@relation moving_data_2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute class {0,1,2,3,4,5,6,7,8}

@data
0.47731,0.95748,0.70123,0.70538,0.88842,1
0.3736,0.6382,0.77507,0.52358,0.69874,7
0.63742,0.94912,0.14101,0.56637,0.56378,8
0.46825,0.97714,0.71114,0.68876,0.89959,1
0.52477,0.04187,0.63591,0.15479,0.22525,3
0.34367,0.071126,0.072933,0.56025,0.85033,6
0.50216,0.95476,0.73058,0.70899,0.90336,1
0.37434,0.63452,0.77116,0.52222,0.69967,7
0.37398,0.63408,0.77389,0.5233,0.70088,7
0.37414,0.63613,0.77186,0.5214,0.70059,7
0.37087,0.63641,0.76903,0.52201,0.70137,7
0.51892,0.3702,0.55395,0.87681,0.655,2
0.63806,0.88984,0.81389,0.40973,0.30416,5
0.46409,0.96763,0.70247,0.71004,0.87182,1
0.52338,0.042297,0.6384,0.15498,0.2239,3
0.5231,0.045644,0.63492,0.15645,0.22263,3
0.37146,0.63643,0.7694,0.52193,0.70108,7
0.4841,0.97594,0.69084,0.69828,0.90076,1
0.52283,0.043476,0.63722,0.15101,0.22275,3
0.47779,0.96638,0.70426,0.68929,0.89619,1
0.63329,0.88858,0.81479,0.41198,0.30598,5
0.5221,0.044094,0.63733,0.15909,0.22554,3
0.63479,0.89148,0.81447,0.40957,0.30097,5
0.37071,0.64047,0.76904,0.5237,0.70221,7
0.37421,0.63947,0.76919,0.52193,0.70161,7
0.63309,0.88841,0.81453,0.40896,0.30529,5
0.37228,0.63511,0.77129,0.5218,0.70144,7
0.61811,0.95857,0.14876,0.57235,0.55598,8
0.17677,0.032111,0.68219,0.48547,0.73486,4
0.6326,0.89441,0.81653,0.40925,0.30662,5
0.3716,0.63494,0.77613,0.52183,0.70248,7
0.3189,0.078795,0.078191,0.55016,0.84808,6
0.6337,0.88909,0.81418,0.41031,0.30536,5
0.32853,0.079667,0.077095,0.55549,0.84698,6
0.6359,0.95091,0.14931,0.58258,0.54488,8
0.63259,0.88675,0.81902,0.40901,0.30277,5
0.4598,0.96613,0.69916,0.68168,0.8805,1
0.48543,0.97136,0.68695,0.69326,0.88786,1
0.63137,0.88768,0.81455,0.41056,0.30677,5
0.33021,0.081676,0.075281,0.5439,0.84955,6
0.37033,0.63611,0.77241,0.52391,0.70154,7
0.37492,0.63508,0.77138,0.52361,0.70082,7
0.3737,0.64741,0.76975,0.52514,0.70096,7
0.52347,0.044163,0.63383,0.15192,0.22425,3
0.5089,0.37143,0.56111,0.8771,0.63498,2
0.18074,0.043302,0.68719,0.50473,0.73111,4
0.37572,0.63634,0.76812,0.52401,0.70382,7
0.52296,0.044131,0.63867,0.15278,0.22637,3
0.52609,0.047081,0.63538,0.1505,0.22548,3
0.63182,0.88775,0.81718,0.41262,0.30314,5
0.52247,0.042955,0.63622,0.15037,0.22261,3
0.32577,0.073111,0.080275,0.55528,0.85302,6
0.48567,0.9708,0.70375,0.69326,0.88757,1
0.61793,0.96291,0.14842,0.56464,0.55659,8
0.50208,0.94653,0.71083,0.68475,0.90729,1
0.33522,0.068897,0.069107,0.54782,0.85602,6
0.62006,0.96389,0.1513,0.57321,0.54951,8
0.37337,0.63732,0.76913,0.52372,0.70088,7
0.63149,0.89343,0.81607,0.4113,0.30471,5
0.63351,0.88924,0.81472,0.41039,0.30509,5
0.47584,0.9417,0.70027,0.70615,0.88371,1
0.63087,0.88598,0.81417,0.41163,0.30823,5
0.62375,0.95822,0.1628,0.5682,0.54546,8
0.46232,0.96932,0.72536,0.70689,0.9072,1
0.48116,0.97177,0.70089,0.71448,0.90001,1
0.37164,0.63905,0.77029,0.52397,0.70188,7
0.52016,0.044859,0.63976,0.15602,0.224,3
0.17759,0.042277,0.69427,0.49431,0.73827,4
0.63083,0.89331,0.81667,0.41136,0.30817,5
0.48321,0.95626,0.70045,0.69683,0.9005,1
0.52624,0.045662,0.63747,0.15479,0.22388,3
0.37211,0.63699,0.76868,0.52556,0.70146,7
0.37127,0.63462,0.77025,0.52651,0.7017,7
0.52107,0.04425,0.63886,0.15363,0.22486,3
0.37027,0.63392,0.77083,0.52628,0.70076,7
0.52086,0.046504,0.64077,0.15391,0.22386,3
0.52061,0.044193,0.63542,0.15599,0.22581,3
0.63339,0.88961,0.81418,0.41122,0.30791,5
0.52077,0.044127,0.63748,0.15582,0.2247,3
0.37245,0.63612,0.76945,0.52268,0.7028,7
0.63301,0.88843,0.81574,0.41188,0.30642,5
0.63212,0.89235,0.81508,0.41139,0.31002,5
0.33404,0.077398,0.061651,0.55535,0.84313,6
0.36798,0.64224,0.76832,0.52446,0.70577,7
0.51052,0.37157,0.55469,0.8937,0.64881,2
0.36978,0.63985,0.77018,0.52484,0.70342,7
0.47366,0.96233,0.7105,0.70165,0.90011,1
0.52147,0.045646,0.63655,0.15209,0.22485,3
0.36823,0.63651,0.76892,0.52643,0.70341,7
0.33052,0.080332,0.076547,0.5477,0.84127,6
0.37103,0.63498,0.76955,0.52362,0.70883,7
0.52397,0.04504,0.63888,0.15606,0.22849,3
0.50498,0.37221,0.55366,0.89156,0.66444,2
0.61571,0.95259,0.14992,0.56931,0.5505,8
0.31183,0.080246,0.085693,0.55635,0.84223,6
0.51354,0.35787,0.56744,0.88891,0.652,2
0.63062,0.88636,0.8176,0.4112,0.31018,5
0.49324,0.9556,0.69164,0.69916,0.89704,1
0.49071,0.96824,0.70467,0.70949,0.89418,1
0.32004,0.071363,0.069769,0.55172,0.84553,6
0.52092,0.046953,0.63524,0.15242,0.22752,3
0.6354,0.89137,0.81745,0.40949,0.30482,5
0.63311,0.88915,0.81649,0.40972,0.31083,5
0.36894,0.63821,0.76827,0.52348,0.70288,7
0.37033,0.63789,0.76732,0.52433,0.70408,7
0.33112,0.084474,0.078338,0.55077,0.84925,6
0.47582,0.96576,0.70924,0.6963,0.89266,1
0.36964,0.63797,0.7675,0.52341,0.70321,7
0.4832,0.96805,0.70163,0.69115,0.88259,1
0.52238,0.043753,0.63735,0.15322,0.22609,3
0.36915,0.63923,0.76875,0.52347,0.70465,7
0.63188,0.8838,0.81793,0.41211,0.3086,5
0.52111,0.048435,0.63752,0.15142,0.22549,3
0.52201,0.046779,0.63879,0.15451,0.22802,3
0.37003,0.64064,0.76858,0.52538,0.70323,7
0.62926,0.88635,0.81953,0.41133,0.30642,5
0.32835,0.089596,0.071334,0.55752,0.84579,6
0.31744,0.069723,0.076655,0.55093,0.85324,6
0.52141,0.044976,0.63845,0.15411,0.22436,3
0.47021,0.95274,0.70546,0.69122,0.89974,1
0.17494,0.041077,0.70554,0.48371,0.73931,4
0.61246,0.94317,0.15817,0.57476,0.55885,8
0.18867,0.028056,0.70954,0.51205,0.72142,4
0.63104,0.88494,0.8193,0.41052,0.30728,5
0.51861,0.36972,0.55185,0.89296,0.64953,2
0.52211,0.042814,0.6375,0.15499,0.22861,3
0.32725,0.076407,0.069574,0.56483,0.85005,6
0.63101,0.88449,0.82038,0.41063,0.3079,5
0.37141,0.63654,0.76872,0.52397,0.70541,7
0.3704,0.63969,0.76891,0.52543,0.70403,7
0.33003,0.068102,0.077119,0.54965,0.84393,6
0.36895,0.63647,0.76847,0.52195,0.70409,7
0.62981,0.88557,0.81498,0.40953,0.30912,5
0.36793,0.63725,0.7688,0.52861,0.70345,7
0.52299,0.047418,0.63972,0.15541,0.22563,3
0.32879,0.077037,0.062038,0.54349,0.85447,6
0.36781,0.63769,0.76847,0.52299,0.70349,7
0.32196,0.080837,0.068747,0.54514,0.84227,6
0.52281,0.045487,0.63771,0.15261,0.2289,3
0.48603,0.97452,0.70481,0.7094,0.90177,1
0.62996,0.89129,0.81888,0.41123,0.3103,5
0.17438,0.041553,0.71064,0.48576,0.7397,4
0.5205,0.046656,0.63656,0.15305,0.2277,3
0.51882,0.046459,0.63759,0.15374,0.22551,3
0.48107,0.95699,0.72012,0.70731,0.89836,1
0.47964,0.98138,0.71664,0.68163,0.91429,1
0.63333,0.8897,0.81642,0.41063,0.30831,5
0.62993,0.88582,0.81904,0.41016,0.30916,5
0.17059,0.043212,0.71263,0.48412,0.74275,4
0.63008,0.88595,0.81682,0.41052,0.31019,5
0.33662,0.088299,0.062905,0.55708,0.84154,6
0.52037,0.044391,0.64136,0.15384,0.22838,3
0.62719,0.88609,0.8187,0.40979,0.30865,5
0.47776,0.9594,0.71944,0.70151,0.89721,1
0.32854,0.068791,0.064422,0.56149,0.84802,6
0.37199,0.64207,0.76835,0.52556,0.70252,7
0.51955,0.044342,0.63913,0.15475,0.22683,3
0.36936,0.63857,0.76905,0.52424,0.70367,7
0.5001,0.96891,0.71844,0.68227,0.89978,1
0.51906,0.047329,0.63778,0.15587,0.2283,3
0.48438,0.96585,0.71294,0.69483,0.90272,1
0.51922,0.045439,0.63793,0.15513,0.22725,3
0.52173,0.043638,0.63781,0.15957,0.2264,3
0.52102,0.049094,0.64017,0.15357,0.2258,3
0.46773,0.97008,0.69719,0.72437,0.89209,1
0.32723,0.076596,0.068507,0.5553,0.85515,6
0.52204,0.047634,0.6403,0.15753,0.22751,3
0.48982,0.96044,0.71165,0.68439,0.9003,1
0.3292,0.072691,0.070742,0.55016,0.84037,6
0.63076,0.88686,0.81696,0.41119,0.30892,5
0.62751,0.8841,0.82134,0.40945,0.30861,5
0.52385,0.047316,0.64021,0.15466,0.22584,3
0.48276,0.96294,0.70672,0.70188,0.90253,1
0.51907,0.045239,0.63873,0.15828,0.22598,3
0.37105,0.63805,0.76915,0.5256,0.7058,7
0.62742,0.95458,0.1488,0.57712,0.5432,8
0.31179,0.086137,0.081201,0.54758,0.84493,6
0.63349,0.88614,0.81697,0.41071,0.31405,5
0.16086,0.056414,0.71192,0.47818,0.74468,4
0.31708,0.087969,0.058142,0.54497,0.85525,6
0.36719,0.63718,0.76987,0.52487,0.70564,7
0.51863,0.049035,0.64024,0.15697,0.23082,3
0.19054,0.033022,0.71356,0.466,0.68712,4
0.63102,0.88588,0.81735,0.41122,0.30969,5
0.62779,0.88943,0.81946,0.41185,0.30954,5
0.37114,0.6401,0.76648,0.52447,0.70543,7
0.51926,0.04497,0.63851,0.15657,0.22762,3
0.62803,0.88525,0.81753,0.41147,0.31114,5
0.32369,0.077809,0.069424,0.55472,0.85136,6
0.3682,0.63918,0.76981,0.52596,0.70579,7
0.31536,0.074006,0.069591,0.55231,0.8467,6
0.33321,0.082316,0.075988,0.54572,0.84482,6
0.52268,0.046653,0.63873,0.15482,0.22984,3
0.63021,0.88349,0.81978,0.40942,0.31334,5
0.33408,0.074189,0.06804,0.54913,0.84347,6
0.32648,0.080461,0.074772,0.56097,0.85242,6
0.32178,0.080553,0.068217,0.53378,0.85509,6
0.50787,0.3608,0.5599,0.88874,0.64745,2
0.62821,0.88359,0.82005,0.41344,0.31181,5
0.367,0.63838,0.76573,0.52386,0.70592,7
0.51989,0.049066,0.63849,0.15545,0.22787,3
0.33818,0.076147,0.063843,0.54585,0.83712,6
0.31938,0.078807,0.067144,0.54832,0.83749,6
0.62316,0.95713,0.16313,0.57544,0.55533,8
0.62807,0.88408,0.82138,0.41084,0.3101,5
0.32039,0.088149,0.07218,0.53855,0.84621,6
0.46461,0.95928,0.7066,0.68822,0.89961,1
0.16046,0.0092726,0.68821,0.49357,0.73122,4
0.31432,0.091912,0.06196,0.54969,0.84667,6
0.61918,0.9565,0.15354,0.58193,0.54903,8
0.62678,0.88219,0.82215,0.41084,0.31536,5
0.48875,0.95392,0.70634,0.69926,0.88504,1
0.51903,0.046004,0.63626,0.15712,0.22595,3
0.51984,0.047892,0.63971,0.1569,0.22815,3
0.51985,0.05017,0.64235,0.15767,0.22892,3
0.51756,0.049546,0.63926,0.15596,0.2267,3
0.36773,0.64224,0.7662,0.5257,0.70726,7
0.52048,0.051015,0.63882,0.15474,0.22909,3
0.49302,0.36044,0.55858,0.88366,0.66661,2
0.16508,0.047311,0.7177,0.48299,0.74994,4
0.5181,0.050068,0.64139,0.15421,0.22812,3
0.16389,0.047887,0.72072,0.486,0.75252,4
0.51755,0.050547,0.64178,0.15455,0.22737,3
0.36785,0.63979,0.76817,0.5229,0.70545,7
0.15478,0.026432,0.73105,0.49344,0.74267,4
0.36733,0.64232,0.76809,0.52263,0.70552,7
0.5086,0.36202,0.566,0.8994,0.65648,2
0.48128,0.97406,0.70217,0.70699,0.91142,1
0.62982,0.88743,0.81769,0.41159,0.31073,5
0.47758,0.959,0.71013,0.67299,0.9048,1
0.32453,0.081266,0.076269,0.55524,0.84436,6
0.15987,0.048043,0.71792,0.48307,0.74867,4
0.62646,0.88272,0.82015,0.41162,0.31135,5
0.61792,0.94871,0.15884,0.59003,0.55172,8
0.3664,0.64405,0.76759,0.5273,0.70609,7
0.33184,0.09712,0.066328,0.5497,0.8418,6
0.37116,0.63696,0.76627,0.52406,0.70704,7
0.61006,0.95171,0.15816,0.5989,0.53836,8
0.32202,0.088688,0.076717,0.56246,0.8524,6
0.47487,0.96412,0.71324,0.69471,0.89887,1
0.36866,0.63799,0.76855,0.52486,0.70562,7
0.47237,0.96816,0.71439,0.69423,0.89483,1
0.6262,0.88276,0.82262,0.41076,0.31685,5
0.37007,0.64128,0.76788,0.52351,0.70558,7
0.49116,0.95773,0.68018,0.70432,0.89775,1
0.34422,0.087963,0.062723,0.56125,0.84809,6
0.48164,0.95248,0.7065,0.69393,0.89869,1
0.50035,0.35002,0.56092,0.90048,0.65474,2
0.52032,0.049016,0.64271,0.15569,0.22771,3
0.62685,0.8898,0.82009,0.41062,0.31397,5
0.62523,0.88288,0.8185,0.41247,0.31332,5
0.5183,0.048713,0.63924,0.15875,0.22772,3
0.47618,0.96514,0.70989,0.69894,0.89661,1
0.51921,0.051321,0.63929,0.1585,0.23163,3
0.62744,0.88383,0.82063,0.41482,0.31495,5
0.51818,0.047212,0.64187,0.15609,0.22708,3
0.33501,0.085218,0.073243,0.54847,0.84329,6
0.32591,0.090151,0.061509,0.56061,0.85626,6
0.51815,0.048416,0.64119,0.15921,0.22916,3
0.47453,0.94701,0.70906,0.6958,0.91417,1
0.36619,0.64037,0.76666,0.52591,0.70663,7
0.62812,0.8824,0.81723,0.41092,0.31125,5
0.21075,0.23876,0.6504,0.38672,0.11885,0
0.51678,0.047605,0.64259,0.15369,0.22876,3
0.47561,0.97613,0.69982,0.70666,0.8996,1
0.5164,0.049499,0.63791,0.15547,0.22851,3
0.48521,0.98269,0.68924,0.70757,0.90613,1
0.63019,0.88552,0.81994,0.41059,0.31194,5
0.30761,0.094277,0.063885,0.54881,0.84498,6
0.48568,0.9371,0.71702,0.68884,0.90486,1
0.62693,0.94431,0.14327,0.58325,0.55104,8
0.47922,0.97244,0.72562,0.68286,0.91022,1
0.62504,0.88339,0.81837,0.41103,0.31064,5
0.62552,0.88321,0.8178,0.4122,0.31469,5
0.48991,0.95797,0.70185,0.69942,0.89946,1
0.50822,0.35239,0.56896,0.90687,0.65019,2
0.31083,0.081334,0.069444,0.55121,0.84518,6
0.6258,0.88339,0.82145,0.41153,0.31373,5
0.62444,0.88508,0.82061,0.41055,0.31644,5
0.31382,0.085236,0.057337,0.54348,0.83403,6
0.60501,0.95394,0.14335,0.59217,0.54612,8
0.33326,0.095295,0.057811,0.5522,0.84713,6
0.62503,0.88226,0.81952,0.41715,0.31575,5
0.62532,0.87912,0.8238,0.41171,0.31262,5
0.32436,0.092772,0.065449,0.53536,0.84665,6
0.52021,0.048655,0.64318,0.15699,0.22696,3
0.36777,0.64175,0.7675,0.52833,0.70706,7
0.45846,0.98336,0.68405,0.6856,0.89872,1
0.4787,0.96054,0.70363,0.67488,0.91619,1
0.14768,0.072269,0.69932,0.47714,0.74679,4
0.36799,0.63871,0.76737,0.52471,0.70507,7
0.48317,0.96767,0.72234,0.68577,0.9132,1
0.52,0.050938,0.6387,0.15692,0.22753,3
0.62591,0.88376,0.8198,0.41213,0.31501,5
0.62525,0.87976,0.81781,0.41117,0.31559,5
0.16071,0.04576,0.7008,0.4722,0.76888,4
0.52067,0.048066,0.64106,0.15622,0.23008,3
0.318,0.095799,0.072511,0.53691,0.84414,6
0.15205,0.050728,0.7291,0.48332,0.7576,4
0.4968,0.36666,0.56133,0.90356,0.64966,2
0.36815,0.64135,0.76766,0.52439,0.70593,7
0.30591,0.088876,0.062965,0.55169,0.83799,6
0.37262,0.63873,0.7677,0.52721,0.70515,7
0.31667,0.096028,0.061121,0.54444,0.8381,6
0.32383,0.087852,0.052323,0.55146,0.85112,6
0.47291,0.9668,0.70759,0.69373,0.90046,1
0.50206,0.11989,0.25805,0.51542,0.79829,0
0.49706,0.34953,0.56697,0.91555,0.63962,2
0.36664,0.64256,0.76618,0.52366,0.70704,7
0.51831,0.051886,0.64502,0.15519,0.22854,3
0.1534,0.049237,0.72826,0.48423,0.75809,4
0.46852,0.96848,0.71445,0.67997,0.91215,1
0.62434,0.88082,0.81865,0.41366,0.31313,5
0.52137,0.054568,0.64463,0.15766,0.23322,3
0.31243,0.078548,0.068547,0.53683,0.82633,6
0.49958,0.98405,0.71762,0.69252,0.89913,1
0.47642,0.96937,0.68899,0.69225,0.90976,1
0.36835,0.63906,0.76563,0.5269,0.70891,7
0.36436,0.64293,0.76572,0.52357,0.70782,7
0.49109,0.96996,0.7115,0.67109,0.87364,1
0.4828,0.95746,0.70494,0.69584,0.91151,1
0.3124,0.081042,0.062453,0.54448,0.84159,6
0.3171,0.073331,0.058897,0.54668,0.84859,6
0.51646,0.050175,0.64381,0.15726,0.22876,3
0.070608,0.8119,0.037446,0.23276,0.065028,0
0.62505,0.8791,0.821,0.41363,0.313,5
0.32218,0.088898,0.062672,0.54005,0.84795,6
0.15936,0.054582,0.73023,0.4976,0.74939,4
0.51783,0.047755,0.64085,0.15902,0.22918,3
0.46523,0.97991,0.70494,0.67891,0.90084,1
0.51624,0.050272,0.64277,0.15691,0.23096,3
0.51622,0.057506,0.64343,0.15645,0.22897,3
0.48103,0.96915,0.71342,0.68782,0.91208,1
0.48491,0.97251,0.72143,0.68431,0.91527,1
0.62537,0.87898,0.8185,0.41087,0.31846,5
0.46305,0.98964,0.70785,0.68105,0.91517,1
0.62551,0.88161,0.82219,0.4113,0.31703,5
0.36377,0.64023,0.76624,0.52652,0.70722,7
0.51835,0.049384,0.64041,0.15839,0.22839,3
0.14975,0.052866,0.7338,0.48997,0.76316,4
0.60436,0.94047,0.15136,0.59047,0.55967,8
0.62426,0.88038,0.8187,0.41169,0.31594,5
0.46088,0.94724,0.72498,0.69655,0.91862,1
0.5153,0.053561,0.64236,0.15783,0.22925,3
0.11703,0.078171,0.74246,0.4782,0.75065,4
0.60538,0.94619,0.16058,0.59059,0.54318,8
0.50565,0.3593,0.5685,0.90738,0.64966,2
0.51584,0.052634,0.64362,0.1584,0.22938,3
0.36558,0.63889,0.76719,0.52704,0.70678,7
0.33098,0.081351,0.062488,0.54356,0.84606,6
0.51582,0.049808,0.64358,0.15722,0.2287,3
0.51878,0.051504,0.64243,0.15751,0.22987,3
0.46892,0.96058,0.72279,0.68187,0.90679,1
0.31792,0.082966,0.065616,0.54644,0.82763,6
0.3156,0.095366,0.058295,0.55096,0.85036,6
0.5186,0.053313,0.64418,0.1587,0.22913,3
0.36616,0.63996,0.76534,0.52629,0.70695,7
0.49831,0.35853,0.56698,0.89922,0.6422,2
0.4875,0.35514,0.57123,0.90797,0.62969,2
0.48794,0.96183,0.72029,0.68988,0.90381,1
0.14848,0.056424,0.73545,0.48935,0.75455,4
0.51721,0.049686,0.64249,0.15958,0.22964,3
0.49867,0.34193,0.56445,0.91505,0.63641,2
0.31267,0.075122,0.066402,0.54294,0.84867,6
0.36577,0.64108,0.76513,0.52378,0.70695,7
0.62102,0.87814,0.82028,0.41172,0.31811,5
0.51661,0.0529,0.64023,0.15837,0.23056,3
0.31768,0.09956,0.06594,0.55098,0.84418,6
0.51801,0.051783,0.64169,0.15736,0.23013,3
0.50775,0.34656,0.55885,0.90919,0.63226,2
0.31767,0.090252,0.066284,0.54033,0.84147,6
0.6229,0.87935,0.82227,0.41062,0.32226,5
0.36455,0.6451,0.76964,0.5244,0.70773,7
0.62536,0.88185,0.82236,0.41349,0.31977,5
0.62348,0.87848,0.82246,0.41471,0.31691,5
0.49422,0.97495,0.71357,0.6907,0.90503,1
0.51674,0.048478,0.64031,0.15757,0.23137,3
0.13475,0.05649,0.72913,0.48114,0.76102,4
0.32351,0.092714,0.059354,0.54856,0.83829,6
0.3218,0.089733,0.065384,0.54955,0.84395,6
0.31646,0.075406,0.060809,0.54803,0.84834,6
0.51668,0.051287,0.64703,0.1564,0.23149,3
0.36764,0.63845,0.76663,0.52705,0.70716,7
0.6062,0.93842,0.14986,0.60173,0.54574,8
0.61169,0.94179,0.14297,0.59707,0.55815,8
0.15096,0.046597,0.75656,0.48681,0.77243,4
0.62385,0.87838,0.82025,0.41125,0.31761,5
0.31904,0.072029,0.068903,0.53711,0.83398,6
0.51507,0.053936,0.6464,0.15878,0.23128,3
0.51504,0.055479,0.64411,0.15826,0.23008,3
0.36386,0.64014,0.76738,0.52643,0.70726,7
0.31166,0.080445,0.054201,0.5553,0.84139,6
0.36748,0.63915,0.76669,0.52986,0.70679,7
0.62406,0.88007,0.81865,0.41093,0.31996,5
0.48905,0.34582,0.5664,0.9156,0.63279,2
0.3201,0.07789,0.057464,0.54212,0.84919,6
0.51453,0.051595,0.64168,0.1605,0.23236,3
0.51755,0.050268,0.64205,0.15988,0.23066,3
0.51729,0.056392,0.64895,0.16086,0.23155,3
0.62193,0.88,0.82006,0.41122,0.31604,5
0.31787,0.095976,0.066352,0.5493,0.84617,6
0.36584,0.64304,0.76901,0.5238,0.70792,7
0.3668,0.64277,0.76476,0.52642,0.70729,7
0.46858,0.96692,0.71806,0.70627,0.90501,1
0.51566,0.052949,0.64216,0.1587,0.23201,3
0.46251,0.98505,0.69269,0.68927,0.90686,1
0.51528,0.053799,0.64409,0.15982,0.23074,3
0.3672,0.64008,0.76844,0.52517,0.70897,7
0.36618,0.64106,0.76498,0.52821,0.70656,7
0.48072,0.98473,0.70932,0.68589,0.90327,1
0.32727,0.092983,0.063038,0.54969,0.84451,6
0.62173,0.87716,0.82259,0.41304,0.31705,5
0.62143,0.87547,0.82233,0.41346,0.31806,5
0.6214,0.87546,0.82265,0.41218,0.31956,5
0.3669,0.64213,0.76641,0.52665,0.70714,7
0.47165,0.99027,0.70057,0.69035,0.92334,1
0.31558,0.10603,0.058679,0.54641,0.8343,6
0.61283,0.9462,0.14854,0.59911,0.54311,8
0.47511,0.95642,0.72832,0.69009,0.90697,1
0.14223,0.056808,0.74078,0.48376,0.76557,4
0.479,0.96599,0.71579,0.69404,0.91163,1
0.31615,0.087467,0.057687,0.54498,0.82372,6
0.36481,0.64152,0.76333,0.52451,0.70957,7
0.49202,0.34125,0.57641,0.90288,0.64127,2
0.51464,0.056959,0.64301,0.15925,0.23025,3
0.47278,0.98518,0.7169,0.68677,0.90935,1
0.51512,0.050247,0.64477,0.16027,0.23187,3
0.51516,0.054987,0.64303,0.16033,0.23223,3
0.36479,0.64388,0.76363,0.52731,0.70936,7
0.62725,0.87919,0.82154,0.41213,0.32316,5
0.48743,0.97597,0.73757,0.68677,0.91376,1
0.51733,0.055618,0.6416,0.16295,0.23145,3
0.49597,0.96234,0.71854,0.68698,0.90804,1
0.36311,0.64137,0.76493,0.5263,0.70919,7
0.46659,0.97196,0.71474,0.68378,0.92086,1
0.31701,0.088073,0.056441,0.56155,0.8344,6
0.367,0.64495,0.76574,0.52742,0.70839,7
0.62152,0.88051,0.82227,0.41096,0.31753,5
0.46601,0.94758,0.72552,0.68283,0.9341,1
0.36357,0.64373,0.76422,0.52811,0.71059,7
0.47439,0.96125,0.7099,0.68293,0.91398,1
0.12172,0.58646,0.12113,0.23305,0.70068,0
0.48697,0.96213,0.71478,0.69673,0.88727,1
0.62004,0.8772,0.82088,0.41294,0.32387,5
0.46226,0.96398,0.72116,0.69858,0.91191,1
0.51628,0.053465,0.64836,0.16056,0.23063,3
0.51591,0.053065,0.64337,0.15771,0.23077,3
0.14037,0.072202,0.71763,0.47583,0.77969,4
0.36386,0.64044,0.76557,0.52631,0.70982,7
0.49565,0.33257,0.58498,0.91514,0.63911,2
0.49574,0.97128,0.72595,0.68215,0.91416,1
0.48086,0.959,0.71811,0.68004,0.90399,1
0.6233,0.87636,0.82229,0.41416,0.31745,5
0.46871,0.94854,0.72131,0.66847,0.91757,1
0.36408,0.64109,0.76379,0.52682,0.7089,7
0.60181,0.95659,0.15444,0.59596,0.56093,8
