@relation moving_data_6-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute class {0,1,2,3}

@data
0.026817,0.90365,0.23247,0.79463,0.31061,0.43355,0.77302,0.59135,1
0.030143,0.89111,0.22643,0.79557,0.30484,0.43117,0.77156,0.58597,1
0.023923,0.90343,0.22763,0.80209,0.31423,0.43791,0.76474,0.59437,1
0.025229,0.89685,0.23259,0.79512,0.31058,0.44078,0.77062,0.58998,1
0.77446,0.89956,0.36954,0.52126,0.38841,0.97978,0.67559,0.90356,2
0.77267,0.89583,0.37665,0.52298,0.38782,0.98058,0.67608,0.90493,2
0.027504,0.89743,0.23116,0.792,0.30264,0.43879,0.76694,0.59205,1
0.77379,0.90207,0.37108,0.5255,0.39097,0.97643,0.67314,0.90034,2
0.57752,0.66844,0.84854,0.42215,0.73918,0.12665,0.7158,0.41809,3
0.027843,0.89825,0.22805,0.78913,0.31166,0.4388,0.77091,0.58689,1
0.025027,0.89811,0.21902,0.79995,0.30686,0.43848,0.77513,0.58837,1
0.028242,0.89724,0.22594,0.79428,0.32124,0.43704,0.76776,0.59903,1
0.026586,0.90355,0.23828,0.80185,0.31688,0.43545,0.76906,0.59324,1
0.027242,0.89237,0.23267,0.79144,0.3056,0.43446,0.76561,0.58812,1
0.025282,0.88983,0.23237,0.79384,0.31525,0.43448,0.76807,0.59142,1
0.77531,0.89977,0.36997,0.52103,0.38995,0.97669,0.67148,0.90204,2
0.77461,0.89909,0.36806,0.52266,0.39279,0.98205,0.67569,0.90307,2
0.031144,0.89657,0.22931,0.79067,0.31823,0.43882,0.76631,0.58432,1
0.025664,0.89607,0.23656,0.78695,0.30542,0.44226,0.76342,0.58909,1
0.77245,0.90031,0.36908,0.5169,0.38762,0.97631,0.67148,0.90712,2
0.77265,0.90024,0.372,0.52026,0.39047,0.97984,0.67462,0.90061,2
0.021338,0.90331,0.23087,0.7985,0.31474,0.44042,0.77196,0.58722,1
0.017672,0.89778,0.23438,0.79217,0.31465,0.42999,0.76422,0.5855,1
0.02688,0.89381,0.22858,0.7938,0.31283,0.43283,0.76833,0.5917,1
0.027378,0.89271,0.23371,0.78553,0.31197,0.44102,0.77225,0.58558,1
0.58667,0.66743,0.8494,0.40316,0.75424,0.13733,0.71261,0.40973,3
0.027096,0.90295,0.22816,0.80097,0.30892,0.43489,0.7607,0.5918,1
0.028314,0.90471,0.22742,0.79348,0.31,0.43165,0.77023,0.59011,1
0.98429,0.3624,0.27646,0.79252,0.052971,0.84772,0.52801,0.54276,0
0.030448,0.89361,0.23425,0.79497,0.31023,0.44094,0.77547,0.59643,1
0.77365,0.89596,0.36844,0.51984,0.39168,0.97682,0.67232,0.90403,2
0.02909,0.89801,0.2286,0.79724,0.30741,0.43962,0.77196,0.58525,1
0.019957,0.8958,0.23278,0.79628,0.31247,0.43168,0.76907,0.58806,1
0.58354,0.66226,0.84796,0.41509,0.76028,0.099671,0.73115,0.40772,3
0.77295,0.89598,0.37039,0.5227,0.39197,0.98056,0.67572,0.90089,2
0.028186,0.89276,0.2337,0.79035,0.30843,0.43255,0.76807,0.58606,1
0.56865,0.66425,0.84542,0.38531,0.74902,0.14379,0.7183,0.4138,3
0.031691,0.89888,0.2318,0.79151,0.30647,0.43705,0.77187,0.58424,1
0.03248,0.89461,0.23232,0.79154,0.30452,0.43867,0.77667,0.58999,1
0.77428,0.89476,0.37023,0.5188,0.38953,0.97634,0.67465,0.90358,2
0.015369,0.8985,0.23463,0.7914,0.30992,0.43452,0.76673,0.59081,1
0.026166,0.89205,0.22813,0.78988,0.30454,0.43596,0.77539,0.58573,1
0.023991,0.89045,0.22931,0.79203,0.31162,0.44233,0.7772,0.59072,1
0.021461,0.89666,0.22649,0.79109,0.30527,0.43395,0.77319,0.58633,1
0.028483,0.89434,0.23139,0.79087,0.30967,0.4387,0.77418,0.58491,1
0.027919,0.89419,0.23146,0.79341,0.30945,0.4397,0.77288,0.58854,1
0.77289,0.89906,0.36833,0.52399,0.38761,0.98258,0.66975,0.90602,2
0.023324,0.9034,0.23034,0.79385,0.30792,0.43665,0.77934,0.59071,1
0.030612,0.88838,0.23067,0.80638,0.29788,0.43342,0.76739,0.5851,1
0.029896,0.89135,0.23108,0.79939,0.31071,0.43515,0.77251,0.58957,1
0.77261,0.89729,0.3691,0.52173,0.3883,0.97711,0.67362,0.90442,2
0.7731,0.89953,0.36955,0.52109,0.38888,0.97865,0.67068,0.90057,2
0.5933,0.67362,0.84597,0.40218,0.72671,0.137,0.70496,0.40022,3
0.77412,0.89998,0.37191,0.52225,0.39032,0.97819,0.6687,0.90021,2
0.77332,0.90412,0.37401,0.52446,0.38846,0.97583,0.67205,0.90274,2
0.029539,0.89562,0.22685,0.79366,0.30483,0.43755,0.77231,0.58981,1
0.023061,0.89513,0.23181,0.79316,0.30486,0.43462,0.76869,0.58095,1
0.018569,0.8987,0.21842,0.79923,0.31136,0.43347,0.77358,0.58492,1
0.024855,0.90021,0.22934,0.79185,0.30953,0.43835,0.77308,0.58648,1
0.03651,0.90196,0.23294,0.79348,0.30733,0.43408,0.77059,0.58613,1
0.028417,0.89927,0.22469,0.79598,0.30636,0.43739,0.7714,0.5895,1
0.77356,0.90015,0.36965,0.52386,0.38929,0.9766,0.67119,0.90293,2
0.031561,0.89458,0.23065,0.7912,0.30711,0.44303,0.77098,0.58745,1
0.021574,0.89073,0.22406,0.79318,0.31443,0.43768,0.76763,0.59016,1
1.0397,0.45605,0.81083,0.074306,0.61256,0.58817,0.65065,0.29677,0
0.77835,0.89519,0.36981,0.51946,0.38778,0.98077,0.67365,0.90154,2
0.027898,0.8916,0.23142,0.79247,0.30757,0.43491,0.77395,0.58485,1
0.77423,0.89333,0.37525,0.52587,0.38814,0.97786,0.67118,0.90039,2
0.030457,0.89602,0.2285,0.79182,0.30745,0.43369,0.76966,0.58752,1
0.59027,0.665,0.84553,0.41333,0.74531,0.13111,0.71875,0.40892,3
0.030625,0.89548,0.23491,0.79524,0.305,0.43605,0.77218,0.59284,1
0.024423,0.89798,0.23387,0.79232,0.30737,0.43848,0.77085,0.59327,1
0.58878,0.66515,0.84966,0.41112,0.74728,0.12454,0.71705,0.40436,3
0.027756,0.89446,0.23314,0.79239,0.31353,0.4334,0.76999,0.58315,1
0.7202,0.44021,0.17986,0.1193,0.073232,0.92834,0.55391,0.026843,0
0.024112,0.89757,0.2263,0.79172,0.31616,0.43592,0.7724,0.58587,1
0.029183,0.89402,0.22204,0.79742,0.3084,0.43725,0.77385,0.58487,1
0.028206,0.8928,0.23847,0.78932,0.31017,0.43035,0.77026,0.59369,1
0.025521,0.89344,0.23405,0.79669,0.30901,0.43524,0.77266,0.58274,1
0.59242,0.66408,0.84815,0.40867,0.74261,0.12971,0.71688,0.40948,3
0.57998,0.66656,0.83835,0.41717,0.7505,0.14224,0.71006,0.42175,3
0.59599,0.64537,0.82856,0.4212,0.71969,0.14569,0.72607,0.41332,3
0.58655,0.67194,0.83037,0.42282,0.7459,0.14382,0.70085,0.40014,3
0.77489,0.89448,0.37139,0.51963,0.39137,0.9807,0.67049,0.89953,2
0.029435,0.89697,0.23038,0.791,0.30524,0.43639,0.77469,0.58692,1
0.58918,0.66954,0.85111,0.39765,0.74918,0.12645,0.71082,0.40074,3
0.029536,0.89708,0.23154,0.79877,0.31404,0.43449,0.77909,0.59111,1
0.58425,0.65892,0.84218,0.41171,0.74494,0.12318,0.71632,0.40743,3
0.77783,0.89538,0.36887,0.52012,0.38912,0.97922,0.66897,0.89948,2
0.026388,0.89661,0.2274,0.79711,0.30167,0.43536,0.77533,0.58812,1
0.77642,0.89861,0.36817,0.52329,0.39023,0.9809,0.67462,0.90019,2
0.5895,0.66584,0.8512,0.41524,0.75008,0.11415,0.7281,0.41037,3
0.01968,0.89625,0.23596,0.79653,0.30873,0.43239,0.77297,0.58593,1
0.58799,0.66465,0.84369,0.4127,0.74496,0.12722,0.71864,0.41335,3
0.77866,0.89684,0.37383,0.52957,0.39742,0.98275,0.67109,0.90156,2
0.024986,0.89592,0.23722,0.79008,0.31179,0.43634,0.77681,0.58662,1
0.77587,0.89559,0.36908,0.52098,0.39511,0.97664,0.67346,0.89946,2
0.77524,0.89435,0.36906,0.523,0.39079,0.97608,0.6724,0.90003,2
0.77787,0.89387,0.37072,0.51983,0.38978,0.97758,0.67338,0.90092,2
0.77617,0.89953,0.37168,0.51967,0.38991,0.97914,0.67112,0.89826,2
0.59674,0.6639,0.84449,0.4122,0.73381,0.14495,0.72076,0.41506,3
0.026309,0.89248,0.23241,0.79136,0.30669,0.43787,0.77653,0.59137,1
0.77511,0.89609,0.36824,0.52157,0.39078,0.98126,0.67497,0.90273,2
0.026796,0.89149,0.22863,0.78983,0.30747,0.43435,0.762,0.59354,1
0.030513,0.89933,0.23146,0.79448,0.29909,0.43776,0.77054,0.59319,1
0.77607,0.89233,0.37139,0.52628,0.38914,0.98087,0.66789,0.8987,2
0.027093,0.89937,0.22235,0.79506,0.30897,0.44439,0.77019,0.58605,1
0.033967,0.89432,0.22802,0.79584,0.30861,0.42358,0.77267,0.58831,1
0.026174,0.89845,0.22551,0.78946,0.30967,0.4432,0.77202,0.58669,1
0.77516,0.89835,0.37345,0.51943,0.39085,0.9807,0.67453,0.89872,2
0.022962,0.89158,0.22766,0.79741,0.30989,0.43728,0.77603,0.57669,1
0.036327,0.89683,0.22838,0.79174,0.309,0.4357,0.76653,0.58998,1
0.020066,0.89388,0.22297,0.79199,0.31467,0.43799,0.77487,0.5885,1
0.59051,0.67183,0.84651,0.41446,0.75184,0.12582,0.71098,0.4153,3
0.77502,0.89706,0.37055,0.51942,0.38958,0.97873,0.67393,0.9007,2
0.59554,0.66916,0.86225,0.40675,0.74066,0.13264,0.69622,0.40064,3
0.032256,0.89194,0.23199,0.79484,0.3135,0.44002,0.77922,0.59403,1
0.03186,0.89707,0.22527,0.79172,0.3098,0.43608,0.77328,0.58244,1
0.036629,0.89601,0.23372,0.79797,0.30822,0.44224,0.7721,0.59182,1
0.026378,0.89593,0.23202,0.79886,0.30546,0.43353,0.77316,0.58873,1
0.025693,0.88796,0.23002,0.79458,0.30531,0.43664,0.77689,0.5856,1
0.032847,0.89161,0.22523,0.78858,0.31247,0.43584,0.78059,0.58451,1
0.02644,0.89652,0.22587,0.79273,0.30333,0.43491,0.76858,0.58859,1
0.72471,0.70918,0.89631,0.59084,0.7889,0.61923,0.62897,0.25568,0
0.5914,0.66418,0.84701,0.41002,0.74634,0.12839,0.71693,0.40962,3
0.031159,0.89769,0.22595,0.79507,0.30436,0.43996,0.77028,0.5898,1
0.77773,0.89335,0.37,0.52238,0.38845,0.98149,0.67027,0.90398,2
0.027846,0.89175,0.234,0.79365,0.30714,0.43836,0.77178,0.588,1
0.77555,0.89484,0.37204,0.52235,0.38895,0.97902,0.67381,0.90087,2
0.030651,0.99674,1.0382,0.10744,1.1483,0.91762,0.57248,0.36954,0
0.77636,0.89169,0.36997,0.52104,0.38698,0.98344,0.66799,0.90133,2
0.02668,0.89695,0.22783,0.79952,0.3034,0.43398,0.76578,0.58745,1
0.042182,0.89957,0.23304,0.78993,0.31138,0.43454,0.77163,0.58736,1
0.029813,0.89377,0.23161,0.79505,0.31136,0.43709,0.76858,0.58925,1
0.030522,0.89435,0.23178,0.78362,0.32006,0.43734,0.76595,0.58955,1
0.022157,0.9003,0.22775,0.78264,0.31339,0.44071,0.77184,0.58432,1
0.027097,0.89557,0.23377,0.7949,0.30797,0.43032,0.77126,0.58755,1
0.77518,0.8974,0.36978,0.51804,0.39322,0.98567,0.67244,0.89883,2
0.030314,0.89714,0.23311,0.79082,0.30732,0.42865,0.77526,0.59076,1
0.026444,0.90204,0.234,0.78868,0.31266,0.44405,0.77076,0.58724,1
0.59783,0.66325,0.84824,0.43029,0.73479,0.13375,0.71786,0.40254,3
0.77469,0.89593,0.36872,0.52026,0.38999,0.98243,0.66869,0.90249,2
0.027498,0.89958,0.22955,0.79125,0.30536,0.4413,0.77931,0.58644,1
0.58725,0.65779,0.84933,0.40892,0.75033,0.12229,0.7166,0.41279,3
0.024386,0.89743,0.24153,0.79404,0.31132,0.43968,0.77554,0.58594,1
0.59594,0.67015,0.8492,0.40719,0.73702,0.1295,0.71598,0.40519,3
0.60063,0.69294,0.8285,0.42927,0.73682,0.12631,0.71711,0.40115,3
0.030168,0.89679,0.22596,0.79344,0.31342,0.4361,0.77479,0.59161,1
0.029512,0.89983,0.22915,0.79629,0.3144,0.44093,0.77135,0.58714,1
0.03098,0.89321,0.23038,0.79358,0.30682,0.43607,0.7738,0.58274,1
0.77793,0.89553,0.37282,0.52421,0.38918,0.9814,0.67034,0.90169,2
0.024965,0.89386,0.23141,0.79778,0.30979,0.43882,0.77444,0.59108,1
0.032784,0.89652,0.22883,0.79178,0.30667,0.43223,0.77053,0.59146,1
0.038062,0.89189,0.22532,0.79511,0.30744,0.44002,0.77442,0.58416,1
0.030518,0.89193,0.22764,0.79069,0.30858,0.43512,0.77959,0.58583,1
0.028751,0.89314,0.23125,0.79482,0.31109,0.4382,0.77336,0.58723,1
0.023433,0.89375,0.23513,0.79826,0.30581,0.4366,0.77402,0.5859,1
0.02826,0.55772,0.59109,0.67815,0.21283,0.63172,0.56545,0.10386,0
0.7321,0.17786,0.86036,0.12623,0.17621,0.14903,0.89035,0.62671,0
0.58945,0.66573,0.84512,0.40997,0.74215,0.12974,0.72356,0.41107,3
0.036558,0.89614,0.22545,0.79258,0.30656,0.43013,0.77749,0.59256,1
0.030721,0.89814,0.23527,0.78964,0.30909,0.43938,0.77018,0.58257,1
0.77646,0.89665,0.36724,0.52758,0.38804,0.97828,0.66812,0.89882,2
0.58647,0.6602,0.83995,0.41149,0.73068,0.11566,0.71536,0.43104,3
0.031332,0.8963,0.23031,0.79641,0.31023,0.43736,0.76939,0.58703,1
0.02797,0.89304,0.22887,0.79071,0.30472,0.44106,0.7648,0.5882,1
0.5936,0.66526,0.85279,0.41248,0.74524,0.12858,0.71705,0.41066,3
0.59263,0.6607,0.84451,0.41258,0.74778,0.12401,0.7157,0.41316,3
0.030924,0.8979,0.23128,0.79677,0.31367,0.43464,0.77496,0.58375,1
0.024362,0.90508,0.23308,0.79381,0.31185,0.43399,0.76917,0.58772,1
0.77793,0.89204,0.37001,0.5175,0.38921,0.98557,0.67433,0.89762,2
0.77744,0.8924,0.37139,0.52074,0.38957,0.97879,0.67158,0.89777,2
0.027435,0.89036,0.22828,0.79391,0.30421,0.44195,0.7751,0.59301,1
0.77707,0.89315,0.37244,0.52394,0.39158,0.97952,0.6694,0.89841,2
0.57241,0.66213,0.84791,0.40511,0.73251,0.12143,0.72554,0.40351,3
0.58962,0.66505,0.85023,0.40435,0.74697,0.13007,0.7189,0.41007,3
0.026985,0.89608,0.22665,0.78918,0.30762,0.44006,0.76573,0.59031,1
0.78073,0.8954,0.36997,0.51607,0.39014,0.98132,0.66838,0.8981,2
0.021583,0.89775,0.22818,0.79317,0.3134,0.43343,0.77757,0.57942,1
0.59664,0.29274,0.60953,0.84461,0.51944,0.13917,0.22489,0.63339,0
0.029426,0.89353,0.23121,0.79759,0.31695,0.43401,0.77679,0.57859,1
0.025923,0.89254,0.2338,0.79016,0.3124,0.42716,0.77023,0.5889,1
0.019961,0.90076,0.22135,0.78759,0.31011,0.44212,0.77101,0.58521,1
0.77792,0.89499,0.37402,0.5218,0.3885,0.98144,0.66879,0.89712,2
0.59928,0.65453,0.84765,0.39635,0.75086,0.12817,0.71363,0.4142,3
0.02931,0.89685,0.23154,0.79395,0.30665,0.4368,0.7607,0.59031,1
0.025503,0.88526,0.23168,0.79125,0.30982,0.43413,0.77613,0.58289,1
0.83435,0.092562,1.0692,0.61893,0.88427,0.888,0.33142,0.23429,0
0.26113,0.17524,0.2841,0.5519,0.75507,0.9942,0.4259,0.25866,0
0.77724,0.89285,0.37269,0.51785,0.38972,0.97862,0.6722,0.89993,2
0.77731,0.89071,0.37738,0.51716,0.39223,0.98237,0.67136,0.89988,2
0.029561,0.90075,0.23104,0.79503,0.31208,0.43699,0.77361,0.58732,1
0.020948,0.88953,0.22728,0.7971,0.3113,0.43532,0.77549,0.58256,1
0.78135,0.89998,0.37171,0.51889,0.38903,0.98073,0.67063,0.90007,2
0.028284,0.89649,0.22642,0.79107,0.31261,0.43144,0.77314,0.56994,1
0.022974,0.90185,0.23213,0.79183,0.30493,0.43714,0.78031,0.58683,1
0.58266,0.66183,0.86166,0.40519,0.74022,0.13322,0.73941,0.39968,3
0.035293,0.89561,0.23241,0.79316,0.31443,0.43609,0.77196,0.58377,1
0.030705,0.89617,0.23044,0.78931,0.31061,0.42863,0.78064,0.58505,1
0.026376,0.89601,0.23258,0.79502,0.31013,0.43706,0.76852,0.58541,1
0.029659,0.89596,0.23148,0.79123,0.30631,0.43447,0.76991,0.58792,1
0.77738,0.89299,0.37122,0.52222,0.38802,0.98414,0.66585,0.89956,2
0.032429,0.89441,0.23604,0.79361,0.30955,0.44339,0.76622,0.5897,1
0.7791,0.90117,0.37412,0.52277,0.39195,0.97968,0.66624,0.90012,2
0.027374,0.89959,0.22388,0.79428,0.30648,0.43647,0.77622,0.58531,1
0.58932,0.65411,0.84947,0.41227,0.7478,0.13575,0.72115,0.40771,3
0.59042,0.65784,0.84962,0.39735,0.75003,0.12892,0.70785,0.41228,3
0.77895,0.89444,0.36814,0.52077,0.38806,0.98286,0.66891,0.8987,2
0.027449,0.90563,0.23354,0.79091,0.309,0.43219,0.77511,0.5861,1
0.77733,0.89872,0.37432,0.52217,0.39019,0.98143,0.66763,0.90032,2
0.028753,0.89772,0.23273,0.80216,0.32098,0.43256,0.77635,0.58795,1
0.025286,0.89949,0.2281,0.80007,0.31084,0.43981,0.77274,0.58842,1
0.77713,0.89483,0.36989,0.51962,0.38972,0.9782,0.66701,0.89982,2
0.025588,0.89275,0.22743,0.80624,0.31168,0.4388,0.77074,0.58785,1
0.028516,0.89901,0.22449,0.79221,0.30787,0.437,0.77397,0.586,1
0.034198,0.89705,0.23281,0.79537,0.30602,0.43519,0.77188,0.58759,1
0.030869,0.89487,0.23567,0.78977,0.31295,0.44407,0.77237,0.58577,1
0.037684,0.89575,0.23299,0.78505,0.30619,0.43349,0.77692,0.59171,1
0.59371,0.63871,0.83825,0.39473,0.73065,0.12931,0.72174,0.41127,3
0.028309,0.89756,0.22759,0.79667,0.31206,0.43783,0.78082,0.58368,1
0.019438,0.89351,0.23124,0.79785,0.30848,0.43179,0.77291,0.58441,1
0.033017,0.89725,0.22863,0.79811,0.31522,0.43628,0.77685,0.58185,1
0.59195,0.66366,0.8438,0.4145,0.74678,0.12311,0.70247,0.41113,3
0.77771,0.89953,0.36862,0.51787,0.38967,0.98181,0.66963,0.90411,2
0.77775,0.89506,0.36963,0.52113,0.39149,0.98201,0.66766,0.90289,2
0.77918,0.89688,0.37147,0.52017,0.38944,0.98409,0.66652,0.89862,2
0.026812,0.89825,0.22822,0.79384,0.30835,0.4341,0.77657,0.58417,1
0.77826,0.89287,0.37057,0.51896,0.39052,0.97832,0.67008,0.89969,2
0.77924,0.89476,0.37664,0.5209,0.39044,0.98071,0.66932,0.89824,2
0.78008,0.89167,0.37402,0.51633,0.38961,0.98584,0.66831,0.89786,2
0.77841,0.89838,0.37877,0.52364,0.38833,0.98296,0.66989,0.90224,2
0.042029,0.89008,0.23253,0.78832,0.31278,0.44043,0.77637,0.59094,1
0.031581,0.89519,0.23329,0.79334,0.3064,0.44047,0.77054,0.587,1
0.028585,0.89612,0.2321,0.79163,0.31147,0.43503,0.78032,0.58891,1
0.78247,0.89064,0.37693,0.52428,0.38953,0.9814,0.66558,0.8974,2
0.02793,0.89247,0.2273,0.78824,0.30898,0.4312,0.7753,0.58444,1
0.033659,0.89136,0.22949,0.79332,0.30851,0.43982,0.77046,0.5847,1
0.027972,0.89617,0.22734,0.7915,0.31242,0.43356,0.77751,0.58582,1
0.029473,0.88675,0.23139,0.79695,0.31045,0.43907,0.77397,0.58716,1
0.59352,0.6612,0.84727,0.40839,0.74888,0.12635,0.71613,0.40893,3
0.029024,0.89966,0.21904,0.78896,0.30766,0.4312,0.77308,0.5827,1
0.57394,0.69797,0.85025,0.41115,0.75526,0.14166,0.69731,0.42044,3
0.62207,0.67264,0.84446,0.41459,0.75132,0.12707,0.71262,0.41825,3
0.030909,0.89475,0.22768,0.79196,0.30622,0.43567,0.77452,0.58779,1
0.029336,0.90002,0.22808,0.79626,0.3105,0.42955,0.76616,0.58506,1
0.77905,0.89018,0.37924,0.51657,0.39118,0.98073,0.66739,0.89552,2
0.78105,0.89246,0.37338,0.51688,0.39638,0.98182,0.66479,0.90095,2
0.030765,0.89167,0.23131,0.79991,0.31269,0.43966,0.77415,0.58987,1
0.78075,0.8939,0.3686,0.51925,0.39168,0.9853,0.66671,0.89537,2
0.77955,0.89391,0.37278,0.51976,0.38909,0.98506,0.67289,0.89643,2
0.7795,0.89307,0.3808,0.5148,0.39335,0.98468,0.67068,0.89443,2
0.030276,0.89464,0.22854,0.79307,0.30898,0.4354,0.78471,0.58684,1
0.024599,0.90147,0.22777,0.78747,0.30931,0.43545,0.7727,0.58362,1
0.030242,0.9018,0.2315,0.79501,0.31051,0.43348,0.77363,0.58992,1
0.02878,0.89135,0.22938,0.7914,0.30915,0.43231,0.78126,0.58686,1
0.02999,0.89221,0.23005,0.78854,0.30844,0.43806,0.77119,0.58969,1
0.58731,0.66569,0.82427,0.40777,0.76117,0.13095,0.71255,0.4132,3
0.54079,0.35242,0.40707,0.38897,0.57946,0.61416,0.4345,0.91229,0
0.022285,0.88814,0.23117,0.79844,0.30579,0.43553,0.7761,0.58491,1
0.032104,0.89396,0.23277,0.79655,0.31215,0.43631,0.77088,0.57962,1
0.029304,0.89986,0.2297,0.79691,0.31306,0.44055,0.77204,0.59511,1
