@relation moving_data_15-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute class {0,1,2,3,4,5,6}

@data
0.17674,0.37288,0.45334,0.93401,0.16035,0.74119,0.86493,0.57781,0.60945,0.3926,0.68716,0.11492,3
0.46652,0.79448,0.53211,0.58524,0.34261,0.92491,0.73695,0.67313,0.73121,0.069109,0.87756,0.065448,1
0.040873,0.31028,0.54426,0.86307,0.1732,0.6766,0.6087,0.29817,0.84443,0.20012,0.50087,0.36898,2
0.20221,0.4004,0.46531,0.87595,0.13362,0.73119,0.8551,0.59928,0.60236,0.4025,0.66877,0.13432,3
0.45266,0.82065,0.55516,0.57307,0.3572,0.9218,0.73617,0.69282,0.70024,0.039815,0.8407,0.06303,1
0.44485,0.85228,0.53417,0.59932,0.34458,0.91263,0.76243,0.65871,0.72567,0.068989,0.91395,0.09852,1
0.39113,0.39975,0.94152,0.38318,0.8525,0.82605,0.7814,0.41062,0.15178,0.43005,0.19918,0.24846,6
0.86253,0.20513,0.38994,0.60494,0.3313,0.19299,0.94047,0.6589,0.8565,0.73387,0.73545,0.061108,5
0.077377,0.29518,0.53259,0.8753,0.17676,0.6804,0.66631,0.29453,0.80427,0.2168,0.55445,0.371,2
0.15766,0.39032,0.44348,0.96596,0.10378,0.67168,0.88738,0.52582,0.54736,0.43899,0.63109,0.18364,3
0.27209,0.27457,0.39324,0.88208,0.047168,0.69304,0.91026,0.66206,0.62611,0.4084,0.64906,0.14729,3
0.48688,0.76611,0.44363,0.58759,0.277,0.87476,0.79469,0.65665,0.74644,0.12108,0.86705,0.020204,1
0.45669,0.79994,0.53888,0.59192,0.32719,0.94343,0.73083,0.6702,0.73619,0.061709,0.869,0.070005,1
0.90178,0.19073,0.35717,0.56166,0.36256,0.18629,0.93274,0.66853,0.85657,0.74361,0.72183,0.0061999,5
0.30401,0.5133,0.4713,0.32855,0.64005,0.33153,0.70544,0.29744,0.66112,1.0149,0.54428,0.53723,4
0.47383,0.84601,0.52318,0.6137,0.30097,0.92371,0.75787,0.7121,0.72073,0.043036,0.86329,0.089999,1
0.91904,0.14128,0.42111,0.58922,0.30035,0.16153,0.93994,0.6545,0.88857,0.70614,0.74941,0.031693,5
0.88008,0.19862,0.39475,0.60033,0.33232,0.1991,0.94257,0.66397,0.85888,0.7323,0.73512,0.067089,5
0.2013,0.40247,0.43856,0.89456,0.10362,0.6848,0.85711,0.60009,0.60837,0.4193,0.64587,0.14139,3
0.45674,0.8016,0.52211,0.61285,0.32564,0.94707,0.73993,0.67706,0.73177,0.062217,0.85086,0.021522,1
0.8891,0.2027,0.36388,0.61877,0.33391,0.21708,0.9497,0.67327,0.83738,0.77609,0.76839,0.059201,5
0.29228,0.24904,0.86951,0.33551,0.77166,0.90473,0.76342,0.38648,0.018669,0.37386,0.14275,0.23027,6
0.20579,0.26781,0.26777,0.56186,0.60119,0.74812,0.33671,0.613,0.84627,1.0262,0.22794,0.37207,0
0.20625,0.40447,0.46292,0.88918,0.1221,0.72798,0.85418,0.58753,0.59879,0.41596,0.68247,0.13812,3
0.46832,0.79195,0.54699,0.59102,0.3531,0.92683,0.71646,0.67138,0.72053,0.087394,0.85099,0.044184,1
0.14559,0.34807,0.43074,0.86633,0.11353,0.70698,0.87976,0.60685,0.63591,0.50438,0.64273,0.12939,3
0.89371,0.2061,0.39556,0.61999,0.3317,0.22735,0.9296,0.67687,0.88487,0.71528,0.77888,0.094582,5
0.40897,0.31442,0.84583,0.43542,0.88877,0.92814,0.82466,0.417,0.15908,0.40819,0.19068,0.20519,6
0.15915,0.26476,0.49847,0.87692,0.11471,0.7011,0.70699,0.35705,0.83362,0.13017,0.5748,0.32319,2
0.51969,0.44751,0.55596,0.70473,0.17162,0.7669,0.5077,0.17676,0.89814,0.75603,0.36522,0.32828,0
0.88046,0.23159,0.41267,0.58069,0.33984,0.18559,0.94963,0.6634,0.87771,0.7694,0.73722,0.068376,5
0.11062,0.31416,0.41572,0.35952,0.66405,0.25489,0.61598,0.093454,0.71985,0.82115,0.40938,0.53593,4
0.42474,0.777,0.50053,0.55949,0.35182,0.99309,0.73317,0.64772,0.76415,0.06187,0.84281,0.017848,1
0.87168,0.208,0.3981,0.59579,0.33168,0.21118,0.92097,0.65928,0.84879,0.72614,0.74274,0.073162,5
0.40259,0.35714,0.9112,0.45282,0.88873,0.96525,0.8529,0.40317,0.1128,0.41868,0.23107,0.25141,6
0.079733,0.382,0.53614,0.94707,0.18855,0.6534,0.60952,0.32182,0.82029,0.23738,0.5125,0.28441,2
0.1926,0.46182,0.47242,0.85341,0.15542,0.72638,0.8147,0.59804,0.57529,0.41803,0.68252,0.19857,3
0.077138,0.2214,0.52031,0.73428,0.11419,0.67404,0.59982,0.25973,0.75372,0.14225,0.4852,0.34016,2
0.19972,0.14571,0.56883,0.90528,0.12431,0.75528,0.61827,0.33193,0.84528,0.22585,0.55956,0.35941,2
0.33652,0.36863,0.82522,0.38503,0.83562,0.98934,0.86765,0.45107,0.18714,0.36628,0.16187,0.14545,6
0.17506,0.38966,0.4775,0.8922,0.12074,0.74512,0.8632,0.59089,0.61865,0.4042,0.60687,0.11233,3
0.43334,0.80938,0.53775,0.54547,0.40199,0.97397,0.74877,0.69336,0.76852,0.12637,0.86621,0.031279,1
0.25164,0.20286,0.83261,0.23662,0.84327,0.88136,0.7586,0.39048,0.054072,0.36515,0.18233,0.16391,6
0.44018,0.81076,0.54282,0.61506,0.33461,0.92311,0.72762,0.65673,0.73149,0.073613,0.85473,0.083499,1
0.34449,0.3625,0.86619,0.39315,0.89586,0.97329,0.84682,0.42591,0.183,0.41982,0.24775,0.23911,6
0.19895,0.39986,0.46227,0.87143,0.13515,0.72774,0.8504,0.59966,0.60435,0.39918,0.67208,0.13666,3
0.41776,0.84858,0.59356,0.53479,0.28237,0.93748,0.72987,0.67038,0.74735,0.086089,0.83881,0.090173,1
0.46578,0.76989,0.58229,0.62367,0.37966,0.92505,0.71509,0.69566,0.69063,0.04574,0.84176,0.085655,1
0.28614,0.23586,0.92558,0.37979,0.83749,0.91564,0.75897,0.40175,0.059396,0.34277,0.19617,0.17202,6
0.34501,0.41554,0.85686,0.35145,0.84745,1.0449,0.80188,0.39764,0.14723,0.40724,0.22467,0.21177,6
0.45962,0.78281,0.5514,0.59036,0.35765,0.89176,0.74812,0.70683,0.71499,0.076586,0.86521,0.091236,1
0.87675,0.21191,0.40118,0.58741,0.3397,0.2188,0.93471,0.66804,0.85726,0.73244,0.73482,0.075612,5
0.28969,0.29658,0.81433,0.44744,0.79676,0.86128,0.84506,0.37895,0.12678,0.29154,0.20544,0.13511,6
0.19229,0.39639,0.46172,0.8726,0.12891,0.72924,0.87058,0.5932,0.60388,0.40416,0.67587,0.14633,3
0.20115,0.39862,0.45889,0.87211,0.13493,0.73316,0.85023,0.60999,0.60471,0.40299,0.67485,0.13307,3
0.48402,0.79241,0.5026,0.58812,0.33531,0.95405,0.74426,0.66697,0.74683,0.034317,0.83179,0.074572,1
0.88155,0.19887,0.39884,0.60113,0.33449,0.19485,0.94381,0.66263,0.85581,0.73047,0.7325,0.067928,5
0.13042,0.24581,0.4104,0.39709,0.65527,0.29228,0.56785,-0.011634,0.63665,0.8525,0.48335,0.58284,4
0.20315,0.40857,0.46204,0.87267,0.1318,0.73312,0.85288,0.59468,0.59777,0.39244,0.67308,0.1317,3
0.35659,0.39377,0.85159,0.46037,0.8976,0.94388,0.88818,0.39181,0.16136,0.32307,0.19442,0.25271,6
0.88389,0.20869,0.40441,0.61519,0.34165,0.20312,0.95337,0.67962,0.8427,0.7061,0.77566,0.067174,5
0.91331,0.2213,0.37652,0.57356,0.34095,0.20422,0.96238,0.63191,0.84858,0.73436,0.75007,0.039405,5
0.4855,0.80806,0.55938,0.57618,0.31939,0.9453,0.70689,0.65614,0.77457,0.015113,0.88764,0.049573,1
0.89487,0.19207,0.37859,0.62484,0.3214,0.19081,0.94224,0.65817,0.85539,0.70801,0.72884,0.055087,5
0.46601,0.7832,0.52671,0.58726,0.34565,0.92561,0.72164,0.66629,0.72954,0.064135,0.86623,0.061141,1
0.20353,0.40395,0.45257,0.87431,0.14192,0.71828,0.8534,0.60684,0.59683,0.40107,0.66813,0.12307,3
0.47593,0.078755,0.6052,0.82894,0.5237,0.31635,0.27352,0.20562,0.90169,0.68341,0.93022,0.53348,0
0.2992,0.30338,0.7973,0.40807,0.9312,0.96969,0.76794,0.40395,0.029385,0.22577,0.15267,0.1118,6
0.20789,0.40025,0.47266,0.87968,0.13548,0.72935,0.85048,0.59283,0.58157,0.37046,0.67262,0.13943,3
0.90506,0.18843,0.42586,0.5941,0.33917,0.22519,0.95512,0.70614,0.86504,0.77224,0.76998,0.091608,5
0.477,0.79004,0.52418,0.56394,0.29846,0.92248,0.71631,0.68701,0.71993,0.057491,0.85298,0.059028,1
0.29463,0.32986,0.84148,0.3465,0.83963,0.93612,0.83765,0.42887,0.12909,0.35314,0.076682,0.18607,6
0.45591,0.78393,0.53125,0.56941,0.35311,0.93738,0.73332,0.66887,0.74806,0.06513,0.85744,0.074115,1
0.10425,0.27169,0.62524,0.8438,0.081721,0.75327,0.60925,0.16329,0.86349,0.16404,0.48635,0.33089,2
0.31666,0.37767,0.80507,0.36148,0.82345,0.84915,0.79361,0.37462,0.11333,0.41075,0.19632,0.20536,6
0.47716,0.78746,0.51318,0.58756,0.33205,0.94659,0.73357,0.68016,0.73279,0.046991,0.89214,0.037809,1
0.1688,0.33618,0.97049,0.40894,0.76613,1.0179,0.78829,0.23352,0.15757,0.28758,0.21874,0.19451,6
0.35607,0.43294,0.87545,0.49151,0.85663,0.87114,0.82263,0.33786,0.23654,0.56567,0.12044,0.12155,6
0.86775,0.18244,0.39041,0.59384,0.34629,0.19191,0.94563,0.62502,0.90998,0.73834,0.77296,0.095239,5
0.20465,0.40265,0.46529,0.87174,0.13409,0.73234,0.85712,0.60343,0.61266,0.41276,0.67226,0.14211,3
0.18837,0.3155,0.79356,0.27314,0.86908,0.94511,0.83279,0.29227,0.10901,0.38581,0.18264,0.060743,6
0.43981,0.77639,0.5055,0.56903,0.34079,0.91179,0.65994,0.68908,0.72247,0.17253,0.8907,0.12565,1
0.84479,0.25354,0.33604,0.58809,0.29763,0.2253,0.95262,0.62282,0.85724,0.71649,0.70838,0.087544,5
0.10773,0.31636,0.62728,0.92619,0.031139,0.78861,0.5852,0.40108,0.90228,0.1556,0.56207,0.30223,2
0.45782,0.78855,0.51404,0.59335,0.3494,0.97435,0.7241,0.67523,0.73965,0.079229,0.88989,0.057625,1
0.46242,0.79648,0.53442,0.59195,0.33958,0.92617,0.73074,0.6653,0.72977,0.06952,0.86685,0.06137,1
0.43998,0.8061,0.52266,0.6382,0.38384,0.91456,0.76103,0.64018,0.72346,0.10672,0.85559,0.073905,1
0.93918,0.16278,0.3815,0.60471,0.33377,0.21555,0.89263,0.70341,0.88442,0.74815,0.73031,0.076298,5
0.48813,0.82301,0.53353,0.5936,0.41055,0.97421,0.77018,0.6803,0.76094,0.067794,0.87792,0.02752,1
0.34572,0.31897,0.90527,0.44597,0.84387,0.97036,0.80614,0.39804,0.17089,0.46621,0.21795,0.24939,6
0.83887,0.20881,0.38893,0.60232,0.3061,0.21693,0.96075,0.64142,0.86337,0.73874,0.75026,0.057199,5
0.20565,0.39985,0.46712,0.87822,0.13109,0.73112,0.85389,0.5937,0.60559,0.40167,0.67081,0.13189,3
0.29477,0.34033,0.87075,0.39002,0.79584,0.89855,0.75843,0.38987,0.12056,0.35412,0.18969,0.1983,6
0.9298,0.23862,0.38708,0.60897,0.34942,0.22509,0.90267,0.66018,0.83722,0.72277,0.73094,0.07937,5
0.90123,0.20969,0.40926,0.60777,0.35673,0.18778,0.9551,0.65695,0.86147,0.7465,0.71962,0.048412,5
0.28404,0.33771,0.89687,0.35513,0.8086,0.91191,0.79264,0.42482,0.17665,0.42018,0.189,0.14796,6
0.84978,0.20723,0.37054,0.66093,0.37447,0.21812,0.95487,0.70815,0.80456,0.72714,0.78824,0.13805,5
0.5242,0.77602,0.54135,0.62747,0.35448,0.89964,0.73111,0.64771,0.77183,0.093368,0.85839,0.15255,1
0.45961,0.79612,0.53149,0.58825,0.33461,0.92885,0.72838,0.6712,0.73032,0.06947,0.86685,0.061584,1
0.4562,0.81371,0.53434,0.59028,0.35794,0.92709,0.73653,0.6537,0.73297,0.083787,0.8739,0.054279,1
0.88954,0.20279,0.39775,0.59849,0.3445,0.19744,0.94511,0.66552,0.84976,0.72562,0.72905,0.072235,5
0.089089,0.29179,0.57755,0.95131,0.19988,0.73623,0.63175,0.31802,0.87411,0.15536,0.58036,0.41796,2
0.20131,0.39917,0.46383,0.87301,0.13721,0.73008,0.85324,0.59741,0.60491,0.40028,0.67176,0.135,3
0.047304,0.35553,0.36311,0.35075,0.51419,0.16137,0.56898,0.035892,0.64086,0.86286,0.48962,0.54058,4
0.071185,0.32128,0.48614,0.82358,0.15189,0.7195,0.58121,0.30178,0.7671,0.24917,0.63671,0.31486,2
0.20727,0.39402,0.47001,0.87605,0.13928,0.7249,0.85176,0.59174,0.60585,0.40294,0.67109,0.13373,3
0.45712,0.79394,0.53818,0.59035,0.33366,0.93121,0.72446,0.67183,0.73167,0.065848,0.86966,0.061521,1
0.40675,0.37579,0.93455,0.44052,0.90658,0.9511,0.80778,0.4327,0.14675,0.45532,0.22475,0.36174,6
0.27139,0.28929,0.84162,0.43136,0.84521,0.82992,0.74143,0.36954,0.1107,0.40531,0.19103,0.19981,6
0.47134,0.79108,0.53572,0.54034,0.32208,0.91688,0.70715,0.66964,0.72854,0.059879,0.87296,0.060182,1
0.28491,0.69768,0.47111,0.39099,0.66045,0.57013,0.060218,1.0295,0.46692,0.55085,0.75991,0.94433,0
0.23451,0.40495,0.47257,0.87131,0.17718,0.68236,0.86247,0.59198,0.59762,0.41319,0.69285,0.11902,3
0.45622,0.80285,0.5245,0.58473,0.33636,0.93938,0.72561,0.65913,0.73093,0.086256,0.86087,0.061866,1
0.19687,0.34449,0.47489,0.87827,0.14144,0.76908,0.88533,0.57138,0.6054,0.3919,0.64776,0.1206,3
0.19595,0.40022,0.47505,0.87307,0.1341,0.72043,0.85676,0.59498,0.61454,0.39045,0.67374,0.12299,3
0.45754,0.79184,0.53551,0.58186,0.34023,0.93613,0.74985,0.66025,0.73817,0.05955,0.8575,0.08087,1
0.88308,0.21427,0.37879,0.6138,0.34496,0.17775,0.94372,0.67894,0.8533,0.73947,0.74051,0.071804,5
0.87054,0.18384,0.41461,0.59905,0.32517,0.2055,0.95956,0.66959,0.84589,0.72375,0.74407,0.045157,5
0.88359,0.20355,0.40261,0.60265,0.33714,0.19746,0.94609,0.65955,0.84691,0.72876,0.72841,0.068645,5
0.20266,0.40092,0.45988,0.87316,0.1404,0.72952,0.84966,0.59164,0.61007,0.39903,0.67078,0.13294,3
0.2148,0.31924,0.4906,0.86337,0.17295,0.77139,0.82926,0.56421,0.63656,0.40775,0.72359,0.15605,3
0.46695,0.81492,0.53828,0.59601,0.35368,0.93498,0.73533,0.67298,0.7338,0.065784,0.87943,0.06495,1
0.14573,0.28325,0.32426,0.35733,0.63637,0.10984,0.59632,0.042034,0.59567,0.835,0.61818,0.53731,4
0.33582,0.30707,0.82219,0.4701,0.86289,0.92986,0.78864,0.37356,0.14859,0.42077,0.25265,0.18242,6
0.20557,0.40314,0.46253,0.87232,0.13878,0.73044,0.84934,0.59531,0.60641,0.39493,0.67089,0.13421,3
0.15963,0.42886,0.4167,0.86902,0.15423,0.7678,0.83796,0.60254,0.65056,0.38929,0.68638,0.15079,3
0.14201,0.32176,0.47893,0.81127,0.18532,0.73806,0.83909,0.50903,0.67722,0.40561,0.69672,0.14229,3
-0.052977,0.23599,0.50227,0.87146,0.17298,0.60344,0.5716,0.17578,0.80595,0.16141,0.48551,0.29344,2
0.23308,0.37919,0.48138,0.89887,0.15811,0.72645,0.87382,0.60891,0.6412,0.4149,0.63418,0.013025,3
0.1952,0.41365,0.45773,0.83229,0.11766,0.74272,0.87481,0.60094,0.60055,0.38416,0.67286,0.12338,3
0.2062,0.40155,0.46641,0.87236,0.13983,0.72832,0.8515,0.5945,0.61175,0.40011,0.67007,0.1307,3
0.87949,0.19815,0.39885,0.60125,0.33531,0.19496,0.94053,0.66039,0.85386,0.72966,0.73219,0.067026,5
0.89562,0.21446,0.39246,0.59607,0.34169,0.18739,0.94125,0.65473,0.86463,0.72384,0.70583,0.075475,5
0.19063,0.39849,0.43271,0.85687,0.1323,0.72944,0.85853,0.55508,0.61394,0.37822,0.66961,0.15643,3
0.52852,0.71682,0.53953,0.55084,0.3622,0.90478,0.67781,0.63526,0.76761,0.1251,0.91286,0.086493,1
0.09416,0.18329,0.51917,0.90601,0.19277,0.6057,0.55442,0.1048,0.80599,0.14439,0.4935,0.33414,2
0.22846,0.33225,0.3982,0.42686,0.65262,0.24002,0.60434,0.035488,0.71629,0.86317,0.51762,0.51772,4
0.48552,0.83814,0.49902,0.62778,0.33355,0.91843,0.7415,0.67829,0.75029,0.08016,0.84605,0.06909,1
0.043499,0.1957,0.54026,0.88531,0.20117,0.65702,0.60227,0.2581,0.72829,0.11379,0.52754,0.29768,2
0.88081,0.20133,0.39925,0.60165,0.33567,0.1959,0.94538,0.66396,0.8557,0.73183,0.73515,0.067819,5
0.21706,0.2578,0.86956,0.3058,0.80292,0.92812,0.76495,0.22274,-0.10386,0.36636,0.10925,0.18183,6
0.88108,0.20064,0.40345,0.60342,0.33431,0.19653,0.93519,0.66296,0.85713,0.73221,0.73459,0.066768,5
0.87626,0.2108,0.40296,0.59882,0.35791,0.21089,0.95174,0.64498,0.86691,0.70921,0.74874,0.051553,5
0.89062,0.19113,0.39494,0.61728,0.37247,0.20131,0.94218,0.65935,0.84845,0.67428,0.73017,0.12047,5
0.095945,0.33885,0.44845,0.4187,0.59669,0.34478,0.69587,0.21916,0.64774,0.90232,0.48684,0.55927,4
0.32032,0.28638,0.88062,0.38684,0.81852,0.93038,0.83967,0.3056,0.12741,0.35447,0.19109,0.20306,6
0.17026,0.26858,0.38781,0.33984,0.57804,0.21406,0.61903,0.042025,0.62549,0.86408,0.34932,0.59195,4
0.87304,0.19629,0.39519,0.6083,0.34192,0.1896,0.94048,0.65037,0.84901,0.73199,0.7302,0.08174,5
0.95333,0.15153,0.40209,0.55678,0.39847,0.17713,0.90884,0.69324,0.76913,0.79751,0.77612,0.12265,5
0.45762,0.79363,0.53134,0.58946,0.33552,0.92965,0.72872,0.66843,0.73224,0.069992,0.86699,0.062833,1
0.8515,0.19458,0.39598,0.60422,0.30738,0.21984,0.94232,0.63077,0.89663,0.71166,0.71982,0.046128,5
0.9048,0.18456,0.4068,0.59586,0.30008,0.21142,0.95081,0.6484,0.87786,0.73322,0.72593,0.11467,5
0.48213,0.80378,0.55416,0.53638,0.40305,0.93156,0.72484,0.62984,0.7216,0.0053641,0.8538,0.08565,1
0.87738,0.17499,0.3906,0.60678,0.34056,0.18768,0.93645,0.69557,0.81863,0.73936,0.73334,0.06682,5
0.1073,0.40482,0.48193,0.43955,0.46916,0.20672,0.57126,0.05606,0.70895,0.88106,0.40185,0.47705,4
0.89014,0.21751,0.39407,0.60819,0.32588,0.19155,0.93649,0.67073,0.84869,0.72657,0.73273,0.054729,5
0.24913,0.33386,0.86112,0.4268,0.82255,0.9142,0.81837,0.3692,0.045411,0.34191,0.14485,0.16446,6
-0.044184,0.12095,0.50343,0.78812,0.079121,0.67098,0.76754,0.32348,0.71445,0.10623,0.56967,0.42881,2
0.33585,0.35973,0.8672,0.465,0.93841,0.94392,0.883,0.43211,0.16583,0.38628,0.21331,0.1928,6
0.48826,0.79035,0.57063,0.57732,0.33951,0.93156,0.76019,0.666,0.71148,0.073057,0.86075,0.071235,1
0.18201,0.377,0.4767,0.85964,0.16733,0.79269,0.89899,0.58162,0.60384,0.42664,0.6677,0.17414,3
0.8522,0.2197,0.44086,0.63188,0.33693,0.18787,0.97751,0.71932,0.86106,0.72641,0.67488,0.083099,5
0.47608,0.77858,0.51674,0.59167,0.35291,0.93916,0.72485,0.65037,0.73654,0.068358,0.85115,0.040573,1
-0.00052288,0.23218,0.48845,0.845,0.11446,0.63785,0.67231,0.31114,0.80221,0.12964,0.57475,0.33447,2
0.87217,0.23106,0.41261,0.5876,0.33833,0.15502,0.9471,0.65104,0.87207,0.72632,0.74321,0.07795,5
0.45932,0.80287,0.53832,0.5858,0.32452,0.93733,0.72381,0.6707,0.75236,0.085938,0.87617,0.055413,1
0.47541,0.78959,0.53654,0.61126,0.34532,0.9324,0.7298,0.66857,0.7387,0.075317,0.86947,0.060447,1
0.19902,0.40597,0.46943,0.87336,0.13948,0.73102,0.85371,0.59644,0.61332,0.39752,0.67009,0.13866,3
0.25389,0.43807,0.47441,0.90055,0.1521,0.68583,0.908,0.59934,0.64104,0.4087,0.70075,0.05537,3
0.43912,0.79745,0.56332,0.6233,0.31166,0.94542,0.77336,0.65248,0.73185,-0.012723,0.89087,0.024335,1
0.87995,0.20597,0.4047,0.595,0.33769,0.19735,0.94167,0.67448,0.85209,0.71336,0.73305,0.083458,5
0.10969,0.24254,0.52281,0.87415,0.15396,0.65262,0.52858,0.23613,0.6605,0.31239,0.53286,0.33972,2
0.13254,0.24573,0.56319,0.85492,0.19068,0.57415,0.64244,0.1441,0.69457,0.098786,0.50683,0.3749,2
0.45197,0.10438,0.59081,0.35601,0.26225,0.061656,0.56305,0.53503,0.15341,0.84427,0.3886,0.29361,0
0.12821,0.23505,0.58735,0.83005,0.28232,0.60523,0.51561,0.32552,0.96548,0.19859,0.5212,0.47571,2
0.87669,0.19973,0.39727,0.59574,0.33313,0.19923,0.94766,0.65867,0.85968,0.72733,0.73259,0.068005,5
0.8864,0.21347,0.39072,0.59956,0.34821,0.20118,0.94975,0.67066,0.87034,0.73025,0.73845,0.070359,5
0.8861,0.21106,0.40577,0.60952,0.34962,0.18731,0.93001,0.66962,0.86,0.73251,0.74225,0.0706,5
0.87683,0.21345,0.39879,0.60323,0.33091,0.1946,0.95752,0.67277,0.86091,0.73924,0.73092,0.054335,5
