@relation moving_data_16-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute class {0,1,2,3,4,5,6,7,8}

@data
0.7047,0.77419,0.11684,0.45012,0.8901,0.26431,0.10969,0.48713,0.32894,0.84867,0.033613,0.33567,0.077315,4
0.70208,0.74749,0.59765,0.22089,0.29905,0.62591,0.91892,0.51621,0.44624,0.81707,0.14671,0.8136,0.51526,6
0.29737,0.92871,0.698,0.33306,0.37034,0.18537,0.55711,0.14774,0.44683,0.37209,0.37153,0.4842,0.2626,2
0.70275,0.77197,0.10909,0.44126,0.88588,0.26129,0.11017,0.48165,0.33306,0.85844,0.038695,0.3324,0.072711,4
0.70273,0.65514,0.48421,0.21989,0.6714,0.68115,0.062197,0.69355,0.89425,0.55925,0.51903,0.55189,0.58522,3
0.69576,0.66108,0.47505,0.21909,0.66768,0.65582,0.077826,0.70354,0.88312,0.56193,0.5137,0.56151,0.59369,3
0.69877,0.67717,0.47673,0.23196,0.6695,0.6806,0.074037,0.70114,0.88942,0.54911,0.51622,0.5555,0.59237,3
0.69976,0.74297,0.58849,0.21718,0.29758,0.63154,0.92298,0.51527,0.44462,0.81426,0.14334,0.80812,0.51931,6
0.080191,0.075654,0.22594,0.62685,0.89004,0.77068,0.48248,0.30534,0.40936,0.85704,0.32966,0.56235,0.85855,1
0.47609,0.96701,0.22873,0.10841,0.073703,0.66919,0.82787,0.77949,0.067254,0.70904,0.69908,0.5206,0.21961,5
0.6998,0.74441,0.59228,0.22008,0.29837,0.63345,0.9194,0.51257,0.44562,0.81929,0.14653,0.81401,0.51975,6
0.70544,0.77291,0.10865,0.44139,0.88305,0.2622,0.11494,0.48311,0.33556,0.85052,0.035213,0.33295,0.077575,4
0.67637,0.79295,0.093896,0.43945,0.90191,0.26363,0.096288,0.49441,0.31147,0.86824,0.037259,0.32426,0.09476,4
0.69801,0.6681,0.48288,0.22381,0.66702,0.6698,0.076203,0.70053,0.89025,0.5603,0.51931,0.55471,0.58631,3
0.69936,0.74485,0.58697,0.2208,0.29983,0.63346,0.92262,0.51512,0.4469,0.81702,0.14794,0.81256,0.51591,6
0.96,0.33447,0.37217,0.78826,0.077117,0.11002,0.51331,0.43954,0.65491,0.33285,0.69245,0.60176,0.19174,8
0.63352,0.85095,0.14874,0.80742,0.085459,0.81953,0.33375,0.48092,0.81415,0.4082,0.03714,0.65449,0.8106,7
0.96002,0.3178,0.40233,0.79562,0.081105,0.12487,0.52895,0.43023,0.67445,0.33063,0.71694,0.59294,0.15888,8
0.70181,0.6748,0.47611,0.22569,0.66618,0.66751,0.074075,0.69968,0.90615,0.56646,0.5226,0.55213,0.59648,3
0.72851,0.80254,0.089597,0.45946,0.89628,0.24026,0.11501,0.50705,0.34498,0.84231,0.026777,0.35157,0.06769,4
0.48308,0.96355,0.21886,0.10765,0.071364,0.66186,0.82111,0.77307,0.078147,0.70571,0.70603,0.51439,0.21637,5
0.7017,0.67145,0.47765,0.22207,0.6657,0.66827,0.072882,0.69876,0.89599,0.55915,0.51508,0.56162,0.5932,3
0.12889,0.50423,0.24924,0.71847,0.95504,0.33269,0.77651,0.25963,0.96333,0.24876,0.17431,0.70059,0.24808,0
0.95954,0.32903,0.38143,0.77888,0.070605,0.11099,0.53289,0.444,0.68046,0.32814,0.70509,0.59173,0.18129,8
0.70385,0.66774,0.47578,0.22535,0.66251,0.67439,0.076573,0.70163,0.89906,0.55271,0.52076,0.55334,0.59742,3
0.69817,0.74733,0.58869,0.22238,0.29644,0.62991,0.91756,0.51215,0.44572,0.82056,0.14715,0.8122,0.51933,6
0.069939,0.072171,0.2242,0.6353,0.88896,0.7753,0.48257,0.2955,0.40577,0.84552,0.33674,0.55429,0.85696,1
0.97068,0.32113,0.39146,0.7845,0.060608,0.098449,0.51964,0.44491,0.65922,0.33136,0.71258,0.59787,0.18727,8
0.962,0.33239,0.37122,0.78229,0.075383,0.10738,0.51709,0.44122,0.66972,0.33288,0.70512,0.59675,0.18444,8
0.96379,0.33148,0.3846,0.78119,0.065165,0.10513,0.51938,0.42831,0.6679,0.33286,0.69975,0.60959,0.18081,8
0.69786,0.74696,0.58915,0.22378,0.29335,0.62732,0.91737,0.51252,0.44802,0.81961,0.14969,0.81223,0.51744,6
0.62066,0.84015,0.14441,0.81642,0.06869,0.81152,0.33014,0.48038,0.81457,0.40859,0.03321,0.66637,0.81004,7
0.69307,0.67017,0.4812,0.2154,0.66462,0.66879,0.069887,0.68576,0.90687,0.54912,0.52588,0.56248,0.59915,3
0.69905,0.78123,0.1119,0.4415,0.88326,0.26775,0.10986,0.47814,0.33381,0.86054,0.042639,0.33158,0.079865,4
0.32255,0.94379,0.68032,0.3474,0.36034,0.18515,0.56324,0.13875,0.45648,0.36963,0.36574,0.46904,0.26528,2
0.703,0.77573,0.10952,0.44468,0.88874,0.26257,0.11223,0.4832,0.33248,0.8568,0.038335,0.33207,0.071643,4
0.62597,0.85727,0.14901,0.82064,0.072861,0.81222,0.33174,0.48376,0.8145,0.40678,0.032589,0.66688,0.81895,7
0.47913,0.96279,0.22849,0.10555,0.081481,0.65864,0.80771,0.78067,0.074554,0.71176,0.70671,0.52488,0.22962,5
0.48148,0.96574,0.21846,0.11078,0.081016,0.6744,0.81493,0.77594,0.06699,0.70081,0.70394,0.51557,0.22299,5
0.68698,0.75736,0.11666,0.44034,0.87518,0.24316,0.12349,0.46067,0.358,0.85611,0.038041,0.31781,0.060406,4
0.7015,0.65884,0.46684,0.22611,0.66633,0.67301,0.084465,0.69894,0.88686,0.55741,0.51109,0.54673,0.59872,3
0.069654,0.07871,0.21284,0.62953,0.89574,0.76693,0.47906,0.30936,0.40348,0.85815,0.331,0.55616,0.86948,1
0.48747,0.96921,0.22456,0.10864,0.059485,0.65989,0.82668,0.78143,0.071982,0.70122,0.69684,0.5071,0.22231,5
0.70463,0.77405,0.11687,0.44692,0.89097,0.26521,0.10978,0.47568,0.33498,0.86322,0.043533,0.3337,0.07547,4
0.48279,0.95623,0.2165,0.1051,0.079391,0.6669,0.82483,0.77701,0.064473,0.70031,0.70543,0.52017,0.22582,5
0.96021,0.33024,0.37336,0.78365,0.07863,0.10807,0.52126,0.44033,0.66989,0.33176,0.70431,0.59409,0.18182,8
0.078212,0.082117,0.22645,0.62328,0.89126,0.77978,0.48524,0.30947,0.40583,0.85203,0.33989,0.5548,0.85965,1
0.63935,0.8503,0.14791,0.81587,0.088155,0.82088,0.32754,0.4783,0.82052,0.40946,0.032993,0.66316,0.80936,7
0.6303,0.85681,0.1459,0.80754,0.077447,0.81661,0.34464,0.47262,0.8228,0.40246,0.041252,0.66292,0.82093,7
0.07465,0.087585,0.22483,0.61446,0.89755,0.78133,0.47663,0.30285,0.41038,0.84765,0.32686,0.55759,0.85367,1
0.072024,0.079143,0.23276,0.62512,0.88952,0.77193,0.48701,0.29658,0.40787,0.85051,0.33301,0.5437,0.84907,1
0.6932,0.78039,0.11291,0.44146,0.88284,0.2688,0.1167,0.4813,0.32406,0.85754,0.035115,0.34364,0.066342,4
0.98425,0.3284,0.38803,0.78011,0.091479,0.11375,0.51798,0.42685,0.67358,0.32497,0.69217,0.6013,0.18102,8
0.48453,0.9594,0.21161,0.10512,0.069704,0.6665,0.82703,0.7829,0.07688,0.7002,0.69707,0.51604,0.22291,5
0.62591,0.84181,0.14118,0.81463,0.072745,0.83561,0.32929,0.4794,0.81352,0.40243,0.026817,0.68265,0.82766,7
0.6966,0.66229,0.48071,0.21949,0.67226,0.6813,0.074203,0.70812,0.89038,0.5598,0.52456,0.55481,0.59742,3
0.07309,0.079557,0.22017,0.62441,0.89177,0.77057,0.48489,0.29705,0.40273,0.85976,0.32554,0.56206,0.85162,1
0.073942,0.07756,0.22171,0.61913,0.88723,0.77143,0.49126,0.28604,0.39855,0.84951,0.33154,0.55685,0.84673,1
0.066027,0.078075,0.23005,0.62951,0.89009,0.77761,0.46594,0.29592,0.41537,0.85303,0.33965,0.55381,0.84577,1
0.70205,0.67229,0.47696,0.21769,0.67162,0.673,0.069286,0.69529,0.89035,0.55903,0.51168,0.54647,0.59887,3
0.70216,0.67631,0.4765,0.23031,0.67169,0.66621,0.073889,0.71418,0.89193,0.56702,0.52134,0.5539,0.59667,3
0.07655,0.069123,0.22409,0.63047,0.8966,0.77708,0.47584,0.29632,0.40398,0.85198,0.33265,0.55027,0.85198,1
0.069279,0.076319,0.21735,0.62414,0.89161,0.776,0.48244,0.29936,0.41045,0.85377,0.33202,0.56637,0.85366,1
0.28569,0.93058,0.69788,0.34117,0.37175,0.18614,0.54296,0.14579,0.44637,0.38097,0.36853,0.48526,0.25599,2
0.69411,0.67487,0.48451,0.22266,0.65767,0.67113,0.080638,0.69838,0.8918,0.56956,0.50359,0.5555,0.59001,3
0.29739,0.93162,0.70177,0.32771,0.37184,0.18499,0.55764,0.14804,0.4501,0.37603,0.37422,0.48844,0.25702,2
0.070107,0.076089,0.22315,0.6374,0.8889,0.77492,0.47592,0.29357,0.41214,0.85284,0.33189,0.5493,0.8622,1
0.2963,0.92791,0.69559,0.33727,0.37368,0.18957,0.558,0.15204,0.45185,0.37691,0.37815,0.48103,0.26029,2
0.93791,0.32713,0.35359,0.79902,0.073068,0.11521,0.53689,0.43429,0.68514,0.31668,0.69689,0.5967,0.20552,8
0.62689,0.84918,0.13819,0.8254,0.070273,0.81741,0.33689,0.48943,0.80984,0.40781,0.032212,0.66052,0.8167,7
0.69266,0.67339,0.47662,0.21932,0.66775,0.66722,0.063447,0.69857,0.88878,0.56436,0.52397,0.56444,0.60221,3
0.48234,0.96501,0.2208,0.1001,0.080272,0.65915,0.8198,0.77991,0.076231,0.69891,0.70648,0.51558,0.22026,5
0.70204,0.77583,0.11088,0.44678,0.88787,0.26251,0.11256,0.48299,0.33398,0.85719,0.037394,0.33161,0.072038,4
0.48041,0.9617,0.21765,0.10312,0.073251,0.66834,0.81731,0.77446,0.062327,0.70934,0.69956,0.51182,0.21475,5
0.077381,0.078178,0.22499,0.6309,0.88991,0.77607,0.47939,0.30116,0.40482,0.85642,0.34081,0.55619,0.85039,1
0.074173,0.085152,0.22988,0.62828,0.89021,0.76747,0.48429,0.29021,0.40657,0.85401,0.33244,0.55856,0.85706,1
0.62048,0.79426,0.50536,0.66231,0.74374,0.59458,0.21802,0.6569,0.82179,0.28373,0.69496,0.80974,0.12283,0
0.70636,0.74977,0.097853,0.44856,0.89572,0.27459,0.12984,0.48026,0.33072,0.86493,0.060066,0.3363,0.063531,4
0.69176,0.78443,0.1176,0.45485,0.87803,0.25915,0.10844,0.48318,0.33728,0.85119,0.016917,0.32203,0.085232,4
0.95775,0.33008,0.37638,0.78549,0.076847,0.10607,0.5194,0.44234,0.67044,0.33333,0.70484,0.59717,0.18383,8
0.074914,0.076978,0.21641,0.63574,0.8897,0.77875,0.47866,0.30543,0.40802,0.85152,0.33035,0.56448,0.85614,1
0.70294,0.66919,0.49217,0.21948,0.66858,0.6731,0.069663,0.69031,0.89059,0.55701,0.51285,0.55023,0.58376,3
0.64128,0.84927,0.14991,0.81675,0.074612,0.8183,0.33252,0.47881,0.81662,0.41194,0.039502,0.66025,0.81334,7
0.70513,0.77921,0.10543,0.44575,0.88472,0.25844,0.11033,0.47441,0.31847,0.86331,0.028365,0.33651,0.075962,4
0.63196,0.85354,0.13978,0.81501,0.073902,0.81658,0.33474,0.47534,0.80337,0.4045,0.039055,0.66167,0.81809,7
0.70155,0.77601,0.11072,0.44606,0.88798,0.26548,0.10944,0.48296,0.32803,0.85552,0.040749,0.33176,0.072504,4
0.62016,0.85589,0.1466,0.81143,0.073143,0.82663,0.33079,0.48201,0.81537,0.4136,0.03462,0.66324,0.81641,7
0.96064,0.32219,0.3723,0.79029,0.072904,0.11214,0.52117,0.43026,0.66419,0.32921,0.70366,0.58757,0.18184,8
0.69701,0.74178,0.5868,0.21775,0.29446,0.6333,0.92099,0.51191,0.44371,0.81893,0.14643,0.8117,0.51649,6
0.079283,0.082963,0.23184,0.62553,0.88445,0.75173,0.49217,0.29546,0.4058,0.85517,0.33445,0.55881,0.84955,1
0.71568,0.66441,0.4957,0.22218,0.66564,0.66202,0.06085,0.69346,0.88701,0.56014,0.53299,0.54837,0.59513,3
0.075321,0.082847,0.21034,0.62676,0.89543,0.77574,0.47435,0.29413,0.39218,0.85893,0.33175,0.5536,0.83662,1
0.70837,0.6683,0.48475,0.22295,0.67234,0.66621,0.075432,0.68886,0.89394,0.56256,0.52001,0.55804,0.60186,3
0.70168,0.77458,0.11261,0.44553,0.88932,0.26177,0.10957,0.48063,0.33197,0.85808,0.040651,0.33029,0.072133,4
0.073254,0.07898,0.22511,0.6242,0.8892,0.7792,0.48606,0.29046,0.40738,0.85099,0.33663,0.55244,0.84723,1
0.71194,0.78566,0.11842,0.46039,0.90723,0.24473,0.10228,0.46973,0.31876,0.85664,0.043609,0.33453,0.070296,4
0.70032,0.73905,0.58802,0.21591,0.29776,0.63653,0.92093,0.50803,0.44771,0.82082,0.14709,0.81148,0.52009,6
0.48392,0.96088,0.22714,0.10635,0.072697,0.66102,0.82209,0.77248,0.07984,0.69708,0.69837,0.5162,0.22122,5
0.70329,0.77723,0.11036,0.44843,0.88953,0.26573,0.11321,0.48101,0.33352,0.85697,0.041802,0.33118,0.070338,4
0.69398,0.74037,0.58766,0.22175,0.2996,0.63408,0.92132,0.50635,0.45003,0.81971,0.14673,0.807,0.52059,6
0.70089,0.73956,0.58501,0.21637,0.29273,0.63277,0.9191,0.51387,0.44829,0.82121,0.15355,0.80814,0.51717,6
0.074071,0.075214,0.22163,0.63493,0.90048,0.7763,0.49108,0.29049,0.40232,0.85241,0.32872,0.55684,0.84409,1
0.48439,0.97384,0.21556,0.10777,0.078742,0.66515,0.8122,0.77881,0.073364,0.69706,0.70474,0.5192,0.22751,5
0.70415,0.66787,0.47801,0.22091,0.66662,0.66229,0.07507,0.69888,0.89503,0.55751,0.51956,0.55751,0.59579,3
0.73806,0.79692,0.12367,0.44552,0.91683,0.27476,0.1086,0.49044,0.31977,0.84684,0.046513,0.34897,0.061962,4
0.47998,0.95659,0.21895,0.11314,0.077876,0.65438,0.83092,0.77244,0.0651,0.6954,0.70559,0.51872,0.22326,5
0.29676,0.9321,0.7001,0.33096,0.36862,0.18618,0.55803,0.14667,0.44991,0.37463,0.37319,0.48529,0.25904,2
0.080155,0.06443,0.22814,0.62708,0.90186,0.77672,0.48157,0.29627,0.40516,0.85116,0.3326,0.55501,0.84794,1
0.69641,0.74599,0.5869,0.21864,0.29797,0.63653,0.92152,0.51056,0.44748,0.81487,0.14952,0.80827,0.51692,6
0.62688,0.83877,0.12883,0.81163,0.080172,0.8251,0.33483,0.476,0.81794,0.41076,0.040946,0.65721,0.81409,7
0.46711,0.9597,0.21795,0.11103,0.078465,0.6532,0.8195,0.77563,0.075173,0.70654,0.70661,0.52143,0.22616,5
0.071361,0.087744,0.23198,0.6278,0.89143,0.77735,0.4846,0.30366,0.41142,0.8501,0.34129,0.54947,0.84766,1
0.70969,0.77729,0.11052,0.4468,0.891,0.26536,0.11175,0.48037,0.33384,0.8588,0.039145,0.33236,0.075077,4
0.69587,0.74368,0.58493,0.21917,0.29965,0.63477,0.92292,0.51155,0.44825,0.82122,0.15111,0.80634,0.51607,6
0.072815,0.088221,0.22786,0.63188,0.89068,0.77156,0.4838,0.29725,0.40333,0.86048,0.33339,0.5531,0.8457,1
0.48891,0.95369,0.22238,0.10598,0.085786,0.65235,0.81476,0.78044,0.073947,0.69793,0.69944,0.51639,0.23239,5
0.95679,0.34327,0.39108,0.77291,0.076937,0.10159,0.52654,0.44129,0.67228,0.3346,0.6948,0.58429,0.18441,8
0.48125,0.9564,0.21713,0.10308,0.074313,0.65691,0.81533,0.77292,0.064905,0.69548,0.71109,0.522,0.22127,5
0.30353,0.92681,0.70496,0.33915,0.36888,0.18334,0.57067,0.12733,0.44517,0.37187,0.35441,0.47055,0.26204,2
