@relation moving_data_5-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute class {0,1,2,3,4,5,6,7,8}

@data
0.44223,0.092462,0.66401,0.49055,0.51281,0.82528,0.333,0.26537,0.40225,0.16902,0.43538,0.3251,0.67053,0.91638,0.92417,0.32934,5
0.74506,0.50155,0.24684,0.59702,0.16421,0.32827,0.5787,0.848,0.7612,0.16753,0.75656,0.081904,0.91295,0.90363,0.40666,0.34156,8
0.58604,0.70823,0.86764,0.81852,0.57525,0.1146,0.88428,0.9289,0.77066,0.91346,0.34066,0.53683,0.50104,0.87226,0.25641,0.13271,7
0.16962,0.32262,0.17066,0.16306,0.17324,0.41391,0.84261,0.33561,0.17189,0.77003,0.16347,0.56768,0.73775,0.58013,0.50427,0.33108,2
0.32499,0.82839,0.40471,0.17472,0.064832,0.85954,0.32214,0.073221,0.11021,0.75809,0.65927,0.73298,0.1899,0.69007,0.16567,0.41727,3
0.1658,0.33516,0.17198,0.16499,0.16702,0.41171,0.84318,0.34719,0.16039,0.77255,0.1579,0.58053,0.72927,0.57445,0.50689,0.32558,2
0.74292,0.50001,0.25072,0.58667,0.1643,0.33029,0.59434,0.84693,0.75804,0.16494,0.75141,0.084174,0.90892,0.90232,0.41032,0.33597,8
0.17519,0.33196,0.16789,0.16132,0.16754,0.40813,0.82741,0.33259,0.16589,0.7665,0.16571,0.56728,0.73222,0.58085,0.50652,0.32705,2
0.3712,0.084472,0.66839,0.49818,0.47682,0.82318,0.33796,0.23715,0.45795,0.18269,0.42841,0.32403,0.6802,0.90671,0.89481,0.32393,5
0.24846,0.2985,0.77958,0.59076,0.84531,0.072808,0.41324,0.76828,0.74056,0.25165,0.49593,0.58737,0.83453,0.38833,0.06148,0.33498,1
0.16214,0.32694,0.16953,0.16707,0.17174,0.42196,0.8388,0.34127,0.16216,0.76551,0.16613,0.57122,0.73664,0.58588,0.51287,0.33105,2
0.22173,0.31927,0.77518,0.58666,0.82648,0.090562,0.42935,0.76519,0.74875,0.24151,0.49064,0.58635,0.87435,0.42551,0.074036,0.32885,1
0.6077,0.74512,0.82412,0.85326,0.58209,0.10133,0.84929,0.92257,0.74545,0.91356,0.30894,0.49301,0.47596,0.84886,0.2801,0.1464,7
0.34643,0.83952,0.41469,0.16955,0.1042,0.82912,0.31214,0.085586,0.060008,0.76643,0.6755,0.75123,0.18312,0.64279,0.1407,0.41149,3
0.32608,0.87812,0.4229,0.16274,0.090644,0.83922,0.31917,0.11003,0.091448,0.76418,0.68056,0.73902,0.17271,0.67433,0.17734,0.41249,3
0.25865,0.33218,0.77504,0.57853,0.83693,0.0844,0.43561,0.75801,0.74421,0.2547,0.48458,0.59483,0.83082,0.42973,0.058898,0.33382,1
0.30643,0.82454,0.40249,0.16227,0.092567,0.83135,0.31532,0.072798,0.10014,0.75983,0.66331,0.76722,0.15798,0.63522,0.16725,0.39478,3
0.33211,0.84078,0.42618,0.15358,0.066355,0.82403,0.31674,0.078665,0.078845,0.76342,0.6596,0.75731,0.15492,0.64223,0.18948,0.43274,3
0.37595,0.8173,0.42394,0.1637,0.094992,0.8468,0.31552,0.090292,0.080333,0.77163,0.65712,0.76147,0.16625,0.65936,0.19309,0.40573,3
0.36143,0.84499,0.41635,0.16867,0.098654,0.83397,0.31271,0.084566,0.078853,0.74715,0.67353,0.7432,0.17323,0.65938,0.14828,0.43526,3
0.41502,0.50487,0.42164,0.083915,0.2497,0.4848,0.82885,0.7414,0.66576,0.82865,0.91232,0.33393,0.33836,0.073252,0.24438,0.079571,4
0.75521,0.50513,0.24856,0.59391,0.16618,0.33693,0.58665,0.84174,0.75906,0.17778,0.75694,0.088726,0.90825,0.89619,0.41961,0.3414,8
0.40903,0.50425,0.42848,0.084907,0.24275,0.4767,0.83151,0.7341,0.66014,0.83136,0.90721,0.33103,0.33584,0.08167,0.2443,0.075053,4
0.31624,0.83392,0.40227,0.17332,0.068654,0.81929,0.35554,0.059196,0.074889,0.7695,0.65578,0.76636,0.17453,0.64945,0.20143,0.41211,3
0.41261,0.51804,0.4294,0.079621,0.23481,0.48682,0.83223,0.74902,0.65732,0.82215,0.91353,0.33854,0.33803,0.088218,0.24975,0.091084,4
0.2592,0.3351,0.79911,0.58929,0.8461,0.10087,0.40929,0.75033,0.74641,0.25579,0.49942,0.61135,0.83361,0.41108,0.11149,0.33817,1
0.75347,0.50718,0.2466,0.59702,0.15929,0.33225,0.5831,0.84383,0.76014,0.16735,0.75525,0.084897,0.9053,0.90365,0.41916,0.33673,8
0.29426,0.82887,0.41779,0.18328,0.11458,0.82555,0.33041,0.097295,0.064755,0.75877,0.66369,0.76512,0.15802,0.67346,0.17054,0.42253,3
0.35593,0.83729,0.4082,0.14925,0.06456,0.84655,0.30453,0.057466,0.073943,0.76073,0.66953,0.7395,0.14678,0.66097,0.18403,0.41941,3
0.56828,0.69819,0.78996,0.95411,0.42413,0.008471,0.81871,0.94968,0.77129,0.89905,0.4727,0.44453,0.46968,0.73135,0.30252,0.23678,7
0.33768,0.66047,0.071302,0.16995,0.82638,0.40628,0.57623,0.666,0.077685,0.32965,0.89978,0.68933,0.56991,0.49636,0.33699,0.32779,6
0.40882,0.080468,0.68438,0.54449,0.51022,0.84494,0.33479,0.23802,0.42354,0.17554,0.42828,0.34466,0.66976,0.90759,0.92303,0.31204,5
0.34346,0.81438,0.43708,0.1542,0.075891,0.84115,0.31293,0.058506,0.10357,0.75573,0.68588,0.7454,0.15464,0.67456,0.18624,0.43123,3
0.75041,0.50342,0.24789,0.58243,0.16847,0.32919,0.59474,0.84832,0.75145,0.1718,0.75136,0.072742,0.91031,0.89961,0.41128,0.34084,8
0.41235,0.50936,0.43089,0.083109,0.2419,0.49026,0.83827,0.73696,0.66597,0.82681,0.91226,0.32705,0.33436,0.085545,0.25117,0.076899,4
0.40098,0.10575,0.66355,0.50851,0.49211,0.80613,0.33291,0.23942,0.38032,0.1658,0.40628,0.32227,0.67143,0.90287,0.90024,0.33618,5
0.57875,0.75656,0.85739,0.86048,0.59227,0.035781,0.78708,0.87283,0.73957,0.9409,0.32261,0.49812,0.53155,0.79891,0.28137,0.15969,7
0.16918,0.33621,0.17231,0.17008,0.16869,0.41434,0.83682,0.3381,0.1697,0.76456,0.16669,0.574,0.72758,0.58003,0.50313,0.33013,2
0.37278,0.64062,0.93854,0.88611,0.54872,0.058699,0.86244,0.87043,0.94071,1.0171,0.29032,0.58971,0.67212,0.68255,0.11651,0.23272,7
0.24973,0.31878,0.78878,0.58021,0.8501,0.086107,0.41903,0.75088,0.72053,0.26473,0.51654,0.5885,0.829,0.44203,0.098442,0.36877,1
0.58397,0.7359,0.84615,0.82755,0.57964,0.08364,0.83536,0.91113,0.75942,0.92478,0.33028,0.49788,0.50089,0.82206,0.24945,0.16723,7
0.39785,0.077859,0.65011,0.52148,0.50215,0.85442,0.33405,0.24803,0.424,0.15697,0.41005,0.33403,0.67006,0.9072,0.91198,0.32343,5
0.74562,0.49575,0.24729,0.59203,0.17018,0.32255,0.59324,0.85052,0.76585,0.16397,0.76153,0.082004,0.91019,0.89588,0.41853,0.33086,8
0.3116,0.83554,0.40513,0.176,0.13013,0.84301,0.32291,0.090095,0.065317,0.74605,0.66015,0.74158,0.14805,0.65222,0.16584,0.39816,3
0.74474,0.49281,0.24739,0.59735,0.17448,0.3264,0.59209,0.8481,0.75792,0.17014,0.76285,0.077141,0.91127,0.90349,0.42119,0.33378,8
0.16447,0.33527,0.17348,0.16685,0.15808,0.4212,0.84459,0.32782,0.1635,0.76452,0.16532,0.57445,0.73236,0.58499,0.49806,0.34042,2
0.39914,0.08835,0.64261,0.49825,0.50976,0.84227,0.35036,0.24116,0.4143,0.16396,0.39623,0.34954,0.68638,0.92446,0.89615,0.32143,5
0.3408,0.85152,0.42785,0.17622,0.077062,0.80958,0.33323,0.093909,0.067254,0.75238,0.67261,0.76139,0.17414,0.66318,0.16849,0.41685,3
0.37088,0.70663,0.088299,0.1629,0.83065,0.42776,0.58021,0.65421,0.10424,0.34563,0.88861,0.65976,0.60178,0.5205,0.35611,0.32635,6
0.34741,0.8338,0.40758,0.1662,0.074591,0.82772,0.32045,0.08013,0.089746,0.7279,0.68892,0.73744,0.15489,0.67097,0.17339,0.42084,3
0.35252,0.82514,0.44959,0.18137,0.070743,0.84686,0.33575,0.086835,0.089918,0.74701,0.64651,0.73721,0.19055,0.66575,0.20086,0.42111,3
0.3224,0.83274,0.43075,0.1548,0.094276,0.83149,0.33435,0.085,0.078127,0.74404,0.65242,0.73392,0.17847,0.63615,0.17531,0.41997,3
0.34438,0.82471,0.39783,0.18002,0.065141,0.84421,0.32266,0.097011,0.088872,0.75149,0.6974,0.77369,0.1645,0.64724,0.15201,0.40117,3
0.25013,0.32565,0.76109,0.56207,0.82938,0.08648,0.42351,0.74956,0.74257,0.23623,0.50641,0.58749,0.83532,0.40528,0.088242,0.34058,1
0.74472,0.49646,0.24597,0.58939,0.16988,0.33513,0.58876,0.84453,0.76688,0.15857,0.75039,0.087856,0.91863,0.90755,0.41355,0.3333,8
0.3481,0.84417,0.39463,0.15719,0.074208,0.84012,0.34016,0.080138,0.084113,0.73898,0.66928,0.74729,0.16152,0.6734,0.17285,0.41415,3
0.42732,0.10198,0.66882,0.50271,0.50998,0.81297,0.31837,0.23651,0.40111,0.16865,0.42344,0.33909,0.70563,0.8776,0.90353,0.32536,5
0.54707,0.70793,0.81114,0.78692,0.43579,-0.029169,0.74553,0.94732,0.80327,0.98732,0.40433,0.49132,0.52842,0.82069,0.21499,0.11339,7
0.1597,0.32537,0.16839,0.16602,0.16397,0.40215,0.8398,0.33502,0.16012,0.76996,0.16879,0.58104,0.73156,0.58581,0.51241,0.32817,2
0.17077,0.32268,0.17872,0.16591,0.1656,0.42142,0.83807,0.33202,0.17625,0.76697,0.16456,0.57213,0.73742,0.57639,0.50877,0.33798,2
0.38857,0.075844,0.68197,0.5174,0.5061,0.84118,0.3231,0.23825,0.38346,0.16612,0.40491,0.33478,0.68399,0.92932,0.92253,0.32004,5
0.17164,0.33094,0.17474,0.17226,0.16434,0.40859,0.82967,0.33635,0.16397,0.76147,0.16543,0.58132,0.73526,0.58466,0.5149,0.34081,2
0.4064,0.094879,0.64782,0.50115,0.45918,0.81621,0.33204,0.24906,0.44793,0.15642,0.41209,0.32255,0.6763,0.92651,0.91928,0.34501,5
0.16498,0.3333,0.17595,0.17795,0.16838,0.4173,0.83577,0.34393,0.16565,0.7631,0.16223,0.56865,0.7284,0.57601,0.50082,0.3374,2
0.43057,0.080371,0.65318,0.50335,0.50107,0.85049,0.33221,0.23844,0.40691,0.18651,0.4123,0.34665,0.67358,0.92746,0.85681,0.35024,5
0.22731,0.34212,0.76071,0.58371,0.82655,0.10037,0.40802,0.7552,0.72603,0.23815,0.49649,0.59395,0.84259,0.4068,0.1013,0.3098,1
0.27003,0.30774,0.75431,0.57985,0.85156,0.084894,0.4024,0.75971,0.75686,0.25589,0.50107,0.58881,0.85905,0.40593,0.076037,0.34131,1
0.41879,0.092704,0.63211,0.50372,0.49345,0.82701,0.3401,0.24669,0.43495,0.17257,0.44663,0.32851,0.6673,0.91499,0.92172,0.3464,5
0.41114,0.51727,0.4249,0.070392,0.23724,0.48935,0.84161,0.74409,0.67312,0.82614,0.90996,0.32734,0.33576,0.077651,0.23833,0.078184,4
0.163,0.32975,0.17195,0.16064,0.16245,0.41258,0.83742,0.33633,0.16943,0.75799,0.16307,0.57279,0.73326,0.5782,0.50957,0.32811,2
0.33196,0.82661,0.39294,0.17749,0.095405,0.81392,0.35018,0.06605,0.085503,0.75729,0.66686,0.74358,0.1545,0.63543,0.19856,0.41544,3
0.33239,0.70366,0.12214,0.17817,0.82377,0.42596,0.597,0.68893,0.070279,0.3369,0.92812,0.70785,0.61146,0.52385,0.34016,0.39482,6
0.32528,0.82252,0.4185,0.1765,0.10141,0.80832,0.32135,0.080239,0.059323,0.72386,0.66412,0.7234,0.17249,0.63986,0.16175,0.4262,3
0.33036,0.8206,0.42112,0.1678,0.076943,0.8375,0.3322,0.064775,0.086018,0.73567,0.65533,0.74799,0.17104,0.67707,0.18227,0.41541,3
0.16522,0.32558,0.17876,0.15422,0.16789,0.40895,0.83466,0.33163,0.17237,0.76788,0.16505,0.57144,0.72646,0.58419,0.50672,0.33592,2
0.75399,0.50381,0.24841,0.59412,0.16122,0.32408,0.59788,0.84375,0.75942,0.17632,0.75038,0.079374,0.91226,0.90455,0.41016,0.33704,8
0.75297,0.50827,0.24842,0.59255,0.1681,0.33038,0.58784,0.85292,0.75288,0.15893,0.74502,0.083845,0.91679,0.90708,0.41192,0.33268,8
0.73635,0.50681,0.24566,0.58584,0.1692,0.32771,0.5966,0.85329,0.76191,0.16501,0.75815,0.083855,0.90562,0.89856,0.4101,0.33207,8
0.40154,0.51703,0.42719,0.076347,0.23655,0.49055,0.84123,0.74269,0.6773,0.82755,0.91842,0.31721,0.34206,0.079427,0.24247,0.093973,4
0.25045,0.36739,0.78007,0.56716,0.84586,0.094771,0.37547,0.7507,0.74561,0.26657,0.4885,0.60568,0.8292,0.40059,0.078963,0.34349,1
0.24199,0.31438,0.76747,0.57916,0.78623,0.099654,0.41956,0.73169,0.7486,0.22761,0.47423,0.59533,0.82012,0.42311,0.088533,0.32428,1
0.43178,0.059256,0.67278,0.49435,0.50978,0.80663,0.33799,0.24536,0.42158,0.16612,0.43599,0.31751,0.66666,0.93081,0.96106,0.33696,5
0.29767,0.60292,0.12585,0.19036,0.82561,0.47715,0.55242,0.71847,0.027436,0.34035,0.94455,0.64949,0.55188,0.50585,0.36875,0.34511,6
0.34384,0.84135,0.39723,0.15319,0.072617,0.8469,0.3252,0.097434,0.07909,0.73925,0.68646,0.74805,0.16357,0.68165,0.18015,0.40884,3
0.17345,0.32058,0.18362,0.15571,0.17382,0.41537,0.83366,0.3394,0.1662,0.77192,0.17402,0.57787,0.7325,0.57647,0.51671,0.33209,2
0.33658,0.81641,0.4276,0.16669,0.081104,0.84426,0.33742,0.10216,0.073783,0.74057,0.6652,0.71924,0.17124,0.66157,0.18295,0.4537,3
0.18179,0.32464,0.17564,0.16106,0.16014,0.41586,0.84765,0.34491,0.16211,0.76636,0.16277,0.57771,0.74496,0.57345,0.50632,0.33407,2
0.83208,0.94885,0.7197,0.72225,0.49081,0.20543,0.9151,1.2484,0.92416,0.87829,0.28146,0.25475,0.48848,0.84619,0.37751,-0.013371,7
0.39339,0.079569,0.66658,0.48879,0.48567,0.83152,0.30854,0.24871,0.42116,0.14884,0.40571,0.33791,0.69838,0.91237,0.88852,0.3492,5
0.32195,0.80976,0.40224,0.18027,0.042145,0.841,0.31355,0.07497,0.0653,0.75618,0.67477,0.73161,0.15656,0.64772,0.17407,0.46482,3
0.40923,0.072506,0.64305,0.51569,0.52498,0.83835,0.32725,0.25405,0.37597,0.16316,0.43861,0.31998,0.69138,0.90206,0.89412,0.33598,5
0.74541,0.50131,0.24077,0.58515,0.15905,0.33437,0.58936,0.848,0.76224,0.17013,0.76327,0.091057,0.91679,0.9083,0.41201,0.33856,8
0.75143,0.50005,0.23812,0.58324,0.17186,0.33375,0.58696,0.85533,0.76188,0.16528,0.761,0.08148,0.9111,0.90672,0.41983,0.33749,8
0.4187,0.076717,0.65309,0.52298,0.49411,0.83039,0.33942,0.2628,0.42868,0.17315,0.41093,0.3496,0.68431,0.89164,0.916,0.32411,5
0.59484,0.73858,0.83555,0.83295,0.58247,0.098687,0.82575,0.92059,0.75872,0.93663,0.32768,0.4885,0.50428,0.82271,0.2567,0.1742,7
0.58304,0.73713,0.84739,0.82817,0.57836,0.085332,0.83561,0.90796,0.76107,0.92145,0.33306,0.49774,0.50166,0.82334,0.24706,0.16581,7
0.40748,0.087189,0.65815,0.50423,0.47992,0.84482,0.33707,0.27178,0.41753,0.15823,0.41618,0.34474,0.66652,0.92645,0.89003,0.32078,5
0.33165,0.78393,0.39321,0.17201,0.094841,0.84076,0.33168,0.080719,0.073888,0.72205,0.66687,0.73668,0.16961,0.66785,0.15927,0.40873,3
0.58206,0.73526,0.85118,0.82856,0.57493,0.087935,0.83335,0.91037,0.76765,0.92531,0.33632,0.49155,0.5061,0.82569,0.24415,0.16938,7
0.6199,0.6581,0.90846,0.95587,0.53863,0.11896,0.84891,0.91532,0.67939,0.84078,0.30687,0.48626,0.70919,0.7125,0.25655,0.27183,7
0.33451,0.67115,0.082691,0.16536,0.82175,0.41475,0.57563,0.66294,0.089841,0.33593,0.89823,0.67632,0.5758,0.5013,0.33996,0.34085,6
0.25693,0.33068,0.76663,0.59635,0.85473,0.060997,0.44129,0.75148,0.77,0.23748,0.4882,0.59373,0.87782,0.42932,0.079821,0.34008,1
0.30283,0.82955,0.41819,0.13859,0.068927,0.83588,0.32183,0.11405,0.070124,0.75416,0.70063,0.7606,0.19259,0.6585,0.17199,0.42512,3
0.37008,0.68911,0.057799,0.13065,0.82563,0.40349,0.5869,0.64695,0.14181,0.31745,0.91332,0.67984,0.54244,0.5202,0.35863,0.30414,6
0.32355,0.82928,0.41669,0.18646,0.094838,0.8923,0.33053,0.079454,0.092059,0.73567,0.68733,0.72772,0.15633,0.65906,0.17855,0.42355,3
0.4071,0.072802,0.65712,0.49932,0.50335,0.83407,0.35709,0.2427,0.41083,0.16008,0.41633,0.33337,0.69506,0.93387,0.89221,0.33894,5
0.40233,0.075793,0.64953,0.5049,0.50357,0.82256,0.34131,0.23686,0.40259,0.16044,0.41584,0.33195,0.68241,0.90416,0.87446,0.3489,5
0.41786,0.10349,0.65985,0.53179,0.49599,0.82704,0.32045,0.24772,0.42902,0.16728,0.40356,0.33784,0.68451,0.93245,0.89477,0.32839,5
0.41783,0.087747,0.65481,0.49182,0.47267,0.8281,0.33973,0.25173,0.414,0.15872,0.40828,0.34808,0.67849,0.93864,0.90546,0.32112,5
0.17303,0.32993,0.17442,0.1578,0.16172,0.41436,0.84876,0.34318,0.16778,0.76369,0.16424,0.57185,0.73756,0.57573,0.51257,0.329,2
0.4075,0.082384,0.67915,0.51175,0.47896,0.81854,0.32503,0.24092,0.42412,0.1918,0.42243,0.31185,0.69066,0.91805,0.91163,0.34405,5
0.41811,0.076503,0.67725,0.50031,0.50238,0.81794,0.33256,0.25057,0.40837,0.15909,0.41159,0.31518,0.67839,0.92746,0.90902,0.35375,5
0.75009,0.51155,0.24378,0.57837,0.16458,0.33292,0.58423,0.85528,0.7671,0.15388,0.75544,0.08927,0.9145,0.90477,0.41434,0.33861,8
0.54977,0.73119,0.7691,0.71227,0.56288,0.003836,0.86744,0.96578,0.82516,0.94569,0.33078,0.56484,0.50921,0.86422,0.21605,0.17972,7
0.62296,0.59007,0.89718,0.82801,0.51044,0.040284,0.84005,0.95021,0.8778,0.88326,0.30901,0.37279,0.55793,0.79721,0.18777,0.1739,7
0.74189,0.51277,0.24226,0.59237,0.15835,0.33604,0.59259,0.84984,0.75767,0.15769,0.75776,0.082933,0.9148,0.90389,0.41102,0.35115,8
0.53346,0.88001,0.17364,0.61767,0.84595,0.067991,0.57676,0.35184,0.44985,0.44558,0.63444,0.41823,0.5471,0.65689,0.47233,0.49057,0
0.16953,0.32941,0.17407,0.16682,0.16538,0.41656,0.83219,0.33786,0.17007,0.76779,0.16425,0.57394,0.73814,0.58258,0.508,0.34441,2
0.40699,0.51737,0.41813,0.083221,0.23579,0.48,0.83156,0.73659,0.66099,0.82435,0.90952,0.32293,0.34696,0.085199,0.24163,0.08477,4
0.28309,0.32383,0.77684,0.57476,0.83441,0.075709,0.40463,0.73487,0.74384,0.29584,0.48483,0.58812,0.82526,0.42936,0.089611,0.34743,1
0.42134,0.057694,0.64791,0.49339,0.50151,0.80964,0.32955,0.25622,0.40755,0.18855,0.41836,0.33133,0.67396,0.90851,0.89215,0.33105,5
0.60601,0.68101,0.86639,0.88544,0.64241,0.018767,0.82213,0.95544,0.76658,0.93442,0.30323,0.45792,0.47759,0.88101,0.29642,0.22437,7
0.33879,0.65959,0.072245,0.17363,0.81595,0.42152,0.58062,0.6677,0.099293,0.34504,0.89191,0.67122,0.56432,0.50768,0.3492,0.33279,6
0.42265,0.096157,0.66031,0.51216,0.48141,0.81583,0.34273,0.26125,0.43299,0.17586,0.44868,0.31796,0.67519,0.93302,0.89589,0.34592,5
0.57887,0.72122,0.85373,0.8296,0.57502,0.082305,0.82986,0.90141,0.76199,0.9238,0.33568,0.50507,0.51861,0.84108,0.24833,0.15639,7
0.4185,0.10494,0.65723,0.47996,0.49417,0.81676,0.33515,0.23583,0.39719,0.17846,0.40471,0.32881,0.66885,0.92155,0.89299,0.34763,5
0.41928,0.054877,0.66667,0.50389,0.48522,0.81613,0.32076,0.25687,0.40515,0.20105,0.42747,0.3261,0.65567,0.94309,0.89829,0.35872,5
0.52048,0.58724,0.85221,0.81327,0.75359,0.27514,0.90606,1.0906,0.72802,1.0395,0.20951,0.17278,0.46967,0.80769,0.367,0.34793,7
0.25557,0.31454,0.77093,0.6084,0.83077,0.077695,0.39691,0.78251,0.77579,0.25639,0.50893,0.60992,0.8217,0.42377,0.061952,0.32561,1
0.35165,0.69956,0.11124,0.1371,0.81486,0.42832,0.56976,0.65181,0.13217,0.35352,0.90287,0.6667,0.5595,0.47878,0.31954,0.32799,6
0.24699,0.34491,0.77209,0.56925,0.82852,0.09047,0.45021,0.75758,0.72435,0.2503,0.4918,0.59355,0.83107,0.4046,0.081036,0.30968,1
0.25828,0.34239,0.77076,0.59065,0.85805,0.071438,0.40229,0.76818,0.7646,0.25413,0.50692,0.61276,0.86055,0.42096,0.08769,0.37907,1
0.42094,0.082423,0.6674,0.51563,0.47136,0.81102,0.32886,0.25943,0.44898,0.18276,0.40904,0.32078,0.67846,0.92579,0.88738,0.33938,5
0.63753,0.75494,0.84578,0.81629,0.57577,0.11555,0.78732,0.88151,0.81593,0.94374,0.33146,0.51676,0.49496,0.82088,0.2594,0.11863,7
0.34283,0.85774,0.41095,0.16756,0.05963,0.82227,0.36362,0.073463,0.064036,0.73281,0.67978,0.73982,0.1657,0.67148,0.19706,0.43298,3
0.31591,0.64021,0.093922,0.15433,0.84144,0.38849,0.58766,0.68527,0.09333,0.34268,0.88613,0.66097,0.55566,0.45851,0.3296,0.32653,6
0.74681,0.50764,0.23724,0.5839,0.15882,0.32767,0.58495,0.85438,0.76376,0.1664,0.75372,0.089479,0.91701,0.90544,0.40755,0.33655,8
0.33248,0.83223,0.43126,0.17072,0.082205,0.82083,0.33118,0.081674,0.08008,0.7505,0.6594,0.76271,0.15706,0.66174,0.16669,0.41904,3
0.25093,0.35084,0.76131,0.60118,0.85431,0.094671,0.41992,0.74458,0.73894,0.24563,0.45661,0.62467,0.8424,0.43204,0.10442,0.31641,1
0.17197,0.32147,0.16594,0.15946,0.16409,0.4094,0.84985,0.34207,0.17076,0.76738,0.16374,0.57324,0.73494,0.5755,0.50887,0.33324,2
0.32674,0.54837,0.083621,0.46401,0.62386,0.49855,0.71099,0.90107,0.34364,0.16918,0.53672,0.37992,0.14958,0.8621,0.85365,0.17208,0
0.39749,0.077731,0.65531,0.52948,0.51842,0.83969,0.34722,0.25736,0.42441,0.17541,0.41115,0.32458,0.64508,0.92276,0.92055,0.33632,5
0.57023,0.75324,0.86984,0.85196,0.62075,0.043577,0.80207,0.85665,0.73507,0.93475,0.36924,0.52779,0.47877,0.81348,0.2527,0.19962,7
0.32839,0.80529,0.42392,0.15111,0.074655,0.82637,0.32728,0.089264,0.074646,0.76334,0.66656,0.74012,0.17933,0.65603,0.18544,0.4248,3
0.32312,0.67801,0.094106,0.16336,0.82014,0.41771,0.57648,0.66067,0.096843,0.34929,0.89185,0.6758,0.57354,0.49377,0.34848,0.33425,6
0.24776,0.3439,0.76574,0.57108,0.85518,0.093653,0.41663,0.74691,0.75973,0.24681,0.4962,0.60697,0.82464,0.43558,0.091992,0.32663,1
0.28679,0.7408,0.089562,0.155,0.77489,0.34527,0.53387,0.70709,0.067538,0.3846,0.904,0.67929,0.601,0.51876,0.35483,0.35259,6
0.42326,0.064486,0.65149,0.50117,0.4739,0.82643,0.35708,0.24743,0.44157,0.21786,0.40693,0.2952,0.69416,0.93492,0.90965,0.34274,5
0.31857,0.67764,0.091539,0.14531,0.80428,0.40588,0.57778,0.67427,0.080421,0.32901,0.89574,0.68469,0.56876,0.52172,0.36847,0.30863,6
0.33004,0.841,0.42675,0.18054,0.097791,0.85197,0.33547,0.089013,0.066491,0.75772,0.6625,0.7671,0.15747,0.68278,0.16799,0.42241,3
0.25302,0.3353,0.7749,0.60047,0.84409,0.063297,0.41476,0.76959,0.7588,0.26296,0.49591,0.57749,0.82887,0.41142,0.097195,0.32669,1
0.16341,0.32491,0.17915,0.16487,0.16601,0.40393,0.85202,0.34239,0.17403,0.76219,0.17307,0.58107,0.73192,0.56647,0.50858,0.34165,2
