@relation moving_data_4-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute class {0,1,2,3,4}

@data
0.5618,0.26386,0.6237,0.3762,0.62508,0.8598,0.67841,0.91551,0.29663,0
0.60097,0.96567,0.13251,0.10023,0.70081,0.43397,0.10042,0.066509,0.23357,1
0.6247,0.35802,0.38911,0.41703,0.94415,0.29498,0.97081,0.64349,0.41509,4
0.59581,0.95864,0.1343,0.10082,0.70299,0.43442,0.10567,0.074096,0.24187,1
0.63995,0.35303,0.38301,0.37808,0.94454,0.29531,0.95966,0.63172,0.40897,4
0.59583,0.97112,0.13062,0.10254,0.70173,0.4254,0.097857,0.07256,0.23575,1
0.59821,0.96937,0.13085,0.10087,0.70173,0.43889,0.1004,0.06826,0.23603,1
0.84311,0.94458,0.46123,0.67991,0.16932,0.91451,0.9039,0.15547,0.66205,2
0.62924,0.37495,0.38757,0.40866,0.92688,0.29216,0.97664,0.63157,0.39504,4
0.60285,0.96594,0.13244,0.096129,0.69801,0.43067,0.10036,0.066944,0.22991,1
0.5999,0.96519,0.13451,0.10237,0.69991,0.43465,0.099614,0.066927,0.23395,1
0.6239,0.37788,0.40169,0.40489,0.94198,0.30989,0.97533,0.64378,0.38952,4
0.6005,0.96414,0.13582,0.1011,0.69983,0.4368,0.10252,0.066081,0.23412,1
0.84044,0.92807,0.47398,0.67798,0.1575,0.91583,0.92865,0.14608,0.65994,2
0.79896,0.56433,0.20208,0.79745,0.70078,0.89995,0.96986,0.86556,0.9299,3
0.80116,0.56967,0.20268,0.79899,0.70554,0.89664,0.97003,0.86043,0.9312,3
0.64124,0.38256,0.38951,0.40533,0.92496,0.29169,0.97067,0.65264,0.39432,4
0.60078,0.96912,0.13297,0.10277,0.70004,0.43619,0.098638,0.06763,0.23451,1
0.66214,0.61067,0.35101,0.06705,0.10644,0.87651,0.31158,0.17927,0.076205,0
0.64809,0.37491,0.38839,0.39499,0.94485,0.30868,0.97492,0.64836,0.41038,4
0.067732,0.10309,0.52476,0.058844,0.73319,0.30109,0.66772,0.60124,0.22608,0
0.79698,0.56137,0.19606,0.80062,0.70135,0.90369,0.96932,0.8667,0.92995,3
0.79916,0.56478,0.1998,0.79845,0.69952,0.89935,0.96739,0.86421,0.93047,3
0.80083,0.56636,0.20036,0.79923,0.69977,0.90027,0.96707,0.86528,0.93064,3
0.6206,0.97113,0.14543,0.10226,0.68218,0.429,0.11577,0.051005,0.2293,1
0.59359,0.97482,0.13486,0.094595,0.6938,0.43211,0.10081,0.066658,0.23771,1
0.6495,0.35654,0.40321,0.41055,0.94317,0.29377,0.97359,0.65564,0.39065,4
0.5978,0.96835,0.13523,0.10349,0.6981,0.43438,0.10118,0.06641,0.23201,1
0.64245,0.35722,0.38024,0.39196,0.93135,0.31437,0.97404,0.63215,0.39601,4
0.60579,0.9724,0.14446,0.10099,0.71201,0.43709,0.11085,0.074094,0.2178,1
0.8539,0.93377,0.46016,0.65334,0.17758,0.89585,0.92045,0.17102,0.67582,2
0.61052,0.96034,0.13096,0.1022,0.70059,0.43616,0.10008,0.072732,0.23535,1
0.6271,0.35968,0.40438,0.40847,0.93172,0.29509,0.98216,0.62465,0.41629,4
0.61349,0.96687,0.13295,0.093899,0.70891,0.43198,0.10482,0.075888,0.22539,1
0.7967,0.56431,0.20889,0.79501,0.69462,0.90378,0.95749,0.87212,0.93337,3
0.5942,0.95844,0.13409,0.10093,0.69454,0.42392,0.10107,0.06124,0.23282,1
0.62863,0.35839,0.38317,0.40766,0.93169,0.29255,0.97416,0.63166,0.3897,4
0.62381,0.37316,0.40181,0.38272,0.92963,0.28496,0.9721,0.64929,0.39656,4
0.79185,0.57352,0.20479,0.78984,0.70259,0.90404,0.96761,0.86626,0.93947,3
0.59423,0.96605,0.14088,0.10259,0.7032,0.43233,0.096944,0.064959,0.23174,1
0.79237,0.55934,0.19666,0.80113,0.70659,0.88399,0.96787,0.85491,0.93802,3
0.59956,0.96369,0.13324,0.10058,0.69879,0.43556,0.098847,0.066909,0.23323,1
0.85273,0.94804,0.47199,0.66285,0.15867,0.88919,0.89594,0.15598,0.66037,2
0.61122,0.95582,0.13822,0.090242,0.69846,0.43944,0.10702,0.04443,0.2311,1
0.63008,0.37009,0.38653,0.40313,0.94447,0.3042,0.97405,0.64138,0.406,4
0.6324,0.35747,0.3896,0.3933,0.93421,0.30893,0.95762,0.62656,0.4132,4
0.63008,0.37196,0.40406,0.392,0.93199,0.29217,0.95992,0.64122,0.41063,4
0.80402,0.56188,0.20469,0.79527,0.7005,0.89589,0.98158,0.86381,0.93369,3
0.59823,0.96923,0.1334,0.10281,0.69907,0.4361,0.10024,0.065964,0.2325,1
0.8056,0.56044,0.21917,0.79418,0.68869,0.89464,0.9576,0.86746,0.93076,3
0.84498,0.64743,0.41255,0.70682,0.66772,0.89437,0.34979,0.67757,0.44862,0
0.64944,0.36041,0.38641,0.40645,0.93154,0.30406,0.97361,0.62166,0.39547,4
0.63012,0.37174,0.39145,0.40955,0.95265,0.30448,0.95894,0.63936,0.38923,4
0.59525,0.97725,0.11281,0.091721,0.72696,0.44908,0.095389,0.065212,0.23563,1
0.80219,0.5689,0.20024,0.80074,0.69892,0.90044,0.96743,0.86347,0.93031,3
0.62878,0.37416,0.41137,0.40345,0.94373,0.30736,0.97127,0.62924,0.41032,4
0.79857,0.56026,0.20069,0.80419,0.69716,0.90026,0.96978,0.85849,0.93322,3
0.83361,0.9322,0.47608,0.66,0.16832,0.88611,0.90475,0.15696,0.67469,2
0.79737,0.57164,0.20138,0.80094,0.69783,0.89997,0.97368,0.87852,0.92689,3
0.79288,0.57203,0.20038,0.79816,0.70189,0.89881,0.96214,0.86499,0.925,3
0.62931,0.37036,0.39119,0.38362,0.94445,0.29303,0.97524,0.62792,0.41146,4
0.60499,0.97244,0.14162,0.10001,0.70877,0.43562,0.098454,0.057188,0.24456,1
0.80073,0.56669,0.2007,0.80007,0.70007,0.90007,0.96732,0.86499,0.93069,3
0.6003,0.9676,0.13452,0.10107,0.69734,0.43286,0.099815,0.064842,0.2303,1
0.63215,0.36041,0.41026,0.40704,0.94724,0.28466,0.97305,0.62659,0.39394,4
0.59717,0.96884,0.12818,0.10515,0.69427,0.43682,0.10481,0.065702,0.22977,1
0.62911,0.35772,0.41336,0.38584,0.93042,0.31031,0.95137,0.62941,0.39408,4
0.64722,0.37464,0.40089,0.38591,0.92562,0.30801,0.95864,0.6455,0.38534,4
0.60634,0.96973,0.13902,0.097904,0.70084,0.42977,0.097721,0.062337,0.23084,1
0.62928,0.65696,0.30886,0.35379,0.79911,0.77938,0.58411,0.058567,0.32302,0
0.59971,0.96556,0.13257,0.10128,0.6995,0.43348,0.099658,0.067392,0.23354,1
0.79891,0.56621,0.19463,0.79564,0.71168,0.89232,0.96578,0.86718,0.92897,3
0.63098,0.37877,0.4018,0.4079,0.92488,0.28159,0.95872,0.63998,0.39316,4
0.64394,0.37307,0.40122,0.39183,0.94825,0.31662,0.96007,0.62854,0.3905,4
0.65019,0.36969,0.38527,0.41186,0.93321,0.28881,0.97167,0.62348,0.39583,4
0.64432,0.37484,0.38279,0.39014,0.95212,0.29211,0.95769,0.62785,0.38844,4
0.64656,0.37142,0.40929,0.40584,0.93337,0.30363,0.95769,0.6436,0.39246,4
0.63029,0.37269,0.39063,0.40656,0.94923,0.29268,0.97048,0.62649,0.41443,4
0.62965,0.3606,0.38921,0.40704,0.94487,0.30661,0.97081,0.62463,0.41442,4
0.78603,0.57136,0.19374,0.80675,0.70323,0.89648,0.97016,0.8595,0.92357,3
0.64225,0.35836,0.38688,0.40698,0.94407,0.30634,0.98089,0.62676,0.4095,4
0.85442,0.93185,0.45877,0.66413,0.15695,0.91159,0.9167,0.15792,0.67359,2
0.83243,0.94514,0.45652,0.67797,0.1523,0.91588,0.90085,0.15837,0.67431,2
0.85831,0.92705,0.45887,0.6633,0.16826,0.90036,0.9178,0.17295,0.67345,2
0.59966,0.96679,0.13407,0.1008,0.69958,0.43435,0.10029,0.066304,0.23231,1
0.79928,0.56121,0.20043,0.80608,0.6978,0.90055,0.97266,0.86507,0.92998,3
0.62597,0.35694,0.3879,0.38709,0.94825,0.29203,0.95723,0.62631,0.41242,4
0.59138,0.96951,0.13425,0.10129,0.69479,0.4248,0.099057,0.06918,0.22205,1
0.60465,0.96091,0.12306,0.10918,0.68285,0.44507,0.097992,0.061258,0.23723,1
0.63211,0.3701,0.40672,0.38553,0.933,0.31314,0.95935,0.62224,0.40763,4
0.62037,0.35391,0.38541,0.40323,0.94682,0.30448,0.97012,0.64079,0.39318,4
0.85523,0.94135,0.46992,0.66462,0.153,0.91021,0.91855,0.17608,0.67667,2
0.83182,0.93937,0.47066,0.66386,0.1545,0.91106,0.90442,0.15978,0.65651,2
0.84143,0.92441,0.46814,0.68076,0.16987,0.91375,0.91593,0.15968,0.65767,2
0.64481,0.37022,0.4006,0.39329,0.94385,0.30669,0.97569,0.6248,0.40846,4
0.5958,0.96866,0.12735,0.10548,0.69562,0.44112,0.10434,0.06816,0.2323,1
0.62741,0.36794,0.38659,0.40101,0.95624,0.28333,0.97082,0.63763,0.38923,4
0.64814,0.37217,0.41083,0.40523,0.95268,0.30132,0.95822,0.63601,0.39246,4
0.80311,0.56629,0.21079,0.79788,0.70629,0.89912,0.97195,0.86589,0.9465,3
0.80141,0.56733,0.20094,0.79939,0.7015,0.89847,0.96927,0.86371,0.93047,3
0.65291,0.35657,0.38782,0.40669,0.92723,0.29048,0.97171,0.62564,0.3914,4
0.93738,0.31323,0.69244,0.035412,0.92116,0.17817,0.65256,0.54961,0.76322,0
0.6197,0.37064,0.38228,0.38927,0.94729,0.29025,0.9767,0.63684,0.41047,4
0.86551,0.94343,0.45468,0.68302,0.17039,0.89393,0.91657,0.17285,0.67793,2
0.62554,0.35467,0.37883,0.40096,0.95018,0.27843,0.97368,0.6429,0.38865,4
0.62918,0.34405,0.40451,0.38471,0.94981,0.28996,0.95882,0.63679,0.40467,4
0.8372,0.94542,0.46984,0.66313,0.15386,0.91107,0.91594,0.16017,0.66145,2
0.83921,0.929,0.47598,0.68269,0.15096,0.91605,0.91774,0.17231,0.65838,2
0.60243,0.96611,0.13505,0.10278,0.70014,0.43485,0.10014,0.067317,0.23147,1
0.63083,0.37171,0.40339,0.38824,0.94646,0.29051,0.95822,0.62184,0.3929,4
0.60098,0.96646,0.13409,0.10077,0.6996,0.43353,0.10084,0.066946,0.23372,1
0.63238,0.3761,0.40027,0.40091,0.93075,0.30239,0.95784,0.6381,0.39133,4
0.6006,0.96596,0.13236,0.10103,0.6994,0.43339,0.10006,0.067776,0.23295,1
0.58714,0.96644,0.14078,0.095897,0.69147,0.43405,0.097347,0.064697,0.23527,1
0.60284,0.95855,0.13076,0.10439,0.68605,0.43895,0.11175,0.061917,0.23615,1
0.62025,0.35065,0.40298,0.40419,0.93391,0.28658,0.95821,0.6235,0.40837,4
0.59815,0.96715,0.13231,0.099928,0.69804,0.43654,0.10137,0.061494,0.23508,1
0.59708,0.96079,0.13508,0.10797,0.70256,0.42507,0.094643,0.067745,0.22508,1
0.62397,0.35405,0.38777,0.38147,0.94835,0.30642,0.95726,0.62323,0.40274,4
0.83245,0.87957,0.91687,0.58446,0.81399,1.02,0.65132,0.27846,0.173,0
0.64939,0.36811,0.39028,0.39164,0.93139,0.30143,0.9611,0.63895,0.39145,4
0.62977,0.36974,0.40178,0.40314,0.94948,0.28914,0.95942,0.63684,0.40993,4
0.60051,0.96576,0.13262,0.10151,0.69909,0.4344,0.10047,0.067037,0.2321,1
0.15848,0.3438,1.0472,0.39525,0.27339,0.3098,0.54262,0.66248,0.21372,0
0.63221,0.3691,0.38632,0.40124,0.9473,0.30116,0.97294,0.63883,0.40289,4
0.64462,0.35233,0.38823,0.38109,0.93474,0.30215,0.95933,0.64086,0.40275,4
0.85543,0.9297,0.46868,0.66566,0.16794,0.92106,0.92137,0.17357,0.65577,2
0.80016,0.56147,0.18899,0.79957,0.70138,0.90236,0.97209,0.86224,0.92509,3
0.59913,0.96814,0.13519,0.099067,0.69718,0.43105,0.096982,0.06796,0.23174,1
0.6006,0.9686,0.13346,0.10101,0.70061,0.43368,0.09865,0.068194,0.23528,1
0.59879,0.96746,0.14466,0.10498,0.69822,0.41694,0.10427,0.07325,0.21885,1
0.65619,0.36807,0.40348,0.38987,0.95066,0.3016,0.95277,0.6419,0.4152,4
0.63224,0.36838,0.4006,0.40887,0.9471,0.28535,0.96043,0.62179,0.40295,4
0.63385,0.3683,0.38575,0.40815,0.94691,0.30543,0.9868,0.64098,0.41427,4
0.80185,0.56289,0.20193,0.80074,0.69591,0.90273,0.96601,0.85594,0.92247,3
0.64641,0.37487,0.3873,0.40335,0.93658,0.30081,0.95717,0.6155,0.40362,4
0.6008,0.96724,0.13384,0.10263,0.69927,0.43253,0.10021,0.067648,0.23427,1
0.65041,0.35743,0.40204,0.40975,0.93399,0.31659,0.97075,0.6173,0.38462,4
0.80183,0.57374,0.19932,0.79146,0.70812,0.89673,0.96403,0.86693,0.92942,3
0.62964,0.34901,0.39065,0.40202,0.94793,0.28451,0.96013,0.62657,0.39287,4
0.79578,0.55927,0.19675,0.79451,0.70037,0.89754,0.97327,0.85699,0.92816,3
0.59908,0.9635,0.13488,0.10046,0.70006,0.43451,0.10188,0.066769,0.23136,1
0.60233,0.96217,0.13338,0.10213,0.6988,0.43342,0.10238,0.06845,0.23213,1
0.6012,0.96595,0.13237,0.10306,0.70007,0.43497,0.099526,0.066086,0.23413,1
0.81099,0.56564,0.19787,0.80706,0.70963,0.89976,0.96525,0.86122,0.93727,3
0.80199,0.5655,0.1991,0.79905,0.69951,0.90026,0.96897,0.86247,0.92872,3
0.62922,0.35023,0.40103,0.40171,0.93252,0.30724,0.95558,0.63643,0.39157,4
0.35932,0.24085,0.87073,0.18796,0.11748,0.90038,0.34188,0.38936,0.38298,0
0.62933,0.36898,0.4045,0.40498,0.94776,0.30185,0.98036,0.63883,0.38738,4
0.59981,0.96553,0.133,0.10101,0.69823,0.43222,0.10214,0.066549,0.23274,1
0.59805,0.97081,0.13104,0.10182,0.70186,0.43683,0.099182,0.063581,0.23489,1
0.83731,0.92915,0.45608,0.66519,0.15235,0.90008,0.90173,0.17979,0.66194,2
0.63544,0.36773,0.38981,0.38943,0.94883,0.30118,0.95019,0.61961,0.38652,4
0.60069,0.96646,0.13327,0.10142,0.69932,0.43342,0.10026,0.067194,0.23283,1
0.64813,0.3469,0.38434,0.41152,0.9612,0.30098,0.95827,0.63357,0.38636,4
0.63455,0.3522,0.4063,0.38501,0.92517,0.29904,0.97647,0.6194,0.40403,4
0.64665,0.34716,0.40287,0.39956,0.94953,0.28607,0.97286,0.62036,0.389,4
0.59418,0.96086,0.13156,0.099189,0.69725,0.42755,0.10644,0.071078,0.23655,1
0.59611,0.97404,0.12953,0.098766,0.68586,0.43179,0.10009,0.062821,0.23489,1
0.60448,0.9668,0.12566,0.11109,0.70446,0.43337,0.10193,0.069819,0.21711,1
0.60304,0.97003,0.13013,0.10936,0.70038,0.43945,0.10128,0.065782,0.23121,1
0.64638,0.35467,0.40077,0.39915,0.93068,0.28366,0.95457,0.6391,0.3902,4
0.85494,0.92841,0.45853,0.66317,0.16819,0.89764,0.9159,0.15881,0.66181,2
0.6092,0.96442,0.13529,0.099099,0.68487,0.43259,0.10368,0.072548,0.22962,1
0.85733,0.93562,0.46998,0.67806,0.15078,0.91069,0.90109,0.17455,0.6585,2
0.59622,0.9689,0.13153,0.096736,0.69998,0.43247,0.10343,0.063911,0.23123,1
0.63491,0.35495,0.40139,0.39949,0.94956,0.29959,0.96146,0.61583,0.38845,4
0.59017,0.96812,0.12703,0.09821,0.69583,0.43522,0.10314,0.064614,0.23302,1
0.59225,0.96417,0.14333,0.10586,0.72526,0.4364,0.08452,0.048545,0.25391,1
0.63665,0.35521,0.40258,0.40426,0.94864,0.29992,0.97694,0.6238,0.40785,4
0.65003,0.34461,0.40556,0.39938,0.9278,0.29942,0.95445,0.63852,0.40483,4
0.85325,0.93992,0.45389,0.67925,0.16866,0.91067,0.91554,0.17544,0.6587,2
0.6298,0.34756,0.38069,0.40561,0.93698,0.30808,0.95981,0.63875,0.38949,4
0.79839,0.56701,0.20011,0.79755,0.70377,0.89969,0.96513,0.86184,0.92585,3
0.66436,0.36764,0.39989,0.40079,0.94847,0.30951,0.95532,0.64112,0.40616,4
0.63501,0.36574,0.4069,0.40348,0.93721,0.28544,0.9722,0.62276,0.38846,4
0.80254,0.5685,0.20432,0.80495,0.69552,0.90189,0.96773,0.86661,0.9305,3
0.80044,0.56488,0.20214,0.80099,0.70134,0.89883,0.96669,0.86434,0.92996,3
0.60066,0.96635,0.13327,0.10137,0.69926,0.43334,0.10029,0.06702,0.23289,1
0.85005,0.91295,0.47427,0.66691,0.15045,0.8993,0.91516,0.1755,0.65256,2
0.63279,0.36901,0.38733,0.38388,0.95812,0.27824,0.95634,0.64148,0.38956,4
0.80094,0.56276,0.20586,0.8028,0.7026,0.90029,0.97082,0.86681,0.93138,3
0.60019,0.96641,0.13327,0.1015,0.69859,0.43368,0.10033,0.06724,0.23405,1
0.79929,0.57392,0.20055,0.80678,0.7048,0.90617,0.97393,0.88006,0.93678,3
0.65093,0.3677,0.38769,0.40542,0.95443,0.28384,0.97125,0.61753,0.40651,4
0.59953,0.96498,0.13189,0.10154,0.7,0.43464,0.10068,0.066336,0.23465,1
0.60149,0.96799,0.13663,0.10435,0.70008,0.43284,0.1011,0.06663,0.23495,1
0.64943,0.34948,0.38924,0.40005,0.95436,0.284,0.97285,0.63738,0.38963,4
0.63007,0.35245,0.38316,0.38371,0.93482,0.3055,0.9578,0.61619,0.40283,4
0.60868,0.96515,0.12414,0.095504,0.69701,0.43073,0.099524,0.063682,0.22783,1
0.63497,0.35167,0.39934,0.38963,0.93573,0.29894,0.95356,0.62143,0.38843,4
0.83702,0.919,0.45561,0.6667,0.14851,0.91056,0.91532,0.16127,0.66112,2
0.5841,0.95327,0.11009,0.09986,0.69221,0.4289,0.12302,0.07343,0.25606,1
0.64855,0.35466,0.38755,0.40383,0.95266,0.29774,0.97202,0.63617,0.38881,4
0.61864,0.96543,0.15098,0.10388,0.69823,0.43694,0.10822,0.071832,0.24317,1
0.63497,0.37125,0.38518,0.4004,0.93578,0.28392,0.9741,0.63903,0.38283,4
0.63333,0.37359,0.40268,0.40279,0.93678,0.29837,0.95461,0.63349,0.38239,4
0.83806,0.92273,0.45379,0.66452,0.15259,0.90924,0.90316,0.15907,0.6725,2
0.63008,0.35358,0.38733,0.39946,0.93788,0.29984,0.96185,0.62225,0.3893,4
0.80131,0.56151,0.20213,0.78846,0.70354,0.88598,0.98236,0.85842,0.94947,3
0.30645,0.88259,0.484,0.34187,0.77675,0.76379,0.29342,0.13563,0.034597,0
0.10556,0.5029,0.066569,0.66884,0.50905,0.21123,0.028726,0.51391,0.030799,0
0.5977,0.96579,0.13105,0.099329,0.70448,0.43844,0.095529,0.066159,0.22434,1
0.65569,0.35453,0.3886,0.40156,0.95704,0.28439,0.97117,0.63573,0.38857,4
0.6513,0.36869,0.38016,0.40309,0.95349,0.29784,0.97596,0.6228,0.40911,4
0.63523,0.35068,0.40034,0.40411,0.9345,0.29536,0.97364,0.61052,0.38424,4
0.83876,0.92227,0.46618,0.67813,0.1423,0.89528,0.91656,0.17553,0.67894,2
0.63802,0.37588,0.40194,0.38637,0.95783,0.28467,0.97296,0.63331,0.37981,4
0.60004,0.96615,0.13523,0.10646,0.69181,0.42723,0.10053,0.064617,0.23506,1
0.83795,0.92134,0.45624,0.66454,0.14418,0.91265,0.92592,0.17875,0.67787,2
0.83899,0.92137,0.4521,0.68591,0.16925,0.89736,0.90077,0.18226,0.65754,2
0.59856,0.98036,0.13273,0.10875,0.70084,0.43522,0.10231,0.061063,0.24504,1
0.60705,0.97371,0.13213,0.10903,0.70509,0.42984,0.095062,0.064388,0.24032,1
0.83542,0.92125,0.46592,0.66652,0.14849,0.89699,0.91339,0.18357,0.67583,2
0.6017,0.96607,0.13296,0.1045,0.68534,0.43893,0.10222,0.072863,0.23368,1
0.85128,0.93603,0.46552,0.67855,0.15175,0.89498,0.90027,0.16188,0.67085,2
0.60502,0.96538,0.13396,0.10037,0.69653,0.43223,0.090552,0.052054,0.24051,1
0.59369,0.95583,0.13545,0.080663,0.70479,0.44233,0.084518,0.053374,0.23743,1
0.59498,0.96168,0.14428,0.11225,0.69897,0.44227,0.10005,0.07269,0.23335,1
0.5991,0.96489,0.13077,0.10416,0.69561,0.43675,0.097861,0.067188,0.23086,1
0.63047,0.36788,0.40098,0.40149,0.95885,0.28318,0.96029,0.61964,0.37504,4
0.63757,0.34876,0.40038,0.38396,0.95467,0.2773,0.95927,0.61931,0.38739,4
0.60057,0.96097,0.1281,0.10364,0.69477,0.43919,0.099724,0.065441,0.22959,1
0.65121,0.34754,0.39886,0.40011,0.95309,0.29946,0.95323,0.63091,0.38572,4
0.65665,0.36491,0.3828,0.39888,0.9409,0.28375,0.97401,0.61747,0.40362,4
0.60053,0.96478,0.12749,0.104,0.69988,0.43487,0.10701,0.069114,0.23657,1
0.60657,0.95838,0.13648,0.094856,0.6987,0.43309,0.099926,0.07093,0.22612,1
0.60455,0.95693,0.14294,0.10541,0.69613,0.43452,0.099226,0.059682,0.23169,1
0.6537,0.35137,0.40233,0.37816,0.95202,0.27917,0.97877,0.63501,0.38556,4
0.64865,0.36999,0.38498,0.40183,0.95242,0.28405,0.96052,0.61791,0.38531,4
0.63865,0.35169,0.38521,0.38297,0.94157,0.28315,0.97232,0.63254,0.40246,4
0.63362,0.36945,0.38571,0.38501,0.95409,0.28497,0.9572,0.63872,0.38119,4
0.7946,0.56314,0.20036,0.80075,0.69688,0.90182,0.96957,0.8587,0.92437,3
0.5865,0.95905,0.12589,0.1065,0.70072,0.43614,0.089218,0.063565,0.22347,1
0.84775,0.93411,0.46766,0.6836,0.14592,0.90983,0.89689,0.16047,0.65263,2
0.7983,0.5662,0.19985,0.79791,0.69841,0.89961,0.9677,0.86512,0.92963,3
0.80016,0.56648,0.20151,0.80093,0.70101,0.89894,0.96716,0.86425,0.9303,3
0.64964,0.36201,0.40012,0.38632,0.96149,0.2738,0.97664,0.63041,0.38594,4
0.60049,0.96736,0.13377,0.10052,0.69819,0.43471,0.099822,0.068416,0.23233,1
0.59497,0.96661,0.13034,0.098682,0.69988,0.42636,0.09938,0.054616,0.22959,1
0.59354,0.96376,0.14005,0.13699,0.69829,0.43368,0.1231,0.048378,0.23774,1
0.60759,0.96309,0.13465,0.10037,0.69603,0.43143,0.10255,0.068999,0.22942,1
0.59727,0.96594,0.12968,0.09245,0.69796,0.42877,0.10339,0.05928,0.23607,1
0.82732,0.9401,0.45072,0.6874,0.16617,0.91192,0.89523,0.16087,0.65693,2
0.80332,0.5643,0.20213,0.80117,0.70267,0.89522,0.96318,0.8645,0.92994,3
0.58986,0.96084,0.13009,0.10557,0.69436,0.43242,0.10582,0.070502,0.22962,1
0.59829,0.96646,0.1351,0.099295,0.69963,0.43437,0.10189,0.070201,0.23241,1
0.79918,0.56792,0.1921,0.79719,0.69661,0.91375,0.96718,0.86178,0.91776,3
0.60167,0.9647,0.12962,0.1059,0.70649,0.42758,0.093715,0.068726,0.23481,1
0.59796,0.97001,0.13082,0.10054,0.69843,0.43527,0.10074,0.068492,0.23215,1
0.60118,0.96718,0.13303,0.10274,0.69798,0.43347,0.10009,0.066744,0.23232,1
0.60271,0.96857,0.13211,0.10506,0.69599,0.4321,0.09743,0.072185,0.23283,1
