@relation overlap_data_7-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11}

@data
0.84949,0.17967,0.65334,0.1604,0.87949,0.57774,0.86198,0.37021,0.27753,0.49307,0.4174,0.81968,0.36877,0.57514,2
0.24459,0.30314,0.63821,0.51204,0.18599,0.58197,0.47272,0.057895,0.53967,0.93425,0.82045,0.78464,0.54011,0.629,4
0.63531,0.84668,0.12028,0.63999,0.09018,0.15123,0.26967,0.66549,0.69725,0.69596,0.66695,0.81745,0.5785,0.15094,6
0.58719,0.57744,0.92573,0.61877,0.81383,0.64145,0.78735,0.52807,0.85467,0.8798,0.72649,0.094137,0.22109,0.46698,9
0.63297,0.85611,0.11727,0.64784,0.097164,0.15225,0.27005,0.6533,0.68895,0.68738,0.68162,0.80887,0.56256,0.15827,6
0.24914,0.31719,0.628,0.50863,0.17921,0.57406,0.47706,0.063552,0.54094,0.94397,0.82303,0.78989,0.55378,0.63808,4
0.6336,0.83718,0.11777,0.64302,0.097756,0.15307,0.25901,0.6623,0.70296,0.69265,0.66254,0.80924,0.57444,0.15851,6
0.23598,0.31143,0.6328,0.51604,0.17691,0.57512,0.4809,0.054608,0.52571,0.93486,0.81868,0.79159,0.55545,0.64908,4
0.6375,0.8506,0.12308,0.63673,0.094268,0.15456,0.27261,0.66402,0.69857,0.6936,0.66322,0.81867,0.57655,0.1512,6
0.78581,0.6062,0.94858,0.14835,0.059259,0.36701,0.21499,0.12033,0.14989,0.33483,0.30497,0.27494,0.32734,0.72838,1
0.2438,0.30565,0.63035,0.51485,0.20079,0.57341,0.471,0.051385,0.53242,0.94395,0.82139,0.79708,0.54402,0.63403,4
0.786,0.61008,0.9469,0.15507,0.058604,0.3635,0.2109,0.12017,0.15012,0.33308,0.3021,0.27511,0.32973,0.7255,1
0.6076,0.18194,0.36447,0.9699,0.21316,0.48562,0.54648,0.66761,0.63662,0.5149,0.51636,0.061479,0.39656,0.21346,11
0.79336,0.60648,0.94926,0.15127,0.060676,0.36885,0.21188,0.11691,0.15393,0.33985,0.30434,0.27365,0.32874,0.72605,1
0.79036,0.60537,0.9503,0.15523,0.059942,0.36818,0.21059,0.12068,0.14653,0.33905,0.30122,0.27375,0.33016,0.72462,1
0.6076,0.18211,0.36545,0.96968,0.21264,0.48588,0.54737,0.66773,0.637,0.51497,0.51709,0.06136,0.39488,0.21314,11
0.84359,0.91323,0.57957,0.58995,0.2789,0.029141,0.060854,0.085835,0.16362,0.56561,0.64853,0.25901,0.097177,0.13902,0
0.24292,0.30509,0.64483,0.50499,0.17231,0.57316,0.48642,0.0642,0.53054,0.94431,0.83051,0.79312,0.5217,0.64587,4
0.58695,0.62169,0.8905,0.6297,0.85896,0.62931,0.7918,0.54969,0.82605,0.85476,0.70906,0.057719,0.25477,0.44618,9
0.60692,0.18186,0.36575,0.96998,0.21268,0.48587,0.54668,0.66841,0.63727,0.51478,0.51619,0.061171,0.39511,0.21352,11
0.6068,0.1819,0.36674,0.96962,0.21362,0.48554,0.54651,0.66828,0.63719,0.51508,0.51728,0.061562,0.39599,0.2135,11
0.56409,0.57495,0.87254,0.57408,0.84449,0.65085,0.78473,0.54421,0.83107,0.84962,0.75211,0.05508,0.22752,0.44319,9
0.23453,0.58633,0.4262,0.8532,0.87902,0.36665,0.82688,0.60215,0.4491,0.021125,0.91389,0.83751,0.20712,0.71327,8
0.79482,0.4605,0.24955,0.89103,0.46467,0.34167,0.49866,0.7001,0.23421,0.63378,0.53932,0.69087,0.50368,0.76791,0
0.60704,0.18182,0.36526,0.96996,0.21263,0.48576,0.54655,0.66768,0.63671,0.51512,0.51672,0.062045,0.39566,0.21357,11
0.24638,0.32162,0.63991,0.50092,0.17649,0.57935,0.47256,0.047565,0.53319,0.94141,0.80334,0.79013,0.55106,0.62894,4
0.65421,0.92506,0.15124,0.81304,0.80564,0.59909,0.25317,0.58569,0.62823,0.088306,0.025804,0.062657,0.22883,0.83302,0
0.60712,0.18184,0.36575,0.97058,0.21276,0.4857,0.5464,0.66912,0.63699,0.51503,0.5163,0.06166,0.39548,0.21311,11
0.78623,0.60452,0.94465,0.15073,0.063347,0.36431,0.213,0.11686,0.14946,0.33685,0.29971,0.27653,0.33496,0.7269,1
0.28047,0.58401,0.54256,0.93644,0.64244,0.64487,0.35902,0.51232,0.2079,0.41801,0.76363,0.57448,0.92748,0.35958,7
0.85385,0.17378,0.63496,0.15229,0.84619,0.57923,0.84776,0.38672,0.27691,0.45193,0.4194,0.82517,0.43698,0.56513,2
0.17645,0.33571,0.58326,0.9803,0.63269,0.79998,0.86826,0.41662,0.15065,0.79705,0.7631,0.055336,0.27048,0.21937,0
0.63912,0.84463,0.11708,0.64532,0.094638,0.15373,0.27009,0.66255,0.69754,0.69407,0.66215,0.8158,0.57857,0.15318,6
0.2962,0.5688,0.41304,0.85813,0.90854,0.36589,0.82956,0.56515,0.46154,0.045032,0.90108,0.87084,0.21115,0.71753,8
0.54872,0.032632,0.66589,0.90471,0.20971,0.27597,0.1223,0.38936,0.60406,0.87657,0.7579,0.2712,0.026204,0.21181,3
0.79182,0.60216,0.94643,0.14753,0.060983,0.36867,0.21293,0.1215,0.14938,0.33348,0.30631,0.27772,0.33265,0.72578,1
0.607,0.18218,0.36534,0.97018,0.21288,0.48545,0.54626,0.66841,0.63662,0.515,0.51681,0.061965,0.39535,0.2144,11
0.60711,0.18228,0.36562,0.97017,0.21363,0.48573,0.54699,0.66742,0.63661,0.51488,0.51651,0.061363,0.39505,0.21393,11
0.64419,0.84838,0.10193,0.64163,0.10583,0.14273,0.26074,0.66821,0.70295,0.70775,0.66055,0.81154,0.57125,0.15272,6
0.60714,0.18193,0.36579,0.96988,0.21304,0.48587,0.54701,0.66857,0.63709,0.51525,0.51608,0.061642,0.39561,0.21465,11
0.24154,0.58289,0.42496,0.85109,0.86867,0.3544,0.80156,0.63819,0.41994,0.053316,0.90117,0.85304,0.19037,0.72729,8
0.60704,0.18176,0.3656,0.9701,0.21327,0.48588,0.54651,0.66874,0.63667,0.51507,0.51659,0.061715,0.39464,0.21418,11
0.72368,0.54677,0.48107,0.14931,0.4471,0.29198,0.39366,0.060359,0.31173,0.49335,0.23496,0.59988,0.35253,0.41542,0
0.78565,0.60422,0.94582,0.14773,0.059044,0.3665,0.2131,0.12328,0.15032,0.33789,0.30579,0.27516,0.33224,0.72396,1
0.25672,0.29425,0.63722,0.50414,0.16056,0.59334,0.49073,0.060373,0.5409,0.94018,0.82305,0.78846,0.55587,0.63928,4
0.53218,0.022254,0.67228,0.91455,0.20566,0.26397,0.092472,0.37708,0.55368,0.88498,0.73008,0.25789,0.0092442,0.18898,3
0.83896,0.15797,0.6473,0.17959,0.87297,0.57019,0.85712,0.37456,0.26087,0.48083,0.40601,0.81089,0.39442,0.55511,2
0.56539,0.58218,0.88131,0.57913,0.85558,0.67115,0.78097,0.54921,0.81648,0.83731,0.75597,0.055369,0.24502,0.44991,9
0.50303,0.019194,0.68001,0.92154,0.21082,0.24761,0.093837,0.38632,0.59718,0.91766,0.74052,0.26813,0.051095,0.21505,3
0.79206,0.60375,0.94819,0.15528,0.056673,0.36265,0.20708,0.11948,0.15499,0.33932,0.30187,0.27648,0.33039,0.72165,1
0.23599,0.58,0.44389,0.86334,0.88328,0.37427,0.84368,0.59359,0.46196,0.033985,0.91917,0.86908,0.19175,0.72844,8
0.60726,0.18232,0.36438,0.97041,0.21266,0.48619,0.54686,0.66767,0.63733,0.51519,0.51621,0.061826,0.39513,0.21323,11
0.78865,0.60882,0.94882,0.15122,0.061616,0.36451,0.21111,0.11811,0.15262,0.33862,0.30102,0.27566,0.32742,0.72727,1
0.60733,0.18204,0.36483,0.97049,0.21282,0.48547,0.54647,0.66808,0.63779,0.51493,0.51652,0.061431,0.39483,0.21335,11
0.23514,0.30158,0.64495,0.51297,0.16122,0.56643,0.48641,0.060783,0.53843,0.93527,0.82559,0.79682,0.56143,0.63414,4
0.6074,0.18232,0.36551,0.96982,0.2132,0.48566,0.54687,0.66792,0.63739,0.515,0.51731,0.061656,0.3957,0.21416,11
0.53488,0.60133,0.82318,0.60196,0.86491,0.66749,0.84081,0.56141,0.8597,0.84899,0.78042,0.094378,0.26635,0.49157,9
0.22877,0.57031,0.413,0.86229,0.86483,0.37706,0.83224,0.6025,0.46867,0.028379,0.91109,0.85361,0.22087,0.72578,8
0.23998,0.30598,0.64407,0.5088,0.17343,0.58351,0.47865,0.055484,0.52343,0.93128,0.81762,0.7866,0.5394,0.64389,4
0.60692,0.18214,0.36588,0.96974,0.21256,0.48595,0.54697,0.6678,0.63676,0.51479,0.51653,0.061484,0.39553,0.21358,11
0.25798,0.29544,0.62346,0.52623,0.18052,0.56735,0.4738,0.062282,0.54092,0.94058,0.81447,0.80444,0.54714,0.63706,4
0.60719,0.1818,0.36501,0.97012,0.2131,0.48617,0.54695,0.6677,0.63738,0.51509,0.51632,0.061175,0.39566,0.21331,11
0.24897,0.30365,0.63946,0.50346,0.1881,0.57898,0.47696,0.052013,0.52693,0.94169,0.80717,0.79584,0.54436,0.64176,4
0.23214,0.31681,0.64234,0.51258,0.17287,0.57125,0.48312,0.053711,0.51358,0.90837,0.82209,0.79026,0.54205,0.62401,4
0.79321,0.60841,0.94763,0.15284,0.05782,0.36895,0.20752,0.11719,0.1486,0.3367,0.30083,0.27067,0.335,0.72127,1
0.57441,0.57441,0.88231,0.57484,0.85263,0.66561,0.78892,0.54663,0.81797,0.85115,0.76097,0.059808,0.24349,0.44508,9
0.58918,0.56502,0.87485,0.57885,0.85145,0.63861,0.79103,0.58594,0.82975,0.88098,0.72416,0.044334,0.26158,0.43893,9
0.25401,0.29905,0.64204,0.50425,0.16752,0.58176,0.47783,0.065332,0.53939,0.93593,0.81606,0.78685,0.54215,0.64741,4
0.79214,0.60627,0.94641,0.15461,0.062577,0.36752,0.21094,0.11805,0.1521,0.33752,0.30428,0.26962,0.32979,0.72274,1
0.60753,0.18297,0.36495,0.97058,0.21318,0.48721,0.54679,0.66839,0.63682,0.51522,0.51746,0.061443,0.39531,0.21363,11
0.60687,0.18193,0.3655,0.97039,0.21325,0.48599,0.54654,0.66817,0.63729,0.51518,0.51687,0.061252,0.39523,0.21388,11
0.23081,0.30538,0.63021,0.49216,0.17434,0.59172,0.49141,0.054759,0.55304,0.93413,0.82036,0.78683,0.54443,0.64062,4
0.26579,0.29388,0.63843,0.4975,0.19325,0.58741,0.48056,0.090614,0.5239,0.94151,0.83631,0.80635,0.54449,0.64932,4
0.607,0.18245,0.36465,0.9704,0.21293,0.48601,0.54697,0.66824,0.63685,0.51501,0.51689,0.062593,0.39634,0.21368,11
0.28845,0.031412,0.80273,0.9254,0.36735,0.75177,0.15192,0.60486,0.70354,0.32661,0.19662,1.05,0.88553,0.78849,0
0.2609,0.29434,0.64817,0.50582,0.17519,0.57529,0.48663,0.072061,0.53111,0.93756,0.82624,0.79009,0.5403,0.64638,4
0.23668,0.58483,0.40816,0.8568,0.87949,0.35124,0.81448,0.60401,0.46547,0.047273,0.90269,0.83622,0.21206,0.73003,8
0.23703,0.3274,0.64199,0.50552,0.1713,0.56911,0.4952,0.051456,0.5302,0.93171,0.82039,0.80269,0.53673,0.64918,4
0.60699,0.1825,0.365,0.97056,0.21276,0.48564,0.54656,0.66807,0.63682,0.51508,0.51663,0.061593,0.39562,0.21314,11
0.27818,0.5706,0.55106,0.95202,0.64304,0.63354,0.36816,0.52123,0.21934,0.41695,0.75127,0.58119,0.92796,0.35909,7
0.25308,0.29893,0.6275,0.50895,0.1855,0.58893,0.48045,0.047787,0.53658,0.931,0.80808,0.78771,0.54048,0.63594,4
0.6076,0.182,0.36563,0.97001,0.21308,0.48571,0.54665,0.66812,0.63668,0.51508,0.51634,0.061445,0.39517,0.21364,11
0.23793,0.31307,0.6406,0.51974,0.17157,0.57363,0.49193,0.049428,0.53521,0.93833,0.827,0.78104,0.54358,0.62409,4
0.63514,0.85077,0.12824,0.6382,0.085625,0.15825,0.25487,0.67745,0.7042,0.6922,0.67925,0.80129,0.57838,0.16051,6
0.60721,0.18238,0.36559,0.97032,0.21331,0.48582,0.54655,0.66783,0.63664,0.51529,0.51659,0.061192,0.39612,0.21334,11
0.79466,0.61087,0.9468,0.14723,0.056389,0.36393,0.21368,0.1182,0.15082,0.33487,0.30355,0.27119,0.33212,0.72472,1
0.25935,0.58876,0.43228,0.85644,0.89818,0.35341,0.81127,0.60102,0.42439,0.046875,0.87767,0.88522,0.17402,0.72075,8
0.2313,0.56906,0.42758,0.84374,0.87869,0.37069,0.82154,0.60038,0.47644,0.024254,0.91281,0.83866,0.21081,0.7164,8
0.22645,0.57191,0.43447,0.84814,0.87602,0.38403,0.82841,0.59837,0.44195,0.02098,0.91862,0.8502,0.21337,0.69839,8
0.2555,0.30093,0.63663,0.50705,0.19335,0.56683,0.48937,0.063647,0.53843,0.94887,0.8167,0.7857,0.53386,0.62681,4
0.24507,0.30877,0.64204,0.5014,0.19126,0.56374,0.47959,0.045746,0.53505,0.93704,0.82753,0.78652,0.55239,0.6246,4
0.78632,0.60616,0.94273,0.14741,0.060433,0.36315,0.20796,0.12064,0.14976,0.33928,0.30277,0.27152,0.33454,0.7251,1
0.15749,0.15283,0.67267,0.22107,0.43031,0.13031,0.37121,0.6785,0.033623,0.066113,0.70071,0.56476,0.67796,0.66721,10
0.28047,0.57104,0.54458,0.93803,0.63419,0.63121,0.36721,0.5077,0.20207,0.4197,0.76206,0.57008,0.93727,0.36962,7
0.60778,0.18261,0.36531,0.97034,0.2137,0.48652,0.54653,0.6679,0.63681,0.51505,0.51703,0.061174,0.3948,0.21457,11
0.24031,0.29936,0.63309,0.51318,0.18414,0.57003,0.4888,0.060514,0.54158,0.95057,0.83012,0.78874,0.53975,0.63215,4
0.25286,0.30766,0.64861,0.51003,0.18581,0.57654,0.47062,0.0583,0.54369,0.93349,0.82175,0.80483,0.55323,0.66272,4
0.51884,-0.0069152,0.651,0.94566,0.19543,0.36041,0.12527,0.44954,0.66142,0.89347,0.75076,0.27326,0.052604,0.20223,3
0.1557,0.15229,0.67825,0.21906,0.43491,0.13217,0.36961,0.67939,0.032206,0.066424,0.70127,0.55641,0.67579,0.66929,10
0.27839,0.57181,0.55226,0.9357,0.63531,0.64149,0.36674,0.51021,0.21658,0.4193,0.75114,0.58344,0.9372,0.36997,7
0.89389,0.1373,0.6317,0.14878,0.92402,0.54925,0.96408,0.31228,0.2761,0.45891,0.43647,0.84687,0.40324,0.56832,2
0.53165,0.56522,0.92498,0.53332,0.86324,0.64552,0.81641,0.54897,0.86674,0.85675,0.82025,0.075007,0.21226,0.50333,9
0.84423,0.18236,0.63818,0.15028,0.87887,0.57288,0.84963,0.36668,0.26777,0.48603,0.42614,0.81916,0.39739,0.58268,2
0.25604,0.30139,0.62732,0.51741,0.18112,0.58481,0.47926,0.056651,0.52832,0.94237,0.82224,0.78683,0.53531,0.64405,4
0.84928,0.18084,0.60757,0.23728,0.88833,0.63325,0.82989,0.49471,0.26764,0.44229,0.31276,0.81972,0.37395,0.61281,2
0.055999,0.12432,0.6587,0.79488,0.18808,0.36203,0.62247,0.87671,0.98013,0.29355,0.40019,0.33039,0.38795,0.47996,5
0.54543,0.58723,0.87732,0.54669,0.85002,0.67293,0.79467,0.54007,0.82873,0.8467,0.74605,0.071548,0.25971,0.46039,9
0.22712,0.57622,0.42762,0.85025,0.87338,0.36074,0.81494,0.59952,0.4629,0.033069,0.91515,0.85909,0.21125,0.7188,8
0.57118,0.57858,0.8788,0.57887,0.85247,0.66581,0.78645,0.54747,0.82133,0.85095,0.75777,0.059628,0.24359,0.44658,9
0.84872,0.27609,0.7392,0.35363,0.61012,0.075579,0.88207,0.6851,0.99932,0.26402,0.57501,0.95941,0.7435,1.0675,0
0.79286,0.61038,0.94263,0.1555,0.057929,0.3677,0.21225,0.12023,0.14923,0.33897,0.30157,0.277,0.33261,0.72928,1
0.57419,0.58027,0.88345,0.57307,0.84493,0.66617,0.77743,0.53944,0.82249,0.85355,0.76155,0.062155,0.24738,0.45123,9
0.051096,0.11633,0.67351,0.78511,0.18034,0.37538,0.6324,0.8671,0.9811,0.30736,0.40008,0.33272,0.38646,0.49001,5
0.13433,0.55237,0.16479,0.66108,0.57073,0.083094,0.87779,0.11299,0.062609,0.45768,0.71318,0.109,0.027611,0.87729,0
0.23095,0.31047,0.63536,0.52613,0.17317,0.57871,0.4812,0.059276,0.53999,0.93213,0.82247,0.78887,0.55038,0.62968,4
0.27042,0.5824,0.53897,0.9371,0.63353,0.63198,0.35341,0.52161,0.2072,0.41932,0.76875,0.58449,0.92591,0.36023,7
0.2414,0.31429,0.62952,0.51932,0.17274,0.58005,0.48437,0.066992,0.54776,0.94802,0.82386,0.81591,0.54387,0.65094,4
0.63073,0.84457,0.10474,0.63199,0.089645,0.13884,0.27298,0.66656,0.68599,0.70299,0.66222,0.81707,0.56268,0.1383,6
0.56872,0.57362,0.87821,0.58127,0.85272,0.66416,0.78865,0.54307,0.81711,0.84898,0.75331,0.060887,0.24018,0.45531,9
0.56373,0.55751,0.89761,0.55995,0.88772,0.63255,0.77669,0.54024,0.79591,0.84615,0.74411,0.067869,0.22211,0.46171,9
0.24369,0.5734,0.416,0.86629,0.86768,0.36815,0.82373,0.60852,0.44735,0.046093,0.90679,0.85733,0.21503,0.71963,8
0.79179,0.60361,0.94584,0.15386,0.06314,0.36361,0.2085,0.12475,0.14919,0.33216,0.30484,0.27,0.33504,0.72127,1
0.63695,0.84813,0.12101,0.63675,0.093044,0.15046,0.26872,0.66656,0.6975,0.69402,0.6661,0.81586,0.57904,0.15054,6
0.92692,0.96097,0.16884,0.14905,0.15503,0.61329,0.80397,0.46715,0.74296,0.29697,0.36763,0.918,0.51528,0.34665,0
0.52358,0.52424,0.82443,0.60107,0.77438,0.54859,0.74248,0.49793,0.82449,0.81835,0.67376,0.14156,0.24661,0.56244,9
0.066571,0.1263,0.66908,0.79878,0.17988,0.36136,0.63142,0.87597,0.96875,0.29957,0.39437,0.34163,0.39119,0.4914,5
0.63702,0.84333,0.11668,0.63135,0.09174,0.14939,0.2733,0.66394,0.69906,0.70064,0.66737,0.81248,0.57392,0.15066,6
0.60715,0.18212,0.36516,0.97017,0.2135,0.48594,0.54613,0.6688,0.63742,0.51527,0.51726,0.062628,0.39568,0.21313,11
0.7862,0.60473,0.94948,0.15609,0.059367,0.36638,0.21096,0.11725,0.1511,0.33221,0.30744,0.2696,0.33466,0.72333,1
0.60674,0.18189,0.366,0.97033,0.21326,0.4858,0.54731,0.66743,0.63695,0.5151,0.51682,0.061135,0.39492,0.21391,11
0.98865,0.13601,0.26138,0.18859,0.23302,0.68349,0.069411,0.32446,0.86635,0.91003,0.12903,0.36025,0.24959,0.13999,0
0.23637,0.30429,0.6246,0.50516,0.18843,0.58789,0.47673,0.059748,0.53576,0.94091,0.81528,0.7898,0.54815,0.63113,4
0.79273,0.60335,0.94386,0.15407,0.059416,0.36118,0.2148,0.12301,0.15291,0.3334,0.30597,0.27567,0.33359,0.72698,1
0.24618,0.59356,0.42593,0.85015,0.88822,0.35878,0.81887,0.59561,0.45205,0.029832,0.91556,0.85763,0.20956,0.73805,8
0.63767,0.84042,0.1212,0.63954,0.091903,0.14961,0.2715,0.66596,0.69897,0.69334,0.66728,0.81426,0.5798,0.14786,6
0.24774,0.30034,0.64495,0.51044,0.18346,0.58006,0.47897,0.057348,0.53012,0.95383,0.82547,0.79883,0.54946,0.63491,4
0.23518,0.29693,0.62837,0.50767,0.1831,0.57593,0.49363,0.057728,0.54025,0.93715,0.81726,0.79891,0.55308,0.63117,4
0.60652,0.18202,0.36603,0.96969,0.21331,0.48571,0.54688,0.66844,0.63715,0.51497,0.51626,0.061231,0.3967,0.21404,11
0.60729,0.18217,0.36576,0.97008,0.21304,0.48605,0.54672,0.66859,0.63676,0.51534,0.51691,0.061541,0.39489,0.21363,11
0.57614,0.57518,0.89629,0.5737,0.82956,0.66131,0.78183,0.54154,0.80693,0.84441,0.77735,0.072736,0.21712,0.46886,9
