@relation overlap_data_1-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34}

@data
0.79913,0.080595,0.11571,0.45162,0.19756,32
0.63289,0.1339,0.71432,0.82562,0.72211,2
0.23604,0.93866,0.16751,0.054468,0.40225,10
0.033082,0.51667,0.9167,0.33379,0.86589,27
0.033351,0.43321,0.33558,0.59673,0.21898,14
0.40908,0.36913,0.29869,0.50451,0.40124,9
0.83433,0.39222,0.75111,0.6208,0.1889,16
0.80024,0.90178,0.46805,0.18527,0.76934,20
0.55211,0.036281,0.23665,0.95195,0.66665,28
0.036344,0.43442,0.3336,0.59865,0.21889,14
0.31377,0.53507,0.39825,0.23245,0.33143,33
0.64889,0.066078,0.28376,0.78235,0.43433,15
0.25063,0.90017,0.4654,0.50056,0.49905,3
0.031071,0.83863,0.55092,0.50326,0.51898,4
0.25093,0.9,0.46799,0.49957,0.50034,3
0.032439,0.83714,0.55009,0.50224,0.51599,4
0.4503,0.15008,0.083779,0.70011,0.51741,22
0.25019,0.90015,0.4669,0.50018,0.49995,3
0.43532,0.75387,0.10364,0.089067,0.18433,6
0.79721,0.082823,0.11488,0.45146,0.20206,32
0.32009,0.53192,0.39825,0.23464,0.33518,33
0.79979,0.083906,0.11792,0.45286,0.19761,32
0.31848,0.53203,0.39797,0.23258,0.33166,33
0.1382,0.53777,0.88346,0.028866,0.98223,31
0.48382,0.32912,0.94583,0.83277,0.93212,5
0.064476,0.49466,0.90554,0.99065,0.94679,24
0.80057,0.90213,0.46817,0.18527,0.76867,20
0.90184,0.53837,0.89223,0.27034,0.85898,29
0.80007,0.085273,0.11701,0.45181,0.19755,32
0.31419,0.53471,0.39703,0.23525,0.33503,33
0.80352,0.080617,0.1172,0.4518,0.19882,32
0.12382,0.38368,0.65119,0.82864,0.84246,13
0.067118,0.51288,0.90806,0.98992,0.94882,24
0.45009,0.15028,0.083636,0.70043,0.51721,22
0.035388,0.4303,0.33934,0.60166,0.22038,14
0.34961,0.91867,0.9184,0.81571,0.34988,7
0.46468,0.40271,0.9688,0.18487,0.47742,23
0.031934,0.83762,0.55002,0.50023,0.51738,4
0.25008,0.8996,0.46675,0.50003,0.4997,3
0.80031,0.90085,0.46802,0.18516,0.76788,20
0.12373,0.36612,0.63444,0.81176,0.83637,13
0.46508,0.39893,0.96437,0.1828,0.48665,23
0.55269,0.03542,0.23617,0.95102,0.66752,28
0.24032,0.93974,0.16805,0.051691,0.4033,10
0.40037,0.38153,0.30105,0.51487,0.40129,9
0.35007,0.9188,0.91684,0.81604,0.35028,7
0.79884,0.08315,0.11946,0.45119,0.19837,32
0.97967,0.081741,0.69728,0.77819,0.80156,17
0.71507,0.49966,0.61858,0.18271,0.91656,30
0.64722,0.065783,0.28512,0.78157,0.43332,15
0.069985,0.50182,0.90987,0.98671,0.95363,24
0.25047,0.90053,0.46712,0.50079,0.5001,3
0.78657,0.58326,0.41561,0.48376,0.63154,19
0.25035,0.89983,0.46681,0.49975,0.49957,3
0.98093,0.087958,0.70207,0.78217,0.79833,17
0.13966,0.53773,0.88356,0.031737,0.98739,31
0.13799,0.5372,0.87891,0.030644,0.98655,31
0.23621,0.93811,0.16781,0.052557,0.40205,10
0.033868,0.43173,0.33738,0.5991,0.21955,14
0.030993,0.83516,0.54949,0.5017,0.517,4
0.033244,0.83646,0.54999,0.50033,0.51807,4
0.16454,0.098853,0.49734,0.26557,0.98121,21
0.16963,0.098855,0.5012,0.26837,0.98459,21
0.64869,0.068108,0.28186,0.7803,0.4374,15
0.79106,0.58219,0.4172,0.48039,0.63496,19
0.2502,0.89948,0.46679,0.50005,0.49966,3
0.23689,0.93755,0.16878,0.052331,0.40434,10
0.34929,0.91882,0.91497,0.81608,0.34779,7
0.48393,0.2,0.14953,0.88299,0.91708,12
0.43422,0.75409,0.10344,0.088352,0.18766,6
0.48324,0.19998,0.14932,0.88309,0.91737,12
0.30652,0.90264,0.91268,0.56101,0.3966,11
0.55053,0.035772,0.23387,0.95313,0.66638,28
0.6462,0.066905,0.28561,0.78065,0.42966,15
0.48227,0.33379,0.9505,0.83276,0.93229,5
0.072785,0.4967,0.907,0.98686,0.94825,24
0.6458,0.068455,0.28173,0.78343,0.43994,15
0.97586,0.088795,0.70051,0.78562,0.80469,17
0.1639,0.10321,0.49417,0.26631,0.98452,21
0.54973,0.23527,0.89941,0.7326,0.31559,8
0.23713,0.93875,0.16849,0.055002,0.39994,10
0.81544,0.38097,0.74399,0.28527,0.96245,1
0.47008,0.40059,0.96224,0.18478,0.48162,23
0.63031,0.13618,0.71621,0.82118,0.72009,2
0.64547,0.069279,0.29675,0.78173,0.43063,15
0.25108,0.90006,0.46668,0.49995,0.49885,3
0.8009,0.080858,0.11484,0.44991,0.19965,32
0.63336,0.73234,0.66658,0.93329,0.44944,26
0.2397,0.93929,0.16739,0.054233,0.40179,10
0.16542,0.10269,0.49836,0.26947,0.98425,21
0.64838,0.065145,0.28223,0.78644,0.43279,15
0.63302,0.73267,0.66637,0.9332,0.44937,26
0.43602,0.75465,0.10305,0.087812,0.18503,6
0.65489,0.068591,0.2802,0.78273,0.43185,15
0.79753,0.083352,0.11644,0.44902,0.20062,32
0.55066,0.036298,0.23601,0.95434,0.66802,28
0.24946,0.89957,0.4672,0.49927,0.49919,3
0.34937,0.92003,0.91769,0.81742,0.35176,7
0.25029,0.89948,0.46682,0.49986,0.49947,3
0.28799,0.89737,0.93926,0.55154,0.3957,11
0.034057,0.51455,0.91753,0.33278,0.86935,27
0.23754,0.93973,0.16681,0.050389,0.40085,10
0.65125,0.066012,0.28065,0.78388,0.42897,15
0.11381,0.37859,0.66018,0.81057,0.85508,13
0.16384,0.10053,0.49573,0.26906,0.98124,21
0.84524,0.38657,0.75597,0.62489,0.1812,16
0.97942,0.082834,0.69727,0.77911,0.80198,17
0.63335,0.73252,0.66653,0.93315,0.44941,26
0.63298,0.73269,0.66705,0.93318,0.44956,26
0.48412,0.20061,0.14964,0.8829,0.91767,12
0.63277,0.73242,0.66692,0.93294,0.44947,26
0.43605,0.75398,0.10516,0.088671,0.18446,6
0.34996,0.91915,0.9159,0.8168,0.34888,7
0.073202,0.50002,0.89825,0.97854,0.95945,24
0.97876,0.081272,0.70021,0.77819,0.80769,17
0.032018,0.43435,0.33354,0.59984,0.21503,14
0.89686,0.53594,0.88933,0.26507,0.86675,29
0.31786,0.53171,0.40072,0.23556,0.33133,33
0.55091,0.035456,0.2348,0.95274,0.66653,28
0.79739,0.080908,0.11659,0.44973,0.20018,32
0.55073,0.036297,0.2365,0.95255,0.66928,28
0.23713,0.94108,0.16931,0.053119,0.40014,10
0.35046,0.91772,0.91598,0.81637,0.34818,7
0.80164,0.083707,0.11731,0.44921,0.2018,32
0.64879,0.06605,0.28835,0.78516,0.43087,15
0.032598,0.51496,0.91745,0.3345,0.87083,27
0.033417,0.5161,0.91627,0.33298,0.86688,27
0.80087,0.90187,0.46805,0.18428,0.76758,20
0.11959,0.37273,0.65176,0.80657,0.85585,13
0.55189,0.035537,0.23751,0.95389,0.66926,28
0.2414,0.93854,0.16802,0.053192,0.40081,10
0.2401,0.94224,0.16776,0.055867,0.40065,10
0.2427,0.94146,0.1669,0.052011,0.40081,10
0.28762,0.90332,0.93039,0.55709,0.411,11
0.27567,0.91609,0.93549,0.54754,0.40571,11
0.98121,0.078733,0.69252,0.77876,0.80547,17
0.29778,0.91584,0.93131,0.55008,0.40026,11
0.81162,0.38388,0.74578,0.28061,0.96486,1
0.74899,0.7249,0.35246,0.17593,0.61204,0
0.48352,0.20018,0.14969,0.88284,0.91697,12
0.45032,0.15012,0.084002,0.70069,0.51724,22
0.64555,0.069774,0.28478,0.78182,0.42971,15
0.035156,0.52128,0.90725,0.3325,0.86447,27
0.97899,0.082139,0.70043,0.77815,0.80494,17
0.13669,0.53713,0.87947,0.030378,0.98917,31
0.55206,0.036227,0.23755,0.95269,0.66751,28
0.032593,0.43159,0.33298,0.59894,0.21587,14
0.34918,0.91708,0.91919,0.81573,0.34917,7
0.80017,0.084253,0.11803,0.44989,0.19764,32
0.80035,0.90131,0.46752,0.18472,0.76759,20
0.029862,0.43344,0.3346,0.60485,0.2183,14
0.12462,0.38676,0.6519,0.81833,0.85198,13
0.13821,0.5385,0.87902,0.027618,0.98009,31
0.7996,0.90103,0.4677,0.18506,0.76753,20
0.55169,0.036111,0.23509,0.9519,0.66833,28
0.63534,0.13624,0.71112,0.81246,0.71137,2
0.63332,0.733,0.66665,0.93341,0.44972,26
0.23806,0.94012,0.16735,0.051338,0.40343,10
0.48335,0.2003,0.15004,0.88337,0.91704,12
0.11616,0.38259,0.6494,0.81578,0.85069,13
0.11661,0.38321,0.64961,0.81621,0.85089,13
0.85099,0.38285,0.76413,0.60531,0.17637,16
0.31547,0.53129,0.40086,0.23479,0.33248,33
0.48394,0.2,0.14969,0.88305,0.91706,12
0.46826,0.40337,0.96624,0.18045,0.48718,23
0.16652,0.10181,0.49882,0.2696,0.98414,21
0.65054,0.068161,0.28299,0.78338,0.42979,15
0.34815,0.91994,0.91726,0.81624,0.34851,7
0.27651,0.91216,0.9201,0.55255,0.40767,11
0.28154,0.90098,0.92937,0.56071,0.40539,11
0.45016,0.15054,0.08423,0.70045,0.51786,22
0.8294,0.38355,0.74747,0.61645,0.17342,16
0.64816,0.066334,0.28867,0.79009,0.43064,15
0.068028,0.49881,0.90829,0.98144,0.95436,24
0.066249,0.49855,0.90279,0.97649,0.94429,24
0.64685,0.067005,0.27907,0.79406,0.43678,15
0.97684,0.081311,0.70463,0.78917,0.80361,17
0.35125,0.91979,0.91625,0.81557,0.34875,7
0.032258,0.43408,0.3314,0.5987,0.21411,14
0.97967,0.077364,0.69716,0.77731,0.80027,17
0.242,0.93804,0.16765,0.05254,0.40137,10
0.64941,0.069105,0.28586,0.77595,0.43096,15
0.78225,0.58504,0.4209,0.47937,0.62429,19
0.43468,0.75481,0.10579,0.088435,0.18566,6
0.71377,0.4991,0.61687,0.18363,0.9145,30
0.23904,0.94043,0.16864,0.051473,0.40147,10
0.45877,0.60651,0.86174,0.837,0.883,0
0.58478,0.45107,0.88604,0.34751,0.065559,25
0.061677,0.50314,0.89979,0.97537,0.95538,24
0.7975,0.086713,0.11717,0.44948,0.19896,32
0.03335,0.51726,0.91683,0.33228,0.86731,27
0.23983,0.93942,0.16783,0.052356,0.40248,10
0.45031,0.15024,0.083568,0.7001,0.51762,22
0.58255,0.44776,0.88336,0.34727,0.065419,25
0.79872,0.083601,0.11673,0.45064,0.20063,32
0.71658,0.50269,0.61541,0.18448,0.91777,30
0.11729,0.38261,0.64834,0.8128,0.8547,13
0.43504,0.7532,0.10588,0.0875,0.18785,6
0.32268,0.3098,0.53579,0.71554,0.19626,0
0.46281,0.39848,0.96616,0.18399,0.4822,23
0.63295,0.73273,0.66664,0.93352,0.44956,26
0.71592,0.50092,0.61565,0.18473,0.91774,30
0.24976,0.90004,0.46544,0.49978,0.49902,3
0.5837,0.44411,0.88748,0.34933,0.066058,25
0.23908,0.94001,0.16857,0.051588,0.40041,10
0.24996,0.90027,0.46768,0.50049,0.4995,3
0.48408,0.19967,0.15015,0.88347,0.91757,12
0.97752,0.087435,0.69851,0.78329,0.79527,17
0.069587,0.50427,0.90721,0.98814,0.95582,24
0.061862,0.50365,0.89883,0.97866,0.94609,24
0.14486,0.066745,0.69838,1.0165,0.27486,0
0.55155,0.036626,0.23606,0.9526,0.66839,28
0.63315,0.73296,0.66692,0.9334,0.44964,26
0.31784,0.53192,0.39649,0.23533,0.33485,33
0.067159,0.51153,0.90273,0.97617,0.94781,24
0.48341,0.20021,0.14997,0.8833,0.917,12
0.1642,0.10157,0.49767,0.26908,0.98214,21
0.033031,0.43986,0.33436,0.60402,0.21838,14
0.64933,0.065354,0.28448,0.77753,0.43032,15
0.81014,0.38531,0.74311,0.27997,0.96117,1
0.027956,0.43671,0.33614,0.59929,0.21735,14
0.80025,0.90165,0.46787,0.18532,0.76685,20
0.062675,0.50047,0.90122,0.97888,0.93926,24
0.55266,0.03711,0.23587,0.95232,0.66746,28
0.62038,0.73258,0.88368,0.32794,0.3469,0
0.45043,0.15012,0.083657,0.70052,0.51861,22
0.71289,0.50081,0.61917,0.18253,0.91683,30
0.24289,0.9385,0.16712,0.052116,0.39989,10
0.55074,0.035849,0.23423,0.95315,0.66701,28
0.97898,0.088425,0.69627,0.78104,0.79877,17
0.63315,0.73262,0.66639,0.93313,0.44985,26
0.63308,0.73276,0.66687,0.93324,0.44944,26
0.030854,0.51741,0.9204,0.33023,0.8684,27
0.2501,0.89962,0.46674,0.50001,0.49971,3
0.5979,0.4492,0.59036,0.70004,0.018974,34
0.89752,0.53626,0.88727,0.26897,0.86919,29
0.35033,0.91913,0.91788,0.81736,0.34892,7
0.55331,0.035637,0.23547,0.95226,0.66735,28
0.63307,0.73286,0.66662,0.93298,0.4499,26
0.79849,0.083009,0.11582,0.44784,0.20062,32
0.031857,0.83628,0.54779,0.50001,0.51638,4
0.35052,0.91804,0.91652,0.81519,0.35054,7
0.27648,0.8923,0.92802,0.54813,0.40015,11
0.39813,0.37689,0.30264,0.51266,0.40129,9
0.030906,0.43262,0.33303,0.60039,0.21956,14
0.31889,0.53612,0.3975,0.2349,0.33088,33
0.71627,0.50082,0.6186,0.18254,0.91451,30
0.65403,0.062629,0.28393,0.7863,0.43563,15
0.55186,0.037113,0.23477,0.95315,0.66806,28
0.78638,0.58178,0.41914,0.48529,0.63232,19
0.55092,0.035742,0.23591,0.95188,0.66812,28
0.82113,0.38492,0.75679,0.62656,0.18787,16
0.64926,0.063065,0.28651,0.78539,0.43385,15
0.55154,0.036058,0.23599,0.95277,0.66645,28
0.79948,0.084553,0.11578,0.45078,0.19993,32
0.45014,0.15003,0.083746,0.7001,0.51689,22
0.63336,0.73287,0.66693,0.93337,0.44948,26
0.13098,0.5381,0.87829,0.029442,0.98213,31
0.80004,0.082384,0.11501,0.45101,0.19854,32
0.11385,0.38364,0.64817,0.82067,0.84931,13
0.034351,0.83442,0.54847,0.50533,0.51891,4
0.056846,0.5072,0.90829,0.97772,0.9399,24
0.24643,0.42049,0.18257,0.79457,1.0037,0
0.46571,0.40154,0.96465,0.18227,0.47912,23
0.7159,0.4999,0.61599,0.18488,0.91784,30
0.82302,0.38222,0.74972,0.61093,0.18769,16
0.0346,0.43767,0.33543,0.60048,0.21511,14
0.036061,0.8336,0.54742,0.50324,0.51848,4
0.073071,0.50441,0.89947,0.98105,0.95682,24
0.065256,0.5001,0.90323,0.98678,0.95775,24
0.11554,0.37681,0.64938,0.82657,0.85154,13
0.03113,0.51912,0.91593,0.33303,0.86432,27
0.24983,0.89984,0.46699,0.50017,0.49988,3
0.80048,0.90262,0.46819,0.18525,0.76735,20
0.79962,0.084081,0.11797,0.45512,0.20136,32
0.64962,0.073582,0.28382,0.78344,0.43344,15
0.83748,0.37894,0.75708,0.6262,0.18354,16
0.31945,0.53181,0.39622,0.23636,0.33498,33
0.43558,0.75351,0.10746,0.087812,0.18623,6
0.22662,0.15257,0.71911,0.66613,0.7369,0
0.71513,0.50116,0.61596,0.18256,0.91809,30
0.037662,0.43519,0.33353,0.60165,0.22022,14
0.81489,0.38481,0.74655,0.28316,0.9639,1
0.82945,0.37246,0.73928,0.62104,0.18772,16
0.7156,0.49934,0.61799,0.18362,0.91786,30
0.45016,0.15018,0.0847,0.70022,0.51729,22
0.79944,0.90069,0.46774,0.18567,0.76748,20
0.19282,0.85963,0.072176,0.10935,0.39868,0
0.79985,0.90101,0.46936,0.18455,0.76813,20
0.48363,0.20056,0.15036,0.88335,0.91762,12
0.5798,0.45034,0.88602,0.34605,0.068521,25
0.55346,0.035523,0.23502,0.95362,0.6679,28
0.63301,0.73265,0.66633,0.93302,0.44972,26
0.035131,0.43451,0.33238,0.59664,0.21883,14
0.03178,0.43642,0.33767,0.59898,0.21693,14
0.48394,0.20062,0.1504,0.88357,0.91721,12
0.55175,0.036824,0.23607,0.9528,0.66839,28
0.80059,0.082743,0.11602,0.44751,0.19838,32
0.032608,0.51561,0.91795,0.3333,0.86761,27
0.83151,0.3893,0.74458,0.61805,0.18144,16
0.48382,0.19986,0.1495,0.88305,0.91732,12
0.070621,0.50172,0.90747,0.97703,0.94923,24
0.032944,0.43756,0.3366,0.60242,0.21756,14
0.54931,0.23364,0.90024,0.733,0.3169,8
0.43634,0.75288,0.10328,0.087146,0.18734,6
0.24995,0.89979,0.46639,0.49959,0.49966,3
0.65305,0.066739,0.28267,0.77158,0.43042,15
0.19606,0.11297,0.55693,0.14695,0.71477,0
0.032482,0.83456,0.55182,0.50018,0.51883,4
0.068524,0.50619,0.90872,0.98579,0.95395,24
0.12742,0.40705,0.645,0.813,0.85397,13
0.45047,0.15033,0.083735,0.69997,0.51701,22
0.81512,0.38236,0.7474,0.27922,0.96568,1
0.31928,0.53429,0.40106,0.23193,0.33459,33
0.78614,0.58274,0.41707,0.48303,0.63125,19
0.81474,0.3883,0.74513,0.28521,0.96424,1
0.80061,0.083215,0.11783,0.45058,0.19938,32
0.060137,0.49878,0.9051,0.98118,0.94526,24
0.12314,0.39232,0.64241,0.82677,0.84833,13
0.65247,0.066513,0.28129,0.78649,0.43564,15
0.79963,0.9008,0.46794,0.18538,0.76745,20
0.032608,0.43554,0.33577,0.59876,0.21628,14
0.05939,0.49726,0.9047,0.98754,0.95901,24
0.24937,0.89951,0.46712,0.5002,0.5002,3
0.97845,0.085471,0.69719,0.78311,0.79957,17
0.39645,0.96505,0.098267,0.10549,0.73782,0
0.23987,0.93779,0.16712,0.051383,0.40239,10
0.48335,0.19996,0.15056,0.88332,0.91761,12
0.78546,0.58345,0.41781,0.48353,0.63168,19
0.64856,0.06816,0.28092,0.78077,0.4324,15
