@relation overlap_data_14-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19}

@data
0.14021,0.18003,0.50073,3
0.95777,0.98491,0.18062,10
0.77932,0.097461,0.068361,14
0.65959,0.57069,0.47021,16
0.056311,0.83192,0.30594,13
0.95672,0.98527,0.18042,10
0.77673,0.0991,0.071004,14
0.33248,0.83377,0.069439,5
0.95722,0.98395,0.18038,10
0.72454,0.7499,0.26562,8
0.35838,0.68238,0.46242,11
0.24919,0.64152,0.19183,18
0.66616,0.043765,0.23725,17
0.44559,0.0855,0.29139,7
0.33232,0.83396,0.0697,5
0.37421,0.51124,0.32158,19
0.78113,0.096421,0.069708,14
0.56818,0.21071,0.4766,4
0.57107,0.20617,0.47205,4
0.33212,0.83529,0.073302,5
0.95784,0.47315,0.30569,15
0.6664,0.039405,0.23836,17
0.44516,0.083323,0.29115,7
0.77839,0.096408,0.069586,14
0.95753,0.98436,0.18057,10
0.44527,0.8467,0.12488,2
0.95714,0.98545,0.18059,10
0.77748,0.096373,0.06797,14
0.95884,0.47261,0.30468,15
0.67989,0.76468,0.47223,9
0.14036,0.18001,0.50079,3
0.25785,0.63873,0.18647,18
0.028333,0.52842,0.52676,6
0.57262,0.21144,0.47182,4
0.026651,0.53249,0.52271,6
0.44786,0.85083,0.12676,2
0.68033,0.76488,0.47227,9
0.44627,0.081796,0.29001,7
0.65458,0.5651,0.47337,16
0.58015,0.51022,0.38222,0
0.028209,0.53087,0.53128,6
0.66547,0.041865,0.23787,17
0.77957,0.097505,0.068444,14
0.72697,0.74891,0.26496,8
0.66725,0.04301,0.23633,17
0.6654,0.042893,0.23584,17
0.018929,0.5095,0.4998,6
0.66521,0.043284,0.2363,17
0.9562,0.98629,0.18052,10
0.020437,0.52995,0.53746,6
0.44696,0.085892,0.29132,7
0.68035,0.76449,0.47242,9
0.44508,0.086113,0.29025,7
0.66527,0.040818,0.23538,17
0.95741,0.4718,0.30509,15
0.68042,0.76479,0.47236,9
0.9566,0.47294,0.30413,15
0.66775,0.040474,0.23801,17
0.33417,0.83668,0.068479,5
0.056436,0.8311,0.30602,13
0.44513,0.084197,0.29125,7
0.03451,0.54349,0.5015,6
0.65431,0.57079,0.46811,16
0.95702,0.98617,0.18006,10
0.44345,0.083438,0.28899,7
0.72505,0.7484,0.26482,8
0.66568,0.042094,0.23587,17
0.95788,0.98547,0.18054,10
0.68029,0.76454,0.47245,9
0.057661,0.83292,0.30634,13
0.057059,0.83184,0.30632,13
0.54013,0.96919,0.81895,0
0.33497,0.83153,0.069347,5
0.72353,0.74949,0.26543,8
0.13682,0.17946,0.50164,3
0.66723,0.041425,0.23711,17
0.014826,0.55378,0.51655,6
0.66663,0.040163,0.23697,17
0.3312,0.83523,0.073062,5
0.95688,0.47146,0.30656,15
0.77791,0.095652,0.070049,14
0.33484,0.83763,0.072063,5
0.44329,0.082292,0.29352,7
0.726,0.74709,0.26634,8
0.37433,0.51328,0.31851,19
0.44451,0.084762,0.28981,7
0.37484,0.51443,0.32107,19
0.44196,0.081357,0.2923,7
0.9578,0.47212,0.30641,15
0.03326,0.5287,0.53294,6
0.3339,0.8332,0.065789,5
0.66729,0.041657,0.23499,17
0.41688,0.013183,0.39533,0
0.72412,0.74837,0.2641,8
0.68052,0.76508,0.47209,9
0.33316,0.83489,0.069721,5
0.68022,0.76432,0.47255,9
0.056799,0.83189,0.30628,13
0.77908,0.097956,0.070586,14
0.44149,0.081588,0.29003,7
0.44351,0.083968,0.29047,7
0.66599,0.041921,0.23513,17
0.44532,0.084329,0.29142,7
0.37557,0.51362,0.31981,19
0.95712,0.47187,0.30608,15
0.36109,0.67963,0.45887,11
0.38976,0.37517,0.62506,12
0.030332,0.5257,0.53055,6
0.13775,0.18469,0.50162,3
0.44494,0.083475,0.2915,7
0.40225,1.1104,0.30977,0
0.37736,0.51268,0.31877,19
0.33007,0.83296,0.068956,5
0.37203,0.51392,0.31806,19
0.6662,0.041372,0.23604,17
0.44835,0.081581,0.29177,7
0.95772,0.4725,0.30606,15
0.95695,0.98463,0.18109,10
0.015609,0.52601,0.5169,6
0.13828,0.18219,0.49849,3
0.89532,0.57324,0.11436,0
0.13801,0.17887,0.49854,3
0.37473,0.51351,0.31959,19
0.33302,0.83688,0.06723,5
0.95705,0.47291,0.30575,15
0.33157,0.83323,0.067811,5
0.77676,0.095582,0.06901,14
0.44528,0.8473,0.12438,2
0.33556,0.83504,0.067474,5
0.44467,0.08115,0.2898,7
0.021669,0.5228,0.5211,6
0.77918,0.094379,0.06688,14
0.44581,0.083657,0.29053,7
0.44501,0.085121,0.29302,7
0.95682,0.9848,0.18054,10
0.24871,0.63434,0.19252,18
0.77849,0.097818,0.068791,14
0.77591,0.095696,0.068487,14
0.95688,0.98563,0.18039,10
0.3741,0.51484,0.32011,19
0.056806,0.83175,0.30596,13
0.95711,0.98495,0.18083,10
0.95773,0.9852,0.18075,10
0.029736,0.52609,0.52921,6
0.95801,0.47203,0.30541,15
0.6804,0.76478,0.4723,9
0.95653,0.47173,0.30604,15
0.055905,0.83311,0.30596,13
0.056813,0.83179,0.30586,13
0.021305,0.5387,0.52468,6
0.056214,0.83232,0.30617,13
0.57329,0.20927,0.47087,4
0.13702,0.18322,0.50052,3
0.95757,0.47283,0.30573,15
0.7228,0.75032,0.26602,8
0.32993,0.83267,0.069853,5
0.56708,0.20756,0.46709,4
0.38898,0.37535,0.62578,12
0.44579,0.084113,0.28967,7
0.66985,0.040479,0.23565,17
0.87527,0.47232,0.80764,1
0.57319,0.20725,0.47212,4
0.44473,0.084414,0.29151,7
0.37419,0.51627,0.32079,19
0.33334,0.83435,0.069411,5
0.78021,0.097563,0.068325,14
0.66725,0.040939,0.23631,17
0.056445,0.83165,0.30718,13
0.13734,0.18019,0.49858,3
0.25298,0.63965,0.19528,18
0.44465,0.081926,0.29227,7
0.72601,0.74915,0.26653,8
0.24967,0.63486,0.19006,18
0.95719,0.47156,0.30629,15
0.056275,0.831,0.3061,13
0.13688,0.18244,0.50232,3
0.66563,0.043619,0.23587,17
0.33545,0.83447,0.071851,5
0.056689,0.83158,0.30637,13
0.057057,0.83158,0.30614,13
0.058757,0.83165,0.3068,13
0.02748,0.52175,0.52525,6
0.33267,0.83523,0.071061,5
0.36034,0.68042,0.46423,11
0.57014,0.20906,0.47249,4
0.72587,0.74642,0.26562,8
0.35813,0.68173,0.45529,11
0.44727,0.082746,0.29105,7
0.4456,0.087093,0.29198,7
0.33308,0.83268,0.070694,5
0.025822,0.53265,0.53871,6
0.33358,0.83253,0.067613,5
0.02496,0.51688,0.53355,6
0.66715,0.041618,0.2369,17
0.3742,0.51406,0.31962,19
0.028236,0.52792,0.52777,6
0.37454,0.51363,0.31954,19
0.72295,0.74949,0.26555,8
0.65973,0.57369,0.47708,16
0.33466,0.83359,0.070913,5
0.3352,0.83872,0.067467,5
0.72369,0.74862,0.26503,8
0.023654,0.53071,0.53011,6
0.33324,0.83589,0.069673,5
0.77566,0.09652,0.067819,14
0.028718,0.51795,0.52842,6
0.026888,0.52494,0.52902,6
0.028863,0.52097,0.52556,6
0.77796,0.094146,0.068989,14
0.33308,0.83456,0.069403,5
0.33666,0.8336,0.067007,5
0.045966,0.52143,0.52961,6
0.030744,0.52478,0.53214,6
0.33419,0.83483,0.068981,5
0.13773,0.18203,0.49872,3
0.25524,0.63447,0.19679,18
0.68011,0.76452,0.47239,9
0.95715,0.47222,0.30697,15
0.95736,0.98512,0.18215,10
0.05787,0.83246,0.30618,13
0.44465,0.084641,0.29143,7
0.65388,0.57263,0.46812,16
0.20817,0.28132,0.3799,0
0.66727,0.042533,0.23732,17
0.2432,0.63309,0.19968,18
0.4447,0.84685,0.12563,2
0.56883,0.2129,0.47637,4
0.38813,0.37666,0.62557,12
0.029109,0.52824,0.53216,6
0.66575,0.041763,0.23715,17
0.77825,0.098584,0.068242,14
0.95779,0.98503,0.18204,10
0.66086,0.56754,0.47393,16
0.38872,0.37489,0.62544,12
0.44355,0.082728,0.29068,7
0.44288,0.081416,0.292,7
0.87726,0.47109,0.80631,1
0.95748,0.47215,0.30642,15
0.057758,0.83104,0.30588,13
0.68018,0.76408,0.47242,9
0.35864,0.68251,0.45748,11
0.026138,0.52214,0.53469,6
0.66332,0.043303,0.23578,17
0.44478,0.080147,0.29372,7
0.95618,0.98474,0.18068,10
0.38743,0.37466,0.62581,12
0.13991,0.18197,0.50135,3
0.37452,0.51375,0.31949,19
0.9562,0.98433,0.18042,10
0.14105,0.18019,0.4988,3
0.035064,0.52673,0.52571,6
0.44291,0.080909,0.29158,7
0.24396,0.63555,0.19405,18
0.44394,0.083434,0.2901,7
0.95677,0.47242,0.30557,15
0.37484,0.51336,0.31955,19
0.68036,0.76468,0.47241,9
0.57491,0.20708,0.47513,4
0.68014,0.7648,0.47249,9
0.66544,0.041807,0.23493,17
0.66431,0.041405,0.23558,17
0.33137,0.83585,0.06806,5
0.77806,0.096945,0.069383,14
0.95717,0.9843,0.17981,10
0.44496,0.084125,0.29206,7
0.38754,0.37518,0.62309,12
0.72614,0.74623,0.26508,8
0.37446,0.51302,0.31983,19
0.44524,0.080974,0.29091,7
0.3752,0.51437,0.31834,19
0.027714,0.52826,0.52799,6
0.3746,0.51352,0.31936,19
0.44574,0.080523,0.29361,7
0.44513,0.084054,0.2879,7
0.72366,0.74917,0.26214,8
0.57547,0.21277,0.47248,4
0.056959,0.83113,0.30666,13
0.66398,0.04156,0.23709,17
0.87423,0.46947,0.80542,1
0.9439,0.48346,0.24828,0
0.65863,0.56456,0.47427,16
0.38857,0.37526,0.62549,12
0.72582,0.74922,0.26491,8
0.33291,0.83589,0.07347,5
0.027422,0.52266,0.5024,6
0.44333,0.085424,0.29029,7
0.33085,0.83525,0.070488,5
0.77918,0.096383,0.069768,14
0.95719,0.47147,0.30544,15
0.37505,0.51365,0.31974,19
0.56917,0.20359,0.47604,4
0.37479,0.51367,0.3196,19
0.6801,0.76428,0.47236,9
0.37476,0.51352,0.31953,19
0.25325,0.64189,0.19513,18
0.029619,0.52802,0.525,6
0.069142,0.53451,0.53362,6
0.44686,0.083264,0.28902,7
0.33626,0.83614,0.070318,5
0.40484,0.43254,0.45209,0
0.44458,0.84707,0.12518,2
0.66247,0.038804,0.23684,17
0.14029,0.18174,0.50058,3
0.37217,0.5126,0.32014,19
0.014387,0.29841,0.39067,0
0.72404,0.74969,0.26393,8
0.95726,0.47106,0.30567,15
0.13751,0.17961,0.50213,3
0.37455,0.51417,0.3205,19
0.33368,0.83494,0.068944,5
0.77716,0.098034,0.068192,14
0.72628,0.74927,0.26489,8
0.05641,0.83152,0.30678,13
0.36153,0.681,0.45776,11
0.6661,0.042137,0.23662,17
0.3757,0.51341,0.31836,19
0.027169,0.52145,0.52724,6
0.056892,0.83156,0.30683,13
0.78001,0.098022,0.06982,14
0.68027,0.7646,0.47289,9
0.056599,0.83243,0.30672,13
0.33474,0.83538,0.06993,5
0.66579,0.041668,0.23803,17
0.028172,0.53,0.53011,6
0.13996,0.18194,0.50109,3
0.87634,0.47147,0.80653,1
0.37375,0.51195,0.31871,19
0.95663,0.47215,0.30683,15
0.38831,0.37485,0.62554,12
0.87601,0.46878,0.80656,1
0.72569,0.74727,0.26335,8
0.95713,0.47212,0.30611,15
0.77913,0.097379,0.070673,14
0.6679,0.040346,0.23746,17
0.7819,0.097617,0.069813,14
0.3312,0.83576,0.068544,5
0.24722,0.63508,0.19464,18
0.056934,0.8327,0.30614,13
0.33342,0.83382,0.06903,5
0.057243,0.83168,0.30714,13
0.030668,0.53668,0.53801,6
0.056621,0.8318,0.30622,13
0.95733,0.47228,0.3057,15
0.77788,0.098411,0.068899,14
0.056791,0.83181,0.30725,13
0.44504,0.083736,0.29108,7
0.13676,0.18022,0.50112,3
0.95786,0.98619,0.17989,10
0.37603,0.5133,0.31985,19
0.66665,0.042031,0.23654,17
0.25304,0.63809,0.19243,18
0.44508,0.081563,0.2911,7
0.37483,0.51324,0.31967,19
0.77812,0.095332,0.072225,14
0.33377,0.83473,0.067381,5
0.66607,0.039364,0.23418,17
0.95646,0.98569,0.18035,10
0.33141,0.83363,0.070149,5
0.33082,0.83421,0.06976,5
0.56907,0.20772,0.46661,4
0.057107,0.83162,0.30643,13
0.72423,0.74709,0.26304,8
0.33284,0.83452,0.070535,5
0.72422,0.7498,0.26515,8
0.57049,0.20706,0.47593,4
0.020375,0.5183,0.52684,6
0.33456,0.82949,0.071147,5
0.44445,0.082586,0.2919,7
0.66781,0.039945,0.23804,17
0.77666,0.096381,0.069164,14
0.33334,0.83482,0.071026,5
0.33177,0.83208,0.067741,5
0.68016,0.765,0.47272,9
0.95876,0.9856,0.1808,10
0.36161,0.68267,0.45952,11
0.666,0.040245,0.2364,17
0.14123,0.17936,0.50196,3
0.335,0.83708,0.068328,5
0.24296,0.64392,0.19673,18
0.6801,0.76501,0.47262,9
0.95699,0.4729,0.30647,15
0.44525,0.082282,0.29058,7
0.95807,0.98589,0.18063,10
0.4436,0.083633,0.29169,7
0.87664,0.4724,0.80622,1
0.77672,0.097925,0.070348,14
0.2522,0.63639,0.20329,18
0.37583,0.51528,0.32141,19
0.013847,0.52231,0.52528,6
0.38957,0.37518,0.62456,12
0.95714,0.98517,0.18129,10
0.056356,0.83111,0.30685,13
0.57421,0.20864,0.47403,4
0.33318,0.8345,0.069346,5
0.3332,0.83441,0.069301,5
0.9576,0.98528,0.18068,10
0.027752,0.52709,0.52836,6
0.66654,0.042712,0.23661,17
0.77852,0.096163,0.068424,14
0.13613,0.18186,0.50105,3
0.025094,0.52349,0.53293,6
0.77738,0.097097,0.068456,14
0.4432,0.083358,0.28801,7
0.13787,0.18283,0.499,3
0.13774,0.17997,0.50052,3
0.66524,0.041203,0.23574,17
0.78051,0.097364,0.068982,14
0.77699,0.099901,0.07196,14
0.26864,0.33812,0.68486,0
0.05709,0.83149,0.30603,13
0.67979,0.76446,0.47249,9
0.66455,0.041884,0.2362,17
0.66638,0.042348,0.2325,17
0.6799,0.76467,0.47272,9
0.66554,0.042473,0.23532,17
0.056655,0.83123,0.30734,13
0.44127,0.081648,0.29155,7
0.66614,0.039893,0.23719,17
0.055775,0.83179,0.30661,13
0.77764,0.09652,0.069399,14
0.058539,0.83195,0.30649,13
0.44655,0.082839,0.2938,7
0.72434,0.74783,0.26376,8
0.95882,0.98528,0.17983,10
0.67994,0.76432,0.47245,9
0.68064,0.76446,0.47236,9
0.66574,0.0385,0.23655,17
0.66481,0.041064,0.23718,17
0.56855,0.20807,0.46943,4
0.13768,0.18201,0.49868,3
0.68004,0.76501,0.47213,9
0.37355,0.51186,0.31854,19
0.36473,0.68567,0.45476,11
0.66584,0.039775,0.23647,17
0.72609,0.74836,0.2626,8
0.057445,0.83138,0.3062,13
0.65351,0.56697,0.47477,16
0.05743,0.83134,0.30588,13
0.21515,0.60249,1.0077,0
0.95691,0.98585,0.1805,10
0.87569,0.47017,0.8054,1
0.95747,0.98547,0.18099,10
0.77671,0.099113,0.069642,14
0.56838,0.20581,0.47595,4
0.33047,0.83095,0.072318,5
0.33311,0.83452,0.06937,5
0.66524,0.041269,0.2377,17
0.25005,0.63405,0.19752,18
0.25105,0.64288,0.1963,18
0.33383,0.83516,0.069486,5
0.95718,0.47386,0.30563,15
0.72404,0.74693,0.26365,8
0.24754,0.63598,0.19494,18
0.5671,0.21187,0.46646,4
0.95691,0.4724,0.30569,15
0.87588,0.47265,0.80631,1
0.33317,0.83508,0.070672,5
0.026955,0.53023,0.52978,6
0.95762,0.47235,0.30552,15
0.056054,0.83137,0.30646,13
0.95825,0.98669,0.18157,10
0.66765,0.04171,0.23659,17
0.77915,0.095173,0.068906,14
0.72278,0.74798,0.26317,8
0.77749,0.096538,0.068502,14
0.014593,0.53277,0.53622,6
0.67997,0.76466,0.47275,9
0.44452,0.084178,0.29162,7
0.37489,0.51352,0.31951,19
0.95715,0.47214,0.30579,15
0.14047,0.17919,0.50046,3
0.4411,0.083433,0.29,7
0.77799,0.095763,0.070751,14
0.44518,0.083358,0.29095,7
0.44451,0.083928,0.29033,7
0.72657,0.74841,0.26589,8
0.65504,0.56757,0.47581,16
0.33201,0.83689,0.069459,5
0.056998,0.83099,0.30591,13
0.33224,0.83355,0.069953,5
0.032276,0.52346,0.52737,6
0.77829,0.097176,0.071526,14
0.33207,0.83431,0.069262,5
0.030217,0.53173,0.51662,6
0.031467,0.52603,0.52557,6
0.66548,0.0403,0.23609,17
0.9578,0.47154,0.30529,15
0.69153,0.49963,1.0656,0
0.44476,0.083733,0.29041,7
0.95808,0.9861,0.18073,10
0.7259,0.74893,0.26265,8
0.37512,0.51356,0.3196,19
0.44489,0.08397,0.29095,7
0.77805,0.095861,0.070154,14
0.030551,0.52277,0.54005,6
0.95764,0.98587,0.18017,10
0.65399,0.56698,0.4704,16
0.056311,0.83153,0.30648,13
0.66709,0.040285,0.23545,17
0.68023,0.76496,0.47225,9
0.056835,0.83308,0.30641,13
0.056224,0.83137,0.30607,13
0.68029,0.76481,0.47231,9
0.56827,0.20911,0.4739,4
0.66479,0.043172,0.23706,17
0.95787,0.98545,0.1797,10
0.025104,0.52451,0.52868,6
0.66569,0.041714,0.23604,17
0.67997,0.76498,0.4721,9
0.92013,0.434,0.66943,0
0.13811,0.17959,0.49899,3
0.66687,0.042484,0.2365,17
0.36366,0.66906,0.47131,11
0.66761,0.040672,0.23693,17
0.6232,0.63421,0.3483,0
0.14002,0.17986,0.50061,3
0.44761,0.081574,0.29005,7
0.87431,0.47074,0.80666,1
0.66586,0.041208,0.23735,17
0.026552,0.52896,0.53579,6
0.78033,0.097185,0.0689,14
0.33605,0.83509,0.069379,5
0.20126,0.34881,0.69131,0
0.77863,0.096885,0.069662,14
0.33222,0.83327,0.070395,5
0.36108,0.67971,0.4582,11
0.055973,0.83164,0.30595,13
0.67996,0.765,0.47241,9
0.77795,0.096121,0.068985,14
0.72589,0.74746,0.26541,8
0.44473,0.08309,0.29047,7
0.66348,0.042338,0.23494,17
0.37487,0.51372,0.32092,19
0.6802,0.76457,0.47261,9
0.33608,0.83709,0.069106,5
0.37441,0.51267,0.31856,19
0.44348,0.8466,0.12373,2
0.44516,0.080997,0.29025,7
0.77585,0.099474,0.068944,14
0.72437,0.74723,0.26611,8
0.95616,0.47232,0.30521,15
0.44684,0.07984,0.29073,7
0.44439,0.083951,0.2916,7
0.024375,0.52292,0.5165,6
0.57118,0.21002,0.47029,4
0.13747,0.17942,0.49887,3
0.3604,0.67797,0.45752,11
0.95777,0.98607,0.17994,10
0.056052,0.8312,0.3061,13
0.72437,0.75023,0.26415,8
0.9579,0.98655,0.17969,10
0.24604,0.63787,0.19367,18
0.72519,0.74802,0.26337,8
0.66393,0.041015,0.23594,17
0.66624,0.040325,0.23585,17
0.14109,0.17879,0.49889,3
0.72499,0.7487,0.26548,8
0.44377,0.082778,0.28921,7
0.72613,0.75014,0.26373,8
0.33272,0.8346,0.069056,5
0.33316,0.83461,0.069489,5
0.25283,0.63584,0.1944,18
0.66643,0.042884,0.23705,17
0.66564,0.042032,0.23526,17
0.44595,0.8504,0.1291,2
0.33815,0.83712,0.065403,5
0.33468,0.83487,0.066281,5
0.25247,0.63719,0.19571,18
0.44456,0.083082,0.28918,7
0.68059,0.76484,0.47236,9
0.66572,0.040478,0.23837,17
0.66603,0.041964,0.23622,17
0.37526,0.51371,0.31663,19
0.44514,0.083064,0.29147,7
0.66579,0.04177,0.2354,17
0.95599,0.47212,0.3053,15
0.13978,0.18223,0.49843,3
0.65953,0.57133,0.46957,16
0.36629,0.68027,0.4505,11
0.057367,0.83293,0.3067,13
0.056518,0.83208,0.30594,13
0.13741,0.18193,0.50127,3
0.33233,0.83419,0.068511,5
0.44345,0.84485,0.12444,2
0.7798,0.097395,0.068922,14
0.37589,0.5145,0.3199,19
0.13775,0.18008,0.49788,3
0.77982,0.097341,0.071785,14
0.67986,0.76454,0.4725,9
0.67979,0.76478,0.47199,9
0.77869,0.096942,0.069671,14
0.95672,0.98569,0.18087,10
0.33295,0.83446,0.069376,5
0.24645,0.63485,0.19218,18
0.77711,0.09712,0.070221,14
0.33336,0.83478,0.069939,5
0.37491,0.51359,0.31932,19
0.68026,0.7649,0.47203,9
0.87513,0.46946,0.8074,1
0.24398,0.6363,0.19198,18
0.14015,0.18,0.49765,3
0.9576,0.9863,0.18061,10
0.38802,0.37411,0.62485,12
0.056057,0.83324,0.30636,13
0.33277,0.83835,0.065262,5
0.023761,0.53094,0.52746,6
0.72555,0.74611,0.26481,8
0.44523,0.083311,0.29204,7
0.030038,0.52777,0.5302,6
0.44592,0.84174,0.12671,2
0.95842,0.98526,0.18074,10
0.33349,0.83389,0.068311,5
0.66744,0.041901,0.23847,17
0.24592,0.63479,0.19304,18
0.058044,0.83214,0.30634,13
0.66383,0.043066,0.23594,17
0.3886,0.3752,0.6247,12
0.44447,0.08496,0.29172,7
0.33507,0.83591,0.06825,5
0.95831,0.98461,0.18184,10
0.44492,0.083359,0.29143,7
0.37601,0.51301,0.31911,19
0.66409,0.041922,0.23647,17
0.65358,0.56714,0.46933,16
0.25261,0.63646,0.19575,18
0.13981,0.18218,0.50069,3
0.66661,0.042211,0.23465,17
0.14118,0.18243,0.50133,3
0.44327,0.085779,0.29181,7
0.33562,0.83452,0.070036,5
0.32775,0.83504,0.067043,5
