@relation overlap_data_9-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26}

@data
0.74261,0.4474,0.1818,0.87741,6
0.37125,0.22905,0.50548,0.53247,20
0.94489,0.42104,0.66664,0.76183,8
0.94329,0.41932,0.66664,0.76274,8
0.64795,0.1802,0.35235,0.22876,24
0.42553,0.80128,0.62757,0.72291,3
0.65725,0.86645,0.31432,0.98964,13
0.83706,0.30525,0.027022,0.4462,4
0.26667,0.42803,0.28743,0.79969,22
0.41877,0.92594,0.51116,0.60132,23
0.58099,0.68552,0.97124,0.32377,16
0.42768,0.80029,0.62753,0.72392,3
0.64705,0.18116,0.35116,0.22845,24
0.64842,0.18134,0.35317,0.22871,24
0.58099,0.68571,0.97133,0.32364,16
0.13279,0.56125,0.70672,0.26569,21
0.64756,0.18122,0.35253,0.2281,24
0.13446,0.56236,0.70502,0.26589,21
0.83785,0.30389,0.028357,0.45089,4
0.94278,0.41944,0.66645,0.76158,8
0.13363,0.56119,0.70591,0.26486,21
0.43063,0.79859,0.62856,0.72285,3
0.74145,0.44845,0.18201,0.8758,6
0.58117,0.68535,0.97137,0.32339,16
0.42927,0.79731,0.62853,0.72561,3
0.58062,0.68577,0.97179,0.32351,16
0.40836,0.80039,0.40058,0.70467,19
0.9424,0.41886,0.6669,0.76136,8
0.19876,0.31565,0.58039,0.84935,15
0.40949,0.80089,0.39918,0.70485,19
0.58059,0.68611,0.97121,0.32392,16
0.58067,0.68663,0.97089,0.32364,16
0.74248,0.44815,0.18067,0.87721,6
0.74306,0.44856,0.17997,0.87721,6
0.2653,0.42663,0.28672,0.80268,22
0.55154,0.17211,0.61483,0.3393,17
0.58125,0.68535,0.97143,0.32375,16
0.43499,0.15698,0.084777,0.30845,10
0.30531,0.66601,0.69109,0.22924,18
0.40827,0.80162,0.40104,0.70402,19
0.42846,0.79696,0.62653,0.72018,3
0.83642,0.30534,0.02685,0.44876,4
0.40948,0.80207,0.40063,0.70419,19
0.43892,0.16808,0.085762,0.32214,10
0.2666,0.42735,0.2855,0.80005,22
0.13345,0.56011,0.70529,0.26525,21
0.53216,0.95232,0.048773,0.9647,7
0.43031,0.80013,0.62867,0.7248,3
0.4295,0.79832,0.62891,0.72361,3
0.6574,0.86657,0.31415,0.9896,13
0.41004,0.06745,0.21934,0.028637,9
0.13308,0.5625,0.70553,0.26685,21
0.37217,0.22842,0.50505,0.53217,20
0.64694,0.18074,0.35274,0.22961,24
0.64674,0.18068,0.35329,0.22917,24
0.20044,0.31467,0.58024,0.84628,15
0.83442,0.30187,0.023546,0.44685,4
0.4101,0.067591,0.21952,0.029116,9
0.26599,0.42728,0.28538,0.80024,22
0.069202,0.25707,0.90123,0.82637,14
0.84737,0.96219,0.6278,0.88609,11
0.65716,0.86664,0.31413,0.98976,13
0.581,0.68574,0.97146,0.32382,16
0.79126,0.79059,0.26859,0.22146,12
0.19913,0.31268,0.5798,0.84701,15
0.13235,0.55964,0.70489,0.26484,21
0.4192,0.92016,0.51778,0.59717,23
0.90717,0.46076,0.66195,0.11543,5
0.19867,0.31466,0.57999,0.84895,15
0.13206,0.56043,0.70563,0.26545,21
0.40964,0.8002,0.39972,0.70463,19
0.83644,0.30562,0.028155,0.44565,4
0.068492,0.25528,0.90197,0.83054,14
0.13359,0.55993,0.70577,0.26665,21
0.84734,0.96138,0.62866,0.88488,11
0.55759,0.59116,0.72295,0.49389,1
0.13431,0.56169,0.70717,0.26719,21
0.58146,0.68525,0.97137,0.32405,16
0.40994,0.067216,0.21984,0.028903,9
0.90357,0.45651,0.66184,0.11583,5
0.83642,0.3051,0.029968,0.44893,4
0.94315,0.41662,0.66567,0.76213,8
0.43779,0.16616,0.082639,0.31443,10
0.83855,0.30257,0.029446,0.44997,4
0.26755,0.43022,0.28646,0.80073,22
0.74274,0.4482,0.18059,0.87588,6
0.83765,0.30423,0.029336,0.4478,4
0.1327,0.56253,0.70609,0.26513,21
0.54598,0.16456,0.60645,0.35021,17
0.55228,0.17014,0.60887,0.34474,17
0.65721,0.86655,0.31407,0.9896,13
0.066404,0.25548,0.90431,0.83353,14
0.65708,0.86662,0.31412,0.98988,13
0.19887,0.31206,0.58032,0.84854,15
0.64802,0.18137,0.35225,0.22846,24
0.94264,0.41927,0.66666,0.7618,8
0.40928,0.80177,0.40028,0.70366,19
0.63838,0.82662,0.14337,0.51589,2
0.53428,0.94955,0.048912,0.96488,7
0.65715,0.86649,0.31423,0.98976,13
0.1135,0.28252,0.94357,0.046827,26
0.43023,0.79884,0.62647,0.72608,3
0.42871,0.80005,0.62699,0.72429,3
0.64723,0.18061,0.35419,0.22863,24
0.41904,0.92337,0.51147,0.60149,23
0.37063,0.22922,0.50576,0.53314,20
0.79207,0.79204,0.26943,0.22186,12
0.65716,0.86649,0.31442,0.98967,13
0.37218,0.22953,0.50536,0.53261,20
0.41033,0.067248,0.21964,0.028784,9
0.74198,0.44757,0.1816,0.87779,6
0.26697,0.42845,0.2862,0.80137,22
0.26747,0.4285,0.28454,0.79883,22
0.37253,0.22873,0.50549,0.53263,20
0.74304,0.44775,0.18026,0.87599,6
0.83837,0.30942,0.027547,0.44792,4
0.37076,0.22828,0.5056,0.53192,20
0.42696,0.80011,0.62595,0.7237,3
0.37182,0.22883,0.50605,0.53336,20
0.58143,0.68545,0.97189,0.32348,16
0.19908,0.31526,0.58158,0.84683,15
0.79101,0.79102,0.26865,0.22321,12
0.90208,0.45957,0.66332,0.11619,5
0.20137,0.31458,0.57943,0.84818,15
0.19867,0.31306,0.58183,0.84645,15
0.066703,0.25673,0.90403,0.82899,14
0.74162,0.44864,0.18002,0.87678,6
0.26658,0.42784,0.28592,0.80008,22
0.42835,0.79593,0.62215,0.72155,3
0.065969,0.25728,0.90243,0.82885,14
0.9429,0.41847,0.66673,0.76073,8
0.40955,0.067405,0.21955,0.029028,9
0.11797,0.28958,0.94565,0.044436,26
0.41558,0.26247,0.10191,0.9573,0
0.4098,0.80034,0.40081,0.70497,19
0.90343,0.45592,0.66101,0.11599,5
0.90347,0.45574,0.66071,0.11265,5
0.65595,0.21236,0.40989,0.54395,25
0.20025,0.31298,0.58187,0.84699,15
0.55484,0.17143,0.6116,0.34535,17
0.90773,0.4596,0.65691,0.11572,5
0.84634,0.96115,0.62898,0.88487,11
0.068861,0.25456,0.90153,0.82684,14
0.94259,0.41932,0.66632,0.76151,8
0.6471,0.18121,0.35185,0.22921,24
0.066737,0.25676,0.90425,0.82814,14
0.65737,0.86657,0.31408,0.98986,13
0.40989,0.067161,0.21945,0.029427,9
0.50633,0.67894,0.65784,0.53201,0
0.40931,0.80175,0.40127,0.70496,19
0.74153,0.44863,0.18075,0.87664,6
0.26874,0.42453,0.28878,0.79939,22
0.58082,0.6858,0.97111,0.3239,16
0.19836,0.31323,0.58221,0.84683,15
0.90321,0.45562,0.66235,0.11305,5
0.11385,0.28341,0.9442,0.047653,26
0.13237,0.56106,0.70728,0.26579,21
0.40903,0.80211,0.40002,0.7037,19
0.19894,0.3131,0.58006,0.84813,15
0.37099,0.22936,0.50473,0.53232,20
0.79126,0.79233,0.2684,0.22175,12
0.26559,0.42699,0.28857,0.79864,22
0.79189,0.79179,0.26966,0.22207,12
0.94169,0.42037,0.66969,0.7612,8
0.41049,0.067354,0.21947,0.028957,9
0.90074,0.45919,0.66087,0.11305,5
0.83548,0.30651,0.029673,0.44901,4
0.94249,0.41812,0.66644,0.7596,8
0.79099,0.79132,0.27003,0.22141,12
0.13403,0.56125,0.70534,0.26547,21
0.58075,0.68554,0.9717,0.32371,16
0.19847,0.31214,0.58193,0.84694,15
0.58081,0.68558,0.97142,0.32378,16
0.19344,0.18619,0.80956,0.51016,0
0.40983,0.067334,0.2197,0.028896,9
0.39274,0.10979,0.57026,0.30794,0
0.55521,0.17347,0.60847,0.33781,17
0.55017,0.16369,0.6072,0.34347,17
0.94253,0.41935,0.66675,0.76172,8
0.65714,0.86649,0.31419,0.98968,13
0.41013,0.067426,0.21965,0.028737,9
0.58046,0.68555,0.97166,0.32389,16
0.65726,0.86648,0.31426,0.9897,13
0.64757,0.18036,0.35282,0.22901,24
0.90706,0.46267,0.65809,0.11546,5
0.37036,0.22791,0.50569,0.53259,20
0.41001,0.067333,0.2193,0.028887,9
0.25595,0.074323,0.64102,0.59955,0
0.26729,0.42783,0.28504,0.80115,22
0.42701,0.7989,0.62863,0.72243,3
0.94557,0.41857,0.66556,0.7612,8
0.65712,0.86655,0.31413,0.98981,13
0.41006,0.067427,0.21996,0.028882,9
0.42878,0.80338,0.6281,0.72126,3
0.20085,0.31498,0.58019,0.84844,15
0.58094,0.68519,0.97155,0.32351,16
0.53381,0.94958,0.047703,0.96491,7
0.6483,0.18079,0.35178,0.23003,24
0.83588,0.3015,0.027933,0.45061,4
0.13448,0.56282,0.70504,0.26618,21
0.65629,0.21081,0.41195,0.54611,25
0.38785,0.18676,0.84814,0.45861,0
0.42727,0.80179,0.62528,0.72222,3
0.42918,0.79853,0.62565,0.72324,3
0.26901,0.42971,0.28648,0.80247,22
0.26743,0.42772,0.28648,0.79949,22
0.65706,0.86649,0.31436,0.98987,13
0.1352,0.56168,0.70561,0.26755,21
0.74155,0.44823,0.18154,0.87614,6
0.83474,0.3057,0.028219,0.44663,4
0.65736,0.86663,0.31424,0.9898,13
0.7434,0.44688,0.18006,0.8768,6
0.26699,0.4263,0.28641,0.80123,22
0.79194,0.79086,0.2699,0.22139,12
0.59736,0.78426,0.14292,0.13088,0
0.19848,0.31297,0.58222,0.8465,15
0.58116,0.68567,0.97127,0.32351,16
0.79261,0.79089,0.26838,0.22161,12
0.41017,0.067159,0.2199,0.029018,9
0.41008,0.066969,0.2203,0.0288,9
0.41028,0.06739,0.21949,0.028942,9
0.37225,0.22821,0.50613,0.53245,20
0.19911,0.31487,0.58147,0.84611,15
0.066856,0.25677,0.90454,0.82896,14
0.55405,0.17618,0.60812,0.34039,17
0.40824,0.80184,0.39985,0.70501,19
0.06672,0.25674,0.90403,0.82897,14
0.26792,0.42682,0.28626,0.79833,22
0.65739,0.86665,0.31435,0.98961,13
0.13295,0.56245,0.70647,0.26484,21
0.9035,0.46,0.66137,0.11695,5
0.74148,0.44825,0.18016,0.87725,6
0.5506,0.16738,0.60768,0.34269,17
0.83685,0.30385,0.027021,0.44546,4
0.4287,0.79981,0.63079,0.72203,3
0.5805,0.68544,0.97177,0.32369,16
0.26623,0.42817,0.29057,0.80206,22
0.83583,0.30386,0.029035,0.44884,4
0.13453,0.56201,0.70422,0.2659,21
0.372,0.22782,0.50484,0.5317,20
0.90311,0.46061,0.65779,0.11697,5
0.4101,0.80196,0.40043,0.70382,19
0.41027,0.067099,0.21975,0.028655,9
0.58112,0.68547,0.97164,0.32357,16
0.74351,0.44804,0.18048,0.87638,6
0.45243,0.16756,0.074867,0.3123,10
0.9416,0.42002,0.66612,0.7616,8
0.37106,0.22798,0.50567,0.53199,20
0.13488,0.56035,0.70611,0.26479,21
0.79231,0.79112,0.26808,0.22275,12
0.050191,0.21101,0.45405,1.0566,0
0.90267,0.45918,0.66163,0.11605,5
0.19784,0.31572,0.58211,0.84664,15
0.83925,0.30475,0.027427,0.44552,4
0.81005,0.24027,0.12646,0.69131,0
0.13212,0.56075,0.70747,0.2675,21
0.84653,0.96109,0.62914,0.88469,11
0.53358,0.95049,0.047061,0.96442,7
0.65674,0.20802,0.40968,0.5443,25
0.13361,0.56207,0.70532,0.26521,21
0.30389,0.66577,0.6976,0.22702,18
0.26561,0.42559,0.28699,0.79953,22
0.066765,0.25674,0.90405,0.82893,14
0.26657,0.42793,0.28546,0.79986,22
0.26682,0.4259,0.28538,0.79961,22
0.55692,0.16676,0.60996,0.33997,17
0.90607,0.45868,0.66371,0.11587,5
0.74323,0.44716,0.18125,0.87743,6
0.41447,0.92488,0.51328,0.5991,23
0.40965,0.067274,0.22002,0.028791,9
0.74164,0.44775,0.18172,0.87783,6
0.13321,0.56198,0.70448,0.26747,21
0.83731,0.30603,0.031226,0.44709,4
0.30309,0.66687,0.69357,0.2233,18
0.40966,0.067045,0.2196,0.028896,9
0.4101,0.80039,0.39973,0.70503,19
0.4281,0.79732,0.62709,0.7206,3
0.65527,0.20939,0.40749,0.54338,25
0.90678,0.45977,0.65811,0.11272,5
0.94291,0.41819,0.66668,0.76166,8
0.13395,0.55955,0.705,0.26702,21
0.94263,0.41917,0.66674,0.7618,8
0.90697,0.45917,0.65746,0.11567,5
0.90706,0.45924,0.65667,0.11705,5
0.066676,0.25642,0.90518,0.83048,14
0.40995,0.067071,0.21974,0.028863,9
0.20017,0.31484,0.58179,0.84824,15
0.20028,0.3143,0.57954,0.84907,15
0.408,0.80162,0.39953,0.70376,19
0.41683,0.92242,0.51465,0.60358,23
0.13331,0.56135,0.70644,0.26491,21
0.90174,0.45634,0.66273,0.11632,5
0.65725,0.8666,0.31429,0.98957,13
0.26421,0.42649,0.2828,0.7991,22
0.42804,0.79741,0.62686,0.72095,3
0.13352,0.56096,0.70554,0.26611,21
0.41,0.067284,0.21937,0.02879,9
0.74234,0.4482,0.18001,0.87615,6
0.20131,0.31439,0.58033,0.84687,15
0.41635,0.92665,0.50932,0.60098,23
0.41046,0.067431,0.21951,0.02875,9
0.62548,0.046829,0.88395,0.74541,0
0.4099,0.067414,0.2197,0.028949,9
0.74224,0.44856,0.18132,0.8776,6
0.65715,0.86663,0.3144,0.98994,13
0.40967,0.80168,0.40008,0.70413,19
0.43186,0.79989,0.62722,0.72242,3
0.84173,0.30954,0.026695,0.44825,4
0.65717,0.86642,0.31429,0.98985,13
0.8366,0.30612,0.028829,0.44587,4
0.1128,0.28607,0.94681,0.046871,26
0.79112,0.79126,0.2684,0.22256,12
0.83765,0.30595,0.02811,0.44625,4
0.74156,0.4484,0.18203,0.87725,6
0.41053,0.067369,0.21962,0.028901,9
0.44288,0.16191,0.085707,0.32032,10
0.42024,0.92372,0.51549,0.6027,23
0.74217,0.44848,0.18043,0.8761,6
0.26709,0.42788,0.28475,0.79885,22
0.37049,0.2286,0.50613,0.53232,20
0.74331,0.44831,0.18191,0.87758,6
0.40994,0.0675,0.22004,0.028984,9
0.53203,0.95235,0.047246,0.9639,7
0.84759,0.96259,0.62856,0.88576,11
0.58092,0.68566,0.9714,0.32378,16
0.79128,0.79187,0.26894,0.22168,12
0.30231,0.66986,0.69825,0.23005,18
0.42742,0.79724,0.62459,0.72216,3
0.41006,0.80141,0.40073,0.70504,19
0.40988,0.80092,0.40133,0.70384,19
0.37156,0.22837,0.50657,0.53164,20
0.56785,0.48087,0.89881,0.15444,0
0.26503,0.42723,0.28659,0.80029,22
0.65723,0.86657,0.31434,0.98975,13
0.26721,0.42696,0.28547,0.80138,22
0.84771,0.96244,0.62894,0.88558,11
0.58091,0.68574,0.97123,0.3237,16
0.40973,0.067646,0.21931,0.028927,9
0.34537,0.43992,0.69645,0.99591,0
0.53181,0.95037,0.049262,0.96481,7
0.58126,0.68473,0.97174,0.32328,16
0.37087,0.22804,0.50526,0.53224,20
0.40997,0.067016,0.21968,0.029018,9
0.63668,0.82752,0.14307,0.51349,2
0.41033,0.067015,0.21955,0.02885,9
0.37137,0.22804,0.50608,0.53243,20
0.64767,0.18158,0.35255,0.22917,24
0.53392,0.95022,0.046337,0.9652,7
0.90305,0.45647,0.66129,0.11301,5
0.40862,0.80088,0.3996,0.70283,19
0.90217,0.45579,0.65714,0.11321,5
0.65721,0.86645,0.3143,0.9897,13
0.83757,0.30448,0.028386,0.44672,4
0.55434,0.17376,0.60936,0.33944,17
0.83601,0.30569,0.031025,0.44845,4
0.06573,0.25743,0.90514,0.82512,14
0.58091,0.68569,0.97146,0.32376,16
0.65716,0.86658,0.31419,0.98958,13
0.74258,0.44772,0.1804,0.87778,6
0.94301,0.41904,0.66703,0.76197,8
0.44407,0.16368,0.085711,0.31198,10
0.74147,0.44833,0.18158,0.87679,6
0.40914,0.80128,0.40137,0.70346,19
0.83705,0.30568,0.030872,0.45046,4
0.13344,0.56091,0.70537,0.26477,21
0.26815,0.42767,0.28629,0.80088,22
0.19889,0.31435,0.57992,0.84693,15
0.44076,0.1668,0.090259,0.30835,10
0.65739,0.86648,0.31438,0.98977,13
0.068391,0.25797,0.90165,0.83145,14
0.26464,0.4268,0.28691,0.79944,22
0.069153,0.25652,0.90221,0.83295,14
0.65568,0.20826,0.40876,0.54234,25
0.94235,0.41948,0.66718,0.76105,8
0.56183,0.59104,0.72328,0.49947,1
0.1135,0.28636,0.943,0.044643,26
0.19906,0.31441,0.58288,0.84835,15
0.9023,0.45613,0.66191,0.11199,5
0.26887,0.42754,0.28773,0.80228,22
0.5809,0.68564,0.9714,0.32371,16
0.84013,0.30671,0.031863,0.44927,4
0.55506,0.17693,0.60848,0.3471,17
0.74352,0.44865,0.18035,0.87715,6
0.90629,0.45352,0.66102,0.11725,5
0.64841,0.18002,0.35298,0.22988,24
0.79161,0.79087,0.26925,0.22138,12
0.41006,0.067325,0.21956,0.028644,9
0.74156,0.4484,0.181,0.87709,6
0.066884,0.25652,0.90386,0.82925,14
0.55637,0.59058,0.72307,0.49799,1
0.65709,0.86632,0.3142,0.98957,13
0.37114,0.22811,0.50601,0.53233,20
0.37216,0.22784,0.50573,0.53349,20
0.066932,0.25708,0.90484,0.8296,14
0.83317,0.30644,0.026981,0.44953,4
0.84005,0.3061,0.029728,0.44975,4
0.6571,0.86663,0.31425,0.98978,13
0.74342,0.44857,0.18021,0.87745,6
0.13491,0.56044,0.70561,0.2653,21
0.94497,0.41976,0.66873,0.76387,8
0.835,0.30414,0.028106,0.44917,4
0.79101,0.79098,0.26811,0.22181,12
0.13276,0.56078,0.70735,0.26736,21
0.42949,0.79726,0.62561,0.72379,3
0.94226,0.41947,0.66603,0.76173,8
0.54996,0.1745,0.60499,0.34302,17
0.83711,0.30402,0.029159,0.44741,4
0.37235,0.22856,0.50508,0.53244,20
0.65717,0.8666,0.31418,0.98983,13
0.11782,0.28328,0.94217,0.048655,26
0.63721,0.82795,0.14275,0.51347,2
0.41665,0.92453,0.51229,0.60134,23
0.2669,0.42815,0.28557,0.79985,22
0.7426,0.44769,0.18005,0.87651,6
0.37141,0.22855,0.50569,0.53208,20
0.1985,0.31455,0.58207,0.84867,15
0.94291,0.4192,0.66629,0.76185,8
0.11501,0.28408,0.94693,0.050608,26
0.26828,0.43086,0.28404,0.80402,22
0.4089,0.80016,0.40013,0.703,19
0.20021,0.31486,0.58156,0.84859,15
0.74271,0.44857,0.18081,0.87628,6
0.40911,0.80191,0.4,0.70397,19
0.94296,0.41933,0.66694,0.7611,8
0.26725,0.4293,0.28541,0.80032,22
0.5491,0.18149,0.61224,0.34133,17
0.79161,0.79369,0.26851,0.22377,12
0.20024,0.3143,0.5824,0.84895,15
0.58085,0.6853,0.97108,0.3237,16
0.58132,0.68501,0.97136,0.32346,16
0.83693,0.30456,0.03033,0.44834,4
0.74327,0.44789,0.18186,0.87579,6
0.51363,0.63093,0.29652,0.59906,0
0.90747,0.45873,0.66075,0.11551,5
0.74239,0.44749,0.18053,0.87616,6
0.53351,0.94931,0.046335,0.96317,7
0.30713,0.6675,0.69199,0.22861,18
0.65632,0.20872,0.40854,0.5437,25
0.65489,0.21085,0.41034,0.54321,25
0.1145,0.28343,0.94299,0.048222,26
0.13329,0.55967,0.7074,0.2679,21
0.42942,0.8004,0.62749,0.72421,3
0.65708,0.8666,0.31439,0.98993,13
0.37155,0.22802,0.50588,0.53222,20
0.55861,0.1665,0.61122,0.3419,17
0.83893,0.30854,0.028686,0.44837,4
0.13411,0.56074,0.70496,0.26605,21
0.26502,0.42791,0.28501,0.79918,22
0.74194,0.44879,0.18071,0.87732,6
0.55982,0.59065,0.72311,0.49206,1
0.63829,0.82915,0.14164,0.51407,2
0.43971,0.1554,0.076565,0.29958,10
0.8383,0.30637,0.028739,0.44916,4
0.7434,0.44684,0.18161,0.87784,6
0.41052,0.066959,0.21962,0.029064,9
0.74151,0.44872,0.18165,0.87581,6
0.20021,0.31466,0.58004,0.84868,15
0.5323,0.94938,0.046607,0.9653,7
0.37229,0.2278,0.50694,0.53203,20
0.64834,0.18022,0.35152,0.22907,24
0.90313,0.45921,0.6582,0.11646,5
0.94292,0.41918,0.66557,0.76146,8
0.55236,0.16679,0.61152,0.34446,17
0.94298,0.41919,0.66709,0.76183,8
0.55563,0.17273,0.6126,0.33663,17
0.20119,0.31307,0.5802,0.84923,15
0.55384,0.16973,0.60575,0.3451,17
0.55106,0.17291,0.61153,0.3454,17
0.64861,0.18036,0.3526,0.2287,24
0.58005,0.68545,0.97119,0.32307,16
0.6467,0.17997,0.35188,0.22879,24
0.83541,0.30435,0.030119,0.44781,4
0.74241,0.44815,0.18181,0.87785,6
0.5334,0.9499,0.04669,0.96337,7
0.5804,0.68586,0.97218,0.32379,16
0.65723,0.86647,0.3142,0.9898,13
0.6573,0.86645,0.31422,0.98971,13
0.64753,0.18153,0.35214,0.2286,24
0.93955,0.41836,0.66728,0.76308,8
0.42223,0.92376,0.5155,0.59478,23
0.94141,0.41913,0.66635,0.76265,8
0.58091,0.68575,0.97156,0.32368,16
0.19878,0.31447,0.58166,0.84663,15
0.94226,0.41936,0.6669,0.7608,8
0.13238,0.56009,0.70445,0.26487,21
0.42768,0.79807,0.62829,0.72611,3
0.40861,0.80013,0.40086,0.7033,19
0.42223,0.92755,0.51386,0.59768,23
0.26739,0.42638,0.28651,0.79976,22
0.58097,0.68555,0.97141,0.32371,16
0.54987,0.16842,0.60652,0.34704,17
0.84752,0.96094,0.6289,0.88569,11
0.65456,0.21138,0.41026,0.54664,25
0.19913,0.31519,0.58046,0.8482,15
0.55007,0.45638,0.63926,0.18935,0
0.55669,0.59246,0.72297,0.49633,1
0.40977,0.067303,0.22003,0.028835,9
0.53164,0.95183,0.04722,0.96235,7
0.20044,0.31446,0.58044,0.84872,15
0.4106,0.067413,0.21954,0.028974,9
0.83638,0.30645,0.028512,0.4481,4
0.30536,0.66537,0.69544,0.23157,18
0.65718,0.86634,0.3142,0.98977,13
0.40986,0.067276,0.21938,0.028991,9
0.26123,0.42691,0.28322,0.79815,22
0.26651,0.42618,0.28678,0.80238,22
0.26666,0.42798,0.28521,0.7996,22
0.42617,0.79931,0.62955,0.72432,3
0.26675,0.42735,0.28555,0.79995,22
0.40814,0.80103,0.40138,0.70289,19
0.90854,0.45864,0.66094,0.11316,5
0.42797,0.80066,0.6263,0.72451,3
0.42922,0.79885,0.62361,0.72446,3
0.41009,0.067302,0.21942,0.028899,9
0.40926,0.80119,0.40011,0.70506,19
0.90342,0.45866,0.66112,0.11531,5
0.74149,0.44811,0.18197,0.87677,6
0.40816,0.80038,0.40061,0.70374,19
0.55974,0.58613,0.72119,0.49839,1
0.26626,0.42762,0.28636,0.79776,22
0.19889,0.31291,0.58162,0.84872,15
0.83701,0.30673,0.027886,0.4485,4
0.13516,0.56258,0.7066,0.26754,21
0.84613,0.96135,0.62919,0.88618,11
0.74192,0.44877,0.1814,0.87619,6
0.37122,0.22768,0.50691,0.53355,20
0.74283,0.44778,0.1808,0.87747,6
0.58094,0.6857,0.9714,0.32368,16
0.10226,0.81012,0.85044,0.31057,0
0.74271,0.44877,0.18027,0.87755,6
0.41026,0.067835,0.21942,0.02892,9
0.83817,0.30598,0.029778,0.4514,4
0.83706,0.30518,0.027737,0.44783,4
0.6473,0.18149,0.35163,0.22921,24
0.30164,0.66797,0.6944,0.22908,18
0.90591,0.45625,0.65812,0.11307,5
0.65739,0.86639,0.3144,0.98974,13
0.37041,0.22874,0.50514,0.53195,20
0.74224,0.4482,0.18199,0.8758,6
0.2669,0.42804,0.28574,0.80128,22
0.13356,0.56012,0.70499,0.2652,21
0.58105,0.68528,0.9715,0.32354,16
0.94294,0.41928,0.66703,0.76235,8
0.40997,0.80019,0.40126,0.70486,19
0.3713,0.22844,0.50531,0.53251,20
0.7938,0.34122,0.77753,0.62302,0
0.42892,0.79886,0.62579,0.72414,3
0.65735,0.8667,0.31423,0.98972,13
0.37091,0.22762,0.50664,0.53362,20
0.20018,0.31268,0.57999,0.84845,15
0.40937,0.8004,0.40064,0.7043,19
0.41023,0.067071,0.21943,0.029042,9
0.13477,0.56066,0.70547,0.26785,21
0.83595,0.30762,0.025901,0.44831,4
0.17395,0.11879,0.32267,0.18134,0
0.74317,0.44795,0.1809,0.87676,6
0.5807,0.68578,0.97162,0.32376,16
0.19878,0.31312,0.5804,0.8465,15
0.59591,0.35439,0.38192,0.58992,0
0.42638,0.799,0.62692,0.72489,3
0.65724,0.86674,0.31428,0.98984,13
0.30232,0.66697,0.69346,0.22747,18
0.13266,0.56283,0.70465,0.26788,21
0.65496,0.20949,0.4105,0.54449,25
1.0023,0.32372,0.90918,0.30098,0
0.65724,0.86643,0.3143,0.98976,13
0.90336,0.45639,0.6609,0.1159,5
0.74217,0.44781,0.18129,0.87751,6
0.90626,0.45504,0.66122,0.11228,5
0.42005,0.92662,0.51167,0.59993,23
0.64765,0.18021,0.35161,0.22874,24
0.74233,0.44726,0.18047,0.87662,6
0.65712,0.86646,0.31428,0.98966,13
0.40843,0.80041,0.40015,0.70444,19
