@relation overlap_data_20-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22}

@data
0.75041,0.33438,0.84415,0.8166,0.66553,0.79434,0.87639,0.62787,0.033343,0.86899,0.40601,0.82981,0.79589,0.71788,0.41602,0.91386,0.30698,0.28433,18
0.50092,0.29674,0.87508,0.74902,0.7458,0.16363,0.96614,0.92175,0.45738,0.66608,0.70727,0.54457,0.42104,0.12588,0.081492,0.82937,0.83535,0.21328,21
0.38737,0.46175,0.12403,0.86652,0.055631,0.64897,0.2574,0.79253,0.49597,0.41729,0.10124,0.95135,0.40454,0.65142,0.073432,0.074206,0.58016,0.089036,16
0.87723,0.16571,0.63043,0.45285,0.75125,0.9246,0.59456,0.53666,0.61285,0.37867,0.78937,0.37316,0.37951,0.87057,0.45711,0.50412,0.58125,0.21333,8
0.72214,0.28723,0.28519,0.047241,0.37727,0.21136,0.12184,0.093935,0.078266,0.38173,0.20476,0.28081,0.087562,0.83698,0.65818,0.11897,0.28735,0.24665,14
0.91932,0.40699,0.70803,0.62598,0.49571,0.20368,0.50285,0.21058,0.60905,0.91881,0.79605,0.59243,0.82979,0.70164,0.28443,0.081093,0.49528,0.53952,11
0.45954,0.24726,0.20992,0.45898,0.17821,0.84982,0.12744,0.068179,0.93788,0.67646,0.29226,0.34094,0.64139,0.20863,0.91004,0.90312,0.66451,0.13697,15
0.73829,0.53896,0.73994,0.33212,0.034605,0.96374,0.32214,0.78023,0.67755,0.45274,0.53861,0.24602,0.2902,0.077602,0.19721,0.13212,0.5423,0.028206,3
0.7098,0.30003,0.295,0.031843,0.36941,0.21301,0.12201,0.089882,0.090174,0.38608,0.21357,0.2779,0.087808,0.82929,0.66107,0.13248,0.27971,0.24543,14
0.20131,0.23811,0.83121,0.60064,0.30371,0.42422,0.084104,0.32406,0.26916,0.036632,0.86595,0.61018,0.8416,0.17667,0.66345,0.56304,0.55329,0.54842,0
0.42278,0.79441,0.34014,0.7358,0.74769,0.67404,0.74539,0.95055,0.050106,0.44927,0.63776,0.13297,0.73774,0.60302,0.86919,0.9733,0.24213,0.44772,7
0.68309,0.94817,0.62511,0.5008,0.90905,0.45222,0.46124,0.21446,0.03834,0.13428,0.8868,0.24903,0.62881,0.8503,0.30366,0.12988,0.50046,0.36593,10
0.22171,0.6982,0.6603,0.53743,0.65093,0.36769,0.22117,0.30182,0.9478,0.089902,0.25513,0.28094,0.41284,0.047503,0.73694,0.047236,0.94883,0.04933,6
0.24798,0.45681,0.12507,0.45678,0.28952,0.50034,0.33903,0.17069,0.62949,0.6737,0.53692,0.20748,0.91886,0.95752,0.54347,0.28852,0.2137,0.6245,22
0.65618,0.95432,0.6254,0.50177,0.90267,0.4542,0.44198,0.19164,0.036606,0.12249,0.86581,0.25502,0.62547,0.8345,0.28725,0.1268,0.4962,0.37438,10
0.6708,0.95973,0.61233,0.50587,0.91037,0.47491,0.45764,0.19664,0.038173,0.11508,0.87847,0.25397,0.61238,0.83384,0.27465,0.11851,0.4913,0.34906,10
0.50189,0.2887,0.8685,0.74635,0.74175,0.16511,0.95702,0.92221,0.45133,0.66576,0.70777,0.54675,0.42145,0.12704,0.085156,0.83298,0.83534,0.20961,21
0.41263,0.79012,0.34137,0.73695,0.75835,0.67228,0.7474,0.96306,0.050752,0.46195,0.63635,0.13829,0.74365,0.57806,0.85948,0.96882,0.25671,0.45243,7
0.29142,0.66636,0.28888,0.58542,0.41613,0.70803,0.66563,0.37454,0.71035,0.082208,0.91932,0.70672,0.54318,0.79002,0.78831,0.49884,0.53912,0.54452,19
0.85767,0.54119,0.67974,0.081291,0.3858,0.12723,0.26413,0.20166,0.97662,0.45037,0.62327,0.89409,0.47262,0.064124,0.086552,0.55112,0.31065,0.91257,17
0.91724,0.41883,0.70879,0.63305,0.50411,0.20503,0.50498,0.1995,0.62276,0.9203,0.80203,0.58623,0.82178,0.70192,0.29446,0.078968,0.49605,0.54559,11
0.75636,0.32606,0.80856,0.84227,0.66974,0.76568,0.89117,0.60949,0.013784,0.86794,0.37001,0.81688,0.79291,0.71834,0.42904,0.91418,0.27186,0.31378,18
0.42382,0.79156,0.32544,0.73647,0.74644,0.67034,0.75812,0.94353,0.054848,0.44822,0.61955,0.11785,0.74613,0.58903,0.86922,0.95933,0.25652,0.45392,7
0.62857,0.96023,0.95521,0.38469,0.15739,0.52323,0.91491,0.16575,0.66381,0.44727,0.31846,0.84519,0.033287,0.29525,0.79317,0.041975,0.51238,0.96581,1
0.66724,0.95652,0.63471,0.49786,0.90029,0.4358,0.45495,0.2014,0.04734,0.11266,0.85723,0.24535,0.60341,0.83475,0.30332,0.1176,0.50228,0.37564,10
0.76385,0.34715,0.83872,0.83645,0.66496,0.79339,0.87303,0.64208,0.052504,0.8751,0.41748,0.81803,0.78198,0.72581,0.40649,0.93451,0.27262,0.29017,18
0.40702,0.22569,0.85551,0.69904,0.52026,0.55318,0.27445,0.12782,0.26514,0.17186,1.1232,0.69046,0.97251,0.089128,0.72885,0.45588,0.53822,0.7403,0
0.15309,0.27946,0.064776,0.42017,0.32393,0.64545,0.67722,0.84327,0.2309,0.33514,0.87464,0.10705,0.82992,0.60342,0.94282,0.76467,0.82037,0.55463,2
0.74524,0.32291,0.85454,0.81735,0.65618,0.80015,0.85515,0.63195,0.049621,0.88468,0.40091,0.80959,0.79321,0.74597,0.43428,0.90686,0.30258,0.27739,18
0.49811,0.29419,0.87125,0.74115,0.74505,0.16519,0.95607,0.92037,0.45838,0.66804,0.70306,0.54766,0.41281,0.12891,0.076822,0.82492,0.83583,0.2051,21
0.33837,0.45066,0.21635,0.8898,0.057449,0.675,0.22313,0.74592,0.51645,0.40717,0.093434,0.96955,0.37194,0.71348,0.16261,0.19919,0.53631,0.14055,16
0.26352,0.88119,0.87894,0.32278,0.54532,0.77976,0.17818,0.5395,0.96711,0.56761,0.4878,0.15145,0.59124,0.40858,0.092427,0.32723,0.53655,0.027699,5
0.75231,0.33446,0.83511,0.8273,0.66465,0.79231,0.87432,0.62629,0.041634,0.8746,0.41837,0.82767,0.79258,0.70957,0.4172,0.9172,0.29415,0.29444,18
0.42449,0.80646,0.32644,0.74056,0.75991,0.67263,0.74633,0.96401,0.049696,0.46008,0.62143,0.11916,0.75965,0.5813,0.87122,0.95811,0.25925,0.46235,7
0.50449,0.95704,0.081514,0.73975,0.21093,0.752,0.62409,0.80068,0.95187,0.8185,0.83314,0.58129,0.63191,0.93873,0.28805,0.61806,0.29313,0.5917,4
0.32466,0.53168,0.53214,0.26902,0.23609,0.53662,0.92301,0.36597,0.78686,0.32017,0.91916,0.74254,0.35293,0.63091,0.11098,0.36853,0.54367,0.44459,13
0.42839,0.80441,0.32726,0.73897,0.75792,0.66919,0.76086,0.96267,0.037445,0.44885,0.61935,0.1173,0.75781,0.5925,0.85792,0.96019,0.24585,0.45392,7
0.49852,0.29007,0.86318,0.73975,0.75287,0.16713,0.95658,0.92346,0.45657,0.66882,0.70297,0.54912,0.41713,0.1278,0.08194,0.82953,0.83697,0.20896,21
0.71075,0.51738,0.74026,0.32771,0.014233,0.96405,0.30342,0.78419,0.6349,0.4472,0.55957,0.26885,0.26574,0.06781,0.19386,0.11848,0.53323,0.053287,3
0.49732,0.28962,0.86768,0.74467,0.75254,0.16222,0.96026,0.9267,0.46097,0.66925,0.70263,0.55453,0.41891,0.12357,0.081618,0.83045,0.83246,0.21206,21
0.65314,0.95792,0.62683,0.50476,0.92074,0.44954,0.45354,0.20694,0.053558,0.13123,0.866,0.24384,0.63349,0.84717,0.29715,0.13861,0.50701,0.37829,10
0.70721,0.28005,0.2858,0.037517,0.37771,0.20287,0.13104,0.086809,0.089635,0.36824,0.20452,0.28208,0.079698,0.83767,0.6543,0.11967,0.29558,0.25442,14
0.9288,0.42106,0.70443,0.63157,0.49846,0.2098,0.49793,0.21524,0.62828,0.92356,0.78683,0.59423,0.83529,0.69616,0.28986,0.088423,0.49571,0.53438,11
0.63903,0.61249,0.77447,0.71183,0.95442,0.40543,0.94138,0.75201,0.14052,0.041912,0.6361,0.37885,0.33066,0.26071,0.44742,0.67043,0.38859,0.46759,0
0.5095,0.9611,0.076723,0.75692,0.21559,0.75809,0.62176,0.79858,0.95977,0.83451,0.82913,0.58115,0.62071,0.95414,0.28777,0.62074,0.28486,0.58701,4
0.25783,0.89326,0.87601,0.34957,0.53993,0.80585,0.14984,0.55716,0.94303,0.58473,0.49313,0.15728,0.57278,0.41251,0.075507,0.31821,0.53361,0.034802,5
0.75754,0.55792,0.75519,0.33187,0.04198,0.95088,0.32979,0.78742,0.6613,0.47369,0.54328,0.2446,0.28893,0.08839,0.21967,0.11451,0.54909,0.054533,3
0.37954,0.45098,0.20924,0.80178,0.071396,0.64244,0.24111,0.78909,0.41781,0.37098,0.11541,0.88593,0.40676,0.7007,0.13125,0.1165,0.58805,0.11336,16
0.45643,0.24963,0.20843,0.4572,0.16694,0.83337,0.12589,0.08438,0.96022,0.66867,0.29002,0.33222,0.625,0.208,0.91334,0.91622,0.6727,0.12463,15
0.88068,0.17334,0.64089,0.45318,0.74295,0.93884,0.58628,0.5436,0.62019,0.37883,0.78682,0.3714,0.37295,0.86892,0.46022,0.50916,0.58264,0.21406,8
0.37408,0.45288,0.12661,0.86352,0.042109,0.62749,0.20894,0.74701,0.46481,0.34294,0.083552,0.91786,0.41779,0.7109,0.12421,0.12387,0.58908,0.085635,16
0.40853,0.80562,0.33949,0.75043,0.7621,0.66037,0.75886,0.96244,0.045999,0.44871,0.63076,0.11816,0.74042,0.58924,0.86951,0.95617,0.25489,0.46304,7
0.34175,0.4753,0.12058,0.87045,0.0046056,0.62817,0.2022,0.75438,0.48749,0.30741,-0.0041638,0.9253,0.38322,0.69401,0.08039,0.11668,0.58934,0.10814,16
0.91123,0.40709,0.70969,0.62116,0.5093,0.21306,0.47872,0.21763,0.63317,0.92019,0.79926,0.57663,0.82894,0.72821,0.28384,0.082853,0.49149,0.53781,11
0.67504,0.95986,0.63167,0.50696,0.91908,0.47604,0.46037,0.22198,0.05013,0.13261,0.87968,0.23915,0.63114,0.83457,0.30215,0.12403,0.51506,0.37644,10
0.7205,0.29641,0.29681,0.035817,0.36858,0.21332,0.11736,0.087898,0.078201,0.38698,0.1981,0.2993,0.079094,0.82831,0.66953,0.11908,0.29612,0.24546,14
0.7082,0.79498,0.12556,0.37091,0.11749,0.035951,0.49637,0.63054,0.24326,0.083979,0.75269,0.58164,0.75281,0.91463,0.74515,0.71056,0.50712,0.58331,20
0.33354,0.534,0.53464,0.27034,0.25178,0.53171,0.89301,0.3791,0.79782,0.31268,0.92973,0.71794,0.35772,0.66762,0.12042,0.37741,0.52468,0.4641,13
0.49937,0.97154,0.077559,0.74822,0.20741,0.7493,0.64168,0.79006,0.95836,0.83475,0.835,0.59,0.62981,0.94949,0.2889,0.62075,0.28741,0.5755,4
0.92934,0.54832,0.71082,0.10776,0.42108,0.08118,0.32101,0.25186,0.99097,0.50498,0.65078,0.8315,0.52589,0.052101,0.13116,0.61639,0.37707,1.0427,17
0.9246,0.41179,0.71009,0.61969,0.49295,0.21143,0.49405,0.21214,0.62446,0.92315,0.79534,0.58724,0.83602,0.71173,0.28674,0.079583,0.50564,0.54219,11
0.35665,0.44017,0.098683,0.86731,-0.00012725,0.62703,0.20675,0.77891,0.44912,0.38334,0.062012,0.90106,0.44349,0.68874,0.15176,0.12532,0.58878,0.076017,16
-0.059556,0.29746,0.037909,0.29509,0.33787,0.59281,0.76204,0.94668,0.27653,0.31767,0.85676,0.21725,0.74874,0.62198,0.79552,0.76352,0.80286,0.39841,2
0.76415,0.33087,0.8333,0.83127,0.67154,0.78868,0.87834,0.63818,0.036298,0.87375,0.42285,0.82924,0.77271,0.70651,0.40229,0.92378,0.31168,0.28979,18
0.7101,0.79647,0.12438,0.37284,0.11862,0.047091,0.49444,0.63498,0.24785,0.078791,0.75254,0.58254,0.75337,0.92027,0.74556,0.71684,0.50316,0.57887,20
0.70374,0.29655,0.29443,0.03325,0.36891,0.20324,0.13785,0.076466,0.069302,0.37104,0.20065,0.29287,0.078312,0.83896,0.66188,0.12924,0.29558,0.24626,14
0.094555,0.26754,0.13715,0.30777,0.42576,0.52611,0.76662,0.8729,0.17856,0.35923,0.89556,0.0096363,0.8145,0.51084,0.88048,0.7668,0.93542,0.53152,2
0.78373,0.74395,0.53662,0.37743,0.30609,0.042622,0.5823,0.33164,0.13154,0.38569,0.21459,0.82632,0.66851,0.55075,0.92727,0.96176,0.24596,0.54746,9
0.17348,0.28666,0.62723,0.67689,0.19528,0.47712,0.3214,0.93429,0.60406,0.8462,0.62651,0.9463,0.13603,0.60599,0.51497,0.36415,0.31979,0.37638,0
0.13309,0.26122,0.10841,0.41447,0.38952,0.64604,0.73147,0.79563,0.29098,0.39391,0.97462,0.28295,0.81543,0.61598,0.93019,0.76026,0.88302,0.57224,2
0.74665,0.33537,0.83872,0.82887,0.66294,0.78746,0.88221,0.62795,0.043636,0.876,0.41519,0.82584,0.79279,0.70787,0.41862,0.91659,0.29261,0.29265,18
0.88702,0.55768,0.73226,0.0805,0.43543,0.090823,0.3718,0.21792,0.9558,0.49216,0.61047,0.89792,0.50276,0.082844,0.13892,0.58866,0.37093,1.0239,17
0.15672,0.3222,0.043891,0.35434,0.37825,0.64056,0.73648,0.82492,0.22648,0.35892,0.92142,0.12145,0.81136,0.62192,0.92512,0.75105,0.88048,0.57228,2
0.24863,0.45404,0.12139,0.45723,0.29424,0.4978,0.33097,0.16726,0.62814,0.67188,0.54106,0.20924,0.91553,0.96464,0.54675,0.29034,0.2117,0.62785,22
0.41241,0.79101,0.32933,0.75005,0.74472,0.6606,0.75796,0.96471,0.048179,0.44457,0.62192,0.11585,0.75475,0.57963,0.85802,0.97308,0.25727,0.46782,7
0.20155,0.70259,0.66121,0.55215,0.68087,0.35953,0.20253,0.3003,0.94757,0.073217,0.2535,0.27997,0.42735,0.053482,0.76246,0.035403,0.95386,0.020687,6
0.91403,0.41383,0.71563,0.6234,0.49876,0.21049,0.49878,0.20135,0.62116,0.92426,0.79419,0.58211,0.83555,0.7046,0.29136,0.079892,0.49675,0.53888,11
0.080087,0.36486,0.020984,0.31292,0.40947,0.58463,0.72389,0.70862,0.24311,0.39481,0.85987,0.21829,0.80731,0.56195,0.86739,0.77167,0.7508,0.55174,2
0.70608,0.79001,0.1245,0.37821,0.11672,0.038335,0.49796,0.6393,0.24424,0.089821,0.76166,0.58118,0.74962,0.92769,0.75016,0.71051,0.50113,0.58,20
0.26089,0.86587,0.89808,0.34038,0.54158,0.80555,0.16264,0.52874,0.94515,0.57141,0.50505,0.15726,0.57513,0.41088,0.091393,0.34296,0.53704,0.029174,5
0.6793,0.94689,0.63973,0.50368,0.90714,0.48362,0.46115,0.22865,0.0392,0.12779,0.8767,0.25752,0.62732,0.85011,0.31312,0.13201,0.5153,0.38236,10
0.74918,0.58849,0.73948,0.3744,0.032675,0.99098,0.29403,0.73803,0.64079,0.46333,0.53253,0.24218,0.26492,0.041059,0.18713,0.11703,0.54152,0.047111,3
0.26302,0.86512,0.86975,0.32734,0.54035,0.8076,0.176,0.5591,0.94151,0.57031,0.48551,0.15195,0.60948,0.43255,0.093176,0.31597,0.53164,0.035582,5
0.75095,0.54004,0.75977,0.32963,0.037027,0.95682,0.31416,0.79002,0.66782,0.45982,0.52593,0.26448,0.29962,0.086658,0.20586,0.13396,0.55031,0.037839,3
0.57728,0.97443,1.0013,0.39358,0.19358,0.58634,0.95784,0.1728,0.66386,0.44651,0.31474,0.87172,0.05261,0.34721,0.79102,0.025995,0.46306,1.0636,1
0.71838,0.79587,0.12659,0.38121,0.11651,0.035003,0.49989,0.62956,0.2556,0.090838,0.76102,0.58937,0.73948,0.92347,0.75663,0.71965,0.49782,0.57491,20
0.7078,0.70984,0.52213,0.44967,0.19827,0.1082,0.53143,0.35648,0.1545,0.35447,0.22188,0.89054,0.55273,0.52288,0.97447,0.77998,0.17738,0.60625,9
0.50239,0.9648,0.090101,0.75266,0.21519,0.74624,0.64016,0.79986,0.95125,0.83326,0.84252,0.59247,0.62444,0.9446,0.29384,0.6243,0.2901,0.59003,4
0.75416,0.33507,0.83578,0.82578,0.66457,0.79192,0.87281,0.62545,0.042263,0.87396,0.41754,0.82857,0.79345,0.70877,0.41697,0.91643,0.29311,0.29291,18
0.64794,0.97067,0.6427,0.5017,0.92102,0.45067,0.45971,0.21981,0.035271,0.15114,0.88107,0.25449,0.62766,0.8402,0.3003,0.13068,0.48896,0.38637,10
0.70813,0.29669,0.29482,0.047833,0.36388,0.21261,0.1294,0.087112,0.089327,0.38243,0.20163,0.29782,0.07301,0.82749,0.67078,0.13223,0.29546,0.23862,14
0.20421,0.69834,0.67235,0.53181,0.6807,0.3686,0.20234,0.28204,0.96761,0.07833,0.25195,0.27874,0.43429,0.036587,0.74433,0.053002,0.96831,0.047355,6
0.76396,0.3872,0.84753,0.81116,0.67707,0.73189,0.85021,0.61348,0.07715,0.87982,0.4356,0.80729,0.83645,0.71568,0.43059,0.94479,0.31145,0.31917,18
0.031138,0.28138,0.13803,0.42811,0.40629,0.67951,0.72913,0.8441,0.21123,0.38136,0.82972,0.053644,0.8702,0.67323,0.89998,0.70885,0.83136,0.56647,2
0.057935,0.35334,0.19889,0.36855,0.4055,0.5956,0.76105,0.82202,0.14282,0.3895,0.89585,0.18758,0.88461,0.66519,1.0656,0.60274,0.7941,0.47966,2
0.20024,0.71594,0.65759,0.5409,0.66204,0.38474,0.21543,0.29951,0.96879,0.077221,0.2551,0.27944,0.43243,0.028644,0.75787,0.035759,0.97403,0.049966,6
0.714,0.78892,0.12024,0.38218,0.12515,0.042703,0.49139,0.63543,0.25097,0.078378,0.75482,0.58532,0.74447,0.91866,0.75072,0.71569,0.49926,0.57322,20
0.29005,0.66848,0.2908,0.58381,0.41654,0.70911,0.66524,0.3759,0.71041,0.084363,0.91661,0.70654,0.54094,0.78826,0.7907,0.49964,0.54006,0.5435,19
0.70753,0.28636,0.29507,0.036759,0.38012,0.20226,0.11655,0.088032,0.080107,0.38148,0.21428,0.29356,0.080221,0.82061,0.6606,0.1336,0.28761,0.2565,14
0.49959,0.97065,0.076198,0.74848,0.20226,0.75407,0.63214,0.81003,0.97084,0.83839,0.8236,0.58021,0.62425,0.95428,0.29682,0.62281,0.288,0.58679,4
0.3713,0.45413,0.13051,0.86853,0.043755,0.62497,0.21087,0.74738,0.46292,0.3425,0.084681,0.91638,0.41704,0.71057,0.12486,0.12499,0.58685,0.087678,16
0.50503,0.2986,0.86782,0.74136,0.74306,0.16639,0.95433,0.92312,0.45386,0.66784,0.71123,0.5457,0.41816,0.12965,0.08038,0.83365,0.83838,0.20837,21
0.70968,0.28791,0.29419,0.038194,0.3676,0.2037,0.12929,0.086789,0.089356,0.38129,0.21815,0.2831,0.089057,0.83617,0.66955,0.12999,0.29547,0.24456,14
0.36571,0.4581,0.14035,0.87224,0.03295,0.61508,0.1899,0.75095,0.46293,0.32342,0.06883,0.92506,0.42424,0.71446,0.11229,0.12617,0.57871,0.065223,16
0.45173,0.24229,0.21161,0.45993,0.17201,0.83526,0.13073,0.07458,0.95717,0.69426,0.29316,0.33002,0.62849,0.20873,0.93331,0.90225,0.67218,0.13097,15
0.24639,0.45424,0.11915,0.45571,0.29135,0.50109,0.32894,0.16437,0.63056,0.67871,0.54178,0.2035,0.92071,0.96485,0.54571,0.29413,0.20974,0.6278,22
0.70497,0.78979,0.11918,0.38354,0.12721,0.039308,0.48912,0.62723,0.25305,0.081314,0.75534,0.58462,0.73986,0.92704,0.75638,0.71956,0.50675,0.57565,20
