@relation base_data_17-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute class {0,1,2,3}

@data
0.098548,0.18451,0.70238,0.41489,0.37831,0.44627,0.21884,0.99064,0.72127,0.46485,0.45254,0.74786,0.16366,0
0.53386,0.70079,0.53816,0.75753,0.80518,0.10245,0.5458,0.68092,0.82093,0.70519,0.37191,0.85617,0.74345,2
0.032347,0.60167,0.18859,0.18324,0.85613,0.7562,0.23325,0.37595,0.75953,0.43428,0.90079,0.59651,0.91723,1
0.96091,0.71136,0.094369,0.86278,0.95755,0.76187,0.19179,0.67083,0.5264,0.66806,0.81381,0.62709,0.56665,3
0.58658,0.33657,0.83958,0.11439,0.54216,0.75671,0.098475,0.7173,0.69037,0.22367,0.58908,0.10121,0.48619,0
0.030964,0.60861,0.19636,0.22282,0.8499,0.7776,0.24173,0.36454,0.76552,0.4626,0.91537,0.58111,0.91173,1
0.049235,0.63133,0.19002,0.18941,0.86544,0.77761,0.26829,0.37608,0.76565,0.43604,0.90929,0.56313,0.91629,1
0.041475,0.62304,0.17412,0.18456,0.86677,0.74011,0.22816,0.38593,0.76298,0.44663,0.90093,0.58622,0.92686,1
0.041476,0.62393,0.19464,0.17999,0.85603,0.75505,0.26038,0.39701,0.7689,0.43022,0.90502,0.55878,0.90422,1
0.035123,0.63399,0.19149,0.1851,0.8434,0.76741,0.23246,0.37417,0.75811,0.43065,0.90054,0.5745,0.91544,1
1.0087,0.67349,0.14235,0.37451,0.79769,0.78035,0.75728,0.84206,0.82067,0.82761,0.69913,0.45088,0.46187,0
0.048373,0.6216,0.18949,0.20208,0.86044,0.77445,0.23026,0.3815,0.77428,0.42359,0.91943,0.57996,0.933,1
0.053317,0.62253,0.19514,0.19995,0.86018,0.76608,0.23237,0.3738,0.76038,0.42886,0.91585,0.58895,0.91448,1
0.035991,0.63015,0.18367,0.19092,0.85408,0.7606,0.22323,0.38122,0.76444,0.43504,0.91398,0.57005,0.91902,1
0.50816,0.69234,0.5139,0.76296,0.81722,0.080621,0.56548,0.65684,0.82739,0.71457,0.3875,0.85414,0.75234,2
0.97717,0.72017,0.122,0.86205,0.94939,0.76447,0.18741,0.66906,0.51929,0.66112,0.81591,0.62513,0.58705,3
0.04402,0.63603,0.18002,0.19262,0.85409,0.76296,0.23915,0.37585,0.75651,0.43098,0.89995,0.57259,0.90943,1
0.049108,0.62553,0.19412,0.18205,0.85891,0.75101,0.22865,0.37867,0.77089,0.42498,0.9084,0.57748,0.92259,1
0.052981,0.62901,0.19189,0.19008,0.84986,0.7678,0.23615,0.37883,0.75944,0.42858,0.90874,0.60013,0.90838,1
0.051244,0.63945,0.18251,0.19172,0.85492,0.78329,0.23689,0.38311,0.75289,0.44014,0.90559,0.56924,0.91588,1
0.52199,0.70764,0.54037,0.7661,0.82071,0.08867,0.56673,0.6643,0.81544,0.70732,0.39039,0.83204,0.7681,2
0.039597,0.62751,0.20231,0.18867,0.86695,0.76266,0.24313,0.37061,0.76656,0.43663,0.90342,0.55655,0.90859,1
0.038508,0.61564,0.19145,0.17066,0.85586,0.76372,0.24798,0.38088,0.75582,0.44123,0.90984,0.58393,0.90731,1
0.048809,0.60664,0.18789,0.18596,0.86702,0.77426,0.24659,0.36492,0.74939,0.4327,0.89524,0.55726,0.91302,1
0.048002,0.6188,0.1823,0.19682,0.85104,0.77829,0.26795,0.37376,0.74958,0.4189,0.91263,0.57845,0.91421,1
0.050459,0.62183,0.18925,0.18888,0.85246,0.76767,0.24114,0.38284,0.75462,0.42177,0.92272,0.5798,0.91631,1
0.51356,0.70328,0.53993,0.78363,0.80178,0.099232,0.55779,0.65951,0.81042,0.72408,0.40318,0.84594,0.76016,2
0.52655,0.71071,0.5148,0.76833,0.79769,0.085958,0.56203,0.67023,0.82461,0.69738,0.38537,0.83723,0.76227,2
0.045388,0.62731,0.19372,0.18055,0.85146,0.77068,0.22243,0.37636,0.75467,0.42644,0.89563,0.57417,0.92393,1
0.52167,0.71277,0.51393,0.77219,0.80317,0.096213,0.55502,0.66199,0.82055,0.70896,0.37955,0.83743,0.76002,2
0.52813,0.70938,0.51584,0.77447,0.82556,0.089597,0.55493,0.66315,0.81761,0.71892,0.37823,0.83487,0.76226,2
0.52003,0.70999,0.51195,0.77208,0.81828,0.076282,0.56669,0.67415,0.81568,0.7127,0.38979,0.84343,0.75298,2
0.52309,0.70309,0.5362,0.7683,0.79315,0.10793,0.5658,0.67464,0.81107,0.71545,0.37137,0.8382,0.75915,2
0.033017,0.61071,0.18672,0.1843,0.85769,0.75723,0.24739,0.39176,0.75683,0.43086,0.91589,0.59443,0.90561,1
0.020327,0.62322,0.19135,0.1885,0.85028,0.75291,0.23031,0.37924,0.77052,0.41579,0.90102,0.59098,0.91549,1
0.048201,0.6343,0.1829,0.18039,0.86939,0.76529,0.22827,0.37835,0.75742,0.4318,0.89905,0.56977,0.91417,1
0.73329,0.7861,0.61859,0.47383,0.048212,0.64821,0.0995,0.98633,0.16949,0.32136,0.13874,0.14545,0.87888,0
0.041174,0.61095,0.18814,0.19313,0.85881,0.76322,0.24657,0.38638,0.76575,0.4303,0.88946,0.57752,0.92161,1
0.064212,0.6267,0.2035,0.18573,0.85316,0.77134,0.2464,0.38797,0.75929,0.43371,0.92274,0.5663,0.88862,1
0.51254,0.69956,0.51733,0.75428,0.80179,0.10111,0.55187,0.68179,0.80515,0.72581,0.39354,0.85231,0.75754,2
0.051538,0.61961,0.19033,0.16979,0.86281,0.7617,0.2385,0.37738,0.75129,0.42665,0.90079,0.55863,0.90651,1
0.043351,0.60641,0.18695,0.18016,0.85215,0.75515,0.23819,0.37298,0.75335,0.43113,0.90376,0.57531,0.91795,1
0.049297,0.6073,0.20273,0.19245,0.87752,0.75329,0.24558,0.37595,0.76643,0.41809,0.91929,0.57377,0.889,1
0.035494,0.64118,0.18967,0.18783,0.85459,0.76558,0.23432,0.39103,0.75949,0.42988,0.9117,0.56833,0.9206,1
0.51171,0.6829,0.51735,0.78266,0.80345,0.087421,0.55009,0.66506,0.83564,0.71061,0.37514,0.83482,0.74718,2
0.52818,0.70638,0.52792,0.76375,0.81423,0.080411,0.53377,0.67295,0.80458,0.70888,0.38184,0.84899,0.74781,2
0.036132,0.62082,0.19195,0.18463,0.86389,0.75159,0.22715,0.38627,0.74157,0.44696,0.90819,0.56955,0.91456,1
0.51591,0.70594,0.51574,0.77026,0.81815,0.085306,0.5508,0.65678,0.82753,0.71338,0.36263,0.85251,0.74861,2
0.50757,0.71049,0.53418,0.75028,0.81493,0.090768,0.56414,0.67024,0.8193,0.7093,0.37743,0.85477,0.75511,2
0.52851,0.67809,0.52928,0.78596,0.80453,0.095845,0.5476,0.65927,0.82195,0.71346,0.37387,0.85134,0.75987,2
0.5292,0.71198,0.52473,0.73761,0.8205,0.098696,0.55944,0.65745,0.82098,0.70967,0.37299,0.83091,0.77379,2
0.059412,0.61401,0.19216,0.20161,0.86578,0.75998,0.23083,0.36907,0.75403,0.43588,0.89558,0.58628,0.90227,1
0.048257,0.62934,0.20573,0.22183,0.8582,0.7564,0.24337,0.37732,0.7476,0.43284,0.91211,0.57658,0.90494,1
0.26176,0.28185,0.42007,0.53432,0.8611,0.56336,0.099018,0.96081,0.64947,0.84501,0.25746,1.0097,0.78038,0
0.51977,0.69619,0.52955,0.77446,0.78795,0.084315,0.55341,0.66019,0.81068,0.71215,0.39202,0.82403,0.743,2
0.52562,0.71835,0.50673,0.77178,0.81935,0.10854,0.5602,0.67809,0.81173,0.70184,0.38142,0.82138,0.76139,2
0.87218,0.24885,0.32415,0.88271,0.74651,0.14962,0.55104,0.39276,0.4245,0.12015,0.054382,0.38956,0.83182,0
0.98658,0.66096,0.11915,0.84542,0.95138,0.77921,0.20695,0.62158,0.52393,0.64315,0.79073,0.62424,0.59433,3
0.034249,0.62158,0.18782,0.18155,0.8555,0.75179,0.23521,0.37671,0.76081,0.42352,0.90032,0.57326,0.90652,1
0.053969,0.62378,0.19729,0.19874,0.85591,0.76496,0.23726,0.38262,0.75662,0.42953,0.89636,0.56289,0.92197,1
0.038379,0.62251,0.17467,0.17808,0.87083,0.76716,0.23089,0.3724,0.75957,0.43599,0.90891,0.57951,0.90858,1
0.039272,0.64439,0.19617,0.18663,0.85131,0.7538,0.23157,0.37636,0.7532,0.4319,0.91874,0.58511,0.90507,1
0.058254,0.62513,0.1854,0.2193,0.86469,0.74753,0.23678,0.38247,0.77059,0.4304,0.90215,0.56551,0.89641,1
0.52217,0.71592,0.52947,0.76932,0.7992,0.10565,0.5526,0.6575,0.82364,0.72591,0.37009,0.83961,0.76189,2
0.04595,0.61992,0.19937,0.17369,0.85655,0.75393,0.2298,0.36391,0.76558,0.41917,0.90822,0.57677,0.91435,1
0.070362,0.625,0.20398,0.19064,0.85562,0.75943,0.24503,0.37611,0.75448,0.41668,0.90963,0.58939,0.91211,1
0.085474,0.61241,0.18998,0.17327,0.84077,0.74787,0.23922,0.37359,0.75346,0.41392,0.9042,0.5715,0.91946,1
0.042093,0.62026,0.18875,0.18939,0.85518,0.75892,0.2407,0.37382,0.748,0.43571,0.88631,0.58222,0.91102,1
0.048715,0.63546,0.18729,0.19303,0.85179,0.75365,0.23762,0.38523,0.77066,0.42555,0.90402,0.58192,0.91461,1
0.52668,0.69715,0.52221,0.76829,0.79211,0.096834,0.56353,0.66131,0.79776,0.71648,0.39378,0.83655,0.7639,2
0.52548,0.70462,0.52129,0.78021,0.79641,0.10195,0.55518,0.67218,0.81766,0.72286,0.38781,0.84933,0.74572,2
0.052322,0.61854,0.18077,0.20594,0.83888,0.75178,0.22866,0.38852,0.73529,0.42037,0.89847,0.58041,0.9116,1
0.037068,0.61754,0.18894,0.17873,0.86246,0.7432,0.26319,0.35769,0.76188,0.42921,0.8955,0.56757,0.90851,1
0.04222,0.6298,0.1938,0.18023,0.86112,0.7707,0.24781,0.38486,0.76334,0.42751,0.89981,0.58173,0.90293,1
0.029936,0.62667,0.18662,0.19576,0.8631,0.76552,0.23388,0.39167,0.76303,0.43136,0.90786,0.55818,0.89909,1
0.069968,0.64184,0.19279,0.1989,0.86548,0.77723,0.23761,0.38137,0.78166,0.43039,0.91408,0.57549,0.91365,1
0.029565,0.62197,0.18602,0.19543,0.85436,0.75849,0.23928,0.36504,0.75852,0.44038,0.92332,0.57054,0.91218,1
0.055222,0.61063,0.17956,0.20262,0.8486,0.74731,0.24068,0.37643,0.75926,0.43596,0.89878,0.57684,0.91515,1
0.055667,0.63402,0.20432,0.19429,0.86447,0.77238,0.23116,0.39341,0.7579,0.41875,0.90983,0.58239,0.91434,1
0.039936,0.61177,0.18464,0.19502,0.85613,0.76492,0.24596,0.36381,0.75877,0.43006,0.90363,0.58071,0.92331,1
0.058692,0.6221,0.19133,0.18391,0.84585,0.75272,0.24215,0.38899,0.75785,0.42809,0.90582,0.57094,0.90962,1
0.049703,0.61514,0.18301,0.1593,0.83862,0.75557,0.24122,0.3724,0.77241,0.42884,0.90837,0.57521,0.92129,1
0.037909,0.61423,0.17493,0.17142,0.85618,0.76279,0.22279,0.37834,0.75554,0.43281,0.90145,0.56779,0.89865,1
0.52255,0.71034,0.52409,0.76833,0.81483,0.093628,0.56275,0.68352,0.81542,0.70892,0.38326,0.84598,0.75442,2
0.53344,0.69956,0.50407,0.77367,0.81165,0.091565,0.55231,0.66618,0.83199,0.70429,0.38934,0.84273,0.762,2
0.51756,0.71593,0.5103,0.7663,0.83508,0.098603,0.5596,0.64881,0.8126,0.70795,0.40928,0.84469,0.74852,2
0.050741,0.62043,0.18595,0.19072,0.85924,0.76128,0.22654,0.37368,0.76032,0.43815,0.91209,0.57389,0.91076,1
0.054162,0.61506,0.1947,0.19247,0.86066,0.75704,0.23257,0.37325,0.75,0.4217,0.91391,0.57131,0.91635,1
0.51553,0.70635,0.51859,0.7569,0.80916,0.10742,0.56953,0.66916,0.83539,0.69589,0.38153,0.85925,0.77044,2
0.05279,0.6357,0.19202,0.19003,0.85114,0.76113,0.2458,0.36591,0.75719,0.43512,0.90612,0.5654,0.91042,1
0.062495,0.61333,0.18304,0.17642,0.8469,0.7665,0.22589,0.40586,0.74667,0.41853,0.91132,0.58877,0.91495,1
0.061168,0.62829,0.18286,0.18661,0.86535,0.75471,0.22505,0.39249,0.75273,0.40458,0.9018,0.57975,0.91906,1
0.059714,0.61755,0.19052,0.17333,0.84751,0.75763,0.23886,0.37929,0.75694,0.42021,0.91485,0.56556,0.91224,1
0.53539,0.68806,0.51777,0.76088,0.79665,0.09436,0.54649,0.67425,0.80439,0.70323,0.37963,0.82646,0.76306,2
0.95693,0.70479,0.094034,0.87001,0.95419,0.76029,0.1805,0.67262,0.52884,0.67049,0.80759,0.6342,0.57153,3
0.53015,0.71315,0.50766,0.76811,0.80373,0.095915,0.57453,0.6691,0.80481,0.71418,0.38353,0.85382,0.75467,2
0.044961,0.59905,0.19362,0.19095,0.85072,0.76221,0.24257,0.37486,0.76398,0.43372,0.9093,0.58124,0.91146,1
0.052562,0.63394,0.1859,0.17017,0.85882,0.76539,0.24134,0.3817,0.7516,0.41737,0.9084,0.57325,0.9097,1
0.5224,0.71313,0.53321,0.75465,0.81449,0.10056,0.55282,0.66369,0.83041,0.72035,0.3901,0.84655,0.74933,2
0.051002,0.61107,0.18687,0.20203,0.85387,0.757,0.2339,0.3803,0.76895,0.44583,0.91824,0.583,0.92746,1
0.057703,0.61668,0.192,0.19394,0.84205,0.75481,0.24378,0.37939,0.76955,0.43027,0.90069,0.583,0.91369,1
0.045603,0.62225,0.19401,0.18627,0.84408,0.77059,0.24508,0.36633,0.75267,0.43163,0.92145,0.58733,0.91174,1
0.040447,0.62708,0.18127,0.1896,0.84342,0.77643,0.2334,0.37903,0.75855,0.42817,0.91089,0.58299,0.91885,1
0.036385,0.62385,0.19365,0.17895,0.84756,0.75707,0.24872,0.39002,0.7491,0.41752,0.89956,0.56839,0.91307,1
0.045839,0.62403,0.19015,0.18669,0.85886,0.76083,0.22882,0.37299,0.75211,0.42788,0.91141,0.57363,0.9095,1
0.041043,0.6174,0.18147,0.18502,0.85078,0.76079,0.24713,0.38839,0.75354,0.42716,0.92701,0.56216,0.91019,1
0.52776,0.70934,0.51744,0.77293,0.8068,0.10718,0.55531,0.6607,0.82736,0.7421,0.38699,0.84967,0.76034,2
0.050513,0.61436,0.18285,0.18169,0.85395,0.75262,0.22297,0.37719,0.76469,0.44638,0.9147,0.57507,0.91632,1
0.058642,0.62143,0.18709,0.17851,0.85208,0.76525,0.23721,0.37381,0.75303,0.43666,0.91988,0.58122,0.91414,1
0.054956,0.6144,0.18463,0.18026,0.85451,0.76309,0.23435,0.3721,0.76503,0.42276,0.92464,0.56544,0.93587,1
0.53096,0.70241,0.53536,0.75927,0.81107,0.080317,0.56384,0.67036,0.83338,0.70805,0.37095,0.84701,0.76867,2
0.50264,0.7116,0.52767,0.77276,0.80049,0.099889,0.54461,0.66968,0.82573,0.70078,0.37237,0.84397,0.77286,2
0.5164,0.69474,0.53689,0.7647,0.81505,0.089854,0.55058,0.65775,0.80557,0.71492,0.37901,0.84103,0.75159,2
0.51008,0.70161,0.5272,0.76062,0.79436,0.07929,0.57457,0.67925,0.82518,0.6963,0.35497,0.85261,0.74692,2
0.53142,0.69925,0.51613,0.77625,0.82091,0.091482,0.54657,0.66914,0.80062,0.69931,0.3864,0.84206,0.76473,2
0.056146,0.6246,0.17357,0.19508,0.87041,0.76454,0.24583,0.38951,0.74796,0.41971,0.89365,0.57029,0.90761,1
0.058683,0.62066,0.18996,0.19128,0.85723,0.7787,0.23128,0.37715,0.76055,0.42812,0.91312,0.56936,0.91484,1
0.066715,0.62355,0.18726,0.18324,0.86698,0.75963,0.23013,0.38435,0.77001,0.41758,0.91788,0.60048,0.91722,1
0.043199,0.61184,0.20682,0.18432,0.8609,0.76427,0.2347,0.39388,0.76666,0.42147,0.91366,0.56733,0.92255,1
0.3275,0.48184,0.84,0.16578,0.099599,0.046836,0.29207,0.29538,0.65416,0.77367,0.97782,0.22698,0.29803,0
0.038272,0.62799,0.18503,0.18226,0.85552,0.75533,0.25479,0.38493,0.77444,0.41774,0.92001,0.59082,0.91699,1
0.53614,0.71856,0.50365,0.77611,0.8199,0.099952,0.55172,0.66212,0.81669,0.72043,0.36877,0.84088,0.75399,2
0.044414,0.63665,0.18092,0.20591,0.85963,0.7467,0.23885,0.38907,0.77631,0.42376,0.91119,0.57075,0.91295,1
0.50419,0.7208,0.51221,0.78544,0.80636,0.088423,0.56148,0.66814,0.82146,0.69378,0.38271,0.84613,0.75933,2
0.90853,0.70542,0.10771,0.90934,0.93491,0.78329,0.26677,0.68875,0.56268,0.65944,0.9237,0.66949,0.57048,3
0.060476,0.63925,0.19266,0.19507,0.85768,0.76065,0.23707,0.37978,0.76662,0.463,0.91699,0.57413,0.9257,1
0.52226,0.69668,0.51653,0.77162,0.80522,0.10891,0.54617,0.67369,0.82586,0.71663,0.38291,0.83175,0.74367,2
0.96551,0.70202,0.070731,0.8711,0.9558,0.76489,0.17732,0.68357,0.51908,0.68588,0.82451,0.64714,0.56245,3
0.03418,0.61075,0.172,0.17964,0.84687,0.77306,0.22229,0.38165,0.76636,0.46397,0.91339,0.57409,0.9162,1
0.046339,0.62116,0.18602,0.19257,0.86551,0.75486,0.24148,0.3668,0.7392,0.42462,0.89289,0.57768,0.91685,1
0.046559,0.61626,0.19052,0.19094,0.86086,0.76489,0.24277,0.37136,0.76241,0.42672,0.92331,0.57081,0.91676,1
0.056616,0.6221,0.18011,0.19481,0.85411,0.76353,0.25832,0.37396,0.76203,0.41751,0.89792,0.58029,0.92058,1
0.51598,0.71171,0.51416,0.74594,0.81106,0.1003,0.55832,0.66731,0.81022,0.72509,0.39783,0.83241,0.75568,2
0.052889,0.61803,0.18663,0.18216,0.85405,0.75432,0.25076,0.37286,0.75663,0.43176,0.89868,0.58409,0.91821,1
0.022086,0.62584,0.18826,0.16861,0.85269,0.76147,0.23656,0.37009,0.74076,0.45296,0.89214,0.57268,0.92191,1
0.040361,0.62941,0.20044,0.20193,0.8494,0.76352,0.2218,0.36966,0.77385,0.41851,0.91035,0.5709,0.91407,1
