@relation base_data_7-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
0.29767,0.81397,0.14637,0.4784,0.59517,0.34265,0.44781,0.26314,5
0.81082,0.33461,0.63243,0.1146,0.11004,0.62419,0.59728,0.95682,3
0.81067,0.33109,0.63589,0.10529,0.10531,0.6252,0.59569,0.95839,3
0.20417,0.19128,0.39126,0.71525,0.50333,0.93471,0.61629,0.38166,2
0.29425,0.81545,0.14685,0.47753,0.58666,0.33667,0.44474,0.26265,5
0.80802,0.33308,0.62709,0.109,0.10939,0.62741,0.599,0.96206,3
0.57652,0.81816,0.69615,0.086287,0.31174,0.080204,0.45645,0.88192,6
0.29791,0.81257,0.15716,0.48132,0.58659,0.33868,0.44836,0.26118,5
0.9271,0.66847,0.8512,0.73794,0.44316,0.14879,0.035791,0.85048,9
0.29491,0.81769,0.15223,0.48489,0.58513,0.33446,0.45331,0.26061,5
0.58844,0.79859,0.62255,0.069701,0.23371,0.096557,0.41976,0.94992,6
0.61119,0.84075,0.61283,0.091921,0.24252,0.05466,0.43732,0.96053,6
0.30224,0.8214,0.14988,0.48713,0.59831,0.33866,0.44787,0.26491,5
0.81524,0.33565,0.63295,0.11605,0.11912,0.62621,0.59621,0.96383,3
0.30012,0.81031,0.15163,0.48449,0.59281,0.33888,0.4486,0.26073,5
0.58937,0.80988,0.65123,0.077413,0.28225,0.093008,0.42861,0.95303,6
0.25873,0.62877,0.44003,0.96213,0.36822,0.15184,0.93247,0.11244,7
0.8279,0.74112,0.93817,0.87433,0.26895,0.96512,0.20831,0.59788,4
0.81353,0.33501,0.62697,0.10961,0.11032,0.62293,0.59255,0.95613,3
0.59025,0.70719,0.469,0.079032,0.31895,0.036797,0.59394,1.0097,6
0.59119,0.84974,0.63613,0.030682,0.2643,0.10712,0.44189,0.95437,6
0.29934,0.81481,0.15795,0.4891,0.59558,0.33674,0.44664,0.26371,5
0.59678,0.55134,0.9242,0.36883,0.48169,0.29439,0.70385,0.7011,1
0.59966,0.8212,0.62854,0.076227,0.26201,0.0711,0.44479,0.96196,6
0.59758,0.54538,0.922,0.36889,0.48993,0.29066,0.70486,0.7023,1
0.72847,0.85635,0.43113,0.17361,0.14557,0.19854,0.51411,0.82053,6
0.60711,0.7929,0.64334,0.1031,0.27998,0.043547,0.40776,0.94386,6
0.81745,0.3381,0.62671,0.11557,0.1104,0.63166,0.59889,0.95167,3
0.55217,0.82843,0.58452,0.13636,0.28791,-0.0073727,0.48673,0.94174,6
0.5999,0.8025,0.65232,0.082055,0.25266,0.12056,0.48488,0.9584,6
0.81142,0.33718,0.6253,0.1149,0.11159,0.62491,0.5954,0.95707,3
0.89517,0.074239,0.65223,0.64976,0.21836,0.8803,0.98402,0.43923,8
0.30049,0.81147,0.14859,0.48774,0.59464,0.3427,0.44349,0.25852,5
0.81821,0.33518,0.62686,0.10628,0.11148,0.62813,0.59262,0.95571,3
0.92789,0.069292,0.62686,0.66405,0.18636,0.86358,0.96262,0.48574,8
0.81526,0.32742,0.63094,0.11265,0.1112,0.62955,0.60362,0.95406,3
0.81128,0.72502,0.93165,0.8381,0.29412,0.97462,0.22533,0.58797,4
0.30012,0.80983,0.14951,0.48171,0.58743,0.33751,0.44982,0.26231,5
0.59992,0.55616,0.92553,0.37468,0.48758,0.29497,0.70434,0.69637,1
0.92896,0.6708,0.84903,0.74184,0.44845,0.14895,0.038178,0.84345,9
0.60475,0.5679,0.89335,0.36528,0.46785,0.28387,0.72107,0.73355,1
0.59731,0.82153,0.63424,0.052896,0.25551,0.094144,0.46731,0.95705,6
0.92351,0.012197,0.66262,0.57867,0.23321,0.81763,0.91363,0.49329,8
0.59297,0.55991,0.91552,0.36811,0.4769,0.29464,0.69891,0.70997,1
0.59357,0.80954,0.58246,0.067734,0.27731,0.083781,0.46872,0.96926,6
0.29091,0.81865,0.14537,0.47885,0.60064,0.33801,0.44997,0.25849,5
0.59536,0.82128,0.62496,0.074371,0.26439,0.071427,0.45012,0.9526,6
0.6044,0.82944,0.64316,0.061795,0.25427,0.058269,0.45104,0.95707,6
0.22401,0.14762,0.36638,0.74506,0.52255,0.97102,0.58815,0.35972,2
0.92671,0.072187,0.63565,0.66371,0.18481,0.86131,0.96001,0.48136,8
0.30119,0.81455,0.14869,0.48164,0.58869,0.33563,0.44895,0.26002,5
0.61594,0.78723,0.6051,0.092395,0.24718,0.051494,0.42895,0.98052,6
0.80779,0.33398,0.63368,0.11277,0.1156,0.62937,0.59764,0.96395,3
0.6041,0.53819,0.91732,0.36582,0.48127,0.31111,0.70157,0.69889,1
0.56558,0.86759,0.62232,0.080777,0.27482,0.090267,0.42852,0.93101,6
0.46091,0.32351,0.42199,0.35303,0.72307,0.54162,0.25295,0.89709,0
0.81789,0.33764,0.6377,0.10719,0.10751,0.63116,0.59926,0.95202,3
0.94651,0.06505,0.60696,0.6517,0.18433,0.84924,0.92556,0.47844,8
0.93106,0.67136,0.84772,0.74677,0.44291,0.15027,0.034974,0.86028,9
0.81303,0.33634,0.63081,0.11383,0.10706,0.62962,0.59632,0.95464,3
0.25946,0.62941,0.44195,0.9638,0.37079,0.14775,0.93208,0.11189,7
0.9427,0.10318,0.66109,0.67613,0.19533,0.88178,0.95208,0.46332,8
0.59519,0.55369,0.92336,0.36912,0.4826,0.29596,0.70374,0.7013,1
0.31878,0.07601,0.97412,0.21895,0.034,0.64428,0.097418,1.1333,0
0.58283,0.82097,0.66232,0.068453,0.26385,0.072314,0.43933,0.93772,6
0.60033,0.82195,0.63286,0.074694,0.26237,0.071025,0.44987,0.96122,6
0.81313,0.33894,0.63282,0.11181,0.10915,0.62396,0.5921,0.95545,3
0.15443,0.21489,0.98153,0.072062,0.4581,0.81374,0.073519,0.39085,0
0.61499,0.85573,0.62156,0.083995,0.28393,0.11344,0.44657,1.0059,6
0.87205,0.74163,0.95265,0.80439,0.25163,1,0.25728,0.59403,4
0.29467,0.80903,0.15279,0.48357,0.58436,0.33608,0.45239,0.25392,5
0.54582,0.84959,0.54281,-0.03987,0.31414,0.0025884,0.40866,0.91653,6
0.90707,0.062994,0.6533,0.67302,0.15365,0.84841,0.98259,0.50307,8
0.8177,0.33726,0.6319,0.11293,0.11121,0.62519,0.60074,0.94854,3
0.29426,0.81143,0.15202,0.47812,0.58523,0.34358,0.44048,0.26426,5
0.80495,0.33859,0.63501,0.11281,0.11389,0.63061,0.60123,0.95373,3
0.30315,0.80743,0.15138,0.48226,0.59071,0.33088,0.44529,0.26345,5
0.28737,0.81822,0.14542,0.48242,0.5939,0.33403,0.4531,0.25972,5
0.59254,0.81491,0.63215,0.0654,0.26117,0.070891,0.44756,0.96468,6
0.80701,0.33192,0.6297,0.11266,0.10784,0.62799,0.59887,0.95652,3
0.92049,0.65857,0.85468,0.7389,0.44719,0.14553,0.039851,0.85469,9
0.61841,0.80347,0.67165,0.13111,0.20784,0.159,0.39691,0.95917,6
0.91778,0.070662,0.62579,0.64211,0.16452,0.87231,0.96099,0.4708,8
0.56941,0.54595,0.94055,0.37618,0.4819,0.31331,0.6902,0.67724,1
0.6095,0.55098,0.93209,0.36954,0.48071,0.29306,0.68194,0.71253,1
0.92367,0.66805,0.84741,0.73372,0.44126,0.14525,0.038236,0.84494,9
0.94082,0.10396,0.6474,0.67311,0.16751,0.86992,0.94662,0.47447,8
0.62144,0.81372,0.62622,0.11382,0.28456,0.076839,0.49353,0.942,6
0.29793,0.81194,0.14149,0.4843,0.59682,0.33747,0.4458,0.2597,5
0.30454,0.81503,0.14831,0.47723,0.59304,0.32961,0.44614,0.26392,5
0.59135,0.83444,0.6333,0.093476,0.2704,0.07713,0.44889,0.96465,6
0.80856,0.33582,0.63479,0.10774,0.11366,0.62745,0.60092,0.96066,3
0.81466,0.33209,0.63466,0.1118,0.11341,0.6291,0.59265,0.95926,3
0.29571,0.80841,0.14687,0.4775,0.59633,0.34111,0.44224,0.25439,5
0.39491,0.87353,0.89549,0.23295,0.30619,0.29697,0.9398,0.40446,0
0.92424,0.66918,0.84582,0.74122,0.44059,0.14713,0.037836,0.85515,9
0.83353,0.71498,0.90201,0.84842,0.30947,0.97866,0.20474,0.59178,4
0.8115,0.34071,0.62915,0.11418,0.11178,0.62849,0.5966,0.95533,3
0.82133,0.33856,0.63069,0.11303,0.10717,0.62468,0.59803,0.95472,3
0.18801,0.16034,0.34607,0.77522,0.53669,0.9463,0.62132,0.40447,2
0.9524,0.68099,0.92749,0.86729,0.36204,0.99408,0.17351,0.61785,4
0.93125,0.66377,0.85397,0.7391,0.44102,0.147,0.03138,0.84943,9
0.80751,0.33354,0.63695,0.11132,0.10243,0.6282,0.60075,0.96778,3
0.95097,0.059203,0.61922,0.65951,0.21653,0.81341,0.94142,0.48295,8
0.59805,0.82553,0.63088,0.07074,0.27227,0.07309,0.43956,0.96196,6
0.53601,0.78333,0.62258,-0.0017722,0.30767,0.09461,0.48977,1.0052,6
0.81628,0.34201,0.62975,0.11053,0.10885,0.63044,0.5961,0.96056,3
0.8089,0.33343,0.63333,0.10805,0.11482,0.62522,0.5976,0.95684,3
0.22318,0.14701,0.36751,0.75112,0.51654,0.96584,0.58217,0.36991,2
0.92931,0.66104,0.8531,0.738,0.44664,0.14578,0.033175,0.85244,9
0.80913,0.33642,0.62864,0.10915,0.10937,0.62444,0.59386,0.95762,3
0.3016,0.81021,0.15132,0.48682,0.5909,0.33735,0.44865,0.25824,5
0.92636,0.6655,0.84736,0.74625,0.44404,0.15724,0.036122,0.85079,9
0.30073,0.81257,0.14519,0.47657,0.59207,0.3351,0.44318,0.26307,5
0.29917,0.81732,0.14722,0.48019,0.59212,0.33629,0.44315,0.26654,5
0.29641,0.81559,0.1453,0.48024,0.59293,0.33364,0.44453,0.26399,5
0.81262,0.33657,0.63185,0.10703,0.11735,0.6257,0.59726,0.95666,3
0.60825,0.81169,0.62705,0.07619,0.26614,0.06773,0.44543,0.95396,6
0.29153,0.81274,0.14258,0.4788,0.58715,0.34228,0.4444,0.26201,5
0.80874,0.33119,0.62646,0.11114,0.10619,0.6295,0.6015,0.95585,3
0.92765,0.079514,0.62576,0.66324,0.18063,0.86361,0.96012,0.48182,8
0.81087,0.33431,0.62785,0.11277,0.10764,0.62197,0.60398,0.96161,3
0.29931,0.81352,0.1474,0.4767,0.58933,0.33977,0.44462,0.26617,5
0.60734,0.5342,0.95286,0.38836,0.47629,0.29816,0.72335,0.70852,1
0.25983,0.62917,0.44195,0.96393,0.37086,0.1475,0.9316,0.1108,7
0.81461,0.33011,0.63814,0.10551,0.11339,0.62969,0.59921,0.9624,3
0.58908,0.55163,0.91149,0.36467,0.48243,0.29106,0.69901,0.69192,1
0.90863,0.075871,0.64684,0.63827,0.185,0.8753,0.96423,0.46881,8
0.80947,0.33935,0.63083,0.1145,0.11524,0.62857,0.59774,0.95621,3
0.91767,0.12058,0.64762,0.62,0.15906,0.87988,0.92087,0.47818,8
0.5958,0.55354,0.92752,0.36508,0.48432,0.3033,0.69165,0.71099,1
0.26008,0.62909,0.44043,0.96088,0.37082,0.14851,0.93046,0.11207,7
0.59413,0.55483,0.92367,0.36937,0.48355,0.29555,0.70477,0.70195,1
0.29886,0.81291,0.14417,0.47956,0.59001,0.33481,0.44575,0.26249,5
0.59978,0.82268,0.62628,0.073975,0.25911,0.073977,0.44389,0.95778,6
0.81768,0.72983,0.93101,0.84129,0.29476,0.97066,0.22327,0.59146,4
0.92028,0.66252,0.85323,0.74118,0.44679,0.14975,0.034357,0.85387,9
0.59637,0.54631,0.91932,0.38585,0.48697,0.28929,0.70466,0.68958,1
0.61181,0.82263,0.62528,0.068791,0.2632,0.082662,0.4387,0.96493,6
0.29372,0.81889,0.15233,0.48295,0.59131,0.33704,0.44998,0.25919,5
0.96467,0.085066,0.59692,0.66517,0.19741,0.85229,0.97745,0.4864,8
0.6824,0.80771,0.62842,0.021187,0.3581,-0.11198,0.61387,1.0103,6
0.81613,0.33845,0.63607,0.11418,0.10672,0.63139,0.60247,0.95743,3
0.5948,0.82806,0.63605,0.010616,0.34234,0.099127,0.3063,0.95439,6
0.3149,0.17024,0.38842,0.72582,0.54033,0.95199,0.68578,0.36855,2
0.61319,0.82407,0.64769,0.053488,0.26361,0.081766,0.46283,0.95534,6
0.92387,0.67087,0.84409,0.73304,0.4505,0.14535,0.032934,0.84985,9
0.81403,0.32893,0.63467,0.11201,0.10831,0.62957,0.59573,0.96107,3
0.20757,0.15419,0.3482,0.73438,0.50114,0.94413,0.59599,0.38091,2
0.57146,0.8325,0.55181,0.13258,0.36046,0.04219,0.44437,0.92981,6
0.29108,0.80994,0.14631,0.48679,0.59417,0.33583,0.44768,0.26247,5
0.5946,0.55476,0.92375,0.36893,0.48236,0.29522,0.7043,0.70043,1
0.92832,0.66315,0.84771,0.74373,0.44177,0.14261,0.038305,0.85618,9
0.27204,0.63416,0.43619,0.98125,0.3554,0.1519,0.94,0.10728,7
0.7939,0.72697,0.94478,0.80348,0.26312,0.9921,0.17495,0.57454,4
0.95945,0.068217,0.67375,0.69974,0.15551,0.8944,0.99244,0.48203,8
0.29562,0.81257,0.14278,0.47384,0.59561,0.3412,0.44718,0.25777,5
0.81497,0.337,0.63503,0.11565,0.1131,0.62992,0.59645,0.95999,3
0.30109,0.81842,0.15145,0.47959,0.59783,0.3372,0.4415,0.25354,5
0.25563,0.62337,0.44304,0.98882,0.35751,0.14819,0.91332,0.090669,7
0.29609,0.81599,0.14545,0.48473,0.59377,0.33648,0.45227,0.24796,5
0.8086,0.33515,0.63623,0.10895,0.10974,0.62912,0.60215,0.96048,3
0.7595,0.68776,1.0317,0.86687,0.26297,0.99917,0.19639,0.64782,4
0.59784,0.84267,0.60986,0.093684,0.25089,0.034405,0.47239,0.97064,6
0.94688,0.081261,0.62584,0.64747,0.18627,0.83273,0.97438,0.47751,8
0.3017,0.81197,0.1506,0.48141,0.59026,0.33759,0.44434,0.26003,5
0.80866,0.3338,0.63043,0.11088,0.10958,0.62912,0.59384,0.95323,3
0.57132,0.77841,0.55079,0.083178,0.28547,0.099009,0.40441,1.0712,6
0.8058,0.32835,0.63253,0.11024,0.10876,0.62525,0.59675,0.95996,3
0.84968,0.12588,0.67445,0.69027,0.21208,0.77367,1.0208,0.45533,8
0.22502,0.14813,0.37123,0.75612,0.52623,0.96796,0.59087,0.36579,2
0.29703,0.81417,0.15131,0.47898,0.59507,0.33444,0.44666,0.2612,5
0.59408,0.55272,0.92293,0.37099,0.48735,0.28879,0.70745,0.70352,1
0.59538,0.84467,0.61233,0.06595,0.24134,0.072578,0.43671,0.97174,6
0.63128,0.55542,0.94508,0.35689,0.45676,0.28902,0.70389,0.71766,1
0.8134,0.33513,0.63413,0.11441,0.11099,0.62622,0.59467,0.95487,3
0.64078,0.81397,0.6059,0.045805,0.27134,0.12118,0.35824,0.9213,6
0.92488,0.66224,0.84864,0.74426,0.44948,0.14889,0.040658,0.8513,9
0.2575,0.62947,0.43712,0.96327,0.37076,0.15082,0.93275,0.11692,7
0.29052,0.81278,0.14839,0.48038,0.58923,0.3394,0.44377,0.25694,5
0.92791,0.66519,0.85452,0.74393,0.44643,0.14703,0.041008,0.85445,9
0.25912,0.63002,0.44154,0.9637,0.37047,0.14737,0.9315,0.11115,7
0.58842,0.81754,0.62978,0.075211,0.2655,0.082959,0.43772,0.95069,6
0.80917,0.33503,0.63494,0.10767,0.11187,0.62362,0.5976,0.95356,3
0.92597,0.66472,0.85067,0.74093,0.44218,0.15549,0.034806,0.85045,9
0.59191,0.80777,0.60822,0.074323,0.30019,0.085277,0.41054,0.95736,6
0.80915,0.33832,0.62793,0.10923,0.11156,0.6242,0.59638,0.95012,3
0.84534,0.73342,0.90991,0.84637,0.28557,0.98166,0.22425,0.60949,4
0.81413,0.33941,0.63403,0.11384,0.10743,0.62468,0.59567,0.95544,3
0.29585,0.81259,0.14619,0.47459,0.59725,0.34059,0.44388,0.2608,5
0.63404,0.84682,0.58491,0.045991,0.26695,0.078979,0.45594,0.94724,6
0.58984,0.83255,0.61193,0.065961,0.27492,0.093962,0.42229,0.95186,6
0.58195,0.81765,0.6424,0.077277,0.25462,0.083245,0.47451,0.98053,6
0.82119,0.33424,0.64253,0.10875,0.11225,0.63077,0.5983,0.96287,3
0.59319,0.81958,0.62205,0.059522,0.2586,0.064628,0.44152,0.96666,6
0.81144,0.34075,0.62597,0.1115,0.10485,0.63146,0.60014,0.95589,3
0.25431,0.64079,0.43666,0.95905,0.37589,0.15071,0.93549,0.11046,7
0.92794,0.66583,0.85312,0.7397,0.44676,0.15716,0.040955,0.84907,9
0.60101,0.82341,0.6246,0.07478,0.26161,0.075287,0.44508,0.95882,6
0.29654,0.81572,0.14373,0.48742,0.59124,0.32587,0.44477,0.25977,5
0.25264,0.19962,0.40593,0.85111,0.44311,0.90828,0.59706,0.28838,2
0.80559,0.33405,0.6241,0.11155,0.11021,0.62393,0.60018,0.96238,3
0.81762,0.72935,0.92855,0.83991,0.29186,0.96842,0.22361,0.59385,4
0.21672,0.15141,0.33597,0.74462,0.54168,0.99524,0.56943,0.33493,2
0.29285,0.81505,0.14594,0.48086,0.59003,0.33434,0.44747,0.26669,5
0.57112,0.55299,0.93463,0.36827,0.46649,0.30369,0.70569,0.68973,1
0.29555,0.81482,0.14445,0.48207,0.59111,0.34261,0.44404,0.26555,5
0.81183,0.33126,0.63417,0.11003,0.11416,0.62727,0.60191,0.95987,3
0.92659,0.080306,0.64172,0.65895,0.18404,0.86137,0.95757,0.47744,8
0.81225,0.33541,0.63379,0.10378,0.11086,0.62934,0.592,0.9565,3
0.2961,0.80411,0.15509,0.47724,0.58879,0.3361,0.44401,0.26253,5
0.81735,0.3341,0.63483,0.11285,0.11344,0.62236,0.59996,0.96318,3
0.95467,0.084789,0.67458,0.64083,0.17848,0.89842,0.97345,0.51215,8
0.92078,0.66666,0.84539,0.7377,0.44306,0.14816,0.041696,0.85014,9
0.9278,0.073443,0.6351,0.66258,0.18671,0.86371,0.95992,0.48074,8
0.9275,0.66355,0.85095,0.74218,0.44003,0.14588,0.03129,0.85536,9
0.66556,0.72258,0.76657,0.044339,0.15169,-0.0097183,0.51516,0.9206,6
0.5439,0.86834,0.74268,0.12237,0.21293,0.0094028,0.38013,0.94796,6
0.81121,0.34179,0.63237,0.11416,0.11071,0.62911,0.60425,0.96139,3
0.29299,0.81584,0.15904,0.48249,0.5937,0.34335,0.44731,0.25759,5
0.30156,0.81329,0.14968,0.47516,0.59339,0.3382,0.45051,0.26039,5
0.81192,0.3326,0.63615,0.11119,0.10965,0.62475,0.59901,0.96005,3
0.81492,0.33906,0.63549,0.11204,0.11329,0.63081,0.59433,0.95076,3
0.25218,0.62882,0.43949,0.97034,0.36811,0.15159,0.9387,0.1236,7
0.81717,0.33466,0.63886,0.10405,0.10958,0.62757,0.60348,0.96235,3
0.21274,0.19759,0.42393,0.74355,0.50699,0.98422,0.56579,0.30107,2
0.80956,0.7856,0.93147,0.82298,0.29795,0.94937,0.23747,0.63318,4
0.26389,0.15549,0.33028,0.76423,0.52626,0.9319,0.66062,0.31866,2
0.81582,0.33042,0.63362,0.11208,0.11534,0.6271,0.59375,0.9567,3
1.0519,1.0312,0.40634,0.66439,0.53232,1.0163,0.52448,0.75967,0
0.29774,0.81445,0.14769,0.48392,0.58891,0.32881,0.45081,0.26226,5
0.55904,0.2263,0.59236,0.74342,0.22602,0.47438,0.26078,0.37534,0
0.81001,0.33692,0.63478,0.11002,0.10809,0.63263,0.59663,0.96142,3
0.80126,0.76078,0.88453,0.84707,0.2427,0.9591,0.27446,0.62853,4
0.81348,0.33358,0.63483,0.10898,0.11061,0.62807,0.59677,0.95799,3
0.91666,0.098072,0.63834,0.65454,0.20175,0.86096,0.95851,0.47064,8
0.25911,0.62332,0.44181,0.96683,0.36393,0.14615,0.92632,0.10893,7
0.22643,0.10127,0.3535,0.76204,0.49698,0.92589,0.5783,0.34183,2
0.93232,0.66305,0.84995,0.74908,0.44577,0.15146,0.031837,0.85204,9
0.93001,0.078778,0.62562,0.66562,0.18788,0.85849,0.9562,0.49332,8
0.30147,0.81837,0.15129,0.47707,0.5851,0.3395,0.45014,0.25782,5
0.93352,0.66372,0.85073,0.74612,0.44878,0.14525,0.037886,0.85377,9
0.71779,0.847,0.6791,0.1572,0.33156,0.13063,0.47305,1.0151,6
0.80698,0.33817,0.63045,0.11117,0.11068,0.62726,0.59439,0.96053,3
0.22067,0.16499,0.36822,0.74629,0.52415,0.95749,0.57181,0.38674,2
0.81103,0.33136,0.63117,0.10719,0.11202,0.63209,0.60185,0.96248,3
0.29535,0.81714,0.14669,0.48339,0.59104,0.34231,0.44988,0.26134,5
0.60108,0.851,0.63351,0.041961,0.26767,0.10267,0.4457,0.94781,6
0.29557,0.80511,0.15264,0.48225,0.59013,0.33903,0.4503,0.25396,5
0.66185,0.82159,0.60776,0.059241,0.24555,0.052369,0.48607,0.93325,6
0.29601,0.81776,0.14764,0.48545,0.59131,0.33886,0.44728,0.25582,5
0.56963,0.75781,0.5545,0.089821,0.28048,0.093715,0.44726,0.92409,6
0.58486,0.84192,0.53707,0.060255,0.31302,0.019741,0.42068,0.96442,6
0.97421,-0.0094941,0.67071,0.62133,0.18516,0.84213,0.96361,0.54721,8
0.29118,0.81217,0.14933,0.47658,0.58973,0.33647,0.45131,0.25699,5
0.26496,0.62725,0.44181,0.96108,0.37117,0.14894,0.9285,0.10875,7
0.60584,0.81912,0.6303,0.073186,0.25574,0.072932,0.45017,0.95407,6
0.60075,0.8231,0.62362,0.07398,0.26142,0.072774,0.44514,0.95832,6
0.8685,0.039015,0.64926,0.65811,0.21639,0.85968,0.94313,0.52276,8
0.92693,0.07411,0.6315,0.66208,0.18626,0.86383,0.95902,0.48184,8
0.81018,0.32892,0.63499,0.10957,0.10534,0.62723,0.5972,0.95847,3
0.92886,0.070747,0.63636,0.66303,0.18575,0.86128,0.95969,0.48419,8
0.63343,0.71306,0.58322,0.010625,0.32544,0.089158,0.48156,1.0573,6
0.25934,0.62558,0.43422,0.96909,0.36861,0.14863,0.93347,0.12012,7
0.59525,0.54658,0.92536,0.36548,0.4755,0.29149,0.71426,0.71104,1
0.25959,0.62736,0.4379,0.96318,0.36998,0.14222,0.9291,0.10968,7
0.60382,0.82219,0.63745,0.070276,0.25923,0.074941,0.44321,0.96355,6
0.30019,0.81196,0.14665,0.48189,0.58698,0.33955,0.45337,0.26097,5
0.59593,0.55452,0.92254,0.36621,0.48264,0.29437,0.70501,0.69962,1
0.81866,0.33502,0.63297,0.11071,0.10888,0.62426,0.60265,0.9592,3
0.56065,0.91354,0.69931,0.18981,0.2764,-0.030676,0.36079,0.92908,6
0.92464,0.66057,0.84459,0.74265,0.44513,0.15061,0.043368,0.84923,9
0.85742,0.68022,1.0721,0.83465,0.3396,0.9119,0.2028,0.59866,4
0.59473,0.81408,0.61051,0.055822,0.22609,0.071176,0.4344,0.9576,6
0.59683,0.81753,0.6836,0.022684,0.24066,0.10746,0.42459,0.96176,6
0.25573,0.11636,0.34875,0.78865,0.50246,0.92872,0.61805,0.43913,2
0.92502,0.6662,0.84811,0.73867,0.44805,0.14695,0.039824,0.85304,9
0.5961,0.55345,0.92329,0.37044,0.48191,0.29555,0.70416,0.70214,1
0.92821,0.6696,0.85102,0.74315,0.44208,0.14988,0.041437,0.84776,9
0.81468,0.33543,0.62927,0.11069,0.11156,0.62444,0.60119,0.95786,3
0.63425,0.81815,0.6481,0.084485,0.286,0.041147,0.42081,0.94982,6
0.603,0.81546,0.63143,0.079235,0.26499,0.079705,0.44397,0.95491,6
0.2967,0.81538,0.14768,0.4767,0.58982,0.33485,0.44521,0.2616,5
0.81259,0.33621,0.63466,0.10605,0.11102,0.62817,0.60268,0.96168,3
0.60156,0.82068,0.63558,0.055384,0.27034,0.079599,0.45104,0.95808,6
0.62035,0.85264,0.61608,0.10404,0.2587,0.068524,0.43648,0.94532,6
0.81572,0.33644,0.6338,0.10487,0.1134,0.62625,0.60397,0.96418,3
0.81058,0.33776,0.63032,0.11126,0.1171,0.62949,0.59479,0.9609,3
0.92408,0.66902,0.84735,0.74614,0.44606,0.14929,0.034231,0.85189,9
0.58607,0.55141,0.93453,0.37896,0.49378,0.27362,0.68924,0.69385,1
0.81897,0.74176,0.91885,0.85953,0.3025,0.96453,0.21733,0.60164,4
0.59215,0.8172,0.62302,0.077686,0.26377,0.077414,0.44425,0.9544,6
0.61201,0.84808,0.63718,0.094302,0.20355,0.057451,0.42421,0.96178,6
0.26759,0.63263,0.44126,0.97138,0.37341,0.15171,0.93013,0.10937,7
