@relation base_data_16-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute class {0,1,2,3,4,5,6}

@data
0.80301,0.85151,0.28482,0.43063,0.859,0.57744,0.71618,2
0.28425,0.28626,0.046135,0.66921,0.28195,0.71359,0.66706,3
0.19023,0.23806,0.5709,0.6671,0.57173,0.42895,0.19117,1
0.084983,0.80616,0.49237,0.94261,0.7122,0.61307,0.39642,6
0.29126,0.28231,0.042242,0.67998,0.29412,0.70882,0.67377,3
0.18832,0.22724,0.57563,0.67311,0.55815,0.4393,0.20041,1
0.291,0.27372,0.043956,0.67944,0.28396,0.71383,0.67799,3
0.09555,0.80595,0.52515,0.95621,0.70838,0.62087,0.38795,6
0.19135,0.24104,0.56894,0.66486,0.56698,0.42596,0.18826,1
0.79834,0.85765,0.28759,0.42027,0.85715,0.57604,0.72341,2
0.71422,0.71382,0.85719,0.71448,0.5704,0.47624,0.09514,5
0.082544,0.82879,0.53084,0.95128,0.71681,0.62265,0.38754,6
0.19029,0.2369,0.56771,0.66938,0.57475,0.42502,0.18864,1
0.3736,0.75962,0.72109,0.71699,0.46874,0.29183,0.38295,4
0.28535,0.28198,0.047285,0.66696,0.28791,0.71439,0.671,3
0.28624,0.28426,0.04795,0.66872,0.28595,0.71383,0.6667,3
0.11579,0.80674,0.50316,0.96739,0.71389,0.62027,0.4096,6
0.28918,0.28111,0.045601,0.66481,0.29482,0.71939,0.67856,3
0.096864,0.82597,0.53568,0.96265,0.70454,0.62466,0.4005,6
0.096474,0.81775,0.52764,0.95836,0.70656,0.63108,0.38549,6
0.095152,0.81784,0.53026,0.95573,0.7043,0.61864,0.38633,6
0.18776,0.24091,0.57439,0.66401,0.57345,0.43268,0.18946,1
0.80388,0.86078,0.29087,0.42318,0.86091,0.58118,0.72884,2
0.11017,0.80812,0.50711,0.97072,0.71486,0.63976,0.39554,6
0.28475,0.29317,0.046893,0.66668,0.28185,0.71231,0.67117,3
0.28503,0.28447,0.047349,0.66713,0.28632,0.71285,0.66658,3
0.28392,0.28461,0.048199,0.66793,0.28405,0.71465,0.66624,3
0.28978,0.28187,0.044559,0.6677,0.28812,0.71242,0.66838,3
0.80112,0.8537,0.28997,0.42497,0.8595,0.57954,0.72381,2
0.80475,0.85291,0.29018,0.42809,0.85688,0.57451,0.72821,2
0.28472,0.28384,0.044484,0.66842,0.28638,0.7132,0.66771,3
0.28702,0.28493,0.04849,0.66825,0.28599,0.71414,0.66647,3
0.094136,0.81811,0.52396,0.9569,0.70627,0.61579,0.38614,6
0.28645,0.28274,0.052328,0.66681,0.28385,0.70686,0.66362,3
0.098901,0.8186,0.53411,0.92586,0.72046,0.63965,0.38005,6
0.19009,0.2378,0.57089,0.66514,0.57105,0.42774,0.19006,1
0.28622,0.28636,0.048115,0.66739,0.28685,0.71267,0.66667,3
0.094816,0.81765,0.53059,0.9526,0.6995,0.61564,0.38548,6
0.29214,0.27667,0.050738,0.67557,0.28831,0.7052,0.67821,3
0.37878,0.76324,0.71364,0.71785,0.47275,0.29658,0.37417,4
0.09825,0.81938,0.51165,0.95333,0.70762,0.62577,0.3821,6
0.28567,0.27629,0.043895,0.65674,0.29042,0.72094,0.66497,3
0.2917,0.2806,0.048621,0.67184,0.27928,0.71393,0.67169,3
0.0953,0.83416,0.53874,0.96331,0.68958,0.62565,0.38118,6
0.80646,0.86052,0.2812,0.42601,0.86487,0.57072,0.72622,2
0.18731,0.24003,0.5703,0.66836,0.56981,0.42872,0.19099,1
0.10409,0.79943,0.56903,0.96485,0.69752,0.62699,0.37527,6
0.091189,0.81183,0.52853,0.96416,0.70452,0.62096,0.37931,6
0.71584,0.71002,0.85693,0.71129,0.57995,0.47822,0.10287,5
0.095194,0.80385,0.50776,0.94844,0.70416,0.62256,0.37033,6
0.27918,0.28158,0.043799,0.66615,0.28245,0.70989,0.68281,3
0.19009,0.2382,0.57185,0.66661,0.5713,0.42843,0.19046,1
0.26212,0.28176,0.045052,0.67783,0.26213,0.70807,0.65908,3
0.8019,0.85571,0.28986,0.42534,0.86334,0.57886,0.72179,2
0.28247,0.28614,0.049816,0.66887,0.28213,0.70896,0.66513,3
0.28766,0.29292,0.049549,0.66191,0.28902,0.71109,0.66229,3
0.09116,0.81574,0.54381,0.95008,0.70541,0.61202,0.3759,6
0.28559,0.28605,0.046298,0.66603,0.28631,0.71479,0.66871,3
0.28834,0.28561,0.046327,0.66863,0.28629,0.71185,0.66561,3
0.3734,0.76576,0.72136,0.72194,0.47089,0.28912,0.37864,4
1.0979,0.31539,0.28057,0.91684,0.46008,0.090118,0.19736,0
0.28663,0.28626,0.047043,0.66496,0.28433,0.71482,0.66603,3
0.095896,0.81456,0.53563,0.95417,0.70282,0.61919,0.38693,6
0.71832,0.71922,0.85415,0.71379,0.57261,0.48169,0.093627,5
0.38179,0.75949,0.71605,0.72044,0.47392,0.28382,0.37895,4
0.1067,0.81105,0.54008,0.92936,0.71811,0.65267,0.39273,6
0.71308,0.71466,0.85795,0.7152,0.56935,0.47681,0.095538,5
0.71808,0.70224,0.84613,0.7171,0.56996,0.47415,0.10186,5
0.28948,0.28543,0.044323,0.6728,0.28744,0.71949,0.66605,3
0.28468,0.28503,0.046663,0.66797,0.28598,0.71354,0.66675,3
0.097579,0.8127,0.52665,0.95582,0.71039,0.62996,0.39073,6
0.22402,0.30431,0.1148,0.60976,0.78268,0.76665,0.84584,0
0.28108,0.28832,0.044471,0.67298,0.28178,0.7136,0.67187,3
0.37342,0.75725,0.7123,0.71254,0.47049,0.29256,0.37212,4
0.28789,0.28722,0.049616,0.66788,0.28817,0.7157,0.66596,3
0.095386,0.81511,0.51611,0.95665,0.70175,0.58902,0.37331,6
0.28376,0.28406,0.045796,0.6674,0.28995,0.71674,0.66239,3
0.80137,0.86276,0.28374,0.42238,0.86395,0.57157,0.72128,2
0.79772,0.85244,0.29289,0.42136,0.85838,0.57349,0.72779,2
0.28649,0.28527,0.041371,0.66474,0.28152,0.7147,0.66681,3
0.37804,0.75782,0.7153,0.71842,0.47049,0.28732,0.37724,4
0.09464,0.80724,0.54433,0.96576,0.72369,0.62259,0.40619,6
0.8031,0.85777,0.28311,0.42048,0.86266,0.57278,0.71801,2
0.71552,0.70551,0.85249,0.72098,0.56574,0.48024,0.092485,5
0.38155,0.75528,0.71632,0.71077,0.47572,0.29532,0.38491,4
0.71768,0.7101,0.84963,0.71241,0.56266,0.47361,0.10019,5
0.10143,0.81861,0.52163,0.96058,0.6723,0.61477,0.3891,6
0.085511,0.82947,0.53104,0.95402,0.70486,0.64137,0.38522,6
0.09851,0.81777,0.53108,0.95797,0.70372,0.61804,0.38676,6
0.28807,0.28542,0.047705,0.66496,0.28465,0.71201,0.66694,3
0.28439,0.28138,0.046042,0.66651,0.2905,0.71487,0.66538,3
0.71292,0.70746,0.86932,0.71577,0.57422,0.47607,0.09113,5
0.2834,0.28957,0.042076,0.66543,0.28565,0.71278,0.67101,3
0.092096,0.81561,0.52775,0.957,0.70391,0.61879,0.38823,6
0.095214,0.81607,0.52933,0.95535,0.70454,0.61923,0.38667,6
0.08637,0.82151,0.52573,0.94947,0.70318,0.62757,0.37989,6
0.28665,0.28431,0.046443,0.67055,0.28871,0.7161,0.66849,3
0.28297,0.28506,0.046562,0.66898,0.28479,0.71367,0.67079,3
0.11091,0.8143,0.53255,0.9567,0.70367,0.61524,0.39257,6
0.091831,0.81073,0.54522,0.97166,0.73481,0.62478,0.36905,6
0.10253,0.82703,0.54504,0.92127,0.68927,0.61856,0.37788,6
0.18365,0.23019,0.58042,0.66734,0.56945,0.42614,0.18849,1
0.37404,0.76336,0.71559,0.71991,0.475,0.2848,0.37153,4
0.29366,0.28188,0.050255,0.67252,0.30356,0.72727,0.67205,3
0.37222,0.75708,0.71924,0.72178,0.47387,0.29527,0.37966,4
0.09623,0.81258,0.5344,0.96046,0.71154,0.62249,0.38268,6
0.28603,0.28689,0.048016,0.6636,0.28951,0.71096,0.66849,3
0.28367,0.28427,0.046165,0.6656,0.28213,0.71336,0.6707,3
0.049038,0.046744,0.96705,0.05556,0.53307,0.65074,0.82793,0
0.71229,0.71264,0.85586,0.71708,0.57696,0.48271,0.10014,5
0.71471,0.71503,0.86017,0.71505,0.57156,0.47733,0.096019,5
0.19216,0.23899,0.56922,0.66425,0.57151,0.43305,0.19177,1
0.085462,0.80937,0.53788,0.95412,0.72566,0.59942,0.39406,6
0.28429,0.28615,0.048906,0.67159,0.28656,0.71535,0.6643,3
0.80542,0.85334,0.29079,0.42057,0.85697,0.57887,0.72126,2
0.092211,0.81761,0.53237,0.96238,0.70704,0.6222,0.38348,6
0.71708,0.71205,0.85702,0.71738,0.5717,0.47926,0.091821,5
0.10923,0.81934,0.51983,0.92251,0.68928,0.60334,0.37189,6
0.80135,0.86358,0.28156,0.42997,0.86378,0.56778,0.72361,2
0.092357,0.8075,0.49727,0.95461,0.70029,0.62485,0.38722,6
0.19108,0.23879,0.57056,0.66763,0.5718,0.42862,0.18853,1
0.2831,0.29064,0.051034,0.67386,0.28755,0.71495,0.67851,3
0.28777,0.28343,0.053417,0.66539,0.28226,0.71634,0.66534,3
0.19482,0.24104,0.5776,0.66605,0.56878,0.41562,0.19278,1
0.093551,0.81695,0.53316,0.9572,0.70395,0.61429,0.38338,6
0.096502,0.82209,0.52695,0.9439,0.70598,0.62401,0.38584,6
0.28779,0.29364,0.048421,0.6666,0.28961,0.71908,0.67175,3
0.7975,0.86218,0.28207,0.42846,0.86023,0.57528,0.71917,2
0.28572,0.2859,0.048104,0.66764,0.28613,0.7141,0.66611,3
0.71486,0.71469,0.85827,0.71604,0.57017,0.47586,0.092522,5
0.79681,0.85902,0.28691,0.42523,0.86319,0.58016,0.72626,2
0.71582,0.71302,0.85771,0.71541,0.56888,0.477,0.094392,5
0.28783,0.28552,0.050755,0.67091,0.28514,0.71544,0.66814,3
0.1101,0.85013,0.53813,0.95445,0.70473,0.6413,0.38643,6
0.28789,0.28503,0.046581,0.66286,0.28798,0.71309,0.662,3
0.71797,0.71296,0.86426,0.71786,0.56892,0.47384,0.098942,5
0.093806,0.81614,0.53406,0.95671,0.70335,0.61809,0.3884,6
0.28576,0.28639,0.046186,0.67278,0.28377,0.71513,0.67173,3
0.70673,0.71004,0.85691,0.71071,0.57054,0.47515,0.083847,5
0.078574,0.81071,0.52383,0.95605,0.7033,0.62191,0.39421,6
0.074148,0.82107,0.51468,0.96429,0.70242,0.62453,0.36977,6
0.28528,0.29202,0.044076,0.67266,0.28231,0.70809,0.66868,3
0.71109,0.71806,0.85907,0.70858,0.57495,0.47778,0.093302,5
0.37878,0.7635,0.72288,0.71209,0.47519,0.29387,0.38196,4
0.80112,0.86236,0.27927,0.41855,0.86127,0.57054,0.72781,2
0.79636,0.86123,0.28374,0.4208,0.85961,0.58062,0.71778,2
0.28821,0.28507,0.047142,0.67036,0.28927,0.71402,0.66717,3
0.79836,0.85325,0.28333,0.42839,0.85527,0.57052,0.71923,2
0.80096,0.85256,0.28433,0.42125,0.86362,0.57749,0.71991,2
0.3744,0.76328,0.71692,0.72277,0.47531,0.28903,0.37773,4
0.28531,0.28456,0.045499,0.66809,0.28335,0.71637,0.66456,3
0.093699,0.81418,0.52459,0.97458,0.70918,0.60894,0.38921,6
0.37285,0.75599,0.72359,0.71004,0.46831,0.2856,0.3803,4
0.80026,0.86504,0.285,0.43068,0.86732,0.56958,0.71636,2
0.095586,0.81361,0.53332,0.97013,0.71484,0.62345,0.36747,6
0.80402,0.851,0.28706,0.4249,0.86183,0.58006,0.71967,2
0.28251,0.28414,0.049817,0.66918,0.29151,0.71114,0.67291,3
0.79924,0.85966,0.28463,0.42706,0.86841,0.57995,0.71819,2
0.1044,0.81997,0.51424,0.96784,0.70306,0.60346,0.38308,6
0.10578,0.80981,0.53677,0.92267,0.71125,0.60941,0.38811,6
0.38068,0.76417,0.71566,0.71511,0.47067,0.28809,0.38464,4
0.28572,0.28524,0.047819,0.66791,0.28593,0.71407,0.66693,3
0.18944,0.23738,0.57499,0.66894,0.57359,0.42418,0.18678,1
0.28553,0.28529,0.049754,0.66692,0.28699,0.71293,0.66633,3
0.29933,0.27262,0.048867,0.64521,0.27742,0.7114,0.67127,3
0.29059,0.27954,0.055281,0.6744,0.2851,0.70993,0.66369,3
0.19058,0.24133,0.57239,0.67639,0.56312,0.42072,0.19342,1
0.28909,0.28338,0.045769,0.67416,0.28442,0.71542,0.67445,3
0.099845,0.81612,0.53173,0.95507,0.70614,0.6232,0.38561,6
0.72165,0.71397,0.86342,0.71501,0.56848,0.47326,0.096976,5
0.28875,0.28027,0.055043,0.67505,0.28771,0.72407,0.65892,3
0.10316,0.80714,0.51915,0.96488,0.70773,0.61967,0.38935,6
0.19788,0.23349,0.56283,0.64971,0.57447,0.42559,0.18962,1
0.082719,0.80729,0.5298,0.95574,0.7081,0.61418,0.39742,6
0.28565,0.28527,0.047632,0.66782,0.28603,0.71385,0.66691,3
0.18706,0.24232,0.577,0.66552,0.57018,0.42808,0.19006,1
0.29083,0.29134,0.052764,0.66396,0.28355,0.71378,0.66456,3
0.37097,0.7671,0.71605,0.71881,0.46802,0.29253,0.37562,4
0.27839,0.2824,0.055447,0.67844,0.2815,0.71537,0.65726,3
0.10006,0.81325,0.53445,0.96774,0.71076,0.60434,0.39791,6
0.082279,0.821,0.53682,0.94901,0.68604,0.61324,0.37159,6
0.28245,0.28984,0.042368,0.66997,0.28614,0.72073,0.66073,3
0.2866,0.28637,0.044741,0.66654,0.28274,0.71409,0.66508,3
0.28449,0.29511,0.046926,0.66968,0.28659,0.71222,0.67153,3
0.095659,0.81537,0.53805,0.96506,0.7081,0.63245,0.40138,6
0.098119,0.80797,0.52414,0.95859,0.71034,0.62536,0.38131,6
0.093521,0.81711,0.53762,0.95113,0.69738,0.61301,0.38451,6
0.38447,0.75786,0.71373,0.71972,0.47387,0.29682,0.38124,4
0.19171,0.23979,0.56755,0.66561,0.57236,0.42902,0.18747,1
0.28474,0.28272,0.045092,0.66752,0.28847,0.71635,0.66723,3
0.094395,0.82843,0.52703,0.96878,0.70379,0.62948,0.37324,6
0.38415,0.75506,0.71471,0.71172,0.46751,0.29701,0.37435,4
0.10012,0.81315,0.53379,0.95408,0.70072,0.61908,0.38588,6
0.79996,0.85669,0.28678,0.43016,0.86838,0.56884,0.72191,2
0.80958,0.85664,0.28092,0.41957,0.865,0.58114,0.7265,2
0.09573,0.81726,0.53843,0.96219,0.7087,0.62546,0.38181,6
0.803,0.86176,0.28706,0.4248,0.86266,0.58129,0.71624,2
0.07952,0.82858,0.50568,0.95006,0.72933,0.62744,0.36379,6
0.095123,0.81625,0.52995,0.95592,0.70433,0.61908,0.38479,6
0.19348,0.23941,0.56857,0.66439,0.5723,0.42849,0.19284,1
0.28594,0.27979,0.045251,0.66867,0.28937,0.71206,0.66656,3
0.80772,0.85487,0.28441,0.42023,0.86345,0.58072,0.71667,2
0.10527,0.82164,0.51804,0.93724,0.70556,0.60595,0.39698,6
0.27541,0.28572,0.053883,0.6675,0.29024,0.7193,0.66995,3
0.80569,0.86218,0.2906,0.42146,0.8652,0.57499,0.72268,2
0.28841,0.28917,0.049702,0.65712,0.29596,0.70613,0.66678,3
0.79715,0.85282,0.28508,0.41963,0.8668,0.56829,0.7261,2
0.28535,0.28673,0.048114,0.66683,0.28672,0.71402,0.66737,3
0.28488,0.2675,0.061936,0.66875,0.28179,0.70757,0.67706,3
0.097177,0.81512,0.53289,0.97659,0.69664,0.64355,0.39367,6
0.090894,0.80975,0.52765,0.94954,0.70561,0.61854,0.38539,6
0.8085,0.86007,0.29276,0.42299,0.86296,0.56777,0.71659,2
0.28392,0.28405,0.051174,0.66915,0.28572,0.71407,0.66408,3
0.097603,0.81856,0.53257,0.95705,0.70131,0.61561,0.38239,6
0.18956,0.23975,0.57075,0.66685,0.57246,0.4279,0.19124,1
0.11236,0.82205,0.52141,0.9437,0.69962,0.62068,0.40185,6
0.18589,0.23909,0.57132,0.66564,0.57047,0.42754,0.19161,1
0.0867,0.80627,0.53532,0.94489,0.69238,0.61738,0.39474,6
0.28592,0.28466,0.047249,0.67039,0.28728,0.71447,0.66548,3
0.085796,0.81399,0.51538,0.96236,0.69736,0.61763,0.38766,6
0.099504,0.8167,0.53268,0.95648,0.70297,0.61922,0.38705,6
0.8063,0.85445,0.28598,0.42767,0.86831,0.58063,0.71906,2
0.093661,0.81406,0.53148,0.95565,0.70213,0.6198,0.38438,6
0.18911,0.23911,0.57102,0.66728,0.57131,0.42732,0.18906,1
0.80691,0.85937,0.28489,0.42121,0.85718,0.57609,0.72754,2
0.10503,0.82018,0.53045,0.93723,0.70794,0.63729,0.35167,6
0.10229,0.81734,0.52724,0.95438,0.71409,0.6222,0.38955,6
0.090767,0.81991,0.52403,0.97648,0.71836,0.62615,0.38586,6
0.28471,0.28259,0.049273,0.67467,0.27736,0.71705,0.67156,3
0.2803,0.29686,0.035653,0.66348,0.2857,0.72069,0.66056,3
0.38351,0.75876,0.71052,0.71666,0.46759,0.28486,0.37621,4
0.29052,0.28604,0.043944,0.66431,0.28242,0.7154,0.66541,3
0.28649,0.28577,0.046364,0.66777,0.28482,0.71383,0.66486,3
0.28283,0.28941,0.042948,0.66243,0.2922,0.70751,0.68545,3
0.11048,0.79749,0.54623,0.92987,0.70298,0.64512,0.38781,6
0.18878,0.23746,0.5726,0.66746,0.57023,0.4301,0.191,1
0.80635,0.85363,0.28881,0.42113,0.86813,0.57928,0.72404,2
0.37877,0.75654,0.7189,0.71107,0.47233,0.29162,0.37358,4
0.71468,0.71365,0.85888,0.71453,0.56994,0.47804,0.094855,5
0.28982,0.29257,0.046583,0.67538,0.27753,0.7241,0.664,3
0.091617,0.82398,0.52725,0.94348,0.70802,0.6141,0.38148,6
0.095567,0.819,0.54315,0.95996,0.69848,0.61777,0.39029,6
0.28215,0.28733,0.049179,0.6685,0.28741,0.71011,0.6678,3
0.092244,0.82053,0.5335,0.95233,0.69977,0.62246,0.38111,6
0.19421,0.24169,0.57476,0.66035,0.57425,0.42897,0.18828,1
0.19927,0.24175,0.55349,0.64588,0.57686,0.44356,0.1978,1
0.37631,0.76657,0.71124,0.7152,0.48022,0.29482,0.37868,4
0.29295,0.28734,0.043738,0.66327,0.28481,0.70946,0.66473,3
0.28546,0.28494,0.047601,0.66682,0.28583,0.71383,0.66773,3
0.094087,0.80752,0.53277,0.9489,0.71389,0.62703,0.3835,6
0.096971,0.81963,0.52476,0.95135,0.70723,0.61482,0.38088,6
0.28665,0.27813,0.046043,0.66931,0.28583,0.70717,0.65702,3
0.28117,0.29811,0.040164,0.67052,0.29244,0.71263,0.66142,3
0.8004,0.855,0.28165,0.42389,0.86759,0.57788,0.71839,2
0.082663,0.81663,0.51843,0.96691,0.68764,0.61381,0.39128,6
0.097581,0.80071,0.55177,0.93382,0.70971,0.61244,0.37765,6
0.092835,0.81986,0.51576,0.9729,0.70217,0.6118,0.38354,6
0.093446,0.81265,0.52207,0.96408,0.69904,0.63165,0.39097,6
0.099923,0.8005,0.53414,0.95743,0.69458,0.62245,0.38194,6
0.19152,0.2403,0.57455,0.66877,0.57377,0.42816,0.19514,1
0.80639,0.86069,0.28529,0.42429,0.86574,0.57358,0.72304,2
0.28603,0.28572,0.050521,0.66952,0.28789,0.71866,0.66343,3
0.29072,0.29314,0.0472,0.66877,0.29112,0.70497,0.675,3
0.28354,0.28363,0.043454,0.6682,0.28997,0.71367,0.66542,3
0.28567,0.28607,0.042722,0.67055,0.28064,0.71175,0.66532,3
0.28564,0.28394,0.047514,0.67049,0.28422,0.7086,0.67116,3
0.37075,0.76035,0.71371,0.71056,0.47842,0.28913,0.38211,4
0.28633,0.28951,0.045763,0.66776,0.28754,0.71303,0.66556,3
0.28696,0.28098,0.046751,0.66661,0.28057,0.71298,0.67157,3
0.085105,0.81071,0.5264,0.94493,0.71202,0.62957,0.39757,6
0.0959,0.80406,0.53578,0.97428,0.7056,0.62762,0.40086,6
0.083471,0.80068,0.5266,0.95488,0.70673,0.61894,0.37434,6
0.19441,0.23701,0.56933,0.66322,0.56626,0.43016,0.19511,1
0.10506,0.80608,0.53986,0.94749,0.69825,0.63415,0.40082,6
0.18912,0.23805,0.57374,0.66433,0.57061,0.43533,0.19178,1
0.084522,0.81558,0.53573,0.96552,0.71361,0.62169,0.39181,6
0.28578,0.27573,0.051877,0.66904,0.2857,0.70541,0.67017,3
0.28367,0.28942,0.048264,0.66722,0.28601,0.71226,0.67011,3
0.10401,0.80798,0.52645,0.95743,0.7122,0.63096,0.38929,6
0.085964,0.81807,0.54055,0.95934,0.69071,0.62184,0.37955,6
0.092927,0.82055,0.53212,0.95441,0.70438,0.61917,0.38501,6
0.28899,0.28393,0.046763,0.66906,0.29111,0.71456,0.66432,3
0.097388,0.81124,0.52149,0.96715,0.69622,0.62071,0.3867,6
0.84306,0.45996,0.92321,0.40577,0.92491,0.82438,0.70409,0
0.19024,0.23829,0.57005,0.66926,0.57239,0.43007,0.19277,1
0.28981,0.28928,0.047533,0.66795,0.28821,0.72217,0.66571,3
0.11165,0.81213,0.51593,0.95223,0.70519,0.59896,0.38019,6
0.18869,0.23156,0.5764,0.67529,0.56466,0.42766,0.19272,1
0.11065,0.81127,0.53595,0.97472,0.70016,0.63119,0.39779,6
0.099159,0.81914,0.53189,0.95751,0.70767,0.62117,0.38569,6
0.30035,0.28213,0.05597,0.67562,0.2933,0.71486,0.67151,3
0.79869,0.85464,0.29281,0.42064,0.86716,0.57938,0.72649,2
0.28653,0.28563,0.047812,0.66743,0.28653,0.71392,0.66839,3
0.19196,0.22774,0.5802,0.66967,0.57021,0.42217,0.17671,1
0.80453,0.85736,0.28996,0.4251,0.86633,0.57335,0.72014,2
0.19249,0.23592,0.57321,0.66515,0.57162,0.42688,0.19118,1
0.8098,0.85632,0.28233,0.42558,0.86598,0.57289,0.7256,2
0.092731,0.83171,0.51338,0.96105,0.72091,0.61395,0.39388,6
0.28378,0.28481,0.047263,0.66775,0.2861,0.71402,0.66631,3
0.37374,0.76496,0.72275,0.71969,0.47802,0.28358,0.38371,4
0.2856,0.28513,0.047327,0.66877,0.28606,0.71403,0.66619,3
0.19521,0.23916,0.56869,0.6658,0.56895,0.424,0.18939,1
0.1081,0.81981,0.54548,0.94297,0.71767,0.6255,0.38512,6
0.098696,0.81845,0.53333,0.96089,0.70328,0.61153,0.38076,6
0.37669,0.76261,0.72117,0.71802,0.48023,0.29527,0.37212,4
0.28542,0.28216,0.046027,0.66812,0.28484,0.71409,0.66658,3
0.28447,0.28643,0.047981,0.66741,0.28649,0.71464,0.66885,3
0.28611,0.28676,0.046122,0.66867,0.28476,0.71454,0.66662,3
0.80359,0.86183,0.28094,0.42158,0.85944,0.57827,0.72492,2
0.095062,0.81346,0.53744,0.95768,0.67135,0.64289,0.39211,6
0.7149,0.7139,0.85669,0.71529,0.56912,0.47598,0.096597,5
0.80723,0.85439,0.29277,0.42366,0.85815,0.56802,0.71846,2
0.26805,0.27948,0.061612,0.67771,0.28689,0.72202,0.67143,3
0.28979,0.28336,0.046086,0.6656,0.28958,0.71096,0.66341,3
0.19213,0.24138,0.5719,0.66101,0.57317,0.43176,0.18542,1
0.37388,0.75738,0.72236,0.71249,0.47,0.28424,0.37443,4
0.71489,0.71607,0.85198,0.70416,0.57528,0.47609,0.088395,5
0.1893,0.23966,0.5657,0.68202,0.5798,0.43226,0.19315,1
0.29012,0.28216,0.051792,0.67535,0.28408,0.71943,0.6702,3
0.075177,0.82218,0.51891,0.94398,0.6811,0.60261,0.37217,6
0.28472,0.28768,0.047727,0.66743,0.28638,0.71389,0.66776,3
0.093789,0.81071,0.52926,0.95687,0.71095,0.61374,0.38067,6
0.80013,0.86335,0.28035,0.42902,0.86463,0.57882,0.72587,2
0.072433,0.80949,0.54854,0.94514,0.69684,0.62601,0.40016,6
0.28302,0.28821,0.046579,0.66982,0.28357,0.71405,0.6684,3
0.08228,0.81991,0.53663,0.95205,0.70018,0.62541,0.38925,6
0.10689,0.81378,0.53674,0.9652,0.72531,0.63586,0.38309,6
0.099948,0.84215,0.52978,0.92261,0.70586,0.63212,0.38315,6
0.19721,0.23477,0.56848,0.66481,0.57158,0.42441,0.19374,1
0.28515,0.28508,0.049859,0.66948,0.28532,0.71327,0.66887,3
0.28812,0.28611,0.056905,0.66742,0.28765,0.71436,0.66472,3
0.28743,0.28327,0.042626,0.66915,0.28943,0.71583,0.66129,3
0.28012,0.2896,0.045053,0.66754,0.27931,0.70026,0.66197,3
0.80114,0.85748,0.28407,0.41831,0.85874,0.58128,0.71873,2
0.28562,0.28747,0.049794,0.671,0.27997,0.71757,0.67194,3
0.10328,0.81935,0.51043,0.94778,0.69637,0.61951,0.39678,6
0.2817,0.28047,0.047847,0.6745,0.29288,0.71753,0.66627,3
0.28592,0.28467,0.046835,0.66828,0.28358,0.71182,0.6674,3
0.71586,0.71214,0.86275,0.7173,0.56761,0.47637,0.094795,5
0.38081,0.75849,0.71621,0.71855,0.47401,0.29331,0.37507,4
0.28453,0.28642,0.048061,0.6677,0.2884,0.71435,0.66335,3
0.19014,0.2386,0.57241,0.66603,0.56957,0.4286,0.19076,1
0.2874,0.28473,0.048463,0.66836,0.28388,0.71213,0.66419,3
