@relation base_data_3-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute class {0,1,2,3,4}

@data
0.4622,0.28693,0.833,0.21489,0.67503,0.95614,0.21552,0.95814,0.28803,0.97092,0.71049,0.37236,0.16193,0.88573,0.28617,0.62648,2
0.46342,0.30587,0.83043,0.20575,0.66735,0.96625,0.20283,0.94978,0.29589,0.95888,0.70791,0.37512,0.15908,0.87326,0.28654,0.60544,2
0.047682,0.49907,0.92035,0.61462,0.41299,0.91779,0.36701,0.45369,0.17059,0.59166,0.36753,0.66771,0.92686,0.74616,0.046404,0.63182,4
0.034682,0.51074,0.90942,0.63018,0.41377,0.90804,0.36859,0.45134,0.15601,0.58176,0.37883,0.65915,0.91466,0.74484,0.047598,0.63209,4
0.54243,0.70604,0.16715,0.74916,0.83164,0.53747,0.37337,0.5855,0.87566,0.16572,0.37362,0.25235,0.79164,0.042052,0.083285,0.12577,3
0.037655,0.4981,0.91269,0.63209,0.40827,0.90715,0.36771,0.45202,0.17129,0.58014,0.36841,0.6676,0.91111,0.75596,0.038071,0.62108,4
0.03749,0.50059,0.91084,0.6185,0.42309,0.90822,0.36974,0.44901,0.16074,0.57647,0.37932,0.65922,0.91217,0.75293,0.036667,0.63687,4
0.54057,0.12565,0.042003,0.66438,0.79197,0.62247,0.45937,0.49941,0.41469,0.25008,0.95522,0.45874,0.50003,0.3362,0.12159,0.8796,1
0.46483,0.2945,0.84702,0.21403,0.66328,0.96632,0.2164,0.9478,0.2969,0.9674,0.69265,0.36787,0.17134,0.88248,0.29595,0.61468,2
0.54183,0.12635,0.04392,0.66576,0.79032,0.62487,0.45716,0.49688,0.41851,0.2459,0.95994,0.45374,0.49772,0.33469,0.12291,0.87535,1
0.54207,0.12542,0.041428,0.66637,0.79147,0.62448,0.45873,0.49915,0.41565,0.2503,0.95766,0.45519,0.499,0.33274,0.12529,0.87478,1
0.030777,0.5067,0.92076,0.61874,0.40903,0.9188,0.37777,0.46046,0.16148,0.5816,0.38072,0.65262,0.92497,0.75316,0.031463,0.62206,4
0.54199,0.70694,0.16583,0.75081,0.8303,0.53567,0.38022,0.58821,0.87472,0.16805,0.37529,0.25142,0.79089,0.041401,0.082697,0.12535,3
0.54784,0.12279,0.047933,0.66417,0.78278,0.62795,0.46214,0.49177,0.4147,0.24463,0.96335,0.46202,0.48919,0.329,0.12107,0.87716,1
0.4634,0.28771,0.82761,0.20577,0.66615,0.95744,0.20402,0.94844,0.29611,0.95991,0.71172,0.37406,0.16127,0.88697,0.28696,0.61947,2
0.46541,0.29474,0.83297,0.20157,0.67411,0.95919,0.20493,0.96034,0.28726,0.96875,0.69856,0.37107,0.17102,0.88513,0.28158,0.61447,2
0.45039,0.29556,0.84269,0.21514,0.6645,0.96692,0.2006,0.95079,0.29559,0.96752,0.71762,0.38557,0.16262,0.88094,0.29587,0.61781,2
0.5768,0.39379,0.42314,0.48451,0.86277,0.30954,0.57482,0.91871,0.48962,0.091104,0.67326,0.48391,0.56798,0.17189,1.0153,0.89218,0
0.54237,0.12522,0.041393,0.66595,0.79121,0.62588,0.45791,0.49846,0.41617,0.24938,0.95823,0.45624,0.49992,0.33346,0.12454,0.87473,1
0.53768,0.12767,0.027808,0.67602,0.79701,0.62621,0.45862,0.50392,0.40782,0.25855,0.96126,0.46536,0.50653,0.3354,0.1238,0.87675,1
0.54283,0.12595,0.037085,0.66327,0.79601,0.62336,0.45563,0.5029,0.41547,0.24098,0.96136,0.45456,0.4988,0.33101,0.12866,0.88072,1
0.54211,0.12497,0.041702,0.66613,0.793,0.62625,0.45917,0.49912,0.41587,0.25043,0.95759,0.45503,0.49849,0.3333,0.12482,0.87614,1
0.54191,0.12577,0.041412,0.66594,0.79409,0.62551,0.45885,0.49788,0.41592,0.25003,0.95848,0.4553,0.49997,0.33206,0.1246,0.87683,1
0.036134,0.49575,0.92042,0.62662,0.41068,0.90499,0.36944,0.45003,0.16229,0.58147,0.38189,0.65446,0.9282,0.74573,0.045228,0.63527,4
0.05174,0.49877,0.91111,0.63076,0.40502,0.91584,0.37924,0.44889,0.171,0.58877,0.36668,0.65901,0.90973,0.74493,0.036265,0.63338,4
0.044579,0.5114,0.91168,0.62935,0.41255,0.90654,0.36829,0.46043,0.1719,0.58069,0.37917,0.65922,0.92187,0.75596,0.036702,0.63246,4
0.53823,0.11814,0.049606,0.66403,0.79694,0.62486,0.45888,0.49756,0.40936,0.24554,0.95071,0.45627,0.49711,0.3352,0.12934,0.87522,1
0.54806,0.12424,0.039988,0.67536,0.79416,0.62782,0.45441,0.50922,0.41719,0.25,0.97017,0.45899,0.49992,0.33627,0.12559,0.86983,1
0.54168,0.12384,0.040457,0.6662,0.79143,0.62375,0.45853,0.49877,0.41645,0.2502,0.95861,0.45586,0.4988,0.33371,0.12425,0.87632,1
0.54223,0.12627,0.041692,0.66588,0.79255,0.62467,0.45904,0.49785,0.4161,0.25054,0.95735,0.45649,0.49979,0.33367,0.12397,0.87454,1
0.53666,0.13161,0.044238,0.66079,0.78226,0.62902,0.46362,0.50728,0.41767,0.25703,0.94358,0.45919,0.49907,0.33382,0.12758,0.87575,1
0.050807,0.49907,0.90841,0.63204,0.4136,0.91633,0.37714,0.46036,0.16157,0.57948,0.37972,0.66694,0.91438,0.7528,0.031857,0.61668,4
0.53719,0.12733,0.037462,0.6564,0.79655,0.6312,0.45341,0.49573,0.41729,0.24296,0.96099,0.45093,0.49622,0.32722,0.12594,0.87895,1
0.54267,0.12562,0.041126,0.66358,0.79432,0.62443,0.45772,0.49916,0.41727,0.2506,0.95677,0.45672,0.49985,0.3322,0.12448,0.87503,1
0.047028,0.49095,0.9072,0.62851,0.41141,0.91701,0.36892,0.4645,0.15827,0.58993,0.36897,0.66958,0.91225,0.74587,0.03623,0.63109,4
0.54229,0.12619,0.04124,0.66592,0.79207,0.62589,0.4583,0.49844,0.41569,0.24958,0.95811,0.45699,0.5005,0.33268,0.12425,0.87608,1
0.54567,0.13666,0.045642,0.66505,0.79747,0.6395,0.46128,0.49588,0.41899,0.25458,0.96921,0.4536,0.50547,0.34043,0.12901,0.87434,1
0.53827,0.1254,0.043223,0.6756,0.78968,0.62854,0.46023,0.50412,0.4185,0.26055,0.96712,0.44823,0.49673,0.33533,0.12512,0.87153,1
0.53851,0.70549,0.16661,0.7499,0.82291,0.53475,0.37517,0.58205,0.87413,0.16804,0.37137,0.24592,0.78623,0.042911,0.083877,0.13125,3
0.54253,0.12995,0.042224,0.66678,0.79374,0.63718,0.45418,0.50123,0.41631,0.24992,0.95364,0.45186,0.50365,0.33928,0.12872,0.88219,1
0.53837,0.13111,0.04655,0.66846,0.79695,0.62324,0.45842,0.4936,0.4156,0.24103,0.96212,0.45672,0.49705,0.34012,0.12744,0.87379,1
0.54139,0.12597,0.038592,0.66483,0.79207,0.61965,0.46208,0.4975,0.42004,0.25066,0.95707,0.45987,0.49595,0.33888,0.12811,0.87757,1
0.04658,0.49834,0.92104,0.62689,0.41107,0.90498,0.37011,0.46186,0.17316,0.57754,0.36981,0.66722,0.91271,0.74341,0.038735,0.62275,4
0.54686,0.11314,0.036152,0.67566,0.79476,0.63014,0.45564,0.5016,0.41469,0.25088,0.97177,0.45627,0.50281,0.32908,0.12335,0.87966,1
0.046922,0.49777,0.92388,0.619,0.4136,0.91531,0.36634,0.46222,0.17472,0.57634,0.37925,0.66974,0.91021,0.75264,0.036279,0.63078,4
0.45194,0.28449,0.84045,0.20357,0.66682,0.96686,0.21544,0.94734,0.3032,0.95704,0.70637,0.37491,0.1722,0.87407,0.28632,0.63681,2
0.54268,0.12654,0.042245,0.66251,0.79163,0.62688,0.46199,0.49412,0.41892,0.24275,0.9681,0.45785,0.49997,0.32623,0.12719,0.86965,1
0.54179,0.12517,0.041643,0.66607,0.79225,0.62533,0.45832,0.49865,0.41573,0.24973,0.95787,0.45623,0.4996,0.33313,0.12474,0.87513,1
0.051008,0.51764,0.92139,0.63069,0.42153,0.90558,0.36911,0.46036,0.16041,0.58059,0.36918,0.65819,0.92361,0.75264,0.046029,0.62056,4
0.4686,0.28364,0.84041,0.21248,0.66478,0.96899,0.214,0.95034,0.2876,0.97156,0.70691,0.38513,0.16193,0.86833,0.2972,0.61547,2
0.54158,0.12505,0.041522,0.66655,0.79225,0.62544,0.45795,0.49862,0.4158,0.24981,0.9584,0.4557,0.49979,0.33332,0.12473,0.87497,1
0.53953,0.12682,0.045124,0.66356,0.78933,0.61866,0.4662,0.50371,0.41509,0.24993,0.96034,0.46026,0.50162,0.33436,0.12313,0.87497,1
0.045008,0.49835,0.911,0.6195,0.41259,0.9189,0.36934,0.46751,0.17493,0.57826,0.36982,0.66001,0.92324,0.74545,0.045027,0.62285,4
0.04529,0.50707,0.90898,0.6187,0.41314,0.90868,0.38138,0.44936,0.17257,0.57874,0.36661,0.65493,0.91438,0.74148,0.037556,0.62992,4
0.54557,0.12041,0.045792,0.66628,0.79984,0.6158,0.46908,0.50648,0.4178,0.25468,0.96183,0.45103,0.49665,0.33544,0.11144,0.87402,1
0.46582,0.29557,0.83322,0.2128,0.67414,0.95151,0.19678,0.95736,0.28852,0.96731,0.71092,0.36879,0.16077,0.87146,0.29635,0.61611,2
0.45589,0.29418,0.84885,0.19989,0.67594,0.96717,0.20383,0.95849,0.28647,0.95886,0.69855,0.3685,0.17092,0.87246,0.28417,0.62743,2
0.5419,0.12503,0.041529,0.66625,0.79213,0.62536,0.45847,0.49846,0.41568,0.2499,0.9579,0.45627,0.49964,0.33311,0.1246,0.87525,1
0.044858,0.5105,0.91323,0.62701,0.42424,0.90866,0.38242,0.46197,0.16894,0.59308,0.36407,0.66803,0.92178,0.74312,0.034095,0.63429,4
0.53933,0.12709,0.042821,0.66337,0.78776,0.62756,0.45863,0.5018,0.41606,0.24626,0.96084,0.45564,0.50043,0.3336,0.12474,0.87517,1
0.047384,0.495,0.90964,0.62661,0.41184,0.91671,0.37949,0.45258,0.16855,0.5803,0.36474,0.65941,0.90853,0.74553,0.046435,0.63048,4
0.55038,0.12249,0.042944,0.65669,0.79282,0.62035,0.4598,0.506,0.42255,0.25543,0.95976,0.45739,0.50771,0.3317,0.1221,0.88329,1
0.54239,0.70376,0.16312,0.74845,0.83394,0.53477,0.3734,0.58473,0.87454,0.16957,0.37544,0.24703,0.79101,0.044543,0.083613,0.12386,3
0.54301,0.12568,0.041551,0.6657,0.79081,0.6249,0.45832,0.49774,0.41474,0.24916,0.95924,0.45675,0.49818,0.33283,0.12599,0.87378,1
0.53929,0.12853,0.042284,0.65535,0.79617,0.62147,0.45973,0.49831,0.41715,0.24827,0.96782,0.45518,0.50552,0.32998,0.12667,0.87435,1
0.54059,0.12486,0.029716,0.66212,0.79332,0.62464,0.44645,0.49333,0.41046,0.25177,0.9609,0.45431,0.50087,0.33214,0.12174,0.87337,1
0.54158,0.12479,0.039609,0.66557,0.7934,0.62403,0.45946,0.49974,0.41661,0.25143,0.95824,0.45694,0.50007,0.33485,0.1253,0.87476,1
0.54168,0.12295,0.042399,0.66795,0.79105,0.62543,0.45757,0.49954,0.41553,0.25041,0.95826,0.45739,0.49938,0.33281,0.12377,0.87744,1
0.54363,0.12185,0.044419,0.66721,0.78654,0.62619,0.46088,0.49839,0.41384,0.24972,0.95843,0.45924,0.49524,0.33618,0.12343,0.87126,1
0.54259,0.12443,0.040501,0.66528,0.79206,0.62547,0.45852,0.4976,0.41524,0.25045,0.95819,0.4545,0.49883,0.33185,0.12351,0.87639,1
0.45323,0.29565,0.84069,0.20307,0.67465,0.96854,0.2044,0.95748,0.28489,0.9693,0.70848,0.37509,0.15613,0.87472,0.29924,0.62648,2
0.54331,0.70592,0.1655,0.74844,0.83793,0.5421,0.37798,0.58487,0.87495,0.16904,0.37763,0.2538,0.79823,0.039521,0.085904,0.12296,3
0.54011,0.71072,0.16088,0.74451,0.83164,0.54203,0.38084,0.57701,0.87245,0.16034,0.37902,0.24905,0.78915,0.044923,0.086488,0.1233,3
0.53351,0.12858,0.036184,0.67197,0.79891,0.63414,0.46557,0.49082,0.42324,0.24543,0.96474,0.46444,0.49912,0.34056,0.12096,0.87552,1
0.53904,0.12137,0.042659,0.66176,0.79067,0.62444,0.46445,0.49979,0.41309,0.25064,0.95572,0.45405,0.4998,0.33413,0.12452,0.8764,1
0.048469,0.49517,0.91094,0.61732,0.42387,0.9061,0.36131,0.46525,0.17369,0.58058,0.37884,0.66858,0.91389,0.76023,0.045408,0.62384,4
0.50212,0.72299,0.86267,0.44991,0.81969,0.16434,0.13149,0.1678,0.38858,0.51942,0.33897,0.58714,0.67087,0.45988,0.72278,0.73975,0
0.051197,0.51007,0.91244,0.62685,0.42127,0.90891,0.37062,0.45289,0.16903,0.57856,0.36715,0.67028,0.92158,0.76262,0.034864,0.63394,4
0.28559,0.11756,0.63357,0.21076,0.077188,1.007,0.74687,0.34505,0.15006,0.3344,0.24103,0.38114,0.3283,0.64054,0.24482,0.092504,0
0.54073,0.13463,0.045208,0.67304,0.79463,0.62463,0.45632,0.50073,0.41072,0.24858,0.95858,0.46191,0.49794,0.33972,0.12318,0.87477,1
0.53658,0.12624,0.055376,0.66278,0.79644,0.63504,0.45902,0.49603,0.42073,0.2514,0.95794,0.45661,0.49168,0.31853,0.12098,0.87528,1
0.4623,0.2821,0.84373,0.21476,0.66749,0.95926,0.20124,0.95779,0.28676,0.95811,0.7099,0.37116,0.16132,0.88245,0.28077,0.63096,2
0.53918,0.13084,0.037457,0.66715,0.78974,0.62546,0.45664,0.49736,0.41535,0.25241,0.9599,0.45373,0.49803,0.32557,0.1246,0.87507,1
0.54107,0.13007,0.041722,0.6641,0.79451,0.62629,0.45659,0.50711,0.41065,0.25695,0.96316,0.45587,0.50182,0.33521,0.10886,0.87607,1
0.04769,0.50769,0.92734,0.63138,0.41076,0.91537,0.36856,0.46402,0.1596,0.58099,0.3679,0.66009,0.91304,0.75724,0.037459,0.61923,4
0.45481,0.28438,0.83136,0.20271,0.66662,0.9558,0.20558,0.95075,0.29823,0.97145,0.69785,0.38586,0.17165,0.88133,0.29395,0.62873,2
0.44835,0.2971,0.8343,0.20609,0.66705,0.95834,0.20167,0.95762,0.28718,0.96008,0.69727,0.38345,0.15983,0.88227,0.29398,0.62792,2
0.5423,0.12077,0.044092,0.66338,0.78825,0.62682,0.4579,0.49489,0.41677,0.24988,0.95608,0.45276,0.50161,0.33466,0.1216,0.87116,1
0.042895,0.35512,0.90686,0.074546,0.50769,0.43831,1.0737,0.52478,0.23955,0.68624,0.94914,0.097101,0.93297,0.074508,0.16024,0.63876,0
0.04802,0.51059,0.91014,0.63575,0.42486,0.90556,0.37047,0.45364,0.15912,0.59036,0.37922,0.65978,0.92831,0.75279,0.038468,0.62188,4
0.54266,0.12614,0.046175,0.66951,0.79294,0.6263,0.45787,0.4967,0.41719,0.24848,0.95521,0.45514,0.50028,0.33448,0.12781,0.8729,1
0.54187,0.12493,0.041517,0.66628,0.79164,0.62508,0.45856,0.49834,0.41579,0.24973,0.95802,0.45616,0.49947,0.33283,0.12438,0.87485,1
0.047075,0.50862,0.91951,0.61837,0.41271,0.90783,0.3701,0.45128,0.17079,0.59081,0.38006,0.66673,0.91498,0.73895,0.045442,0.62335,4
0.52332,0.1215,0.040615,0.67315,0.79691,0.62194,0.45313,0.49707,0.41586,0.2444,0.95936,0.46768,0.49979,0.33239,0.11901,0.87268,1
0.54488,0.12269,0.053234,0.65749,0.79331,0.62247,0.45258,0.50225,0.41805,0.24871,0.95754,0.45139,0.4958,0.33008,0.13994,0.87359,1
0.46551,0.29842,0.8438,0.2048,0.67841,0.96623,0.20074,0.94741,0.30048,0.96797,0.70678,0.38687,0.16091,0.88276,0.28307,0.62936,2
0.54278,0.70644,0.16579,0.74966,0.83356,0.53986,0.37458,0.58485,0.87464,0.16717,0.37474,0.25025,0.79186,0.041433,0.083468,0.12517,3
0.53841,0.12453,0.042468,0.66677,0.79371,0.62492,0.45727,0.50137,0.41494,0.25223,0.95725,0.45743,0.49595,0.33335,0.12122,0.87541,1
0.4543,0.29675,0.83297,0.2042,0.677,0.95885,0.20544,0.94975,0.29533,0.95472,0.70663,0.38222,0.17005,0.88207,0.29337,0.63079,2
0.034164,0.50935,0.91304,0.6189,0.4222,0.90929,0.37869,0.4632,0.17275,0.58154,0.36837,0.6604,0.92222,0.75291,0.048474,0.62204,4
0.53931,0.12608,0.040973,0.66573,0.79429,0.62589,0.45789,0.50003,0.41591,0.25071,0.95709,0.45528,0.50121,0.33246,0.12374,0.87481,1
0.76816,0.98137,0.43542,0.55657,0.080528,0.56833,0.20813,0.22214,0.041481,0.87123,0.43393,0.14485,0.13865,0.17794,0.22762,0.652,0
0.54083,0.12667,0.050175,0.67512,0.78782,0.62935,0.46284,0.50459,0.42828,0.25739,0.95449,0.45043,0.49906,0.32593,0.13056,0.87488,1
0.54616,0.70335,0.1617,0.74805,0.83075,0.53237,0.37822,0.58146,0.87955,0.16683,0.38297,0.2546,0.79685,0.039251,0.087317,0.12363,3
0.045278,0.49989,0.92031,0.62803,0.42947,0.90593,0.37721,0.46041,0.17084,0.58864,0.37769,0.65815,0.91505,0.74021,0.047795,0.62228,4
0.047386,0.50017,0.92024,0.62906,0.42212,0.90913,0.37768,0.4636,0.16893,0.58138,0.36902,0.65886,0.91333,0.75433,0.036032,0.63024,4
0.46255,0.28711,0.84707,0.2148,0.6779,0.97155,0.20235,0.94975,0.29736,0.95747,0.70895,0.38376,0.16295,0.88124,0.28487,0.62791,2
0.54531,0.12784,0.042531,0.66663,0.79399,0.62481,0.45798,0.50372,0.41457,0.25022,0.95728,0.45845,0.49911,0.3312,0.12535,0.87447,1
0.046595,0.50038,0.92131,0.61563,0.41474,0.91663,0.36487,0.44839,0.16046,0.58967,0.36941,0.66652,0.91165,0.75333,0.045775,0.63311,4
0.46247,0.29421,0.84295,0.21298,0.67505,0.96915,0.20417,0.95079,0.28691,0.95944,0.69787,0.38228,0.15748,0.88218,0.28589,0.63205,2
0.54152,0.12763,0.044032,0.66506,0.79188,0.62554,0.45864,0.49957,0.41387,0.25021,0.95961,0.45763,0.50122,0.33487,0.12476,0.87418,1
0.045604,0.49642,0.92023,0.61546,0.4138,0.91552,0.37042,0.46085,0.16253,0.58067,0.37855,0.6724,0.91154,0.75293,0.034757,0.6344,4
0.53909,0.13013,0.036669,0.66637,0.79163,0.62733,0.45714,0.4959,0.41372,0.24935,0.95862,0.4541,0.50301,0.334,0.12431,0.87423,1
0.54382,0.70641,0.16501,0.75064,0.83418,0.54147,0.3753,0.58441,0.8754,0.16785,0.3743,0.25197,0.79146,0.041607,0.082949,0.12475,3
0.54555,0.12355,0.046383,0.66411,0.79542,0.62218,0.45618,0.50226,0.41652,0.25199,0.96154,0.45635,0.49876,0.33439,0.12045,0.87574,1
0.047434,0.49875,0.9203,0.62864,0.42497,0.91635,0.37007,0.45184,0.17221,0.59059,0.37902,0.66695,0.91455,0.75522,0.046292,0.62357,4
0.53757,0.70946,0.16664,0.75088,0.84708,0.54036,0.37649,0.57298,0.87649,0.16473,0.37391,0.25429,0.79435,0.039647,0.083614,0.12853,3
0.45529,0.29781,0.84601,0.21908,0.66726,0.96945,0.21673,0.96651,0.28743,0.95617,0.70006,0.37349,0.16237,0.86905,0.28516,0.6326,2
0.54045,0.11769,0.042513,0.66759,0.79232,0.62765,0.46727,0.49235,0.41923,0.26088,0.95858,0.45344,0.49351,0.33102,0.13131,0.87669,1
0.53699,0.12295,0.045186,0.66232,0.78378,0.62935,0.45511,0.50181,0.41229,0.2503,0.95902,0.45432,0.49673,0.32302,0.12373,0.87583,1
0.44896,0.29558,0.84258,0.21255,0.66062,0.95443,0.20418,0.95726,0.28701,0.95789,0.71305,0.38171,0.16269,0.87058,0.29391,0.62799,2
0.54433,0.12182,0.044176,0.66509,0.79076,0.62915,0.46146,0.49934,0.4114,0.24611,0.95572,0.45574,0.49985,0.33356,0.13222,0.87192,1
0.54208,0.70561,0.16681,0.75108,0.83263,0.54089,0.37528,0.58658,0.87556,0.16799,0.3738,0.25009,0.79126,0.044231,0.083728,0.12466,3
0.5426,0.12529,0.03938,0.66905,0.79243,0.62864,0.4601,0.49887,0.41606,0.25082,0.95573,0.45616,0.49915,0.33333,0.12524,0.87583,1
0.54226,0.70633,0.16532,0.74962,0.83258,0.53917,0.37502,0.58448,0.87541,0.16657,0.37371,0.25111,0.79219,0.040617,0.08349,0.12565,3
0.036979,0.49959,0.90749,0.63103,0.42723,0.91626,0.36736,0.4621,0.17308,0.58084,0.38431,0.66884,0.91226,0.75225,0.037231,0.62092,4
0.045681,0.49675,0.91205,0.61999,0.41118,0.90501,0.36948,0.46212,0.15937,0.58222,0.38168,0.6583,0.9094,0.75238,0.035994,0.62358,4
0.074665,0.082493,0.55385,0.97735,0.75238,0.9055,0.84764,0.57326,0.25068,0.47896,0.45952,0.04094,0.40915,0.69155,0.3626,0.86691,0
0.45556,0.29524,0.82954,0.21714,0.67597,0.97124,0.20545,0.94503,0.28467,0.95633,0.69983,0.37485,0.15965,0.8814,0.28226,0.62661,2
0.78107,0.76227,0.37286,0.36141,0.21796,0.33763,0.11276,0.87935,0.65381,0.74792,0.69146,0.51547,0.56186,0.093948,0.87823,0.62784,0
0.45474,0.29658,0.83215,0.21549,0.67881,0.97219,0.21225,0.95799,0.29727,0.9661,0.69601,0.37219,0.17237,0.87211,0.29656,0.61936,2
0.53746,0.12908,0.043125,0.66161,0.79531,0.62154,0.4621,0.49743,0.41343,0.24988,0.95883,0.45321,0.49746,0.33327,0.12388,0.87568,1
0.74468,0.88395,0.18602,0.54389,0.28921,0.41693,0.15665,0.034158,0.35712,0.45293,1.0112,0.30191,0.47883,0.58633,0.5345,0.040893,0
0.54203,0.12712,0.04382,0.66466,0.78608,0.62082,0.4649,0.49494,0.41904,0.25138,0.9542,0.45913,0.50387,0.33023,0.12165,0.87707,1
0.54477,0.12109,0.048658,0.66187,0.78578,0.63033,0.45311,0.50373,0.42092,0.24552,0.9565,0.46529,0.49122,0.33093,0.12052,0.87601,1
0.46731,0.28718,0.84229,0.20421,0.66235,0.96767,0.21398,0.96207,0.29654,0.95622,0.70762,0.3874,0.17475,0.88653,0.29445,0.6177,2
0.54983,0.12868,0.036999,0.67118,0.79093,0.6238,0.45449,0.49824,0.41977,0.24719,0.95923,0.45008,0.50015,0.33655,0.12288,0.87912,1
0.45526,0.28106,0.84314,0.20254,0.66511,0.95345,0.20181,0.94797,0.29562,0.96876,0.69382,0.37036,0.17091,0.88255,0.29623,0.61867,2
0.04492,0.49857,0.92035,0.6191,0.42157,0.91535,0.37983,0.4615,0.1704,0.58028,0.37117,0.66855,0.91228,0.74567,0.03678,0.61666,4
0.049049,0.49698,0.92147,0.62758,0.42397,0.90539,0.38614,0.45033,0.16896,0.58956,0.38235,0.65606,0.91488,0.74247,0.045224,0.63063,4
0.54267,0.70779,0.16389,0.74796,0.83466,0.53877,0.37462,0.58783,0.87382,0.16525,0.37347,0.25199,0.79365,0.044255,0.085964,0.12163,3
0.54286,0.70794,0.17039,0.74946,0.83757,0.5398,0.371,0.58255,0.87897,0.16426,0.37571,0.25066,0.79345,0.045489,0.087386,0.12378,3
