@relation base_data_14-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute class {0,1,2,3,4,5,6,7}

@data
0.22592,0.33692,0.89356,0.30576,0.53554,0.93065,0.78801,0.11366,0.34056,0.88551,0.66126,0.88554,0.31137,0.2175,0.3113,0.75591,0.34308,0.21416,0.77397,0.65974,0.46443,0.56831,0.3456,0.55251,2
0.22346,0.89321,0.45633,0.12026,0.88842,0.76665,0.097552,0.33183,0.88395,0.78343,0.54039,0.91224,0.32725,0.66011,0.44674,0.8915,0.54828,0.1129,0.77592,0.44324,0.66117,0.76675,0.77885,0.88937,5
0.2206,0.32458,0.89549,0.30991,0.54652,0.9245,0.79055,0.11485,0.3546,0.888,0.68418,0.89914,0.32692,0.22231,0.30666,0.76453,0.33564,0.22603,0.77837,0.65416,0.44969,0.56616,0.34265,0.54806,2
0.54386,0.79094,0.7856,0.56607,0.65175,0.89061,0.65584,0.10094,0.31972,0.77294,0.77379,0.67995,0.35437,0.10457,0.77353,0.90632,0.10587,0.69086,0.32276,0.54951,0.10734,0.24126,0.44569,0.099803,3
0.58284,0.11654,0.64736,0.4278,0.70167,0.27139,0.30877,0.14344,0.22777,0.65521,0.52722,0.43626,0.59091,0.68841,0.77122,0.89591,0.54868,0.059093,0.23366,0.11212,0.41638,0.91081,0.30747,0.6862,4
0.66067,0.56101,0.55557,0.68925,0.61791,0.54596,0.76733,0.66913,0.66954,0.68005,0.91124,0.13369,0.78303,0.22482,0.54269,0.77618,0.67891,0.79557,0.63828,0.55442,0.10184,0.094937,0.23819,0.4588,1
0.20749,0.90799,0.4417,0.1096,0.88156,0.7659,0.1133,0.32668,0.88174,0.7862,0.55605,0.90125,0.32987,0.64901,0.45131,0.8902,0.54912,0.11275,0.77217,0.43446,0.65147,0.77738,0.77866,0.88923,5
0.56277,0.78073,0.77325,0.55811,0.67077,0.8942,0.66403,0.10325,0.33948,0.77512,0.78437,0.67138,0.3246,0.11472,0.76228,0.9049,0.10343,0.66798,0.33886,0.55596,0.10684,0.22076,0.43242,0.10761,3
0.70537,0.50738,0.55607,0.71058,0.59795,0.54614,0.78425,0.70247,0.6792,0.72153,0.91427,0.07786,0.76725,0.18444,0.53247,0.74665,0.67535,0.79596,0.64661,0.56571,0.15136,0.036502,0.20704,0.39138,1
0.56493,0.79622,0.77895,0.54797,0.65563,0.89423,0.67967,0.11543,0.32456,0.77218,0.78247,0.65827,0.33482,0.11734,0.77717,0.89329,0.11272,0.68429,0.33502,0.5533,0.09958,0.23094,0.44002,0.10484,3
0.44598,0.45106,0.24596,0.82561,0.41357,0.4885,0.92289,0.54229,0.9459,0.21892,0.56669,0.56042,0.62971,0.75933,0.43818,0.78828,0.29809,0.74989,0.32106,0.45986,0.3401,0.46588,0.85807,0.32888,6
0.54636,0.78246,0.78223,0.53914,0.66541,0.8867,0.66278,0.11092,0.32319,0.77628,0.76797,0.67006,0.32216,0.11125,0.76253,0.91419,0.10756,0.67759,0.33567,0.53759,0.10461,0.22563,0.44414,0.1066,3
0.22522,0.88913,0.45645,0.11103,0.87284,0.7655,0.11201,0.32804,0.88584,0.7893,0.55391,0.89748,0.33718,0.65508,0.45408,0.89224,0.54614,0.10766,0.77058,0.43754,0.66465,0.77936,0.77467,0.8926,5
0.22224,0.89053,0.44001,0.11614,0.89354,0.77048,0.11864,0.34651,0.87463,0.79452,0.55768,0.88519,0.34205,0.6694,0.44477,0.88895,0.55646,0.10919,0.80001,0.44599,0.65686,0.76162,0.79446,0.88248,5
0.43107,0.4236,0.21024,0.80628,0.42011,0.36097,0.91149,0.5517,0.87759,0.18041,0.52869,0.56044,0.68708,0.79414,0.51811,0.72684,0.34965,0.76866,0.33231,0.43015,0.2804,0.45841,0.84205,0.41541,6
0.11459,0.10167,0.57334,0.44858,0.55007,0.11748,0.89705,0.44047,0.89,0.66868,0.43615,0.76251,0.56033,0.43483,0.79743,0.67058,0.77594,0.1074,0.78872,0.22681,0.22496,0.68937,0.44993,0.88379,7
0.22144,0.33083,0.88648,0.32037,0.55379,0.93534,0.79859,0.11148,0.33715,0.87731,0.66833,0.88548,0.31122,0.22702,0.3127,0.76633,0.32734,0.21959,0.76891,0.67051,0.46876,0.57254,0.33985,0.54358,2
0.21802,0.89862,0.45336,0.11833,0.87337,0.77101,0.10277,0.33786,0.87962,0.77486,0.54502,0.8912,0.33714,0.65679,0.45905,0.88823,0.5506,0.11944,0.79151,0.44378,0.67013,0.77209,0.77854,0.88674,5
0.22438,0.33443,0.88648,0.3082,0.53654,0.92049,0.77928,0.11189,0.33511,0.87287,0.66847,0.88025,0.32604,0.22125,0.32405,0.75611,0.35976,0.21612,0.76124,0.66113,0.44922,0.56108,0.32831,0.55357,2
0.68075,0.53822,0.54182,0.67891,0.6707,0.53504,0.73948,0.64513,0.69268,0.67226,0.92617,0.10363,0.75004,0.23038,0.55682,0.76961,0.64237,0.80915,0.64637,0.56972,0.1153,0.10873,0.19133,0.43568,1
0.46951,0.45306,0.22396,0.85417,0.4521,0.44044,0.89156,0.54512,0.89174,0.24139,0.54419,0.55285,0.66469,0.77926,0.45536,0.79361,0.33594,0.7875,0.3385,0.42297,0.34335,0.45315,0.8895,0.33932,6
0.44845,0.46636,0.22661,0.86295,0.45409,0.43204,0.90705,0.54762,0.89596,0.23041,0.55676,0.5527,0.6563,0.77823,0.42585,0.79348,0.32758,0.78867,0.32305,0.46653,0.33542,0.46831,0.89474,0.35082,6
0.21782,0.89383,0.45031,0.10978,0.8759,0.77202,0.11764,0.33335,0.88523,0.77414,0.54873,0.90057,0.35106,0.66172,0.42729,0.89469,0.54921,0.11274,0.7798,0.43883,0.65632,0.78522,0.78115,0.88991,5
0.6495,0.59632,0.5218,0.65823,0.61827,0.51469,0.7726,0.61919,0.64279,0.66481,0.89555,0.10166,0.76661,0.2325,0.56505,0.80578,0.69316,0.79131,0.61768,0.51866,0.10462,0.12035,0.18728,0.43063,1
0.55151,0.79262,0.77659,0.55427,0.65664,0.89222,0.67079,0.10426,0.34017,0.77785,0.77532,0.68112,0.3453,0.10996,0.78426,0.9053,0.10897,0.66889,0.33254,0.54291,0.12104,0.21711,0.44441,0.12312,3
0.61985,0.50937,0.46941,0.6371,0.69152,0.62597,0.84951,0.71536,0.68781,0.71046,0.87099,0.13242,0.76961,0.20125,0.45973,0.73724,0.51474,0.78471,0.58695,0.53166,0.092553,0.11633,0.19709,0.3853,1
0.64752,0.54928,0.55428,0.658,0.63761,0.56056,0.78788,0.66121,0.6765,0.67923,0.88664,0.082735,0.76998,0.22785,0.5421,0.7864,0.67667,0.77667,0.65017,0.56094,0.086485,0.13707,0.20402,0.49054,1
0.57267,0.79835,0.76827,0.5644,0.67283,0.88838,0.6702,0.10878,0.32342,0.779,0.77491,0.66952,0.33352,0.11041,0.76337,0.91051,0.1188,0.66824,0.33843,0.563,0.12163,0.21753,0.44304,0.12136,3
0.56515,0.11575,0.64955,0.44565,0.67488,0.21725,0.32749,0.10009,0.22409,0.66018,0.54685,0.44142,0.54796,0.69501,0.77617,0.87556,0.56248,0.11474,0.21259,0.11307,0.43591,0.88169,0.32831,0.68458,4
0.56882,0.79708,0.77453,0.54882,0.66228,0.89306,0.67055,0.10802,0.31676,0.78391,0.78756,0.66476,0.33023,0.11629,0.76663,0.89331,0.10542,0.66648,0.33726,0.54826,0.10208,0.22437,0.43775,0.1099,3
0.21644,0.89504,0.45686,0.10991,0.88833,0.77184,0.10733,0.34503,0.88546,0.77617,0.54989,0.88395,0.34794,0.64527,0.45068,0.89186,0.55041,0.1118,0.77592,0.4403,0.66014,0.76729,0.78906,0.87674,5
0.66313,0.55451,0.54447,0.67348,0.66707,0.55748,0.78419,0.67493,0.66287,0.67044,0.8924,0.10992,0.77269,0.22674,0.55285,0.78639,0.67516,0.78539,0.65567,0.55734,0.10805,0.10632,0.22225,0.44965,1
0.23153,0.33854,0.89089,0.32418,0.54012,0.93924,0.78527,0.10085,0.33324,0.89299,0.68164,0.89786,0.33856,0.22778,0.31543,0.74702,0.3482,0.21476,0.776,0.64168,0.45115,0.55941,0.34317,0.53657,2
0.10854,0.10913,0.5671,0.45366,0.55236,0.10128,0.88541,0.44075,0.87697,0.67529,0.43965,0.77603,0.55022,0.44342,0.79632,0.66391,0.76359,0.10829,0.78005,0.23845,0.21433,0.67339,0.44824,0.88479,7
0.66723,0.5669,0.52145,0.65686,0.69595,0.53776,0.74167,0.7488,0.61084,0.65483,0.9454,0.11843,0.72523,0.18773,0.54771,0.74502,0.73623,0.79535,0.64526,0.55975,0.16147,0.051363,0.28085,0.41996,1
0.21405,0.89183,0.45583,0.089757,0.88905,0.76242,0.11975,0.33357,0.88952,0.78241,0.55005,0.88974,0.3413,0.64789,0.43459,0.89643,0.54647,0.1013,0.7818,0.4512,0.65615,0.77844,0.78119,0.90575,5
0.42334,0.47666,0.24522,0.87618,0.4202,0.461,0.90794,0.56705,0.90744,0.23135,0.54646,0.5652,0.65578,0.78546,0.42959,0.78524,0.33384,0.80585,0.31933,0.46781,0.30804,0.41135,0.85565,0.3374,6
0.2242,0.34921,0.89322,0.31721,0.53495,0.92187,0.77727,0.11743,0.3508,0.88921,0.6863,0.88948,0.32787,0.22264,0.32332,0.7578,0.34356,0.22028,0.78173,0.6522,0.4602,0.55992,0.32791,0.54193,2
0.09836,0.1161,0.54399,0.45664,0.54435,0.11421,0.88767,0.45067,0.88206,0.66583,0.45338,0.77224,0.56984,0.43779,0.79567,0.6778,0.77437,0.11073,0.77444,0.21846,0.21369,0.67716,0.44287,0.88244,7
0.21304,0.89465,0.45579,0.12422,0.87657,0.7615,0.11359,0.3265,0.87911,0.7928,0.56378,0.88178,0.33192,0.65363,0.45344,0.88798,0.55546,0.11776,0.79065,0.45428,0.65749,0.77788,0.78441,0.89024,5
0.10866,0.11222,0.56063,0.46011,0.55967,0.11317,0.88195,0.43937,0.88231,0.67563,0.44852,0.75998,0.55953,0.43817,0.78275,0.66452,0.78238,0.11897,0.77121,0.24068,0.22144,0.66543,0.44875,0.89368,7
0.45956,0.47094,0.22829,0.86332,0.45654,0.44135,0.90392,0.54484,0.88891,0.19491,0.55238,0.53461,0.65743,0.81395,0.4224,0.78774,0.32239,0.79715,0.32221,0.45066,0.31795,0.45825,0.89801,0.33846,6
0.45825,0.43767,0.22113,0.86758,0.48112,0.42512,0.90682,0.56202,0.90436,0.23146,0.57666,0.54248,0.61953,0.76426,0.44905,0.77861,0.36631,0.78869,0.31356,0.46588,0.33823,0.4419,0.88424,0.33947,6
0.09637,0.38114,0.70959,0.31637,0.65424,0.62801,0.2417,0.54627,0.81105,0.2138,0.96545,0.71211,0.4934,0.10919,0.68893,0.65437,0.879,0.9536,0.73799,0.89936,0.11399,0.96701,0.30436,0.23481,0
0.45153,0.53844,0.1251,0.66691,0.31179,0.37286,0.81263,0.35072,0.29802,0.30405,0.49768,0.60412,0.51691,0.51138,0.47465,0.99371,0.28458,0.44106,0.48733,0.5148,0.11242,0.96399,0.65956,0.86019,0
0.56537,0.78529,0.78475,0.55334,0.66895,0.88368,0.66887,0.12387,0.32985,0.7869,0.76951,0.6721,0.33869,0.11256,0.77208,0.90661,0.10553,0.66925,0.31348,0.54865,0.11634,0.21848,0.43854,0.1111,3
0.22659,0.33142,0.87701,0.31194,0.54774,0.94108,0.78795,0.11466,0.3564,0.88972,0.66705,0.89672,0.32643,0.22597,0.32569,0.77102,0.3434,0.22277,0.7671,0.65708,0.45664,0.5542,0.32349,0.54557,2
0.55404,0.77968,0.79065,0.54729,0.65805,0.89005,0.6466,0.1191,0.32695,0.7692,0.78067,0.67054,0.32918,0.11511,0.75007,0.89839,0.10047,0.67342,0.32409,0.54315,0.11633,0.2281,0.43828,0.10037,3
0.66795,0.55662,0.54711,0.67247,0.66196,0.5522,0.78539,0.66638,0.66373,0.66735,0.89173,0.10836,0.76976,0.22769,0.54704,0.7865,0.6723,0.77453,0.661,0.56192,0.11376,0.10924,0.22264,0.44667,1
0.21755,0.8881,0.46426,0.11173,0.89359,0.75836,0.10519,0.32264,0.87933,0.79362,0.56049,0.86771,0.33775,0.6583,0.45095,0.89243,0.56555,0.1067,0.78838,0.44568,0.67128,0.7862,0.78071,0.89065,5
0.55802,0.79022,0.7719,0.55295,0.66217,0.87931,0.67619,0.10655,0.33396,0.78308,0.76618,0.67062,0.33861,0.1168,0.77022,0.9041,0.10603,0.66473,0.33156,0.54826,0.11936,0.23356,0.43499,0.11034,3
0.46411,0.42512,0.19323,0.84929,0.46355,0.42974,0.90838,0.54281,0.87058,0.23163,0.53588,0.54466,0.65509,0.76332,0.43081,0.76652,0.34632,0.78621,0.3354,0.45138,0.30093,0.42277,0.88774,0.3648,6
0.21223,0.32663,0.89896,0.32001,0.54766,0.92608,0.78302,0.11583,0.35025,0.8844,0.67204,0.88293,0.3132,0.21724,0.32609,0.76242,0.33833,0.22292,0.76818,0.64425,0.46242,0.55899,0.34085,0.542,2
0.55954,0.78506,0.78072,0.54823,0.66821,0.8809,0.67656,0.10718,0.32206,0.78501,0.78997,0.67622,0.3358,0.10257,0.76005,0.90591,0.11417,0.6658,0.32982,0.55953,0.11792,0.21751,0.43825,0.1158,3
0.22739,0.89801,0.46113,0.10983,0.88793,0.76848,0.10957,0.32476,0.87323,0.78504,0.55701,0.88373,0.33907,0.66165,0.4543,0.89619,0.55721,0.11157,0.77016,0.44307,0.65403,0.76618,0.78223,0.89172,5
0.55426,0.80172,0.77342,0.54204,0.66797,0.89036,0.66644,0.10769,0.32252,0.7911,0.7857,0.6666,0.33539,0.11185,0.77982,0.90029,0.12181,0.67013,0.32604,0.57028,0.11896,0.21201,0.44622,0.11694,3
0.73605,0.53921,0.57792,0.70534,0.72247,0.53363,0.78342,0.71449,0.66447,0.65848,0.89339,0.12944,0.73294,0.2209,0.51245,0.72919,0.66724,0.83775,0.69054,0.57518,0.066498,0.014086,0.20323,0.40647,1
0.2324,0.33895,0.88842,0.30719,0.55907,0.92788,0.79174,0.11383,0.33982,0.87642,0.68176,0.87189,0.31229,0.20985,0.32984,0.75143,0.34889,0.20638,0.7665,0.64812,0.44887,0.55338,0.32393,0.55627,2
0.24135,0.32828,0.88214,0.31793,0.55343,0.92032,0.79196,0.11684,0.3456,0.88737,0.67266,0.88017,0.32355,0.20764,0.31572,0.76296,0.34573,0.22564,0.7732,0.66058,0.46749,0.5577,0.34475,0.53945,2
0.4757,0.46855,0.27761,0.88362,0.42572,0.4269,0.83591,0.56657,0.90183,0.11488,0.5723,0.60807,0.66956,0.83226,0.4616,0.82834,0.27263,0.71133,0.35913,0.37775,0.40597,0.40386,0.88324,0.25605,6
0.21492,0.88365,0.44926,0.10869,0.89323,0.75888,0.10846,0.31872,0.87917,0.77474,0.54556,0.87749,0.32845,0.65579,0.45898,0.89008,0.56425,0.10165,0.77511,0.43895,0.67034,0.7719,0.78849,0.89813,5
0.10433,0.11378,0.55353,0.43901,0.54407,0.10101,0.88405,0.44771,0.87946,0.67092,0.4346,0.76233,0.55422,0.44105,0.79967,0.65963,0.76301,0.12128,0.77731,0.22604,0.21182,0.67142,0.44529,0.9044,7
0.22472,0.33721,0.90291,0.3013,0.54915,0.9352,0.79435,0.1114,0.33263,0.87959,0.66747,0.88201,0.33767,0.21463,0.31897,0.76919,0.33466,0.20899,0.78243,0.65531,0.44352,0.54984,0.33255,0.55987,2
0.22613,0.88964,0.44911,0.11947,0.88567,0.75773,0.11522,0.3337,0.88273,0.79261,0.556,0.88136,0.33171,0.66444,0.44007,0.89691,0.55621,0.10696,0.78875,0.4372,0.65836,0.76994,0.78486,0.89399,5
0.6695,0.54749,0.54791,0.67481,0.67416,0.54543,0.77549,0.66984,0.66494,0.66179,0.89573,0.091668,0.77601,0.23036,0.55192,0.79248,0.67044,0.78395,0.66037,0.56015,0.10859,0.10862,0.21984,0.43227,1
0.24027,0.32491,0.8891,0.32098,0.55314,0.9262,0.78376,0.11508,0.3346,0.89299,0.66979,0.89095,0.32872,0.21878,0.32699,0.75698,0.34584,0.21906,0.78524,0.66064,0.44731,0.56229,0.33236,0.5561,2
0.23243,0.32587,0.90106,0.32426,0.55983,0.92137,0.80332,0.11996,0.34109,0.86879,0.66871,0.88808,0.31334,0.21834,0.33532,0.75045,0.34733,0.21794,0.7709,0.66745,0.45391,0.5506,0.34211,0.54534,2
0.21048,0.89266,0.46196,0.11234,0.88482,0.76995,0.11258,0.33678,0.88541,0.77814,0.55165,0.89731,0.32593,0.66026,0.46999,0.90526,0.54047,0.10124,0.78431,0.43448,0.67363,0.75621,0.78732,0.89081,5
0.67308,0.55234,0.55278,0.67009,0.66411,0.56434,0.78269,0.67691,0.6656,0.66401,0.8914,0.11012,0.76872,0.22844,0.55299,0.77928,0.66754,0.7834,0.65626,0.55633,0.11528,0.11169,0.21824,0.44643,1
0.54182,0.78656,0.79001,0.5468,0.67311,0.88747,0.6693,0.10444,0.32599,0.77253,0.76438,0.67596,0.3358,0.1115,0.77584,0.9005,0.11413,0.67212,0.34443,0.55547,0.098256,0.22452,0.4379,0.11689,3
0.54574,0.79861,0.76671,0.54983,0.6655,0.88328,0.67541,0.10372,0.34209,0.7823,0.77537,0.66848,0.3317,0.10387,0.76803,0.90379,0.10341,0.67669,0.33047,0.55673,0.10958,0.20891,0.42048,0.10729,3
0.23223,0.34385,0.88102,0.30998,0.54182,0.91861,0.78246,0.1224,0.34967,0.88465,0.6771,0.88895,0.32995,0.22338,0.32519,0.75024,0.32977,0.21312,0.77809,0.6691,0.44808,0.55415,0.32674,0.54519,2
0.55545,0.79356,0.77608,0.56604,0.66215,0.90141,0.67091,0.11762,0.33285,0.77802,0.77643,0.66731,0.32864,0.10627,0.75616,0.90905,0.094053,0.68011,0.34134,0.56414,0.10191,0.23011,0.45255,0.10295,3
0.22978,0.32941,0.89437,0.29349,0.54755,0.93095,0.79758,0.10298,0.35182,0.87933,0.66323,0.88353,0.32242,0.20881,0.31221,0.77152,0.3355,0.2218,0.76328,0.65744,0.4448,0.55638,0.33224,0.54407,2
0.71096,0.53621,0.59215,0.64949,0.57092,0.51418,0.80898,0.74955,0.66414,0.68898,0.75947,0.07726,0.82744,0.20008,0.51581,0.75893,0.70968,0.83033,0.59894,0.42518,0.19376,0.12909,0.30728,0.3795,1
0.22298,0.33987,0.8987,0.31892,0.53893,0.92293,0.80507,0.10855,0.33545,0.88377,0.67357,0.88913,0.33596,0.22423,0.31196,0.75202,0.34433,0.20855,0.77508,0.65876,0.45988,0.56159,0.33887,0.54687,2
0.62089,0.55288,0.53165,0.67369,0.64471,0.56495,0.80503,0.70911,0.70673,0.64775,0.90583,0.13669,0.7936,0.22345,0.55757,0.8339,0.66017,0.75138,0.60774,0.54264,0.13449,0.13108,0.20532,0.45657,1
0.48688,0.45689,0.22909,0.84431,0.48569,0.46595,0.92465,0.51844,0.86127,0.18066,0.52209,0.59773,0.66862,0.80845,0.41507,0.82511,0.30709,0.78553,0.35469,0.45753,0.36191,0.4817,0.83725,0.23956,6
0.46355,0.43385,0.20606,0.888,0.45966,0.42418,0.90318,0.58142,0.89658,0.21806,0.5597,0.53874,0.65259,0.76558,0.42594,0.77822,0.32494,0.82412,0.34755,0.47428,0.32552,0.45911,0.88863,0.34176,6
0.5596,0.78346,0.77043,0.54443,0.65382,0.8792,0.66815,0.11556,0.3329,0.78817,0.77823,0.66854,0.33137,0.11817,0.77904,0.89841,0.11734,0.66989,0.33511,0.54839,0.11452,0.22125,0.44329,0.10487,3
0.55423,0.80476,0.77938,0.54762,0.65965,0.86962,0.67165,0.10995,0.32787,0.76585,0.78119,0.65802,0.33849,0.1112,0.76674,0.91022,0.11213,0.67245,0.31981,0.55233,0.11194,0.2175,0.43012,0.1158,3
0.66901,0.54922,0.55003,0.65672,0.65812,0.56387,0.7741,0.65614,0.66892,0.65854,0.89567,0.11084,0.77371,0.22604,0.57247,0.78058,0.67232,0.77835,0.65179,0.55058,0.1019,0.11117,0.21889,0.44442,1
0.10619,0.11347,0.5522,0.44018,0.556,0.12614,0.87875,0.439,0.87398,0.68299,0.43609,0.77015,0.56059,0.44322,0.80075,0.65921,0.77824,0.11438,0.78365,0.22091,0.21756,0.65939,0.44036,0.88216,7
0.47044,0.47564,0.22496,0.92397,0.52422,0.38523,0.88648,0.55821,0.92217,0.19734,0.5823,0.56823,0.6512,0.72332,0.48717,0.79305,0.3589,0.80991,0.34545,0.48826,0.3424,0.4574,0.91374,0.34215,6
0.42322,0.46199,0.2906,0.82799,0.45097,0.46648,0.89252,0.59453,0.85646,0.23562,0.54575,0.56198,0.69363,0.77961,0.45928,0.76311,0.32981,0.78506,0.36552,0.45621,0.37031,0.45089,0.8519,0.34148,6
0.23648,0.32669,0.88529,0.30552,0.55624,0.93176,0.79195,0.10857,0.34505,0.87887,0.67429,0.87812,0.32206,0.21812,0.33024,0.75427,0.3357,0.21402,0.769,0.67253,0.46579,0.55052,0.34134,0.54453,2
0.21213,0.89284,0.45913,0.11586,0.89491,0.78061,0.10592,0.32148,0.86971,0.77367,0.56095,0.89344,0.33787,0.64909,0.44263,0.88783,0.54319,0.11241,0.77325,0.44542,0.65557,0.78519,0.77672,0.89588,5
0.43583,0.46518,0.27604,0.87957,0.54838,0.45968,0.83907,0.62826,0.92197,0.24753,0.6352,0.60282,0.5711,0.77706,0.30985,0.83236,0.34504,0.80095,0.29707,0.44323,0.2899,0.39108,0.78514,0.30459,6
0.46402,0.45247,0.21659,0.86267,0.43242,0.43435,0.87517,0.56423,0.92289,0.20683,0.58253,0.54493,0.64801,0.78679,0.45309,0.79409,0.31602,0.76877,0.28957,0.44785,0.34299,0.46128,0.89153,0.38683,6
0.22831,0.33739,0.87883,0.3195,0.53152,0.92656,0.78044,0.11265,0.35051,0.87699,0.67694,0.87395,0.32325,0.22531,0.32512,0.74545,0.34894,0.21374,0.77267,0.65638,0.46376,0.56676,0.33694,0.55131,2
0.51037,0.44979,0.13373,0.82125,0.43356,0.53056,0.93029,0.49949,0.92779,0.18325,0.49647,0.54063,0.65176,0.78287,0.44829,0.80671,0.31585,0.88949,0.33943,0.39064,0.25352,0.40593,0.92827,0.44828,6
0.57055,0.7813,0.77256,0.55652,0.66129,0.87668,0.66487,0.11402,0.31539,0.76757,0.78913,0.66897,0.33345,0.10364,0.761,0.90889,0.10198,0.66261,0.33288,0.55085,0.10144,0.21553,0.44511,0.12092,3
0.11213,0.12971,0.5532,0.46218,0.54582,0.11635,0.88313,0.43384,0.86773,0.68713,0.43728,0.7678,0.5505,0.42762,0.79373,0.66136,0.7656,0.11721,0.7884,0.22412,0.22153,0.66173,0.4349,0.89097,7
0.41412,0.41385,0.23929,0.95523,0.50292,0.44104,0.96447,0.61353,0.93633,0.21174,0.58068,0.5335,0.58185,0.74184,0.45295,0.82471,0.2827,0.78549,0.29712,0.55475,0.31875,0.46174,0.91719,0.31062,6
0.55315,0.78923,0.77946,0.5575,0.67296,0.87486,0.66857,0.10919,0.31657,0.76461,0.78015,0.67354,0.32797,0.10991,0.76442,0.89379,0.12197,0.65957,0.3343,0.55435,0.1189,0.22547,0.42635,0.11253,3
0.55604,0.79553,0.76035,0.55845,0.66883,0.88077,0.67065,0.11872,0.32234,0.78892,0.78644,0.67151,0.33542,0.12411,0.75843,0.90928,0.10708,0.66832,0.31965,0.55047,0.099337,0.22969,0.43071,0.10839,3
0.21777,0.32546,0.89101,0.31147,0.54717,0.92886,0.78212,0.098103,0.33419,0.88559,0.66852,0.87951,0.32498,0.23509,0.32295,0.76368,0.33766,0.2157,0.77021,0.65734,0.45788,0.55458,0.34502,0.54685,2
0.23223,0.89891,0.45473,0.10678,0.88527,0.77671,0.10512,0.33112,0.88369,0.78351,0.55678,0.90174,0.34486,0.64736,0.45923,0.90519,0.54774,0.10886,0.78368,0.44782,0.67322,0.76858,0.77312,0.89339,5
0.11429,0.11847,0.54384,0.44597,0.55795,0.12074,0.88267,0.45192,0.88414,0.67227,0.445,0.77677,0.54226,0.43909,0.80676,0.6683,0.77865,0.12152,0.77903,0.22139,0.22595,0.6728,0.43792,0.89287,7
