@relation base_data_6-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute class {0,1,2}

@data
0.89289,0.82075,0.25739,0.8944,0.12689,0.10129,0.10313,0.84916,0.078209,0.9252,0.94951,1
0.77296,0.13011,0.41475,0.9865,0.94116,0.59503,0.079824,0.56661,0.79579,0.57506,0.13531,2
0.89373,0.82235,0.25603,0.89742,0.12729,0.10174,0.10495,0.85008,0.077083,0.9249,0.94649,1
0.89387,0.81891,0.2573,0.89518,0.12725,0.099864,0.10282,0.8526,0.076379,0.92517,0.94896,1
0.89602,0.8206,0.25751,0.8972,0.12661,0.10086,0.101,0.85062,0.076212,0.9235,0.94926,1
0.89214,0.82104,0.25473,0.89651,0.12763,0.10212,0.10274,0.85206,0.077943,0.9243,0.94795,1
0.89496,0.81864,0.25574,0.8965,0.12845,0.10046,0.10133,0.85113,0.0772,0.92325,0.94737,1
0.77318,0.1301,0.41776,0.98602,0.94348,0.59829,0.078503,0.57008,0.7989,0.57552,0.13337,2
0.89272,0.82091,0.25813,0.89527,0.12825,0.10141,0.10498,0.84937,0.077936,0.92506,0.94964,1
0.78106,0.13173,0.41479,0.9866,0.94383,0.59867,0.079317,0.56737,0.798,0.57549,0.13903,2
0.89562,0.81956,0.25804,0.89633,0.12958,0.10229,0.10367,0.84915,0.077588,0.92463,0.94683,1
0.89616,0.82201,0.25661,0.89568,0.12611,0.10275,0.10154,0.85277,0.077057,0.92623,0.94777,1
0.89439,0.82118,0.25535,0.89724,0.12698,0.10182,0.10282,0.85149,0.075504,0.92469,0.94891,1
0.77765,0.13115,0.41326,0.98987,0.95319,0.60361,0.083046,0.57124,0.79857,0.57659,0.13166,2
0.77316,0.13106,0.41741,0.99214,0.94183,0.59655,0.082839,0.57262,0.79777,0.57168,0.13473,2
0.24318,0.67227,0.76669,0.62011,0.71891,0.72425,0.057372,0.85077,0.37772,0.4353,0.58006,0
0.89449,0.82069,0.2555,0.89408,0.12872,0.10206,0.1032,0.84906,0.076532,0.924,0.94795,1
0.89555,0.82116,0.25617,0.89603,0.12944,0.10098,0.10218,0.85058,0.074975,0.9241,0.94822,1
0.89353,0.81979,0.25801,0.89492,0.12746,0.10078,0.10359,0.85173,0.076048,0.92346,0.9495,1
0.77613,0.13091,0.41194,0.98642,0.94425,0.5964,0.083104,0.57089,0.79726,0.57311,0.13436,2
0.89413,0.81976,0.25557,0.89546,0.12921,0.10366,0.10323,0.85237,0.076545,0.92456,0.94666,1
0.89236,0.82245,0.2583,0.89557,0.129,0.10099,0.10439,0.85112,0.078372,0.92564,0.94704,1
0.89569,0.82111,0.25609,0.89491,0.12719,0.10383,0.10518,0.85269,0.077638,0.92281,0.94764,1
0.77461,0.13108,0.41849,0.98518,0.9447,0.59583,0.080454,0.56776,0.79573,0.57214,0.13254,2
0.89297,0.82179,0.2542,0.89382,0.1264,0.10261,0.10494,0.85333,0.076882,0.92248,0.94923,1
0.89228,0.82122,0.25652,0.8975,0.1278,0.10221,0.1009,0.85106,0.074762,0.92609,0.94879,1
0.77505,0.1331,0.41164,0.98473,0.94256,0.5964,0.080771,0.56442,0.7993,0.57069,0.13262,2
0.8946,0.81859,0.25661,0.89409,0.12741,0.10392,0.10226,0.85108,0.07498,0.92511,0.94932,1
0.77509,0.13187,0.41784,0.98595,0.94553,0.59519,0.081658,0.56596,0.80145,0.57175,0.13803,2
0.89411,0.82095,0.25551,0.89651,0.12849,0.10255,0.10285,0.85012,0.075668,0.9227,0.94757,1
0.7731,0.13093,0.4153,0.98356,0.94261,0.5966,0.079927,0.57408,0.80054,0.56923,0.13381,2
0.77597,0.12908,0.4182,0.98408,0.9487,0.59495,0.078218,0.56884,0.80087,0.57379,0.13544,2
0.89242,0.81845,0.25704,0.89746,0.12634,0.10255,0.10345,0.8508,0.076115,0.92521,0.94787,1
0.89349,0.81974,0.25484,0.89589,0.12768,0.10174,0.10259,0.85187,0.077168,0.92571,0.94813,1
0.89471,0.82012,0.25496,0.89624,0.12664,0.10375,0.10172,0.8519,0.077605,0.92588,0.94687,1
0.89326,0.81985,0.25458,0.89484,0.12868,0.10328,0.10469,0.85099,0.075672,0.92403,0.94727,1
0.89443,0.81967,0.25532,0.89439,0.12845,0.10141,0.10464,0.85141,0.077743,0.92569,0.94884,1
0.77393,0.12951,0.41425,0.98334,0.94451,0.59605,0.081084,0.56934,0.79799,0.57571,0.13585,2
0.77878,0.13027,0.4145,0.98241,0.94303,0.59545,0.082834,0.56949,0.80126,0.5738,0.13756,2
0.89416,0.8212,0.25554,0.8956,0.12718,0.10162,0.10464,0.85051,0.076342,0.92232,0.9477,1
0.89372,0.82085,0.25548,0.89638,0.12819,0.10234,0.10354,0.85134,0.077842,0.92491,0.94708,1
0.89582,0.82261,0.25708,0.89402,0.12658,0.1019,0.10289,0.85118,0.076993,0.92406,0.94702,1
0.27108,0.49165,0.48482,0.56022,0.47648,0.52194,0.27687,0.804,0.64885,0.3359,0.89925,0
0.77853,0.12948,0.41174,0.98514,0.94141,0.59643,0.083326,0.56734,0.79754,0.56976,0.14014,2
0.78,0.12889,0.4161,0.98507,0.94676,0.59899,0.080162,0.5657,0.80024,0.57091,0.14062,2
0.7761,0.1314,0.41516,0.98432,0.94196,0.59599,0.079842,0.57092,0.79861,0.57437,0.13413,2
0.77899,0.12967,0.41695,0.98193,0.94204,0.59489,0.080756,0.57066,0.80162,0.57808,0.1364,2
0.7728,0.13186,0.41522,0.98352,0.94431,0.59521,0.080415,0.56399,0.79934,0.57149,0.13204,2
0.33143,0.50765,0.54025,0.51353,0.24834,0.30926,0.086016,0.12134,0.6263,0.28986,0.072296,0
0.77743,0.12967,0.41859,0.98745,0.94536,0.59988,0.07736,0.57105,0.79822,0.5761,0.1356,2
0.76969,0.12944,0.41525,0.98372,0.94176,0.59706,0.080944,0.56742,0.7963,0.5751,0.13939,2
0.894,0.82085,0.2564,0.89478,0.12892,0.10207,0.10254,0.85014,0.075151,0.92407,0.94712,1
0.89547,0.82155,0.25716,0.89523,0.12763,0.10242,0.10489,0.84941,0.077251,0.92616,0.9479,1
0.89291,0.82072,0.25608,0.89432,0.12664,0.10379,0.10241,0.84982,0.075582,0.92465,0.94733,1
0.77887,0.12874,0.41939,0.98476,0.94382,0.59972,0.079766,0.56828,0.80173,0.57591,0.13436,2
0.77253,0.12917,0.41457,0.98689,0.94338,0.59893,0.084762,0.57162,0.79835,0.57382,0.13777,2
0.77685,0.13151,0.41569,0.98595,0.94517,0.5947,0.081915,0.56615,0.79905,0.57261,0.13177,2
0.89553,0.81925,0.25736,0.89489,0.12767,0.10105,0.10221,0.85119,0.075561,0.92498,0.94926,1
0.89458,0.82052,0.25812,0.8939,0.12737,0.10148,0.10242,0.8526,0.076739,0.9232,0.94803,1
0.89514,0.81901,0.25469,0.89622,0.12906,0.10234,0.10327,0.85324,0.077508,0.92555,0.94839,1
0.89565,0.82027,0.25742,0.89357,0.12686,0.10196,0.10304,0.84924,0.07765,0.92346,0.94858,1
0.77261,0.12903,0.41984,0.98357,0.942,0.59857,0.081565,0.56909,0.80018,0.57701,0.13912,2
0.89515,0.82142,0.25701,0.89506,0.12897,0.10149,0.10265,0.85132,0.07569,0.92374,0.94776,1
0.89496,0.81931,0.25436,0.89497,0.128,0.10222,0.10194,0.85167,0.076224,0.92551,0.94914,1
0.89441,0.82124,0.2578,0.89661,0.12606,0.10193,0.10285,0.8527,0.077282,0.92482,0.94914,1
0.77439,0.13172,0.41552,0.98565,0.94377,0.59457,0.080596,0.56503,0.80382,0.57061,0.13598,2
0.89505,0.82267,0.25666,0.89569,0.12786,0.10138,0.10259,0.8503,0.07738,0.92263,0.94844,1
0.89432,0.82171,0.25716,0.89459,0.1288,0.10099,0.10269,0.84988,0.078502,0.92586,0.94937,1
0.89238,0.82089,0.25685,0.89436,0.12856,0.1018,0.10249,0.85119,0.076168,0.92443,0.94682,1
0.77358,0.13104,0.4138,0.98554,0.94194,0.59798,0.080038,0.57405,0.79927,0.57505,0.13591,2
0.7783,0.12983,0.4217,0.98216,0.94625,0.59835,0.078779,0.56562,0.79804,0.5765,0.14063,2
0.77843,0.13404,0.4168,0.98801,0.94202,0.59568,0.079575,0.56621,0.79794,0.57457,0.13603,2
0.7736,0.1296,0.41755,0.98456,0.94355,0.59508,0.081163,0.56924,0.80041,0.57596,0.13784,2
0.774,0.12981,0.41532,0.98583,0.94459,0.5954,0.080518,0.56678,0.7977,0.57156,0.13664,2
0.77612,0.13095,0.41377,0.9843,0.94564,0.59512,0.080152,0.56573,0.80238,0.57299,0.14094,2
0.89404,0.82011,0.25397,0.89669,0.12708,0.10097,0.10239,0.85236,0.077062,0.92537,0.94872,1
0.77913,0.13107,0.41619,0.98638,0.94219,0.59678,0.078848,0.57439,0.80245,0.57635,0.13494,2
0.89318,0.81884,0.25495,0.89577,0.12575,0.10348,0.10071,0.85243,0.077462,0.92426,0.94861,1
0.89397,0.82061,0.25594,0.89404,0.12932,0.10126,0.10158,0.85124,0.077175,0.92506,0.94833,1
0.89464,0.82107,0.25734,0.89593,0.12935,0.10221,0.10298,0.85206,0.078656,0.92483,0.94771,1
0.89462,0.8201,0.25805,0.89548,0.12725,0.10182,0.10349,0.85082,0.076467,0.92344,0.94717,1
0.8947,0.82131,0.25664,0.89507,0.12707,0.10391,0.10294,0.85074,0.079163,0.92526,0.94808,1
0.89327,0.8202,0.25455,0.89467,0.12695,0.1016,0.10249,0.85152,0.0754,0.92598,0.94783,1
0.89217,0.81993,0.25685,0.89721,0.12862,0.10191,0.1049,0.8505,0.077224,0.92484,0.94907,1
0.89386,0.81864,0.25674,0.8978,0.12743,0.10176,0.1041,0.85109,0.079004,0.92608,0.94848,1
0.8953,0.81938,0.25666,0.89701,0.12787,0.10421,0.10196,0.85029,0.07774,0.92423,0.94721,1
0.7724,0.13025,0.41843,0.98375,0.9465,0.59464,0.089191,0.56692,0.80255,0.57026,0.13948,2
0.8947,0.81964,0.25686,0.89694,0.12805,0.099985,0.1023,0.84951,0.07532,0.92513,0.94721,1
0.77867,0.12939,0.4183,0.98637,0.94046,0.59678,0.081184,0.57369,0.79784,0.57026,0.13788,2
0.77726,0.1311,0.41756,0.98423,0.94277,0.59721,0.089538,0.56712,0.79928,0.57032,0.13259,2
0.77315,0.13078,0.41545,0.98519,0.94816,0.59632,0.083867,0.56725,0.80121,0.57668,0.13654,2
0.77169,0.13203,0.41339,0.98333,0.94149,0.59691,0.080269,0.56944,0.80531,0.57415,0.13519,2
0.77635,0.12863,0.41604,0.98421,0.94211,0.59881,0.082086,0.56981,0.7974,0.57413,0.14061,2
0.77368,0.13029,0.41593,0.98795,0.94502,0.59668,0.079045,0.5688,0.79855,0.57551,0.13566,2
0.77767,0.12916,0.4156,0.98411,0.9433,0.59703,0.081603,0.57023,0.79871,0.57524,0.13672,2
0.89446,0.81974,0.25677,0.89696,0.12723,0.10377,0.10355,0.8511,0.077753,0.92463,0.94938,1
0.77514,0.1314,0.4168,0.98642,0.94247,0.59715,0.078886,0.57151,0.79995,0.57,0.13715,2
0.77714,0.13035,0.41799,0.98392,0.94435,0.59761,0.083726,0.57016,0.79964,0.57058,0.13977,2
0.83018,0.092704,0.38626,0.3301,0.76953,0.31334,0.89839,1.1278,0.58319,0.45765,0.68626,0
0.77502,0.13002,0.41337,0.98329,0.94358,0.59618,0.081759,0.5705,0.80121,0.57397,0.13609,2
0.77359,0.13025,0.42036,0.98732,0.94513,0.59427,0.077999,0.5757,0.7972,0.57504,0.1327,2
0.89461,0.81962,0.25694,0.89413,0.1274,0.10167,0.10118,0.84974,0.077513,0.925,0.95002,1
0.89503,0.82024,0.25581,0.89614,0.12855,0.10102,0.10306,0.85037,0.07728,0.92513,0.94859,1
0.77369,0.13071,0.4132,0.98601,0.94542,0.59672,0.0811,0.5643,0.79586,0.57312,0.13914,2
0.89513,0.82035,0.25631,0.89652,0.12868,0.10041,0.10414,0.84949,0.07606,0.92401,0.94887,1
0.77272,0.13051,0.41263,0.98387,0.94641,0.59546,0.083474,0.5785,0.8019,0.57173,0.14042,2
0.89389,0.81978,0.25666,0.89469,0.12705,0.10233,0.10274,0.8498,0.076301,0.92443,0.94721,1
0.89244,0.82037,0.25489,0.89666,0.12597,0.10371,0.10396,0.85255,0.075288,0.92458,0.94635,1
0.8932,0.81999,0.25633,0.89435,0.12834,0.10147,0.10111,0.85111,0.077391,0.92473,0.94815,1
0.77941,0.12964,0.41627,0.98811,0.94071,0.59555,0.08043,0.56553,0.80193,0.56984,0.13357,2
0.89217,0.82062,0.25518,0.8962,0.12911,0.10104,0.10254,0.85025,0.077641,0.92342,0.94662,1
0.77592,0.12947,0.42146,0.98436,0.94232,0.59673,0.081531,0.56738,0.79726,0.57297,0.13135,2
0.89397,0.81916,0.25782,0.89522,0.12776,0.10165,0.10419,0.85128,0.076488,0.92632,0.94815,1
0.89371,0.8198,0.25718,0.8953,0.12846,0.10332,0.10423,0.85247,0.078792,0.92602,0.94973,1
0.77977,0.13149,0.41485,0.9878,0.94503,0.59848,0.083302,0.56921,0.79647,0.57883,0.13762,2
0.89541,0.81852,0.2561,0.89469,0.12733,0.10199,0.10305,0.84918,0.078298,0.92548,0.94779,1
0.77914,0.12987,0.41821,0.98219,0.94419,0.59704,0.081463,0.57681,0.79705,0.57462,0.13236,2
0.77218,0.13263,0.41888,0.9875,0.94352,0.59971,0.08304,0.56679,0.80098,0.57541,0.13261,2
0.89262,0.82166,0.25743,0.89481,0.1274,0.10377,0.1016,0.85096,0.075507,0.92609,0.94917,1
0.77487,0.12955,0.41801,0.98548,0.94461,0.59459,0.077909,0.5673,0.80258,0.57173,0.13687,2
0.78117,0.13135,0.41573,0.98535,0.94391,0.59603,0.083321,0.57366,0.79745,0.57281,0.13874,2
0.8933,0.81959,0.25703,0.89618,0.12724,0.10269,0.103,0.8487,0.076455,0.92464,0.94977,1
0.77479,0.129,0.41416,0.98687,0.94254,0.59787,0.081119,0.57152,0.79855,0.57249,0.13559,2
0.89295,0.81874,0.25416,0.89563,0.12856,0.10097,0.10379,0.84952,0.075793,0.9232,0.94863,1
0.89407,0.82039,0.25609,0.89441,0.12771,0.10335,0.10418,0.85122,0.078593,0.92479,0.94852,1
0.77117,0.13115,0.41494,0.98352,0.94198,0.59798,0.081775,0.56552,0.79914,0.5704,0.13448,2
0.77626,0.13163,0.41827,0.98609,0.94066,0.59671,0.084509,0.56699,0.80212,0.57293,0.13731,2
0.77645,0.12982,0.41271,0.98456,0.94877,0.59626,0.085054,0.56718,0.79915,0.57379,0.13022,2
0.77595,0.13181,0.41446,0.98322,0.94711,0.59642,0.08086,0.56881,0.79723,0.5749,0.14137,2
0.89422,0.82017,0.2578,0.8972,0.12697,0.10307,0.10366,0.85187,0.077553,0.92254,0.94757,1
0.023095,0.67964,0.36685,0.06799,0.88052,0.8244,0.57759,0.90831,0.051973,0.80459,0.48195,0
0.97025,0.53127,0.95121,0.10385,0.52473,0.1986,0.10833,0.094794,0.095457,0.74237,0.74606,0
0.89298,0.8195,0.25457,0.89744,0.12703,0.10121,0.10224,0.8509,0.075877,0.92318,0.94839,1
0.78,0.13141,0.41871,0.98437,0.94611,0.60012,0.082426,0.57078,0.80017,0.57061,0.13321,2
0.77518,0.13276,0.41388,0.98366,0.9415,0.59646,0.079738,0.57384,0.80048,0.57387,0.13335,2
0.89322,0.82073,0.25665,0.89467,0.12748,0.10296,0.10167,0.84922,0.076393,0.92458,0.94852,1
0.77711,0.12965,0.41921,0.98829,0.94109,0.59513,0.078974,0.57039,0.80047,0.57796,0.13684,2
0.89442,0.82115,0.25708,0.89501,0.12725,0.10262,0.10351,0.85146,0.075306,0.92462,0.94679,1
0.89519,0.82106,0.25711,0.89439,0.12754,0.10277,0.10495,0.85157,0.078002,0.92472,0.9471,1
0.89416,0.8204,0.25535,0.89469,0.12884,0.10023,0.10254,0.85161,0.077904,0.92446,0.94637,1
0.77201,0.12956,0.41903,0.98731,0.94503,0.59498,0.079688,0.57203,0.79894,0.56934,0.13241,2
0.89581,0.82026,0.25569,0.89688,0.12823,0.10216,0.10183,0.84881,0.077968,0.92394,0.94688,1
0.77264,0.1308,0.41714,0.98516,0.94705,0.59525,0.078259,0.57051,0.79731,0.57223,0.13487,2
0.89434,0.82131,0.25468,0.89749,0.12783,0.10302,0.10475,0.85061,0.07811,0.9243,0.95057,1
0.8953,0.82057,0.25558,0.89639,0.12863,0.10149,0.10287,0.85264,0.076787,0.92259,0.94896,1
0.89251,0.82121,0.25713,0.89689,0.12933,0.10272,0.1043,0.85132,0.076857,0.92474,0.94819,1
0.7751,0.1291,0.41792,0.99033,0.94195,0.59734,0.079808,0.56386,0.79532,0.57173,0.13596,2
0.77429,0.13291,0.41965,0.98221,0.94054,0.59453,0.078897,0.57102,0.80107,0.56953,0.13345,2
0.8942,0.81999,0.25775,0.8962,0.12681,0.10287,0.10237,0.84879,0.074686,0.92265,0.94857,1
0.77156,0.12914,0.41758,0.98698,0.94403,0.60459,0.081632,0.57238,0.80542,0.58019,0.13598,2
0.7772,0.12948,0.41885,0.98653,0.94207,0.59671,0.080515,0.56909,0.79918,0.57141,0.13007,2
0.77729,0.13076,0.41403,0.98454,0.94371,0.59751,0.081776,0.57427,0.79917,0.56877,0.13854,2
0.77259,0.12948,0.41554,0.984,0.94758,0.59516,0.07991,0.57155,0.79764,0.57167,0.13022,2
0.89409,0.82014,0.25404,0.89574,0.12627,0.10215,0.10284,0.8514,0.077673,0.92404,0.94743,1
0.89281,0.82149,0.2559,0.89641,0.12773,0.10223,0.10217,0.85007,0.075668,0.92388,0.94926,1
0.89375,0.81992,0.25561,0.89625,0.12809,0.10206,0.10331,0.85065,0.077192,0.9236,0.94765,1
0.89429,0.82101,0.25624,0.89579,0.12629,0.10215,0.10458,0.85231,0.07611,0.92499,0.94957,1
0.89459,0.82278,0.25562,0.89577,0.12798,0.10173,0.10375,0.84986,0.077068,0.92506,0.94817,1
0.89307,0.82157,0.25693,0.89524,0.12775,0.10371,0.10434,0.85215,0.075817,0.92667,0.94628,1
0.77208,0.1299,0.41422,0.99446,0.94215,0.59769,0.079779,0.56797,0.79872,0.57219,0.13525,2
0.77729,0.13036,0.41876,0.98852,0.9421,0.5971,0.082446,0.56738,0.79872,0.56996,0.13759,2
0.89233,0.81965,0.25459,0.89425,0.12698,0.10103,0.1034,0.85045,0.075994,0.92456,0.94895,1
0.89416,0.82011,0.25712,0.8955,0.12851,0.10261,0.1051,0.85168,0.077532,0.92313,0.94928,1
0.77131,0.12868,0.41567,0.98735,0.94245,0.59449,0.082015,0.56947,0.80094,0.57185,0.13964,2
0.89376,0.82156,0.25557,0.89695,0.1262,0.10228,0.10233,0.85061,0.076603,0.92297,0.94823,1
0.89561,0.8213,0.25738,0.89551,0.12875,0.10362,0.10308,0.85144,0.078117,0.92305,0.9467,1
0.77625,0.12931,0.41524,0.98308,0.94524,0.59667,0.081304,0.56384,0.79783,0.57407,0.13687,2
0.89386,0.82083,0.25706,0.89604,0.1269,0.10254,0.10232,0.85105,0.07537,0.92295,0.94778,1
0.89524,0.81944,0.2542,0.89675,0.12818,0.10204,0.10294,0.85147,0.076964,0.92672,0.94886,1
0.89495,0.82181,0.25661,0.8972,0.12755,0.10118,0.10256,0.85115,0.077951,0.92441,0.95024,1
0.78297,0.13234,0.42027,0.98602,0.94017,0.59824,0.077383,0.56772,0.80039,0.57407,0.13264,2
0.89274,0.82102,0.25732,0.89458,0.12764,0.10286,0.10195,0.85009,0.075948,0.92612,0.95045,1
