@relation base_data_12-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute class {0,1,2,3,4,5,6}

@data
0.04549,0.3753,0.092962,0.80546,0.32649,0.044714,0.61279,0.096256,0.28865,2
0.57791,0.80707,0.91401,0.42733,0.14631,0.95733,0.054387,0.95508,0.71996,5
0.38011,0.38941,0.47646,0.38661,0.82035,0.28786,0.28429,0.71264,0.23431,4
0.57746,0.80639,0.9136,0.43,0.14582,0.95458,0.055293,0.95929,0.72041,5
0.1613,0.46902,0.81871,0.66191,0.28077,0.90471,0.74746,0.096389,0.90468,6
0.58,0.80664,0.91301,0.42889,0.14588,0.9577,0.056392,0.9564,0.71924,5
0.3274,0.85694,0.59893,0.43157,0.43673,0.66052,0.68407,0.41501,0.11129,3
0.14171,0.47267,0.80726,0.67433,0.28849,0.90424,0.76455,0.09569,0.91043,6
0.13711,0.46309,0.79505,0.66504,0.29215,0.8989,0.75957,0.097041,0.90201,6
0.32878,0.84633,0.63506,0.43243,0.42117,0.6462,0.67799,0.43405,0.13766,3
0.57831,0.80663,0.91624,0.42819,0.15037,0.95595,0.05934,0.95693,0.72024,5
0.57698,0.80767,0.91262,0.42807,0.14525,0.95428,0.051447,0.9578,0.72064,5
0.14583,0.48502,0.81394,0.6618,0.30005,0.89644,0.75364,0.09744,0.90082,6
0.33859,0.85519,0.62654,0.44129,0.41237,0.67534,0.66178,0.42072,0.14565,3
0.3553,0.85271,0.619,0.41574,0.43329,0.66695,0.6668,0.43255,0.14436,3
0.57841,0.80767,0.91186,0.42918,0.14489,0.95432,0.05211,0.95842,0.72133,5
0.57881,0.80664,0.91208,0.429,0.14665,0.95515,0.055417,0.95561,0.71982,5
0.57968,0.8061,0.91141,0.42825,0.14707,0.95323,0.051902,0.95592,0.71996,5
0.30863,0.86502,0.61233,0.43478,0.43023,0.67526,0.67576,0.42803,0.12388,3
0.33215,0.84988,0.63742,0.42142,0.42927,0.69385,0.63676,0.46583,0.13913,3
0.31622,0.85446,0.64269,0.41723,0.42845,0.68034,0.64624,0.42316,0.1302,3
0.57702,0.80849,0.91429,0.42896,0.14566,0.95305,0.054189,0.95582,0.71937,5
0.6695,0.95394,0.80905,0.52864,0.28583,0.4765,0.90448,0.95576,0.66942,1
0.33688,0.85612,0.6066,0.4231,0.42104,0.64487,0.66521,0.43334,0.15019,3
0.052904,0.37626,0.094102,0.80573,0.32567,0.047354,0.61606,0.09369,0.2867,2
0.6718,0.95684,0.81358,0.53024,0.28502,0.47991,0.90861,0.95471,0.66874,1
0.57952,0.80594,0.91185,0.42831,0.15072,0.95409,0.051075,0.9562,0.72,5
0.5807,0.80552,0.9131,0.42863,0.14709,0.95446,0.052934,0.95675,0.71979,5
0.29046,0.8754,0.61957,0.44804,0.38788,0.66394,0.66015,0.43993,0.14684,3
0.5802,0.80962,0.91278,0.42976,0.14725,0.95444,0.055463,0.95679,0.71922,5
0.57786,0.8052,0.91426,0.42855,0.14756,0.95434,0.05257,0.95566,0.72128,5
0.57743,0.80624,0.91568,0.4272,0.15046,0.95667,0.055924,0.95614,0.72024,5
0.35139,0.86471,0.63092,0.41911,0.41043,0.67964,0.67946,0.42226,0.14162,3
0.58143,0.80752,0.91405,0.42995,0.14628,0.95548,0.049965,0.95683,0.7198,5
0.34613,0.88819,0.63774,0.42882,0.43449,0.67218,0.69435,0.41204,0.12182,3
0.38465,0.38905,0.48177,0.38763,0.81953,0.28265,0.28392,0.71495,0.23835,4
0.29536,0.47424,0.35605,0.049154,0.2801,0.38223,0.85162,0.38273,0.83015,0
0.049613,0.37889,0.095065,0.80787,0.33434,0.046142,0.61141,0.092792,0.29174,2
0.14061,0.47105,0.80993,0.67261,0.28511,0.9043,0.7617,0.096331,0.90797,6
0.38145,0.38506,0.47367,0.38361,0.81885,0.28398,0.28634,0.70893,0.2357,4
0.04727,0.37633,0.098978,0.80419,0.3298,0.0485,0.61001,0.09922,0.2879,2
0.58265,0.80655,0.91387,0.42884,0.14869,0.95487,0.055412,0.95581,0.71942,5
0.58215,0.80615,0.91158,0.42998,0.14779,0.95473,0.051308,0.95763,0.72082,5
0.37748,0.84332,0.62285,0.42079,0.43078,0.69082,0.66797,0.45867,0.1203,3
0.37751,0.38631,0.47746,0.38488,0.81733,0.28773,0.28996,0.71159,0.23845,4
0.32413,0.87671,0.63289,0.43799,0.4274,0.65096,0.64873,0.44275,0.15305,3
0.37561,0.83755,0.62098,0.42568,0.41828,0.65524,0.66101,0.43061,0.13107,3
0.38451,0.38512,0.47616,0.38674,0.81379,0.28952,0.29144,0.70624,0.23443,4
0.37577,0.38321,0.47896,0.38077,0.81869,0.28565,0.28891,0.71326,0.23455,4
0.3309,0.91412,0.59393,0.40425,0.42475,0.65891,0.62009,0.39987,0.15889,3
0.3314,0.84709,0.62642,0.43354,0.41806,0.67643,0.65667,0.46017,0.1464,3
0.58132,0.80522,0.9155,0.42873,0.14551,0.95615,0.052018,0.95771,0.72189,5
0.047122,0.37755,0.097219,0.80464,0.32863,0.045816,0.6127,0.095404,0.28932,2
0.33706,0.83446,0.6149,0.45452,0.42615,0.67063,0.64975,0.417,0.15038,3
0.1441,0.4723,0.80732,0.66831,0.28568,0.90111,0.76091,0.095721,0.90865,6
0.13964,0.47815,0.81499,0.66433,0.28619,0.89935,0.76413,0.096984,0.91152,6
0.046799,0.37334,0.093674,0.80357,0.33023,0.046861,0.61559,0.1009,0.28737,2
0.32159,0.88498,0.6454,0.44227,0.44217,0.67573,0.67221,0.42553,0.13506,3
0.35139,0.88155,0.62191,0.423,0.42993,0.66577,0.66532,0.4102,0.13644,3
0.050734,0.37782,0.094328,0.80535,0.32656,0.044085,0.61593,0.097313,0.29031,2
0.57706,0.80544,0.91178,0.43006,0.1477,0.95481,0.052639,0.95643,0.71974,5
0.38522,0.37968,0.47605,0.38244,0.81667,0.28511,0.28465,0.70735,0.23882,4
0.88658,0.50641,0.58315,0.1555,0.58069,0.37069,0.37351,0.43679,0.69378,0
0.36094,0.86392,0.61717,0.42881,0.43123,0.67123,0.65608,0.39851,0.15641,3
0.3231,0.872,0.60679,0.44178,0.42826,0.65482,0.64104,0.43435,0.138,3
0.35841,0.84512,0.60635,0.42796,0.42035,0.67545,0.64499,0.42647,0.14224,3
0.57914,0.80724,0.9173,0.42788,0.14765,0.95657,0.053741,0.95666,0.71906,5
0.32682,0.87277,0.6221,0.43086,0.41529,0.66443,0.66101,0.43722,0.14022,3
0.38735,0.38399,0.47593,0.38753,0.81997,0.28222,0.28767,0.71265,0.2424,4
0.15585,0.4687,0.8271,0.66818,0.29192,0.90611,0.77308,0.11263,0.91353,6
0.31279,0.85925,0.61315,0.39945,0.44948,0.68058,0.63712,0.44457,0.096963,3
0.58027,0.80608,0.9128,0.42919,0.14704,0.9562,0.053679,0.95758,0.71963,5
0.14576,0.47331,0.80848,0.67067,0.29134,0.90482,0.77506,0.10696,0.90144,6
0.33078,0.85823,0.60838,0.42589,0.42509,0.66972,0.67356,0.41029,0.14945,3
0.38717,0.38164,0.47517,0.38714,0.81765,0.28446,0.28329,0.71189,0.23604,4
0.14441,0.47347,0.80912,0.66984,0.2859,0.90214,0.75727,0.095495,0.91002,6
0.047906,0.37804,0.095816,0.80697,0.32401,0.048385,0.6152,0.098474,0.2884,2
0.57929,0.80649,0.9138,0.42881,0.146,0.95362,0.052047,0.95622,0.71893,5
0.32974,0.86255,0.62216,0.42969,0.42288,0.66328,0.66737,0.43381,0.14308,3
0.14293,0.46811,0.80611,0.6669,0.28838,0.89875,0.76735,0.096282,0.91077,6
0.34145,0.86376,0.62435,0.439,0.42143,0.63685,0.66786,0.43624,0.13722,3
0.049951,0.37479,0.091963,0.80284,0.32542,0.048566,0.6192,0.09629,0.28697,2
0.66986,0.95492,0.81231,0.53324,0.2874,0.47892,0.90751,0.95666,0.66871,1
0.14798,0.47567,0.80763,0.67677,0.28633,0.88412,0.77071,0.092135,0.91315,6
0.38303,0.38504,0.47964,0.38832,0.81366,0.28274,0.28597,0.71302,0.23977,4
0.32621,0.87102,0.62075,0.42752,0.42314,0.67722,0.65985,0.42554,0.1529,3
0.5785,0.80547,0.91516,0.42895,0.14643,0.95477,0.053856,0.95603,0.72199,5
0.37977,0.37989,0.47805,0.38283,0.81511,0.28944,0.2834,0.70878,0.2403,4
0.57918,0.80883,0.91267,0.42749,0.14598,0.95673,0.051784,0.95645,0.71939,5
0.14396,0.47313,0.80917,0.66886,0.28679,0.90059,0.76043,0.095823,0.90829,6
0.34177,0.85877,0.6347,0.40347,0.43563,0.68562,0.67302,0.44244,0.15469,3
0.34549,0.8794,0.60424,0.43088,0.4615,0.66481,0.64337,0.45756,0.15715,3
0.66992,0.956,0.81188,0.52868,0.28605,0.47657,0.90563,0.95743,0.66959,1
0.58118,0.80512,0.9166,0.42991,0.14495,0.95521,0.052051,0.9566,0.72093,5
0.57741,0.80672,0.91468,0.42762,0.14671,0.95624,0.05703,0.95676,0.72209,5
0.049648,0.37407,0.097212,0.80596,0.32607,0.046506,0.6131,0.090508,0.28721,2
0.1407,0.48025,0.81151,0.67798,0.29037,0.89714,0.76117,0.09546,0.90819,6
0.57769,0.80677,0.91271,0.42836,0.14436,0.95855,0.051881,0.95643,0.72129,5
0.34388,0.85278,0.62314,0.45479,0.4275,0.6691,0.67665,0.44464,0.14968,3
0.57848,0.80665,0.91562,0.42769,0.14609,0.95753,0.052447,0.95626,0.72153,5
0.048984,0.37757,0.094624,0.80223,0.32857,0.048479,0.61427,0.099324,0.28619,2
0.67483,0.95389,0.81318,0.5305,0.28749,0.47764,0.90549,0.95401,0.67284,1
0.38766,0.38699,0.47843,0.38838,0.82007,0.28546,0.2908,0.71566,0.2359,4
0.58088,0.8067,0.91703,0.42892,0.14713,0.95593,0.050726,0.95667,0.72153,5
0.32473,0.87218,0.62307,0.42099,0.4441,0.65695,0.67503,0.41756,0.15017,3
0.67078,0.95414,0.81166,0.52953,0.28833,0.47731,0.90859,0.95527,0.67125,1
0.32926,0.85388,0.59467,0.43417,0.42158,0.72069,0.69232,0.41869,0.17474,3
0.57969,0.80762,0.91501,0.42934,0.14782,0.95688,0.051738,0.95739,0.7197,5
0.3324,0.88404,0.63419,0.47984,0.42957,0.6801,0.67509,0.43142,0.1221,3
0.58099,0.80511,0.91205,0.42952,0.14568,0.9538,0.051243,0.95748,0.72018,5
0.30597,0.85308,0.62236,0.44611,0.42717,0.65038,0.65815,0.4285,0.14999,3
0.35819,0.83387,0.65074,0.43987,0.40132,0.67062,0.66418,0.44479,0.13457,3
0.38308,0.38157,0.47346,0.38216,0.81855,0.28595,0.28335,0.71453,0.23791,4
0.57936,0.80762,0.91408,0.4286,0.1463,0.95641,0.053042,0.95887,0.7187,5
0.31793,0.86874,0.61983,0.42603,0.42364,0.66829,0.67194,0.4277,0.12832,3
0.38314,0.38377,0.47697,0.38195,0.82238,0.28698,0.2848,0.71218,0.23908,4
0.5783,0.80754,0.91293,0.42763,0.14621,0.95651,0.052983,0.9561,0.72198,5
0.57887,0.80757,0.91347,0.42843,0.14962,0.95876,0.050286,0.95562,0.71959,5
0.58396,0.80686,0.91462,0.42868,0.14951,0.95453,0.052382,0.95754,0.72038,5
0.36013,0.85145,0.6191,0.41794,0.41319,0.66968,0.69105,0.41865,0.16615,3
0.14385,0.4733,0.80929,0.66875,0.28671,0.90057,0.76073,0.095696,0.90827,6
0.051493,0.37625,0.097306,0.80268,0.3289,0.047172,0.61334,0.090661,0.28237,2
0.672,0.95635,0.81311,0.53318,0.28733,0.47923,0.90827,0.95543,0.67122,1
0.3353,0.85728,0.63131,0.43361,0.4286,0.67912,0.66664,0.43484,0.1515,3
0.048306,0.37686,0.094146,0.80247,0.32803,0.044717,0.61656,0.10096,0.288,2
0.33113,0.8557,0.616,0.42164,0.43618,0.66518,0.66521,0.41806,0.12958,3
0.57748,0.80846,0.91654,0.42877,0.15094,0.95535,0.051349,0.95636,0.71969,5
0.57722,0.80537,0.91628,0.4318,0.1445,0.95603,0.054387,0.95573,0.72007,5
0.14255,0.46755,0.83554,0.6712,0.30022,0.89638,0.77565,0.095909,0.90331,6
0.58142,0.80569,0.9122,0.4277,0.1474,0.95473,0.054742,0.95548,0.72095,5
0.35095,0.86083,0.58303,0.4213,0.4184,0.6892,0.6748,0.43977,0.11388,3
0.38725,0.38124,0.47263,0.38344,0.81966,0.28975,0.28782,0.70693,0.23811,4
0.57951,0.80611,0.91469,0.42842,0.14849,0.95507,0.054155,0.95755,0.72056,5
0.046775,0.37698,0.097829,0.80226,0.32738,0.051977,0.61592,0.095308,0.2842,2
0.58261,0.80681,0.91313,0.42744,0.14618,0.95607,0.051874,0.95515,0.71995,5
0.67038,0.95621,0.81169,0.5334,0.28678,0.47787,0.90456,0.95574,0.67257,1
0.34363,0.85215,0.62156,0.4473,0.44467,0.6777,0.66357,0.42347,0.12229,3
0.58299,0.80761,0.91321,0.42959,0.14648,0.95314,0.053685,0.95535,0.72157,5
0.5782,0.80561,0.9132,0.42789,0.14763,0.95667,0.051595,0.9568,0.71984,5
0.14537,0.47263,0.8126,0.66995,0.28096,0.90244,0.7582,0.090864,0.90335,6
0.34006,0.84892,0.6153,0.42424,0.42768,0.65537,0.67587,0.42858,0.14783,3
0.30308,0.85682,0.62671,0.46444,0.46001,0.64497,0.65608,0.44044,0.13407,3
0.047493,0.37559,0.095643,0.80467,0.32665,0.043202,0.61409,0.096288,0.28843,2
0.58381,0.80614,0.91599,0.42707,0.14734,0.95779,0.054729,0.95553,0.71918,5
0.57939,0.80574,0.9136,0.42822,0.14681,0.96061,0.050971,0.95609,0.72024,5
0.13936,0.46035,0.65064,0.75908,0.16385,0.54991,0.21463,0.047325,0.34313,0
0.67166,0.95311,0.8096,0.52953,0.2858,0.47643,0.90825,0.95437,0.67049,1
0.37831,0.38048,0.47455,0.38793,0.82388,0.28588,0.28767,0.71369,0.23215,4
0.13131,0.48118,0.79637,0.67015,0.29281,0.90113,0.75635,0.099843,0.91023,6
0.37918,0.38104,0.47833,0.38462,0.81857,0.28006,0.29112,0.70773,0.23975,4
0.58256,0.8062,0.91201,0.42966,0.14784,0.95664,0.051891,0.9563,0.721,5
0.14766,0.47424,0.80767,0.67305,0.2899,0.88437,0.77887,0.12496,0.8963,6
0.38391,0.38426,0.47713,0.38423,0.81833,0.28571,0.2898,0.70976,0.23774,4
0.57865,0.80617,0.91491,0.42749,0.15006,0.95548,0.052001,0.9559,0.71849,5
0.38045,0.3871,0.47483,0.38224,0.8181,0.28665,0.28391,0.71056,0.23286,4
0.38459,0.38228,0.47385,0.38211,0.81368,0.29068,0.2879,0.71179,0.23917,4
0.58307,0.80627,0.91328,0.42944,0.14672,0.95452,0.049955,0.95569,0.71901,5
0.66933,0.95415,0.81303,0.53276,0.28483,0.47676,0.908,0.95538,0.67015,1
0.1468,0.47592,0.81131,0.6514,0.28922,0.91876,0.75182,0.086136,0.90091,6
0.051382,0.37648,0.099922,0.80369,0.32412,0.046885,0.61111,0.094633,0.28494,2
0.38265,0.38453,0.47525,0.38577,0.81873,0.28326,0.28622,0.70876,0.23821,4
0.5805,0.80738,0.91301,0.42877,0.14678,0.95727,0.050911,0.95633,0.72038,5
0.66925,0.95435,0.8147,0.52771,0.28884,0.47781,0.9076,0.95519,0.6721,1
0.5792,0.80695,0.91649,0.42697,0.14684,0.95432,0.054213,0.95588,0.71883,5
0.5782,0.80695,0.91602,0.42814,0.14978,0.95495,0.055338,0.95958,0.72104,5
0.38145,0.38212,0.4794,0.38008,0.81415,0.28499,0.28422,0.71633,0.24435,4
0.66995,0.95565,0.8157,0.53163,0.28791,0.47678,0.90689,0.95669,0.67045,1
0.38159,0.38159,0.47374,0.38718,0.81995,0.28292,0.28861,0.71447,0.23438,4
0.57749,0.80571,0.91337,0.43045,0.15018,0.95699,0.051209,0.95639,0.71926,5
0.14593,0.47991,0.80598,0.66969,0.28623,0.90115,0.75807,0.098941,0.90818,6
0.048379,0.37135,0.089845,0.80452,0.33068,0.043165,0.61658,0.09508,0.28143,2
0.57879,0.8087,0.91268,0.42715,0.14966,0.95341,0.055687,0.95537,0.72043,5
0.13693,0.47793,0.80178,0.66459,0.28788,0.89212,0.76428,0.099031,0.89235,6
0.58004,0.80734,0.92019,0.42788,0.15055,0.95557,0.049881,0.95564,0.72075,5
0.044699,0.37119,0.093564,0.80283,0.33082,0.050952,0.61583,0.095665,0.29141,2
0.33392,0.83665,0.60303,0.42412,0.42921,0.65174,0.66524,0.42401,0.1436,3
0.3301,0.85667,0.61098,0.40837,0.42752,0.68433,0.66424,0.42947,0.14355,3
0.57889,0.8068,0.91229,0.4298,0.14515,0.95478,0.052503,0.95529,0.71965,5
0.38289,0.38901,0.48078,0.38548,0.81668,0.28034,0.28468,0.70671,0.23979,4
0.38656,0.38346,0.47981,0.38731,0.82199,0.28331,0.28718,0.70976,0.2408,4
0.3329,0.85249,0.64663,0.43852,0.46253,0.68136,0.68716,0.4283,0.1268,3
0.33288,0.87264,0.62331,0.44026,0.41411,0.67042,0.69485,0.42287,0.15959,3
0.67086,0.95358,0.81294,0.53014,0.28664,0.4792,0.90427,0.96018,0.66928,1
0.58334,0.8068,0.91262,0.42713,0.14859,0.95515,0.054006,0.95558,0.72143,5
0.57982,0.80614,0.9154,0.42974,0.14547,0.95736,0.051987,0.95586,0.71961,5
0.14286,0.47436,0.80887,0.66789,0.28642,0.90053,0.76011,0.095992,0.90784,6
0.57778,0.80625,0.9137,0.43056,0.14743,0.95508,0.05442,0.95873,0.72063,5
0.58001,0.8062,0.91658,0.42918,0.14698,0.95562,0.051849,0.95576,0.71928,5
0.38554,0.38482,0.47809,0.38419,0.82099,0.28862,0.28483,0.71409,0.23327,4
0.67165,0.95597,0.81017,0.53125,0.28801,0.48061,0.90891,0.95604,0.66834,1
0.38077,0.385,0.47249,0.38134,0.81953,0.28592,0.28706,0.71367,0.23547,4
0.32949,0.86177,0.62103,0.43196,0.43093,0.67686,0.65725,0.43076,0.14267,3
0.3379,0.85539,0.61165,0.43526,0.42415,0.67236,0.6567,0.42718,0.14824,3
0.57856,0.80732,0.91435,0.42852,0.14765,0.95676,0.051874,0.95736,0.72037,5
0.34246,0.84614,0.63747,0.41779,0.43198,0.6719,0.67839,0.42173,0.14074,3
0.38235,0.38741,0.47555,0.38161,0.81754,0.28722,0.28542,0.71059,0.2391,4
0.33788,0.85801,0.60892,0.42349,0.44537,0.64803,0.6753,0.43264,0.15279,3
0.31311,0.86619,0.61962,0.43188,0.43307,0.69004,0.66343,0.43412,0.14963,3
0.58056,0.80531,0.91391,0.4295,0.14909,0.9533,0.052396,0.95688,0.71974,5
0.32987,0.85595,0.64362,0.43073,0.44362,0.68792,0.65965,0.43493,0.13439,3
0.5789,0.80822,0.91492,0.42762,0.14601,0.95529,0.054637,0.9567,0.71931,5
0.14796,0.4751,0.80534,0.66633,0.28461,0.90367,0.76143,0.099062,0.9073,6
0.58157,0.80854,0.91488,0.43109,0.14676,0.95403,0.059224,0.95603,0.72101,5
0.050061,0.37734,0.095013,0.8028,0.33002,0.047189,0.61654,0.09963,0.2898,2
0.57995,0.80652,0.91232,0.42807,0.14669,0.95567,0.054232,0.9563,0.72055,5
0.33407,0.8779,0.60948,0.41022,0.41902,0.65131,0.66871,0.44863,0.17574,3
0.36203,0.85466,0.64237,0.42608,0.42971,0.69217,0.6638,0.44253,0.1562,3
0.33804,0.84282,0.62321,0.42895,0.43039,0.67855,0.66653,0.42872,0.14727,3
0.050424,0.3758,0.089409,0.80329,0.33188,0.046481,0.61301,0.097673,0.28808,2
0.048343,0.37596,0.094553,0.80747,0.32643,0.052785,0.61407,0.092676,0.28865,2
0.5784,0.8057,0.91263,0.42738,0.14598,0.95478,0.050607,0.95678,0.7195,5
0.57703,0.80792,0.91141,0.42774,0.1509,0.95653,0.054765,0.95601,0.71958,5
0.14496,0.4741,0.8074,0.66712,0.28802,0.89905,0.75795,0.095849,0.90869,6
0.57829,0.80662,0.91398,0.43013,0.14969,0.95318,0.049297,0.95538,0.72076,5
0.05276,0.3761,0.097046,0.81063,0.32432,0.047833,0.6159,0.093501,0.28549,2
0.57874,0.80661,0.91137,0.42841,0.14945,0.95703,0.05196,0.95587,0.71943,5
0.04298,0.37536,0.096045,0.80768,0.32917,0.047824,0.61259,0.096152,0.29165,2
0.38244,0.38635,0.47426,0.38482,0.81852,0.28463,0.292,0.71195,0.23781,4
0.5811,0.80686,0.91311,0.43044,0.15113,0.95545,0.051527,0.95814,0.71897,5
0.32231,0.8624,0.63812,0.46436,0.41931,0.64913,0.67385,0.4253,0.12525,3
0.57796,0.80599,0.91303,0.43036,0.14819,0.95517,0.050197,0.95564,0.71926,5
0.046662,0.37807,0.095152,0.80263,0.3283,0.045681,0.61373,0.094182,0.2865,2
0.34089,0.84957,0.61701,0.45077,0.43692,0.6857,0.62617,0.43798,0.18744,3
0.38374,0.38743,0.47679,0.37932,0.82015,0.28605,0.28468,0.7111,0.23798,4
0.91349,0.114,0.17669,0.27296,0.46991,0.73439,0.26215,0.73546,0.82755,0
0.38032,0.37857,0.47863,0.38344,0.81594,0.28643,0.2892,0.71046,0.24279,4
0.34828,0.83987,0.63836,0.45572,0.43813,0.6634,0.66457,0.42695,0.13857,3
0.38134,0.38187,0.4791,0.38279,0.81771,0.28179,0.28538,0.71523,0.24019,4
0.33303,0.84625,0.64299,0.43713,0.42734,0.66047,0.65153,0.42682,0.13691,3
0.3508,0.84287,0.59547,0.40773,0.4326,0.6527,0.67747,0.42732,0.13943,3
0.14095,0.46342,0.80653,0.66859,0.27887,0.88816,0.75521,0.093314,0.88207,6
0.57971,0.80671,0.91426,0.42859,0.14687,0.9598,0.05603,0.95707,0.71885,5
0.58028,0.80546,0.91421,0.4289,0.14821,0.95351,0.054126,0.95584,0.71965,5
0.04834,0.37678,0.09551,0.8016,0.32867,0.04836,0.61209,0.096891,0.28637,2
0.38266,0.38045,0.48119,0.38391,0.81614,0.28658,0.2861,0.71293,0.24272,4
0.13601,0.46905,0.78069,0.69428,0.30749,0.90455,0.74367,0.10755,0.89547,6
0.31968,0.84646,0.6211,0.42256,0.44262,0.66941,0.66457,0.45484,0.14284,3
0.32998,0.85864,0.62196,0.4247,0.43488,0.67409,0.66242,0.42643,0.13791,3
0.57731,0.80588,0.91124,0.42748,0.14901,0.95539,0.050343,0.95614,0.72073,5
0.58046,0.80651,0.91315,0.43009,0.1495,0.95577,0.053908,0.95688,0.71979,5
0.66808,0.95308,0.81237,0.52757,0.28588,0.47936,0.90426,0.9573,0.67152,1
0.58101,0.80639,0.91591,0.42914,0.14557,0.95474,0.050316,0.95633,0.71928,5
0.3357,0.84378,0.64091,0.4288,0.4111,0.67678,0.67649,0.43627,0.15345,3
0.57988,0.80627,0.9145,0.43051,0.14595,0.95691,0.050716,0.95738,0.71981,5
0.32867,0.8708,0.62206,0.46556,0.42415,0.63888,0.69547,0.41824,0.16136,3
0.58119,0.8056,0.91365,0.43016,0.14623,0.95476,0.050439,0.95689,0.72148,5
0.33265,0.85729,0.63442,0.42362,0.44536,0.68963,0.6609,0.44433,0.15976,3
0.34104,0.87357,0.62234,0.42865,0.44534,0.67495,0.66498,0.44793,0.13769,3
0.57757,0.80826,0.91346,0.42838,0.14607,0.95445,0.054306,0.95612,0.71869,5
