@relation base_data_19-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute class {0,1,2,3,4,5,6,7,8}

@data
0.32117,0.6593,0.11868,0.77943,0.68081,0.78692,0.23287,0.20803,0.21949,0.341,0.88766,0.66002,0.65813,0.113,0.42935,0.1114,0.68926,0.096825,0.66869,0.35474,0.22459,0.44222,0.13778,0.66776,0.88228,0.10337,0.46117,0.094678,2
0.3298,0.11319,0.88956,0.55326,0.448,0.5615,0.44247,0.66816,0.11038,0.11555,0.77874,0.33273,0.55499,0.4391,0.88636,0.78063,0.55442,0.66791,0.55485,0.22257,0.21537,0.7806,0.11853,0.21924,0.55838,0.11194,0.22695,0.44509,3
0.35976,0.91293,0.33536,0.40405,0.11181,0.79713,0.66788,0.33575,0.14585,0.34338,0.12937,0.39281,0.43225,0.11274,0.66137,0.45332,0.63091,0.73814,0.45249,0.69278,0.58146,0.5048,0.87516,0.41977,0.34813,0.26976,0.44034,0.89375,1
0.21917,0.67041,0.55146,0.78348,0.78231,0.22274,0.11683,0.22448,0.77825,0.66293,0.22589,0.77485,0.89195,0.11139,0.33204,0.11126,0.77573,0.88597,0.34078,0.44484,0.10673,0.10847,0.22115,0.65953,0.33762,0.55227,0.77915,0.77669,5
0.33643,0.64466,0.11906,0.7869,0.67189,0.78553,0.23472,0.23589,0.19643,0.32888,0.86516,0.6507,0.66238,0.098578,0.43054,0.12557,0.69562,0.096574,0.67533,0.3388,0.22673,0.45318,0.11155,0.65281,0.89406,0.096317,0.441,0.10308,2
0.35395,0.89665,0.30507,0.46403,0.12961,0.80353,0.66759,0.33507,0.13052,0.35133,0.12826,0.3166,0.43498,0.105,0.65918,0.45107,0.66448,0.76823,0.41799,0.68563,0.53721,0.54639,0.8695,0.4607,0.32195,0.23231,0.47827,0.85619,1
0.33081,0.894,0.31731,0.44465,0.11119,0.77717,0.65761,0.32617,0.12086,0.33206,0.10134,0.32945,0.43746,0.10976,0.652,0.44647,0.66348,0.78698,0.46194,0.66441,0.55339,0.55834,0.89106,0.45097,0.33841,0.22884,0.44855,0.88219,1
0.11325,0.2228,0.55396,0.88342,0.88915,0.88813,0.44536,0.55415,0.44287,0.44152,0.66619,0.77592,0.11154,0.33322,0.77595,0.33103,0.33402,0.44691,0.89284,0.88962,0.66854,0.22092,0.66435,0.4431,0.10983,0.66567,0.66556,0.44412,7
0.11259,0.23244,0.55332,0.88873,0.88802,0.89561,0.44291,0.55609,0.44821,0.44571,0.66297,0.77922,0.11098,0.33656,0.78053,0.33255,0.32919,0.44211,0.89125,0.88864,0.66963,0.22038,0.67198,0.43999,0.10632,0.67232,0.65763,0.44117,7
0.28979,0.65337,0.10769,0.77674,0.69926,0.79044,0.22509,0.23096,0.22937,0.36705,0.92026,0.66499,0.65899,0.086716,0.44977,0.10079,0.66587,0.14235,0.67527,0.34454,0.20311,0.43642,0.13635,0.63192,0.87266,0.097677,0.43287,0.12072,2
0.33176,0.10879,0.89039,0.55323,0.44483,0.55515,0.45109,0.67306,0.11324,0.11413,0.77571,0.32498,0.54822,0.43884,0.89005,0.77728,0.55553,0.66537,0.55504,0.22262,0.21816,0.78108,0.11153,0.22001,0.55649,0.11566,0.22342,0.44869,3
0.71832,0.17127,0.89871,0.41044,0.66886,0.22203,0.62754,0.77283,0.15585,0.81805,0.19667,0.66804,0.64757,0.60346,0.64516,0.78548,0.4581,0.099518,0.21995,0.41299,0.69194,0.57951,0.46007,0.89766,0.47469,0.82886,0.71955,0.80222,0
0.27414,0.655,0.096279,0.8184,0.69751,0.75972,0.23801,0.20296,0.25272,0.34714,0.91466,0.69311,0.6449,0.12382,0.38793,0.15517,0.68141,0.12732,0.67761,0.35364,0.22946,0.43413,0.12043,0.65802,0.89849,0.074142,0.45746,0.079961,2
0.12699,0.51053,0.65795,0.8888,0.31916,0.53211,0.8588,0.19854,0.23866,0.483,0.34267,0.88791,0.75004,0.58011,0.32742,0.5964,0.19465,0.082095,0.23853,0.25581,0.91317,0.63704,0.38037,0.92341,0.896,0.88971,0.53919,0.32876,6
0.32986,0.10212,0.89215,0.55548,0.43919,0.55954,0.44559,0.67294,0.10881,0.11421,0.76978,0.33339,0.5494,0.44587,0.88945,0.77914,0.55627,0.66879,0.55822,0.22224,0.23049,0.78034,0.11031,0.22237,0.55878,0.10747,0.22626,0.44295,3
0.22257,0.66948,0.55672,0.77969,0.78204,0.22353,0.10694,0.22487,0.77487,0.66601,0.22039,0.77127,0.88749,0.11164,0.33539,0.1104,0.78484,0.89569,0.32744,0.44432,0.10782,0.11512,0.22741,0.66762,0.3375,0.5615,0.78004,0.78318,5
0.66904,0.30266,0.6691,0.7371,0.47467,0.42006,0.55707,0.56394,0.72575,0.5924,0.091206,0.56652,0.10403,0.86792,0.26216,0.81077,0.80018,0.33233,0.56673,0.34374,0.4056,0.39683,0.20045,0.27818,0.16156,0.22048,0.04033,0.51965,8
0.33226,0.90359,0.42106,0.43396,0.15533,0.80431,0.69846,0.38672,0.070851,0.27744,0.13642,0.26624,0.46622,0.13899,0.7091,0.39531,0.5414,0.77816,0.46746,0.65832,0.60254,0.57913,0.8851,0.42394,0.37651,0.1764,0.4615,0.9697,1
0.31987,0.93348,0.32592,0.43108,0.11664,0.78201,0.68088,0.30701,0.11769,0.37277,0.13065,0.33872,0.44458,0.11125,0.65378,0.46964,0.64373,0.78863,0.45009,0.61643,0.54629,0.58694,0.88073,0.46297,0.30057,0.24064,0.40962,0.87813,1
0.32875,0.1057,0.89252,0.55581,0.44547,0.55344,0.44049,0.66863,0.11069,0.10977,0.77384,0.32951,0.55484,0.44105,0.88067,0.77708,0.5579,0.66181,0.55767,0.22556,0.21716,0.77519,0.11417,0.22026,0.55886,0.10668,0.22475,0.44523,3
0.32774,0.10797,0.89404,0.54756,0.44261,0.55039,0.44462,0.6691,0.11029,0.1122,0.77195,0.32849,0.55791,0.43815,0.88976,0.77733,0.55527,0.66916,0.55935,0.22256,0.22347,0.77554,0.11298,0.22128,0.56298,0.11161,0.22693,0.44355,3
0.32748,0.11528,0.89475,0.55566,0.45099,0.55999,0.45136,0.67079,0.11151,0.11187,0.78141,0.32894,0.55433,0.44639,0.87975,0.7845,0.55495,0.66399,0.55992,0.22221,0.22074,0.78104,0.10896,0.22326,0.55741,0.12331,0.22475,0.44161,3
0.66687,0.32414,0.64821,0.66606,0.43672,0.45207,0.54427,0.56941,0.66785,0.55235,0.11169,0.54064,0.10985,0.88525,0.33995,0.77944,0.7785,0.33126,0.54671,0.33348,0.45166,0.4452,0.22165,0.21869,0.11253,0.22219,0.10977,0.53144,8
0.18652,0.3065,0.79469,0.23792,0.84816,0.54716,0.88128,0.3432,0.10072,0.25584,0.22922,0.21925,0.88918,0.10865,0.71606,0.96679,0.61556,0.61303,0.55759,0.80588,0.45055,0.38886,0.62954,0.20457,0.33995,0.68515,0.42834,0.24429,0
0.21834,0.65613,0.54982,0.77635,0.77776,0.22272,0.11494,0.22454,0.77987,0.66654,0.22404,0.77821,0.89914,0.10889,0.33216,0.11654,0.77434,0.8902,0.32988,0.44986,0.11058,0.10747,0.22467,0.66933,0.33243,0.54935,0.77712,0.77646,5
0.32456,0.6586,0.104,0.77678,0.67948,0.78451,0.21757,0.22158,0.22045,0.3257,0.88759,0.65633,0.65906,0.10252,0.44222,0.11658,0.67546,0.11327,0.66799,0.34008,0.22511,0.44265,0.11328,0.67275,0.88984,0.10603,0.44731,0.1132,2
0.42731,0.5948,0.34036,0.27156,0.26318,0.78334,0.35538,0.086064,0.1755,0.83417,0.53998,0.31849,0.17315,0.083134,0.54421,0.27716,0.16786,0.42492,0.72332,0.47635,0.45324,0.88915,0.66826,0.087544,0.16775,0.40859,0.67802,0.046166,4
0.3361,0.10655,0.88863,0.55094,0.44117,0.55554,0.45209,0.66667,0.11442,0.10895,0.78253,0.33057,0.5527,0.44254,0.87862,0.77744,0.55203,0.66748,0.55647,0.22483,0.22367,0.77675,0.11482,0.22618,0.56092,0.11334,0.2242,0.44958,3
0.1145,0.38782,0.67774,0.93615,0.26873,0.58224,0.83748,0.31164,0.17017,0.47451,0.38548,0.94095,0.75307,0.61063,0.36468,0.55937,0.17416,0.18947,0.23907,0.23038,0.96476,0.70493,0.37319,0.83466,1.0015,0.94367,0.5395,0.47096,6
0.48785,0.576,0.62005,0.55817,0.19231,0.67613,0.35237,0.61873,0.62546,0.44726,1.113,0.77082,0.49656,0.12331,0.74875,0.77235,0.13043,0.90437,0.69189,0.58431,0.11013,0.23546,0.80987,1.0161,0.091972,0.88653,0.51787,0.22922,0
0.66714,0.32463,0.6487,0.66644,0.43571,0.4524,0.54365,0.56982,0.66662,0.55111,0.11243,0.54127,0.11015,0.88424,0.3385,0.77848,0.77973,0.33157,0.54641,0.33307,0.45183,0.4462,0.22184,0.21836,0.11398,0.22301,0.11024,0.53145,8
0.33113,0.5483,0.36384,0.17622,0.37535,0.82026,0.33759,0.11803,0.1878,0.94574,0.59914,0.34162,0.22656,0.10303,0.55253,0.21733,0.1082,0.48045,0.67355,0.42949,0.4412,0.84935,0.65293,0.13037,0.093928,0.32394,0.67318,0.12038,4
0.6727,0.33291,0.62345,0.67057,0.44194,0.45335,0.5363,0.56027,0.68231,0.56262,0.10111,0.55612,0.11645,0.88521,0.35634,0.79554,0.78136,0.32102,0.52871,0.33461,0.44466,0.46339,0.21326,0.22738,0.12571,0.2411,0.11797,0.53691,8
0.32424,0.10243,0.88875,0.55158,0.44416,0.55707,0.44645,0.66914,0.1093,0.11731,0.77349,0.32979,0.55332,0.44823,0.88778,0.77503,0.5573,0.662,0.55285,0.22557,0.22093,0.78133,0.1102,0.21638,0.55766,0.10246,0.22158,0.44836,3
0.30868,0.70711,0.16171,0.77471,0.68625,0.77784,0.23389,0.24123,0.22521,0.30868,0.93574,0.63088,0.62802,0.16775,0.38566,0.1342,0.66484,0.10987,0.63729,0.32209,0.19637,0.45312,0.055566,0.67324,0.89375,0.096514,0.46946,0.097681,2
0.36024,0.59586,0.094726,0.74979,0.63295,0.73441,0.22505,0.25269,0.24227,0.23095,0.90411,0.59052,0.55511,0.14507,0.44045,0.1222,0.67072,0.14439,0.52759,0.32865,0.15258,0.37145,0.12008,0.67893,0.84564,0.15834,0.45267,0.037153,2
0.292,0.64882,0.10165,0.77511,0.6985,0.84139,0.20089,0.21078,0.22427,0.34022,0.9595,0.66544,0.63724,0.084151,0.43903,0.039355,0.68619,0.14262,0.65388,0.37429,0.16847,0.47819,0.069445,0.60144,0.83349,0.048205,0.38661,0.041032,2
0.30902,0.67377,0.13162,0.76847,0.64533,0.79919,0.25967,0.33122,0.20058,0.29802,0.88365,0.66966,0.64261,0.13594,0.4482,0.07318,0.67101,0.07391,0.71454,0.38791,0.22128,0.43549,0.11934,0.64715,0.88368,0.096084,0.38068,0.10875,2
0.66796,0.32698,0.64767,0.66573,0.43665,0.44978,0.54503,0.56783,0.66671,0.55263,0.11048,0.53889,0.10966,0.88366,0.33791,0.77989,0.77993,0.33159,0.54312,0.33361,0.45166,0.4434,0.22266,0.21708,0.11196,0.22213,0.11438,0.53352,8
0.40331,0.53968,0.39285,0.13272,0.26226,0.7956,0.30907,0.10711,0.14898,0.83739,0.57657,0.26409,0.17202,0.025141,0.61477,0.23217,0.064729,0.46532,0.68407,0.37638,0.38423,0.94296,0.70696,0.089262,0.12425,0.27491,0.71123,0.10933,4
0.35603,0.89823,0.33955,0.44287,0.12785,0.78024,0.6652,0.33819,0.11564,0.33151,0.09767,0.32427,0.44819,0.10935,0.67414,0.44306,0.65785,0.76509,0.43325,0.649,0.55035,0.57843,0.88874,0.45793,0.32909,0.22129,0.44752,0.88129,1
0.32818,0.89698,0.33133,0.443,0.12143,0.77711,0.66848,0.34505,0.10486,0.33634,0.10833,0.33713,0.43592,0.098415,0.66861,0.45391,0.66346,0.78401,0.4492,0.679,0.56225,0.57152,0.86895,0.45401,0.31423,0.22951,0.45256,0.89445,1
0.10274,0.22744,0.55272,0.88002,0.88106,0.88819,0.44469,0.56434,0.44184,0.43954,0.66063,0.77639,0.090786,0.33175,0.76421,0.3318,0.33808,0.44532,0.87944,0.89591,0.67007,0.22853,0.65685,0.44044,0.097276,0.67255,0.65983,0.445,7
0.39546,0.16717,0.36435,0.22561,0.12579,0.99603,0.20097,0.1034,0.44613,0.21584,0.61147,0.94155,0.58502,0.64083,0.39736,0.6567,0.22106,0.51868,0.2946,0.49481,0.61322,0.4134,0.46328,0.45609,0.46011,0.79379,0.11904,0.42767,0
0.321,0.65295,0.11976,0.75356,0.66177,0.79135,0.24701,0.23205,0.20496,0.34837,0.84348,0.70618,0.63134,0.12548,0.45641,0.046782,0.66933,0.10063,0.69498,0.34765,0.21315,0.44054,0.07367,0.61362,0.85631,0.13504,0.47047,0.13258,2
0.32235,0.65757,0.11114,0.77084,0.69036,0.78775,0.2163,0.22148,0.23735,0.33798,0.88172,0.667,0.65851,0.12522,0.42976,0.096274,0.66551,0.10345,0.67711,0.34412,0.22512,0.44056,0.11856,0.65512,0.88212,0.098187,0.44241,0.10834,2
0.3297,0.1121,0.89606,0.55006,0.44412,0.55442,0.44499,0.67067,0.10598,0.10686,0.77569,0.3329,0.55108,0.4387,0.88327,0.77882,0.54997,0.66988,0.55711,0.21593,0.21826,0.78195,0.11096,0.22648,0.55943,0.10785,0.22494,0.44612,3
0.68244,0.35313,0.65893,0.72157,0.43203,0.47782,0.5828,0.62718,0.66348,0.53745,0.05691,0.47343,0.052879,0.91123,0.37714,0.68976,0.78483,0.35785,0.51586,0.34527,0.40709,0.38341,0.25516,0.15753,0.18435,0.25836,0.17045,0.48696,8
0.66602,0.33193,0.67402,0.66465,0.44833,0.47631,0.52227,0.63159,0.6615,0.52849,0.11957,0.51928,0.11739,0.947,0.35001,0.76185,0.77823,0.3297,0.49368,0.30013,0.41538,0.45427,0.20028,0.20651,0.085325,0.20738,0.12303,0.4675,8
0.31848,0.66877,0.12111,0.79211,0.67503,0.75743,0.2339,0.23415,0.24461,0.33043,0.88513,0.66301,0.62681,0.12825,0.42278,0.11453,0.6877,0.10986,0.69771,0.3294,0.22546,0.44956,0.11726,0.69513,0.88164,0.10563,0.44347,0.089991,2
0.33293,0.89042,0.33233,0.44569,0.11136,0.77533,0.6655,0.33335,0.11116,0.33302,0.11178,0.33337,0.44434,0.11145,0.66777,0.44399,0.66639,0.78044,0.44421,0.66403,0.55789,0.55568,0.88958,0.44357,0.33233,0.22096,0.44325,0.8884,1
0.32219,0.65783,0.1093,0.77676,0.68057,0.78375,0.22059,0.23112,0.22212,0.3318,0.88366,0.66002,0.65914,0.10969,0.43961,0.10651,0.6799,0.11027,0.66946,0.34011,0.22672,0.44121,0.10915,0.6636,0.89479,0.11031,0.44464,0.11159,2
0.33073,0.10819,0.89498,0.55186,0.43433,0.55368,0.44178,0.67269,0.11044,0.11027,0.77372,0.33048,0.5537,0.44318,0.88445,0.77591,0.55268,0.66375,0.56021,0.22199,0.22065,0.78017,0.11351,0.22074,0.55838,0.11307,0.22045,0.45037,3
0.11187,0.22221,0.55475,0.88409,0.88882,0.88772,0.44425,0.55495,0.44363,0.44215,0.66595,0.77672,0.111,0.33238,0.77724,0.33173,0.33504,0.44573,0.89206,0.88949,0.66683,0.22296,0.66469,0.44275,0.11096,0.66467,0.66327,0.4426,7
0.32789,0.10479,0.89361,0.55698,0.44157,0.55287,0.44917,0.67231,0.11037,0.11389,0.77745,0.33577,0.55381,0.4379,0.88388,0.77474,0.55435,0.67227,0.55452,0.22418,0.22204,0.78191,0.1159,0.22708,0.55187,0.11075,0.22511,0.4486,3
0.11196,0.24041,0.56334,0.88544,0.89449,0.89961,0.4424,0.56592,0.41307,0.42626,0.66988,0.76439,0.11161,0.33413,0.79419,0.32757,0.34061,0.43354,0.90425,0.89888,0.64785,0.22725,0.66742,0.44885,0.10194,0.6687,0.68095,0.4419,7
0.33709,0.10924,0.88641,0.54997,0.44469,0.55547,0.4532,0.67198,0.11445,0.11133,0.78072,0.32759,0.55368,0.44283,0.88092,0.77456,0.55608,0.66386,0.56037,0.21803,0.21858,0.78355,0.11524,0.22776,0.56076,0.11188,0.22405,0.43794,3
0.30245,0.67699,0.11267,0.77989,0.65309,0.76171,0.19713,0.23908,0.22089,0.33548,0.86766,0.67026,0.66838,0.092092,0.44133,0.10101,0.65635,0.11668,0.6818,0.36201,0.21314,0.45812,0.091555,0.67126,0.8607,0.10952,0.42096,0.097974,2
0.2983,0.67198,0.20217,0.75685,0.63516,0.73689,0.18727,0.27629,0.16915,0.2905,0.89484,0.6538,0.56741,0.13825,0.43537,0.055659,0.70942,0.047041,0.65506,0.40143,0.21915,0.56126,0.16977,0.62456,0.88988,0.14483,0.4333,0.15951,2
0.33089,0.11006,0.88544,0.55543,0.43916,0.55454,0.44861,0.66924,0.10931,0.1135,0.77051,0.33508,0.55131,0.44369,0.88412,0.77652,0.55489,0.66347,0.55694,0.22726,0.22534,0.77271,0.10767,0.22523,0.55297,0.11288,0.22197,0.44736,3
0.33761,0.90208,0.30444,0.44896,0.10141,0.7644,0.66492,0.31674,0.10952,0.32455,0.090979,0.31286,0.44491,0.10199,0.66423,0.44612,0.67765,0.76739,0.43754,0.6724,0.56126,0.5464,0.86497,0.42812,0.36115,0.19837,0.44475,0.89222,1
0.24516,0.86818,0.31674,0.47566,0.042853,0.7889,0.6758,0.32832,0.16268,0.32697,0.1579,0.33437,0.42598,0.16982,0.66812,0.4737,0.64877,0.79672,0.47268,0.68299,0.49413,0.53225,0.88061,0.39987,0.39282,0.23605,0.46674,0.85863,1
0.67796,0.32576,0.64541,0.60377,0.4441,0.43114,0.52082,0.53167,0.67948,0.52364,0.10368,0.4938,0.10584,0.8999,0.3351,0.75237,0.73669,0.32766,0.51556,0.37623,0.40399,0.4384,0.24526,0.1976,0.10175,0.185,0.082436,0.55516,8
0.32785,0.10639,0.8907,0.55602,0.44366,0.55431,0.45151,0.67534,0.10945,0.11427,0.77464,0.32495,0.55381,0.43986,0.88982,0.78149,0.56031,0.67135,0.5545,0.22409,0.22457,0.78097,0.11517,0.225,0.55663,0.11211,0.22609,0.44954,3
0.11188,0.22204,0.55446,0.88393,0.88927,0.88753,0.44401,0.55477,0.44382,0.44253,0.66579,0.77673,0.11112,0.33232,0.77678,0.33135,0.33457,0.44631,0.8923,0.8894,0.6669,0.22289,0.66424,0.44274,0.11102,0.66516,0.6635,0.44249,7
0.66436,0.30858,0.65078,0.66625,0.44258,0.47111,0.54922,0.59865,0.61124,0.5339,0.15077,0.51362,0.12587,0.88165,0.34917,0.78722,0.75491,0.3516,0.52646,0.32622,0.46008,0.46684,0.24539,0.24747,0.060807,0.20384,0.050529,0.54522,8
0.11423,0.2208,0.55192,0.88616,0.88503,0.88821,0.44875,0.54652,0.44481,0.44751,0.66266,0.77639,0.11283,0.33311,0.77723,0.34301,0.33435,0.45497,0.89129,0.89667,0.65741,0.21233,0.66596,0.44315,0.10053,0.67205,0.66695,0.44312,7
0.62696,0.32568,0.61822,0.64688,0.51219,0.46065,0.56397,0.5526,0.64607,0.56124,0.12247,0.5009,0.17118,0.84415,0.28255,0.82613,0.82846,0.29626,0.52781,0.2865,0.45021,0.41416,0.21382,0.22956,0.11256,0.23142,0.15616,0.49675,8
0.33419,0.54761,0.32264,0.18691,0.35815,0.75987,0.30863,0.079436,0.22615,0.85267,0.51784,0.31065,0.2352,0.10751,0.5278,0.19566,0.12399,0.46134,0.66705,0.46213,0.43346,0.90365,0.67265,0.11861,0.10536,0.355,0.68913,0.12293,4
0.32722,0.1116,0.89366,0.55936,0.44722,0.55586,0.44604,0.66568,0.11414,0.11504,0.77179,0.32874,0.55396,0.44545,0.88135,0.78096,0.55803,0.66927,0.56051,0.21924,0.23024,0.77576,0.10882,0.22605,0.55446,0.10408,0.22028,0.447,3
0.34594,0.53951,0.35117,0.19983,0.31513,0.78783,0.35075,0.10503,0.21096,0.84333,0.53936,0.3401,0.1979,0.12574,0.57707,0.21009,0.092274,0.45513,0.66939,0.45633,0.44365,0.8717,0.66706,0.12318,0.12877,0.33338,0.67386,0.12414,4
0.32974,0.10524,0.89418,0.55133,0.44423,0.55495,0.44585,0.66741,0.10702,0.10666,0.78129,0.32749,0.55263,0.44644,0.88331,0.78197,0.55233,0.67046,0.55824,0.22371,0.21631,0.78233,0.10661,0.22085,0.55802,0.11309,0.22034,0.43998,3
0.67298,0.31555,0.64462,0.66442,0.42188,0.45509,0.53757,0.56634,0.67058,0.54715,0.10592,0.53512,0.11145,0.88455,0.33701,0.77195,0.77827,0.32959,0.54644,0.33266,0.45126,0.44297,0.22607,0.21374,0.1243,0.22401,0.097421,0.52762,8
0.33367,0.10981,0.88779,0.55608,0.44295,0.55509,0.44722,0.67061,0.11193,0.10497,0.77954,0.33008,0.55486,0.4425,0.88035,0.78263,0.5544,0.66623,0.56764,0.21975,0.22164,0.78558,0.11059,0.2213,0.55395,0.11322,0.22193,0.44381,3
0.33251,0.90161,0.3389,0.44068,0.085564,0.76292,0.64904,0.33684,0.1108,0.32499,0.16375,0.33165,0.4597,0.098991,0.67545,0.45809,0.66768,0.7763,0.44862,0.65712,0.54478,0.55821,0.88486,0.44101,0.30739,0.22686,0.45297,0.87786,1
0.32318,0.10829,0.89147,0.55715,0.43833,0.55417,0.44549,0.67141,0.11042,0.11625,0.77549,0.33235,0.55349,0.44528,0.88825,0.77887,0.55288,0.66582,0.5521,0.22106,0.21752,0.77889,0.10998,0.22093,0.55315,0.11212,0.22082,0.44113,3
0.31862,0.87529,0.3643,0.4547,0.15518,0.74475,0.70344,0.35486,0.069813,0.27889,0.029068,0.34346,0.55281,0.09269,0.63143,0.50971,0.66352,0.77165,0.4078,0.66172,0.52163,0.54844,0.89227,0.43856,0.34216,0.24624,0.45593,0.82598,1
0.33233,0.10426,0.8875,0.55682,0.44177,0.55713,0.44343,0.67074,0.11476,0.10778,0.78064,0.33022,0.55164,0.44031,0.88459,0.78079,0.55401,0.66392,0.55637,0.22355,0.22836,0.78145,0.10674,0.219,0.54959,0.11273,0.22284,0.44794,3
