@relation sequential_data_16-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute 30 numeric
@attribute class {0,1,2,3,4,5,6,7,8}

@data
0.14583,0.91871,0.12471,0.74153,0.39874,0.7447,0.8683,0.25653,0.055017,0.91718,0.68055,0.19833,0.49883,0.79958,0.83585,0.47267,0.77248,0.070376,0.70683,0.79985,0.24575,0.52373,0.59501,0.079211,0.43764,0.33267,0.78412,0.79335,0.58789,0.89283,1
0.095876,0.89556,0.16845,0.75947,0.36794,0.70327,0.87054,0.24761,0.082565,0.94825,0.69155,0.1435,0.45977,0.74452,0.83628,0.47689,0.7979,0.0018304,0.65953,0.83633,0.18712,0.5466,0.55172,0.1771,0.45675,0.38411,0.72542,0.75688,0.62014,0.86598,1
0.13721,0.93224,0.13044,0.73992,0.40478,0.75141,0.87289,0.22646,0.084204,0.94294,0.70103,0.15284,0.44687,0.81954,0.78894,0.49223,0.79794,0.057518,0.69785,0.76084,0.16556,0.55617,0.6303,0.11496,0.47164,0.29595,0.73886,0.80572,0.59388,0.86591,1
0.13751,0.91804,0.13158,0.72329,0.39268,0.73171,0.87139,0.25842,0.067934,0.93477,0.73178,0.21393,0.48398,0.80497,0.79685,0.47386,0.78983,0.07318,0.67268,0.80341,0.21422,0.5494,0.59251,0.14019,0.46948,0.34293,0.74252,0.80204,0.59576,0.86951,1
0.11172,0.93284,0.12077,0.74778,0.41127,0.73363,0.86015,0.28105,0.054544,0.93807,0.75705,0.2005,0.47931,0.80083,0.7896,0.47828,0.79459,0.0508,0.69972,0.79762,0.2028,0.51985,0.58442,0.12213,0.44718,0.32902,0.72555,0.79225,0.63315,0.86103,1
0.15104,0.94122,0.13088,0.72661,0.38968,0.71932,0.86526,0.2563,0.056291,0.93867,0.71181,0.19099,0.45919,0.79936,0.7687,0.47219,0.80346,0.075728,0.64824,0.78214,0.2152,0.5288,0.59506,0.15926,0.46719,0.36215,0.72763,0.81238,0.58265,0.87339,1
0.14428,0.92948,0.12908,0.69631,0.42424,0.77417,0.87075,0.26385,0.060355,0.91977,0.75206,0.18958,0.4679,0.77294,0.76679,0.43935,0.77227,0.070708,0.67145,0.78779,0.18827,0.56675,0.58149,0.1024,0.45957,0.32419,0.71426,0.77859,0.60135,0.86851,1
0.19316,0.87574,0.17942,0.72423,0.31557,0.67671,0.85888,0.29088,0.067588,0.89793,0.74424,0.26162,0.44951,0.78387,0.80511,0.4138,0.7653,0.12533,0.65239,0.78569,0.18808,0.51978,0.57962,0.11758,0.49633,0.29123,0.70126,0.81294,0.6216,0.90065,1
0.14979,0.91952,0.12378,0.75247,0.39822,0.72729,0.87558,0.25542,0.069053,0.95616,0.74416,0.19212,0.46139,0.78391,0.81377,0.44259,0.78689,0.072213,0.64428,0.81095,0.1936,0.54248,0.60348,0.12279,0.45485,0.33629,0.73408,0.79404,0.5976,0.85428,1
0.13594,0.92926,0.13093,0.73757,0.40457,0.73297,0.8683,0.26394,0.064963,0.93045,0.73128,0.19848,0.46968,0.80151,0.79918,0.46751,0.79684,0.066382,0.66168,0.80321,0.19908,0.53451,0.60519,0.13443,0.46703,0.33116,0.73338,0.80032,0.59915,0.87077,1
0.12943,0.94029,0.13639,0.74505,0.43906,0.71473,0.84357,0.2836,0.0768,0.93744,0.75677,0.17539,0.44613,0.80161,0.78643,0.43924,0.81865,0.070542,0.66512,0.78578,0.18864,0.54185,0.60291,0.1547,0.50055,0.33747,0.74853,0.80905,0.59339,0.83991,1
0.13269,0.92895,0.13645,0.73437,0.40049,0.73102,0.86721,0.26413,0.068049,0.92722,0.73177,0.19782,0.46759,0.79973,0.79881,0.46922,0.79956,0.065585,0.6703,0.80048,0.19784,0.53327,0.60059,0.13423,0.46749,0.33402,0.73451,0.80047,0.5995,0.86926,1
0.14401,0.94584,0.12308,0.74132,0.40455,0.72914,0.87609,0.26824,0.083933,0.92503,0.7312,0.19746,0.4944,0.80065,0.7867,0.47336,0.81063,0.062511,0.64693,0.80973,0.20113,0.53732,0.60261,0.11616,0.46688,0.32993,0.73966,0.79393,0.61182,0.85984,1
0.13602,0.94025,0.13149,0.74275,0.38777,0.73811,0.88327,0.26848,0.068724,0.92049,0.74504,0.2114,0.47963,0.8001,0.79752,0.46632,0.7866,0.049726,0.66849,0.81283,0.20066,0.53608,0.58689,0.12134,0.45974,0.33512,0.73972,0.79838,0.60278,0.87916,1
0.15572,0.95399,0.14155,0.71208,0.37986,0.72437,0.87781,0.26777,0.10224,0.92755,0.72188,0.23913,0.42878,0.80575,0.76889,0.48285,0.80059,0.065497,0.69007,0.78935,0.18233,0.54846,0.58347,0.11906,0.46955,0.33723,0.76403,0.79247,0.6153,0.87692,1
0.13856,0.92919,0.14192,0.7296,0.39564,0.73115,0.86451,0.26399,0.070036,0.9302,0.73341,0.19705,0.47293,0.80019,0.79437,0.46477,0.80498,0.07059,0.66437,0.79916,0.19904,0.53622,0.61017,0.13834,0.46376,0.33011,0.73272,0.79315,0.60309,0.86849,1
0.22354,0.88551,0.7142,0.43439,0.60119,0.86005,0.40609,0.072282,0.81671,0.4615,0.48718,0.38953,0.34093,0.82936,0.4762,0.32254,0.22347,0.64083,0.39041,0.2097,0.12359,0.54523,0.96587,0.59168,0.90456,0.076109,0.31282,0.13996,0.89388,1.0354,0
0.13337,0.93119,0.13226,0.73504,0.4015,0.73139,0.86672,0.26458,0.066189,0.93331,0.73362,0.20058,0.46835,0.80429,0.79924,0.46736,0.79748,0.069277,0.66624,0.80207,0.20002,0.53533,0.60037,0.13269,0.46661,0.3301,0.7369,0.79753,0.59904,0.86579,1
0.22203,1.0253,0.15964,0.71941,0.3993,0.63513,0.91046,0.30098,0.14697,1.0063,0.72051,0.31132,0.42586,0.8314,0.79184,0.29368,0.83355,0.021065,0.64426,0.7443,0.26761,0.44278,0.61047,0.11751,0.51055,0.23107,0.71377,0.90352,0.55073,0.78801,1
0.12893,0.93007,0.13544,0.73379,0.40168,0.73235,0.85562,0.26554,0.075543,0.92616,0.73987,0.19468,0.47014,0.79364,0.80503,0.46983,0.80246,0.063565,0.67021,0.7948,0.21496,0.54443,0.59152,0.13114,0.46898,0.34328,0.73274,0.80469,0.59771,0.87298,1
0.16777,0.85401,0.14228,0.70643,0.44985,0.75039,0.8836,0.29713,0.05972,0.94576,0.72608,0.21798,0.45689,0.87761,0.837,0.45594,0.82905,0.043098,0.65245,0.78867,0.21109,0.59483,0.6414,0.098679,0.3961,0.29494,0.78161,0.7818,0.59525,0.87218,1
0.14611,0.93817,0.13133,0.74509,0.39743,0.74441,0.87453,0.2816,0.0669,0.93884,0.73722,0.18417,0.47662,0.80748,0.8086,0.44846,0.79423,0.075428,0.66223,0.80315,0.19604,0.54487,0.58851,0.12111,0.45696,0.33021,0.7443,0.81285,0.59265,0.87963,1
0.14061,0.90694,0.15652,0.72046,0.37778,0.71961,0.88388,0.26233,0.07198,0.94133,0.72431,0.20493,0.42883,0.80023,0.79307,0.47092,0.7836,0.057407,0.65254,0.7849,0.19547,0.53309,0.60882,0.10839,0.45339,0.31153,0.76035,0.78734,0.581,0.87472,1
0.14577,0.9325,0.13246,0.71444,0.37993,0.71745,0.8639,0.27569,0.060362,0.90058,0.75109,0.19882,0.46784,0.81396,0.81688,0.46189,0.81107,0.094,0.62917,0.81746,0.217,0.55147,0.61231,0.15603,0.45675,0.32967,0.74878,0.8047,0.59724,0.87157,1
0.17453,0.92508,0.12728,0.72731,0.38978,0.69232,0.86384,0.27286,0.099452,0.89652,0.77533,0.1742,0.4968,0.82815,0.79283,0.46008,0.78276,0.016366,0.66853,0.7843,0.1694,0.51223,0.55722,0.20096,0.46716,0.37921,0.70588,0.81579,0.59506,0.94745,1
0.083063,0.91967,0.12084,0.73011,0.35463,0.73922,0.85341,0.23457,0.10528,0.90866,0.72524,0.19503,0.47244,0.78741,0.82176,0.50566,0.79566,0.07504,0.65314,0.80112,0.15656,0.54138,0.49923,0.093918,0.46382,0.34082,0.70097,0.84443,0.59559,0.92158,1
0.12257,0.93526,0.11632,0.73112,0.40346,0.74414,0.88427,0.267,0.089828,0.92762,0.74,0.21449,0.4495,0.81236,0.79403,0.47842,0.80402,0.050861,0.67131,0.80478,0.1869,0.51297,0.60544,0.13624,0.44603,0.33599,0.745,0.79696,0.57155,0.86473,1
0.13318,0.92949,0.13227,0.73453,0.39919,0.73281,0.86694,0.26662,0.06624,0.93188,0.73355,0.20006,0.46772,0.80258,0.79882,0.46925,0.79883,0.066097,0.66806,0.80203,0.20087,0.53524,0.60009,0.13272,0.46574,0.33415,0.73471,0.79983,0.59857,0.86906,1
0.13323,0.93086,0.13318,0.7351,0.39812,0.73229,0.86714,0.26604,0.06751,0.93093,0.73392,0.20098,0.46709,0.8031,0.79911,0.4674,0.79968,0.067378,0.66613,0.80359,0.19978,0.53523,0.60022,0.13406,0.46446,0.3329,0.73501,0.79952,0.59901,0.86793,1
0.14269,0.93112,0.15049,0.73926,0.41579,0.73111,0.86811,0.26604,0.067812,0.91257,0.71978,0.19301,0.46717,0.82482,0.82011,0.45931,0.80747,0.082374,0.65287,0.80948,0.21345,0.53132,0.61405,0.11738,0.46915,0.33528,0.74169,0.80254,0.5957,0.86924,1
0.12989,0.85728,0.12022,0.78532,0.41673,0.7307,0.88208,0.29578,0.023846,0.97086,0.71063,0.18653,0.46906,0.84243,0.82494,0.49039,0.82943,0.036233,0.67651,0.80457,0.22258,0.55189,0.59553,0.16196,0.48911,0.3279,0.76123,0.83659,0.59441,0.88226,1
0.11365,0.96141,0.12071,0.74813,0.41074,0.74429,0.84226,0.27607,0.10298,0.94233,0.71046,0.24396,0.46652,0.77323,0.81334,0.46214,0.76874,0.067145,0.65475,0.79182,0.18973,0.53681,0.63839,0.12633,0.49403,0.35424,0.69508,0.81076,0.54936,0.90841,1
0.1498,0.9218,0.15848,0.75815,0.40051,0.75544,0.85983,0.27559,0.063528,0.90936,0.7215,0.18733,0.48311,0.7759,0.80171,0.4668,0.81155,0.066392,0.65394,0.84047,0.2095,0.51959,0.61252,0.14998,0.48677,0.35562,0.7673,0.76993,0.60251,0.86776,1
0.13519,0.9353,0.14345,0.73514,0.40747,0.73399,0.87067,0.27212,0.069163,0.92841,0.73697,0.19568,0.46424,0.79317,0.79278,0.46914,0.80262,0.068376,0.66758,0.79444,0.20103,0.54278,0.60303,0.13567,0.46667,0.33335,0.73046,0.80092,0.60139,0.86633,1
0.13242,0.92989,0.13568,0.73052,0.40235,0.73368,0.86467,0.26634,0.06654,0.9292,0.73093,0.19924,0.46642,0.80195,0.80055,0.46534,0.80069,0.068619,0.66517,0.80334,0.20059,0.53846,0.60045,0.13601,0.46455,0.33302,0.73307,0.8018,0.598,0.86904,1
0.15196,0.93517,0.14644,0.74934,0.41884,0.74863,0.80472,0.31539,0.066931,0.84784,0.76886,0.27643,0.54961,0.72165,0.75547,0.54057,0.73564,0.146,0.6534,0.79611,0.11019,0.5686,0.6478,0.20121,0.44059,0.2592,0.79489,0.88655,0.57617,0.95537,1
0.32568,0.42441,0.070112,0.72271,0.55439,0.93381,0.4082,0.83126,0.88535,0.17919,0.40475,0.39346,0.13396,0.12953,0.2563,0.81103,0.070817,0.19978,0.14331,0.5446,0.56298,0.36649,0.75431,0.6628,0.057147,0.19528,0.20251,0.82891,0.637,0.70939,0
0.13673,0.9385,0.1462,0.74461,0.4066,0.74307,0.86592,0.25333,0.061461,0.93712,0.72508,0.20815,0.45486,0.80327,0.80749,0.46442,0.77506,0.077235,0.66693,0.80741,0.19509,0.54752,0.58902,0.15102,0.46288,0.33655,0.73279,0.79366,0.59322,0.85755,1
0.14781,0.95978,0.11738,0.7615,0.4084,0.73085,0.86586,0.25146,0.072014,0.93208,0.73477,0.18974,0.447,0.82867,0.82344,0.47053,0.80947,0.096588,0.66248,0.78802,0.19148,0.51751,0.59082,0.13593,0.4842,0.32089,0.73355,0.76709,0.60001,0.84486,1
0.12982,0.92694,0.13585,0.74246,0.38938,0.72714,0.8738,0.2641,0.070475,0.92422,0.73753,0.19645,0.47059,0.79952,0.79402,0.47323,0.79821,0.059421,0.67077,0.80411,0.20139,0.53141,0.60065,0.12717,0.46371,0.3368,0.72913,0.79517,0.60163,0.87023,1
0.11744,0.91256,0.18101,0.76038,0.47637,0.73684,0.85899,0.24195,0.039143,0.90045,0.75979,0.15638,0.42827,0.76094,0.84237,0.47161,0.78864,0.062823,0.6694,0.75984,0.20998,0.47458,0.59242,0.12325,0.48593,0.34119,0.76937,0.76035,0.61943,0.83648,1
0.15203,0.9274,0.13869,0.72892,0.40365,0.7272,0.87515,0.25998,0.057026,0.91849,0.73079,0.20456,0.45836,0.80477,0.7979,0.4795,0.80956,0.066737,0.68133,0.8007,0.19791,0.54066,0.59701,0.11991,0.47389,0.34612,0.72738,0.78967,0.60805,0.86046,1
0.13537,0.92889,0.13435,0.7353,0.40012,0.73228,0.86614,0.26689,0.067325,0.93175,0.73271,0.19961,0.46753,0.80167,0.79944,0.46967,0.79904,0.067238,0.66615,0.80147,0.19952,0.53427,0.59972,0.13452,0.46572,0.33396,0.73466,0.80005,0.59835,0.86889,1
0.093858,0.90604,0.14461,0.73354,0.35708,0.76626,0.81049,0.26961,0.08729,0.94982,0.71898,0.21183,0.43988,0.78327,0.78816,0.44791,0.83992,0.028514,0.67518,0.81673,0.15885,0.51198,0.61889,0.20057,0.46965,0.30728,0.73149,0.80866,0.59527,0.84569,1
0.13564,0.92802,0.13474,0.73152,0.40399,0.73499,0.8626,0.26767,0.062201,0.93236,0.7368,0.19838,0.46858,0.80058,0.79882,0.46427,0.79946,0.068714,0.66842,0.80124,0.19922,0.53348,0.59978,0.13515,0.46559,0.32795,0.73468,0.80012,0.59849,0.87008,1
0.12414,0.93165,0.12273,0.74445,0.40533,0.74192,0.88021,0.27245,0.06047,0.93206,0.72734,0.19783,0.45101,0.79285,0.82325,0.46266,0.80521,0.069309,0.65373,0.79362,0.20359,0.5385,0.59879,0.12235,0.46921,0.33364,0.73494,0.79108,0.61428,0.85976,1
0.096164,0.90123,0.1278,0.75316,0.36724,0.77436,0.89895,0.28463,0.074929,0.92167,0.76194,0.22208,0.48161,0.78397,0.75297,0.41575,0.80661,0.05533,0.6568,0.74997,0.19256,0.57971,0.61807,0.12365,0.45762,0.32189,0.73022,0.77859,0.6448,0.94716,1
0.12565,0.93136,0.13077,0.74635,0.37938,0.71565,0.86887,0.25373,0.10264,0.93227,0.73945,0.21423,0.45568,0.79491,0.79229,0.45625,0.83121,0.094072,0.69213,0.81569,0.21456,0.52301,0.60827,0.13714,0.4547,0.32056,0.74025,0.83063,0.60654,0.8544,1
0.12118,0.91761,0.14248,0.72739,0.41042,0.72292,0.87347,0.25991,0.056044,0.93325,0.75187,0.17309,0.46488,0.82487,0.76805,0.48693,0.79437,0.056278,0.69468,0.80252,0.19665,0.52704,0.61029,0.14433,0.45722,0.31462,0.72082,0.78456,0.61865,0.86739,1
0.13317,0.93047,0.13328,0.73399,0.40002,0.73194,0.86738,0.26626,0.06679,0.93068,0.73271,0.19879,0.46799,0.80248,0.79946,0.46696,0.79949,0.066658,0.6666,0.80232,0.19928,0.53442,0.60005,0.13277,0.46554,0.33187,0.7341,0.80011,0.59802,0.86775,1
0.14734,0.91432,0.13839,0.75281,0.40877,0.72231,0.83054,0.24973,0.064885,0.94302,0.7265,0.19812,0.4834,0.80671,0.76107,0.47385,0.80684,0.078798,0.65028,0.81123,0.19523,0.51639,0.61345,0.12952,0.4896,0.33328,0.72994,0.82507,0.59133,0.8687,1
0.12814,0.92845,0.12563,0.74002,0.38522,0.72872,0.87133,0.25838,0.051474,0.94532,0.73594,0.19729,0.46898,0.79172,0.79689,0.46494,0.77805,0.071781,0.6739,0.80777,0.21724,0.52279,0.61754,0.13511,0.47482,0.32753,0.73435,0.80971,0.59345,0.86373,1
0.16346,0.93446,0.11014,0.71732,0.38887,0.7336,0.88805,0.24277,0.058754,0.93037,0.78162,0.172,0.47519,0.78207,0.79782,0.47251,0.78144,0.073557,0.65078,0.79105,0.20861,0.52103,0.59712,0.14475,0.45417,0.3532,0.76252,0.83088,0.61206,0.88799,1
0.13477,0.92567,0.11744,0.75449,0.39516,0.73386,0.86712,0.2506,0.096594,0.93316,0.74132,0.18181,0.46927,0.78447,0.7893,0.44658,0.7899,0.055612,0.67253,0.80783,0.18676,0.52963,0.59248,0.13804,0.45352,0.32071,0.73026,0.79209,0.6014,0.8698,1
0.13805,0.93447,0.14561,0.73352,0.39465,0.73376,0.86562,0.26424,0.065869,0.93168,0.73988,0.1991,0.46173,0.80631,0.80457,0.46271,0.80327,0.052679,0.66986,0.79758,0.19858,0.53555,0.60192,0.11891,0.46764,0.33294,0.73924,0.80513,0.59282,0.86423,1
0.15136,0.92597,0.12157,0.73993,0.40009,0.7244,0.85956,0.27408,0.066726,0.92977,0.72876,0.2058,0.4688,0.79578,0.79981,0.46913,0.79324,0.07972,0.68606,0.81185,0.19148,0.51308,0.60088,0.14767,0.46038,0.34072,0.72816,0.79759,0.60913,0.86369,1
0.1613,0.90698,0.16035,0.79251,0.38682,0.75585,0.85987,0.226,0.10521,0.90764,0.72277,0.19569,0.49377,0.74531,0.87393,0.49324,0.80085,0.067533,0.64074,0.80806,0.22104,0.55006,0.61481,0.13799,0.51295,0.33581,0.75203,0.79415,0.55686,0.89858,1
0.14092,0.13439,0.12832,0.059799,0.35775,0.3857,0.46143,0.13722,0.71022,0.39269,0.56959,0.72524,0.15343,0.32308,0.1383,0.25579,0.27389,0.48325,0.2525,0.60051,0.81454,0.87278,0.7575,0.14555,0.99813,0.40434,0.78197,0.44297,0.19072,0.29,0
0.12461,0.92793,0.12833,0.73474,0.39594,0.73655,0.87009,0.27009,0.06014,0.93249,0.73464,0.20709,0.47462,0.80003,0.80438,0.47523,0.7894,0.066566,0.67298,0.79775,0.21236,0.53304,0.58877,0.14118,0.46008,0.32862,0.73998,0.79613,0.60182,0.86783,1
0.13737,0.95487,0.1288,0.73676,0.40697,0.72678,0.87009,0.28009,0.069309,0.93238,0.73673,0.21341,0.44911,0.81366,0.80138,0.50764,0.77627,0.064429,0.65443,0.77908,0.21319,0.54865,0.59386,0.12105,0.47191,0.34371,0.74677,0.79912,0.59268,0.87503,1
