@relation sequential_data_20-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
0.4694,0.89985,0.4675,0.66596,0.43424,0.6964,0.29575,0.50289,0.90723,0.13968,0.43649,1
0.47115,0.8999,0.46168,0.67745,0.43341,0.70096,0.29816,0.50149,0.9036,0.13598,0.43259,1
0.46456,0.90437,0.46538,0.66226,0.43406,0.70134,0.3019,0.49975,0.90518,0.13211,0.43166,1
0.46447,0.89629,0.468,0.66505,0.43775,0.69405,0.29918,0.4939,0.90369,0.13711,0.42951,1
0.46157,0.90313,0.46372,0.6702,0.43285,0.70028,0.30087,0.50224,0.90759,0.1278,0.43139,1
0.4655,0.90029,0.46734,0.66157,0.431,0.7005,0.29621,0.4999,0.90254,0.13302,0.42956,1
0.46608,0.8995,0.46468,0.66188,0.43416,0.69934,0.30221,0.50562,0.90566,0.13591,0.43202,1
0.46949,0.89911,0.4579,0.66858,0.43333,0.70001,0.30099,0.5005,0.90333,0.13342,0.43244,1
0.4696,0.89707,0.46559,0.66218,0.42952,0.70028,0.29929,0.49442,0.8915,0.12942,0.43715,1
0.46457,0.89609,0.46605,0.66782,0.43511,0.69967,0.30607,0.50348,0.90001,0.13179,0.43089,1
0.46749,0.90069,0.4642,0.66838,0.43493,0.69604,0.29554,0.50463,0.90113,0.13072,0.43836,1
0.30606,0.21851,0.060014,0.47533,0.31656,0.38555,0.063386,0.22725,0.6686,0.53072,0.97615,0
0.47051,0.89931,0.46408,0.67051,0.42923,0.69965,0.29641,0.49609,0.90417,0.13346,0.43808,1
0.46282,0.90186,0.4583,0.6658,0.44103,0.70252,0.30346,0.50011,0.90218,0.13593,0.42819,1
0.46728,0.90122,0.46279,0.67175,0.43427,0.70098,0.29645,0.49687,0.90118,0.13663,0.4258,1
0.46522,0.89865,0.46491,0.66775,0.43404,0.70043,0.30029,0.50073,0.89896,0.13227,0.43731,1
0.4646,0.89698,0.46639,0.6646,0.42806,0.69723,0.30141,0.49327,0.89998,0.13171,0.43578,1
0.46562,0.89676,0.4675,0.66615,0.43699,0.70122,0.29776,0.49762,0.90268,0.13297,0.43139,1
0.45881,0.89859,0.46496,0.6615,0.43414,0.69556,0.29971,0.49739,0.90775,0.13196,0.4331,1
0.468,0.8995,0.46369,0.66332,0.43592,0.69821,0.29482,0.49992,0.90444,0.13226,0.43524,1
0.46324,0.90271,0.46136,0.66233,0.43725,0.70279,0.29593,0.50182,0.89876,0.12884,0.43443,1
0.46682,0.89982,0.46521,0.66331,0.43585,0.70082,0.30077,0.50515,0.90428,0.13324,0.43674,1
0.46727,0.88625,0.46917,0.66725,0.43858,0.70399,0.29729,0.50316,0.90484,0.13422,0.43309,1
0.46442,0.90142,0.46785,0.66881,0.43682,0.6973,0.2922,0.49885,0.90161,0.1339,0.42785,1
0.4723,0.89887,0.46251,0.66477,0.43255,0.69829,0.30147,0.50578,0.90683,0.13406,0.43359,1
0.4645,0.90209,0.46671,0.66805,0.43328,0.70059,0.29463,0.50225,0.90078,0.13271,0.42647,1
0.46683,0.89883,0.46651,0.66677,0.43471,0.69762,0.29883,0.49144,0.90501,0.13213,0.43489,1
0.46303,0.90275,0.46979,0.6633,0.42485,0.7011,0.2997,0.49694,0.90351,0.13423,0.42882,1
0.46534,0.90366,0.46965,0.66269,0.43449,0.69845,0.29835,0.4969,0.90034,0.13342,0.43305,1
0.46825,0.8958,0.46151,0.66348,0.43246,0.69526,0.2988,0.49984,0.90103,0.12546,0.4363,1
0.471,0.90105,0.46209,0.66378,0.43598,0.69862,0.29751,0.50323,0.89976,0.13059,0.43748,1
0.46156,0.90041,0.46763,0.66107,0.43294,0.70131,0.30014,0.49913,0.90186,0.13252,0.43346,1
0.4679,0.90431,0.46346,0.6687,0.43393,0.69703,0.29582,0.49571,0.90294,0.13331,0.4314,1
0.46719,0.90119,0.46805,0.66438,0.43478,0.7021,0.30096,0.49801,0.90767,0.13581,0.43534,1
0.32411,0.43653,0.33433,0.56203,0.79593,0.46237,0.70367,0.81403,0.10778,0.84261,1.008,0
0.46971,0.89919,0.4636,0.66678,0.43551,0.7013,0.29338,0.49969,0.90038,0.13036,0.43393,1
0.46985,0.90996,0.46282,0.66468,0.43421,0.70701,0.30345,0.49981,0.90417,0.13159,0.42863,1
0.46462,0.90423,0.46555,0.67349,0.43166,0.70214,0.29967,0.49419,0.89909,0.13549,0.43211,1
0.46603,0.8948,0.46399,0.66301,0.43559,0.69869,0.29721,0.49792,0.90311,0.13285,0.44113,1
0.46628,0.89954,0.46686,0.66767,0.43765,0.70302,0.30608,0.50216,0.90607,0.13623,0.43347,1
0.46588,0.89981,0.46491,0.6673,0.43486,0.70296,0.29478,0.49719,0.91013,0.13221,0.43201,1
0.46857,0.89357,0.46627,0.66139,0.43797,0.69648,0.30415,0.49852,0.89934,0.13454,0.42911,1
0.4659,0.90205,0.46563,0.66523,0.43826,0.7007,0.30007,0.49899,0.90511,0.13331,0.43332,1
0.46548,0.90117,0.46432,0.66516,0.43381,0.69388,0.30456,0.49715,0.90294,0.13018,0.43359,1
0.4639,0.89925,0.4667,0.66629,0.43354,0.70226,0.29923,0.49467,0.90011,0.13423,0.43115,1
0.46682,0.90137,0.46513,0.66794,0.4377,0.69779,0.30089,0.5003,0.90048,0.133,0.43466,1
0.46362,0.90019,0.46756,0.66994,0.43276,0.69896,0.29497,0.49334,0.90118,0.13446,0.43499,1
0.46545,0.89736,0.46826,0.66597,0.43401,0.6966,0.30189,0.49934,0.90158,0.13129,0.43546,1
0.46262,0.89113,0.46534,0.66265,0.43361,0.6988,0.29799,0.4982,0.89988,0.1351,0.43804,1
0.4638,0.90423,0.4663,0.66125,0.43126,0.69947,0.2984,0.49982,0.90905,0.13123,0.4351,1
0.46709,0.90394,0.4648,0.66656,0.43646,0.70015,0.29784,0.4989,0.89716,0.13347,0.435,1
0.46542,0.90288,0.46614,0.66459,0.43488,0.7044,0.30058,0.50203,0.90041,0.13688,0.43569,1
0.46255,0.89862,0.46893,0.6621,0.43607,0.70209,0.2994,0.50144,0.9004,0.13301,0.43009,1
0.46682,0.89852,0.47036,0.66358,0.42834,0.69944,0.29623,0.49803,0.90348,0.13174,0.43267,1
0.45897,0.89937,0.46491,0.66483,0.43968,0.69903,0.29831,0.50088,0.90651,0.13197,0.43486,1
0.46139,0.89544,0.46234,0.66049,0.43427,0.70171,0.29587,0.50262,0.90349,0.13192,0.43612,1
0.46587,0.90361,0.46552,0.66582,0.43489,0.7017,0.29786,0.50121,0.89891,0.13864,0.4313,1
0.64024,0.86884,0.57195,0.90989,0.19937,0.21607,0.15523,0.78984,0.7098,0.71772,0.54435,0
0.46396,0.90134,0.46479,0.6668,0.43195,0.69876,0.29972,0.50125,0.90072,0.13106,0.43391,1
0.46981,0.89979,0.46316,0.66826,0.42896,0.69867,0.30049,0.50023,0.9058,0.13342,0.4329,1
0.46499,0.89792,0.46427,0.66885,0.43379,0.69654,0.29472,0.49825,0.90347,0.13486,0.43382,1
0.46733,0.90059,0.46681,0.66923,0.43243,0.70104,0.29925,0.50165,0.89928,0.13229,0.42873,1
0.46943,0.90057,0.46426,0.66499,0.43824,0.6945,0.29917,0.49041,0.90604,0.13025,0.42749,1
0.46485,0.89815,0.45875,0.66512,0.43436,0.70197,0.30322,0.4904,0.90459,0.13304,0.43504,1
0.46334,0.89696,0.46838,0.66588,0.42892,0.69759,0.30173,0.50395,0.8959,0.1336,0.433,1
0.46458,0.89758,0.47053,0.66705,0.44104,0.69684,0.30263,0.49818,0.89945,0.13676,0.43158,1
0.46591,0.89992,0.46776,0.66278,0.43699,0.70255,0.30417,0.50208,0.90096,0.13278,0.43357,1
0.46433,0.90246,0.46722,0.66436,0.42618,0.6968,0.29812,0.50404,0.91307,0.13362,0.42597,1
0.46697,0.9031,0.4648,0.66234,0.43546,0.69755,0.29344,0.49963,0.90083,0.1306,0.4328,1
0.46672,0.90057,0.47171,0.66181,0.43542,0.69822,0.30031,0.49876,0.90306,0.13522,0.43528,1
0.46449,0.89922,0.46402,0.66732,0.43251,0.69794,0.30242,0.50125,0.90081,0.13792,0.42994,1
0.46518,0.9001,0.46527,0.66556,0.4347,0.69491,0.30237,0.50763,0.90262,0.13242,0.43253,1
0.46271,0.90217,0.46632,0.66518,0.43186,0.70088,0.29831,0.49963,0.90686,0.13196,0.43469,1
0.4643,0.89972,0.46664,0.66627,0.43451,0.70795,0.29806,0.49851,0.89879,0.134,0.43344,1
0.4671,0.89678,0.45108,0.6645,0.43607,0.70005,0.29949,0.5002,0.89519,0.13142,0.43131,1
0.46682,0.90096,0.46669,0.66847,0.43573,0.70086,0.30356,0.49974,0.90264,0.1317,0.43254,1
0.46511,0.89796,0.4669,0.66428,0.4357,0.70189,0.30716,0.4979,0.9048,0.12995,0.43302,1
0.46671,0.90144,0.46505,0.67019,0.43342,0.70168,0.29674,0.49718,0.89877,0.12867,0.4299,1
0.46657,0.90105,0.46843,0.66443,0.43964,0.70256,0.29917,0.49495,0.90315,0.13383,0.43004,1
0.46062,0.89887,0.46961,0.66511,0.44001,0.696,0.3005,0.50271,0.90133,0.13073,0.43473,1
0.31564,0.068482,1.0159,0.16997,0.96497,0.71711,0.75222,0.83026,0.18935,0.56126,0.68501,0
0.47387,0.89986,0.47407,0.66197,0.43749,0.70176,0.29672,0.49877,0.90524,0.13215,0.43268,1
0.46333,0.90051,0.46992,0.66859,0.43373,0.70087,0.2985,0.50143,0.89191,0.13474,0.43527,1
0.45897,0.90229,0.46661,0.66341,0.42951,0.6977,0.30044,0.50626,0.89974,0.12843,0.43206,1
0.46563,0.90227,0.46459,0.66969,0.43533,0.70168,0.29574,0.49829,0.89869,0.13416,0.43265,1
0.46655,0.90113,0.46713,0.66629,0.43554,0.7016,0.30205,0.49931,0.90212,0.13009,0.43145,1
0.47063,0.90079,0.46072,0.66637,0.43281,0.69882,0.29333,0.50023,0.89346,0.1371,0.4302,1
0.46549,0.90167,0.46469,0.66759,0.43769,0.69846,0.29813,0.50445,0.90203,0.12747,0.43547,1
0.46881,0.90189,0.46859,0.66589,0.43757,0.70202,0.30373,0.50399,0.89257,0.12954,0.43041,1
0.46299,0.90208,0.46528,0.66638,0.43181,0.7027,0.30324,0.50233,0.90323,0.13406,0.42753,1
0.46421,0.89711,0.46419,0.66504,0.44113,0.69993,0.2992,0.50125,0.90272,0.13473,0.43287,1
0.46412,0.90392,0.46431,0.66504,0.43376,0.69886,0.30093,0.50977,0.90182,0.13164,0.42996,1
0.46631,0.89514,0.45761,0.67187,0.43635,0.70157,0.29491,0.49768,0.90268,0.13296,0.43347,1
0.46766,0.90018,0.47293,0.66734,0.43585,0.69619,0.29688,0.50286,0.90246,0.13428,0.43346,1
0.46689,0.89753,0.46548,0.66271,0.4344,0.70181,0.29623,0.49867,0.90195,0.13371,0.43647,1
0.46663,0.90183,0.46816,0.66708,0.43422,0.69388,0.2998,0.50089,0.90493,0.13443,0.43117,1
0.46725,0.89794,0.46485,0.66453,0.43557,0.70005,0.29726,0.50056,0.89906,0.13542,0.43638,1
0.46627,0.90293,0.46448,0.66831,0.43742,0.70257,0.29656,0.49612,0.90635,0.13696,0.43542,1
0.46189,0.89803,0.4629,0.66998,0.43985,0.69981,0.29621,0.49885,0.90049,0.1349,0.42995,1
0.47187,0.90459,0.46773,0.66249,0.4329,0.7007,0.29504,0.50184,0.90267,0.1366,0.43404,1
0.47264,0.90411,0.46272,0.67127,0.43122,0.69366,0.29905,0.49694,0.90395,0.13884,0.43315,1
0.46657,0.90196,0.46563,0.66799,0.43431,0.69679,0.30067,0.50348,0.90391,0.13579,0.43725,1
0.46338,0.90233,0.46352,0.67024,0.4405,0.6987,0.30696,0.49726,0.90753,0.13042,0.43047,1
0.46324,0.89856,0.46713,0.66593,0.43459,0.698,0.29844,0.50187,0.90324,0.13666,0.42541,1
0.46408,0.90104,0.46046,0.66748,0.43409,0.69793,0.29708,0.49749,0.90601,0.13584,0.42383,1
0.46099,0.89573,0.46648,0.66882,0.44481,0.70255,0.30171,0.49777,0.90152,0.13153,0.43016,1
0.85,0.28812,0.46902,0.55284,0.74543,0.26447,0.15652,0.24959,0.22345,0.8222,0.32724,0
0.46507,0.90158,0.46755,0.66419,0.43198,0.70463,0.29675,0.50254,0.90301,0.13781,0.42804,1
0.46283,0.90429,0.46375,0.6685,0.43119,0.70094,0.30107,0.50129,0.89944,0.13255,0.43397,1
0.46189,0.89831,0.47344,0.67237,0.42782,0.69887,0.29956,0.49688,0.90016,0.13146,0.43039,1
0.46538,0.89853,0.46587,0.6611,0.43041,0.6973,0.30567,0.50564,0.9024,0.13461,0.43152,1
0.47118,0.90139,0.46528,0.6696,0.43161,0.69431,0.30251,0.49987,0.90519,0.1315,0.43234,1
0.46863,0.89965,0.46447,0.66925,0.43136,0.70221,0.29989,0.49794,0.90628,0.12949,0.43616,1
0.4624,0.89797,0.46959,0.66586,0.43209,0.70444,0.29436,0.49811,0.90044,0.12585,0.43924,1
0.46593,0.89861,0.46661,0.66483,0.43666,0.70289,0.29788,0.4996,0.90619,0.1346,0.43452,1
0.46944,0.90045,0.46675,0.66245,0.43232,0.69934,0.2947,0.49776,0.90716,0.1362,0.43894,1
0.47659,0.90105,0.46731,0.67011,0.43533,0.69812,0.29792,0.49484,0.89914,0.13828,0.43239,1
0.46627,0.89999,0.46559,0.66446,0.43265,0.69905,0.2994,0.49785,0.90143,0.12437,0.43259,1
0.46473,0.89418,0.46368,0.6636,0.43488,0.70413,0.29948,0.49475,0.90528,0.13473,0.43547,1
0.46651,0.90186,0.4661,0.66558,0.42575,0.70163,0.30101,0.50221,0.90528,0.13785,0.4335,1
0.46491,0.8999,0.46709,0.66614,0.43373,0.70053,0.29283,0.49788,0.89907,0.13244,0.4325,1
0.46,0.89569,0.46786,0.66273,0.43218,0.7007,0.2987,0.49851,0.90455,0.13238,0.43453,1
0.46465,0.90107,0.4638,0.66196,0.43606,0.70216,0.30256,0.49859,0.90185,0.13192,0.42674,1
0.46796,0.9075,0.46161,0.66513,0.44003,0.69847,0.29794,0.50335,0.90501,0.13286,0.44205,1
0.46492,0.89799,0.45818,0.66472,0.42888,0.69412,0.30165,0.50168,0.89924,0.13857,0.42977,1
0.46748,0.89837,0.46947,0.66615,0.44316,0.69946,0.29876,0.49409,0.90156,0.13115,0.43044,1
0.46854,0.89342,0.46891,0.66909,0.43777,0.69897,0.30021,0.49602,0.90015,0.13246,0.44107,1
0.46734,0.90137,0.46242,0.662,0.43582,0.70098,0.29707,0.49804,0.90818,0.13275,0.43583,1
0.46364,0.8996,0.46059,0.66938,0.43299,0.69759,0.30023,0.49955,0.89287,0.13305,0.43265,1
0.46698,0.89753,0.46162,0.66754,0.43629,0.70001,0.30147,0.49413,0.89552,0.13139,0.43194,1
0.46568,0.90071,0.46634,0.66136,0.4358,0.70146,0.29808,0.49814,0.90307,0.13363,0.4308,1
0.301,0.84368,0.38496,0.45232,0.47548,0.10267,0.94346,0.22392,0.65369,0.3541,0.64264,0
0.47253,0.89929,0.46652,0.66597,0.4401,0.70301,0.29349,0.49657,0.90534,0.13455,0.43368,1
0.46763,0.90045,0.46678,0.66209,0.43272,0.69432,0.30014,0.49836,0.89717,0.13457,0.43752,1
0.46527,0.90094,0.47348,0.66457,0.43149,0.70101,0.29849,0.49865,0.90371,0.1306,0.43224,1
0.4655,0.90203,0.46475,0.66482,0.4331,0.69829,0.29651,0.50048,0.90491,0.12919,0.42647,1
0.46441,0.90028,0.46917,0.6664,0.43429,0.70131,0.29693,0.49859,0.90015,0.13037,0.43324,1
0.46771,0.90054,0.46435,0.66392,0.43538,0.69904,0.29987,0.49576,0.90331,0.13108,0.43382,1
0.46847,0.89937,0.46889,0.66592,0.43715,0.69908,0.29751,0.50539,0.90884,0.13587,0.44142,1
0.46431,0.9007,0.46756,0.67489,0.43679,0.69806,0.29892,0.49968,0.89491,0.13315,0.43362,1
0.47068,0.90061,0.46225,0.66486,0.43372,0.7011,0.30018,0.49906,0.90895,0.13442,0.43128,1
0.46512,0.89968,0.46385,0.66679,0.44046,0.70819,0.30431,0.4989,0.90314,0.13272,0.4326,1
0.46472,0.89631,0.46536,0.66026,0.43795,0.69812,0.29742,0.49607,0.90383,0.12944,0.43301,1
0.46699,0.89586,0.46867,0.6649,0.43544,0.69665,0.30482,0.49876,0.90106,0.12895,0.4282,1
0.46472,0.90343,0.4703,0.66718,0.43343,0.70642,0.3063,0.5016,0.899,0.13645,0.43523,1
0.45837,0.90247,0.46339,0.66944,0.4389,0.70114,0.29712,0.49557,0.90367,0.1322,0.43804,1
0.46712,0.89876,0.46949,0.66958,0.4368,0.70013,0.29685,0.50074,0.89786,0.13392,0.43383,1
0.46468,0.90583,0.46212,0.66343,0.43277,0.70173,0.29521,0.50362,0.90318,0.13412,0.43122,1
0.46716,0.90301,0.46553,0.66529,0.43361,0.69968,0.29554,0.49564,0.90217,0.13244,0.43101,1
0.46297,0.90318,0.4682,0.66286,0.42856,0.70197,0.3014,0.50067,0.90663,0.13599,0.43373,1
0.47012,0.8978,0.46448,0.67148,0.43656,0.69986,0.29756,0.50203,0.90054,0.13411,0.43396,1
0.46953,0.90131,0.46438,0.66542,0.43408,0.69867,0.29617,0.50076,0.90843,0.12923,0.43216,1
0.46407,0.89462,0.4623,0.66779,0.43317,0.70198,0.2996,0.4966,0.90716,0.13096,0.43391,1
0.46635,0.90237,0.4635,0.67102,0.43111,0.69813,0.30056,0.5027,0.90162,0.13531,0.43431,1
0.27226,0.036602,0.4064,0.17704,0.41078,0.22854,0.2841,0.60782,0.039825,0.10943,0.24478,0
0.46655,0.89469,0.46687,0.66387,0.43176,0.70269,0.30035,0.49971,0.89746,0.13497,0.4347,1
0.46292,0.89712,0.46353,0.67417,0.43892,0.69748,0.2996,0.49892,0.90525,0.13392,0.43104,1
0.46241,0.88614,0.46661,0.66558,0.43289,0.70281,0.29767,0.50182,0.90255,0.13074,0.43597,1
0.46428,0.89797,0.46861,0.66472,0.43768,0.69563,0.29833,0.49705,0.901,0.13518,0.43489,1
0.47134,0.89755,0.46646,0.66607,0.43828,0.70155,0.30033,0.50159,0.90978,0.13023,0.4312,1
0.46124,0.90169,0.46525,0.66683,0.4332,0.70347,0.29434,0.50264,0.9035,0.13592,0.43235,1
0.46088,0.9005,0.46396,0.66291,0.43755,0.69481,0.30072,0.49795,0.90412,0.13141,0.43353,1
0.4669,0.90417,0.46953,0.66138,0.43515,0.69681,0.29974,0.50203,0.90302,0.13147,0.42854,1
0.46374,0.90038,0.468,0.67634,0.44102,0.70129,0.30025,0.50203,0.90147,0.13171,0.43197,1
0.46634,0.90414,0.46477,0.66584,0.4322,0.70231,0.29803,0.50033,0.90303,0.13183,0.43271,1
0.46599,0.89978,0.46806,0.66898,0.43225,0.69675,0.29908,0.49587,0.90004,0.13396,0.43416,1
0.46801,0.90616,0.46382,0.66213,0.43034,0.69979,0.29786,0.4993,0.89968,0.1307,0.43218,1
0.46426,0.90008,0.46587,0.66581,0.43934,0.69833,0.29943,0.49732,0.90112,0.13451,0.43782,1
0.46608,0.89905,0.46828,0.66473,0.43556,0.69574,0.30022,0.50403,0.89951,0.12983,0.43609,1
0.46643,0.89913,0.46635,0.6623,0.43756,0.69878,0.29897,0.50251,0.90604,0.12792,0.43315,1
0.47168,0.8975,0.46371,0.66987,0.4358,0.69914,0.29776,0.49572,0.90056,0.1346,0.43382,1
0.46245,0.89881,0.46682,0.66858,0.43622,0.69756,0.29921,0.49738,0.90169,0.13346,0.43819,1
0.46279,0.90162,0.46438,0.66916,0.43719,0.70122,0.30557,0.49999,0.89873,0.13381,0.4349,1
0.45966,0.8976,0.46544,0.66665,0.43417,0.70288,0.29533,0.5012,0.90456,0.13309,0.43491,1
0.46446,0.9046,0.46207,0.66504,0.43502,0.70074,0.29367,0.49382,0.90395,0.13473,0.42987,1
0.46655,0.89717,0.46509,0.6645,0.43572,0.69792,0.30184,0.5008,0.89973,0.13382,0.4352,1
0.467,0.90261,0.46499,0.65534,0.43255,0.69732,0.29848,0.50199,0.89952,0.13334,0.43486,1
0.46474,0.90366,0.46514,0.66803,0.44053,0.69885,0.30051,0.50406,0.9014,0.13009,0.43108,1
0.70434,0.96381,0.072744,0.068534,0.82573,0.81076,0.93175,1.0025,0.35789,0.20311,0.21031,0
0.46538,0.90446,0.46676,0.66675,0.4322,0.69813,0.30684,0.50173,0.89929,0.12897,0.43443,1
0.46355,0.89858,0.4702,0.66928,0.43569,0.701,0.29759,0.49705,0.89607,0.13352,0.43054,1
0.46694,0.90386,0.46806,0.66502,0.43179,0.69735,0.29852,0.49894,0.90303,0.12745,0.4299,1
0.46653,0.89987,0.46155,0.67079,0.4321,0.70099,0.3038,0.49938,0.90812,0.13359,0.43038,1
0.47534,0.89549,0.46363,0.67104,0.44226,0.70068,0.30064,0.49461,0.90118,0.13283,0.43103,1
0.46479,0.9006,0.46408,0.66937,0.43368,0.70155,0.29984,0.49579,0.9014,0.13447,0.43283,1
0.46517,0.90276,0.4662,0.66435,0.44179,0.69818,0.29684,0.49977,0.90021,0.13625,0.43502,1
0.46345,0.90143,0.47321,0.65783,0.43648,0.70153,0.29938,0.49575,0.90214,0.13345,0.42892,1
0.46903,0.89878,0.46508,0.66662,0.43635,0.69962,0.30041,0.50037,0.90746,0.13265,0.43128,1
0.46433,0.89881,0.46744,0.66519,0.43294,0.70148,0.29994,0.49801,0.90014,0.12887,0.43507,1
0.46807,0.90081,0.47058,0.66553,0.43584,0.69874,0.30853,0.49861,0.901,0.12581,0.43629,1
0.46612,0.90248,0.46587,0.66984,0.43361,0.69987,0.30263,0.49902,0.90088,0.13368,0.43433,1
0.46775,0.90449,0.46578,0.66744,0.43187,0.69918,0.30427,0.49563,0.90869,0.1379,0.42996,1
0.46406,0.90224,0.46181,0.66373,0.43853,0.70145,0.29611,0.49827,0.90839,0.13219,0.4328,1
0.46913,0.90266,0.46839,0.66372,0.4434,0.70103,0.30252,0.49873,0.90357,0.13516,0.43463,1
0.46371,0.89943,0.46761,0.65864,0.43467,0.69927,0.29987,0.49753,0.90337,0.12811,0.43375,1
0.46288,0.89881,0.46212,0.66762,0.43306,0.69701,0.3025,0.50549,0.91084,0.1345,0.43516,1
0.47067,0.89895,0.46549,0.66367,0.43497,0.70137,0.29872,0.5013,0.9022,0.13648,0.43185,1
0.46336,0.90251,0.47384,0.66601,0.43388,0.69904,0.29825,0.49675,0.90141,0.1347,0.42736,1
0.46286,0.901,0.46823,0.66603,0.43534,0.69894,0.29666,0.49985,0.9021,0.12424,0.43674,1
0.46188,0.89186,0.46895,0.6647,0.43146,0.70047,0.29964,0.49462,0.90466,0.13073,0.43293,1
0.46314,0.90407,0.46203,0.67305,0.43016,0.69957,0.29823,0.49852,0.90021,0.13133,0.4335,1
0.46672,0.90383,0.46059,0.66593,0.43605,0.69862,0.29911,0.49327,0.89675,0.13682,0.43505,1
0.40792,0.34026,0.86481,0.26961,0.79225,0.78965,0.29778,0.32264,0.24793,0.78433,0.37247,0
0.46629,0.89886,0.46539,0.66443,0.43766,0.69904,0.2996,0.49609,0.90185,0.1288,0.43867,1
0.46415,0.90132,0.4739,0.6668,0.4426,0.69764,0.29463,0.49949,0.90823,0.13396,0.42868,1
0.464,0.8989,0.45911,0.66433,0.43573,0.69583,0.29874,0.4969,0.90003,0.12822,0.43497,1
