@relation sequential_data_5-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute class {0,1,2,3,4,5,6,7,8}

@data
0.91135,0.48869,0.65624,0.4355,0.44038,0.1598,0.768,0.23606,0.30796,0.19115,0.11752,0.25761,0.74549,0.19924,0.87352,0.25515,0.77115,0.80801,0.81372,0.60473,0.22166,0.28079,0.64836,1
0.91043,0.49702,0.64709,0.41225,0.39836,0.17033,0.75761,0.24678,0.22187,0.17425,0.068396,0.24722,0.7677,0.15541,0.82413,0.25704,0.74794,0.81983,0.83967,0.57472,0.15445,0.24725,0.66849,1
0.93371,0.49368,0.68694,0.43518,0.45863,0.17409,0.76631,0.25785,0.25921,0.16159,0.087947,0.28377,0.75437,0.17687,0.84162,0.24502,0.70697,0.88013,0.84806,0.55631,0.17857,0.22631,0.68308,1
0.92177,0.51136,0.67428,0.43073,0.41892,0.17654,0.74658,0.26333,0.2437,0.17219,0.087529,0.25643,0.75491,0.17066,0.82362,0.26004,0.74732,0.83409,0.83516,0.59836,0.17846,0.24393,0.66589,1
0.93784,0.48901,0.6826,0.42012,0.42954,0.16814,0.74666,0.22959,0.26534,0.17079,0.092028,0.25087,0.75213,0.1537,0.83503,0.23661,0.75127,0.83615,0.85134,0.58586,0.15834,0.23161,0.67579,1
0.91709,0.50102,0.66159,0.44018,0.43163,0.17661,0.76405,0.24257,0.23945,0.20155,0.10572,0.26883,0.73072,0.15077,0.84743,0.27698,0.76432,0.83059,0.85157,0.57407,0.16657,0.25991,0.67048,1
0.91244,0.49899,0.63255,0.40111,0.39461,0.14029,0.73864,0.23373,0.21836,0.16807,0.062173,0.2521,0.73104,0.15359,0.83666,0.23251,0.75216,0.82286,0.83538,0.58455,0.14139,0.22344,0.653,1
0.93385,0.51057,0.66984,0.41171,0.42387,0.16619,0.7419,0.25717,0.25959,0.18258,0.0914,0.25676,0.76105,0.1786,0.85041,0.25317,0.74558,0.84907,0.82017,0.58861,0.1748,0.25937,0.67377,1
0.91363,0.48933,0.65243,0.39401,0.41729,0.13992,0.75027,0.23749,0.23969,0.15405,0.076974,0.24801,0.74653,0.17351,0.82791,0.24994,0.76093,0.83467,0.82525,0.60564,0.16114,0.23018,0.66276,1
0.95558,0.5071,0.66896,0.40605,0.42423,0.13819,0.72899,0.22778,0.24217,0.1635,0.067055,0.22921,0.74646,0.14123,0.81333,0.23093,0.74737,0.83348,0.85518,0.56779,0.17401,0.2626,0.67266,1
0.90492,0.50594,0.67906,0.42045,0.42116,0.16158,0.75307,0.25336,0.26222,0.17504,0.10015,0.25612,0.764,0.16822,0.83339,0.24291,0.7517,0.83146,0.84012,0.59562,0.17484,0.2532,0.6659,1
0.89908,0.50447,0.67401,0.40676,0.41258,0.16033,0.74383,0.23107,0.2345,0.17089,0.09434,0.24995,0.73146,0.16011,0.83076,0.24546,0.76565,0.8274,0.82876,0.55983,0.16827,0.24852,0.6727,1
0.92065,0.51329,0.67101,0.38393,0.43594,0.1664,0.75463,0.24045,0.23798,0.17503,0.083856,0.25607,0.73237,0.15814,0.82723,0.24466,0.75888,0.81925,0.81932,0.57004,0.16781,0.2705,0.64917,1
0.91808,0.48943,0.64297,0.40903,0.40686,0.14876,0.72026,0.22976,0.24446,0.1641,0.080075,0.23278,0.73226,0.13194,0.85764,0.25888,0.7453,0.83908,0.81391,0.5776,0.14959,0.23038,0.66244,1
0.92589,0.50328,0.6709,0.42331,0.41357,0.1788,0.73986,0.24189,0.26031,0.17677,0.09359,0.23805,0.75069,0.17634,0.84698,0.25677,0.75405,0.84883,0.84581,0.60037,0.17408,0.24712,0.67394,1
0.91383,0.4975,0.67131,0.41909,0.40756,0.15483,0.74114,0.23722,0.24512,0.16128,0.076555,0.24148,0.75814,0.16573,0.83329,0.23968,0.73176,0.81745,0.82508,0.56878,0.16549,0.24174,0.65854,1
0.89697,0.49114,0.64886,0.4554,0.38342,0.16885,0.76579,0.22927,0.22221,0.16373,0.065928,0.23662,0.79342,0.17309,0.78598,0.26523,0.78527,0.81291,0.85572,0.6099,0.14675,0.27944,0.69315,1
0.92753,0.49652,0.66343,0.42288,0.40858,0.15428,0.73942,0.26222,0.2646,0.17789,0.095147,0.26428,0.7452,0.17001,0.83915,0.24903,0.75571,0.82701,0.83781,0.56497,0.18172,0.24396,0.66757,1
0.91551,0.50127,0.68211,0.41669,0.41562,0.16006,0.71983,0.2743,0.25719,0.16483,0.096447,0.27538,0.76035,0.18717,0.85177,0.28667,0.7874,0.84236,0.84144,0.5682,0.19505,0.25,0.68369,1
0.9079,0.48403,0.67603,0.39268,0.41936,0.14942,0.73505,0.25385,0.24455,0.16205,0.095268,0.24024,0.74404,0.161,0.83398,0.24031,0.74228,0.82747,0.83073,0.59326,0.15394,0.23538,0.66801,1
0.89341,0.49001,0.65002,0.38347,0.41789,0.18212,0.73883,0.2117,0.24369,0.16585,0.075894,0.21975,0.73345,0.15691,0.82007,0.25734,0.76503,0.83722,0.83825,0.59044,0.15663,0.2236,0.68275,1
0.91229,0.50197,0.65433,0.3968,0.40824,0.16341,0.74971,0.24309,0.23097,0.15991,0.080151,0.25472,0.74435,0.17334,0.82092,0.23477,0.74458,0.82644,0.81523,0.56795,0.16037,0.23884,0.65177,1
0.91924,0.49524,0.66622,0.42323,0.43609,0.19277,0.77004,0.26697,0.24462,0.17402,0.090086,0.23472,0.75228,0.18241,0.84466,0.25998,0.73632,0.83033,0.84073,0.59171,0.15842,0.21854,0.66503,1
0.8988,0.51963,0.65256,0.42814,0.4306,0.17479,0.73471,0.23882,0.25162,0.15822,0.11327,0.22881,0.77259,0.16781,0.83872,0.25194,0.74238,0.82918,0.82702,0.59205,0.17021,0.26131,0.6554,1
0.90109,0.49366,0.633,0.43166,0.41141,0.15723,0.76173,0.21004,0.25024,0.14367,0.036332,0.25852,0.77218,0.13839,0.82921,0.22687,0.74163,0.8576,0.81911,0.57043,0.15417,0.25334,0.67009,1
0.92962,0.50491,0.6513,0.42832,0.38966,0.14984,0.75182,0.26415,0.23664,0.18216,0.080875,0.23484,0.73747,0.16618,0.85063,0.28702,0.75746,0.81957,0.85966,0.57975,0.16535,0.26106,0.64228,1
0.92886,0.50795,0.69157,0.41372,0.41744,0.18154,0.77397,0.2488,0.24082,0.18189,0.083042,0.25169,0.76655,0.17823,0.8458,0.24908,0.73848,0.82959,0.8409,0.6034,0.15793,0.26733,0.68309,1
0.91964,0.55852,0.66481,0.45743,0.40066,0.17655,0.74262,0.21735,0.24038,0.14832,0.12358,0.26114,0.77687,0.17018,0.84824,0.23645,0.79376,0.82414,0.8386,0.62136,0.17545,0.33679,0.63597,1
0.89701,0.49638,0.66284,0.41658,0.40744,0.16823,0.73741,0.24827,0.24839,0.16625,0.071488,0.2518,0.73852,0.16437,0.8206,0.24744,0.74327,0.83662,0.83934,0.58022,0.16589,0.26219,0.64957,1
0.94628,0.51679,0.67156,0.42422,0.45185,0.18679,0.75349,0.26287,0.23628,0.19815,0.091576,0.25689,0.75638,0.17928,0.85456,0.2507,0.781,0.82534,0.82036,0.57849,0.18563,0.24139,0.68515,1
0.90824,0.5066,0.6372,0.39937,0.42556,0.15952,0.74764,0.25405,0.25636,0.16055,0.094907,0.24978,0.75416,0.17982,0.84413,0.26342,0.77097,0.85269,0.86114,0.58614,0.15499,0.25534,0.69233,1
0.9134,0.48669,0.67668,0.41146,0.43324,0.1482,0.73906,0.23263,0.22729,0.14412,0.08364,0.26278,0.73225,0.13949,0.83695,0.23301,0.75162,0.81612,0.85328,0.56211,0.1575,0.23572,0.66743,1
0.8865,0.49031,0.67326,0.42332,0.41476,0.15674,0.75076,0.24539,0.24018,0.16391,0.088993,0.25449,0.75344,0.16831,0.82982,0.24161,0.74483,0.84258,0.82828,0.57088,0.16646,0.23539,0.65884,1
0.91495,0.5012,0.67739,0.42022,0.42417,0.17938,0.74782,0.24472,0.24686,0.17091,0.093385,0.24325,0.77809,0.1614,0.84691,0.27143,0.73311,0.83164,0.84246,0.58265,0.1781,0.25448,0.66775,1
0.91764,0.50331,0.67189,0.4147,0.42823,0.17619,0.75298,0.24554,0.25036,0.17274,0.10012,0.24667,0.75902,0.18319,0.85105,0.26124,0.75466,0.83678,0.82963,0.59529,0.16653,0.25751,0.66729,1
0.93596,0.46981,0.66027,0.41077,0.40836,0.16355,0.75613,0.25069,0.24021,0.14654,0.085857,0.21296,0.72411,0.15919,0.81755,0.27848,0.70925,0.79735,0.85741,0.57748,0.14558,0.21548,0.66788,1
0.95347,0.48719,0.62851,0.46621,0.41643,0.15307,0.75917,0.19784,0.22584,0.19046,0.03829,0.23103,0.73732,0.15925,0.84976,0.26786,0.76079,0.82524,0.80757,0.5941,0.13772,0.22843,0.67832,1
0.92369,0.50968,0.68778,0.42844,0.41418,0.17293,0.7502,0.24972,0.2524,0.186,0.077254,0.24902,0.76692,0.17307,0.8418,0.25325,0.75093,0.83502,0.83721,0.59026,0.16216,0.25688,0.67329,1
0.91986,0.50295,0.66358,0.42638,0.40978,0.16631,0.7581,0.24667,0.2461,0.17089,0.077945,0.26518,0.77638,0.17228,0.83463,0.25033,0.75814,0.83094,0.84299,0.58235,0.1697,0.25445,0.66845,1
0.92842,0.54638,0.656,0.43677,0.41583,0.1798,0.73228,0.24117,0.24759,0.16022,0.07123,0.26836,0.75163,0.16958,0.84531,0.24431,0.77289,0.833,0.8511,0.62045,0.1606,0.25932,0.67804,1
0.93102,0.50245,0.67786,0.44031,0.4052,0.17158,0.72937,0.23494,0.25677,0.17442,0.094552,0.26729,0.74543,0.18593,0.81665,0.2522,0.74347,0.84492,0.84009,0.59197,0.1591,0.27236,0.67903,1
0.94749,0.50861,0.67808,0.39887,0.41908,0.17308,0.78287,0.25206,0.2393,0.16633,0.075749,0.25205,0.77182,0.17614,0.83433,0.28698,0.77101,0.83021,0.82968,0.58285,0.15337,0.27358,0.69544,1
0.88186,0.46981,0.69861,0.37421,0.42123,0.16001,0.75528,0.26061,0.23341,0.10771,0.075873,0.26449,0.80356,0.20476,0.83366,0.2445,0.7433,0.81581,0.78918,0.60618,0.13763,0.25231,0.66669,1
0.91608,0.50452,0.68222,0.43206,0.40114,0.19504,0.79637,0.2659,0.27592,0.19043,0.091521,0.26483,0.76255,0.20133,0.83516,0.2791,0.75589,0.83934,0.83437,0.58513,0.16382,0.27138,0.69518,1
0.91383,0.51519,0.69661,0.43531,0.42249,0.19347,0.75781,0.23491,0.2569,0.17093,0.071625,0.25809,0.79608,0.1782,0.86992,0.26402,0.74344,0.8553,0.85597,0.61871,0.17456,0.24358,0.70396,1
0.91115,0.48092,0.66376,0.39775,0.40338,0.16036,0.71893,0.22628,0.25807,0.14661,0.058014,0.23631,0.77007,0.15393,0.82753,0.2579,0.74637,0.81593,0.83973,0.58207,0.16108,0.24,0.64251,1
0.9197,0.5113,0.67803,0.42364,0.4279,0.18068,0.77034,0.24276,0.23901,0.17355,0.082776,0.26454,0.75971,0.17367,0.84334,0.28622,0.74523,0.83075,0.82114,0.58931,0.16056,0.23907,0.6654,1
0.92673,0.50592,0.67349,0.41926,0.42269,0.17501,0.76942,0.26084,0.24988,0.16882,0.086197,0.25903,0.7831,0.16632,0.83964,0.28393,0.76581,0.86157,0.8247,0.58732,0.16138,0.24212,0.67701,1
0.87781,0.51082,0.66621,0.38405,0.42292,0.17312,0.73146,0.25039,0.25159,0.15927,0.069779,0.21176,0.76837,0.16473,0.81686,0.23619,0.73549,0.82282,0.83464,0.55286,0.13688,0.21908,0.65153,1
0.90423,0.50032,0.6652,0.40951,0.44293,0.171,0.78223,0.26545,0.27838,0.18089,0.067316,0.28006,0.76186,0.18292,0.85571,0.27227,0.75872,0.82727,0.82244,0.58843,0.15024,0.25524,0.68098,1
0.92963,0.51392,0.68493,0.42903,0.4065,0.16347,0.749,0.2542,0.25249,0.16418,0.090835,0.246,0.72696,0.17971,0.85212,0.24899,0.76172,0.83311,0.84732,0.60368,0.17312,0.26442,0.65317,1
0.98038,0.53985,0.68755,0.42663,0.40787,0.23321,0.76675,0.15624,0.20848,0.23169,0.022019,0.29474,0.72116,0.1646,0.83912,0.32489,0.71521,0.8794,0.88336,0.58051,0.12041,0.31284,0.72447,1
0.91663,0.50289,0.68095,0.42291,0.42201,0.18901,0.736,0.25399,0.25773,0.17325,0.094197,0.261,0.7549,0.16769,0.83641,0.25461,0.74489,0.83378,0.82338,0.5844,0.16821,0.25778,0.67736,1
0.9196,0.53744,0.70548,0.43247,0.42529,0.17807,0.754,0.27037,0.24039,0.20651,0.099834,0.25332,0.75227,0.14102,0.82799,0.25722,0.73084,0.8329,0.85838,0.55807,0.1797,0.25692,0.63166,1
0.90465,0.49565,0.65918,0.42386,0.41159,0.16028,0.73184,0.24084,0.24383,0.16831,0.080762,0.2379,0.7497,0.15703,0.82513,0.24598,0.74941,0.84014,0.83789,0.58234,0.14999,0.24628,0.66431,1
0.92566,0.50305,0.67581,0.43237,0.40006,0.15265,0.75734,0.24356,0.27135,0.16944,0.098118,0.23903,0.75031,0.18406,0.82564,0.24782,0.76855,0.84552,0.83345,0.59741,0.19312,0.25226,0.6808,1
0.90954,0.51035,0.65639,0.41208,0.4254,0.16689,0.74609,0.25679,0.2413,0.16953,0.08649,0.23244,0.73379,0.16626,0.82798,0.23469,0.74688,0.8353,0.83384,0.56874,0.16098,0.24753,0.66875,1
0.89816,0.50893,0.67525,0.40312,0.40551,0.14686,0.74738,0.25136,0.25326,0.15222,0.06991,0.23182,0.75138,0.16485,0.82647,0.246,0.7609,0.84727,0.85489,0.56723,0.16531,0.25293,0.6605,1
0.92757,0.50107,0.66321,0.40954,0.39812,0.1528,0.74734,0.25823,0.25472,0.17244,0.060218,0.25002,0.75281,0.15013,0.83891,0.25634,0.72402,0.82609,0.84414,0.56971,0.17401,0.22824,0.6647,1
0.92286,0.51391,0.67922,0.39414,0.40092,0.18155,0.75921,0.23184,0.27461,0.18387,0.09981,0.26977,0.7608,0.20426,0.83722,0.26175,0.73996,0.84629,0.81471,0.60787,0.18561,0.26255,0.6477,1
0.16864,0.82912,0.43234,0.32932,0.18017,0.58307,0.61396,0.22568,0.83041,0.50565,0.32956,0.77025,0.85201,0.49309,0.68224,0.41182,0.62353,0.92766,0.17595,0.49483,0.73664,0.88677,0.2224,0
0.91989,0.52335,0.66163,0.45748,0.39351,0.16998,0.72868,0.27557,0.25473,0.1795,0.069029,0.26525,0.79125,0.15132,0.84613,0.24672,0.76956,0.84237,0.87035,0.61611,0.16601,0.25793,0.69844,1
0.90765,0.51155,0.66345,0.39723,0.4606,0.17166,0.75805,0.29811,0.23036,0.16624,0.10364,0.27976,0.78271,0.19235,0.84789,0.28887,0.7559,0.86074,0.84276,0.61627,0.18194,0.2804,0.68287,1
0.91836,0.50961,0.67683,0.43249,0.42901,0.18178,0.77549,0.27124,0.22053,0.1981,0.073011,0.24665,0.75894,0.19745,0.85787,0.2514,0.75814,0.84654,0.81028,0.61731,0.21041,0.23742,0.68462,1
0.9189,0.52955,0.68581,0.41385,0.43616,0.16676,0.74312,0.26767,0.25306,0.18713,0.096557,0.24129,0.76428,0.16447,0.86763,0.264,0.78752,0.8341,0.86298,0.60975,0.21906,0.24982,0.66727,1
0.91828,0.48607,0.66376,0.40721,0.41335,0.16258,0.74782,0.24919,0.23046,0.16971,0.075898,0.24605,0.73634,0.15952,0.83175,0.24487,0.74336,0.82535,0.83823,0.57964,0.17492,0.2586,0.65664,1
0.93221,0.48697,0.65539,0.41231,0.41083,0.18287,0.76451,0.217,0.26302,0.15456,0.094585,0.25331,0.72262,0.16811,0.81891,0.26519,0.72855,0.84244,0.82996,0.55182,0.15778,0.23691,0.6587,1
0.9275,0.48806,0.70371,0.38814,0.41495,0.15262,0.76324,0.2672,0.28301,0.16799,0.11084,0.26032,0.76626,0.18753,0.81291,0.26751,0.7224,0.80614,0.82808,0.60574,0.17368,0.2674,0.67947,1
0.90836,0.49709,0.67485,0.42177,0.43236,0.16615,0.73871,0.25283,0.25166,0.19167,0.075384,0.26749,0.77012,0.19138,0.84474,0.27014,0.75275,0.82959,0.8336,0.5913,0.14569,0.26019,0.67617,1
0.91375,0.50941,0.65274,0.40962,0.40994,0.15602,0.76094,0.22575,0.24236,0.147,0.062497,0.24357,0.74677,0.17151,0.833,0.23919,0.74543,0.81834,0.83511,0.55654,0.16488,0.25053,0.65307,1
0.93656,0.50812,0.67772,0.41847,0.42369,0.16087,0.75553,0.23534,0.25116,0.1694,0.098125,0.25265,0.75978,0.17733,0.83149,0.26829,0.75068,0.84542,0.85209,0.58059,0.17047,0.24192,0.6575,1
0.9229,0.51447,0.68051,0.42223,0.43451,0.18417,0.76715,0.27369,0.26862,0.17512,0.081271,0.24786,0.75269,0.17296,0.8278,0.25324,0.75378,0.82227,0.83928,0.59986,0.18615,0.24688,0.67384,1
0.8983,0.50985,0.67269,0.42903,0.39606,0.20772,0.74701,0.20016,0.24135,0.15037,0.078227,0.24028,0.74421,0.19865,0.85389,0.2086,0.68799,0.84721,0.81696,0.58532,0.17702,0.25725,0.64346,1
0.91123,0.49756,0.67282,0.41442,0.43035,0.15638,0.755,0.2574,0.22661,0.16651,0.10344,0.27135,0.74391,0.18232,0.82593,0.25505,0.76686,0.86631,0.85338,0.59297,0.18392,0.26442,0.68017,1
0.91642,0.51155,0.67261,0.42755,0.41653,0.17933,0.74527,0.25919,0.25079,0.16987,0.095566,0.25782,0.73976,0.18787,0.85394,0.25409,0.74508,0.85532,0.8291,0.601,0.15479,0.2745,0.67194,1
0.91466,0.5006,0.65202,0.39974,0.42581,0.15587,0.74849,0.25274,0.24892,0.16315,0.082104,0.24098,0.7551,0.16675,0.82818,0.24173,0.74538,0.83558,0.81702,0.58146,0.14799,0.24586,0.67347,1
0.91723,0.48441,0.67746,0.40147,0.41793,0.1671,0.76587,0.23957,0.24745,0.17927,0.074697,0.23768,0.76238,0.18627,0.84034,0.25741,0.75029,0.8587,0.84391,0.59197,0.1844,0.24869,0.68795,1
0.88188,0.4835,0.66689,0.41567,0.42055,0.15829,0.73959,0.24722,0.23513,0.15869,0.087676,0.27057,0.75038,0.15769,0.80761,0.25221,0.73228,0.82606,0.82217,0.57062,0.15145,0.2345,0.64969,1
0.8995,0.49192,0.65494,0.40013,0.41634,0.15285,0.73892,0.23365,0.24293,0.14841,0.071669,0.25576,0.73462,0.15143,0.82502,0.24515,0.75531,0.8452,0.83284,0.5689,0.15577,0.23387,0.67025,1
0.90336,0.5135,0.66064,0.4266,0.42005,0.16204,0.75063,0.24065,0.2451,0.17953,0.096217,0.24714,0.76806,0.15912,0.86022,0.2424,0.76679,0.81905,0.84373,0.60559,0.15173,0.26312,0.67306,1
0.92102,0.50343,0.65649,0.41031,0.41606,0.17146,0.75322,0.2485,0.25586,0.14826,0.07709,0.25648,0.74895,0.19102,0.82765,0.23116,0.74992,0.83382,0.81147,0.57813,0.16093,0.24331,0.67293,1
0.90954,0.52657,0.71648,0.41026,0.40425,0.15479,0.76177,0.25521,0.27082,0.16945,0.089536,0.27254,0.74718,0.19485,0.82688,0.27834,0.76275,0.87718,0.82773,0.57799,0.17015,0.26347,0.69354,1
0.91724,0.49981,0.67326,0.4163,0.41072,0.16088,0.74418,0.24144,0.24475,0.15766,0.075932,0.23679,0.76051,0.15175,0.82453,0.24267,0.73346,0.83161,0.83457,0.57722,0.15623,0.23652,0.66783,1
0.9296,0.50406,0.67124,0.41596,0.42269,0.14438,0.73696,0.25488,0.24536,0.18518,0.061916,0.24823,0.76048,0.14956,0.77759,0.25619,0.75737,0.84679,0.84179,0.60444,0.17987,0.24503,0.65988,1
0.90297,0.47907,0.66932,0.41066,0.40893,0.14427,0.77776,0.25966,0.21918,0.14679,0.088746,0.25128,0.71646,0.1717,0.83873,0.24609,0.73044,0.83431,0.84122,0.55023,0.15064,0.2306,0.6845,1
0.9599,0.51137,0.7018,0.41231,0.41341,0.18605,0.74298,0.27579,0.23281,0.16551,0.088357,0.22461,0.75336,0.17567,0.85574,0.2702,0.75462,0.81902,0.82746,0.5961,0.16233,0.25316,0.68851,1
0.88643,0.48957,0.65398,0.40531,0.42192,0.16552,0.7399,0.23463,0.24479,0.18136,0.07392,0.24436,0.7486,0.15213,0.83128,0.25955,0.74993,0.82686,0.82481,0.5801,0.14266,0.23265,0.66069,1
