@relation sequential_data_18-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute class {0,1,2,3}

@data
0.5893,0.69291,0.38549,0.73056,1
0.58813,0.69194,0.38379,0.73123,1
0.58975,0.69289,0.38453,0.72974,1
0.58959,0.69249,0.38242,0.73058,1
0.58998,0.6929,0.38486,0.73059,1
0.59001,0.69393,0.384,0.73021,1
0.58972,0.69283,0.38509,0.73065,1
0.59207,0.69435,0.38493,0.73082,1
0.59174,0.6924,0.38519,0.73071,1
0.58938,0.69358,0.38672,0.72992,1
0.58898,0.69213,0.38402,0.72936,1
0.59082,0.69276,0.38407,0.73166,1
0.58966,0.69189,0.38316,0.72981,1
0.59156,0.69358,0.38267,0.73019,1
0.59114,0.69168,0.38506,0.73141,1
0.58977,0.69248,0.38494,0.73061,1
0.58938,0.69232,0.38519,0.73102,1
0.58757,0.69401,0.38381,0.73108,1
0.58845,0.69228,0.38432,0.72999,1
0.58812,0.69362,0.38462,0.7331,1
0.58968,0.69324,0.38489,0.73023,1
0.58991,0.69261,0.38503,0.73099,1
0.58952,0.69164,0.38574,0.73319,1
0.59033,0.69223,0.38509,0.73072,1
0.59005,0.69283,0.38461,0.73049,1
0.59018,0.69513,0.38522,0.73112,1
0.59033,0.69296,0.38405,0.73178,1
0.58994,0.6932,0.38585,0.73076,1
0.71566,0.4428,0.55974,0.99927,0
0.59031,0.69291,0.38478,0.73096,1
0.58989,0.69185,0.38438,0.7308,1
0.58983,0.69364,0.38705,0.72906,1
0.59053,0.69325,0.38555,0.73147,1
0.59135,0.6949,0.38552,0.7301,1
0.59017,0.69328,0.38474,0.73059,1
0.58879,0.69296,0.38481,0.73112,1
0.58955,0.69269,0.38392,0.73083,1
0.58887,0.69331,0.38446,0.73177,1
0.58766,0.69434,0.38663,0.72978,1
0.58968,0.69174,0.38536,0.73001,1
0.59073,0.69291,0.38264,0.73208,1
0.58744,0.69474,0.38435,0.73003,1
0.59089,0.69497,0.38548,0.73038,1
0.5902,0.69217,0.38598,0.73065,1
0.59028,0.69255,0.38524,0.73182,1
0.58821,0.6926,0.38737,0.73125,1
0.59003,0.69267,0.38286,0.73168,1
0.59022,0.69331,0.38461,0.7306,1
0.59038,0.69423,0.38696,0.72942,1
0.58943,0.69293,0.38455,0.73046,1
0.58886,0.6943,0.3852,0.72897,1
0.58833,0.69378,0.38393,0.73007,1
0.58874,0.69468,0.38465,0.73086,1
0.58999,0.69293,0.38497,0.73112,1
0.58943,0.6923,0.38601,0.73072,1
0.59087,0.69259,0.38441,0.73346,1
0.58976,0.6923,0.38489,0.72857,1
0.58943,0.69322,0.38512,0.73034,1
0.58972,0.69281,0.38492,0.73054,1
0.58975,0.69301,0.38495,0.73043,1
0.58852,0.69345,0.38568,0.73224,1
0.58983,0.69413,0.38639,0.73233,1
0.58798,0.69347,0.3857,0.73002,1
0.5896,0.69301,0.38511,0.73055,1
0.5872,0.69172,0.38626,0.73005,1
0.59019,0.69211,0.38444,0.73027,1
0.58925,0.69452,0.38588,0.73008,1
0.59096,0.69179,0.38325,0.73066,1
0.58953,0.69312,0.38451,0.72993,1
0.59001,0.69239,0.38673,0.72969,1
0.59079,0.6919,0.38442,0.7316,1
0.58999,0.69308,0.38468,0.7309,1
0.58936,0.69486,0.3831,0.73093,1
0.34004,0.69414,0.39747,0.45827,0
0.5885,0.6928,0.3832,0.73041,1
0.58964,0.69297,0.38594,0.73227,1
0.58795,0.69391,0.38417,0.73017,1
0.59073,0.69132,0.38492,0.72988,1
0.58967,0.69287,0.38493,0.73062,1
0.59048,0.6936,0.38476,0.72907,1
0.58968,0.69291,0.38504,0.73061,1
0.59042,0.69177,0.38552,0.72859,1
0.59131,0.69136,0.38459,0.72935,1
0.59044,0.69255,0.38578,0.73082,1
0.58974,0.69292,0.38492,0.73062,1
0.59113,0.69355,0.38394,0.72981,1
0.59068,0.69212,0.38342,0.73039,1
0.58978,0.69446,0.38416,0.73101,1
0.58806,0.69239,0.38297,0.73117,1
0.58956,0.6929,0.38492,0.73062,1
0.589,0.69407,0.38602,0.73251,1
0.58994,0.69308,0.38499,0.73086,1
0.59076,0.69214,0.38535,0.73216,1
0.58741,0.69304,0.38454,0.73178,1
0.58874,0.69399,0.38587,0.72868,1
0.58998,0.69296,0.38421,0.73113,1
0.58972,0.6929,0.38492,0.73055,1
0.58847,0.69332,0.38572,0.73168,1
0.58966,0.69275,0.38496,0.73048,1
0.58845,0.69125,0.38352,0.7312,1
0.58986,0.69314,0.38421,0.72982,1
0.58892,0.69328,0.3848,0.72951,1
0.59073,0.69242,0.38721,0.73005,1
0.58919,0.69243,0.38402,0.73151,1
0.59013,0.69481,0.38641,0.72937,1
0.59195,0.69315,0.38589,0.72969,1
0.5899,0.69127,0.38701,0.73122,1
0.58971,0.69283,0.38491,0.73053,1
0.59025,0.69205,0.38549,0.73141,1
0.58942,0.69566,0.38519,0.73041,1
0.58943,0.69364,0.38408,0.7305,1
0.58968,0.69309,0.38494,0.73041,1
0.58921,0.69122,0.38408,0.72974,1
0.58985,0.69412,0.38447,0.72993,1
0.58973,0.6932,0.38491,0.73064,1
0.6607,0.78011,0.88284,0.74435,0
0.58976,0.69272,0.38485,0.73057,1
0.59012,0.6929,0.38472,0.73056,1
0.58811,0.695,0.38627,0.72958,1
0.58852,0.69273,0.38562,0.7298,1
0.59032,0.69431,0.38479,0.73126,1
0.58885,0.69122,0.38494,0.73092,1
0.58976,0.69283,0.38493,0.73068,1
0.58977,0.69448,0.38243,0.73065,1
0.59055,0.69118,0.38365,0.72839,1
0.58948,0.69248,0.38572,0.73019,1
0.58985,0.69246,0.38525,0.73045,1
0.59053,0.69273,0.38621,0.73153,1
0.58774,0.69286,0.38697,0.73154,1
0.58946,0.69335,0.3835,0.73073,1
0.59092,0.6952,0.38519,0.72989,1
0.58911,0.69171,0.38439,0.73133,1
0.58931,0.69287,0.38468,0.73006,1
0.58858,0.69345,0.38422,0.72897,1
0.58804,0.69349,0.38454,0.72866,1
0.5894,0.69296,0.3844,0.73048,1
0.58805,0.69492,0.38386,0.73121,1
0.59077,0.69348,0.38292,0.73246,1
0.58941,0.69224,0.38465,0.73152,1
0.58869,0.69268,0.38413,0.73082,1
0.58827,0.69268,0.3842,0.73001,1
0.58968,0.69268,0.38497,0.7306,1
0.58978,0.69281,0.38514,0.73084,1
0.58929,0.69295,0.38504,0.72997,1
0.58966,0.69268,0.38481,0.73095,1
0.5897,0.69286,0.38494,0.73062,1
0.58978,0.69365,0.38538,0.73076,1
0.59128,0.69067,0.3861,0.7308,1
0.5886,0.69073,0.38477,0.7303,1
0.58843,0.692,0.38605,0.73052,1
0.58895,0.69389,0.38493,0.7304,1
0.58881,0.69147,0.38608,0.73154,1
0.5897,0.69336,0.38461,0.73088,1
0.58969,0.69444,0.38581,0.73146,1
0.58997,0.69355,0.38304,0.73252,1
0.59151,0.69347,0.38512,0.72991,1
0.59008,0.69094,0.38479,0.73192,1
0.59102,0.69354,0.38506,0.72877,1
0.58809,0.69448,0.38517,0.72971,1
0.5898,0.69323,0.38473,0.73057,1
0.58776,0.69404,0.38576,0.72939,1
0.58955,0.69485,0.38572,0.72852,1
0.58982,0.69382,0.38359,0.72987,1
0.81228,0.32457,1.0188,0.25347,0
0.58978,0.69303,0.3846,0.73077,1
0.58956,0.69289,0.38501,0.73051,1
0.58956,0.69333,0.38404,0.72984,1
0.59218,0.6936,0.38351,0.73105,1
0.58879,0.69201,0.38483,0.72967,1
0.59171,0.69272,0.38548,0.73218,1
0.58986,0.69313,0.38418,0.72769,1
0.59026,0.69261,0.38591,0.72984,1
0.59071,0.69483,0.3848,0.73072,1
0.59011,0.69297,0.38469,0.73074,1
0.58974,0.69287,0.38499,0.73057,1
0.59043,0.69262,0.38393,0.73038,1
0.59057,0.69318,0.38638,0.73213,1
0.59028,0.69158,0.38477,0.73049,1
0.58997,0.69376,0.38501,0.73083,1
0.59097,0.69168,0.38477,0.73044,1
0.58981,0.69283,0.38496,0.73045,1
0.58851,0.69196,0.38522,0.73031,1
0.58743,0.69328,0.38475,0.73027,1
0.58993,0.69288,0.38481,0.73059,1
0.59066,0.69271,0.38522,0.73307,1
0.58887,0.69267,0.38527,0.72922,1
0.58922,0.69115,0.38306,0.7303,1
0.58907,0.69214,0.38575,0.73073,1
0.58985,0.69301,0.38492,0.73012,1
0.59023,0.69252,0.38424,0.73041,1
0.5893,0.69048,0.38575,0.73222,1
0.58975,0.69288,0.38478,0.73047,1
0.59011,0.69267,0.38498,0.73022,1
0.5908,0.69331,0.3843,0.7306,1
0.58906,0.6935,0.383,0.72967,1
0.58796,0.69272,0.38331,0.73071,1
0.59031,0.69506,0.38491,0.73068,1
0.5893,0.69237,0.3864,0.72991,1
0.59052,0.69326,0.38643,0.73137,1
0.58973,0.69379,0.38615,0.73075,1
0.58936,0.69244,0.38453,0.73116,1
0.59012,0.69266,0.38627,0.72967,1
0.58932,0.69286,0.38338,0.72992,1
0.58998,0.69324,0.3848,0.7294,1
0.59191,0.69126,0.38601,0.7293,1
0.58997,0.69039,0.38623,0.73192,1
0.59075,0.6942,0.38675,0.73049,1
0.58928,0.69092,0.38603,0.73218,1
0.58882,0.69268,0.38449,0.73154,1
0.58986,0.69307,0.38476,0.73026,1
0.58825,0.69355,0.38382,0.73283,1
0.58923,0.69101,0.38743,0.73031,1
0.33106,0.67487,1.1254,0.14156,0
0.58949,0.6928,0.38548,0.73088,1
0.58976,0.69292,0.38487,0.73058,1
0.58957,0.69305,0.3847,0.73067,1
0.5896,0.69242,0.38724,0.73062,1
0.58982,0.69279,0.38485,0.73057,1
0.58904,0.69295,0.38275,0.73101,1
0.59165,0.69292,0.38604,0.73024,1
0.58977,0.6929,0.38495,0.73063,1
0.58946,0.69141,0.38617,0.73019,1
0.58898,0.69197,0.38429,0.72962,1
0.58946,0.69273,0.38496,0.73067,1
0.58993,0.69193,0.38326,0.73195,1
0.58856,0.69059,0.38404,0.73139,1
0.58979,0.69285,0.38497,0.73067,1
0.59045,0.69271,0.38681,0.73115,1
0.58992,0.695,0.38639,0.73092,1
0.58965,0.69182,0.38539,0.72993,1
0.58792,0.6921,0.38241,0.73057,1
0.59019,0.69315,0.38437,0.7303,1
0.59046,0.69456,0.3856,0.73138,1
0.58969,0.69204,0.38543,0.72821,1
0.58766,0.6931,0.38423,0.73072,1
0.58959,0.69296,0.38505,0.73056,1
0.58897,0.6948,0.38458,0.73037,1
0.5888,0.69346,0.38595,0.7292,1
0.59028,0.69336,0.38472,0.73037,1
0.59079,0.69286,0.38491,0.73158,1
0.59103,0.69369,0.38417,0.73025,1
0.5881,0.69236,0.38603,0.73187,1
0.58966,0.69279,0.38494,0.73066,1
0.58962,0.69211,0.38378,0.73238,1
0.59025,0.69297,0.38433,0.73163,1
0.59009,0.69205,0.38486,0.73046,1
0.5895,0.69417,0.38409,0.73263,1
0.5912,0.69191,0.38477,0.73037,1
0.58903,0.69254,0.38424,0.73123,1
0.58946,0.6929,0.38422,0.73033,1
0.59091,0.69127,0.3858,0.7296,1
0.58921,0.69127,0.38516,0.73105,1
0.58881,0.69323,0.38572,0.7301,1
0.58922,0.69377,0.38554,0.73101,1
0.59044,0.69399,0.38593,0.73089,1
0.68579,0.31664,0.32835,0.76279,0
0.59023,0.69258,0.38355,0.73084,1
0.58934,0.69243,0.38691,0.72939,1
0.58889,0.69412,0.385,0.73133,1
0.58975,0.69212,0.38699,0.72966,1
0.59001,0.69128,0.38564,0.72961,1
0.58869,0.69459,0.38382,0.73121,1
0.59032,0.69423,0.38294,0.73175,1
0.58973,0.69307,0.38581,0.73012,1
0.58959,0.69159,0.38572,0.73165,1
0.59055,0.69226,0.38422,0.72956,1
0.58916,0.69137,0.38607,0.72907,1
0.58864,0.69402,0.38433,0.72787,1
0.5898,0.69201,0.38377,0.72981,1
0.58907,0.69295,0.38487,0.7301,1
0.58794,0.69136,0.38554,0.72922,1
0.58979,0.69292,0.38493,0.73069,1
0.58988,0.69292,0.38482,0.73178,1
0.58984,0.69162,0.38525,0.73174,1
0.59224,0.69342,0.38487,0.73152,1
0.59064,0.69439,0.38291,0.73219,1
0.58951,0.69332,0.38515,0.731,1
0.58931,0.69112,0.38368,0.73084,1
0.5902,0.69351,0.38325,0.73142,1
0.59059,0.69108,0.38444,0.72899,1
0.5901,0.69236,0.38504,0.73088,1
0.59002,0.69232,0.38473,0.73077,1
0.5901,0.692,0.38501,0.73106,1
0.59065,0.69244,0.38459,0.72943,1
0.58783,0.69333,0.38351,0.73016,1
0.58894,0.69359,0.38494,0.73115,1
0.59014,0.6923,0.38422,0.73091,1
0.58787,0.69199,0.38427,0.73287,1
0.59096,0.69263,0.38607,0.73074,1
0.58972,0.69297,0.385,0.73027,1
0.58827,0.69012,0.38469,0.72991,1
0.59048,0.6932,0.3847,0.73148,1
0.58978,0.69296,0.38498,0.73075,1
0.5898,0.69434,0.38457,0.7303,1
0.59119,0.69282,0.38622,0.73237,1
0.59094,0.69298,0.38503,0.73083,1
0.58978,0.6926,0.38483,0.73063,1
0.58959,0.69303,0.38501,0.73067,1
0.59138,0.69314,0.38337,0.73187,1
0.59008,0.69181,0.38492,0.73119,1
0.58752,0.69308,0.3855,0.73156,1
0.59167,0.69401,0.38461,0.73123,1
0.5908,0.69355,0.38492,0.73077,1
0.58979,0.69144,0.38403,0.72978,1
0.58962,0.69257,0.38528,0.73062,1
0.58894,0.69557,0.38385,0.73086,1
0.63748,0.71144,0.97992,0.62389,0
0.58855,0.69411,0.38522,0.73086,1
0.58954,0.69327,0.38752,0.73076,1
0.58972,0.69285,0.38492,0.73061,1
0.58986,0.69046,0.3847,0.73228,1
0.5878,0.69069,0.38535,0.73047,1
0.58801,0.6916,0.38422,0.73041,1
0.58993,0.69375,0.38499,0.73117,1
0.58839,0.69271,0.38382,0.73051,1
0.59013,0.69356,0.38411,0.73053,1
0.59049,0.69309,0.38486,0.73216,1
0.59088,0.69165,0.38595,0.73138,1
0.58878,0.69382,0.38497,0.73014,1
0.58906,0.69266,0.38532,0.72976,1
0.5897,0.69405,0.38437,0.732,1
0.58877,0.69415,0.3828,0.72882,1
0.58865,0.69169,0.38401,0.73092,1
0.58955,0.69354,0.38394,0.73034,1
0.58973,0.69294,0.38474,0.73059,1
0.59002,0.6924,0.38504,0.72917,1
0.59125,0.69211,0.38625,0.73091,1
0.58913,0.69378,0.38517,0.73035,1
0.59003,0.69354,0.38557,0.73009,1
0.59157,0.69241,0.38403,0.72862,1
0.59032,0.69258,0.38616,0.73115,1
0.58858,0.69134,0.3853,0.72919,1
0.58783,0.69432,0.38512,0.73181,1
0.58917,0.6931,0.38489,0.73034,1
0.59042,0.69484,0.38374,0.73114,1
0.5896,0.69275,0.38731,0.73205,1
0.58865,0.69213,0.38418,0.73096,1
0.5902,0.69372,0.38753,0.73109,1
0.58994,0.69299,0.3846,0.73275,1
0.58799,0.69221,0.38622,0.7316,1
0.58985,0.69402,0.38475,0.73181,1
0.58976,0.6924,0.38475,0.73061,1
0.59047,0.69067,0.38516,0.73211,1
0.58984,0.69317,0.38441,0.72995,1
0.59065,0.69294,0.38577,0.73122,1
0.58883,0.69356,0.38524,0.73115,1
0.58952,0.6929,0.38476,0.73015,1
0.58754,0.69293,0.38446,0.7319,1
0.58948,0.69324,0.38489,0.73079,1
0.59114,0.69394,0.38565,0.73004,1
0.58966,0.69334,0.38476,0.7301,1
0.58928,0.69084,0.38469,0.73034,1
0.58975,0.69284,0.3849,0.73064,1
0.59081,0.69332,0.38458,0.7297,1
0.58947,0.69228,0.38477,0.73025,1
0.59194,0.69496,0.3852,0.73109,1
0.59111,0.69332,0.38722,0.73201,1
0.58907,0.69442,0.38452,0.73056,1
0.73539,0.016058,0.50348,1.0581,0
0.59,0.69235,0.38189,0.73086,1
0.58921,0.69257,0.38468,0.72947,1
0.59046,0.69242,0.38522,0.73031,1
0.58957,0.69406,0.38554,0.73077,1
0.58929,0.69054,0.38625,0.73218,1
0.58981,0.6931,0.38492,0.73029,1
0.58982,0.69352,0.38449,0.73135,1
0.59106,0.69238,0.38253,0.72899,1
0.58959,0.69509,0.38436,0.72964,1
0.59129,0.69219,0.38273,0.7317,1
0.5902,0.6905,0.38358,0.7311,1
0.58973,0.69278,0.38488,0.73046,1
0.58961,0.69352,0.38456,0.73,1
0.58985,0.69238,0.38491,0.7304,1
0.5896,0.69312,0.3844,0.73062,1
0.59152,0.69395,0.3869,0.73121,1
0.58999,0.69321,0.38524,0.72814,1
0.59024,0.6926,0.38451,0.73066,1
0.59015,0.69281,0.38442,0.73131,1
0.58963,0.69277,0.38687,0.73192,1
0.59183,0.69273,0.38509,0.73023,1
0.58947,0.69141,0.38479,0.72939,1
0.59027,0.69121,0.38447,0.73125,1
0.59062,0.69297,0.38726,0.73056,1
0.58965,0.69286,0.38578,0.72955,1
0.58831,0.69311,0.38445,0.73093,1
0.59072,0.69263,0.38555,0.72825,1
0.59037,0.69434,0.38498,0.7303,1
0.58971,0.69288,0.38493,0.73059,1
0.59035,0.69247,0.38331,0.73111,1
0.59001,0.6932,0.38605,0.73072,1
0.58866,0.69365,0.38392,0.73091,1
0.59125,0.69273,0.38503,0.73227,1
0.58894,0.69483,0.38526,0.73012,1
0.58964,0.69239,0.38517,0.73081,1
0.5896,0.69376,0.38406,0.73123,1
0.58839,0.69392,0.38575,0.73077,1
0.58984,0.69268,0.38487,0.73059,1
0.59079,0.6913,0.3857,0.7283,1
0.58992,0.6928,0.38486,0.73068,1
0.5896,0.69288,0.38481,0.73051,1
0.58969,0.6919,0.38477,0.73053,1
0.58897,0.69035,0.38587,0.72983,1
0.5896,0.693,0.38499,0.73078,1
0.33641,0.76485,0.62764,0.42445,0
0.59055,0.69423,0.38697,0.72983,1
0.59103,0.69195,0.3851,0.72954,1
0.5891,0.693,0.38552,0.73076,1
0.59055,0.69215,0.38385,0.73127,1
0.59109,0.69204,0.38347,0.73181,1
0.58908,0.69305,0.38494,0.73024,1
0.58964,0.69347,0.38507,0.73016,1
0.59107,0.69381,0.3849,0.73091,1
0.59009,0.69366,0.38516,0.73024,1
0.5886,0.69237,0.38574,0.73082,1
0.58983,0.69363,0.38362,0.73144,1
0.5901,0.69306,0.38554,0.73015,1
0.5909,0.69116,0.38663,0.73185,1
0.59136,0.69294,0.38675,0.73135,1
0.59088,0.69477,0.38482,0.73132,1
0.59009,0.69445,0.38554,0.73252,1
0.58968,0.69302,0.3849,0.73055,1
0.5897,0.69279,0.38507,0.73047,1
0.58955,0.69289,0.38527,0.73114,1
0.58961,0.69304,0.38381,0.72973,1
0.58968,0.69278,0.38492,0.73109,1
0.58881,0.69141,0.38611,0.72967,1
0.5889,0.69272,0.38695,0.73088,1
