@relation sequential_data_12-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute class {0,1,2,3}

@data
0.95285,0.95909,0.47885,0.57307,0.86607,0.95812,0.57371,0.71749,1
0.95391,0.95538,0.47976,0.57322,0.8666,0.96158,0.57405,0.7159,1
0.95292,0.95558,0.47964,0.57455,0.86666,0.95814,0.57567,0.71536,1
0.95384,0.95784,0.47803,0.57235,0.86611,0.95838,0.57275,0.71697,1
0.95423,0.95838,0.48,0.5736,0.86581,0.95755,0.57267,0.71695,1
0.95243,0.95609,0.47903,0.57223,0.86496,0.95901,0.57353,0.71617,1
0.95484,0.95571,0.47725,0.57427,0.86586,0.96085,0.57536,0.71625,1
0.9546,0.95767,0.48006,0.57403,0.86752,0.95777,0.57394,0.71783,1
0.95386,0.95753,0.4799,0.57443,0.86484,0.96024,0.5736,0.71614,1
0.9538,0.95702,0.47996,0.57366,0.86585,0.95802,0.57455,0.71732,1
0.95367,0.9561,0.47846,0.57315,0.8663,0.96014,0.5734,0.71606,1
0.95378,0.95717,0.48046,0.57598,0.86655,0.95842,0.575,0.71755,1
0.95387,0.95701,0.47888,0.5735,0.87106,0.95794,0.57215,0.71552,1
0.95484,0.957,0.47828,0.57465,0.8652,0.95879,0.57492,0.71626,1
0.95703,0.95518,0.47897,0.57205,0.86653,0.95875,0.577,0.71595,1
0.95334,0.95692,0.47929,0.57271,0.86741,0.96205,0.57375,0.71608,1
0.95242,0.95586,0.48014,0.57422,0.86667,0.95937,0.57355,0.71571,1
0.95319,0.95618,0.48234,0.57215,0.86972,0.95844,0.57493,0.71611,1
0.95303,0.95739,0.48073,0.57607,0.8675,0.95866,0.57309,0.71593,1
0.95277,0.95491,0.4795,0.57528,0.86467,0.95888,0.57406,0.71517,1
0.95289,0.95672,0.47748,0.57383,0.867,0.95988,0.57246,0.71576,1
0.95329,0.95544,0.47991,0.57277,0.86555,0.95848,0.57549,0.71602,1
0.9527,0.95918,0.48059,0.57276,0.86723,0.95793,0.57618,0.7159,1
0.95297,0.95596,0.47854,0.57364,0.86502,0.95823,0.57406,0.7163,1
0.95378,0.95789,0.48134,0.57627,0.86541,0.95785,0.57425,0.71697,1
0.953,0.95616,0.48112,0.57372,0.86648,0.96062,0.57499,0.71683,1
0.95356,0.95559,0.47838,0.57264,0.867,0.96149,0.57432,0.71621,1
0.9543,0.95482,0.47901,0.57212,0.86679,0.95829,0.57404,0.71567,1
0.95328,0.9568,0.48006,0.57253,0.86985,0.9601,0.57484,0.7154,1
0.95274,0.95494,0.47791,0.574,0.86576,0.95953,0.57364,0.71572,1
0.95277,0.95792,0.47922,0.57366,0.86483,0.9585,0.57682,0.71563,1
0.95387,0.95612,0.48097,0.57297,0.86578,0.95793,0.5757,0.71639,1
0.95408,0.9563,0.47858,0.57485,0.8659,0.95786,0.57342,0.71672,1
0.95342,0.95551,0.48011,0.57725,0.86707,0.95845,0.57442,0.71666,1
0.95244,0.95564,0.47723,0.57388,0.86558,0.95854,0.57388,0.71622,1
0.44558,0.70285,0.54885,0.76587,0.78746,0.34203,0.97657,0.23318,0
0.95489,0.95685,0.47848,0.57608,0.86591,0.95751,0.57256,0.71725,1
0.95298,0.95616,0.48232,0.57475,0.86774,0.95921,0.57521,0.71718,1
0.95416,0.95615,0.47805,0.57188,0.8674,0.95835,0.57289,0.71597,1
0.95347,0.95655,0.47925,0.57562,0.86522,0.96108,0.57252,0.71522,1
0.95267,0.95698,0.47816,0.57184,0.86619,0.96003,0.57297,0.72008,1
0.95355,0.95643,0.479,0.57376,0.8642,0.95872,0.57256,0.71642,1
0.95277,0.95721,0.47879,0.57217,0.86536,0.95862,0.57479,0.71803,1
0.95369,0.95649,0.47979,0.57154,0.86786,0.95857,0.57355,0.717,1
0.95367,0.95624,0.47879,0.579,0.8671,0.95822,0.57201,0.71636,1
0.95395,0.95631,0.48111,0.57207,0.86624,0.9611,0.57318,0.71567,1
0.95308,0.9555,0.47863,0.57607,0.86579,0.95935,0.57317,0.71954,1
0.95389,0.95968,0.47751,0.5737,0.86718,0.96204,0.57532,0.71702,1
0.9532,0.95619,0.47874,0.57389,0.86698,0.95908,0.57757,0.71725,1
0.95374,0.95599,0.48094,0.57407,0.86671,0.95916,0.5728,0.71563,1
0.95309,0.95632,0.4787,0.57517,0.86663,0.95846,0.57454,0.71542,1
0.95347,0.95926,0.47982,0.57542,0.86836,0.95909,0.57403,0.7172,1
0.95491,0.95874,0.47824,0.57479,0.86645,0.96203,0.57433,0.71619,1
0.95365,0.95561,0.47777,0.57194,0.86617,0.96098,0.5732,0.71541,1
0.95383,0.95702,0.48077,0.57262,0.86613,0.9568,0.57385,0.71661,1
0.95658,0.9564,0.47836,0.57229,0.86679,0.95908,0.57411,0.71627,1
0.95268,0.9573,0.47891,0.57295,0.86944,0.95744,0.57377,0.71604,1
0.95309,0.95584,0.4804,0.57357,0.86548,0.95719,0.57259,0.7161,1
0.95372,0.95854,0.47889,0.57215,0.86629,0.95957,0.57295,0.71688,1
0.9527,0.95589,0.47827,0.57332,0.86736,0.95996,0.57576,0.71628,1
0.9534,0.95579,0.4786,0.57402,0.86707,0.95769,0.57282,0.71981,1
0.95247,0.956,0.47908,0.5733,0.86593,0.96013,0.57282,0.71607,1
0.95254,0.95577,0.47954,0.57382,0.86518,0.95832,0.57366,0.71666,1
0.9538,0.95634,0.4781,0.57235,0.86658,0.9584,0.57335,0.71756,1
0.95407,0.95661,0.47959,0.57118,0.86704,0.95726,0.57349,0.71746,1
0.95417,0.95706,0.47893,0.57286,0.86421,0.95901,0.5741,0.71596,1
0.95337,0.95589,0.47692,0.57427,0.8676,0.95805,0.57328,0.71754,1
0.95345,0.95563,0.4797,0.57743,0.86726,0.95896,0.57448,0.71706,1
0.95408,0.95641,0.47916,0.57415,0.86546,0.95764,0.57402,0.71847,1
0.95264,0.958,0.47763,0.57227,0.86714,0.95907,0.57453,0.71578,1
0.95261,0.95663,0.47929,0.57366,0.8663,0.95878,0.57317,0.71519,1
0.9524,0.95507,0.47963,0.57412,0.8651,0.95816,0.57211,0.71678,1
0.95331,0.95586,0.47803,0.57448,0.86756,0.96019,0.57281,0.71829,1
0.95249,0.95736,0.47829,0.57255,0.87,0.95652,0.57442,0.71539,1
0.95337,0.95491,0.4788,0.5758,0.8677,0.96131,0.57404,0.71669,1
0.95411,0.95655,0.48133,0.57414,0.86466,0.95909,0.57438,0.71617,1
0.95345,0.95694,0.4813,0.57485,0.86497,0.95738,0.57367,0.71734,1
0.95314,0.9565,0.47973,0.57265,0.86597,0.95988,0.57376,0.71535,1
0.95264,0.95683,0.47846,0.57324,0.86749,0.95844,0.57373,0.71665,1
0.95254,0.95816,0.47925,0.57196,0.8667,0.95891,0.57312,0.71667,1
0.95377,0.9557,0.47803,0.57424,0.86614,0.95976,0.57544,0.71705,1
0.95308,0.95614,0.47849,0.57577,0.8674,0.95839,0.57493,0.7152,1
0.95407,0.95985,0.47947,0.5742,0.86804,0.95726,0.57439,0.71632,1
0.95352,0.95535,0.47778,0.57376,0.86813,0.95684,0.574,0.71635,1
0.9522,0.95776,0.47995,0.57246,0.86728,0.95941,0.57277,0.71568,1
0.95313,0.95522,0.47912,0.575,0.87018,0.95872,0.5724,0.7172,1
0.95402,0.95674,0.47944,0.57171,0.86771,0.95988,0.57398,0.71535,1
0.95407,0.95663,0.47869,0.57481,0.86529,0.95835,0.57293,0.7177,1
0.7135,0.70072,0.58773,0.14705,0.049411,0.55785,0.72147,0.35723,0
0.95258,0.95629,0.47951,0.57355,0.8657,0.95897,0.57428,0.71807,1
0.95287,0.95599,0.47896,0.57481,0.87005,0.9589,0.57529,0.71662,1
0.95577,0.95859,0.47893,0.57566,0.86727,0.95929,0.57375,0.71516,1
0.9533,0.95512,0.47863,0.57274,0.86538,0.96222,0.57691,0.71687,1
0.95272,0.9553,0.47784,0.57297,0.86851,0.95862,0.57502,0.71696,1
0.95354,0.95534,0.48083,0.57458,0.86454,0.95972,0.57339,0.71524,1
0.95244,0.95765,0.47985,0.5716,0.86809,0.9583,0.57415,0.716,1
0.95499,0.9565,0.48139,0.57383,0.86455,0.95744,0.57774,0.71557,1
0.95312,0.95646,0.48094,0.57506,0.86566,0.95812,0.57489,0.71623,1
0.95262,0.95534,0.47933,0.57264,0.86523,0.95917,0.57307,0.71575,1
0.95417,0.95569,0.47859,0.57226,0.86415,0.95925,0.57475,0.716,1
0.95258,0.95704,0.47779,0.57496,0.86514,0.95943,0.57475,0.71547,1
0.95393,0.95648,0.47778,0.57251,0.86654,0.95784,0.57292,0.71751,1
0.95283,0.95622,0.47909,0.57443,0.8648,0.95914,0.57457,0.71565,1
0.95276,0.95623,0.47791,0.57239,0.86637,0.95976,0.57375,0.7163,1
0.95388,0.95593,0.47745,0.57419,0.86684,0.95873,0.57349,0.71617,1
0.95425,0.95771,0.47898,0.57505,0.86505,0.95872,0.57425,0.71541,1
0.95372,0.95575,0.47913,0.57605,0.86641,0.96145,0.57387,0.7154,1
0.95554,0.95596,0.47897,0.57354,0.86581,0.95745,0.57491,0.71615,1
0.95301,0.95622,0.47945,0.57688,0.8655,0.95865,0.57559,0.71619,1
0.95222,0.95546,0.47839,0.5728,0.86516,0.95997,0.574,0.71582,1
0.9539,0.95659,0.48214,0.57456,0.86721,0.95935,0.57639,0.71769,1
0.95394,0.95618,0.47799,0.5728,0.86693,0.9567,0.57568,0.71558,1
0.95309,0.95569,0.47794,0.5726,0.86879,0.95839,0.57457,0.71668,1
0.95291,0.9562,0.48148,0.57406,0.86763,0.95809,0.57534,0.71837,1
0.95294,0.95716,0.4777,0.57371,0.8656,0.95977,0.57271,0.71565,1
0.95235,0.95582,0.47848,0.57414,0.8672,0.95988,0.57436,0.71557,1
0.95263,0.95611,0.4791,0.57273,0.8661,0.96137,0.57344,0.71798,1
0.9547,0.95583,0.47808,0.57353,0.86609,0.95992,0.57432,0.71564,1
0.95292,0.95647,0.47874,0.57389,0.86514,0.95863,0.57399,0.71583,1
0.95352,0.95663,0.47883,0.57271,0.86633,0.95894,0.57376,0.71636,1
0.95461,0.95602,0.48066,0.57536,0.86684,0.95967,0.57635,0.71635,1
0.95291,0.95717,0.47858,0.57182,0.86494,0.95952,0.57328,0.71582,1
0.95303,0.95709,0.47966,0.57361,0.86627,0.9596,0.57474,0.71585,1
0.95379,0.95651,0.47883,0.57398,0.8659,0.96023,0.57372,0.71553,1
0.95372,0.95632,0.4822,0.57465,0.86903,0.95766,0.57567,0.71652,1
0.95361,0.95702,0.47941,0.57609,0.86754,0.95866,0.57404,0.71684,1
0.95445,0.957,0.47926,0.5749,0.8657,0.96103,0.57216,0.7162,1
0.956,0.95626,0.477,0.57626,0.86598,0.95856,0.57404,0.71729,1
0.95437,0.9568,0.48028,0.57485,0.86548,0.95816,0.57445,0.71615,1
0.95346,0.9577,0.47948,0.57267,0.86669,0.95716,0.57452,0.71544,1
0.95493,0.95708,0.48033,0.57251,0.86408,0.96068,0.57473,0.71591,1
0.95404,0.95705,0.4817,0.57659,0.86573,0.95726,0.57322,0.71564,1
0.95404,0.95593,0.47744,0.57267,0.86619,0.95944,0.57341,0.71641,1
0.95345,0.95841,0.48,0.57391,0.86635,0.9605,0.5739,0.71586,1
0.95329,0.95951,0.47858,0.57353,0.86444,0.95953,0.57456,0.7169,1
0.95244,0.95775,0.47852,0.57289,0.86606,0.95844,0.57344,0.71537,1
0.95385,0.95503,0.48142,0.57633,0.86687,0.95948,0.57721,0.71616,1
0.95447,0.95803,0.47972,0.57177,0.86578,0.95889,0.57246,0.71552,1
0.95378,0.95529,0.48084,0.57268,0.87001,0.96035,0.57469,0.71681,1
0.95448,0.95537,0.47876,0.57683,0.86429,0.96012,0.57411,0.71573,1
0.32097,0.087354,0.50025,0.99447,0.043561,0.051045,0.70966,0.33841,0
0.95331,0.95544,0.47837,0.57222,0.86802,0.96031,0.57515,0.71591,1
0.95256,0.95643,0.47995,0.57286,0.8658,0.95827,0.57439,0.7161,1
0.95313,0.95683,0.48009,0.57438,0.86517,0.96267,0.5738,0.71529,1
0.95244,0.9579,0.47953,0.57532,0.8642,0.96049,0.57472,0.716,1
0.95406,0.95575,0.47886,0.57234,0.86671,0.95874,0.57537,0.7157,1
0.95349,0.95652,0.47941,0.57233,0.86613,0.96129,0.57503,0.7162,1
0.95421,0.95756,0.48067,0.57585,0.86577,0.95991,0.57341,0.7165,1
0.95288,0.95721,0.47829,0.57269,0.86829,0.95852,0.57389,0.71808,1
0.95458,0.956,0.481,0.57446,0.86714,0.95807,0.57473,0.71775,1
0.95294,0.95829,0.47991,0.5734,0.8673,0.95716,0.57298,0.71638,1
0.95208,0.95569,0.4803,0.57317,0.8667,0.96203,0.57298,0.71634,1
0.95632,0.95627,0.47898,0.57481,0.86545,0.95837,0.57252,0.71618,1
0.95366,0.95614,0.47838,0.57419,0.86463,0.96042,0.57348,0.71699,1
0.95269,0.95783,0.47913,0.57275,0.86764,0.95843,0.57397,0.71672,1
0.95399,0.957,0.47796,0.57379,0.86747,0.96179,0.57422,0.71712,1
0.95317,0.95701,0.48116,0.57647,0.86779,0.95826,0.57306,0.71574,1
0.9525,0.9556,0.47727,0.57315,0.8657,0.95751,0.57327,0.71832,1
0.95342,0.95544,0.47709,0.57326,0.865,0.9598,0.57311,0.71743,1
0.95465,0.95474,0.48033,0.57302,0.86478,0.95913,0.57394,0.71595,1
0.95442,0.95516,0.47793,0.5747,0.86661,0.95897,0.57419,0.71578,1
0.95345,0.9566,0.48048,0.57463,0.86599,0.95869,0.57275,0.71535,1
0.95298,0.95753,0.48146,0.57277,0.86533,0.95893,0.57312,0.71633,1
0.95474,0.95747,0.4798,0.57258,0.86655,0.95825,0.57513,0.7177,1
0.95403,0.95524,0.48059,0.57566,0.86417,0.96018,0.5732,0.71688,1
0.95414,0.95906,0.47917,0.57229,0.86668,0.95843,0.57414,0.71577,1
0.95349,0.95661,0.48275,0.57466,0.86698,0.95844,0.57326,0.71691,1
0.9531,0.95577,0.47745,0.57207,0.86683,0.95904,0.57224,0.71557,1
0.95422,0.95519,0.47853,0.57335,0.86533,0.96154,0.57461,0.71924,1
0.95343,0.95489,0.47938,0.57243,0.86931,0.95976,0.57356,0.71623,1
0.95259,0.95492,0.48012,0.57214,0.86516,0.959,0.57286,0.71638,1
0.95415,0.95574,0.4786,0.57833,0.86852,0.95825,0.57475,0.71661,1
0.95507,0.95822,0.47813,0.57429,0.86589,0.95785,0.5726,0.7154,1
0.95436,0.95509,0.47836,0.57507,0.86591,0.96053,0.57529,0.71538,1
0.95259,0.95732,0.4806,0.57307,0.86589,0.96047,0.57639,0.71563,1
0.95305,0.9572,0.47813,0.5749,0.8669,0.96072,0.57483,0.71584,1
0.95277,0.95627,0.47875,0.57201,0.8657,0.95958,0.5728,0.71634,1
0.95413,0.95594,0.48077,0.572,0.86435,0.95954,0.57503,0.716,1
0.95434,0.95762,0.47783,0.57251,0.86775,0.95836,0.57412,0.71665,1
0.95257,0.95702,0.48132,0.5732,0.86622,0.95954,0.57519,0.71737,1
0.95389,0.95651,0.47801,0.57408,0.86459,0.95977,0.57442,0.71565,1
0.9531,0.95782,0.48018,0.5738,0.86604,0.95754,0.57411,0.7159,1
0.95275,0.95889,0.47828,0.57682,0.86661,0.95757,0.57436,0.71551,1
0.95448,0.95597,0.48185,0.57279,0.86636,0.96168,0.57461,0.71602,1
0.95228,0.95721,0.48016,0.579,0.86788,0.95922,0.57448,0.71596,1
0.95358,0.95561,0.47851,0.57532,0.86692,0.95902,0.57394,0.7167,1
0.95314,0.95615,0.48108,0.57577,0.86564,0.95982,0.57298,0.71558,1
0.95275,0.95516,0.48011,0.57211,0.86513,0.95924,0.57435,0.71657,1
0.95229,0.95719,0.47854,0.57355,0.86756,0.95798,0.5751,0.71758,1
0.95374,0.95734,0.47834,0.57563,0.86628,0.95894,0.57434,0.71586,1
0.95505,0.95713,0.47856,0.57388,0.86578,0.95861,0.57346,0.71734,1
0.95388,0.95549,0.47897,0.57306,0.8656,0.95982,0.57199,0.71604,1
0.95244,0.95626,0.48053,0.57393,0.86834,0.9593,0.5742,0.71629,1
0.95329,0.95697,0.47874,0.57316,0.86663,0.95802,0.57402,0.71609,1
0.058432,0.67919,0.89429,0.073761,0.59701,0.7149,0.8306,0.54655,0
0.95435,0.95671,0.47937,0.57169,0.86644,0.95917,0.57508,0.71595,1
0.95244,0.95527,0.47937,0.57438,0.86578,0.95746,0.57339,0.71582,1
0.95416,0.95537,0.47863,0.57233,0.86721,0.95848,0.57321,0.71557,1
0.95293,0.95723,0.48131,0.57404,0.86632,0.95827,0.57341,0.71615,1
0.95228,0.95743,0.47824,0.57461,0.86822,0.95966,0.57504,0.7159,1
0.95338,0.95654,0.47846,0.57361,0.86715,0.96093,0.5727,0.71658,1
0.95329,0.95582,0.4833,0.57585,0.86589,0.95817,0.5738,0.71521,1
0.95344,0.95568,0.47812,0.5726,0.86946,0.95935,0.57316,0.71624,1
0.95295,0.95625,0.48062,0.57448,0.86348,0.95745,0.57271,0.71618,1
0.95347,0.95603,0.48378,0.57281,0.86783,0.96371,0.57317,0.71737,1
0.95243,0.95543,0.47766,0.57292,0.86665,0.9599,0.57587,0.71581,1
0.9527,0.9562,0.47821,0.57259,0.86593,0.9576,0.57268,0.71624,1
0.95248,0.95623,0.47957,0.57298,0.8671,0.95929,0.57418,0.71588,1
0.95556,0.95511,0.47877,0.57525,0.87126,0.95877,0.5745,0.71502,1
0.95299,0.95626,0.47892,0.57563,0.86568,0.96024,0.57502,0.71729,1
0.95377,0.95638,0.47848,0.57419,0.86686,0.95801,0.57192,0.71764,1
0.95288,0.95842,0.48223,0.57442,0.86764,0.96009,0.57285,0.71524,1
0.95353,0.9559,0.47979,0.57453,0.86527,0.95817,0.57419,0.71545,1
0.95271,0.95658,0.4798,0.57242,0.86877,0.95767,0.57457,0.7167,1
0.95417,0.95681,0.4811,0.57292,0.86646,0.95896,0.57376,0.71553,1
0.95242,0.95832,0.47936,0.57298,0.86703,0.95861,0.57399,0.71608,1
0.95263,0.95755,0.47966,0.57356,0.86595,0.95964,0.57691,0.71602,1
0.95307,0.95555,0.47858,0.57763,0.8664,0.96027,0.57563,0.71793,1
0.95368,0.95638,0.47951,0.57395,0.86547,0.9606,0.5733,0.71515,1
0.95241,0.95607,0.47785,0.57417,0.8681,0.95885,0.57339,0.71578,1
0.95305,0.95837,0.4788,0.57342,0.86485,0.95938,0.57291,0.71563,1
0.95324,0.95945,0.48207,0.57355,0.86688,0.96187,0.57357,0.71623,1
0.95309,0.95704,0.47791,0.57623,0.86434,0.96059,0.57418,0.71545,1
0.953,0.95531,0.47913,0.5729,0.86523,0.95754,0.57517,0.716,1
0.95298,0.9561,0.47835,0.57265,0.86819,0.96032,0.57469,0.71629,1
0.95275,0.95817,0.47803,0.57456,0.86583,0.95719,0.57422,0.71717,1
0.95349,0.95653,0.47849,0.57203,0.86789,0.9608,0.57315,0.71636,1
0.95337,0.95615,0.47969,0.5725,0.86813,0.95732,0.57422,0.71617,1
