@relation sequential_data_8-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute 30 numeric
@attribute class {0,1,2,3,4,5}

@data
0.66551,0.24777,0.66791,0.081907,0.49978,0.16645,0.91434,0.74327,0.4105,0.42068,0.085066,0.57756,0.16795,0.58235,0.50157,0.16475,0.91513,0.16996,0.91369,0.74766,0.33664,0.50288,0.25013,0.90705,0.66798,0.91982,0.33105,0.24903,0.33309,0.24733,1
0.66657,0.25335,0.66777,0.078657,0.50193,0.16762,0.9144,0.75295,0.40924,0.41605,0.085835,0.57648,0.16239,0.582,0.49939,0.16648,0.9181,0.16366,0.91596,0.74833,0.33298,0.50751,0.24624,0.91552,0.6719,0.92259,0.33026,0.24831,0.33573,0.24686,1
0.66919,0.25026,0.66864,0.084126,0.50145,0.1694,0.91179,0.74882,0.41376,0.42344,0.080644,0.58023,0.16416,0.58261,0.49776,0.1645,0.91499,0.16529,0.91797,0.74971,0.3358,0.50154,0.24805,0.91239,0.67635,0.91825,0.32826,0.24959,0.33051,0.24263,1
0.66602,0.2539,0.6637,0.080774,0.50214,0.17084,0.91632,0.74479,0.41484,0.4196,0.086818,0.58316,0.16795,0.58266,0.49659,0.16435,0.91574,0.16701,0.91779,0.74779,0.33452,0.50304,0.24799,0.91051,0.67332,0.92199,0.32726,0.25164,0.32895,0.24667,1
0.6641,0.25063,0.66938,0.082171,0.50572,0.16802,0.91546,0.74562,0.41234,0.42046,0.079869,0.57626,0.16793,0.57863,0.50141,0.16704,0.91235,0.16375,0.91767,0.74573,0.33065,0.50574,0.25415,0.91088,0.67131,0.91929,0.32498,0.24722,0.33378,0.25236,1
0.66052,0.25186,0.66763,0.085905,0.50133,0.16359,0.91366,0.74802,0.41733,0.4174,0.08299,0.58154,0.16494,0.57895,0.49932,0.16144,0.91709,0.16658,0.91187,0.74545,0.33219,0.50258,0.25035,0.91245,0.67556,0.92196,0.32797,0.24896,0.33299,0.24747,1
0.6705,0.25441,0.66284,0.087024,0.5018,0.16986,0.9179,0.74306,0.41445,0.4146,0.084192,0.58129,0.16206,0.5818,0.50191,0.1665,0.91247,0.1656,0.91892,0.74872,0.33242,0.50399,0.25012,0.91231,0.67206,0.92207,0.33418,0.24713,0.33158,0.24396,1
0.66579,0.25323,0.66488,0.086164,0.49967,0.16425,0.91833,0.74815,0.41099,0.42099,0.080157,0.58261,0.16322,0.57891,0.49827,0.16623,0.91476,0.16268,0.91757,0.75059,0.33029,0.50347,0.24765,0.90874,0.67707,0.92152,0.3323,0.24772,0.33016,0.24474,1
0.67023,0.24611,0.66548,0.084472,0.50382,0.16626,0.91505,0.74668,0.41688,0.42036,0.085659,0.58474,0.16363,0.58421,0.50248,0.16156,0.90959,0.16886,0.91211,0.74501,0.33089,0.50154,0.2489,0.91127,0.66854,0.91992,0.33194,0.25239,0.33727,0.24715,1
0.66481,0.25356,0.66735,0.079865,0.49803,0.16604,0.91677,0.75009,0.41594,0.42095,0.086532,0.58451,0.1663,0.58531,0.50077,0.16297,0.91303,0.16881,0.91556,0.74481,0.32995,0.50306,0.24871,0.9103,0.67472,0.92034,0.33079,0.24709,0.32801,0.24151,1
0.67099,0.2512,0.66592,0.083404,0.50596,0.16655,0.91802,0.74416,0.4132,0.41413,0.086836,0.58229,0.16579,0.58375,0.50029,0.16358,0.91347,0.16567,0.9107,0.74888,0.33035,0.50337,0.24702,0.91174,0.67628,0.92636,0.33281,0.24378,0.33354,0.25085,1
0.66598,0.25382,0.66952,0.085515,0.50521,0.16865,0.91884,0.74858,0.41484,0.41433,0.080138,0.58081,0.1662,0.58388,0.506,0.16341,0.91199,0.1686,0.91233,0.7488,0.33608,0.50453,0.2512,0.90891,0.67148,0.92298,0.33205,0.25239,0.33425,0.24829,1
0.66906,0.24821,0.67051,0.082442,0.49764,0.16553,0.91744,0.75405,0.41143,0.41649,0.082137,0.58238,0.16875,0.57972,0.50121,0.16963,0.91383,0.17032,0.91743,0.75072,0.33603,0.50556,0.24865,0.91121,0.66928,0.91975,0.33184,0.25024,0.3325,0.24527,1
0.66658,0.25229,0.66381,0.087315,0.50193,0.16547,0.9161,0.74958,0.41486,0.41863,0.081169,0.58058,0.16419,0.58326,0.49946,0.16385,0.91555,0.16256,0.91459,0.74869,0.33094,0.49897,0.24899,0.91215,0.67796,0.92535,0.3305,0.2467,0.33288,0.24353,1
0.66616,0.25284,0.66427,0.083575,0.50116,0.17024,0.91645,0.74788,0.41719,0.42118,0.085819,0.58545,0.16631,0.57899,0.50078,0.16569,0.91121,0.16547,0.91655,0.7455,0.33648,0.50776,0.24535,0.90831,0.67434,0.92502,0.33349,0.2483,0.32935,0.24476,1
0.66069,0.2467,0.66899,0.07977,0.49894,0.1698,0.91472,0.74646,0.41595,0.42168,0.08504,0.57966,0.16443,0.57661,0.49923,0.16555,0.91219,0.16801,0.91439,0.7514,0.33407,0.5055,0.2447,0.91069,0.67211,0.92473,0.32619,0.25307,0.33136,0.25184,1
0.66728,0.2499,0.66663,0.083757,0.49787,0.17055,0.91788,0.74899,0.41295,0.4174,0.078694,0.57904,0.16525,0.57723,0.50282,0.16952,0.9117,0.16636,0.91576,0.74925,0.33239,0.50674,0.24627,0.90512,0.67272,0.9245,0.33099,0.24884,0.33544,0.2493,1
0.43673,0.089195,0.10393,0.89949,0.071472,0.80037,0.31312,0.78354,0.90225,0.94408,0.14074,0.89723,0.30446,0.30835,0.59667,0.42344,0.21683,0.29314,0.33761,0.94483,0.35821,0.40432,0.17393,0.16281,0.80835,0.63259,0.16124,0.48295,0.68756,0.68431,0
0.6665,0.25338,0.66616,0.086856,0.50291,0.16555,0.91543,0.74891,0.41077,0.42153,0.085313,0.5834,0.1697,0.57985,0.49577,0.16261,0.91123,0.17148,0.91531,0.75308,0.33404,0.50306,0.25376,0.91037,0.67617,0.92078,0.32944,0.24949,0.33682,0.24939,1
0.66744,0.25203,0.66442,0.083393,0.50148,0.16821,0.91825,0.74656,0.41825,0.41594,0.086519,0.58567,0.16861,0.57915,0.49797,0.16144,0.91425,0.1724,0.91455,0.74607,0.32962,0.50579,0.24634,0.91123,0.67117,0.92361,0.33052,0.24855,0.334,0.24709,1
0.66678,0.25385,0.6703,0.087366,0.50254,0.16757,0.91732,0.75179,0.41532,0.41612,0.08626,0.58117,0.1656,0.58273,0.50451,0.16536,0.91159,0.16733,0.91687,0.74979,0.33165,0.5006,0.25177,0.91004,0.67252,0.92098,0.32466,0.24712,0.32947,0.2495,1
0.66695,0.25369,0.66703,0.080869,0.50451,0.16861,0.91485,0.75012,0.41645,0.414,0.086706,0.57996,0.16755,0.5763,0.50069,0.16337,0.91473,0.16632,0.92013,0.75353,0.33062,0.50492,0.24628,0.91235,0.67118,0.92539,0.32787,0.24999,0.33407,0.24364,1
0.66189,0.24685,0.66881,0.085726,0.504,0.16498,0.91173,0.74986,0.41506,0.41768,0.082234,0.58068,0.16797,0.58208,0.50331,0.16577,0.91446,0.16447,0.91225,0.7523,0.33419,0.50909,0.24981,0.90933,0.67385,0.92081,0.32735,0.25234,0.33033,0.24758,1
0.66478,0.24759,0.67098,0.083019,0.50315,0.16782,0.91971,0.75198,0.41634,0.41801,0.086982,0.58197,0.16822,0.57861,0.5036,0.16502,0.9151,0.16604,0.91165,0.74736,0.33289,0.50823,0.25146,0.90771,0.67106,0.92416,0.33036,0.24854,0.33103,0.24725,1
0.66049,0.25205,0.67169,0.085885,0.50185,0.16581,0.91843,0.75044,0.41181,0.41557,0.082353,0.58323,0.16768,0.57581,0.50488,0.16018,0.91227,0.16993,0.91523,0.74653,0.33267,0.50612,0.24302,0.91021,0.67251,0.9227,0.33594,0.24673,0.33707,0.24403,1
0.66595,0.24571,0.66291,0.086028,0.50168,0.16509,0.91475,0.74823,0.40881,0.41673,0.087319,0.58102,0.17115,0.58122,0.50512,0.16338,0.91784,0.16123,0.91732,0.74773,0.3353,0.50338,0.24556,0.91572,0.67165,0.92058,0.33456,0.25009,0.33192,0.24331,1
0.66397,0.24585,0.66665,0.086584,0.50603,0.1694,0.91732,0.75085,0.418,0.41909,0.087401,0.5794,0.17036,0.58139,0.5012,0.16646,0.91439,0.17168,0.91728,0.74823,0.33226,0.50204,0.24805,0.90712,0.67627,0.92186,0.32971,0.24853,0.32895,0.24861,1
0.66822,0.24673,0.66826,0.080149,0.50175,0.16566,0.91223,0.75098,0.41321,0.41846,0.083838,0.58576,0.16819,0.57593,0.49643,0.16767,0.91663,0.16696,0.91437,0.74826,0.33293,0.50326,0.25285,0.91237,0.67388,0.92685,0.32916,0.24827,0.32919,0.24753,1
0.66031,0.2541,0.66564,0.082823,0.50159,0.16973,0.91273,0.74696,0.41799,0.42049,0.085214,0.58149,0.16508,0.5808,0.50061,0.16799,0.90999,0.16476,0.91921,0.74898,0.33387,0.50002,0.249,0.90957,0.66982,0.9244,0.32593,0.25358,0.33091,0.24574,1
0.66191,0.25142,0.66809,0.084821,0.50391,0.1669,0.91577,0.7469,0.41295,0.41662,0.084833,0.58271,0.16106,0.57749,0.49846,0.16923,0.91634,0.16771,0.91361,0.7467,0.33506,0.50408,0.24872,0.91053,0.67797,0.92485,0.33309,0.24955,0.334,0.24912,1
0.6643,0.25248,0.66864,0.086683,0.50166,0.16503,0.91409,0.75118,0.41307,0.42239,0.087848,0.58,0.16797,0.58217,0.50054,0.16195,0.91386,0.16929,0.91431,0.74835,0.33133,0.50446,0.24577,0.90787,0.67542,0.92433,0.33194,0.24904,0.33108,0.2456,1
0.66377,0.25144,0.667,0.085093,0.50647,0.1686,0.91702,0.74983,0.40967,0.41798,0.088632,0.58256,0.16525,0.57742,0.50047,0.16465,0.91556,0.16595,0.91468,0.74734,0.33305,0.50333,0.24498,0.90941,0.67224,0.92374,0.32825,0.24891,0.33106,0.25098,1
0.66456,0.24799,0.66875,0.081822,0.49895,0.16512,0.91484,0.74413,0.41546,0.41613,0.08636,0.58061,0.16453,0.57802,0.49989,0.1666,0.91487,0.16722,0.91333,0.75013,0.32961,0.50377,0.24734,0.91307,0.67707,0.9216,0.32556,0.24414,0.33388,0.24954,1
0.66447,0.25186,0.66592,0.08531,0.5006,0.16411,0.91498,0.7539,0.41667,0.41515,0.086846,0.58158,0.17027,0.5774,0.5014,0.16452,0.91099,0.16754,0.91334,0.74799,0.33306,0.50071,0.24671,0.90944,0.67435,0.91619,0.33376,0.24831,0.33414,0.24829,1
0.66543,0.24982,0.66467,0.083683,0.50518,0.16209,0.91804,0.74881,0.41096,0.4211,0.085078,0.58243,0.17044,0.57947,0.50215,0.16804,0.91447,0.16589,0.90973,0.75134,0.33532,0.50544,0.24334,0.91204,0.67565,0.92347,0.33199,0.24736,0.32809,0.24832,1
0.66394,0.25158,0.66826,0.089432,0.50053,0.16728,0.91229,0.75132,0.41522,0.41447,0.080704,0.57945,0.1674,0.57821,0.4991,0.16958,0.9143,0.16485,0.91614,0.74681,0.33722,0.5042,0.24667,0.91437,0.67229,0.92546,0.32964,0.2503,0.3337,0.2511,1
0.65995,0.25316,0.66927,0.084863,0.50412,0.16404,0.9157,0.74719,0.41525,0.42052,0.083567,0.57843,0.16355,0.57986,0.4992,0.16212,0.91242,0.16374,0.91445,0.74704,0.33331,0.50322,0.25089,0.91094,0.67161,0.91912,0.33186,0.25026,0.32851,0.24742,1
0.66776,0.25073,0.66308,0.083318,0.49917,0.16522,0.91238,0.75392,0.41417,0.41801,0.080371,0.58466,0.16791,0.57941,0.50392,0.16916,0.91819,0.16478,0.91571,0.75075,0.33442,0.50417,0.2522,0.90899,0.67167,0.91686,0.33146,0.24821,0.33524,0.24893,1
0.66391,0.25061,0.66534,0.083945,0.4999,0.16499,0.9162,0.7453,0.414,0.41956,0.080834,0.57846,0.17098,0.58026,0.49934,0.16088,0.91618,0.16611,0.91759,0.74875,0.33107,0.50673,0.24791,0.90829,0.67408,0.92684,0.32996,0.24725,0.33266,0.24826,1
0.66741,0.25074,0.66676,0.080085,0.49979,0.16803,0.91504,0.748,0.41229,0.41812,0.082717,0.58013,0.16791,0.582,0.49915,0.16702,0.91629,0.16775,0.91297,0.74594,0.33546,0.50324,0.24635,0.91375,0.67038,0.91707,0.32742,0.24892,0.33162,0.24974,1
0.66382,0.25126,0.66817,0.084309,0.50507,0.16744,0.91728,0.74823,0.41542,0.41753,0.085432,0.57682,0.16341,0.57852,0.49952,0.16896,0.91442,0.16384,0.9159,0.74893,0.33774,0.50478,0.2506,0.90768,0.67205,0.92608,0.32626,0.24925,0.33419,0.24929,1
0.66241,0.25547,0.6676,0.08529,0.5035,0.16472,0.91713,0.74845,0.41647,0.42004,0.081598,0.58056,0.16906,0.57835,0.49952,0.16135,0.91621,0.16404,0.91721,0.74957,0.32927,0.50677,0.24858,0.90574,0.67504,0.92255,0.33283,0.2538,0.33352,0.24577,1
0.66057,0.25263,0.66308,0.083169,0.50254,0.16452,0.91575,0.74389,0.41611,0.41604,0.079418,0.58428,0.16467,0.58496,0.50013,0.16586,0.90987,0.16649,0.91261,0.74926,0.3309,0.50457,0.25401,0.9079,0.67323,0.92384,0.32995,0.24865,0.33352,0.24855,1
0.66494,0.24724,0.66882,0.085791,0.50026,0.16932,0.91238,0.75071,0.41548,0.41857,0.081995,0.58489,0.16584,0.58391,0.49827,0.1667,0.91789,0.16397,0.91378,0.74758,0.33426,0.50064,0.2519,0.91217,0.67023,0.92192,0.32561,0.24678,0.32915,0.25054,1
0.66556,0.25126,0.668,0.086169,0.49653,0.16722,0.9194,0.74983,0.41588,0.41355,0.0838,0.57864,0.1668,0.57465,0.49973,0.16454,0.91922,0.16383,0.91601,0.75105,0.33652,0.49868,0.24825,0.90682,0.67557,0.92664,0.3298,0.2494,0.32817,0.24671,1
0.66543,0.25247,0.66723,0.078679,0.4977,0.16748,0.9122,0.74671,0.41772,0.41882,0.082127,0.58283,0.16467,0.5796,0.50158,0.16685,0.90934,0.16926,0.91444,0.74991,0.3348,0.50461,0.25302,0.90605,0.67591,0.92455,0.33161,0.24624,0.33409,0.24921,1
0.66501,0.2461,0.66905,0.084158,0.50183,0.16504,0.91623,0.75209,0.41856,0.41744,0.08323,0.5798,0.16839,0.58329,0.5015,0.162,0.91938,0.17212,0.9159,0.75257,0.33894,0.50926,0.24542,0.91216,0.67231,0.92206,0.32834,0.24625,0.33728,0.2465,1
0.66496,0.25063,0.66939,0.081366,0.49951,0.16773,0.91977,0.74864,0.41488,0.41595,0.085416,0.57721,0.16121,0.57826,0.50046,0.16873,0.91309,0.16667,0.91671,0.7535,0.32944,0.50342,0.25042,0.90812,0.67569,0.92073,0.32886,0.24576,0.33034,0.24681,1
0.66435,0.25128,0.67195,0.084975,0.50033,0.1671,0.91442,0.74707,0.41627,0.41816,0.087676,0.57599,0.16514,0.5802,0.50315,0.16604,0.9165,0.16848,0.91688,0.74409,0.33233,0.50832,0.24915,0.91226,0.67174,0.92442,0.33477,0.24526,0.33495,0.24947,1
0.66512,0.2511,0.66626,0.078674,0.50094,0.17135,0.91632,0.74761,0.41184,0.41915,0.081178,0.58481,0.16929,0.579,0.49805,0.17085,0.91161,0.16898,0.91377,0.74746,0.32861,0.50383,0.25155,0.90993,0.67966,0.92398,0.33121,0.25069,0.33061,0.24154,1
0.6632,0.24474,0.66761,0.086084,0.50339,0.16938,0.91999,0.7453,0.41041,0.41523,0.084539,0.58385,0.16759,0.57802,0.50146,0.16498,0.91701,0.17019,0.91545,0.75077,0.33352,0.50631,0.24939,0.90597,0.67643,0.92233,0.33211,0.25192,0.33403,0.24823,1
0.66547,0.25182,0.6649,0.08535,0.50038,0.1707,0.91723,0.74568,0.40968,0.41609,0.083948,0.57799,0.16781,0.57511,0.50503,0.16595,0.91435,0.16926,0.91099,0.74936,0.32938,0.49802,0.25091,0.91389,0.67805,0.9188,0.33163,0.2495,0.33083,0.24423,1
0.66695,0.24883,0.66744,0.085903,0.49748,0.16656,0.91636,0.75278,0.41569,0.41726,0.078778,0.58264,0.16382,0.57877,0.50138,0.16628,0.91779,0.16443,0.91401,0.7478,0.33497,0.50386,0.2528,0.91085,0.67283,0.92015,0.33161,0.24412,0.33206,0.24466,1
0.66317,0.25393,0.66778,0.083763,0.49721,0.17176,0.91103,0.75113,0.41702,0.41634,0.082199,0.57707,0.16158,0.57999,0.49683,0.16461,0.91605,0.17064,0.91614,0.747,0.33494,0.50017,0.25049,0.91387,0.67079,0.91868,0.33418,0.25159,0.33418,0.24457,1
0.66117,0.24946,0.66725,0.084581,0.49989,0.1645,0.91491,0.74402,0.41813,0.41587,0.085825,0.57971,0.16317,0.58225,0.50008,0.16881,0.91274,0.16461,0.91597,0.75023,0.33216,0.49844,0.24566,0.91104,0.67243,0.92132,0.32994,0.24867,0.33178,0.24228,1
0.66248,0.25336,0.6697,0.085112,0.49959,0.16599,0.91477,0.7517,0.41907,0.41613,0.083135,0.58303,0.16878,0.58133,0.50205,0.1659,0.91764,0.17106,0.91335,0.75167,0.33005,0.50463,0.25117,0.9111,0.67313,0.92174,0.3332,0.25016,0.32897,0.24826,1
0.66398,0.25174,0.66565,0.086106,0.4985,0.17036,0.91521,0.75021,0.41216,0.4197,0.086413,0.58459,0.16711,0.57813,0.49974,0.16652,0.91724,0.16811,0.91197,0.75006,0.33484,0.49874,0.2527,0.91009,0.67402,0.91759,0.3255,0.2493,0.33086,0.24418,1
0.66854,0.25439,0.66158,0.088706,0.5006,0.16208,0.91716,0.74794,0.41625,0.41772,0.084491,0.58062,0.1701,0.57917,0.50302,0.16523,0.91339,0.16571,0.92026,0.7489,0.33496,0.49872,0.25195,0.91439,0.67381,0.91952,0.33204,0.24869,0.33123,0.24507,1
0.66363,0.24998,0.66571,0.085257,0.50618,0.16506,0.91501,0.74453,0.40905,0.4172,0.08617,0.58472,0.16345,0.5763,0.49831,0.16175,0.91186,0.16654,0.91601,0.74981,0.32956,0.50842,0.24673,0.90515,0.67621,0.92325,0.32813,0.24862,0.33267,0.24784,1
0.66561,0.25342,0.67063,0.084701,0.50097,0.16656,0.91979,0.7466,0.41516,0.42123,0.086674,0.57946,0.16544,0.57582,0.49728,0.16722,0.91514,0.16509,0.91442,0.74947,0.33799,0.49997,0.25127,0.90487,0.66968,0.92149,0.32541,0.24471,0.32837,0.2478,1
0.66698,0.24722,0.6702,0.08259,0.50325,0.16432,0.91398,0.75154,0.41469,0.4159,0.080933,0.57965,0.16507,0.57754,0.50236,0.16657,0.9171,0.16664,0.91314,0.75118,0.32911,0.50081,0.2476,0.91261,0.67897,0.91953,0.33075,0.25172,0.33169,0.24741,1
0.25737,0.66308,0.78069,0.86098,0.53,0.70399,0.16963,0.52326,0.08205,0.24457,0.33014,0.3852,0.17335,0.48773,0.2845,0.088487,0.093849,0.084136,0.26032,0.41926,0.63517,0.71857,1.0537,0.6694,0.92457,1.0107,0.70614,0.083726,0.078728,0.57388,0
0.66987,0.25071,0.66307,0.086831,0.50408,0.16765,0.91735,0.74925,0.41759,0.42327,0.08425,0.58245,0.1635,0.58087,0.5014,0.16518,0.9134,0.16723,0.91994,0.7508,0.33477,0.50514,0.25072,0.914,0.67411,0.92039,0.33133,0.25176,0.33327,0.24754,1
0.66548,0.24723,0.67036,0.083076,0.5,0.16679,0.91375,0.74766,0.41324,0.416,0.085433,0.58026,0.16208,0.57937,0.49681,0.16405,0.91475,0.17135,0.92009,0.74597,0.33327,0.5046,0.25376,0.91535,0.6764,0.91856,0.33375,0.24987,0.33357,0.25096,1
