@relation sequential_data_7-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute class {0,1,2,3,4}

@data
0.88332,0.48155,0.3226,1
0.881,0.47973,0.32289,1
0.8778,0.47925,0.31634,1
0.88864,0.483,0.31822,1
0.88238,0.47593,0.31999,1
0.88236,0.48088,0.32172,1
0.8831,0.48366,0.32298,1
0.88072,0.48171,0.3227,1
0.87757,0.4768,0.31703,1
0.87693,0.48146,0.32094,1
0.87718,0.48132,0.3246,1
0.87977,0.47652,0.3187,1
0.8792,0.48078,0.31704,1
0.48423,0.93898,0.67805,0
0.87862,0.47992,0.32363,1
0.87634,0.48078,0.32217,1
0.87876,0.48377,0.32279,1
0.87578,0.48402,0.31663,1
0.87766,0.48075,0.32212,1
0.87854,0.47721,0.31943,1
0.8744,0.47989,0.3212,1
0.87728,0.48254,0.32214,1
0.88194,0.47853,0.32068,1
0.88074,0.48022,0.32191,1
0.88052,0.47625,0.32304,1
0.88137,0.47917,0.32339,1
0.88016,0.47789,0.3224,1
0.88218,0.47836,0.32141,1
0.87913,0.4821,0.31941,1
0.88279,0.48182,0.32223,1
0.881,0.48049,0.31801,1
0.8804,0.48196,0.32375,1
0.88098,0.48206,0.32159,1
0.87807,0.47939,0.31867,1
0.87443,0.47825,0.31644,1
0.88285,0.48259,0.32213,1
0.87958,0.48013,0.3177,1
0.8762,0.48053,0.31954,1
0.88062,0.4787,0.31785,1
0.88174,0.47894,0.31559,1
0.87719,0.47928,0.32254,1
0.87712,0.47887,0.32059,1
0.46521,0.66778,0.059756,0
0.87858,0.47884,0.31659,1
0.88023,0.48215,0.31856,1
0.88201,0.47983,0.32182,1
0.87828,0.48116,0.32255,1
0.87776,0.4827,0.3211,1
0.88076,0.48566,0.31601,1
0.87881,0.48202,0.32151,1
0.87696,0.48086,0.31622,1
0.87591,0.48111,0.31869,1
0.87638,0.48004,0.31679,1
0.87689,0.47813,0.32148,1
0.88011,0.48259,0.32327,1
0.88281,0.48129,0.32133,1
0.87712,0.47785,0.31738,1
0.882,0.4778,0.31918,1
0.87776,0.48449,0.3228,1
0.87977,0.48126,0.3247,1
0.87995,0.48007,0.32238,1
0.87802,0.47718,0.31774,1
0.88187,0.48601,0.32212,1
0.87836,0.47578,0.31882,1
0.88021,0.48202,0.32223,1
0.88131,0.48307,0.32075,1
0.88111,0.48494,0.32268,1
0.87994,0.4827,0.32038,1
0.88191,0.47896,0.32066,1
0.87545,0.47674,0.31768,1
0.88126,0.48114,0.32163,1
0.88115,0.4799,0.31828,1
0.87747,0.48155,0.32012,1
0.87542,0.47912,0.31927,1
0.87572,0.48076,0.32096,1
0.87771,0.48053,0.31852,1
0.87471,0.47855,0.31808,1
0.87591,0.4784,0.31871,1
0.88145,0.47864,0.31741,1
0.88258,0.4852,0.32,1
0.8817,0.48185,0.32058,1
0.39439,0.028916,0.19694,0
0.88191,0.48048,0.31958,1
0.87992,0.48729,0.32375,1
0.87692,0.47978,0.31859,1
0.88369,0.48223,0.32128,1
0.8798,0.47884,0.31835,1
0.87782,0.47844,0.31942,1
0.88235,0.48142,0.32235,1
0.87996,0.48148,0.31675,1
0.87908,0.48112,0.31738,1
0.88048,0.47901,0.31766,1
0.87759,0.48207,0.31794,1
0.88317,0.47679,0.31733,1
0.87494,0.47983,0.32321,1
0.87494,0.4783,0.31707,1
0.87923,0.47795,0.31935,1
0.88085,0.48185,0.32141,1
0.88037,0.48318,0.3217,1
0.87995,0.48337,0.32362,1
0.88151,0.48336,0.31555,1
0.88465,0.48238,0.3202,1
0.87985,0.48186,0.32155,1
0.88011,0.4805,0.32257,1
0.88268,0.48033,0.32029,1
0.87885,0.47829,0.31919,1
0.8814,0.47868,0.3265,1
0.88063,0.47853,0.31805,1
0.87866,0.4803,0.32208,1
0.87838,0.48058,0.31807,1
0.88179,0.47708,0.32202,1
0.87836,0.47854,0.31834,1
0.8796,0.48132,0.31767,1
0.87725,0.47928,0.31745,1
0.87459,0.47958,0.31815,1
0.88002,0.48323,0.32001,1
0.87921,0.47807,0.31992,1
0.87887,0.48335,0.32148,1
0.17053,0.57091,0.21962,0
0.88154,0.48326,0.3233,1
0.87789,0.47957,0.31717,1
0.88035,0.48197,0.32119,1
0.87816,0.47895,0.31906,1
0.87654,0.48358,0.32088,1
0.88367,0.48432,0.31155,1
0.87936,0.47588,0.32219,1
0.88043,0.47516,0.32579,1
0.87988,0.47687,0.32085,1
0.88129,0.48004,0.32296,1
0.87868,0.48301,0.3213,1
0.8746,0.47522,0.31592,1
0.88137,0.48206,0.31506,1
0.87611,0.48275,0.32099,1
0.88154,0.47769,0.32546,1
0.8803,0.47653,0.32162,1
0.87965,0.47867,0.32523,1
0.87867,0.47808,0.31862,1
0.8767,0.48019,0.32024,1
0.88,0.47745,0.32035,1
0.87885,0.48095,0.31796,1
0.88225,0.48505,0.32257,1
0.88394,0.47805,0.31563,1
0.88052,0.47791,0.31832,1
0.88166,0.48346,0.32256,1
0.88392,0.47837,0.31461,1
0.046654,0.48591,0.10192,0
0.8844,0.47606,0.31919,1
0.88143,0.478,0.31938,1
0.88365,0.47911,0.31699,1
0.87679,0.48061,0.31918,1
0.8775,0.47946,0.32084,1
0.87431,0.47769,0.31984,1
0.88012,0.47715,0.32218,1
0.88045,0.48533,0.32222,1
0.88253,0.47653,0.32053,1
0.87659,0.48519,0.32501,1
0.88046,0.48417,0.31924,1
0.88211,0.48095,0.32,1
0.87952,0.48013,0.32304,1
0.87936,0.48303,0.31661,1
0.88466,0.48342,0.32473,1
0.87907,0.48098,0.32265,1
0.87791,0.47825,0.32046,1
0.87998,0.48284,0.31863,1
0.87943,0.47766,0.31819,1
0.88066,0.47754,0.32177,1
0.87927,0.47766,0.32042,1
0.87799,0.47807,0.31647,1
0.87666,0.48125,0.31944,1
0.88317,0.48166,0.3202,1
0.88031,0.48216,0.32302,1
0.88362,0.47952,0.32392,1
0.87683,0.48059,0.31749,1
0.88051,0.47835,0.32288,1
0.16377,0.18829,0.95446,0
0.88596,0.48057,0.32076,1
0.88069,0.48324,0.32293,1
0.88009,0.48157,0.32192,1
0.88153,0.47902,0.32189,1
0.87759,0.4824,0.31694,1
0.88028,0.48001,0.32268,1
0.87995,0.47973,0.3171,1
0.88046,0.47711,0.31815,1
0.87792,0.48366,0.32013,1
0.88341,0.48385,0.3224,1
0.87999,0.48226,0.32033,1
0.88204,0.47724,0.31645,1
0.87975,0.47898,0.31834,1
0.8818,0.48081,0.32166,1
0.88073,0.48404,0.32009,1
0.87786,0.47751,0.31869,1
0.88239,0.48128,0.32094,1
0.88061,0.47955,0.31798,1
0.87673,0.48232,0.31842,1
0.8826,0.47787,0.32107,1
0.88138,0.4829,0.31903,1
0.88372,0.48385,0.31873,1
0.88535,0.48212,0.32149,1
0.88121,0.48244,0.32199,1
0.88078,0.4839,0.32256,1
0.87965,0.47916,0.31476,1
0.8788,0.47728,0.32017,1
0.87832,0.48103,0.32212,1
0.42404,0.36481,0.87009,0
0.87982,0.48222,0.32113,1
0.87682,0.47653,0.32029,1
0.88177,0.48008,0.31916,1
0.88058,0.47628,0.32143,1
0.87826,0.4813,0.32189,1
0.87646,0.48296,0.32291,1
0.87678,0.48231,0.32382,1
0.87452,0.47847,0.3218,1
0.87875,0.47771,0.32084,1
0.8778,0.47733,0.31983,1
0.87809,0.48113,0.32236,1
0.87981,0.48387,0.31793,1
0.88007,0.48503,0.32447,1
0.88124,0.47864,0.31672,1
0.88319,0.47889,0.32059,1
0.8815,0.48176,0.32136,1
0.87507,0.48294,0.31286,1
0.87824,0.47823,0.32092,1
0.87553,0.47916,0.32107,1
0.88044,0.48228,0.31781,1
0.88072,0.48175,0.32264,1
0.88092,0.48015,0.32552,1
0.88224,0.47733,0.32288,1
0.87661,0.48137,0.31806,1
0.87986,0.48089,0.32375,1
0.77256,0.91856,0.32661,0
0.87768,0.48119,0.31846,1
0.87465,0.48445,0.3223,1
0.87956,0.4838,0.3202,1
0.88148,0.48181,0.31992,1
0.87987,0.48068,0.32306,1
0.88537,0.47731,0.32241,1
0.88058,0.48173,0.31849,1
0.87993,0.47654,0.31562,1
0.87921,0.48488,0.32252,1
0.8793,0.47607,0.32145,1
0.87739,0.47721,0.31405,1
0.87979,0.47867,0.32195,1
0.87986,0.48464,0.31868,1
0.87155,0.48513,0.32098,1
0.88131,0.48169,0.31888,1
0.87862,0.47658,0.31853,1
0.88424,0.47983,0.32265,1
0.87857,0.4799,0.31679,1
0.87779,0.47987,0.32131,1
0.88511,0.48004,0.32212,1
0.8814,0.47687,0.32026,1
0.88146,0.48251,0.32032,1
0.87836,0.47738,0.31901,1
0.88153,0.484,0.32136,1
0.88182,0.47982,0.31917,1
0.88209,0.4806,0.31964,1
0.88153,0.4792,0.32106,1
0.87872,0.48247,0.32145,1
0.88177,0.48249,0.32067,1
0.8784,0.47886,0.31788,1
0.87946,0.48013,0.31779,1
0.87852,0.47547,0.31775,1
0.88087,0.48153,0.32223,1
0.87905,0.4788,0.31804,1
0.88139,0.48123,0.32278,1
0.88045,0.48196,0.32353,1
0.87896,0.48181,0.32347,1
0.49097,0.16878,0.15697,0
0.87692,0.47903,0.31792,1
0.87985,0.48257,0.31771,1
0.88184,0.48248,0.31933,1
0.88365,0.4817,0.32303,1
0.8836,0.48012,0.32235,1
0.8773,0.48064,0.32375,1
0.88032,0.47725,0.3195,1
0.8799,0.48324,0.32241,1
0.87795,0.47886,0.31817,1
0.8765,0.48406,0.31576,1
0.87936,0.47879,0.32453,1
0.884,0.47747,0.31775,1
0.87976,0.47899,0.32319,1
0.87666,0.47693,0.32011,1
0.87873,0.48097,0.32234,1
0.87619,0.47781,0.3223,1
0.87995,0.48044,0.31723,1
0.87671,0.47798,0.32101,1
0.88138,0.48386,0.31876,1
0.87912,0.48219,0.32145,1
0.87957,0.4781,0.31656,1
0.88003,0.4803,0.31781,1
0.87661,0.47533,0.31931,1
0.87944,0.47493,0.32197,1
0.879,0.4818,0.32226,1
0.8822,0.48366,0.31844,1
0.8751,0.47889,0.31881,1
0.87909,0.47972,0.31673,1
0.87948,0.48163,0.31787,1
0.88103,0.48042,0.3223,1
0.88056,0.48227,0.32105,1
0.87982,0.47861,0.31782,1
0.88074,0.48179,0.31894,1
0.87907,0.48581,0.31834,1
0.71915,0.50953,0.17786,0
0.88276,0.4813,0.31844,1
0.8774,0.48037,0.32543,1
0.87654,0.4811,0.31867,1
0.87993,0.48133,0.32257,1
0.87984,0.48295,0.31756,1
0.87772,0.4794,0.32231,1
0.87856,0.47964,0.31801,1
0.88213,0.48027,0.31821,1
0.87787,0.47782,0.31855,1
0.87867,0.47843,0.31875,1
0.87903,0.47784,0.31671,1
0.87773,0.47595,0.3181,1
0.87942,0.47304,0.32374,1
0.87973,0.47721,0.31886,1
0.87789,0.47863,0.31882,1
0.87613,0.48198,0.32348,1
0.8779,0.47845,0.31939,1
0.87928,0.47789,0.32168,1
0.87643,0.48283,0.31948,1
0.87674,0.4788,0.31671,1
0.87982,0.47726,0.32161,1
0.88053,0.48032,0.3231,1
0.8807,0.48238,0.31787,1
0.88,0.47807,0.31875,1
0.87996,0.48127,0.32192,1
0.87779,0.47771,0.31387,1
0.88393,0.47913,0.3189,1
0.41319,0.011796,0.6659,0
0.87481,0.48199,0.31883,1
0.87675,0.47797,0.3169,1
0.88207,0.48442,0.31788,1
0.88142,0.47935,0.32104,1
0.87817,0.47877,0.32114,1
0.87197,0.48297,0.31822,1
0.87839,0.47871,0.31892,1
0.87991,0.48232,0.32161,1
0.88035,0.48167,0.31691,1
0.88244,0.48144,0.32012,1
0.87781,0.47774,0.31939,1
0.88165,0.48065,0.32222,1
0.87764,0.48172,0.3194,1
0.87741,0.47832,0.32073,1
0.88053,0.47919,0.32354,1
0.88074,0.48309,0.31991,1
0.87872,0.48047,0.31748,1
0.88077,0.47728,0.32156,1
0.87768,0.4759,0.32101,1
0.87759,0.48028,0.31815,1
0.87722,0.4797,0.32095,1
0.87801,0.47841,0.3251,1
0.88125,0.4805,0.32188,1
0.8791,0.47833,0.31883,1
0.88235,0.48055,0.32139,1
0.88002,0.4828,0.32262,1
0.87898,0.47655,0.31685,1
0.87759,0.48073,0.32098,1
0.87844,0.48124,0.31604,1
0.87983,0.48517,0.32279,1
0.87747,0.47727,0.319,1
0.88134,0.48087,0.3183,1
0.87391,0.47827,0.31469,1
0.88022,0.48206,0.32215,1
0.87767,0.47966,0.32216,1
0.88146,0.47794,0.31795,1
0.88523,0.47964,0.31739,1
0.1679,0.57452,0.73677,0
0.88134,0.48168,0.3233,1
0.87972,0.48088,0.32665,1
0.87871,0.48092,0.32296,1
0.87804,0.48582,0.31515,1
0.88431,0.48334,0.31965,1
0.87766,0.48,0.31924,1
0.8796,0.48492,0.32845,1
0.87976,0.48266,0.3195,1
0.88148,0.48118,0.32042,1
0.87866,0.47845,0.31767,1
0.87794,0.47979,0.31885,1
0.88048,0.48203,0.32293,1
0.87966,0.48024,0.32239,1
0.88129,0.48168,0.32397,1
0.88257,0.47957,0.32262,1
0.87904,0.47697,0.32489,1
0.87916,0.47686,0.31879,1
0.88252,0.47883,0.32147,1
0.87897,0.48417,0.32136,1
0.87931,0.47934,0.31766,1
0.88104,0.48397,0.32123,1
0.88119,0.4791,0.31665,1
0.87751,0.47895,0.32096,1
0.88105,0.47903,0.32225,1
0.8815,0.48072,0.32146,1
0.87987,0.48275,0.32556,1
0.62203,0.19647,0.34667,0
0.88069,0.47826,0.32214,1
0.87826,0.47741,0.32023,1
0.87654,0.48248,0.31765,1
0.87761,0.48027,0.31911,1
0.87812,0.47824,0.32288,1
0.87499,0.47935,0.32154,1
0.8792,0.47817,0.3227,1
0.87985,0.48404,0.32621,1
0.87813,0.48268,0.32143,1
0.88853,0.48396,0.3208,1
0.87276,0.48055,0.31887,1
0.87693,0.48136,0.32178,1
0.8776,0.48019,0.31894,1
0.87937,0.48352,0.32057,1
0.87569,0.47779,0.32049,1
0.88006,0.47781,0.32127,1
0.87821,0.47595,0.32127,1
0.88355,0.47948,0.32003,1
0.87859,0.48062,0.32288,1
0.88072,0.47949,0.31781,1
0.87914,0.48286,0.31911,1
0.87753,0.48101,0.3211,1
0.87895,0.47916,0.31494,1
0.87945,0.47783,0.31952,1
0.881,0.47791,0.31964,1
0.88094,0.47996,0.31749,1
0.87909,0.48469,0.3189,1
0.88026,0.47581,0.31707,1
0.8802,0.48284,0.32193,1
0.87881,0.47875,0.31776,1
0.88557,0.47695,0.32297,1
0.88125,0.47889,0.31822,1
0.8827,0.47967,0.32004,1
0.87861,0.48222,0.32255,1
0.87957,0.4824,0.31963,1
0.87758,0.47947,0.31655,1
0.88062,0.4819,0.32337,1
0.87964,0.4826,0.31975,1
0.87719,0.48311,0.31543,1
0.12461,0.81344,0.70858,0
0.87687,0.47949,0.32001,1
0.87749,0.4774,0.31904,1
0.87801,0.47963,0.31861,1
0.87695,0.47819,0.31934,1
0.87918,0.48128,0.32205,1
0.87842,0.47838,0.31895,1
0.87968,0.48138,0.3172,1
0.87841,0.47918,0.31809,1
0.87862,0.48579,0.31568,1
0.88081,0.47948,0.31831,1
0.88015,0.48257,0.31827,1
0.87781,0.47675,0.32016,1
0.88165,0.47755,0.31891,1
0.87722,0.47878,0.32061,1
0.88611,0.47763,0.32122,1
0.87934,0.48348,0.32186,1
0.87971,0.48027,0.31622,1
0.88253,0.48025,0.31776,1
0.87741,0.485,0.32039,1
0.88114,0.4868,0.31842,1
0.88412,0.47974,0.32144,1
0.87904,0.48319,0.31902,1
0.87893,0.48357,0.31954,1
0.87975,0.47812,0.32085,1
0.88058,0.48194,0.32107,1
0.8778,0.47833,0.31668,1
0.88151,0.48227,0.31974,1
0.88568,0.4823,0.3235,1
0.87621,0.4818,0.31857,1
0.88265,0.48005,0.32042,1
0.88068,0.48234,0.32182,1
0.87889,0.48188,0.31548,1
0.87967,0.48479,0.31462,1
0.88134,0.48138,0.31752,1
0.10398,0.040331,0.58887,0
0.88188,0.48182,0.31931,1
0.88204,0.48181,0.31749,1
0.8802,0.48071,0.31751,1
0.87469,0.47829,0.32113,1
0.88417,0.48407,0.32052,1
0.87758,0.47653,0.32142,1
0.88186,0.48224,0.31991,1
0.88228,0.47667,0.32215,1
0.88233,0.48025,0.31874,1
0.88216,0.48191,0.31783,1
0.87801,0.47679,0.31599,1
0.88414,0.48243,0.31691,1
0.88238,0.48461,0.32131,1
0.87351,0.48016,0.31876,1
0.87383,0.47636,0.31727,1
0.87703,0.48246,0.31729,1
0.88009,0.47536,0.32009,1
0.87908,0.47779,0.32074,1
0.87846,0.48268,0.31634,1
0.8786,0.47936,0.32461,1
0.87855,0.48373,0.32399,1
0.87786,0.47759,0.3217,1
0.87835,0.48374,0.31657,1
0.87983,0.48341,0.31936,1
0.87914,0.47716,0.32399,1
0.87651,0.48096,0.31752,1
0.87877,0.47687,0.31852,1
0.87934,0.47846,0.32201,1
0.87701,0.47986,0.31962,1
0.87886,0.47865,0.31845,1
0.88096,0.48155,0.31745,1
0.87815,0.47675,0.31688,1
0.87679,0.48237,0.32579,1
0.87972,0.47755,0.31948,1
0.87884,0.48312,0.32025,1
0.87667,0.48153,0.32616,1
0.19669,0.24715,0.24788,0
0.87599,0.47907,0.31671,1
0.8771,0.47962,0.31906,1
0.87661,0.47992,0.31758,1
0.87715,0.48224,0.3203,1
0.88166,0.48072,0.31911,1
0.87989,0.47815,0.31707,1
0.88078,0.47801,0.31992,1
0.88122,0.48044,0.32302,1
0.87892,0.48259,0.3175,1
0.88056,0.47813,0.31719,1
0.88257,0.48088,0.31882,1
0.87564,0.47959,0.32257,1
0.88286,0.48015,0.3197,1
0.88153,0.48204,0.31911,1
0.87965,0.47829,0.32153,1
0.8789,0.47832,0.31906,1
0.8802,0.47842,0.32176,1
0.87977,0.47684,0.31877,1
0.8798,0.48378,0.32069,1
0.87847,0.47858,0.3173,1
0.88053,0.4813,0.31838,1
0.87744,0.47836,0.31743,1
0.88075,0.48339,0.31823,1
0.8808,0.48205,0.32222,1
0.88057,0.47644,0.31717,1
0.87945,0.47807,0.32125,1
0.87646,0.47881,0.31982,1
0.87828,0.47844,0.32019,1
0.87989,0.48156,0.32193,1
0.87753,0.48603,0.32201,1
0.87745,0.48271,0.31787,1
0.87715,0.47995,0.31869,1
0.87698,0.47857,0.32045,1
0.64876,0.62411,0.32691,0
0.87732,0.47559,0.3163,1
0.8813,0.48051,0.32162,1
0.87951,0.48254,0.32061,1
0.88168,0.48283,0.32065,1
0.87972,0.48166,0.32214,1
0.87248,0.47764,0.3221,1
0.8816,0.4789,0.32282,1
0.88252,0.48006,0.32336,1
0.87816,0.47953,0.31838,1
0.87436,0.47715,0.32058,1
0.88069,0.47967,0.31822,1
0.87939,0.4814,0.32436,1
0.88003,0.4818,0.31884,1
0.88253,0.48225,0.32064,1
0.88309,0.48372,0.32249,1
0.88177,0.4827,0.31658,1
0.88313,0.48067,0.32066,1
0.87972,0.47741,0.321,1
0.88282,0.48014,0.323,1
0.88165,0.47964,0.31974,1
0.88168,0.47917,0.31817,1
0.88146,0.48169,0.3203,1
0.88513,0.48137,0.32359,1
0.88092,0.47855,0.32085,1
0.87782,0.47934,0.3211,1
0.88174,0.4794,0.32176,1
0.88243,0.48154,0.32242,1
0.88423,0.47885,0.31787,1
0.26542,0.91823,0.30126,0
0.87517,0.47895,0.31575,1
0.88148,0.48084,0.32253,1
0.87914,0.48249,0.31896,1
0.87868,0.47814,0.32227,1
0.88235,0.47788,0.31922,1
0.88003,0.48313,0.32129,1
0.88311,0.48023,0.32106,1
0.8819,0.48261,0.32024,1
0.87766,0.4802,0.31437,1
0.88182,0.47984,0.32133,1
0.87713,0.47736,0.31988,1
0.87963,0.48655,0.31791,1
0.87844,0.48242,0.32005,1
0.87805,0.48263,0.32144,1
0.87835,0.48246,0.31947,1
0.87795,0.48268,0.32451,1
0.87982,0.48408,0.32171,1
0.88136,0.4791,0.31963,1
0.8795,0.47616,0.31874,1
0.88159,0.48225,0.31886,1
0.88219,0.48123,0.32068,1
0.87815,0.47965,0.3178,1
0.88367,0.47693,0.3203,1
0.87918,0.47856,0.31733,1
0.87459,0.48142,0.31938,1
0.87926,0.48265,0.31998,1
0.87679,0.47835,0.31442,1
0.61972,0.89696,0.15857,0
0.88343,0.48085,0.32032,1
0.87929,0.48583,0.31858,1
0.8809,0.48462,0.32076,1
0.88038,0.47884,0.3233,1
0.87815,0.48107,0.31878,1
0.87945,0.47953,0.31751,1
0.88183,0.48507,0.32175,1
0.87597,0.48125,0.3236,1
0.87812,0.4833,0.31901,1
0.87869,0.47609,0.31897,1
0.87836,0.48198,0.31763,1
0.87273,0.47822,0.31904,1
0.87805,0.47977,0.32164,1
0.87794,0.47992,0.3173,1
0.87633,0.47965,0.31904,1
0.8748,0.47694,0.31727,1
0.87711,0.48305,0.31775,1
0.87788,0.47781,0.31909,1
0.87765,0.48039,0.32497,1
0.87847,0.48187,0.32112,1
0.87824,0.47844,0.31986,1
0.87912,0.48181,0.31883,1
0.88172,0.47879,0.31982,1
0.87534,0.47821,0.31806,1
0.88097,0.48208,0.32256,1
0.88082,0.47688,0.31801,1
0.88269,0.48072,0.31915,1
0.88169,0.47948,0.32394,1
0.87393,0.48346,0.31801,1
0.87677,0.48101,0.31555,1
0.27997,0.30427,0.71149,0
0.88024,0.4769,0.31818,1
0.88322,0.47968,0.31959,1
0.88287,0.47842,0.31601,1
0.8793,0.47849,0.31692,1
0.8787,0.48284,0.32141,1
0.88273,0.48267,0.32147,1
0.8808,0.47959,0.31693,1
0.87762,0.47662,0.32397,1
0.87754,0.47891,0.3204,1
0.88084,0.47728,0.32129,1
0.87935,0.4835,0.32303,1
0.87797,0.47995,0.32207,1
0.87576,0.48136,0.32358,1
0.88455,0.48182,0.32434,1
0.87768,0.48068,0.31762,1
0.88554,0.47883,0.31827,1
0.8816,0.47855,0.31692,1
0.88004,0.47665,0.31932,1
0.88018,0.48262,0.32193,1
0.88183,0.48144,0.31717,1
0.87742,0.4812,0.32425,1
0.88321,0.48404,0.31903,1
0.87987,0.48202,0.31854,1
0.88154,0.47921,0.31991,1
0.87883,0.4769,0.32274,1
0.88739,0.47687,0.32359,1
0.88174,0.47973,0.31888,1
0.87262,0.47809,0.32172,1
0.87618,0.48177,0.31527,1
0.87981,0.47773,0.31947,1
0.87939,0.47722,0.32207,1
0.88033,0.47919,0.31727,1
0.88189,0.48185,0.3233,1
0.87653,0.48197,0.31862,1
0.87855,0.47631,0.31555,1
0.88061,0.47758,0.32013,1
0.22904,0.21952,0.081024,0
0.87352,0.48385,0.31784,1
0.88348,0.47832,0.32222,1
0.88208,0.48298,0.32179,1
0.87939,0.47617,0.31823,1
0.88453,0.48607,0.32127,1
0.87956,0.47693,0.31908,1
0.88225,0.48163,0.3202,1
0.8786,0.48265,0.31471,1
0.88288,0.48051,0.32698,1
0.87876,0.48048,0.31447,1
0.87732,0.47488,0.32155,1
0.88443,0.4837,0.32108,1
0.88119,0.47882,0.32145,1
0.8776,0.47898,0.3209,1
0.88045,0.47716,0.31875,1
0.87697,0.48019,0.31921,1
0.88232,0.4821,0.32135,1
0.87933,0.48278,0.31966,1
0.88124,0.47961,0.32229,1
0.88032,0.48013,0.32366,1
0.88306,0.47916,0.32125,1
0.87628,0.48342,0.3199,1
0.87831,0.47983,0.31746,1
0.88384,0.48302,0.3165,1
0.87812,0.48213,0.31537,1
0.84542,0.41581,0.7953,0
0.88085,0.48187,0.32234,1
0.87545,0.48024,0.31828,1
0.87987,0.48168,0.31854,1
0.88005,0.47967,0.31671,1
0.87685,0.48403,0.31889,1
0.88008,0.47838,0.31768,1
0.88076,0.47712,0.31757,1
0.88055,0.4777,0.32128,1
0.87835,0.47522,0.31918,1
0.87548,0.47837,0.31665,1
0.8839,0.48254,0.32021,1
0.87613,0.48297,0.3231,1
0.87852,0.47831,0.31974,1
0.88172,0.48164,0.31655,1
0.88072,0.48233,0.32056,1
0.87951,0.48201,0.31893,1
0.88323,0.47734,0.32156,1
0.8783,0.48129,0.31879,1
0.88105,0.48176,0.32119,1
0.88037,0.47842,0.31885,1
0.88039,0.48196,0.32136,1
0.88394,0.47982,0.32429,1
0.87694,0.48077,0.32083,1
0.87951,0.47739,0.32091,1
0.88119,0.48175,0.31932,1
0.88049,0.47692,0.31655,1
0.87886,0.47886,0.31578,1
0.87746,0.47923,0.32044,1
0.88042,0.47876,0.31804,1
0.88082,0.48285,0.32339,1
0.88065,0.48108,0.31542,1
0.87913,0.48207,0.31587,1
0.88321,0.47916,0.32295,1
0.49805,0.24867,0.85053,0
0.88232,0.48113,0.31677,1
