@relation sequential_data_1-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute class {0,1,2,3}

@data
0.87179,0.26514,0.93172,0.40316,0.40029,0.47034,0.86313,0.59875,0.46877,0.53265,0.86829,0.53115,1
0.86778,0.26468,0.92792,0.3986,0.40508,0.46563,0.8678,0.5984,0.47026,0.53579,0.86469,0.53044,1
0.87144,0.26801,0.93139,0.39862,0.3999,0.46634,0.86331,0.59577,0.4694,0.53172,0.86453,0.53134,1
0.86848,0.26345,0.92891,0.39843,0.40259,0.46876,0.86693,0.59796,0.46862,0.53293,0.86839,0.53351,1
0.86901,0.26778,0.928,0.39892,0.40377,0.46329,0.86688,0.59883,0.4706,0.53691,0.86798,0.53148,1
0.87134,0.269,0.93169,0.40218,0.40028,0.46572,0.86755,0.59768,0.46415,0.53637,0.86912,0.53547,1
0.8685,0.26856,0.92805,0.39738,0.40316,0.46422,0.86341,0.60287,0.46866,0.5369,0.86844,0.53095,1
0.87398,0.26934,0.92854,0.40177,0.40282,0.46577,0.86414,0.59898,0.46432,0.53834,0.86737,0.53144,1
0.86817,0.26808,0.93114,0.40196,0.40247,0.46848,0.86425,0.60208,0.46576,0.53574,0.86475,0.53113,1
0.87146,0.26409,0.92857,0.39879,0.40248,0.4693,0.86655,0.59844,0.46517,0.5359,0.86862,0.53388,1
0.8719,0.26806,0.93106,0.40251,0.39815,0.4698,0.86693,0.59879,0.46852,0.53281,0.86439,0.5351,1
0.86795,0.26475,0.93214,0.40227,0.40031,0.46441,0.86674,0.60183,0.46487,0.5361,0.86366,0.53075,1
0.86877,0.26777,0.93119,0.39708,0.40265,0.46373,0.86654,0.60192,0.46888,0.53608,0.86512,0.52955,1
0.86889,0.26817,0.93122,0.40225,0.40276,0.46567,0.86705,0.5979,0.46506,0.53749,0.86276,0.53355,1
0.8692,0.26504,0.93162,0.40204,0.39808,0.47001,0.86286,0.60159,0.46543,0.52982,0.86762,0.53132,1
0.87286,0.26379,0.93123,0.39656,0.39844,0.46592,0.86834,0.60249,0.46487,0.53192,0.86374,0.53383,1
0.86881,0.26882,0.93273,0.40193,0.40256,0.46966,0.86667,0.60193,0.46859,0.53281,0.8645,0.53041,1
0.8681,0.26791,0.93133,0.39762,0.40314,0.46527,0.86408,0.60101,0.46818,0.5358,0.86368,0.53123,1
0.87161,0.26751,0.928,0.40179,0.40373,0.46594,0.86432,0.59858,0.46515,0.53662,0.86945,0.52979,1
0.86905,0.2654,0.93156,0.40179,0.39998,0.46873,0.86643,0.60101,0.46808,0.53154,0.87041,0.5306,1
0.86847,0.2648,0.92891,0.4011,0.40275,0.46426,0.86681,0.60154,0.46561,0.53312,0.86487,0.53416,1
0.25022,0.31044,0.49139,0.5338,0.6448,0.62344,0.69647,0.38112,0.61197,0.38277,1.0095,0.51756,0
0.8691,0.26375,0.93235,0.39804,0.39996,0.46439,0.86668,0.60096,0.46515,0.53612,0.86436,0.52985,1
0.86789,0.26206,0.92852,0.40215,0.39902,0.46369,0.86368,0.59826,0.46458,0.53283,0.86753,0.53034,1
0.87494,0.26793,0.92701,0.39883,0.39995,0.46912,0.86705,0.59825,0.46995,0.53351,0.86723,0.53351,1
0.87214,0.26957,0.93307,0.39704,0.39954,0.46895,0.86303,0.59893,0.46383,0.53635,0.86901,0.5315,1
0.87155,0.26469,0.93156,0.39628,0.39935,0.46922,0.86639,0.59866,0.46809,0.53322,0.86917,0.53455,1
0.87239,0.26808,0.92872,0.40115,0.39983,0.46902,0.86697,0.60113,0.47045,0.53617,0.8696,0.53424,1
0.86914,0.2649,0.93364,0.39886,0.40532,0.46932,0.86746,0.60361,0.46309,0.53295,0.86756,0.53059,1
0.87143,0.26827,0.93135,0.39816,0.40253,0.46598,0.86394,0.59772,0.4658,0.53618,0.86741,0.53145,1
0.86869,0.2649,0.93251,0.39854,0.39944,0.46871,0.86655,0.60238,0.46901,0.53344,0.86459,0.5352,1
0.86783,0.26752,0.9265,0.40116,0.39886,0.46581,0.86352,0.60198,0.46892,0.53688,0.86465,0.5295,1
0.8717,0.26401,0.93131,0.40172,0.40417,0.47004,0.86642,0.59584,0.46891,0.5362,0.8647,0.53102,1
0.87354,0.26442,0.92839,0.40143,0.39991,0.46592,0.86377,0.60138,0.46829,0.53612,0.86957,0.52816,1
0.86896,0.2643,0.93295,0.40261,0.39956,0.46542,0.86408,0.59844,0.4681,0.53678,0.86231,0.53439,1
0.86859,0.26817,0.92773,0.40128,0.39896,0.46867,0.86745,0.5969,0.46502,0.53316,0.86773,0.53133,1
0.86813,0.26795,0.92778,0.39826,0.39961,0.47063,0.8643,0.59755,0.4705,0.53227,0.86998,0.531,1
0.87157,0.26401,0.93144,0.40234,0.40287,0.46928,0.86913,0.59803,0.46448,0.53285,0.86899,0.53069,1
0.86857,0.26751,0.93114,0.39636,0.40282,0.46581,0.86644,0.6026,0.4658,0.53651,0.86487,0.53121,1
0.86896,0.26872,0.92844,0.39702,0.39969,0.46899,0.86328,0.59898,0.46529,0.53253,0.86484,0.53425,1
0.87168,0.26491,0.93242,0.40195,0.40265,0.469,0.86303,0.59751,0.4681,0.53372,0.86822,0.534,1
0.869,0.26779,0.92736,0.40154,0.39899,0.4659,0.86748,0.59626,0.46461,0.53826,0.86476,0.53145,1
0.87154,0.2641,0.93136,0.4028,0.40478,0.46852,0.86663,0.59869,0.46518,0.5361,0.86367,0.53533,1
0.86918,0.26761,0.92779,0.40215,0.40011,0.46925,0.86428,0.60191,0.46565,0.53354,0.86847,0.53463,1
0.87181,0.26322,0.92745,0.40165,0.39921,0.46958,0.86663,0.60164,0.46856,0.53579,0.86435,0.53408,1
0.86889,0.26792,0.92652,0.39821,0.39672,0.46965,0.86265,0.59863,0.46536,0.53577,0.86516,0.53064,1
0.86896,0.26507,0.9315,0.40314,0.40277,0.46889,0.86772,0.59799,0.46873,0.53166,0.8642,0.53079,1
0.86874,0.26296,0.93309,0.39758,0.39895,0.46996,0.86391,0.60189,0.46547,0.5318,0.8644,0.52969,1
0.86877,0.26518,0.92846,0.39826,0.40024,0.46484,0.86368,0.601,0.46457,0.53609,0.86516,0.53052,1
0.86812,0.26844,0.93175,0.40144,0.40239,0.46862,0.86344,0.59879,0.46954,0.53276,0.86955,0.53489,1
0.87149,0.26426,0.93285,0.40115,0.40242,0.4647,0.86398,0.59721,0.47037,0.53294,0.87013,0.53109,1
0.87265,0.26771,0.93122,0.40151,0.40259,0.46571,0.86815,0.59876,0.46522,0.5359,0.86767,0.5315,1
0.87198,0.26212,0.92884,0.40235,0.39837,0.46862,0.86425,0.60106,0.46535,0.53159,0.86837,0.52909,1
0.86899,0.26517,0.93107,0.39855,0.39836,0.46935,0.86654,0.60158,0.46942,0.53262,0.86767,0.53058,1
0.86857,0.26419,0.92671,0.40134,0.40264,0.47102,0.8643,0.59844,0.46916,0.53583,0.8673,0.53442,1
0.86744,0.26391,0.92741,0.40215,0.40337,0.46988,0.86386,0.59829,0.46883,0.53647,0.86482,0.53035,1
0.87153,0.26887,0.92814,0.40153,0.39809,0.46866,0.86371,0.60227,0.46981,0.53345,0.86744,0.53522,1
0.87242,0.26537,0.92834,0.401,0.40259,0.46883,0.86727,0.60209,0.47046,0.536,0.86447,0.53397,1
0.86865,0.26798,0.9289,0.40201,0.40315,0.46857,0.86341,0.60217,0.46913,0.53328,0.86728,0.53082,1
0.86879,0.26336,0.92814,0.40373,0.40288,0.46535,0.86721,0.5986,0.46534,0.53848,0.86508,0.53527,1
0.86901,0.26903,0.92874,0.39702,0.40377,0.46976,0.86332,0.60152,0.46821,0.5332,0.86447,0.53374,1
0.86845,0.26396,0.93138,0.40224,0.39848,0.46917,0.86397,0.60168,0.46899,0.53645,0.86362,0.53431,1
0.86867,0.26188,0.93261,0.40506,0.39965,0.46641,0.86857,0.60184,0.46877,0.53306,0.86821,0.53643,1
0.86758,0.26874,0.92896,0.40183,0.40412,0.46609,0.86167,0.59895,0.46818,0.53615,0.86418,0.53085,1
0.87157,0.26394,0.93146,0.40169,0.39956,0.46995,0.86288,0.60119,0.4695,0.53763,0.86235,0.53352,1
0.87166,0.26541,0.93153,0.39877,0.39742,0.46591,0.87028,0.60138,0.46896,0.53337,0.86383,0.53128,1
0.86777,0.26786,0.93176,0.40178,0.40399,0.46627,0.86363,0.59699,0.46603,0.53341,0.86734,0.53099,1
0.87261,0.26532,0.92735,0.39844,0.3972,0.46622,0.86691,0.60176,0.46542,0.53577,0.86479,0.535,1
0.8716,0.2698,0.93139,0.40176,0.4034,0.46398,0.86654,0.59639,0.47096,0.53612,0.86454,0.53074,1
0.87128,0.26951,0.93236,0.39861,0.40279,0.46484,0.86367,0.60242,0.46586,0.53293,0.86771,0.53592,1
0.86884,0.26421,0.92824,0.39733,0.40257,0.46914,0.86725,0.60189,0.46915,0.53591,0.86967,0.53351,1
0.87222,0.26776,0.9288,0.40354,0.39976,0.46919,0.86686,0.60304,0.46389,0.53605,0.86467,0.52952,1
0.87293,0.26501,0.93207,0.39784,0.40338,0.4642,0.86641,0.59808,0.46837,0.53617,0.86829,0.53055,1
0.86768,0.26841,0.92881,0.39848,0.39994,0.46632,0.86258,0.59767,0.46815,0.53282,0.86743,0.53356,1
0.070178,0.2879,0.42646,0.68786,0.54766,0.14484,0.84626,0.25602,0.12193,0.83499,0.85404,0.87819,0
0.86887,0.26399,0.93164,0.40113,0.39777,0.46936,0.86668,0.6014,0.46457,0.53689,0.86406,0.53499,1
0.86857,0.26517,0.93127,0.39797,0.40241,0.46449,0.86287,0.60133,0.46831,0.53611,0.86877,0.52934,1
0.87152,0.26518,0.92779,0.39832,0.39941,0.46854,0.86328,0.59805,0.46859,0.53169,0.86387,0.5315,1
0.86903,0.26823,0.92888,0.39853,0.39934,0.46939,0.86941,0.60134,0.46578,0.53318,0.8675,0.53049,1
0.87231,0.26435,0.9311,0.40187,0.39967,0.46619,0.86285,0.59758,0.46839,0.53634,0.86789,0.52849,1
0.86866,0.26851,0.93194,0.39706,0.39967,0.46603,0.86172,0.60245,0.4689,0.53373,0.86859,0.53116,1
0.8714,0.26755,0.93191,0.39803,0.39926,0.4633,0.86306,0.60224,0.46548,0.53291,0.8643,0.53031,1
0.8724,0.26515,0.93241,0.40298,0.40392,0.46857,0.86372,0.60148,0.46813,0.5375,0.86509,0.53559,1
0.87125,0.26509,0.92803,0.39874,0.40308,0.46452,0.86851,0.59836,0.46597,0.53364,0.86737,0.53086,1
0.87267,0.26831,0.93173,0.40118,0.39947,0.46849,0.86742,0.60251,0.46851,0.53363,0.86765,0.53382,1
0.86881,0.26994,0.93303,0.40114,0.40434,0.46602,0.86431,0.60168,0.46857,0.53613,0.86411,0.52947,1
0.87222,0.26764,0.93164,0.40102,0.39987,0.46591,0.86391,0.5971,0.46833,0.53285,0.86336,0.53441,1
0.87122,0.26832,0.93186,0.40136,0.40036,0.47089,0.86431,0.60146,0.46415,0.53014,0.86869,0.53362,1
0.86661,0.2676,0.93198,0.39829,0.40469,0.4698,0.86431,0.598,0.46896,0.53846,0.86858,0.53144,1
0.87303,0.26801,0.93223,0.40108,0.40268,0.46864,0.86774,0.60114,0.46419,0.5335,0.86271,0.5312,1
0.87139,0.26797,0.93197,0.40159,0.40307,0.47002,0.86722,0.60144,0.46876,0.53343,0.86454,0.5349,1
0.86787,0.26536,0.928,0.39846,0.40257,0.46912,0.86733,0.59816,0.466,0.53372,0.86246,0.53534,1
0.86827,0.26485,0.92855,0.39852,0.40311,0.46909,0.86292,0.59892,0.46603,0.53362,0.86811,0.53018,1
0.87183,0.26285,0.92788,0.39889,0.39959,0.4699,0.86392,0.59889,0.46449,0.53373,0.86828,0.5348,1
0.87161,0.26769,0.93353,0.40208,0.40026,0.4686,0.86429,0.60172,0.46921,0.53296,0.86505,0.5304,1
0.86844,0.26849,0.92789,0.40243,0.40314,0.46543,0.86376,0.59822,0.46579,0.53606,0.86723,0.53457,1
0.87239,0.26453,0.9286,0.40194,0.40244,0.4661,0.86347,0.60177,0.46865,0.53597,0.86341,0.53725,1
0.86833,0.26822,0.92877,0.40257,0.40302,0.46936,0.86329,0.60124,0.46833,0.53576,0.86772,0.53104,1
0.87183,0.26844,0.93244,0.39747,0.40306,0.46881,0.86193,0.60269,0.46511,0.53373,0.86847,0.53087,1
0.87133,0.26819,0.93158,0.40348,0.40252,0.46894,0.86316,0.59867,0.46941,0.53145,0.86518,0.534,1
0.86787,0.26776,0.93132,0.39784,0.39971,0.46566,0.8637,0.59874,0.4684,0.53258,0.86492,0.53117,1
0.87188,0.26396,0.93207,0.39764,0.39965,0.46932,0.86258,0.59775,0.46544,0.53736,0.86821,0.53426,1
0.86797,0.26536,0.92864,0.40101,0.39982,0.46478,0.86285,0.60206,0.46606,0.53311,0.86516,0.53132,1
0.87141,0.2632,0.93174,0.39896,0.40389,0.47042,0.8675,0.60131,0.46895,0.53047,0.86777,0.53622,1
0.86887,0.26916,0.92802,0.39855,0.39949,0.46586,0.86406,0.60185,0.46883,0.53346,0.86813,0.53681,1
0.86749,0.26495,0.93267,0.39659,0.40001,0.46919,0.86395,0.60159,0.46869,0.53305,0.8687,0.53137,1
0.87332,0.26796,0.93186,0.39758,0.40274,0.46619,0.86918,0.59885,0.46575,0.53582,0.86858,0.53081,1
0.86872,0.26493,0.92888,0.40101,0.40349,0.46854,0.86711,0.59801,0.46873,0.53201,0.8645,0.53367,1
0.87137,0.26455,0.9275,0.40146,0.40251,0.46516,0.86295,0.59878,0.46534,0.53617,0.86461,0.53134,1
0.8674,0.26829,0.932,0.40175,0.40322,0.4698,0.86645,0.59839,0.46549,0.53226,0.86773,0.53359,1
0.86858,0.26395,0.93324,0.39839,0.40236,0.46859,0.86686,0.59867,0.46477,0.53577,0.86513,0.53356,1
0.87136,0.26327,0.92835,0.40147,0.40019,0.46867,0.86767,0.59836,0.46878,0.53598,0.86472,0.53064,1
0.86913,0.2628,0.93221,0.39773,0.40006,0.46977,0.86341,0.60131,0.46452,0.53595,0.86435,0.53604,1
0.87168,0.26916,0.933,0.40372,0.40039,0.4685,0.86653,0.60153,0.46874,0.53255,0.86748,0.53447,1
0.8678,0.26476,0.92808,0.39889,0.40367,0.46557,0.86335,0.59813,0.46891,0.53597,0.86749,0.53597,1
0.87213,0.26499,0.93164,0.40262,0.40572,0.46585,0.86644,0.59844,0.46837,0.53222,0.86375,0.5307,1
0.86874,0.26761,0.93126,0.40262,0.40346,0.46887,0.86404,0.59824,0.46521,0.53687,0.86396,0.5339,1
0.87255,0.26487,0.9271,0.40179,0.40432,0.46873,0.86707,0.60114,0.46586,0.53328,0.868,0.53417,1
0.86854,0.26847,0.92817,0.39841,0.39966,0.46855,0.86742,0.59865,0.46859,0.53624,0.86441,0.53112,1
0.86759,0.26899,0.93222,0.39886,0.39962,0.4687,0.86261,0.60144,0.46808,0.53648,0.86455,0.53403,1
0.86739,0.26463,0.93206,0.39755,0.39933,0.46576,0.86747,0.60275,0.46432,0.53365,0.86357,0.53125,1
0.86736,0.26946,0.93289,0.39886,0.40038,0.46521,0.86407,0.59698,0.46398,0.53285,0.86778,0.53446,1
0.86866,0.26982,0.9284,0.39776,0.40256,0.46498,0.86844,0.60222,0.46568,0.53366,0.8648,0.53117,1
0.81775,0.13079,0.67824,0.37664,0.26469,0.86599,0.26265,0.075455,0.24482,0.86809,0.33864,0.14525,0
0.86888,0.26377,0.92883,0.40415,0.40027,0.46549,0.86182,0.59722,0.46902,0.53643,0.86307,0.53408,1
0.86914,0.2646,0.93337,0.40155,0.40445,0.47041,0.86343,0.59775,0.46603,0.53719,0.86499,0.52933,1
0.87179,0.26498,0.93141,0.40218,0.40434,0.46893,0.86434,0.60165,0.46842,0.53371,0.86835,0.53042,1
0.86837,0.26529,0.92841,0.39884,0.39993,0.46564,0.86275,0.60201,0.46485,0.53198,0.8646,0.53029,1
0.86888,0.26772,0.93192,0.39779,0.39932,0.47098,0.86276,0.59822,0.46605,0.53681,0.86847,0.53131,1
0.87163,0.26533,0.93127,0.40106,0.40376,0.46895,0.86352,0.60107,0.46826,0.5381,0.86858,0.53365,1
0.87123,0.26447,0.93161,0.39856,0.40015,0.46867,0.86641,0.60153,0.46548,0.5316,0.86771,0.53379,1
0.8686,0.2635,0.93221,0.39876,0.40239,0.46624,0.86647,0.59786,0.46864,0.5363,0.86382,0.534,1
0.86866,0.26961,0.92817,0.39894,0.40432,0.46589,0.86677,0.5988,0.4655,0.53621,0.86765,0.53374,1
0.86836,0.26537,0.92825,0.40124,0.40301,0.46605,0.86425,0.5987,0.46361,0.53746,0.8681,0.53075,1
0.87123,0.2645,0.92763,0.39797,0.40261,0.46605,0.86405,0.60112,0.47016,0.53697,0.86169,0.5304,1
0.86911,0.26296,0.93108,0.40143,0.40285,0.46997,0.86834,0.60142,0.4694,0.5365,0.86824,0.53363,1
0.86911,0.26818,0.9263,0.39873,0.39987,0.46533,0.86668,0.60189,0.4651,0.53336,0.8678,0.53402,1
0.87165,0.26794,0.92894,0.3978,0.39908,0.46949,0.86409,0.59877,0.47046,0.53337,0.86501,0.53083,1
0.86769,0.2687,0.9333,0.39883,0.40294,0.46898,0.86791,0.60335,0.46552,0.5328,0.87001,0.53383,1
0.87194,0.26438,0.92811,0.40131,0.39917,0.46537,0.86424,0.59899,0.4656,0.53586,0.86821,0.5291,1
0.8721,0.26807,0.93105,0.4018,0.40379,0.46957,0.86649,0.60224,0.46605,0.53829,0.86347,0.53575,1
0.86858,0.26796,0.93195,0.39872,0.40034,0.46987,0.86659,0.5989,0.46805,0.53679,0.86725,0.53072,1
