@relation dens-diff_data_5-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18}

@data
0.041923,0.79026,0.24985,0.50168,0.12478,0.91356,0.6686,0.29185,0.54053,0.75306,0.96577,0.45802,0.20811,0.78936,0.41678,11
0.044289,0.70754,0.70931,0.63475,0.71488,0.16501,0.41212,0.91389,0.50066,0.49605,0.54228,0.45786,0.71294,0.046715,0.37527,13
0.3362,0.83781,0.63285,0.51362,0.82967,0.47185,0.88047,0.55626,0.5832,0.25684,0.46709,0.85509,0.64314,0.52142,0.17959,17
0.83767,0.46736,0.96099,0.41953,0.61904,0.54529,0.16311,0.41623,0.33814,0.25116,0.33142,0.41573,0.29143,0.79443,0.12515,12
0.29535,0.95309,0.16234,0.16887,0.045502,0.13213,0.95996,0.54638,0.96201,0.66397,0.46114,0.76131,0.84449,0.80464,0.95697,14
0.83966,0.45738,0.94461,0.36088,0.60668,0.51914,0.15299,0.39605,0.35564,0.259,0.35288,0.43867,0.31136,0.81132,0.13681,12
0.21341,0.66254,0.33175,0.12478,0.8409,0.55153,0.67584,0.70603,0.37813,0.41985,0.53328,0.92132,0.21768,0.79746,0.28497,7
0.22177,0.67285,0.33685,0.11982,0.83887,0.54019,0.67219,0.70805,0.37694,0.41158,0.54733,0.92273,0.20073,0.78825,0.28298,7
0.7647,0.12973,0.62567,0.32191,0.26944,0.83278,0.6275,0.086841,0.61176,0.91248,0.29867,0.094646,0.87068,0.53657,0.69065,18
0.31521,0.16804,0.86273,0.64498,0.13663,0.53215,0.13834,0.4724,0.20696,0.52831,0.29736,0.59634,0.75375,0.84232,0.79031,5
0.95731,0.335,0.84704,0.50263,0.32682,0.32885,0.20349,0.42266,0.63526,0.76338,0.079766,0.41126,0.58983,0.96141,0.4568,3
0.50688,0.86941,0.03025,0.50782,0.39499,0.19901,0.88413,0.14478,0.306,0.073714,0.93162,0.13028,0.40106,0.37851,0.31941,8
0.74998,0.75692,0.9629,0.084568,0.95813,0.75428,0.66761,0.37871,0.70945,0.12733,0.70779,0.5885,0.12786,0.424,0.08852,15
0.29315,0.17172,0.86276,0.6134,0.12283,0.54095,0.13093,0.51142,0.17935,0.55491,0.30917,0.61118,0.74476,0.82897,0.7795,5
0.33683,0.83375,0.63253,0.51417,0.82929,0.46959,0.88389,0.54707,0.58347,0.25344,0.46604,0.85377,0.64066,0.51252,0.17905,17
0.20946,0.04302,0.084171,0.70559,0.2089,0.12646,0.49871,0.58555,0.45709,0.70928,0.75189,0.24915,0.46089,0.50179,0.33314,6
0.035725,0.69553,0.70994,0.63609,0.72236,0.17629,0.40906,0.90851,0.50515,0.50474,0.53027,0.46453,0.70369,0.036806,0.38319,13
0.21041,0.67745,0.33027,0.14298,0.84206,0.5304,0.6675,0.71145,0.37433,0.41077,0.54078,0.91884,0.20092,0.79705,0.28581,7
0.20951,0.040803,0.082154,0.70526,0.20984,0.12399,0.4989,0.58384,0.4584,0.70963,0.75151,0.25133,0.45968,0.49898,0.33296,6
0.73071,0.12224,0.63324,0.31484,0.25813,0.82351,0.64258,0.080295,0.62972,0.91497,0.30578,0.10456,0.85149,0.53671,0.70399,18
0.33697,0.83261,0.63919,0.5128,0.82735,0.47058,0.87576,0.54754,0.58289,0.2539,0.4706,0.85659,0.63514,0.51379,0.18419,17
0.045162,0.16285,0.54156,0.37647,0.50028,0.50032,0.91752,0.41668,0.9132,0.87247,0.12366,0.91565,0.16803,0.33186,0.25149,9
0.20902,0.66941,0.32491,0.12732,0.8418,0.5388,0.66791,0.70961,0.37702,0.41137,0.53838,0.92501,0.21631,0.80821,0.3014,7
0.20735,0.040448,0.082251,0.70682,0.21016,0.12382,0.49831,0.58266,0.45947,0.70914,0.7511,0.25082,0.45978,0.50072,0.33472,6
0.96032,0.32545,0.83298,0.51036,0.33544,0.32594,0.21573,0.42233,0.61805,0.75031,0.080826,0.4087,0.57768,0.95153,0.45831,3
0.77873,0.1506,0.6155,0.32367,0.24963,0.8556,0.62345,0.087483,0.6202,0.91629,0.29642,0.088464,0.8597,0.52434,0.68373,18
0.042424,0.16704,0.54014,0.37388,0.49864,0.50031,0.91661,0.41927,0.91561,0.87623,0.12313,0.91533,0.1677,0.33605,0.24981,9
0.041828,0.16718,0.54442,0.37416,0.50003,0.49882,0.91989,0.41836,0.91707,0.87286,0.12594,0.91585,0.16819,0.33162,0.24901,9
0.91568,0.7984,0.37423,0.16435,0.62713,0.62291,0.41509,0.080984,0.29334,0.79591,0.33622,0.28925,0.82943,0.45939,0.20401,4
0.91194,0.79482,0.37707,0.16633,0.6229,0.6194,0.41988,0.080549,0.28825,0.7919,0.33326,0.29488,0.83286,0.45696,0.20521,4
0.50122,0.87094,0.044212,0.50043,0.4156,0.21011,0.87753,0.16674,0.29103,0.084386,0.92253,0.12579,0.41332,0.37806,0.33277,8
0.13223,0.50465,0.41963,0.95245,0.051312,0.22542,0.76237,0.20877,0.87453,0.46839,0.75559,0.66011,0.84314,0.66826,0.45684,2
0.38181,0.50062,0.42667,0.43101,0.85349,0.68331,0.17967,0.88436,0.43294,0.59654,0.59293,0.35174,0.55419,0.75182,0.30387,16
0.91514,0.7929,0.37374,0.16848,0.62384,0.62754,0.41245,0.088856,0.29296,0.79339,0.33021,0.29244,0.83382,0.45599,0.20512,4
0.28977,0.16418,0.87186,0.61084,0.13057,0.53874,0.10823,0.48538,0.20145,0.53418,0.28485,0.62318,0.75177,0.84701,0.77695,5
0.33717,0.83229,0.6331,0.51713,0.83088,0.47027,0.88758,0.54915,0.58206,0.25213,0.46441,0.84569,0.64927,0.5129,0.17698,17
0.85812,0.44689,0.9557,0.42397,0.63426,0.5172,0.1441,0.38616,0.33535,0.28049,0.33025,0.42211,0.30909,0.81544,0.10055,12
0.75217,0.75584,0.96342,0.085383,0.95874,0.76003,0.66765,0.37629,0.71062,0.13106,0.70723,0.58634,0.12664,0.42341,0.088605,15
0.8347,0.47294,0.96023,0.42108,0.61817,0.54486,0.17169,0.41582,0.34038,0.25657,0.3334,0.41141,0.29893,0.79533,0.12965,12
0.204,0.67442,0.32355,0.13399,0.83778,0.53811,0.6559,0.70009,0.37855,0.41497,0.54824,0.92333,0.21784,0.79407,0.28886,7
0.25542,0.79328,0.29646,0.62902,0.25824,0.3795,0.92232,0.66598,0.2533,0.21133,0.16878,0.79884,0.8722,0.51167,0.83588,1
0.20668,0.66579,0.33026,0.12858,0.83661,0.54027,0.66051,0.70407,0.36786,0.41247,0.53924,0.92002,0.20452,0.78206,0.30137,7
0.036924,0.70587,0.7103,0.63264,0.70579,0.16921,0.41875,0.91378,0.50454,0.49948,0.52487,0.4627,0.70315,0.042051,0.37745,13
0.34131,0.83384,0.63691,0.51387,0.8318,0.47523,0.88584,0.55157,0.58303,0.25702,0.47489,0.84662,0.64327,0.51753,0.19312,17
0.9262,0.79333,0.38892,0.17946,0.62086,0.62587,0.41587,0.074501,0.30213,0.79538,0.33844,0.29944,0.83119,0.45416,0.20858,4
0.20981,0.040336,0.084086,0.70721,0.2071,0.12499,0.49956,0.58322,0.45823,0.70895,0.75145,0.25016,0.45864,0.4985,0.33366,6
0.83435,0.50115,0.98132,0.34549,0.65901,0.54788,0.20523,0.40558,0.31533,0.25079,0.32826,0.43252,0.27068,0.80655,0.091992,12
0.20648,0.6642,0.33329,0.12849,0.84754,0.53604,0.65973,0.71199,0.36039,0.42727,0.53718,0.91028,0.21656,0.78905,0.2856,7
0.20953,0.66291,0.3486,0.12473,0.83564,0.5383,0.66895,0.72007,0.37883,0.41931,0.5361,0.91984,0.20508,0.79269,0.28785,7
0.20769,0.042092,0.084522,0.70572,0.20801,0.12395,0.49938,0.58362,0.4571,0.70904,0.7527,0.2518,0.45986,0.50003,0.33285,6
0.25475,0.79332,0.29447,0.62808,0.25288,0.37851,0.92512,0.66354,0.25656,0.21079,0.17203,0.80105,0.87419,0.51114,0.83358,1
0.042052,0.16618,0.54144,0.37411,0.50025,0.50064,0.91828,0.41599,0.9168,0.87358,0.12477,0.91639,0.16695,0.33381,0.24979,9
0.25487,0.79339,0.29766,0.62954,0.25184,0.3822,0.92425,0.66427,0.25181,0.21422,0.16999,0.79756,0.87644,0.51349,0.83418,1
0.91759,0.79694,0.37368,0.15901,0.62658,0.61927,0.4145,0.086185,0.30515,0.78581,0.33095,0.29654,0.8426,0.45928,0.19102,4
0.057641,0.69809,0.76384,0.57948,0.73387,0.16873,0.42613,0.92082,0.50728,0.48012,0.53398,0.44836,0.6716,0.0081904,0.39476,13
0.7559,0.12272,0.61925,0.3305,0.25142,0.84434,0.63097,0.078956,0.6237,0.90804,0.29694,0.081164,0.87343,0.54088,0.70444,18
0.40626,0.50115,0.4197,0.42574,0.84604,0.67229,0.17503,0.88298,0.43272,0.59464,0.58438,0.35456,0.55059,0.75088,0.30849,16
0.75238,0.75772,0.96337,0.085464,0.95759,0.75462,0.66702,0.37686,0.70918,0.1301,0.70653,0.58655,0.12675,0.42277,0.087228,15
0.84489,0.46615,0.95362,0.41217,0.60978,0.53581,0.17221,0.41972,0.32339,0.25365,0.33735,0.42996,0.29253,0.78436,0.12625,12
0.48667,0.8671,0.042791,0.51531,0.41509,0.18233,0.87244,0.1554,0.30867,0.077579,0.91551,0.14056,0.40922,0.37603,0.33926,8
0.20791,0.67557,0.33771,0.12885,0.8387,0.53682,0.66399,0.68665,0.3719,0.42379,0.54068,0.90829,0.21572,0.7981,0.28428,7
0.20522,0.67154,0.33178,0.12825,0.83708,0.54058,0.67199,0.71057,0.3668,0.42325,0.54318,0.9064,0.21557,0.79946,0.28977,7
0.030578,0.78592,0.2479,0.50158,0.13087,0.91321,0.66818,0.28554,0.54469,0.74615,0.9623,0.46401,0.20043,0.78981,0.41988,11
0.49669,0.86799,0.037573,0.49906,0.41143,0.20931,0.87446,0.15836,0.29713,0.090042,0.92417,0.11601,0.4134,0.38071,0.32879,8
0.2109,0.67281,0.32284,0.13124,0.83631,0.53274,0.66367,0.70274,0.37038,0.41937,0.53301,0.91465,0.21358,0.7928,0.2817,7
0.7538,0.75701,0.96366,0.086227,0.95692,0.75486,0.66678,0.37791,0.71161,0.1261,0.70759,0.58872,0.12533,0.42406,0.089432,15
0.12331,0.49194,0.42394,0.94588,0.048553,0.2104,0.75503,0.21569,0.87323,0.45827,0.75997,0.66947,0.83096,0.66365,0.45871,2
0.38626,0.50645,0.4318,0.43288,0.85321,0.67466,0.1762,0.88196,0.43157,0.59408,0.58841,0.34379,0.55315,0.75675,0.30457,16
0.26851,0.15061,0.87863,0.62599,0.12534,0.54275,0.12686,0.51489,0.19898,0.53819,0.28437,0.61707,0.72661,0.82696,0.77051,5
0.50253,0.86834,0.036497,0.49844,0.42677,0.21816,0.8742,0.16799,0.28826,0.09357,0.92798,0.13456,0.41336,0.38007,0.33602,8
0.91428,0.79255,0.3704,0.16503,0.62113,0.62695,0.41817,0.086032,0.28933,0.79145,0.32914,0.28475,0.83324,0.46022,0.21054,4
0.043518,0.16759,0.5383,0.3729,0.49982,0.49393,0.91897,0.41812,0.9166,0.8736,0.12196,0.91654,0.16508,0.33102,0.24941,9
0.20971,0.043345,0.084129,0.70846,0.21019,0.12497,0.49816,0.58308,0.45739,0.70859,0.75266,0.25036,0.4597,0.49894,0.33243,6
0.25888,0.79182,0.29511,0.62905,0.25244,0.37974,0.92163,0.66528,0.25609,0.21453,0.16915,0.79801,0.87481,0.50802,0.8409,1
0.25614,0.79433,0.29477,0.62678,0.25385,0.38043,0.92225,0.66633,0.2524,0.21203,0.17303,0.8056,0.8733,0.51069,0.83682,1
0.75857,0.12531,0.62519,0.33492,0.25072,0.84875,0.62821,0.087518,0.61961,0.91995,0.28808,0.086597,0.86427,0.52961,0.70696,18
0.34068,0.83916,0.63898,0.51339,0.82911,0.47741,0.88329,0.54973,0.58407,0.25683,0.46802,0.85222,0.63694,0.5137,0.18096,17
0.39548,0.50456,0.4295,0.43549,0.8557,0.67376,0.17569,0.8895,0.43414,0.60293,0.60121,0.33871,0.54942,0.75634,0.29828,16
0.29037,0.1603,0.86407,0.60644,0.13548,0.53653,0.13405,0.51808,0.20409,0.53892,0.28252,0.6288,0.77897,0.84867,0.78387,5
0.25439,0.79441,0.29686,0.62846,0.25232,0.38103,0.92114,0.66528,0.25385,0.21009,0.16924,0.79831,0.87272,0.51059,0.83433,1
0.21532,0.67486,0.33258,0.12643,0.83961,0.52794,0.66919,0.70774,0.37131,0.41183,0.5438,0.92426,0.20793,0.79158,0.28683,7
0.25488,0.79144,0.29454,0.62867,0.254,0.38181,0.92177,0.66723,0.25438,0.21134,0.16994,0.79948,0.87227,0.50786,0.83756,1
0.87991,0.40238,0.16631,0.069255,0.34331,0.81123,0.74845,0.095084,0.50279,0.44501,0.4428,0.52495,0.74824,0.035856,0.49549,10
0.38152,0.50491,0.43509,0.43321,0.85556,0.68529,0.17998,0.88112,0.43693,0.59427,0.59198,0.35083,0.55133,0.75159,0.30361,16
0.37982,0.5045,0.42328,0.42587,0.84764,0.676,0.17298,0.88263,0.42178,0.59897,0.5973,0.34418,0.54733,0.76443,0.30476,16
0.7511,0.75723,0.96288,0.086849,0.95854,0.75736,0.6666,0.37907,0.70971,0.1289,0.70595,0.59016,0.12529,0.42276,0.09162,15
0.33655,0.83259,0.63685,0.51277,0.83266,0.47141,0.87325,0.55604,0.58272,0.253,0.46487,0.84873,0.64601,0.51261,0.17867,17
0.73526,0.12241,0.59899,0.30923,0.25652,0.83756,0.63921,0.091476,0.63341,0.92042,0.27492,0.10579,0.81911,0.55676,0.71122,18
0.50732,0.86459,0.057989,0.50995,0.41508,0.2209,0.88309,0.16046,0.29527,0.092194,0.9391,0.1222,0.42465,0.38155,0.33686,8
0.75359,0.75809,0.96444,0.085668,0.95898,0.75523,0.66817,0.37752,0.71051,0.12838,0.70684,0.58866,0.12792,0.42151,0.093403,15
0.75741,0.12525,0.61313,0.32117,0.25347,0.82719,0.62913,0.089031,0.61944,0.91188,0.28968,0.097228,0.86545,0.53029,0.71737,18
0.29757,0.95503,0.16845,0.1645,0.041224,0.12132,0.96199,0.54304,0.95954,0.66453,0.4564,0.75258,0.84173,0.79606,0.95902,14
0.75444,0.75674,0.96301,0.085524,0.95645,0.75594,0.66787,0.37785,0.70839,0.12793,0.70688,0.58495,0.12504,0.42371,0.089189,15
0.75215,0.12784,0.62614,0.33287,0.25227,0.83954,0.62921,0.084221,0.62386,0.9134,0.2924,0.086609,0.87074,0.5385,0.70612,18
0.38853,0.50577,0.43368,0.427,0.84853,0.67235,0.17952,0.88661,0.43623,0.60424,0.6082,0.35255,0.55224,0.76015,0.30302,16
0.21325,0.67264,0.32272,0.11458,0.84293,0.54206,0.66239,0.71342,0.36377,0.41358,0.54444,0.91497,0.20636,0.78611,0.28226,7
0.30915,0.17873,0.86052,0.63357,0.11996,0.52973,0.12556,0.48832,0.18678,0.55427,0.32037,0.63251,0.75756,0.82464,0.79961,5
0.28708,0.95218,0.1772,0.16952,0.03742,0.11743,0.97192,0.52845,0.95873,0.66693,0.46358,0.75747,0.84049,0.79734,0.9746,14
0.76252,0.12869,0.62414,0.33161,0.25397,0.85336,0.62801,0.08529,0.62806,0.91043,0.29169,0.081692,0.86633,0.5368,0.69985,18
0.84179,0.48466,0.95361,0.41295,0.62881,0.54179,0.15781,0.40982,0.33175,0.26411,0.31126,0.42403,0.29401,0.77566,0.11831,12
0.20904,0.041866,0.083603,0.70793,0.20925,0.12614,0.4991,0.58426,0.45732,0.70863,0.7506,0.25118,0.46006,0.49938,0.33178,6
0.20778,0.041473,0.08231,0.70678,0.21004,0.12494,0.49984,0.58501,0.45748,0.70981,0.75236,0.24905,0.45927,0.49973,0.33272,6
0.25405,0.79651,0.29394,0.6315,0.25911,0.3784,0.92009,0.66514,0.25256,0.21224,0.16803,0.79765,0.8734,0.51119,0.83375,1
0.041664,0.16628,0.54097,0.37256,0.49807,0.50209,0.91769,0.41503,0.91664,0.87541,0.12409,0.91623,0.16628,0.33353,0.24851,9
0.26545,0.165,0.83617,0.61032,0.13099,0.52569,0.1272,0.46609,0.20409,0.54439,0.31382,0.6181,0.75688,0.81738,0.80295,5
0.38944,0.5013,0.43131,0.42339,0.8613,0.67582,0.17336,0.88132,0.42674,0.59287,0.59667,0.34209,0.54856,0.75388,0.31211,16
0.91836,0.78683,0.3692,0.16317,0.62153,0.62759,0.40823,0.084954,0.28902,0.79444,0.33008,0.29398,0.83209,0.46205,0.20633,4
0.20694,0.040462,0.083611,0.70654,0.20873,0.12649,0.50057,0.58528,0.45716,0.70705,0.75241,0.25136,0.45839,0.50138,0.33206,6
0.042309,0.70796,0.70181,0.6341,0.70897,0.16675,0.41737,0.91606,0.50327,0.49647,0.53247,0.46035,0.70758,0.042402,0.37458,13
0.50254,0.86868,0.043895,0.50068,0.41849,0.20257,0.87761,0.1632,0.28936,0.084443,0.92139,0.12654,0.41559,0.378,0.33311,8
0.21473,0.66339,0.33182,0.12635,0.8428,0.53683,0.66322,0.71207,0.37641,0.41664,0.53028,0.91519,0.20528,0.7937,0.28358,7
0.38391,0.50471,0.4271,0.42935,0.86014,0.67521,0.17783,0.88293,0.42751,0.59808,0.59197,0.35478,0.55476,0.75116,0.29623,16
0.48562,0.87135,0.047969,0.50501,0.42124,0.17629,0.88469,0.15241,0.27365,0.089484,0.90978,0.11615,0.41611,0.38181,0.33356,8
0.2542,0.79514,0.29595,0.63005,0.25362,0.37867,0.92166,0.66351,0.25222,0.21175,0.16857,0.79682,0.87685,0.50942,0.83607,1
0.29337,0.9649,0.15991,0.16153,0.045308,0.12879,0.96027,0.54892,0.95597,0.66496,0.46419,0.74782,0.84348,0.79902,0.95488,14
0.21326,0.67603,0.32258,0.12727,0.83686,0.54427,0.66257,0.70537,0.37526,0.42009,0.54798,0.89803,0.21689,0.78838,0.28894,7
0.38266,0.50684,0.4248,0.43398,0.85077,0.67942,0.1699,0.88,0.4332,0.59725,0.58834,0.35099,0.55163,0.75388,0.29808,16
0.21431,0.66853,0.33067,0.12565,0.83083,0.54172,0.65419,0.7197,0.36903,0.42593,0.54452,0.91465,0.2088,0.79672,0.27795,7
0.20876,0.66034,0.32907,0.13136,0.82962,0.53846,0.66407,0.71509,0.37439,0.42377,0.54256,0.90337,0.21822,0.78225,0.28235,7
0.75178,0.75935,0.9628,0.08587,0.95855,0.75246,0.66689,0.37664,0.70962,0.12697,0.70758,0.58589,0.12597,0.42463,0.090725,15
0.20929,0.042295,0.082535,0.7057,0.20905,0.12651,0.49936,0.58498,0.45776,0.70763,0.75178,0.25102,0.45845,0.50015,0.3336,6
0.2964,0.14462,0.86747,0.61056,0.11871,0.5411,0.10742,0.49067,0.19173,0.53022,0.28845,0.62701,0.75007,0.82529,0.79508,5
0.21381,0.66335,0.3199,0.13383,0.83054,0.54077,0.65791,0.69521,0.37534,0.42033,0.52827,0.91596,0.20592,0.80826,0.28852,7
0.042518,0.78861,0.25433,0.49996,0.11906,0.89378,0.67549,0.29379,0.53033,0.75401,0.96925,0.45925,0.20837,0.78847,0.42027,11
0.27121,0.15599,0.87479,0.64099,0.13659,0.53686,0.1044,0.49347,0.20247,0.55942,0.2986,0.59315,0.75445,0.82594,0.79592,5
0.041581,0.16676,0.54143,0.37419,0.5004,0.50029,0.91801,0.41599,0.91696,0.87394,0.12522,0.91649,0.16624,0.33326,0.24991,9
0.49996,0.86969,0.042759,0.50115,0.41916,0.20608,0.87806,0.16637,0.29237,0.083063,0.92195,0.12602,0.41463,0.37732,0.33558,8
0.041657,0.16625,0.54069,0.37404,0.50111,0.50132,0.91888,0.4168,0.91744,0.87319,0.125,0.91512,0.16647,0.33348,0.25036,9
0.25808,0.79381,0.29637,0.62738,0.2539,0.38026,0.92064,0.66641,0.25375,0.21381,0.16863,0.79749,0.87535,0.51102,0.83334,1
0.95926,0.33439,0.84498,0.50433,0.34199,0.3289,0.20438,0.41102,0.63522,0.75051,0.087497,0.41896,0.57774,0.95911,0.44856,3
0.84686,0.4633,0.96504,0.41626,0.62013,0.54354,0.15748,0.40494,0.34872,0.26774,0.32142,0.41618,0.2882,0.79823,0.10493,12
0.038021,0.71756,0.70053,0.63479,0.71103,0.16273,0.41772,0.93215,0.49954,0.51673,0.53405,0.45282,0.69223,0.02626,0.38089,13
0.83429,0.48676,0.9688,0.4278,0.61311,0.54182,0.16674,0.41598,0.34416,0.24566,0.31382,0.42802,0.30291,0.80245,0.12086,12
0.75501,0.75503,0.96267,0.087502,0.95853,0.7571,0.66641,0.37838,0.7114,0.12871,0.70664,0.58527,0.12608,0.42708,0.090994,15
0.043766,0.16609,0.542,0.37521,0.50043,0.5002,0.91889,0.41862,0.91638,0.87215,0.12571,0.91674,0.16666,0.33364,0.24876,9
0.25482,0.79393,0.29577,0.63204,0.25307,0.37814,0.92233,0.66761,0.25393,0.21121,0.16918,0.80077,0.87466,0.51111,0.83801,1
0.50559,0.87827,0.038489,0.50992,0.41687,0.20688,0.87845,0.16007,0.29405,0.085904,0.92777,0.1249,0.41505,0.37555,0.33373,8
0.75426,0.75751,0.96219,0.094009,0.95998,0.75602,0.66811,0.37895,0.71238,0.12853,0.70551,0.58511,0.12638,0.42363,0.087542,15
0.38705,0.50898,0.4262,0.43178,0.85006,0.67463,0.17403,0.88502,0.43637,0.59789,0.59739,0.34989,0.54992,0.75065,0.30243,16
0.75164,0.75785,0.96309,0.085722,0.95932,0.75324,0.66666,0.37755,0.71088,0.12664,0.70534,0.58627,0.12736,0.42376,0.094141,15
0.25484,0.79233,0.29913,0.63123,0.25171,0.38252,0.92049,0.66849,0.25181,0.21124,0.1685,0.79796,0.87419,0.5145,0.83603,1
0.2001,0.66852,0.3301,0.11817,0.84661,0.54889,0.66742,0.70751,0.37265,0.41995,0.54243,0.91795,0.21269,0.78767,0.29217,7
0.38298,0.50206,0.4353,0.42369,0.85501,0.67836,0.16834,0.88461,0.44228,0.59737,0.5893,0.3497,0.5513,0.75389,0.30342,16
0.95037,0.3259,0.83147,0.50303,0.33729,0.33806,0.20295,0.41222,0.6363,0.75864,0.089305,0.41145,0.57304,0.94726,0.45886,3
0.39524,0.50208,0.42259,0.42643,0.85925,0.67598,0.17258,0.88112,0.42766,0.59596,0.60078,0.35121,0.54756,0.75503,0.29726,16
0.21551,0.66808,0.326,0.13181,0.83131,0.52738,0.6548,0.7023,0.36776,0.42515,0.53317,0.9223,0.21619,0.78907,0.28234,7
0.75204,0.75632,0.96442,0.088516,0.95774,0.75992,0.66774,0.37776,0.70878,0.12751,0.70704,0.58413,0.12524,0.42216,0.086957,15
0.045609,0.79117,0.25225,0.49,0.12976,0.90058,0.66925,0.28604,0.5338,0.74998,0.97898,0.47183,0.19946,0.78648,0.40489,11
0.21089,0.66637,0.34,0.12568,0.8456,0.5385,0.66009,0.70869,0.36745,0.4191,0.54043,0.91375,0.21107,0.79251,0.28537,7
0.83865,0.46454,0.95564,0.42414,0.61697,0.54321,0.17019,0.41734,0.33496,0.25315,0.32827,0.41713,0.28991,0.79008,0.1232,12
0.25769,0.79344,0.29846,0.62677,0.25242,0.38171,0.92118,0.66563,0.25169,0.21241,0.16714,0.79937,0.87436,0.51119,0.83565,1
0.20263,0.6665,0.32429,0.12917,0.82623,0.54761,0.66145,0.71564,0.36781,0.40992,0.53771,0.91634,0.20907,0.79822,0.2816,7
0.50118,0.87022,0.041755,0.50064,0.41859,0.20708,0.87762,0.16642,0.29131,0.082997,0.92257,0.12636,0.41423,0.37687,0.33243,8
0.33645,0.8343,0.63096,0.5133,0.83321,0.46829,0.88187,0.54767,0.58506,0.25979,0.47034,0.84356,0.64475,0.51515,0.18892,17
0.38893,0.50717,0.42649,0.43048,0.85037,0.6773,0.17345,0.88088,0.42875,0.59369,0.60505,0.35378,0.54788,0.75893,0.29997,16
0.28667,0.17791,0.864,0.64462,0.13058,0.50792,0.13369,0.45786,0.19995,0.52807,0.27398,0.60737,0.73051,0.83297,0.77255,5
0.3901,0.50099,0.42508,0.4259,0.84918,0.67829,0.17196,0.88224,0.42535,0.59677,0.58965,0.34531,0.55491,0.7518,0.30948,16
