@relation dens-diff_data_12-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29}

@data
0.5716,0.26236,0.47653,23
0.097371,0.29447,0.17567,17
0.93515,0.87276,0.97489,5
0.81012,0.8567,0.047092,3
0.85751,0.2844,0.20537,19
0.77447,0.78574,0.85731,14
0.89306,0.40452,0.63107,25
0.59369,0.45231,0.10703,26
0.061282,0.71356,0.55315,24
0.77417,0.78548,0.85712,14
0.59041,0.44948,0.1076,26
0.5928,0.45177,0.10621,26
0.74957,0.59299,0.9061,1
0.81079,0.85737,0.048183,3
0.23248,0.83335,0.16887,0
0.205,0.34405,0.67848,10
0.85456,0.28413,0.206,19
0.89363,0.40528,0.63103,25
0.59486,0.45251,0.1061,26
0.77443,0.78554,0.85665,14
0.19966,0.33806,0.67651,10
0.5698,0.26171,0.47691,23
0.89309,0.53759,0.72601,22
0.24683,0.50831,0.04554,18
0.59255,0.45263,0.10802,26
0.57048,0.26258,0.47766,23
0.57126,0.2614,0.4767,23
0.2509,0.64382,0.16711,11
0.8954,0.53561,0.72587,22
0.47556,0.92856,0.058728,21
0.45076,0.95272,0.76091,13
0.44928,0.95344,0.75822,13
0.20326,0.34799,0.67892,10
0.67803,0.13093,0.71391,27
0.77243,0.78601,0.85678,14
0.2483,0.32065,0.2882,0
0.77424,0.786,0.85674,14
0.77356,0.78542,0.85731,14
0.59173,0.45219,0.10697,26
0.8916,0.61486,0.77952,12
0.20375,0.34433,0.67549,10
0.77292,0.92179,0.92507,0
0.89338,0.53541,0.72512,22
0.59239,0.45071,0.10433,26
0.5923,0.45319,0.10609,26
0.57087,0.26161,0.47613,23
0.59521,0.44952,0.10814,26
0.89471,0.61861,0.774,12
0.47565,0.92881,0.058928,21
0.85466,0.2843,0.19964,19
0.84346,0.2234,0.78076,0
0.092929,0.29545,0.17649,17
0.097211,0.2959,0.18022,17
0.79884,0.60797,0.21507,16
0.25022,0.46636,0.51179,20
0.85854,0.29021,0.19923,19
0.24894,0.46594,0.51068,20
0.35931,0.74825,0.54659,9
0.66862,0.4511,0.50065,29
0.89265,0.40473,0.63104,25
0.59135,0.45206,0.10689,26
0.81077,0.85631,0.048284,3
0.72544,0.98855,0.69012,8
0.89316,0.40457,0.63014,25
0.25077,0.64353,0.16698,11
0.5709,0.2618,0.47808,23
0.2059,0.34699,0.68371,10
0.77386,0.78649,0.85751,14
0.57172,0.2624,0.47729,23
0.93107,0.86795,0.97009,5
0.77292,0.78542,0.85673,14
0.85479,0.28745,0.20146,19
0.35703,0.74953,0.54511,9
0.77481,0.78628,0.8563,14
1.1677,0.80374,0.15884,0
0.89555,0.53531,0.72528,22
0.7733,0.7858,0.85659,14
0.85781,0.28725,0.20394,19
0.50024,0.98921,0.9313,15
0.17896,0.66584,0.16697,7
0.76922,0.98784,0.93884,4
0.20076,0.3428,0.67613,10
0.89526,0.53559,0.72818,22
0.77387,0.78654,0.85811,14
0.77326,0.78506,0.85676,14
0.79889,0.60798,0.21527,16
0.72548,0.98826,0.69065,8
0.25169,0.64305,0.16698,11
0.57112,0.26203,0.47748,23
0.49984,0.98893,0.93126,15
0.74983,0.59588,0.90579,1
0.45045,0.94981,0.75781,13
0.726,0.98858,0.69052,8
0.77467,0.78595,0.85717,14
0.85839,0.28388,0.20439,19
0.75182,0.59529,0.90567,1
0.75011,0.59572,0.90573,1
0.25346,0.50868,0.049448,18
0.3539,0.74977,0.54591,9
0.45156,0.95047,0.75901,13
0.8926,0.40443,0.63117,25
0.45227,0.9535,0.75974,13
0.073959,0.70984,0.56385,24
0.24979,0.46374,0.51136,20
0.20359,0.34091,0.67749,10
0.74924,0.59531,0.90532,1
0.20319,0.34862,0.67609,10
0.77406,0.7861,0.85799,14
0.7512,0.59588,0.9037,1
0.59288,0.45287,0.10704,26
0.81064,0.85576,0.047251,3
0.24823,0.51409,0.050162,18
0.47721,0.92663,0.060575,21
0.18013,0.66581,0.16825,7
0.25173,0.46267,0.50782,20
0.89491,0.53764,0.72509,22
0.4771,0.9274,0.059011,21
0.5712,0.2612,0.47627,23
0.45148,0.95272,0.7586,13
0.76748,0.99237,0.94163,4
0.72549,0.98837,0.69054,8
0.5713,0.26317,0.47633,23
0.81005,0.85642,0.048286,3
0.59315,0.4524,0.10733,26
0.77415,0.78562,0.85675,14
0.89644,0.61802,0.7732,12
0.25107,0.6429,0.16696,11
0.59327,0.45175,0.10687,26
0.57043,0.26226,0.47662,23
0.20069,0.34237,0.67835,10
0.77358,0.78606,0.85663,14
0.31433,0.71101,0.67574,0
0.85782,0.28378,0.20414,19
0.58881,0.45274,0.10647,26
0.80961,0.85684,0.048221,3
0.67819,0.1311,0.71519,27
0.35846,0.74962,0.54487,9
0.77351,0.78498,0.85656,14
0.74815,0.59511,0.9054,1
0.47562,0.92722,0.060644,21
0.45172,0.95321,0.75951,13
0.49874,0.99026,0.93083,15
0.74798,0.59669,0.90495,1
0.47651,0.92845,0.05871,21
0.15345,0.10083,0.69103,28
0.80948,0.85597,0.046816,3
0.47681,0.92669,0.058673,21
0.85445,0.28386,0.2005,19
0.17901,0.66677,0.16719,7
0.49925,0.99022,0.9315,15
0.47657,0.92682,0.05994,21
0.5714,0.26162,0.47672,23
0.45155,0.95281,0.76218,13
0.89374,0.40561,0.63116,25
0.47475,0.92725,0.058863,21
0.59317,0.45196,0.10692,26
0.85421,0.28727,0.20052,19
0.89251,0.40538,0.63118,25
0.7747,0.78528,0.85661,14
0.17781,0.66633,0.16526,7
0.89739,0.61886,0.7775,12
0.81029,0.85678,0.047141,3
0.069602,0.71364,0.56654,24
0.45133,0.95109,0.76076,13
0.36902,0.28611,0.27358,6
0.57185,0.26185,0.47689,23
0.15357,0.10826,0.67946,28
0.67791,0.13113,0.71401,27
0.25061,0.64378,0.16696,11
0.77362,0.78593,0.85766,14
0.47567,0.92831,0.058452,21
0.85499,0.2869,0.20658,19
0.45146,0.9514,0.7592,13
0.35734,0.74863,0.54594,9
0.44952,0.95079,0.76076,13
0.7686,0.99018,0.94807,4
0.52518,0.22598,0.73934,2
0.89173,0.53589,0.72981,22
0.89288,0.53832,0.72844,22
0.5707,0.26189,0.47508,23
0.75053,0.59596,0.90418,1
0.24574,0.46915,0.51651,20
0.89549,0.53737,0.72851,22
0.74941,0.59559,0.90595,1
0.89458,0.61623,0.77219,12
0.811,0.85576,0.047999,3
0.097561,0.29946,0.18128,17
0.74921,0.59628,0.90578,1
0.76889,0.99394,0.95223,4
0.47562,0.9283,0.058713,21
0.25076,0.64366,0.16764,11
0.24658,0.515,0.043765,18
0.09728,0.295,0.17624,17
0.207,0.34721,0.67922,10
0.2462,0.50966,0.044632,18
0.20492,0.34895,0.68005,10
0.56985,0.26193,0.47674,23
0.77419,0.78568,0.8558,14
0.7262,0.98842,0.69043,8
0.72582,0.98848,0.69057,8
0.85738,0.28769,0.19953,19
0.77464,0.78637,0.85651,14
0.35769,0.74848,0.54619,9
0.81037,0.85598,0.047655,3
0.79944,0.60881,0.21523,16
0.74995,0.59573,0.90567,1
0.24983,0.46443,0.5106,20
0.59368,0.45434,0.10717,26
0.77298,0.78605,0.85776,14
0.75089,0.59448,0.9059,1
0.35752,0.74864,0.54601,9
0.59372,0.45262,0.10564,26
0.49921,0.99059,0.93019,15
0.894,0.61744,0.77198,12
0.79885,0.608,0.21523,16
0.35726,0.74808,0.54574,9
0.25031,0.643,0.1677,11
0.67764,0.13029,0.71416,27
0.19692,0.34665,0.68149,10
0.79927,0.60746,0.215,16
0.67792,0.13106,0.71426,27
0.77476,0.78558,0.857,14
0.85893,0.28781,0.20035,19
0.15572,0.10839,0.68118,28
0.24487,0.5081,0.050778,18
0.89166,0.53742,0.73035,22
0.89255,0.53797,0.72633,22
0.9339,0.86304,0.97605,5
0.20402,0.34906,0.67851,10
0.85823,0.2831,0.20471,19
0.25077,0.64338,0.16816,11
0.24736,0.50849,0.052727,18
0.35827,0.74856,0.54602,9
0.35724,0.74784,0.54909,9
0.069767,0.71372,0.56629,24
0.89505,0.61905,0.77559,12
0.9222,0.87235,0.97397,5
0.74996,0.59583,0.90499,1
0.77331,0.78566,0.85761,14
0.49883,0.99049,0.93131,15
0.89195,0.62126,0.77683,12
0.74995,0.5957,0.90567,1
0.14867,0.10882,0.67851,28
0.67862,0.13116,0.71446,27
0.74992,0.59566,0.9054,1
0.074988,0.71138,0.56097,24
0.80023,0.60867,0.21567,16
0.20375,0.34866,0.67494,10
0.16172,0.10858,0.68054,28
0.59384,0.45486,0.10589,26
0.75037,0.59574,0.90313,1
0.4497,0.95214,0.7591,13
0.47572,0.92843,0.058997,21
0.81035,0.85625,0.047202,3
0.66734,0.45264,0.50061,29
0.069553,0.71042,0.56173,24
0.77419,0.78498,0.85614,14
0.89252,0.40515,0.63085,25
0.77501,0.98605,0.94538,4
0.20838,0.3422,0.67486,10
0.72572,0.98847,0.69055,8
0.75015,0.59573,0.90528,1
0.25239,0.45872,0.51562,20
0.72588,0.98861,0.69066,8
0.25435,0.50798,0.050727,18
0.17828,0.66634,0.16586,7
0.59273,0.45081,0.10728,26
0.89366,0.40526,0.63025,25
0.8937,0.40445,0.63116,25
0.75091,0.59633,0.90551,1
0.25035,0.64446,0.16688,11
0.89308,0.53446,0.72531,22
0.24811,0.46794,0.50895,20
0.89381,0.61833,0.77596,12
0.25117,0.64314,0.16775,11
0.25051,0.64313,0.16704,11
0.89377,0.40459,0.63123,25
0.72578,0.98859,0.69032,8
0.24977,0.46108,0.51581,20
0.47689,0.9283,0.058803,21
0.47546,0.92823,0.060516,21
0.57185,0.26217,0.47672,23
0.72602,0.98845,0.69037,8
0.81023,0.85728,0.04808,3
0.44908,0.95058,0.76139,13
0.24968,0.46412,0.51128,20
0.81057,0.85704,0.04806,3
0.25038,0.64327,0.16694,11
0.85437,0.28703,0.20125,19
0.57156,0.26096,0.47667,23
0.25051,0.64405,0.16689,11
0.47648,0.92689,0.058823,21
0.85502,0.28754,0.20485,19
0.8928,0.40496,0.63134,25
0.25078,0.64418,0.16706,11
0.36919,0.28583,0.2739,6
0.74961,0.59331,0.90618,1
0.8926,0.40478,0.6306,25
0.79935,0.60833,0.21485,16
0.59566,0.45213,0.10569,26
0.20534,0.34585,0.6778,10
0.66635,0.45257,0.50021,29
0.89689,0.53737,0.72561,22
0.80962,0.85603,0.048217,3
0.89517,0.53777,0.72394,22
0.20151,0.3471,0.67918,10
0.25093,0.64361,0.16723,11
0.89504,0.6179,0.77396,12
0.25094,0.64435,0.16695,11
0.7501,0.59585,0.9056,1
0.89224,0.53592,0.72801,22
0.76491,0.99139,0.93433,4
0.15249,0.10455,0.68329,28
0.89262,0.40558,0.6304,25
0.67837,0.13125,0.71429,27
0.85744,0.28147,0.19861,19
0.44896,0.94956,0.76049,13
0.075419,0.71475,0.56171,24
0.56985,0.26193,0.47604,23
0.72583,0.98854,0.69033,8
0.89602,0.53536,0.72627,22
0.47565,0.92889,0.059053,21
0.93602,0.86375,0.98045,5
0.72581,0.98862,0.69055,8
0.74942,0.59587,0.90568,1
0.59311,0.45128,0.10803,26
0.89264,0.53781,0.72808,22
0.89301,0.40512,0.6309,25
0.89736,0.61463,0.77651,12
0.72575,0.98865,0.69052,8
0.75097,0.59572,0.90585,1
0.79928,0.60749,0.21565,16
0.50066,0.98996,0.93174,15
0.56988,0.26173,0.47718,23
0.8936,0.40508,0.63132,25
0.15572,0.10901,0.67691,28
0.89374,0.6186,0.77418,12
0.89299,0.53461,0.72642,22
0.47653,0.92703,0.060045,21
0.81098,0.85578,0.047506,3
0.85851,0.28674,0.2009,19
0.66994,0.45319,0.49951,29
0.25073,0.64313,0.16709,11
0.45157,0.95269,0.75877,13
0.25097,0.64374,0.16709,11
0.77475,0.7849,0.85612,14
0.49862,0.99016,0.93142,15
0.58137,0.25331,0.06495,0
0.44906,0.95244,0.75821,13
0.59251,0.45479,0.10625,26
0.89301,0.40567,0.63127,25
0.75008,0.59695,0.90469,1
0.74952,0.59623,0.90447,1
0.2461,0.51483,0.049445,18
0.47516,0.92743,0.058746,21
0.93232,0.8716,0.97137,5
0.50118,0.99028,0.93176,15
0.75146,0.59412,0.90656,1
0.85493,0.28353,0.20072,19
0.75159,0.59402,0.90508,1
0.50028,0.98976,0.93164,15
0.18939,0.58897,0.8596,0
0.49954,0.99073,0.93061,15
0.072023,0.71392,0.56493,24
0.81082,0.85675,0.047853,3
0.72578,0.98874,0.69056,8
0.79977,0.60732,0.21476,16
0.66671,0.45251,0.49989,29
0.49982,0.99108,0.93033,15
0.47664,0.92834,0.060343,21
0.25047,0.64442,0.16817,11
0.35355,0.75034,0.54529,9
0.85742,0.2877,0.20426,19
0.72581,0.98874,0.69044,8
0.59257,0.45287,0.107,26
0.49922,0.9902,0.93106,15
0.1308,0.2027,0.4621,0
0.74919,0.59615,0.90534,1
0.89343,0.40462,0.63032,25
0.80993,0.85621,0.048477,3
0.89318,0.40567,0.63018,25
0.72597,0.98832,0.6905,8
0.89301,0.53813,0.72816,22
0.073395,0.71075,0.56382,24
0.59645,0.45245,0.10913,26
0.50016,0.98859,0.9303,15
0.56997,0.26216,0.47557,23
0.89584,0.62516,0.76852,12
0.47511,0.92864,0.060518,21
0.79891,0.60725,0.21523,16
0.35764,0.74873,0.54656,9
0.7749,0.78532,0.85626,14
0.59327,0.45188,0.10679,26
0.072856,0.70876,0.5676,24
0.19937,0.34307,0.67885,10
0.89438,0.61634,0.77629,12
0.89586,0.53801,0.72838,22
0.85985,0.28688,0.20438,19
0.07765,0.71386,0.56042,24
0.57153,0.26206,0.47716,23
0.25003,0.46924,0.51351,20
0.47684,0.92747,0.060314,21
0.15794,0.10937,0.68225,28
0.57108,0.26275,0.47721,23
0.2539,0.46453,0.51371,20
0.47654,0.92825,0.060077,21
0.24534,0.46599,0.51498,20
0.25437,0.51366,0.052305,18
0.59357,0.4527,0.10721,26
0.26904,0.80833,0.057863,0
0.92954,0.87373,0.9711,5
0.59223,0.45186,0.10793,26
0.25002,0.46435,0.51173,20
0.72554,0.98879,0.69028,8
0.25081,0.64335,0.16762,11
0.49946,0.99092,0.93089,15
0.93134,0.86602,0.96813,5
0.72575,0.98883,0.69008,8
0.50046,0.98851,0.93123,15
0.59238,0.45325,0.10688,26
0.50058,0.98962,0.93086,15
0.89533,0.53805,0.72522,22
0.47684,0.92657,0.060002,21
0.25035,0.64375,0.16713,11
0.064914,0.50511,0.88881,0
0.35933,0.74939,0.54864,9
0.41426,0.28705,0.89887,0
0.77372,0.78596,0.85651,14
0.8597,0.28696,0.20557,19
0.47651,0.92832,0.060007,21
0.8528,0.28846,0.2014,19
0.85744,0.28704,0.20442,19
0.25025,0.64295,0.16709,11
0.89508,0.5379,0.72648,22
0.49967,0.99005,0.93206,15
0.25036,0.64324,0.16722,11
0.52266,0.2276,0.73979,2
0.50126,0.98896,0.93069,15
0.35762,0.74534,0.54377,9
0.78766,0.64018,0.72007,0
0.72585,0.98855,0.69021,8
0.76662,0.99099,0.93559,4
0.67792,0.13057,0.71457,27
0.57263,0.26219,0.47709,23
0.85737,0.28677,0.20387,19
0.79947,0.60742,0.21514,16
0.57194,0.26233,0.47637,23
0.36903,0.28603,0.27409,6
0.81026,0.85675,0.047907,3
0.89367,0.40515,0.63077,25
0.59213,0.45182,0.10691,26
0.85458,0.28443,0.20015,19
0.49878,0.99043,0.93106,15
0.79917,0.60831,0.21501,16
0.57138,0.2607,0.47688,23
0.20592,0.34481,0.67752,10
0.57231,0.26276,0.47733,23
0.89346,0.4056,0.63022,25
0.85395,0.28283,0.20607,19
0.5001,0.98883,0.93204,15
0.77418,0.78593,0.85609,14
0.24434,0.51457,0.042136,18
0.25107,0.46646,0.51733,20
0.59215,0.45079,0.10824,26
0.66795,0.4524,0.5009,29
0.67803,0.13103,0.71389,27
0.25086,0.64333,0.16695,11
0.251,0.46292,0.51675,20
0.59282,0.44911,0.10575,26
0.95474,0.04958,0.70272,0
0.25094,0.64316,0.16751,11
0.77415,0.78519,0.85618,14
0.89368,0.40532,0.63045,25
0.45144,0.95212,0.75798,13
0.59352,0.45243,0.10698,26
0.85358,0.28847,0.20113,19
0.77455,0.78578,0.85637,14
0.93452,0.87359,0.97453,5
0.67839,0.1313,0.71454,27
0.47718,0.92709,0.059007,21
0.74983,0.59746,0.90577,1
0.7506,0.59608,0.90612,1
0.59317,0.45229,0.10782,26
0.81097,0.85672,0.047812,3
0.47545,0.92727,0.058745,21
0.74968,0.59553,0.90581,1
0.47521,0.92744,0.058992,21
0.20628,0.34594,0.67612,10
0.72599,0.98829,0.69026,8
0.59215,0.45219,0.10663,26
0.50021,0.99085,0.93029,15
0.8583,0.28413,0.20412,19
0.72575,0.98862,0.69067,8
0.25231,0.51596,0.05136,18
0.75017,0.59674,0.90434,1
0.20178,0.34225,0.67976,10
0.59333,0.45261,0.10706,26
0.77513,0.78562,0.85794,14
0.89405,0.61998,0.7753,12
0.59309,0.45171,0.1113,26
0.25332,0.50858,0.046166,18
0.79969,0.60774,0.21485,16
0.59216,0.45112,0.10712,26
0.75088,0.59405,0.90548,1
0.56468,0.22003,0.64276,0
0.45205,0.9535,0.75977,13
0.89246,0.40542,0.63016,25
0.66644,0.45318,0.50101,29
0.59297,0.45212,0.10715,26
0.79931,0.60757,0.21506,16
0.72555,0.98869,0.69047,8
0.49946,0.98872,0.92991,15
0.7257,0.98835,0.69044,8
0.85736,0.28782,0.20142,19
0.25313,0.50671,0.051239,18
0.89273,0.405,0.63043,25
0.49965,0.98983,0.93131,15
0.77282,0.78576,0.85733,14
0.20445,0.34698,0.67936,10
0.72584,0.98868,0.69044,8
0.15476,0.10715,0.68083,28
0.25033,0.64339,0.16701,11
0.2026,0.34755,0.68121,10
0.80946,0.85575,0.047137,3
0.52427,0.22792,0.73996,2
0.20307,0.34328,0.67688,10
0.47554,0.92701,0.059059,21
0.75192,0.59618,0.90534,1
0.89552,0.53758,0.729,22
0.25043,0.46444,0.51173,20
0.79972,0.60801,0.21534,16
0.47656,0.92844,0.060034,21
0.77409,0.78423,0.85683,14
0.15797,0.099266,0.67751,28
0.2476,0.51398,0.049446,18
0.25083,0.64307,0.16768,11
0.19995,0.34747,0.67791,10
0.89292,0.53794,0.72653,22
0.4525,0.95041,0.75792,13
0.75793,0.98826,0.94613,4
0.77265,0.78535,0.85539,14
0.75964,0.98811,0.94074,4
0.20484,0.34687,0.67963,10
0.57086,0.26227,0.47737,23
0.35658,0.74828,0.54821,9
0.35794,0.75076,0.54571,9
0.36924,0.28568,0.27386,6
0.79871,0.60804,0.21609,16
0.72597,0.98836,0.69078,8
0.72583,0.98836,0.69039,8
0.72583,0.9887,0.69066,8
0.89513,0.53744,0.72851,22
0.068375,0.7184,0.56544,24
0.49988,0.98927,0.93119,15
0.16073,0.10746,0.68062,28
0.15513,0.10592,0.68572,28
0.92931,0.86587,0.97978,5
0.47655,0.92845,0.060794,21
0.58836,0.45068,0.10728,26
0.47544,0.92872,0.060312,21
0.85422,0.28364,0.20509,19
0.59308,0.45402,0.10928,26
0.66801,0.45244,0.49933,29
0.2022,0.34705,0.6797,10
0.2531,0.50482,0.051947,18
0.25021,0.46434,0.51163,20
0.50008,0.98935,0.93208,15
0.59346,0.4514,0.10677,26
0.075181,0.71149,0.56312,24
0.36957,0.28539,0.2743,6
0.25099,0.64347,0.16764,11
0.47724,0.92844,0.060284,21
0.74964,0.59617,0.90596,1
0.77354,0.78463,0.85629,14
0.89364,0.40453,0.63004,25
0.85427,0.28323,0.19955,19
0.25097,0.64459,0.16747,11
0.8929,0.40519,0.6312,25
0.57198,0.2622,0.47599,23
0.35785,0.75352,0.54316,9
0.59303,0.45209,0.10728,26
0.25111,0.64458,0.16711,11
0.80961,0.85654,0.047624,3
0.89991,0.60171,0.77311,12
0.77406,0.7868,0.85748,14
0.59246,0.45204,0.10977,26
0.92846,0.87305,0.97655,5
0.25066,0.64438,0.16734,11
0.93574,0.87008,0.97832,5
0.92825,0.86853,0.97483,5
0.75911,0.99605,0.9502,4
0.7257,0.98877,0.69036,8
0.25216,0.50666,0.052169,18
0.89248,0.40527,0.63096,25
0.81024,0.85591,0.047994,3
0.85799,0.28825,0.20416,19
0.7256,0.98833,0.69046,8
0.89211,0.5349,0.7252,22
0.77368,0.78669,0.85754,14
0.81025,0.85664,0.047193,3
0.19986,0.34778,0.67429,10
0.20245,0.34438,0.67472,10
0.89371,0.40575,0.63087,25
0.81069,0.85717,0.047139,3
0.89185,0.53873,0.72608,22
0.89323,0.40523,0.63106,25
0.4517,0.95112,0.76133,13
0.8929,0.40477,0.63115,25
0.77347,0.7849,0.85647,14
0.79948,0.60921,0.21558,16
0.59662,0.42047,0.57548,0
0.36906,0.28609,0.27376,6
0.57081,0.26169,0.47664,23
0.89506,0.53826,0.72591,22
0.89084,0.61878,0.77957,12
0.89323,0.40512,0.63061,25
0.89313,0.40566,0.63095,25
0.20545,0.34393,0.68189,10
0.47677,0.927,0.059927,21
0.89325,0.53821,0.72849,22
0.25259,0.46279,0.51297,20
0.57049,0.26173,0.47667,23
0.89499,0.61815,0.77466,12
0.89253,0.53754,0.72563,22
0.72606,0.98862,0.69078,8
0.47724,0.92728,0.060538,21
0.45067,0.95035,0.75921,13
0.89249,0.40563,0.63036,25
0.49872,0.98998,0.93117,15
0.89603,0.53756,0.72811,22
0.092997,0.2994,0.17992,17
0.45239,0.9533,0.75845,13
0.20357,0.34347,0.68164,10
0.57244,0.26152,0.47589,23
0.070402,0.71925,0.56314,24
0.72569,0.98861,0.69034,8
0.24683,0.46381,0.51228,20
0.25079,0.64304,0.16727,11
0.76668,0.9895,0.944,4
0.77253,0.78555,0.85657,14
0.92555,0.8703,0.97264,5
0.8915,0.61768,0.77287,12
0.89378,0.62256,0.78337,12
0.35731,0.74868,0.54609,9
0.2497,0.46909,0.50995,20
0.59351,0.45367,0.10681,26
0.74805,0.5962,0.90682,1
0.89539,0.53511,0.72606,22
0.44906,0.95284,0.76136,13
0.25107,0.64306,0.16751,11
0.25069,0.64339,0.16735,11
0.79886,0.60731,0.21486,16
0.57121,0.26203,0.4753,23
0.24794,0.46027,0.51582,20
0.7258,0.98842,0.69068,8
0.77403,0.78533,0.85758,14
0.59181,0.45271,0.10734,26
0.57268,0.26235,0.47641,23
0.57178,0.26284,0.4776,23
0.59418,0.45167,0.10501,26
0.24769,0.47104,0.51236,20
0.49907,0.99143,0.93215,15
0.2509,0.64303,0.16708,11
0.20298,0.3479,0.68056,10
0.47696,0.92822,0.060306,21
0.67803,0.1314,0.71429,27
0.25295,0.46376,0.51809,20
0.80956,0.85597,0.047368,3
0.57064,0.26238,0.47806,23
0.21663,0.49157,0.33493,0
0.57033,0.26309,0.47603,23
0.89542,0.62004,0.77198,12
0.5939,0.45251,0.10783,26
0.47662,0.92829,0.059131,21
0.25107,0.64326,0.16731,11
0.85401,0.28369,0.2003,19
0.76306,0.98987,0.93393,4
0.77387,0.7856,0.85701,14
0.89298,0.53557,0.72563,22
0.36866,0.28595,0.2744,6
0.44903,0.95097,0.76072,13
0.75007,0.59688,0.90523,1
0.7259,0.98842,0.69082,8
0.44957,0.95274,0.76179,13
0.76774,0.98547,0.94403,4
0.85334,0.28281,0.20609,19
0.4757,0.92831,0.060046,21
