@relation dens-diff_data_3-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38}

@data
0.31442,0.039021,0.96417,0.78723,0.53177,0.093405,0.32271,0.72581,0.42159,0.47413,0.18761,0.40082,0.47502,0.58989,0.95374,0.16643,0.18454,18
0.3936,0.039864,0.22383,0.042848,0.69398,0.92299,0.60557,0.83138,0.76388,0.52868,0.75185,0.46835,0.40688,0.30995,0.48196,0.10883,0.81478,28
0.33661,0.69489,0.36537,0.1539,0.81717,0.96425,0.07968,0.55836,0.67294,0.27676,0.027025,0.86031,0.97424,0.95746,0.87093,0.76528,0.036678,30
0.031169,0.06094,0.20993,0.94167,0.5444,0.48322,0.90667,0.694,0.30138,0.51294,0.57862,0.21289,0.87277,0.42541,0.45318,0.12217,0.090949,3
0.084544,0.307,0.81841,0.96358,0.20835,0.46104,0.78351,0.52178,0.58001,0.21676,0.35839,0.51159,0.83985,0.6357,0.72959,0.70433,0.53323,26
0.42416,0.57619,0.15014,0.030478,0.39455,0.69747,0.30331,0.24186,0.78815,0.75751,0.30329,0.27255,0.84796,0.7575,0.81849,0.72669,0.48508,38
0.84285,0.42706,0.95485,0.28006,0.31876,0.29875,0.32637,0.20332,0.79261,0.56109,0.30265,0.36255,0.64269,0.69771,0.84131,0.025788,0.72846,2
0.028568,0.061916,0.21273,0.94082,0.54456,0.48408,0.90685,0.69403,0.30062,0.5147,0.57771,0.21389,0.87222,0.4231,0.45377,0.12172,0.09364,3
0.42368,0.57587,0.15174,0.029884,0.39372,0.69754,0.30315,0.24213,0.78779,0.75713,0.303,0.27262,0.84809,0.7577,0.81836,0.72654,0.48479,38
0.97274,0.14919,0.87922,0.33807,0.57193,0.87446,0.72805,0.26876,0.21473,0.82267,0.44813,0.37139,0.4445,0.70094,0.66853,0.24633,0.053595,13
0.39699,0.029609,0.21246,0.059676,0.69165,0.93338,0.60818,0.81675,0.76277,0.54622,0.75404,0.48588,0.39697,0.30268,0.485,0.092238,0.8171,28
0.35223,0.0429,1.0008,0.90199,0.43433,0.022498,0.32473,0.6621,0.49712,0.48184,0.19291,0.4475,0.56242,0.73939,1.0338,0.19639,0.18345,18
0.48753,0.57685,0.3647,0.72753,0.66805,0.45581,0.24301,0.94003,0.87873,0.72811,0.24304,0.79004,0.88202,0.60632,0.54555,0.66892,0.092896,9
0.18648,0.49709,0.63476,0.94416,0.78796,0.57468,0.27847,0.2347,0.83933,0.91942,0.67048,0.025271,0.97426,0.21565,0.70965,0.66415,0.67086,37
0.94028,0.25906,0.80583,0.86798,0.56528,0.13511,0.99104,0.41213,0.65347,0.37858,0.81168,0.81606,0.055939,0.43608,0.38742,0.46755,0.22187,0
0.076181,0.82034,0.95727,0.1326,0.27867,0.22341,0.3084,0.19731,0.27259,0.70888,0.13308,0.21725,0.35993,0.62371,0.61877,0.066326,0.25775,19
0.36881,0.48993,0.81757,0.82376,0.94177,0.96974,0.37316,0.124,0.73025,0.55383,0.91251,0.94811,0.70253,0.30623,0.88301,0.12095,0.40082,7
0.037421,0.19828,0.089512,0.50446,0.18231,0.33029,0.25913,0.4444,0.62931,0.3922,0.40093,0.33766,0.34059,0.12891,0.31745,0.97475,0.75529,20
0.96491,0.15245,0.88111,0.33318,0.57455,0.88354,0.72478,0.27415,0.21425,0.81962,0.45475,0.36424,0.45401,0.6967,0.66199,0.24508,0.061249,13
0.031636,0.059314,0.21186,0.94257,0.54334,0.48275,0.907,0.69778,0.30117,0.51246,0.57805,0.21084,0.87427,0.42589,0.45591,0.12138,0.092122,3
0.81784,0.36429,0.5753,0.15178,0.36313,0.69583,0.12135,0.33349,0.21158,0.39368,0.9403,0.90946,0.93969,0.87862,0.12082,0.45399,0.15168,23
0.47006,0.17413,0.51932,0.9719,0.36668,0.70151,0.88538,0.59879,0.26363,1.0232,0.066904,0.52942,0.35071,0.21111,0.19455,0.77761,0.62035,21
0.019293,0.21864,0.079252,0.53873,0.17752,0.32403,0.265,0.45801,0.65861,0.39364,0.39581,0.33592,0.31776,0.11666,0.34019,0.95647,0.78129,20
0.60797,0.52664,0.39018,0.93888,0.60183,0.73851,0.53777,0.73544,0.27135,0.51328,0.12555,0.73767,0.93431,0.31228,0.14644,0.60529,0.39737,1
0.55187,0.13297,0.48193,0.89663,0.32672,0.70353,0.93571,0.48285,0.37353,0.90428,0.046935,0.44471,0.37455,0.20538,0.14758,0.62442,0.62022,21
0.087869,0.30881,0.80578,0.97134,0.21514,0.45032,0.79618,0.5248,0.57081,0.21002,0.37096,0.51245,0.84549,0.63646,0.71598,0.69325,0.54985,26
0.30307,0.033575,0.90906,0.60413,0.059021,0.42338,0.092941,0.15197,0.60765,0.78745,0.75498,0.54731,0.27053,0.12191,0.15108,0.45086,0.30097,29
0.33908,0.69079,0.36489,0.14908,0.81041,0.97447,0.087774,0.54531,0.66682,0.26224,0.029515,0.85092,0.97151,0.97102,0.87681,0.76111,0.033355,30
0.48786,0.57696,0.3655,0.72683,0.66798,0.45612,0.24274,0.93978,0.87813,0.72819,0.24274,0.78997,0.88089,0.60616,0.54593,0.67005,0.092021,9
0.61895,0.52256,0.39526,0.94739,0.60306,0.73041,0.54634,0.73016,0.26712,0.50674,0.12128,0.72885,0.93259,0.30191,0.14841,0.6095,0.39319,1
0.099636,0.76406,0.7427,0.34017,0.46167,0.71593,0.64562,0.098983,0.69141,0.93826,0.46389,0.19183,0.94404,0.31638,0.30786,0.42801,0.61721,8
0.40062,0.031489,0.21083,0.058137,0.68938,0.93618,0.61422,0.8229,0.76327,0.54407,0.75044,0.48866,0.39569,0.31055,0.48528,0.094471,0.81546,28
0.30253,0.090835,0.74014,0.80506,0.55046,0.45692,0.88146,0.7956,0.52806,0.22145,0.43362,0.057471,0.15172,0.041142,0.88115,0.26008,0.083347,11
0.21161,0.42447,0.33434,0.030345,0.90946,0.24235,0.93933,0.81919,0.81846,0.60774,0.57704,0.51459,0.091208,0.48584,0.84754,0.66616,0.36326,4
0.030094,0.062906,0.21284,0.94028,0.54507,0.48562,0.90812,0.6954,0.30119,0.51306,0.57837,0.2136,0.87281,0.42455,0.45105,0.11999,0.090472,3
0.26224,0.62895,0.87928,0.60435,0.17404,0.035568,0.78411,0.61271,0.62324,0.33016,0.82812,0.73734,0.97252,0.20069,0.054477,0.90346,0.69078,12
0.40139,0.028437,0.2154,0.0571,0.68825,0.93189,0.61497,0.81411,0.77556,0.54106,0.74969,0.48605,0.4003,0.30054,0.48,0.089461,0.81767,28
0.42372,0.57523,0.15141,0.030105,0.39335,0.69752,0.30282,0.24197,0.78925,0.75725,0.30284,0.27276,0.84779,0.75802,0.81862,0.72704,0.48522,38
0.3309,0.97026,0.27161,0.82383,0.87773,0.45911,0.48596,0.58156,0.2117,0.97105,0.87701,0.29975,0.87583,0.97116,0.031456,0.30435,0.48139,31
0.42192,0.57536,0.15196,0.031726,0.39523,0.69552,0.30359,0.24135,0.78707,0.75673,0.30664,0.27284,0.85054,0.75665,0.81817,0.72691,0.48456,38
0.60783,0.51687,0.40001,0.95446,0.60558,0.7301,0.54244,0.73824,0.28326,0.52208,0.12791,0.72801,0.93991,0.29553,0.15047,0.60544,0.39725,1
0.56934,0.14551,0.45776,0.8834,0.33707,0.71818,0.92271,0.48398,0.32755,0.93919,0.072783,0.37204,0.41319,0.20753,0.14117,0.67789,0.66392,21
0.36896,0.49684,0.8188,0.82077,0.94187,0.96944,0.37437,0.12392,0.73056,0.55104,0.90853,0.94715,0.70781,0.30673,0.88555,0.12159,0.39875,7
0.16936,0.55044,0.56072,0.69015,0.96776,0.83243,0.79181,0.17181,0.70997,0.95004,0.69525,0.34282,0.49101,0.79189,0.10052,0.94625,0.26881,22
0.30976,0.079122,0.72788,0.81196,0.54588,0.48238,0.87905,0.80412,0.51785,0.20385,0.41398,0.066599,0.15759,0.026944,0.86515,0.23885,0.096012,11
0.32733,0.24152,0.86978,0.97267,0.05825,0.63647,0.7886,0.062447,0.18549,0.57505,0.59847,0.84254,0.54436,0.3669,0.30502,0.87118,0.27257,14
0.4876,0.57743,0.36565,0.72791,0.66802,0.45556,0.24341,0.93935,0.87877,0.72842,0.24346,0.78972,0.88149,0.60707,0.54564,0.6685,0.091642,9
0.32794,0.24247,0.8721,0.97219,0.059794,0.63822,0.78597,0.057861,0.17947,0.57938,0.59975,0.8441,0.55154,0.36639,0.30085,0.87191,0.27384,14
0.18001,0.4896,0.63701,0.93579,0.79243,0.58782,0.27188,0.24104,0.84115,0.92807,0.67373,0.033899,0.96712,0.21299,0.69535,0.66695,0.66679,37
0.53927,0.10079,0.474,0.85653,0.34984,0.71547,0.93124,0.37784,0.16519,0.85134,0.085839,0.39207,0.40108,0.20438,0.18644,0.63656,0.52557,21
0.33431,0.69605,0.35398,0.16063,0.82271,0.98461,0.078582,0.55027,0.67311,0.27563,0.01913,0.84551,0.97177,0.96866,0.87712,0.76885,0.031598,30
0.34157,0.68805,0.36385,0.14745,0.8183,0.96827,0.079093,0.55408,0.66457,0.27036,0.03383,0.84758,0.98126,0.96602,0.88441,0.76947,0.021391,30
0.53349,0.59771,0.36569,0.37324,0.63625,0.13726,0.74382,0.92054,0.82272,0.15505,0.29827,0.39672,0.70948,0.24692,0.42252,0.71704,0.42499,35
0.42408,0.57612,0.15113,0.029128,0.3949,0.69893,0.30269,0.24353,0.78916,0.75681,0.3021,0.27311,0.84683,0.75689,0.8171,0.72603,0.48476,38
0.48757,0.57701,0.36484,0.72754,0.66784,0.45626,0.24367,0.93917,0.8783,0.72789,0.24344,0.78951,0.88137,0.60665,0.54609,0.66846,0.092106,9
0.21169,0.42496,0.33344,0.030113,0.90895,0.24261,0.938,0.81929,0.81851,0.60776,0.57677,0.51444,0.090798,0.48471,0.84774,0.66665,0.36339,4
0.024854,0.21249,0.083436,0.53397,0.17879,0.32285,0.23823,0.45776,0.63408,0.4073,0.37921,0.32716,0.32881,0.13202,0.33361,0.96995,0.75208,20
0.55192,0.60487,0.30424,0.32528,0.65473,0.1622,0.90395,0.84782,0.83284,0.078626,0.43472,0.41688,0.75457,0.10392,0.39955,0.76794,0.38095,35
0.81812,0.36419,0.57523,0.15206,0.36341,0.69543,0.12147,0.33368,0.21282,0.39408,0.93997,0.90906,0.93941,0.8792,0.12063,0.45425,0.15132,23
0.13003,0.4418,0.57932,0.70969,0.92461,0.84435,0.83347,0.16693,0.76925,0.95802,0.73856,0.39354,0.58463,0.7861,0.14986,0.99435,0.34849,22
0.55838,0.60138,0.38864,0.3946,0.69081,0.09173,0.80192,0.87876,0.77212,0.11387,0.27639,0.40547,0.70897,0.21208,0.39914,0.69257,0.4274,35
0.33177,0.24443,0.87307,0.97126,0.060679,0.64187,0.7844,0.064133,0.18069,0.57631,0.60126,0.84581,0.5447,0.3656,0.30626,0.87092,0.27486,14
0.42442,0.57305,0.15335,0.029652,0.38955,0.69999,0.30255,0.24305,0.7928,0.75857,0.30224,0.27442,0.84762,0.7582,0.82035,0.72554,0.48484,38
0.26518,0.62706,0.87531,0.60231,0.18929,0.018586,0.80759,0.60969,0.59052,0.32675,0.82973,0.71202,0.97194,0.21944,0.07209,0.8935,0.70734,12
0.38306,0.027038,0.21139,0.059979,0.69517,0.9293,0.60956,0.82672,0.76162,0.54603,0.75625,0.48447,0.39727,0.30661,0.48297,0.094423,0.81551,28
0.27128,0.060033,0.95705,0.75634,0.55166,0.056616,0.38471,0.77882,0.50296,0.48374,0.16165,0.43801,0.42162,0.59907,0.98169,0.22439,0.16116,18
0.18189,0.4876,0.63575,0.93705,0.79338,0.58584,0.26346,0.242,0.84566,0.93792,0.66477,0.028343,0.96853,0.20969,0.69231,0.66168,0.6689,37
0.30358,0.092531,0.72997,0.8108,0.55181,0.48362,0.88146,0.78719,0.51374,0.2135,0.42256,0.056966,0.15277,0.029704,0.87622,0.24189,0.089088,11
0.32964,0.68909,0.36135,0.15476,0.80602,0.97218,0.091733,0.54171,0.67089,0.27061,0.018674,0.84209,0.96958,0.96354,0.87397,0.75912,0.030964,30
0.39117,0.033015,0.20344,0.067875,0.69745,0.93923,0.60338,0.81107,0.75244,0.55609,0.74551,0.50312,0.40136,0.30366,0.48339,0.085445,0.825,28
0.3396,0.062381,0.93544,0.78608,0.51928,0.095445,0.36228,0.72331,0.45724,0.39576,0.21201,0.36206,0.48524,0.58087,0.96421,0.17437,0.14869,18
0.37114,0.49268,0.81683,0.82034,0.94202,0.96995,0.37207,0.12468,0.72707,0.55125,0.9139,0.94586,0.70501,0.30758,0.8799,0.12102,0.40211,7
0.57378,0.7623,0.52101,0.4259,0.49158,0.86913,0.548,0.75965,0.72151,0.74372,0.19939,0.87084,0.029829,0.22636,0.90317,0.27568,0.38945,0
0.026754,0.21101,0.092352,0.51367,0.17895,0.33097,0.24234,0.45642,0.63251,0.39655,0.38998,0.33373,0.32903,0.1184,0.33121,0.96393,0.75515,20
0.26556,0.62674,0.90102,0.596,0.16919,0.03768,0.80151,0.59714,0.61395,0.34278,0.83059,0.73069,0.97033,0.19825,0.049853,0.89357,0.70896,12
0.1278,0.68749,0.64288,0.80115,0.02306,0.68264,0.45996,0.30233,0.54986,0.069622,0.03827,0.82063,0.57199,0.30055,0.8766,0.51218,0.78477,17
0.64012,0.56482,0.37626,0.43322,0.78432,0.14954,0.8519,0.924,0.86601,0.10164,0.37466,0.46754,0.77868,0.28531,0.38444,0.70518,0.44486,35
0.39794,0.040843,0.20972,0.05784,0.6891,0.93094,0.61855,0.80924,0.77156,0.54562,0.75838,0.48379,0.38498,0.29899,0.48073,0.10079,0.82242,28
0.6134,0.49099,0.40403,0.92492,0.59664,0.74918,0.56379,0.73122,0.28357,0.50554,0.11778,0.71655,0.92576,0.3103,0.17846,0.61262,0.39945,1
0.45862,0.85122,0.59877,0.057966,0.33314,0.18588,0.36744,0.2414,0.39147,0.11763,0.12215,0.84898,0.36023,0.78053,0.089086,0.79765,0.57519,36
0.76319,0.086082,0.90769,0.95064,0.09645,0.15475,0.083922,0.97036,0.15418,0.39519,0.265,0.84686,0.51852,0.69418,0.11652,0.6085,0.59741,16
0.76238,0.095839,0.90417,0.95604,0.094982,0.15617,0.093689,0.97711,0.15647,0.39607,0.26912,0.84684,0.50961,0.70299,0.12842,0.60304,0.59852,16
0.62629,0.54173,0.39727,0.961,0.61478,0.723,0.54371,0.71734,0.26637,0.51649,0.12166,0.72156,0.93106,0.29995,0.13959,0.63434,0.3958,1
0.16573,0.48475,0.62711,0.93809,0.79132,0.57841,0.2674,0.22885,0.84482,0.93123,0.684,0.03253,0.96183,0.21574,0.69242,0.67307,0.66428,37
0.36735,0.49218,0.81926,0.81975,0.94139,0.97064,0.36926,0.12502,0.72643,0.54901,0.91013,0.94935,0.7098,0.30803,0.88253,0.12252,0.40038,7
0.60112,0.50765,0.39327,0.9416,0.62084,0.75077,0.54733,0.73559,0.27064,0.50065,0.11531,0.74978,0.93415,0.29985,0.1516,0.61214,0.39774,1
0.30334,0.035459,0.90732,0.60638,0.05863,0.42429,0.092095,0.15028,0.60776,0.78343,0.75735,0.54625,0.2725,0.1225,0.15255,0.45532,0.30542,29
0.30463,0.028229,0.90774,0.60285,0.061354,0.42624,0.089215,0.14936,0.6083,0.78721,0.76158,0.54503,0.27204,0.12315,0.15332,0.45233,0.30274,29
0.87579,0.5114,0.792,0.94283,0.45179,0.48645,0.089454,0.72816,0.87526,0.84877,0.69138,0.60111,0.54697,0.72599,0.088523,0.66415,0.12025,24
0.085355,0.30509,0.81843,0.96002,0.21504,0.4512,0.77895,0.52377,0.57066,0.20938,0.3563,0.51111,0.8512,0.63614,0.71589,0.70154,0.54014,26
0.64549,0.64985,0.31706,0.46573,0.768,0.13784,0.80772,0.91147,0.91085,0.095967,0.26806,0.5247,0.74076,0.24504,0.44609,0.6702,0.45793,35
0.09488,0.29684,0.82218,0.96183,0.2092,0.44932,0.79442,0.52103,0.5705,0.20851,0.36915,0.51274,0.83974,0.63588,0.7316,0.70431,0.5478,26
0.16121,0.43394,0.5636,0.70717,0.86362,0.86111,0.82063,0.19486,0.76019,0.91384,0.76117,0.36649,0.53968,0.82994,0.16306,0.96104,0.30892,22
0.26223,0.64255,0.87826,0.61575,0.19411,0.039119,0.80853,0.61005,0.61322,0.34686,0.84189,0.71545,0.9642,0.20583,0.070407,0.88329,0.69099,12
0.28033,0.64144,0.87804,0.60406,0.17819,0.024897,0.79131,0.60898,0.61545,0.34586,0.83184,0.73722,0.96811,0.21494,0.049534,0.89248,0.70833,12
0.32869,0.052873,0.93471,0.76734,0.54046,0.068545,0.38095,0.69905,0.46136,0.35706,0.24279,0.35683,0.45611,0.57149,1.0084,0.18844,0.15502,18
0.4871,0.57753,0.36518,0.7278,0.66779,0.45595,0.24269,0.93938,0.87871,0.72871,0.24262,0.78981,0.88099,0.60737,0.54571,0.66959,0.092293,9
0.54866,0.36264,0.36113,0.81465,0.034936,0.093262,0.09009,0.55024,0.69514,0.031991,0.7898,0.81511,0.61316,0.85393,0.025932,0.39844,0.18308,25
0.30737,0.030967,0.90791,0.60702,0.062114,0.42392,0.090216,0.15181,0.6054,0.78732,0.75656,0.54423,0.27445,0.12024,0.15196,0.4549,0.30613,29
0.31178,-0.15826,0.92213,0.75205,0.61142,0.19329,0.33948,0.79305,0.48751,0.46936,0.15338,0.35371,0.47052,0.59469,0.96487,0.2204,0.092041,18
0.4156,0.026703,0.21684,0.034684,0.69047,0.94677,0.61008,0.80868,0.7689,0.56827,0.77114,0.50221,0.37707,0.29699,0.46777,0.10317,0.82244,28
0.18254,0.50047,0.63376,0.94327,0.78185,0.58972,0.27325,0.24243,0.8263,0.94003,0.65861,0.032952,0.97779,0.22666,0.68095,0.64742,0.67549,37
0.33051,0.69233,0.35747,0.15418,0.82342,0.97429,0.092062,0.55065,0.6716,0.26924,0.030521,0.84555,0.96837,0.96544,0.86754,0.76221,0.037154,30
0.97651,0.14385,0.8834,0.33451,0.57382,0.87494,0.72961,0.28278,0.21517,0.81775,0.46256,0.36629,0.45616,0.69318,0.67276,0.24126,0.05099,13
0.15284,0.45217,0.54642,0.69809,0.91235,0.84386,0.8214,0.15205,0.7596,0.94291,0.72877,0.39258,0.54578,0.79187,0.15338,0.96976,0.33175,22
0.031756,0.061514,0.21254,0.94198,0.54542,0.48431,0.90844,0.69788,0.30336,0.51775,0.5769,0.21398,0.87273,0.42393,0.45301,0.12074,0.091623,3
0.2777,0.62723,0.8838,0.59906,0.18831,0.025382,0.79125,0.61312,0.61494,0.3287,0.84832,0.73045,0.96553,0.21834,0.054862,0.87892,0.70648,12
0.094152,0.29418,0.81015,0.96446,0.21752,0.45135,0.79089,0.52504,0.5829,0.22171,0.36587,0.51947,0.85352,0.63441,0.72938,0.68993,0.5414,26
0.30061,0.033078,0.91241,0.60296,0.060388,0.42307,0.093714,0.15224,0.60553,0.78673,0.75906,0.54402,0.27339,0.12187,0.15368,0.45206,0.30279,29
0.37175,0.49085,0.82265,0.81969,0.94119,0.97044,0.37637,0.12587,0.7276,0.54865,0.913,0.94703,0.70867,0.30642,0.88191,0.12256,0.40048,7
