@relation dens-diff_data_17-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37}

@data
0.5625,0.383,0.26795,0.68811,0.81995,0.62086,1.0177,0.89911,0.23174,0.54799,0.85174,0.8067,0.68254,0.16265,0.94265,0
0.94291,0.58475,0.97046,0.60766,0.081119,0.49655,0.55561,0.97363,0.27305,0.96807,0.94359,0.94342,0.19184,0.50191,0.75074,28
0.18995,0.44119,0.90788,0.055315,0.16013,0.14215,0.75414,0.77758,0.16615,0.36379,0.21893,0.86384,0.4154,0.94264,0.83492,14
0.78425,0.37086,0.32255,0.30201,0.86567,0.81909,0.062794,0.89801,0.099081,0.020448,0.58156,0.096403,0.42977,0.89265,0.4081,26
0.96537,0.36544,0.25156,0.16869,0.63536,0.95655,0.32811,0.65425,0.96942,0.055219,0.62036,0.5539,0.91615,0.32776,0.22097,17
0.2427,0.92052,0.62504,0.62858,0.78932,0.42068,0.69675,0.036303,0.15503,0.94708,0.88722,0.66106,0.57872,0.54574,0.81139,13
0.082734,0.66433,0.13916,0.19245,0.30231,0.16287,0.35824,0.44838,0.4449,0.69942,0.83427,0.50054,0.40835,0.71873,0.22087,32
0.13487,0.22232,0.3895,0.16936,0.52665,0.39208,0.88622,0.17008,0.72592,0.44852,0.05683,0.5035,0.47873,0.33792,0.33343,35
0.33742,0.79976,0.68793,0.053616,0.078698,0.44055,0.97224,0.72676,0.35815,0.91624,0.39103,0.60645,0.77276,0.44249,0.33941,33
0.23425,0.91739,0.60806,0.60776,0.78307,0.41224,0.70964,0.023554,0.16319,0.9452,0.85664,0.65382,0.58185,0.52475,0.81448,13
0.58186,0.91086,0.45097,0.64386,0.94226,0.40019,0.33278,0.62191,0.44772,0.73175,0.93651,0.1365,0.36706,0.53417,0.26709,4
0.30276,0.41774,0.96601,0.92103,0.5072,0.5549,0.32522,0.78116,0.69982,0.94289,0.3449,0.29043,0.524,0.50975,0.5515,19
0.06024,0.75377,0.10776,0.47426,0.68684,0.90666,0.89718,0.84342,0.9194,0.86507,0.71288,0.58381,0.43806,0.7445,0.50539,11
0.19709,0.44934,0.91209,0.052956,0.16692,0.13556,0.75006,0.77923,0.16299,0.36141,0.22155,0.86875,0.42199,0.93876,0.83233,14
0.73341,0.12326,0.20417,0.26003,-0.00039264,0.83564,0.40418,0.4689,0.89065,0.13805,0.97659,0.66267,0.32345,0.44522,0.55018,29
0.060621,0.74467,0.1067,0.46812,0.69504,0.90492,0.88629,0.83112,0.91766,0.86267,0.71416,0.5767,0.45266,0.75551,0.5051,11
0.19793,0.44014,0.91666,0.055813,0.16954,0.14356,0.74407,0.78223,0.166,0.35517,0.22226,0.86379,0.41501,0.93197,0.82962,14
0.136,0.22371,0.38865,0.16871,0.52938,0.39296,0.88357,0.17096,0.727,0.44435,0.052441,0.50372,0.47223,0.33693,0.33281,35
0.22342,0.92546,0.60502,0.61915,0.78387,0.40569,0.69024,0.019673,0.16887,0.96196,0.86041,0.67428,0.57072,0.52382,0.82117,13
0.33295,0.80201,0.69161,0.058938,0.07205,0.4465,0.98116,0.73317,0.36523,0.92182,0.39172,0.60539,0.77906,0.43846,0.33982,33
0.7956,0.88973,0.91671,0.92374,0.40309,0.41693,0.093649,0.93816,0.72811,0.22583,0.15263,0.367,0.62372,0.13081,0.24332,9
0.1613,0.97405,0.95078,0.79005,0.57208,0.32295,0.75184,0.3419,0.62179,0.54773,0.28135,0.71737,0.9218,0.37153,0.21463,6
0.21613,0.92293,0.64652,0.61344,0.78784,0.42085,0.68334,0.024422,0.16732,0.93533,0.87794,0.65296,0.57889,0.53804,0.81496,13
0.61093,0.029129,0.8472,0.05485,0.83714,0.059073,0.4418,0.41281,0.029376,0.33712,0.19212,0.53081,0.87657,0.085068,0.25348,23
0.23538,0.27611,0.31671,0.79823,0.35748,0.63716,0.27304,0.25343,0.38616,0.58119,0.094947,0.84235,0.63651,0.9205,0.43919,15
0.21169,0.25213,0.30187,0.79244,0.33042,0.6421,0.23561,0.25624,0.37739,0.59569,0.089246,0.8132,0.68385,0.92542,0.43804,15
0.71717,0.46536,0.49286,0.95513,0.061396,0.1397,0.80153,0.72066,0.77186,0.8345,0.23371,0.40899,0.25414,0.70565,0.58796,36
0.91754,0.61016,0.24885,0.55317,0.94775,0.86015,0.24908,0.22454,0.28088,0.91235,0.056608,0.47039,0.97017,0.74819,0.52754,5
0.045297,0.74216,0.095776,0.46728,0.6967,0.91763,0.89737,0.84673,0.91067,0.85416,0.72297,0.58398,0.44279,0.74746,0.49448,11
0.054585,0.78039,0.8901,0.80648,0.66662,0.027144,0.63984,0.33405,0.16761,0.75034,0.52636,0.63848,0.72232,0.054899,0.27905,27
0.13632,0.22547,0.38566,0.16307,0.53169,0.39294,0.88922,0.16959,0.72645,0.44587,0.057958,0.50102,0.47506,0.33722,0.33396,35
0.71912,0.60945,0.086548,0.88721,0.52658,0.16726,0.74904,0.83172,0.36241,0.14022,0.38982,0.86096,0.72683,0.77838,0.36386,3
0.237,0.28068,0.30045,0.75857,0.36967,0.64296,0.24475,0.24762,0.45249,0.60652,0.10164,0.77914,0.64565,0.93118,0.45871,15
0.41704,0.99899,0.40259,0.41901,0.87785,0.72571,0.87294,0.69441,0.37981,0.98488,0.83686,0.62693,0.7747,0.044744,0.94823,30
0.96741,0.35802,0.25389,0.17083,0.64025,0.94876,0.32891,0.65809,0.9723,0.05687,0.61555,0.55396,0.91373,0.32727,0.21733,17
0.58737,0.91304,0.44612,0.63791,0.94137,0.41878,0.33473,0.61319,0.44394,0.72099,0.9455,0.14036,0.3591,0.52535,0.27515,4
0.38435,0.97299,0.40138,0.4005,0.90206,0.70549,0.86534,0.67082,0.34285,1.0106,0.78678,0.65646,0.74782,0.04473,0.94784,30
0.79032,0.45848,0.41205,0.27753,0.4501,0.74853,0.24149,0.18875,0.1615,0.65584,0.57432,0.22054,0.4913,0.32423,0.63368,16
0.39208,0.97487,0.3718,0.41567,0.91353,0.68493,0.8622,0.70272,0.35264,0.97456,0.77837,0.66939,0.78837,0.029806,0.94884,30
0.081882,0.82646,0.080454,0.89797,0.13592,0.057942,0.36751,0.91989,0.72018,0.32814,0.56068,0.68624,0.14632,0.91209,0.64914,8
0.30228,0.41639,0.96742,0.91431,0.52318,0.5558,0.34725,0.7762,0.71992,0.94822,0.32011,0.28416,0.5279,0.53833,0.52767,19
0.028796,0.47156,0.63424,0.77063,0.39282,0.37579,0.24499,0.84197,0.36795,0.72533,0.36073,0.36275,0.88074,0.029495,0.47701,0
0.078067,0.66323,0.13719,0.19402,0.30527,0.16867,0.36396,0.44429,0.44527,0.69294,0.83187,0.50333,0.42109,0.7238,0.21907,32
0.24114,0.53363,0.10898,0.55219,0.36161,0.13863,0.66936,0.80697,0.42318,0.47167,0.081265,0.13625,0.94834,0.90513,0.10165,37
0.91767,0.61194,0.24804,0.55842,0.94867,0.86269,0.25276,0.21998,0.27534,0.91499,0.058413,0.47523,0.97186,0.74951,0.52506,5
0.052126,0.75552,0.1046,0.47523,0.68731,0.90881,0.89143,0.84338,0.91767,0.85357,0.72532,0.5841,0.43921,0.75293,0.50372,11
0.38989,0.27867,0.83612,0.1683,0.61213,0.27968,0.30656,0.084635,0.5871,0.50043,0.38888,0.66813,0.30668,0.22322,0.22479,12
0.8235,0.30547,0.52985,0.17505,0.16747,0.36394,0.74911,0.4782,0.4554,0.061407,0.73275,0.34461,0.91206,0.27653,0.52978,25
0.25604,0.53132,0.10701,0.58299,0.35707,0.16127,0.67488,0.83317,0.40783,0.45317,0.088027,0.12917,0.943,0.8938,0.12804,37
0.94072,0.58028,0.97477,0.6117,0.07724,0.49157,0.559,0.97309,0.28192,0.96386,0.94456,0.94224,0.19505,0.4942,0.75873,28
0.96937,0.36251,0.24685,0.16401,0.6355,0.94762,0.33007,0.66158,0.97003,0.059979,0.62032,0.55695,0.915,0.32845,0.22357,17
0.21935,0.26139,0.30803,0.77024,0.33114,0.64866,0.22587,0.27095,0.39622,0.58774,0.06926,0.82873,0.63306,0.94121,0.43839,15
0.16659,0.9786,0.94381,0.80335,0.58323,0.32749,0.75014,0.33594,0.60718,0.55135,0.28227,0.72414,0.91192,0.3622,0.22296,6
0.95691,0.5834,0.9751,0.61091,0.080495,0.49848,0.55387,0.97104,0.27221,0.97056,0.94423,0.94366,0.19263,0.50123,0.75531,28
0.71765,0.61004,0.086825,0.88732,0.53116,0.16925,0.74732,0.84627,0.36535,0.13613,0.38443,0.8621,0.72064,0.78173,0.36535,3
0.74328,0.47033,0.63562,0.64308,0.36003,0.75103,0.41405,0.47076,0.4402,0.47244,0.78141,0.97785,0.81147,0.91333,0.44785,18
0.38467,0.97809,0.35942,0.41015,0.92179,0.68633,0.85252,0.69512,0.35123,0.98142,0.76271,0.66266,0.79406,0.026288,0.94992,30
0.46244,0.080732,0.88623,0.28619,0.5972,0.36712,0.63129,0.79617,0.71685,0.73942,0.79831,0.44432,0.93979,0.19839,0.43028,24
0.052142,0.74277,0.1041,0.47689,0.70183,0.9169,0.9005,0.83951,0.90996,0.85704,0.72191,0.58366,0.45425,0.74294,0.49397,11
0.59407,0.91431,0.43633,0.63232,0.94135,0.41119,0.33426,0.60388,0.45305,0.72266,0.94829,0.12907,0.3761,0.52962,0.28298,4
0.73511,0.13633,0.24663,0.28212,0.029435,0.83747,0.43206,0.47646,0.88861,0.12365,0.99875,0.69137,0.35316,0.48652,0.57594,29
0.3883,0.96804,0.36251,0.41518,0.9154,0.69117,0.86016,0.6941,0.36048,0.9746,0.78009,0.66517,0.7841,0.027985,0.95214,30
0.14196,0.2263,0.38818,0.16239,0.52475,0.39371,0.88725,0.16807,0.72004,0.44784,0.052615,0.5031,0.47607,0.33781,0.33583,35
0.7195,0.61072,0.082633,0.88815,0.5309,0.16314,0.74927,0.83371,0.36131,0.13807,0.39145,0.85889,0.72575,0.78143,0.35871,3
0.22503,0.24783,0.30785,0.78129,0.33561,0.64056,0.25209,0.26995,0.38213,0.5891,0.10114,0.82163,0.64649,0.94678,0.43653,15
0.28564,0.498,0.72165,0.98223,0.89127,0.19611,0.21614,0.81204,0.83001,0.032264,0.07802,0.41859,0.5645,0.64463,0.77356,10
0.16388,0.29151,0.61769,0.73082,0.48005,0.51152,0.77244,0.43308,0.58847,0.21009,0.48994,1.0205,0.11178,0.37026,0.11902,0
0.81597,0.44275,0.41491,0.28018,0.45158,0.77655,0.21744,0.21199,0.17156,0.66119,0.59762,0.22062,0.48846,0.3676,0.63954,16
0.14302,0.21841,0.38463,0.16269,0.52651,0.3886,0.88313,0.16488,0.71919,0.44374,0.057521,0.50328,0.4777,0.33137,0.33404,35
0.91767,0.61192,0.25008,0.55532,0.9437,0.86546,0.24966,0.22117,0.27536,0.91489,0.05427,0.47535,0.97321,0.74376,0.52186,5
0.22662,0.92528,0.61438,0.6079,0.78239,0.41613,0.68818,0.033909,0.16592,0.9473,0.87187,0.67316,0.57868,0.53578,0.7975,13
0.058893,0.74618,0.10431,0.46719,0.69549,0.90993,0.89798,0.84085,0.92013,0.86558,0.72189,0.58439,0.44228,0.74097,0.4952,11
0.22156,0.91147,0.60895,0.61177,0.76799,0.42464,0.69417,0.024337,0.1673,0.94813,0.86101,0.65642,0.58551,0.52146,0.79469,13
0.83524,0.599,0.15493,0.76087,0.14365,0.07856,0.17241,0.11468,0.69335,0.59015,0.84529,0.90798,0.55355,0.9809,0.21133,34
0.69626,0.41918,0.66312,0.49661,0.96722,0.49919,0.1683,0.44516,0.36501,0.41464,0.4172,0.033602,0.10888,0.44859,0.72252,22
0.72547,0.61431,0.084475,0.89874,0.53204,0.16967,0.74701,0.83134,0.36822,0.14147,0.37844,0.86071,0.71961,0.77619,0.36216,3
0.20596,0.42273,0.95634,0.07578,0.16629,0.16273,0.79618,0.7694,0.15996,0.36774,0.18253,0.88743,0.40793,0.94917,0.84472,14
0.74129,0.47567,0.63543,0.64423,0.36352,0.74813,0.42101,0.47034,0.44283,0.46984,0.777,0.97601,0.80587,0.91752,0.4479,18
0.41595,0.029078,0.029812,0.27924,0.94402,0.13927,0.52712,0.33184,0.61082,0.63868,0.30382,0.41922,0.44277,0.61456,0.83467,1
0.77725,0.46217,0.61534,0.85337,0.33218,0.087764,0.36962,0.60963,0.17711,0.82195,0.092172,0.27225,0.63022,0.58967,0.57026,0
0.49679,0.44238,0.66285,0.83134,0.61252,0.085155,0.36511,0.4718,0.16407,0.58055,0.83573,0.11297,0.83401,0.8375,0.6427,31
0.22643,0.92669,0.62623,0.59267,0.76071,0.43373,0.69735,0.041179,0.17588,0.94154,0.85668,0.66376,0.58719,0.54227,0.82732,13
0.2171,0.91892,0.60896,0.59514,0.77582,0.41899,0.69569,0.036063,0.16139,0.9493,0.86717,0.66986,0.59821,0.52456,0.79088,13
0.49769,0.44274,0.66385,0.83076,0.61098,0.084898,0.36489,0.47096,0.17024,0.58075,0.8301,0.10847,0.83445,0.83541,0.63949,31
0.28054,0.50177,0.73224,0.96995,0.88673,0.19367,0.22103,0.80766,0.84719,0.027899,0.084641,0.41545,0.55805,0.63388,0.78349,10
0.75171,0.14346,0.22129,0.26232,0.024089,0.82945,0.40673,0.4666,0.89244,0.14564,0.97771,0.65756,0.3274,0.47752,0.56779,29
0.054797,0.77785,0.88992,0.80481,0.66851,0.026356,0.63814,0.33243,0.16535,0.75034,0.52904,0.63788,0.72069,0.054948,0.27662,27
0.71027,0.6183,0.081614,0.8889,0.52493,0.16508,0.74589,0.82895,0.35506,0.1447,0.38801,0.86829,0.72722,0.77045,0.35207,3
0.93971,0.58606,0.97369,0.60797,0.085536,0.49794,0.55582,0.97672,0.27898,0.97135,0.94098,0.9418,0.19589,0.49819,0.75556,28
0.94006,0.58824,0.97539,0.61176,0.08516,0.49892,0.55646,0.97327,0.27532,0.96766,0.9405,0.9439,0.19572,0.50113,0.75203,28
0.83334,0.61407,0.17177,0.76181,0.13414,0.08562,0.16214,0.11444,0.69232,0.59023,0.86412,0.92006,0.5526,0.98496,0.23064,34
0.45953,0.82361,0.27874,0.33016,0.64839,0.97985,0.81601,0.94881,0.71838,0.83027,0.054137,0.77972,0.2083,0.030408,0.65848,21
0.72265,0.61174,0.084129,0.88776,0.52784,0.16804,0.74818,0.83281,0.36066,0.13797,0.39129,0.86134,0.7225,0.77703,0.35666,3
0.91539,0.61109,0.251,0.55861,0.94501,0.86178,0.25189,0.2234,0.2806,0.91038,0.056903,0.47398,0.97278,0.74826,0.5243,5
0.81511,0.37078,0.35601,0.32009,0.84211,0.83004,0.11135,0.93522,0.11782,0.050209,0.63007,0.09918,0.46366,0.90086,0.353,26
0.14162,0.21902,0.39258,0.16331,0.52679,0.38782,0.88245,0.16888,0.72283,0.44107,0.051413,0.50367,0.47242,0.3352,0.33465,35
0.94465,0.57975,0.9747,0.6176,0.080512,0.49679,0.55615,0.9732,0.28361,0.97084,0.94759,0.94219,0.19708,0.50041,0.75199,28
0.49584,0.44361,0.66671,0.83312,0.60836,0.082226,0.36436,0.46915,0.16551,0.5778,0.8334,0.10886,0.83298,0.8341,0.64269,31
0.72547,0.61308,0.08307,0.88865,0.52494,0.16546,0.74993,0.8328,0.361,0.13835,0.38957,0.86318,0.7229,0.77956,0.3614,3
0.85549,0.30034,0.55043,0.17428,0.19174,0.33291,0.70102,0.52783,0.42979,0.021964,0.68632,0.31764,0.92871,0.26614,0.52426,25
0.26375,0.54794,0.11959,0.54612,0.36545,0.13523,0.63206,0.79181,0.37781,0.46957,0.10525,0.15755,0.92927,0.90468,0.1021,37
0.9724,0.35699,0.25362,0.16372,0.63989,0.94967,0.32668,0.65421,0.96959,0.058602,0.61132,0.55976,0.91446,0.32653,0.21945,17
0.9723,0.36168,0.2482,0.16956,0.63332,0.94862,0.33244,0.66342,0.97391,0.060658,0.61364,0.55835,0.91623,0.33316,0.2184,17
0.75013,0.46761,0.63132,0.63838,0.36349,0.75155,0.42204,0.4764,0.44298,0.47375,0.78128,0.97787,0.80859,0.9117,0.44501,18
0.05816,0.83125,0.04745,0.91787,0.12574,0.049113,0.3642,0.92293,0.72648,0.36153,0.55571,0.70482,0.1356,0.90981,0.67234,8
0.49837,0.44333,0.66211,0.83438,0.61152,0.079264,0.36009,0.47033,0.16191,0.58215,0.83244,0.11024,0.83466,0.8352,0.63804,31
0.21626,0.25741,0.31871,0.77449,0.33565,0.64834,0.27088,0.2558,0.40556,0.57951,0.086058,0.84236,0.63549,0.94944,0.44058,15
0.14312,0.22458,0.38437,0.16312,0.53224,0.39376,0.89007,0.16663,0.72108,0.44859,0.059084,0.50042,0.47871,0.33808,0.33806,35
0.74529,0.13891,0.22416,0.31226,0.0049585,0.8202,0.46411,0.49254,0.88268,0.13539,1.0001,0.65997,0.34406,0.47737,0.49689,29
0.89074,0.44989,0.95259,0.51492,0.96013,0.43431,0.16262,0.064325,0.64097,0.4537,0.055411,0.094686,0.16625,0.22589,0.67231,0
0.94334,0.5932,0.97282,0.61126,0.082616,0.50199,0.55599,0.97379,0.27646,0.9697,0.94463,0.943,0.19093,0.49972,0.75244,28
0.81173,0.4378,0.41081,0.27377,0.43483,0.74508,0.2521,0.19569,0.15715,0.68036,0.59346,0.22141,0.49636,0.36378,0.63995,16
0.73041,0.1538,0.21002,0.24027,0.04237,0.84024,0.42939,0.49167,0.84526,0.1491,0.95971,0.66087,0.31655,0.47839,0.55942,29
0.36487,0.95661,0.35733,0.40017,0.91239,0.66089,0.90214,0.69277,0.35023,0.94119,0.80411,0.63461,0.76944,0.019963,0.98306,30
0.33273,0.80344,0.69463,0.056169,0.083292,0.44403,0.97444,0.72325,0.36242,0.91995,0.39024,0.60885,0.77511,0.44258,0.33296,33
0.33528,0.80572,0.69309,0.059955,0.078763,0.4449,0.97812,0.72842,0.36258,0.91933,0.39254,0.61153,0.77244,0.44653,0.32962,33
0.25387,0.52441,0.10817,0.56612,0.36791,0.1318,0.66712,0.79178,0.42875,0.4701,0.090984,0.14437,0.94109,0.92182,0.11603,37
0.82436,0.61492,0.15963,0.75063,0.13241,0.079113,0.16203,0.10516,0.70176,0.58676,0.86515,0.9076,0.55307,0.96979,0.22931,34
0.80078,0.37092,0.33232,0.35133,0.89427,0.86039,0.053255,0.90995,0.056037,0.0055192,0.59521,0.096175,0.47629,0.93515,0.405,26
0.19639,0.43206,0.91388,0.049518,0.17172,0.14386,0.75294,0.78465,0.16133,0.35337,0.22554,0.86726,0.41402,0.95222,0.82525,14
0.74232,0.4756,0.63733,0.63735,0.35688,0.74682,0.41408,0.47355,0.43779,0.47134,0.78355,0.9783,0.80452,0.91649,0.44286,18
0.82548,0.44586,0.41578,0.27797,0.42519,0.73951,0.24421,0.2081,0.15076,0.6759,0.57898,0.21655,0.49134,0.3513,0.64431,16
0.16692,0.97564,0.94222,0.80815,0.58058,0.33083,0.74862,0.33148,0.61125,0.55832,0.27723,0.72108,0.91471,0.3594,0.22205,6
0.72532,0.62144,0.082177,0.88796,0.52314,0.17044,0.74269,0.83568,0.36624,0.13472,0.38795,0.86331,0.72295,0.77845,0.36039,3
0.47187,0.079544,0.88761,0.27657,0.60757,0.36153,0.6403,0.81164,0.72414,0.74805,0.80076,0.44519,0.94378,0.19195,0.44679,24
0.93698,0.71607,0.20949,0.14363,0.3372,0.67894,0.74159,0.93831,0.52045,0.66903,0.11882,0.99598,0.46098,0.52599,0.60444,0
0.024907,0.87629,0.091587,0.31193,0.78882,0.55008,0.17732,0.74917,0.84703,0.53907,0.14849,0.17247,0.29672,0.62211,0.65192,0
0.7605,0.14199,0.21388,0.27168,0.0046024,0.84903,0.40484,0.43596,0.89911,0.12488,0.95227,0.62676,0.33065,0.46127,0.55482,29
0.9186,0.61181,0.25166,0.55554,0.94837,0.86618,0.2549,0.22421,0.27902,0.91161,0.05552,0.47031,0.97405,0.74666,0.52516,5
0.72184,0.6197,0.079328,0.88635,0.5288,0.17031,0.74907,0.83418,0.3585,0.13816,0.39391,0.86371,0.72682,0.77645,0.35808,3
0.47855,0.026233,0.73059,0.33925,0.84785,0.67456,0.2624,0.38024,0.065727,0.55472,0.93889,0.41851,0.16797,0.53771,0.8883,0
0.96731,0.36483,0.25226,0.16196,0.63461,0.95111,0.33322,0.66159,0.9705,0.053075,0.61542,0.5583,0.91616,0.33383,0.21873,17
0.47131,0.071677,0.89465,0.26884,0.5989,0.36272,0.63451,0.82538,0.71454,0.73805,0.81309,0.44085,0.94151,0.17838,0.44798,24
0.24971,0.51221,0.11598,0.55451,0.35099,0.12269,0.66463,0.81859,0.41863,0.47248,0.083636,0.12967,0.9378,0.92252,0.11523,37
0.70058,0.41562,0.66089,0.51297,0.9665,0.49887,0.17675,0.42427,0.35486,0.4115,0.40956,0.025104,0.11194,0.4485,0.73295,22
0.052676,0.75587,0.10448,0.46877,0.69547,0.91696,0.8969,0.84107,0.91963,0.85365,0.70964,0.58958,0.44366,0.74738,0.49461,11
0.031655,0.82002,0.057376,0.90839,0.12818,0.048104,0.37371,0.93055,0.71923,0.35348,0.54189,0.69965,0.13864,0.93529,0.66688,8
0.54439,1.0186,0.7046,0.42772,0.79735,0.45311,0.61365,0.66297,0.3276,0.47009,0.11591,0.62746,0.43188,0.22825,0.023654,0
0.1556,0.86312,0.25876,0.73898,0.40353,0.79809,0.65334,0.65979,0.67777,0.86541,0.43157,0.38954,0.52047,0.75587,0.67698,2
0.2271,0.91595,0.60707,0.61158,0.77848,0.42161,0.69303,0.033902,0.16905,0.95291,0.87083,0.66457,0.58442,0.52408,0.812,13
0.8188,0.45124,0.41259,0.29031,0.44749,0.74811,0.25866,0.1867,0.16817,0.66258,0.57424,0.2268,0.51082,0.36615,0.6369,16
0.030113,0.20079,0.43173,0.088842,0.91725,0.19325,0.70662,0.060966,0.61658,0.83681,0.51011,0.7443,0.25778,0.47754,0.42061,20
0.79496,0.42698,0.41971,0.27002,0.45141,0.74311,0.24215,0.1923,0.15874,0.66018,0.59776,0.23307,0.5052,0.35138,0.63239,16
0.58151,0.92186,0.44075,0.63436,0.95026,0.41631,0.34739,0.60112,0.4475,0.71861,0.93611,0.12935,0.34874,0.52699,0.27764,4
0.05197,0.74373,0.10797,0.47458,0.68888,0.90787,0.89026,0.83991,0.91155,0.85322,0.72287,0.5779,0.45325,0.75346,0.49794,11
0.20838,0.42791,0.92685,0.05708,0.16732,0.13339,0.76845,0.77779,0.15575,0.33198,0.23147,0.86866,0.397,0.93528,0.8234,14
0.77532,0.8608,0.89591,0.92503,0.44788,0.40818,0.081281,0.91993,0.70876,0.24695,0.13526,0.39444,0.58736,0.096505,0.24863,9
0.21378,0.26708,0.34772,0.78817,0.36435,0.6151,0.2496,0.2349,0.4176,0.58452,0.076773,0.83477,0.63678,0.96718,0.46256,15
0.050737,0.81688,0.068873,0.91139,0.13463,0.05009,0.35055,0.91457,0.72314,0.35343,0.55073,0.70899,0.13211,0.92438,0.66529,8
