@relation close_data_11-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17}

@data
0.18051,0.66637,0.7039,0.33663,0.51221,0.58613,0.28902,0.19514,15
0.76643,0.48996,0.74588,0.30708,0.67727,0.65831,0.46091,0.19354,10
0.11402,0.30715,0.5442,0.55707,0.10556,0.2929,0.301,0.20983,6
0.24623,0.54584,0.82182,0.79616,1.141,0.87991,0.63773,0.53396,12
0.55253,0.36664,0.46604,0.81686,0.27414,0.27975,0.6359,0.55419,5
0.5016,0.71479,0.60763,0.35345,0.47815,0.67131,0.31808,0.73504,1
0.11438,0.31221,0.54426,0.56321,0.099292,0.27903,0.2957,0.18934,6
0.47605,0.2892,0.65675,0.089734,0.28226,0.7933,0.53816,0.55078,7
0.63625,0.90441,0.64623,0.45628,0.64516,0.56817,0.82005,0.16542,13
0.66924,0.8992,0.61473,0.45623,0.63211,0.56784,0.85007,0.17252,13
0.61196,0.91988,0.62885,0.42567,0.64734,0.54366,0.78717,0.20808,13
0.11397,0.31352,0.54477,0.56742,0.097152,0.27614,0.29269,0.18784,6
0.1054,0.29293,0.5491,0.56846,0.11409,0.28416,0.28974,0.19617,6
0.54252,0.083614,0.64193,0.82061,0.45394,0.18549,0.26944,0.63177,17
0.10479,0.74191,0.22495,0.36622,0.73095,0.44721,0.52778,0.19613,14
0.87881,0.32603,0.8743,0.6051,0.37529,0.36692,0.19189,0.53651,8
1.1467,0.28973,0.90736,0.5797,0.21305,0.28535,0.32382,0.35679,8
0.89553,0.24188,0.83472,0.53593,0.38131,0.33702,0.23832,0.48798,8
0.19211,0.11273,0.17473,0.81571,0.16642,0.82952,0.086104,0.63086,3
0.14112,0.64668,0.63069,0.3742,0.56818,0.53133,0.29283,0.25743,15
0.11844,0.11792,0.70428,0.83553,0.85556,0.7444,0.8423,0.37176,12
0.78342,0.749,0.61093,0.98284,0.1939,0.37533,0.19722,0.53698,2
0.2864,0.83566,-0.0014445,0.36826,0.7448,0.45017,0.71333,0.10515,14
0.19298,0.094284,0.15674,0.78546,0.18066,0.82684,0.064852,0.64033,3
0.76128,0.48212,0.77035,0.30791,0.70203,0.65952,0.47997,0.19456,10
0.54234,0.077893,0.62649,0.82316,0.44888,0.17631,0.26987,0.64568,17
0.64908,0.88158,0.65077,0.46082,0.63816,0.50686,0.81061,0.25998,13
1.0196,0.20394,0.88314,0.72117,0.20326,0.33773,0.13466,0.58701,8
0.2082,0.64335,0.73776,0.38026,0.56642,0.56329,0.28734,0.17023,15
0.081749,0.8275,0.17717,0.28477,0.7543,0.45825,0.65889,0.096092,14
0.29999,0.85616,0.15971,0.085396,0.65269,0.48986,0.40822,0.33,14
0.15877,0.82751,0.065799,0.32494,0.66571,0.48023,0.53319,0.31337,14
0.6372,0.90354,0.62837,0.45725,0.65356,0.54146,0.8248,0.1852,13
-0.0080921,0.18696,0.63487,0.75717,1.073,0.51066,1.0284,0.57215,12
0.90182,0.18364,0.27467,0.45201,0.36068,0.72099,0.27793,0.73,11
0.12789,0.29095,0.5358,0.55594,0.10974,0.28283,0.28376,0.2101,6
0.93148,0.33908,0.99272,0.62669,0.47229,0.21522,0.35305,0.64404,8
0.18205,0.63071,0.71934,0.39918,0.50996,0.53824,0.25825,0.20128,15
0.11365,0.089367,0.60879,0.37254,0.22347,0.5159,0.45804,0.37095,16
0.11791,0.095682,0.17012,0.77926,0.14583,0.82654,0.12798,0.63454,3
0.53992,0.35942,0.45349,0.82265,0.27293,0.27703,0.64905,0.55202,5
0.55955,0.097573,0.62755,0.82453,0.45149,0.17632,0.27602,0.6337,17
0.10803,0.29768,0.54494,0.5782,0.12282,0.30034,0.29209,0.19111,6
0.63683,0.88677,0.61351,0.45971,0.64589,0.55983,0.80559,0.19582,13
0.12782,0.096731,0.6153,0.45828,0.26352,0.55061,0.44183,0.36645,16
0.58281,0.4602,0.39853,0.56368,0.58414,0.40018,0.31946,0.16475,9
0.54606,0.37377,0.45227,0.82496,0.27304,0.25976,0.63169,0.55421,5
0.79542,0.15024,0.719,0.60481,0.14154,0.28568,-0.052624,0.43003,8
0.68539,0.25251,1.0481,0.779,0.30603,0.31903,0.26276,0.6574,8
0.91341,0.55074,0.53838,0.45774,0.17258,0.37567,0.81793,0.18166,4
0.65638,0.91845,0.6528,0.47244,0.63215,0.54593,0.84582,0.18921,13
0.11682,0.051887,0.83262,0.999,0.80655,0.9467,0.74929,0.20671,12
0.11459,0.31345,0.54579,0.57229,0.10346,0.31595,0.29268,0.20347,6
0.53472,0.53347,0.37319,0.53893,0.65454,0.37167,0.36717,0.079112,9
0.88268,0.25049,0.89384,0.57131,0.30486,0.2809,0.2144,0.50216,8
0.12461,0.29708,0.53399,0.55955,0.10415,0.29843,0.29389,0.20118,6
0.39578,0.25857,0.64271,0.74191,1.1358,0.74989,0.72845,0.26315,12
0.54809,0.092745,0.63695,0.81872,0.47355,0.18399,0.28603,0.62885,17
0.63045,0.91403,0.63719,0.44912,0.62961,0.54357,0.82046,0.18865,13
0.099473,0.29231,0.533,0.55565,0.10236,0.29148,0.298,0.20439,6
0.63094,0.90767,0.64138,0.44224,0.6399,0.55575,0.82338,0.18281,13
0.1785,0.098311,0.18905,0.82402,0.18135,0.82811,0.0913,0.6307,3
0.12399,0.30463,0.5392,0.56032,0.11196,0.29248,0.28245,0.1944,6
0.45442,0.27389,0.63804,0.088643,0.27682,0.82106,0.54915,0.53912,7
0.9135,0.69276,0.72842,0.94182,0.1614,0.3799,0.14835,0.53398,2
0.5165,0.52849,0.37298,0.53795,0.6443,0.35771,0.35491,0.098548,9
0.12,0.29564,0.54314,0.57498,0.10929,0.29509,0.27709,0.19791,6
0.79993,0.23157,0.84759,0.64517,0.46881,0.28714,0.21616,0.51212,8
0.22058,0.97343,0.088192,0.34569,0.66541,0.46781,0.75602,0.22221,14
0.10496,0.048789,0.63012,0.3447,0.20336,0.54776,0.44861,0.36337,16
0.017024,1.0017,0.042767,0.24364,0.80959,0.42441,0.62665,0.23423,14
0.53949,0.52919,0.3568,0.58146,0.63863,0.35299,0.38643,0.12484,9
0.84636,0.39698,0.88471,0.52491,0.25069,0.27176,0.17729,0.58455,8
0.52468,0.57894,0.34519,0.51078,0.60726,0.37384,0.33773,0.10137,9
0.49607,0.74127,0.10069,-0.0053939,0.69181,0.4222,0.4482,0.27096,14
0.12486,0.28859,0.54686,0.56314,0.11847,0.30131,0.29328,0.18944,6
0.93864,0.23921,0.9237,0.60641,0.27912,0.27984,0.14925,0.45022,8
0.63234,0.90176,0.63603,0.45219,0.63654,0.55052,0.83891,0.18799,13
0.72573,0.47184,0.71251,0.70768,0.10021,0.61086,0.83205,0.99127,0
0.5957,0.83715,0.50608,0.45028,0.82616,0.10264,0.36101,0.1662,0
0.74256,0.49211,0.76015,0.29723,0.68095,0.66187,0.48134,0.19143,10
0.56599,0.49367,0.37437,0.54325,0.59411,0.36945,0.35563,0.083775,9
0.81044,0.2922,1.1871,0.66854,0.42266,0.27692,-0.065053,0.57821,8
0.93279,0.15823,0.19519,0.4041,0.32693,0.76315,0.20468,0.78248,11
0.0031267,0.89153,0.21967,0.31757,0.74414,0.38677,0.65581,0.4121,14
0.021602,0.73706,0.16842,0.35269,0.77546,0.46143,0.4852,0.27312,14
0.5424,0.077638,0.63101,0.82471,0.46126,0.17241,0.2677,0.63355,17
0.62832,0.91328,0.6226,0.4436,0.64539,0.53847,0.82904,0.18284,13
-0.034608,0.47978,1.0989,1.0368,0.56174,0.9301,0.68199,0.71872,12
0.81336,0.20135,0.77174,0.63769,0.3748,0.30064,0.15431,0.60778,8
0.65322,0.90175,0.60832,0.43826,0.66628,0.5477,0.80985,0.15437,13
0.1075,0.98256,0.22566,0.21754,0.81869,0.20048,0.57571,-0.045224,14
0.63868,0.95463,0.63885,0.44544,0.67385,0.51872,0.82215,0.19181,13
0.30112,0.64974,0.36548,0.26597,0.68784,0.084222,0.50806,0.21,14
0.12791,0.28854,0.54885,0.58025,0.098249,0.2812,0.29603,0.20067,6
0.10838,0.29406,0.54067,0.57931,0.11313,0.29109,0.28282,0.2169,6
0.088194,0.81396,0.013858,0.38731,0.98868,0.41986,0.5386,0.32612,14
0.80704,0.29941,0.36906,0.10018,1.0165,0.44501,0.90886,0.55907,0
0.98088,0.26091,0.80644,0.73588,0.26679,0.13014,0.23947,0.45005,8
0.55103,0.088671,0.64135,0.82135,0.45197,0.17477,0.27504,0.63443,17
0.18757,1.1413,0.31481,0.46487,0.51242,0.43075,0.40609,0.36543,14
0.31411,0.21091,0.68259,0.9845,0.56958,0.94389,0.69045,0.45906,12
0.64539,0.92177,0.63247,0.45959,0.64228,0.52803,0.83145,0.17532,13
0.24235,-0.07037,0.62806,1.0293,0.97574,0.80457,0.76728,0.10339,12
0.54898,0.35654,0.45999,0.8214,0.27465,0.26555,0.63657,0.55729,5
0.75095,0.71799,0.67321,0.93652,0.19438,0.29712,0.12921,0.47271,2
0.050562,0.27966,0.70915,0.33064,0.24957,0.51898,0.30697,0.45176,16
0.11829,0.29612,0.55352,0.56749,0.10127,0.2977,0.29549,0.21477,6
0.69028,0.8719,0.6494,0.46321,0.6142,0.49834,0.74702,0.19418,13
0.13396,0.28374,0.55033,0.55753,0.11205,0.28301,0.28972,0.19415,6
0.93494,0.43073,0.91416,0.57557,0.1828,0.28243,0.14782,0.41499,8
0.10706,0.29457,0.54147,0.56807,0.11041,0.30126,0.29174,0.20986,6
0.16095,0.96027,0.28337,0.21263,0.73448,0.33782,0.42848,0.22865,14
0.12516,0.30161,0.54243,0.55196,0.11052,0.29379,0.29025,0.19738,6
0.12209,0.2942,0.53484,0.56158,0.12966,0.29382,0.28843,0.20825,6
0.28789,0.89319,0.20558,0.26358,0.61091,0.51174,0.46543,0.24332,14
0.7526,0.48879,0.75938,0.28299,0.67855,0.6622,0.4987,0.19276,10
0.61161,0.90593,0.63437,0.44121,0.6179,0.56206,0.78807,0.18909,13
0.89422,0.18502,0.27383,0.46087,0.35971,0.7258,0.28219,0.71442,11
0.4052,0.28938,0.67108,0.86313,0.75488,0.72565,0.60263,0.019582,12
0.66665,0.22244,0.87739,0.55196,0.40386,0.19714,0.21572,0.49956,8
0.54225,0.096105,0.6346,0.81877,0.45474,0.18532,0.26408,0.63165,17
0.43228,0.5723,0.14104,0.10987,0.81171,0.59207,0.40512,0.30605,14
0.53259,0.53304,0.36311,0.54223,0.64141,0.36738,0.36473,0.097721,9
0.63561,0.90816,0.63229,0.45179,0.63639,0.54354,0.82056,0.18161,13
0.10849,0.063849,0.6102,0.42635,0.18439,0.52721,0.58008,0.31755,16
0.8218,0.28393,0.89655,0.66475,0.37668,0.27587,0.14035,0.57564,8
0.64094,0.91269,0.6162,0.50267,0.64016,0.56313,0.83151,0.19562,13
0.65122,0.93263,0.64142,0.43948,0.62329,0.55072,0.79199,0.18329,13
0.64798,0.914,0.64292,0.44912,0.63579,0.54891,0.82331,0.18264,13
0.54649,0.35578,0.45271,0.8208,0.28265,0.26488,0.62661,0.5526,5
0.60693,0.88342,0.68493,0.44317,0.64806,0.52879,0.80457,0.20962,13
0.66251,0.95289,0.69739,0.4299,0.62121,0.58441,0.80505,0.24523,13
0.19986,1.0543,0.28314,0.18161,0.81914,0.57857,0.73404,0.34395,14
0.15084,0.13615,0.19133,0.85946,0.15721,0.80718,0.078822,0.63987,3
0.15272,0.73283,0.10308,0.19736,0.75576,0.20484,0.38399,0.096003,14
0.19807,0.74694,0.084102,0.68419,0.85516,0.69296,0.31336,0.22615,14
0.75122,0.48036,0.73619,0.29259,0.69321,0.68391,0.47091,0.19978,10
0.90773,0.23484,0.99849,0.72848,0.21558,0.2066,0.19865,0.55563,8
0.22845,0.79154,0.13585,0.39879,0.66184,0.52669,0.56117,0.40361,14
0.64304,0.916,0.63565,0.46007,0.63211,0.53514,0.81695,0.17902,13
0.54635,0.36707,0.46043,0.816,0.2697,0.26817,0.64171,0.55369,5
0.25179,0.65776,0.059625,0.19348,0.68495,0.32603,0.5649,0.31535,14
0.17238,0.63404,0.76596,0.35415,0.54863,0.56124,0.3055,0.19893,15
0.55891,0.56453,0.32891,0.54078,0.6428,0.34813,0.3718,0.097219,9
0.63004,0.90405,0.63605,0.44277,0.65202,0.54941,0.81993,0.18476,13
0.55603,0.53705,0.35248,0.59353,0.62001,0.35208,0.35343,0.087191,9
0.71891,0.37084,0.75592,0.53717,0.31662,0.16772,0.29207,0.46823,8
0.33186,0.9649,0.83243,0.19451,0.18754,0.07988,0.4291,0.64803,0
-0.059073,0.34123,0.66161,0.78271,0.80868,0.80872,0.71824,0.32931,12
0.37692,0.2942,0.62647,0.11417,0.28968,0.8112,0.52797,0.64012,7
0.11842,0.29655,0.54343,0.55932,0.11226,0.28322,0.28749,0.23448,6
0.12201,0.30992,0.54062,0.5608,0.094905,0.28714,0.29415,0.19156,6
0.915,0.16664,0.29119,0.44829,0.37846,0.73607,0.284,0.70258,11
0.26789,0.24226,0.7428,0.63734,0.84546,0.49805,0.57024,0.42434,12
0.55231,0.36513,0.45409,0.81085,0.26733,0.28464,0.63651,0.5544,5
0.55601,0.51655,0.34355,0.58009,0.64989,0.39132,0.34429,0.09892,9
0.89908,0.46559,0.54388,0.51806,0.19445,0.32124,0.8053,0.16256,4
0.90554,0.14917,0.28911,0.5218,0.30376,0.73028,0.27536,0.73362,11
0.87563,0.17289,0.96889,0.61814,0.25824,0.37181,0.13154,0.58401,8
0.69081,0.17084,0.90143,0.54792,0.35861,0.27325,0.18298,0.60272,8
0.1485,0.20179,0.60548,0.40224,0.1511,0.59072,0.46538,0.31323,16
0.44765,0.25738,0.65081,0.06619,0.29067,0.78356,0.57772,0.57746,7
0.07993,0.83575,0.18738,0.35056,0.8345,0.37635,0.49959,0.3596,14
0.36934,0.39321,0.62042,0.58346,0.96618,0.54828,0.84052,0.22475,12
0.63651,0.90783,0.63061,0.43903,0.63836,0.53288,0.82048,0.17677,13
0.54226,0.36473,0.45085,0.81579,0.27199,0.27056,0.6393,0.55479,5
0.57875,0.80692,0.94663,0.25076,0.63146,0.95893,0.97504,0.15981,0
0.54322,0.087087,0.62743,0.82663,0.46455,0.19457,0.27466,0.63576,17
0.54696,0.36445,0.4559,0.81417,0.27105,0.27079,0.63367,0.5496,5
0.46052,0.73887,0.63188,0.34065,0.44197,0.67594,0.25038,0.75113,1
0.37193,0.85479,0.19439,0.42863,0.67631,0.56148,0.65758,0.4398,14
-0.089843,0.51109,0.70528,0.51943,0.80792,0.55226,1.0637,0.38798,12
0.54968,0.36605,0.45206,0.81854,0.25592,0.26534,0.63632,0.54547,5
0.13474,0.29638,0.54405,0.56118,0.12236,0.28531,0.29428,0.2019,6
0.37022,0.81502,0.67431,0.34005,0.43483,0.65435,0.31757,0.74919,1
0.15563,0.31128,0.75497,0.84317,1.0916,0.76688,0.91682,0.2191,12
0.03596,0.79067,0.18236,-0.013449,0.67745,0.55614,0.70555,0.37113,14
0.26621,0.16673,0.6808,0.78453,0.82897,0.67242,0.8529,0.25684,12
0.75385,0.50762,0.74597,0.29982,0.66753,0.66107,0.46351,0.1935,10
0.05717,0.11875,0.59346,0.36671,0.17455,0.53485,0.43915,0.38318,16
-0.027391,0.66604,-0.04715,0.059582,0.76898,0.5293,0.56633,0.28016,14
0.54349,0.36509,0.46154,0.82692,0.28637,0.27251,0.62927,0.55733,5
0.54991,0.36018,0.44088,0.82128,0.27074,0.26374,0.62963,0.55723,5
0.14694,0.29664,0.55235,0.54856,0.11499,0.29862,0.27879,0.20038,6
0.92518,0.2437,0.84528,0.64068,0.26558,0.2886,0.20788,0.53335,8
0.89865,0.38197,0.94671,0.39073,0.24203,0.34588,0.29188,0.59505,8
0.75358,0.48856,0.77123,0.2946,0.71213,0.66543,0.46358,0.2021,10
0.311,0.082276,0.49484,0.99864,0.68629,0.78533,0.93624,0.33648,12
0.31227,0.62479,0.05368,0.33282,0.75107,0.44708,0.47431,0.29114,14
0.55024,0.36363,0.46012,0.81637,0.27977,0.26358,0.64579,0.54968,5
0.5459,0.3628,0.45963,0.82387,0.27578,0.27668,0.63258,0.55553,5
0.24977,0.74593,0.38485,0.52224,0.73834,0.40167,0.57536,0.27901,14
0.63732,0.90514,0.64855,0.43142,0.65449,0.53172,0.84876,0.18622,13
0.24097,0.86072,0.26549,0.25928,0.7153,0.40277,0.57863,0.192,14
0.20211,0.62706,0.070628,0.3613,0.91884,0.40861,0.50555,0.42177,14
0.63354,0.76259,0.70187,0.90649,0.19148,0.39168,0.11288,0.36602,2
0.54721,0.5401,0.3475,0.53621,0.62604,0.36959,0.35709,0.11523,9
0.93529,0.24777,0.89158,0.57233,0.3442,0.27349,0.14192,0.5429,8
0.86948,0.34962,0.87407,0.66254,0.28502,0.28887,0.20689,0.6793,8
0.74897,0.74579,0.61266,0.93895,0.15057,0.35946,0.076297,0.58418,2
0.55832,0.53604,0.34486,0.57708,0.65513,0.37971,0.34688,0.1106,9
0.12156,0.68856,0.33415,0.28576,0.86509,0.34421,0.65237,0.44811,14
0.19802,0.62797,0.75874,0.36397,0.56322,0.57677,0.23911,0.20661,15
0.54305,0.36702,0.46081,0.81627,0.27061,0.26338,0.64605,0.55008,5
0.45736,0.26986,0.64216,0.087731,0.27518,0.819,0.54376,0.54385,7
0.54608,0.35851,0.45101,0.81752,0.26804,0.27505,0.63409,0.552,5
0.84838,0.26251,0.83276,0.61169,0.36734,0.20161,0.18804,0.55623,8
0.64929,0.91522,0.63844,0.44562,0.63372,0.54818,0.82078,0.19494,13
0.80448,0.37614,0.87593,0.64846,0.35882,0.19481,0.18046,0.47603,8
0.48632,0.34829,0.55179,0.038022,0.27782,0.90406,0.53805,0.499,7
0.92636,0.24667,0.88232,0.62119,0.36636,0.27824,0.19133,0.5522,8
0.80074,0.31442,0.85223,0.57693,0.28499,0.26776,0.1236,0.55063,8
0.63958,0.91853,0.62117,0.45124,0.64812,0.53574,0.8048,0.20671,13
0.45866,0.27432,0.64304,0.094572,0.27412,0.82103,0.5499,0.54772,7
0.54641,0.35082,0.46122,0.82144,0.27555,0.27584,0.63782,0.54765,5
0.24252,0.073436,0.07521,0.77267,0.14218,0.79294,0.053899,0.57382,3
0.85862,0.35548,0.87033,0.66065,0.2056,0.42973,0.33181,0.46821,8
0.14634,0.28171,0.53477,0.56224,0.13102,0.31021,0.29889,0.20884,6
0.12207,0.30446,0.53713,0.56052,0.11491,0.29549,0.2832,0.19,6
0.1971,0.32246,0.59759,0.88637,0.73658,0.78124,0.76339,0.30346,12
0.70897,0.38699,0.95866,0.72718,0.46987,0.22027,0.16725,0.51062,8
0.64028,0.9126,0.63556,0.45114,0.63712,0.55051,0.82517,0.18251,13
0.36167,0.36227,0.85945,0.73718,0.82844,0.43217,1.315,0.63667,12
0.95353,0.39903,1.0543,0.66375,0.39905,0.35087,0.1617,0.63875,8
0.11234,0.29932,0.53795,0.56189,0.10575,0.29422,0.30208,0.20369,6
0.18997,0.073303,0.1712,0.82918,0.21303,0.82554,0.081064,0.65595,3
0.12084,0.31351,0.53699,0.5692,0.11204,0.28733,0.29482,0.20232,6
0.55771,0.34601,0.4617,0.81014,0.28149,0.26964,0.6422,0.55243,5
0.17423,0.76457,0.2051,0.36204,0.60852,0.46551,0.51428,0.34727,14
0.45344,0.7454,0.64453,0.3653,0.44287,0.65377,0.33815,0.70567,1
0.35943,0.78361,0.30601,0.25316,0.73516,0.42905,0.47609,0.18189,14
0.13646,0.14268,0.77264,0.72422,0.69544,0.72384,0.91863,0.21278,12
0.35342,0.80838,0.30728,0.058461,0.7524,0.49641,0.45823,0.23377,14
0.75359,0.74435,0.65637,0.89038,0.17823,0.31253,0.093363,0.54627,2
0.8754,0.37349,0.97715,0.53716,0.44077,0.28505,0.119,0.51692,8
0.45196,0.72417,0.64502,0.36236,0.44988,0.64186,0.2705,0.73498,1
0.13345,0.56193,-0.059444,0.167,0.70029,0.2746,0.77444,0.1184,14
0.40888,0.71083,0.36142,0.19677,0.82157,0.47732,0.45852,0.10549,14
0.74029,0.4821,0.74029,0.2839,0.67402,0.66111,0.4769,0.18633,10
0.62218,0.88626,0.62704,0.4432,0.63581,0.52512,0.82556,0.1967,13
0.72456,0.68169,0.6488,0.97489,0.21277,0.30206,0.13783,0.65177,2
0.91203,0.17391,0.26788,0.44835,0.38051,0.7347,0.27626,0.72422,11
0.90576,0.31952,0.83921,0.62694,0.40559,0.3748,0.083587,0.43772,8
-0.0074722,0.74835,-0.073355,0.36837,0.54298,0.28709,0.60636,0.32182,14
0.81172,0.80745,0.60151,0.95581,0.17746,0.25195,0.2153,0.52496,2
0.79029,0.43774,0.87403,0.60894,0.14475,0.28454,0.13531,0.56545,8
0.81902,0.36918,0.8492,0.44131,0.20139,0.1533,0.2123,0.47511,8
0.63661,0.91161,0.63601,0.45218,0.6353,0.54369,0.82034,0.1842,13
0.07589,0.27777,0.80613,0.75432,0.74278,0.61809,1.1394,0.30038,12
0.54473,0.093238,0.64159,0.81818,0.44795,0.17266,0.27409,0.63615,17
