@relation close_data_4-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25}

@data
0.59258,0.90052,0.58662,0.25457,0.58281,6
0.52791,0.31447,0.26282,0.9472,0.47348,1
0.52787,0.31465,0.26462,0.94462,0.47491,1
0.57887,0.53029,0.52471,0.42103,0.79116,13
0.034544,0.31062,0.35964,0.18219,0.40888,14
0.65299,0.25963,0.25814,0.43991,0.096366,4
0.65267,0.25494,0.25331,0.40799,0.095442,4
0.30576,0.68755,0.63773,0.52392,0.38014,16
0.57443,0.52776,0.52534,0.41803,0.79123,13
0.84838,0.35565,0.2616,0.2844,0.10327,20
0.56871,0.52498,0.52583,0.42141,0.7851,13
0.52351,0.15716,0.94933,0.21149,0.68288,23
0.63299,0.58047,0.21016,0.581,0.1571,17
0.34146,0.68818,0.6231,0.5394,0.39433,16
0.52482,0.31688,0.26297,0.94557,0.47277,1
0.32771,0.67396,0.62484,0.53595,0.36312,16
0.52865,0.31626,0.26495,0.94531,0.47517,1
0.37152,0.21181,0.36781,0.10939,0.054996,9
0.33761,0.19225,0.038897,0.43883,0.15428,12
0.52719,0.15934,0.94731,0.20984,0.68203,23
0.32349,0.66995,0.61407,0.52287,0.3784,16
0.26562,0.50053,0.45896,0.16183,0.37946,18
0.1849,0.73803,0.62737,0.56748,0.65783,10
0.3323,0.47011,0.39411,0.24062,0.3473,18
0.52593,0.1571,0.94645,0.21318,0.68523,23
0.78911,0.21163,0.73961,0.42198,0.36634,7
0.63179,0.89589,0.47537,0.89548,0.47493,21
0.59785,0.92449,0.58312,0.24369,0.56621,6
0.53165,0.056465,0.8453,0.84417,0.1605,3
0.45058,0.30145,0.97618,0.88509,0.55055,2
0.66035,0.26799,0.27575,0.44269,0.11247,4
0.23335,0.71981,0.64795,0.60623,0.65417,10
0.37938,0.57652,0.91636,0.72181,0.18047,24
0.4927,0.96261,0.61863,0.17666,0.52192,6
0.52614,0.31467,0.26245,0.94474,0.47483,1
0.36805,0.20968,0.3711,0.104,0.050997,9
0.5791,0.52332,0.52646,0.4235,0.7907,13
0.31849,0.67762,0.62813,0.52792,0.36965,16
0.78604,0.2119,0.73637,0.42215,0.36599,7
0.63538,0.2685,0.26991,0.44004,0.10084,4
0.21484,0.7417,0.63597,0.58435,0.66444,10
0.71136,0.86011,0.26678,0.63735,0.67604,8
0.32717,0.66791,0.619,0.52451,0.37264,16
0.2531,0.14194,0.12576,0.58788,0.23776,12
0.052297,0.6334,0.68212,0.47035,0.36748,11
0.29887,0.11032,0.05756,0.47557,0.27252,12
0.36659,0.58676,0.89832,0.75693,0.16025,24
0.37862,0.56981,0.90901,0.73175,0.18081,24
0.58129,0.52585,0.52501,0.41964,0.7904,13
0.20832,0.78985,0.42024,0.89644,0.63011,15
0.41571,0.67057,-0.0097891,0.45768,0.60464,22
0.26353,0.73994,0.15995,0.054941,0.31739,25
0.78637,0.2116,0.73519,0.4228,0.3653,7
0.71508,0.89714,0.27289,0.61078,0.6942,8
0.31528,0.1043,0.41962,0.7383,0.47497,5
0.78914,0.2087,0.73662,0.42202,0.36863,7
0.52581,0.31604,0.26489,0.94702,0.47478,1
0.71175,0.96754,0.5607,0.25023,0.52782,6
0.63248,0.5776,0.21187,0.58062,0.15661,17
0.52605,0.31681,0.26277,0.94726,0.47473,1
0.31022,0.67124,0.60201,0.53985,0.38275,16
0.52407,0.15931,0.94664,0.20944,0.68571,23
0.26329,0.73834,0.15812,0.063302,0.31293,25
0.85571,0.37394,0.25658,0.28638,0.085233,20
0.49351,0.64253,0.17372,0.37935,0.74976,22
0.52765,0.31772,0.26222,0.94415,0.4731,1
0.36748,0.20771,0.36522,0.10352,0.052226,9
0.37202,0.20839,0.36935,0.10557,0.053302,9
0.63106,0.57777,0.21135,0.57909,0.1586,17
0.40796,0.27889,0.98611,0.82957,0.51671,2
0.22033,0.72072,0.60895,0.57714,0.65751,10
0.59725,0.93755,0.49062,0.26881,0.59225,6
0.31057,0.47502,0.45314,0.25368,0.37391,18
0.69938,0.96577,0.5046,0.27401,0.65652,6
0.57957,0.52534,0.52819,0.41881,0.78859,13
0.30941,0.53656,0.425,0.18843,0.36513,18
0.52276,0.054137,0.84563,0.84354,0.15321,3
0.78718,0.21312,0.74061,0.42222,0.36843,7
0.39273,0.58601,0.87318,0.7371,0.18901,24
0.022833,0.25002,0.35418,0.1963,0.4721,14
0.33849,0.68289,0.63784,0.53687,0.35568,16
0.049976,0.26355,0.37424,0.14321,0.41511,14
0.26668,0.67094,0.61668,0.55518,0.35976,16
0.52403,0.15714,0.94912,0.21147,0.68361,23
0.33542,0.63427,0.61463,0.524,0.37063,16
0.78542,0.21201,0.73545,0.42207,0.36644,7
0.78924,0.20948,0.73865,0.41967,0.36674,7
0.19799,0.72441,0.63256,0.58374,0.67254,10
0.59247,0.93119,0.57671,0.22459,0.61815,6
0.58108,0.52296,0.52525,0.41995,0.78611,13
0.52555,0.31644,0.26239,0.94728,0.47545,1
0.26498,0.73499,0.15565,0.048827,0.31736,25
0.16498,0.20539,0.051072,0.46953,0.30115,12
0.57723,0.52712,0.52194,0.4188,0.78895,13
0.52949,0.05975,0.84855,0.84342,0.15935,3
0.21406,0.79018,0.41902,0.89364,0.6319,15
0.62909,0.89611,0.47664,0.89483,0.47572,21
0.57907,0.52985,0.53012,0.42488,0.78858,13
0.28256,0.50376,0.45603,0.22661,0.39666,18
0.78735,0.20961,0.73836,0.42203,0.36676,7
0.21075,0.78848,0.41825,0.89214,0.62908,15
0.69665,0.90819,0.2742,0.63879,0.66411,8
0.57582,0.52091,0.5323,0.42542,0.79295,13
0.32077,0.53222,0.40311,0.20051,0.36353,18
0.6309,0.57648,0.21139,0.5791,0.15703,17
0.26244,0.83917,0.63104,0.57746,0.36771,19
0.57842,0.52924,0.52827,0.42369,0.79027,13
0.21969,0.72876,0.63605,0.57296,0.67183,10
0.20863,0.78721,0.41823,0.89047,0.62591,15
0.29605,0.69784,0.62321,0.55403,0.39773,16
0.52748,0.31423,0.26459,0.94541,0.4749,1
0.52559,0.058786,0.84598,0.84547,0.16093,3
0.052906,0.63077,0.68543,0.47407,0.36921,11
0.78994,0.21181,0.73835,0.41955,0.36929,7
0.54234,0.91023,0.60323,0.24756,0.53151,6
0.31632,0.62258,0.47905,0.24567,0.32443,18
0.21299,0.78739,0.41955,0.89853,0.6272,15
0.63198,0.89577,0.47392,0.89491,0.47452,21
0.33817,0.66807,0.6051,0.5457,0.39262,16
0.049907,0.26498,0.37077,0.14966,0.42337,14
0.52773,0.31454,0.26473,0.94684,0.47531,1
0.58069,0.53233,0.52648,0.41717,0.7876,13
0.85,0.37806,0.24235,0.25065,0.1071,20
0.30586,0.46022,0.42414,0.20885,0.40205,18
0.5282,0.31708,0.26474,0.94698,0.47335,1
0.31762,0.65108,0.62984,0.5238,0.36213,16
0.78666,0.2122,0.7353,0.41923,0.36852,7
0.48979,0.66035,0.14639,0.35471,0.64416,22
0.53038,0.051993,0.83746,0.84842,0.15658,3
0.31709,0.10593,0.41834,0.73815,0.474,5
0.57861,0.52939,0.52523,0.42275,0.78868,13
0.52493,0.31429,0.26263,0.94545,0.47508,1
0.22657,0.70922,0.61925,0.56448,0.66285,10
0.52387,0.052512,0.84079,0.83794,0.15432,3
0.57263,0.88072,0.55445,0.32699,0.59179,6
0.27231,0.65349,0.62677,0.48437,0.37872,16
0.1849,0.74245,0.63129,0.58153,0.65293,10
0.63066,0.89426,0.47625,0.8952,0.4749,21
0.1999,0.53531,0.40351,0.14338,0.40964,18
0.82478,0.36163,0.26481,0.26279,0.094456,20
0.053457,0.63244,0.68346,0.47392,0.37005,11
0.52728,0.053455,0.84569,0.8418,0.16531,3
0.52459,0.31672,0.26424,0.94389,0.47477,1
0.36779,0.21292,0.37028,0.10685,0.053809,9
0.34849,0.58605,0.91787,0.77164,0.17597,24
0.40305,0.55225,0.91029,0.75974,0.17328,24
0.52828,0.31628,0.26505,0.94465,0.47344,1
0.43873,0.25184,0.94862,0.87107,0.54075,2
0.20907,0.72054,0.60908,0.60202,0.67051,10
0.18682,0.74968,0.63503,0.60248,0.6607,10
0.33422,0.53665,0.4571,0.24966,0.3611,18
0.52413,0.053734,0.8432,0.83816,0.15644,3
0.3684,0.20947,0.36742,0.10667,0.049572,9
0.36473,0.21008,0.36707,0.10332,0.057679,9
0.63236,0.8962,0.47546,0.89334,0.4749,21
0.2681,0.67257,0.60588,0.56402,0.35355,16
0.20898,0.78767,0.42102,0.89473,0.63004,15
0.26537,0.73849,0.15973,0.05473,0.31623,25
0.78678,0.21189,0.736,0.42289,0.36865,7
0.38865,0.60103,0.92124,0.72127,0.18685,24
0.033331,0.27078,0.35147,0.10224,0.42302,14
0.21152,0.78426,0.41952,0.89802,0.63168,15
0.29505,0.69454,0.66105,0.51588,0.34055,16
0.21312,0.79013,0.42265,0.89665,0.63151,15
0.20919,0.79258,0.42012,0.8954,0.63108,15
0.57587,0.52523,0.52637,0.41844,0.78969,13
0.57589,0.52816,0.52632,0.42385,0.7941,13
0.5786,0.52576,0.52949,0.42531,0.79292,13
0.58295,0.5299,0.52712,0.4182,0.79201,13
0.26197,0.8393,0.63238,0.5794,0.36843,19
0.26463,0.73794,0.15837,0.054402,0.31529,25
0.57609,0.52391,0.52746,0.42025,0.78834,13
0.78944,0.21142,0.73862,0.42182,0.36671,7
0.38466,0.60965,0.91194,0.75049,0.13833,24
0.78713,0.20793,0.73833,0.41888,0.36678,7
0.321,0.19128,0.045824,0.51077,0.27033,12
0.33922,0.23336,0.043417,0.61739,0.18649,12
0.63219,0.89429,0.47583,0.893,0.47455,21
0.78698,0.20837,0.73675,0.42153,0.36979,7
0.59465,0.92114,0.67978,0.28355,0.52164,6
0.20858,0.78983,0.42342,0.89671,0.63003,15
0.78729,0.20841,0.73929,0.42209,0.36907,7
0.20064,0.73903,0.61625,0.58868,0.67024,10
0.32257,0.67151,0.62065,0.52778,0.37116,16
0.35129,0.59027,0.43309,0.11532,0.31305,18
0.78962,0.21164,0.73946,0.41992,0.36679,7
0.23357,0.71684,0.60233,0.56091,0.67933,10
0.20788,0.78793,0.4179,0.89362,0.6329,15
0.35529,0.6917,0.5913,0.50571,0.4088,16
0.57731,0.52414,0.52506,0.4222,0.78801,13
0.19325,0.74033,0.61754,0.57175,0.65309,10
0.023218,0.27017,0.36934,0.11231,0.4307,14
0.23421,0.72231,0.62552,0.58701,0.69182,10
0.52335,0.15983,0.94674,0.20961,0.68341,23
0.60816,0.83844,0.67301,0.36191,0.6283,6
0.40314,0.24156,0.96918,0.87683,0.50454,2
0.63181,0.89629,0.47349,0.89321,0.47442,21
0.4863,0.66429,0.074665,0.35585,0.64892,22
0.22854,0.48524,0.43898,0.19802,0.42053,18
0.31279,0.10907,0.071987,0.52885,0.26691,12
0.26168,0.73462,0.15889,0.05148,0.31417,25
0.21271,0.78926,0.42301,0.89376,0.63346,15
0.26551,0.84173,0.63378,0.57904,0.37043,19
0.32544,0.17552,0.060073,0.54432,0.26488,12
0.3198,0.50636,0.43463,0.22983,0.33781,18
0.26063,0.73796,0.16206,0.05611,0.31375,25
0.31941,0.18589,0.1426,0.46649,0.27409,12
0.22777,0.71233,0.64737,0.57609,0.68976,10
0.26095,0.73612,0.15406,0.049791,0.31621,25
0.5263,0.159,0.94673,0.20982,0.68342,23
0.29444,0.12595,0.043998,0.56444,0.28483,12
0.38231,0.56674,0.92249,0.77429,0.15269,24
0.054912,0.63244,0.68354,0.47394,0.36655,11
0.57651,0.52358,0.52526,0.41604,0.79019,13
0.57607,0.52939,0.52849,0.42536,0.79228,13
0.52647,0.9194,0.63377,0.20137,0.62641,6
0.19907,0.72815,0.60351,0.56719,0.66975,10
0.63219,0.89369,0.47401,0.89574,0.47312,21
0.2096,0.78737,0.41814,0.89486,0.62827,15
0.52695,0.15645,0.9465,0.21212,0.6853,23
0.78748,0.21204,0.73661,0.4195,0.36669,7
0.57116,0.89143,0.58531,0.2588,0.57164,6
0.30639,0.51483,0.43367,0.2005,0.35776,18
0.52563,0.31387,0.26232,0.94712,0.47287,1
0.52635,0.053799,0.84691,0.84353,0.15733,3
0.20985,0.7915,0.42161,0.89709,0.63209,15
0.63227,0.89431,0.47593,0.89278,0.47525,21
0.64246,0.26416,0.25832,0.43685,0.09975,4
0.58258,0.52386,0.5214,0.41659,0.78408,13
0.58067,0.5254,0.52174,0.42263,0.78983,13
0.6143,0.92941,0.55148,0.36186,0.47427,6
0.26468,0.73854,0.15867,0.05111,0.31474,25
0.56184,0.90174,0.60314,0.26688,0.58429,6
0.26287,0.83956,0.63355,0.57932,0.36853,19
0.26449,0.16067,-0.015249,0.49058,0.21314,12
0.49273,0.94686,0.6047,0.2861,0.5866,6
0.052595,0.63267,0.68481,0.47526,0.36949,11
0.3644,0.21199,0.36685,0.10603,0.049965,9
0.22372,0.7293,0.62958,0.57445,0.68666,10
0.52626,0.31615,0.26233,0.9457,0.47531,1
0.81847,0.34953,0.27587,0.244,0.12344,20
0.35782,0.1464,0.078577,0.51397,0.23011,12
0.20736,0.72348,0.63534,0.57086,0.67866,10
0.79101,0.21204,0.73923,0.41943,0.36859,7
0.26077,0.74246,0.15621,0.054137,0.31358,25
0.31713,0.10669,0.4196,0.73821,0.47592,5
0.19568,0.72332,0.63288,0.60644,0.66378,10
0.33661,0.16789,0.029799,0.46447,0.24502,12
0.32175,0.69394,0.60434,0.53865,0.3555,16
0.52667,0.050382,0.84021,0.84054,0.15744,3
0.78749,0.21221,0.73679,0.42173,0.37009,7
-0.007924,0.19533,0.33367,0.11102,0.43257,14
0.78957,0.21249,0.73604,0.41975,0.36624,7
0.59617,0.87634,0.43556,0.24102,0.6069,6
0.57552,0.52914,0.52528,0.42285,0.79069,13
0.303,0.67405,0.61448,0.52046,0.3617,16
0.36498,0.21049,0.36627,0.10293,0.053558,9
0.57208,0.91254,0.57961,0.27631,0.60114,6
0.7199,0.91628,0.25457,0.60287,0.6954,8
0.78639,0.20842,0.73645,0.42219,0.36991,7
0.3308,0.22263,0.045951,0.46477,0.24454,12
0.26275,0.84064,0.63111,0.57912,0.36774,19
0.58533,0.5263,0.5298,0.42722,0.79173,13
0.52611,0.054229,0.84467,0.84385,0.15848,3
0.31123,0.52807,0.43453,0.21788,0.35414,18
0.21213,0.7909,0.42382,0.89533,0.63144,15
0.32244,0.67292,0.62319,0.5281,0.36987,16
0.36657,0.051273,0.51424,0.14939,0.048044,0
0.40258,0.28332,0.96063,0.84906,0.5576,2
0.57819,0.52863,0.52778,0.42202,0.79311,13
0.20367,0.7925,0.41459,0.89303,0.63084,15
0.63267,0.57792,0.2121,0.57891,0.15861,17
0.40515,0.5979,0.90374,0.77584,0.14478,24
0.78663,0.2093,0.73582,0.41919,0.3686,7
0.52626,0.31612,0.26241,0.94534,0.47305,1
0.74231,0.92167,0.26327,0.63441,0.69345,8
0.85766,0.35779,0.25282,0.27964,0.11747,20
0.68662,0.89668,0.64686,0.14201,0.58839,6
0.41832,0.71703,0.031125,0.31573,0.62333,22
0.053157,0.63356,0.68395,0.47451,0.37245,11
0.31999,0.68478,0.63129,0.54445,0.39085,16
0.21943,0.7085,0.63383,0.57482,0.69357,10
0.38044,0.48627,0.51217,0.21974,0.30586,18
0.6305,0.5782,0.2114,0.58036,0.15907,17
0.33332,0.69455,0.62907,0.54924,0.35806,16
0.21308,0.79086,0.41986,0.89813,0.63225,15
0.32526,0.67476,0.62181,0.52628,0.36707,16
0.52616,0.15627,0.94915,0.20967,0.6832,23
0.59158,0.91525,0.65602,0.2789,0.59561,6
0.63205,0.89324,0.47523,0.89359,0.47458,21
0.31513,0.10466,0.42154,0.73562,0.47439,5
0.57617,0.52554,0.53024,0.42293,0.78986,13
0.37327,0.61194,0.87532,0.72515,0.13217,24
0.322,0.67439,0.62257,0.52806,0.36969,16
0.36938,0.50104,0.439,0.18291,0.37411,18
0.62447,0.24513,0.25344,0.44281,0.093785,4
0.79065,0.21154,0.73639,0.42147,0.3666,7
0.82227,0.38407,0.2628,0.26479,0.12558,20
0.31964,0.54436,0.41296,0.22899,0.37878,18
0.051707,0.63166,0.68436,0.47592,0.36851,11
0.52823,0.31387,0.26263,0.94746,0.47468,1
0.36392,0.21262,0.36573,0.10581,0.048988,9
0.26466,0.84377,0.63334,0.57926,0.36703,19
0.65262,0.26521,0.24663,0.41691,0.08522,4
0.26624,0.73546,0.1557,0.054021,0.31401,25
0.58219,0.52662,0.52619,0.42205,0.79002,13
0.21371,0.78933,0.42404,0.89487,0.63379,15
0.36827,0.20612,0.37125,0.10488,0.059367,9
0.35153,0.52207,0.45504,0.15781,0.28656,18
0.30757,0.17909,0.069695,0.53253,0.26996,12
0.63131,0.2424,0.25324,0.4251,0.11274,4
0.52405,0.052264,0.84146,0.84081,0.15495,3
0.49902,0.70254,0.1249,0.35819,0.69757,22
0.43041,0.28742,0.95914,0.84016,0.54653,2
0.57819,0.53014,0.52405,0.42066,0.7905,13
0.41028,0.26866,0.93799,0.83173,0.52909,2
0.21619,0.72188,0.6217,0.56235,0.65832,10
0.37222,0.21079,0.36754,0.10509,0.052651,9
0.22668,0.71279,0.63146,0.59929,0.6624,10
0.046923,0.21701,0.34921,0.10773,0.46062,14
0.5289,0.31456,0.26301,0.94691,0.47501,1
0.52858,0.31413,0.26287,0.94487,0.47468,1
0.57773,0.53008,0.52391,0.42124,0.78774,13
0.57935,0.52721,0.52333,0.42135,0.79528,13
0.21212,0.74135,0.61937,0.56015,0.64983,10
0.6319,0.89626,0.47389,0.89263,0.47523,21
0.57665,0.52678,0.52656,0.4226,0.78731,13
0.52748,0.31646,0.26498,0.94534,0.47522,1
0.52751,0.31422,0.2622,0.94715,0.47309,1
0.30989,0.53671,0.47769,0.10127,0.39831,18
0.26301,0.73355,0.15586,0.05322,0.31576,25
0.2646,0.73657,0.15965,0.053213,0.31412,25
0.26116,0.73329,0.15472,0.051234,0.31351,25
0.52622,0.31609,0.2623,0.94698,0.47553,1
0.65465,0.2425,0.25164,0.4081,0.10722,4
0.44928,0.7047,0.079113,0.39912,0.59242,22
0.49707,0.93536,0.48121,0.19871,0.60589,6
0.63208,0.89569,0.47553,0.89347,0.47553,21
0.32405,0.11659,0.047927,0.5273,0.28815,12
0.5283,0.3146,0.26256,0.94397,0.47347,1
0.2123,0.79451,0.41625,0.89341,0.62919,15
0.83324,0.38477,0.28412,0.26842,0.10435,20
0.52713,0.051315,0.84234,0.84021,0.15569,3
0.57433,0.52493,0.5302,0.41631,0.79351,13
0.52635,0.31451,0.26291,0.94558,0.47334,1
0.46146,0.25748,0.95244,0.85105,0.54053,2
0.32268,0.6753,0.62982,0.52526,0.36638,16
0.26225,0.73502,0.15792,0.051913,0.31383,25
0.57699,0.52882,0.52928,0.42264,0.79119,13
0.52144,0.054988,0.84267,0.83627,0.15881,3
0.5277,0.3142,0.26275,0.94533,0.47349,1
0.26604,0.84052,0.63423,0.57638,0.37126,19
0.72391,0.91747,0.29095,0.64764,0.69814,8
0.19249,0.728,0.61463,0.5974,0.69528,10
0.22096,0.70487,0.6252,0.59201,0.68548,10
0.58025,0.5279,0.52819,0.42506,0.78664,13
0.66152,0.90834,0.55371,0.27938,0.54151,6
0.52645,0.15677,0.94927,0.20977,0.68616,23
0.21143,0.79059,0.42011,0.89432,0.63378,15
0.21232,0.73786,0.62784,0.60199,0.66921,10
0.36832,0.20957,0.36658,0.10354,0.051122,9
0.37081,0.2129,0.3692,0.10561,0.054928,9
0.63308,0.89437,0.47604,0.89558,0.47309,21
0.54862,0.9226,0.60237,0.25677,0.53802,6
0.63329,0.89343,0.47533,0.89208,0.47532,21
0.23398,0.70984,0.64911,0.58558,0.64777,10
0.78748,0.20769,0.73582,0.42197,0.36658,7
0.57679,0.52728,0.52557,0.41856,0.79168,13
0.5266,0.15703,0.94711,0.21154,0.68597,23
0.63348,0.26793,0.26548,0.42795,0.1184,4
0.52672,0.15945,0.95013,0.21227,0.68525,23
0.32185,0.5441,0.40939,0.20874,0.36864,18
0.30301,0.1607,0.048238,0.5231,0.26062,12
0.52583,0.3161,0.26193,0.94572,0.47343,1
0.054156,0.63318,0.68498,0.47505,0.36811,11
0.32123,0.67606,0.62689,0.51373,0.36912,16
0.58183,0.52845,0.52369,0.42137,0.79407,13
0.30782,0.13478,0.033544,0.52395,0.19331,12
0.61593,0.88021,0.60578,0.22119,0.56099,6
0.2095,0.78877,0.42226,0.89122,0.6343,15
0.53719,1.0139,0.53216,0.35209,0.51809,6
0.19545,0.74886,0.63545,0.59021,0.64792,10
0.58073,0.53607,0.53157,0.42133,0.79174,13
0.26218,0.73718,0.15616,0.055136,0.31345,25
0.26313,0.74069,0.15018,0.056174,0.32119,25
0.52626,0.31591,0.26438,0.94489,0.47495,1
0.21142,0.78525,0.42243,0.89612,0.62991,15
0.098217,0.16723,0.34346,0.21754,0.18122,0
0.082843,0.24354,0.43963,0.133,0.38655,14
0.48313,0.90803,0.58689,0.19004,0.57888,6
0.39557,0.16827,0.1099,0.52368,0.27181,12
0.63289,0.57987,0.21153,0.57859,0.15905,17
0.26386,0.7384,0.15929,0.051921,0.31778,25
0.3177,0.10632,0.4197,0.73643,0.47184,5
0.32123,0.63228,0.63205,0.51709,0.31866,16
0.35434,0.14752,0.075017,0.53174,0.24309,12
0.56681,0.90038,0.57292,0.27925,0.57222,6
0.36562,0.2088,0.3676,0.10783,0.055827,9
0.58055,0.52359,0.5232,0.42394,0.78495,13
0.63231,0.57815,0.21011,0.57907,0.15912,17
0.52575,0.31635,0.2624,0.94756,0.47198,1
0.31425,0.63831,0.64318,0.52631,0.38827,16
0.20837,0.78542,0.41937,0.89582,0.63119,15
0.56863,0.96817,0.64067,0.27778,0.52729,6
0.52587,0.15668,0.94929,0.21164,0.68586,23
0.38018,0.56376,0.9215,0.77335,0.13555,24
0.36848,0.21169,0.36452,0.10322,0.051217,9
0.63306,0.5793,0.20926,0.57831,0.15648,17
0.82892,0.35346,0.24257,0.25859,0.087411,20
0.52648,0.056106,0.84234,0.84761,0.16428,3
0.37131,0.21138,0.37026,0.10845,0.055096,9
0.78623,0.20931,0.73829,0.42198,0.36626,7
0.52505,0.049709,0.83974,0.83963,0.15793,3
0.57723,0.52339,0.52481,0.42061,0.79138,13
0.33793,0.63175,0.61881,0.53283,0.37699,16
0.052215,0.63192,0.68336,0.4767,0.36916,11
0.37106,0.2109,0.36621,0.10617,0.05437,9
0.31811,0.10431,0.41903,0.73627,0.47432,5
0.2188,0.72664,0.63556,0.59846,0.64642,10
0.5263,0.1595,0.95064,0.20799,0.68555,23
0.78626,0.21181,0.73845,0.41972,0.36992,7
0.52617,0.31378,0.26275,0.94823,0.47306,1
0.28963,0.17261,0.065811,0.51832,0.28165,12
0.26467,0.73596,0.15478,0.04909,0.31947,25
0.7893,0.21144,0.7387,0.41963,0.36688,7
0.23412,0.74361,0.61583,0.59555,0.68482,10
0.57829,0.52165,0.53107,0.41965,0.7927,13
0.52298,0.054551,0.83964,0.83565,0.15036,3
0.31684,0.10617,0.41993,0.7362,0.47504,5
0.321,0.67586,0.62066,0.52699,0.36865,16
0.5904,0.89934,0.58238,0.22927,0.60381,6
0.053107,0.63297,0.68719,0.47736,0.3741,11
0.28924,0.5022,0.42784,0.16731,0.36941,18
0.05411,0.63199,0.68372,0.4775,0.36778,11
0.37707,0.12359,0.003869,0.42343,0.2668,12
0.36952,0.20768,0.37081,0.1141,0.049057,9
0.52688,0.055747,0.84127,0.84106,0.16084,3
0.3685,0.20885,0.37062,0.10618,0.052552,9
0.26207,0.84085,0.63307,0.57773,0.36603,19
0.37985,0.59177,0.42673,0.19504,0.39662,18
0.20903,0.7087,0.62402,0.58534,0.65735,10
0.19454,0.75078,0.61557,0.58989,0.64696,10
0.78934,0.21174,0.73677,0.42209,0.36935,7
0.26469,0.83962,0.63263,0.57966,0.36864,19
0.58365,0.52421,0.53172,0.41946,0.78873,13
0.5273,0.15695,0.9495,0.21147,0.68582,23
0.36341,0.56147,0.8925,0.73855,0.17567,24
0.31365,0.5166,0.41121,0.21399,0.38732,18
0.7899,0.21343,0.73674,0.41902,0.36682,7
0.63063,0.89394,0.47345,0.89486,0.47243,21
0.69117,0.98743,0.62542,0.27424,0.59232,6
0.57478,0.52294,0.52234,0.41646,0.79104,13
0.82414,0.35982,0.25997,0.25309,0.10164,20
0.25337,0.10757,-0.021888,0.52778,0.23777,12
0.78915,0.20803,0.73648,0.41944,0.36556,7
0.30376,0.62391,0.42353,0.22103,0.40886,18
0.56534,0.90738,0.49091,0.36892,0.59819,6
0.16296,0.68683,0.14647,0.60874,0.1319,0
0.52319,0.15919,0.94736,0.21167,0.68307,23
0.31496,0.67375,0.65476,0.52708,0.3595,16
0.21404,0.78932,0.42214,0.89656,0.63159,15
0.26442,0.73804,0.15687,0.053624,0.31782,25
0.20625,0.70968,0.62986,0.57892,0.66783,10
0.63268,0.57928,0.20992,0.57845,0.15862,17
0.6326,0.57974,0.21135,0.57859,0.15842,17
0.78992,0.20877,0.73878,0.42152,0.36848,7
0.57655,0.52577,0.52613,0.41805,0.79007,13
0.61051,0.99544,0.49586,0.25857,0.6989,6
0.20528,0.70245,0.63114,0.56424,0.68525,10
0.52619,0.052562,0.83937,0.8377,0.15894,3
0.32347,0.66912,0.61128,0.53481,0.37559,16
