@relation close_data_7-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}

@data
0.36225,0.11111,0.30845,0.42822,0.35743,0.88744,0.44304,0.073386,28
0.84154,0.85177,0.94904,0.95323,0.80714,0.85933,0.62199,0.62132,12
0.7002,0.28853,0.62627,0.15082,0.23608,0.28956,0.24284,0.4685,23
0.087224,0.098161,0.7132,0.28922,0.8562,0.53544,0.22908,0.285,5
0.28511,0.62921,0.80149,0.2431,0.42488,0.23624,0.09581,0.70697,27
0.28218,0.13202,0.24183,0.81731,0.95579,0.23789,0.032198,0.95214,15
0.13052,0.32893,0.66005,0.57433,0.48615,0.75387,0.29327,0.044396,31
0.37148,0.98932,0.60877,0.51938,0.96726,0.87356,0.29863,0.10082,14
0.95226,0.57987,0.47654,0.1408,0.56285,0.57939,0.95659,0.76537,8
0.20011,0.3102,0.13259,0.46393,0.55438,0.218,0.88233,0.4879,2
0.13259,0.12506,0.22092,0.8197,0.11022,0.34684,0.87761,0.4558,10
0.6648,0.47573,0.28637,0.80927,0.47879,0.28644,0.143,0.095193,21
0.11436,0.33802,0.67028,0.58206,0.49054,0.69086,0.24003,0.06299,31
0.13858,0.11389,0.62158,0.091282,0.7811,0.59377,0.75769,0.89752,18
0.71785,0.27822,0.64526,0.1133,0.26634,0.28948,0.24392,0.49413,23
0.89377,0.42314,0.57599,0.96725,0.95488,0.71374,0.088636,0.70729,7
0.28194,0.13592,0.25203,0.79208,0.97146,0.23066,0.061422,0.95421,15
0.85909,0.047664,0.060518,0.33007,0.16654,0.75599,0.34307,0.85722,13
0.82834,0.024882,0.069277,0.28825,0.22142,0.8122,0.37349,0.87295,13
0.89328,0.42746,0.57973,0.95542,0.94281,0.71247,0.096813,0.72444,7
0.27076,0.43276,0.46888,0.028658,0.95382,0.88982,0.11738,0.93755,22
0.12542,0.32448,0.65633,0.58874,0.47961,0.72357,0.23445,0.055238,31
0.36346,0.068725,0.34022,0.44083,0.36977,0.8829,0.45443,0.093077,28
0.13594,0.32567,0.67613,0.57154,0.48819,0.72768,0.24643,0.060635,31
0.80735,0.52757,0.90723,0.52241,0.3351,0.86231,0.80745,0.81877,9
0.95045,0.57526,0.47325,0.14131,0.55797,0.58039,0.9564,0.76372,8
0.29902,0.49832,0.53909,0.047695,0.91784,0.85942,0.12411,0.92548,22
0.24095,0.77356,0.81501,0.4205,0.52588,0.95155,0.8143,0.66974,20
0.27464,0.61569,0.80413,0.25158,0.42183,0.24353,0.10023,0.7141,27
0.11714,0.37879,0.84616,0.056378,0.57635,0.70125,0.89046,0.60196,24
0.79445,0.51649,0.88709,0.5092,0.32617,0.875,0.81962,0.81267,9
0.53298,0.86131,0.91532,0.42673,0.10654,0.56785,0.24669,0.28044,19
0.14531,0.15699,0.25123,0.78864,0.16882,0.37624,0.91283,0.42971,10
0.28196,0.14505,0.22804,0.81664,0.94642,0.25153,0.057377,0.946,15
0.72608,0.30984,0.61574,0.19749,0.20505,0.27122,0.23954,0.49578,23
0.27919,0.13619,0.24441,0.80882,0.94209,0.2244,0.048231,0.94324,15
0.69696,0.493,0.8009,0.72452,0.55051,0.37289,0.49318,0.6006,3
0.86451,0.25641,0.67531,0.17365,0.51241,0.083879,0.93774,0.2977,29
0.28898,0.6264,0.81469,0.23615,0.42375,0.23594,0.096188,0.71911,27
0.27558,0.62161,0.8068,0.23809,0.43252,0.23803,0.09794,0.71975,27
0.31913,0.76124,0.78489,0.56247,0.13667,0.64288,0.22251,0.67937,0
0.31556,0.93484,0.54879,0.48462,1.0055,0.86163,0.3599,0.15364,14
0.14768,0.11353,0.21097,0.79004,0.16738,0.39352,0.92392,0.43787,10
0.095064,0.053413,0.38129,0.8103,0.80506,0.28474,0.71521,0.42613,11
0.27502,0.14445,0.2385,0.80317,0.95568,0.23657,0.049089,0.97159,15
0.66075,0.62011,0.47828,0.29241,0.52326,0.56817,0.6201,0.67347,25
0.085307,0.098163,0.71734,0.2779,0.85228,0.51537,0.2456,0.28839,5
0.51967,0.85226,0.90256,0.42772,0.10007,0.57945,0.24583,0.28989,19
0.82961,0.84258,0.98865,0.95012,0.71869,0.85013,0.72714,0.57427,12
0.70131,0.47714,0.73405,0.71575,0.55105,0.38573,0.49894,0.6266,3
0.28669,0.73026,0.92337,0.36107,0.53112,0.88382,0.74158,0.78993,20
0.32459,0.99229,0.55756,0.44334,0.95398,0.90301,0.37256,0.12744,14
0.67685,0.61045,0.48432,0.30341,0.52453,0.5775,0.62282,0.66259,25
0.30998,0.96028,0.56454,0.51376,0.92208,0.88567,0.32077,0.14082,14
0.04784,0.2918,0.67243,0.54172,0.14006,0.43798,0.80347,0.35409,0
0.52943,0.11421,0.49577,0.72256,0.1546,0.89339,0.17057,0.19909,4
0.44847,0.3773,0.46146,0.85049,0.77428,0.72751,0.7195,0.1064,16
0.87017,0.038889,0.0794,0.32621,0.17585,0.8325,0.38804,0.82682,13
0.10301,0.09542,0.71634,0.28986,0.8669,0.52939,0.23815,0.2844,5
0.66137,0.47286,0.28315,0.79709,0.44285,0.25618,0.15251,0.12,21
0.8432,0.23733,0.66598,0.19002,0.51345,0.10116,0.94066,0.26953,29
0.2622,0.57784,0.97893,0.54071,0.090976,0.41392,0.33401,0.62717,17
0.69381,0.4644,0.76514,0.71288,0.59274,0.36702,0.43827,0.61332,3
0.12834,0.35577,0.68737,0.54475,0.46944,0.69236,0.27386,0.015265,31
0.28137,0.6213,0.79589,0.24036,0.44074,0.24276,0.092658,0.7184,27
0.51835,0.84572,0.90333,0.428,0.098856,0.56938,0.23609,0.2807,19
0.28542,0.61842,0.81532,0.23383,0.423,0.23039,0.10827,0.70924,27
0.83916,0.19821,0.12735,0.6543,0.73226,0.22176,0.78307,0.31908,26
0.29449,0.13741,0.2461,0.81553,0.95667,0.22732,0.059112,0.96854,15
0.34948,0.97536,0.5777,0.45591,0.99169,0.88611,0.32237,0.098594,14
0.37968,0.19023,1.0165,0.54404,0.36969,0.62348,0.57978,0.50156,0
0.12613,0.12838,0.21136,0.77479,0.17177,0.36134,0.87665,0.3994,10
0.71426,0.2865,0.62452,0.14193,0.24211,0.28504,0.23479,0.4755,23
0.83835,0.53992,0.92303,0.502,0.36025,0.86569,0.82741,0.81444,9
0.71001,0.49098,0.75506,0.7229,0.56187,0.38314,0.47109,0.6078,3
0.13506,0.39898,0.87688,0.067378,0.59416,0.69579,0.87405,0.5457,24
0.55252,0.066949,0.51322,0.75107,0.24238,0.79546,0.17634,0.11589,4
0.69828,0.45452,0.32575,0.82309,0.49106,0.26596,0.11316,0.13667,21
0.74897,0.25153,0.56755,0.17809,0.2368,0.34121,0.22933,0.40492,23
0.29514,0.9406,0.61368,0.51467,1.0027,0.9175,0.37049,0.16937,14
0.70756,0.28946,0.62037,0.14421,0.24054,0.29214,0.23976,0.47794,23
0.31518,0.29365,0.16224,0.056252,0.57889,0.20315,0.23895,0.16379,6
0.66031,0.61927,0.48421,0.27999,0.53037,0.57577,0.64368,0.6662,25
0.13588,0.15779,0.23406,0.8186,0.1586,0.37618,0.87902,0.43791,10
0.35861,0.98726,0.59267,0.47859,0.99669,0.85261,0.30568,0.1552,14
0.28971,0.15112,0.22476,0.81708,0.95675,0.2326,0.044378,0.95025,15
0.50811,0.065491,0.5901,0.69547,0.23259,0.9267,0.15416,0.28005,4
0.24913,0.63824,0.5414,0.13285,0.81149,0.91355,0.089365,0.77003,22
0.30575,0.30323,0.17474,0.046174,0.63247,0.26021,0.19866,0.14437,6
0.29737,0.14108,0.23167,0.80256,0.96512,0.23279,0.063375,0.95039,15
0.866,0.042026,0.053794,0.32056,0.20809,0.8086,0.37066,0.86845,13
0.50421,-0.034994,0.59864,0.61143,0.21562,0.94806,0.17021,0.18968,4
0.65624,0.61445,0.47028,0.2918,0.52059,0.5608,0.60839,0.67072,25
0.27478,0.62718,0.81004,0.24194,0.42469,0.24422,0.087327,0.7081,27
0.71205,0.28535,0.62501,0.14325,0.23923,0.2845,0.23976,0.48133,23
0.35918,0.95922,0.58768,0.46943,0.97118,0.91921,0.36353,0.13102,14
0.28445,0.52806,0.53383,0.047448,0.90258,0.85456,0.14255,0.90893,22
0.12378,0.3788,0.8406,0.031985,0.60416,0.72021,0.90072,0.5431,24
0.80276,0.56577,0.91618,0.52622,0.34488,0.90838,0.8091,0.77838,9
0.31953,0.96799,0.60636,0.51065,0.9466,0.87352,0.3759,0.15125,14
0.52217,0.8572,0.90648,0.42491,0.08995,0.56653,0.23341,0.27618,19
0.35026,0.95106,0.57962,0.46069,0.95563,0.90575,0.31161,0.13775,14
0.15097,0.16183,0.23468,0.80857,0.13032,0.35334,0.87929,0.41427,10
0.091073,0.09839,0.71966,0.29628,0.86314,0.53705,0.24092,0.28341,5
0.52374,0.8557,0.90872,0.43178,0.10087,0.56814,0.23945,0.28501,19
0.90139,0.415,0.57221,0.95026,0.95643,0.71195,0.10636,0.71573,7
0.29143,0.3132,0.61379,0.196,0.71567,0.47501,0.55724,0.36186,0
0.82067,0.15776,0.13199,0.66705,0.73054,0.25048,0.77886,0.33808,26
0.3621,0.11173,0.32184,0.44865,0.39169,0.88379,0.40946,0.10386,28
0.9494,0.8108,0.8924,0.93071,0.78027,1.0469,0.72214,0.57437,12
0.52475,0.85641,0.91111,0.41914,0.09588,0.5726,0.24206,0.28555,19
0.66887,0.62552,0.47997,0.29876,0.5204,0.54735,0.62417,0.65854,25
0.14995,0.1757,0.22006,0.78131,0.1557,0.3482,0.89715,0.42287,10
0.1411,0.12789,0.245,0.80537,0.12124,0.37635,0.90337,0.43721,10
0.13196,0.16956,0.2374,0.7892,0.1378,0.34784,0.93146,0.44183,10
0.91025,0.42788,0.58659,0.95976,0.95306,0.71171,0.099003,0.7159,7
0.6777,0.61492,0.47788,0.28616,0.52406,0.58542,0.61974,0.67283,25
0.29105,0.62883,0.81364,0.23384,0.42121,0.24007,0.10086,0.70681,27
0.31669,0.91532,0.57254,0.51524,0.94292,0.86046,0.36637,0.13043,14
0.14112,0.067585,0.7383,0.013198,0.66192,0.51321,0.75124,0.91163,18
0.50931,0.056254,0.54725,0.72834,0.17535,0.91052,0.21432,0.2169,4
0.2844,0.61571,0.81286,0.23876,0.42803,0.24317,0.097626,0.72244,27
0.70899,0.28501,0.6226,0.14056,0.24413,0.28531,0.24212,0.47972,23
0.67473,0.19615,0.79173,0.55328,0.49822,0.7461,0.5174,0.14003,0
0.28032,0.61963,0.80967,0.23548,0.42142,0.24121,0.091034,0.71449,27
0.54084,0.063568,0.57749,0.65319,0.19758,0.90853,0.20446,0.26559,4
0.33991,0.97435,0.5335,0.51404,0.96339,0.91732,0.37106,0.16159,14
0.85721,0.037082,0.004078,0.33694,0.23256,0.83306,0.42292,0.89441,13
0.5157,0.053186,0.58051,0.65078,0.19049,0.91425,0.20475,0.25448,4
0.1442,0.17304,0.21105,0.77527,0.13398,0.35737,0.87925,0.40174,10
0.16299,0.11006,0.68757,0.074357,0.76713,0.57648,0.68786,0.98452,18
0.15087,0.088646,0.68004,0.086185,0.70583,0.57451,0.70915,0.95613,18
0.15461,0.14489,0.23249,0.78496,0.14232,0.39562,0.8853,0.42622,10
0.094578,0.051961,0.37896,0.81025,0.79956,0.28589,0.71699,0.42128,11
0.5912,0.26649,0.6333,0.65433,0.92247,0.5416,0.28366,0.40852,30
0.31865,0.91375,0.53345,0.45246,0.97277,0.90387,0.31906,0.14641,14
0.56494,0.036883,0.56385,0.66383,0.15731,0.87913,0.21567,0.25484,4
0.78537,0.52223,0.88705,0.52639,0.36945,0.85418,0.82783,0.82117,9
0.84781,0.040024,0.0063322,0.33911,0.31035,0.75205,0.35099,0.88422,13
0.28573,0.51132,0.53188,0.037128,0.86522,0.83068,0.14903,0.88001,22
0.15881,0.36268,0.83966,0.05735,0.58141,0.70835,0.91039,0.58981,24
0.86192,0.88759,0.92716,0.88972,0.94894,0.80585,0.69281,0.72167,12
0.89694,0.44039,0.57911,0.95022,0.94559,0.70738,0.10127,0.71666,7
0.66587,0.46753,0.28458,0.81149,0.48286,0.28232,0.13772,0.087242,21
0.15131,0.39521,0.846,0.06852,0.56894,0.72237,0.92347,0.54621,24
0.13482,0.32307,0.71189,0.57349,0.47758,0.70999,0.24973,0.063376,31
0.28833,0.15708,0.22934,0.81511,0.96922,0.23278,0.045495,0.95569,15
0.15086,0.38748,0.87793,0.031369,0.603,0.70502,0.91888,0.59723,24
0.23839,0.56611,0.46988,0.052861,1.0404,0.91233,0.23511,1.1392,22
0.34951,0.097969,0.3111,0.43449,0.40405,0.90977,0.41433,0.090166,28
0.15908,0.16787,0.20522,0.7892,0.16174,0.37656,0.88689,0.43731,10
0.86331,0.83789,0.94902,0.96308,0.82389,0.86974,0.59156,0.6092,12
0.90904,0.42912,0.5841,0.95563,0.9561,0.71182,0.09215,0.7117,7
0.16405,0.11544,0.25584,0.80923,0.1329,0.34297,0.93771,0.41651,10
0.70985,0.47491,0.76347,0.72438,0.57424,0.38011,0.49837,0.60586,3
0.37004,0.90508,0.57068,0.47233,0.94759,0.89003,0.36121,0.17453,14
0.71162,0.83274,1.01,1.0264,0.76199,0.80247,0.61026,0.62903,12
0.71394,0.28532,0.62269,0.14179,0.23632,0.27663,0.23001,0.4805,23
0.34476,0.98399,0.59188,0.48008,0.93626,0.89318,0.30845,0.11175,14
0.28357,0.61723,0.81101,0.23493,0.42949,0.2422,0.098266,0.70383,27
0.26149,0.51489,0.5456,0.046322,0.89472,0.86899,0.18033,0.90333,22
0.8187,0.2178,0.10733,0.67869,0.72547,0.2389,0.7724,0.3251,26
0.32454,0.83166,0.95671,0.66668,0.50501,0.40444,0.66286,0.51521,1
0.24679,0.56645,0.94786,0.54615,0.097037,0.3711,0.38765,0.62515,17
0.74593,0.3065,0.61776,0.15917,0.23063,0.33663,0.22985,0.47893,23
0.33427,0.85946,0.95544,0.67319,0.52365,0.42744,0.66473,0.47464,1
0.8075,0.5134,0.93068,0.56058,0.33422,0.8659,0.79692,0.82002,9
0.51438,0.8568,0.90454,0.42716,0.096207,0.56983,0.2443,0.28616,19
0.61108,0.10065,0.56045,0.77831,0.17895,1.0269,0.23263,0.29875,4
0.86164,0.046942,0.058558,0.33243,0.18536,0.80715,0.38238,0.84461,13
0.19229,0.3493,0.7131,0.58275,0.50262,0.69291,0.24363,0.056606,31
0.78745,0.72305,1.0658,0.84672,0.87505,0.91423,0.54581,0.61557,12
0.7061,0.30186,0.60212,0.1487,0.24597,0.30737,0.25634,0.4772,23
0.1096,0.098521,0.71638,0.28463,0.86431,0.52498,0.22791,0.27709,5
0.15106,0.33785,0.65029,0.56261,0.4793,0.72258,0.23557,0.056026,31
0.23378,0.69711,0.22103,0.95736,0.31838,0.577,0.89628,0.29426,0
0.70655,0.28159,0.62319,0.14448,0.23571,0.2868,0.22958,0.48058,23
0.70079,0.3001,0.59262,0.14091,0.25059,0.284,0.2392,0.50504,23
0.15771,0.16711,0.21804,0.78825,0.11288,0.3645,0.87969,0.42656,10
1.0326,0.80471,0.83622,0.88098,0.72876,0.89604,0.78326,0.71974,12
0.29379,0.62149,0.80663,0.24459,0.42175,0.24069,0.10356,0.70599,27
0.28499,0.60911,0.80914,0.23448,0.41815,0.24471,0.099595,0.71985,27
0.71014,0.49029,0.75547,0.70249,0.56493,0.36398,0.47998,0.61113,3
0.33664,0.85858,0.95279,0.67562,0.52654,0.42906,0.66492,0.47362,1
0.56946,0.15373,0.58135,0.57378,0.20944,0.83615,0.25432,0.18757,4
0.13288,0.16414,0.23052,0.7976,0.13814,0.37445,0.87509,0.43191,10
0.045637,0.54693,0.37723,0.85444,0.92486,0.39545,0.10252,0.2139,0
0.52626,0.85827,0.90835,0.42563,0.10141,0.5726,0.24012,0.29029,19
0.14535,0.098488,0.66854,0.096012,0.71584,0.56893,0.71579,0.95442,18
0.31149,0.41187,0.37116,0.3214,0.22477,0.88029,0.78476,0.82103,0
0.53469,0.85166,0.89478,0.43212,0.088609,0.56993,0.23507,0.29692,19
0.63604,0.071412,0.63326,0.66118,0.33357,0.92299,0.23672,0.29054,4
0.90111,0.16723,0.66326,0.64288,0.82885,0.58647,0.46547,0.65055,0
0.90123,0.42986,0.56824,0.94862,0.94989,0.71585,0.099045,0.72173,7
0.27674,0.51382,0.51771,0.02554,0.89901,0.91234,0.18998,0.89284,22
0.14074,0.14102,0.25865,0.82631,0.13896,0.35926,0.89943,0.42462,10
0.10247,0.08781,0.72171,0.28995,0.85508,0.52798,0.23631,0.27201,5
0.7123,0.48761,0.77187,0.71021,0.57507,0.38325,0.48651,0.61024,3
0.74132,0.32115,0.61743,0.094906,0.21812,0.28773,0.21593,0.44295,23
0.28436,0.62092,0.81733,0.22962,0.42708,0.23079,0.087553,0.71086,27
0.6601,0.30527,0.59899,0.14779,0.23309,0.30581,0.24494,0.5047,23
0.86666,0.045377,0.05205,0.36144,0.17633,0.81983,0.37563,0.87012,13
0.18309,0.47212,0.48031,-0.067959,0.83053,0.90217,0.1389,0.79728,22
0.71394,0.47526,0.76009,0.7147,0.56887,0.38248,0.47333,0.6202,3
0.17169,0.11953,0.24952,0.81273,0.1205,0.35182,0.89187,0.4462,10
0.52478,0.071507,0.57599,0.68652,0.1987,0.89426,0.21052,0.21941,4
0.08341,0.046166,0.36836,0.83713,0.80196,0.26518,0.74722,0.42327,11
0.56945,0.21229,0.60043,0.68191,0.90509,0.52044,0.25894,0.41432,30
0.55918,0.21751,0.64018,0.66235,0.89468,0.51462,0.27835,0.427,30
0.87423,0.025203,0.057501,0.2988,0.19559,0.83743,0.40049,0.83972,13
0.6774,0.48298,0.2568,0.82291,0.50379,0.2778,0.14068,0.1096,21
0.25755,0.55239,0.96402,0.48874,0.086638,0.36302,0.39389,0.62416,17
0.72388,0.86723,0.91225,0.92041,0.77653,0.94541,0.57912,0.72218,12
0.78679,0.15738,0.085465,0.66745,0.74303,0.25952,0.73395,0.31861,26
0.29389,0.24554,0.1499,0.053606,0.62565,0.2145,0.2619,0.10451,6
0.80184,0.49151,0.88378,0.50187,0.33916,0.86282,0.82155,0.82212,9
0.11221,0.3576,0.85475,0.025128,0.58282,0.73638,0.89505,0.59176,24
0.089599,0.10511,0.71954,0.28079,0.86704,0.53574,0.2416,0.29302,5
0.12613,0.14792,0.26114,0.77742,0.12016,0.36163,0.90971,0.40429,10
0.29135,0.13854,0.23185,0.8027,0.95993,0.2433,0.044818,0.96163,15
0.91228,0.43912,0.56214,0.95183,0.95916,0.71086,0.10016,0.72038,7
0.29915,0.13109,0.24348,0.79937,0.96378,0.23595,0.047472,0.96104,15
0.57017,0.21925,0.63319,0.65749,0.92131,0.55034,0.31238,0.41649,30
0.87527,0.057847,0.051131,0.34216,0.20707,0.8071,0.39597,0.86191,13
0.096928,0.10913,0.7203,0.27923,0.86911,0.52602,0.24194,0.28505,5
0.33384,0.93608,0.60088,0.50174,0.97594,0.93925,0.34651,0.16347,14
0.27951,0.63171,0.79806,0.23636,0.42092,0.22675,0.10256,0.71665,27
0.28995,0.13653,0.2346,0.79725,0.94358,0.23956,0.049612,0.94445,15
0.08436,0.099954,0.72004,0.29189,0.8602,0.51881,0.2342,0.28741,5
0.90336,0.43107,0.56646,0.95181,0.94961,0.71387,0.095863,0.72389,7
0.69578,0.46494,0.75664,0.70301,0.55462,0.37303,0.47203,0.6367,3
0.28131,0.62253,0.81362,0.24522,0.42464,0.23421,0.095118,0.71641,27
0.2986,0.26025,0.18459,0.065288,0.65257,0.22069,0.22027,0.15472,6
0.2846,0.14702,0.24956,0.79829,0.94932,0.23599,0.049066,0.94943,15
0.2841,0.62697,0.79398,0.23775,0.43781,0.23966,0.084126,0.72385,27
0.16084,0.36273,0.86911,0.04452,0.5988,0.70219,0.87431,0.57825,24
0.24071,0.57562,0.95698,0.523,0.093976,0.37787,0.37877,0.61896,17
0.73378,0.31182,0.59266,0.16465,0.26024,0.2161,0.26765,0.46712,23
0.10247,0.10108,0.71568,0.28587,0.85512,0.51927,0.2471,0.28739,5
0.096092,0.10098,0.70776,0.28997,0.86791,0.51902,0.22899,0.27962,5
0.1033,0.092039,0.71253,0.28606,0.85058,0.52894,0.24407,0.29513,5
0.33035,0.84588,0.98577,0.63678,0.53155,0.43007,0.66517,0.49225,1
0.33208,0.27471,0.17283,0.036702,0.60216,0.27438,0.23187,0.12335,6
0.25159,0.57441,0.51908,0.053773,0.98624,0.82945,0.15558,0.90361,22
0.71433,0.48607,0.75375,0.70123,0.57944,0.37982,0.46396,0.61563,3
0.54893,0.2514,0.60934,0.64457,0.90293,0.50933,0.25796,0.42938,30
0.11909,0.3586,0.82641,0.038982,0.55999,0.73366,0.93569,0.56161,24
0.75432,0.098622,0.31131,0.76077,0.31469,0.1497,0.62872,0.42167,0
0.084751,0.038151,0.38144,0.80885,0.80049,0.27342,0.71078,0.42298,11
0.54208,0.06596,0.61304,0.64185,0.23633,0.91381,0.26169,0.25298,4
0.33061,0.9313,0.55405,0.48239,0.93195,0.85387,0.35854,0.12575,14
0.54503,0.099201,0.55777,0.63433,0.18339,0.92116,0.21607,0.24522,4
0.098731,0.33666,0.66603,0.5734,0.52319,0.73713,0.27517,0.005216,31
0.79889,0.014183,0.042207,0.27706,0.19089,0.81638,0.46378,0.90423,13
0.16432,0.39934,0.86609,0.068206,0.56329,0.74422,0.91669,0.55657,24
0.81679,0.18058,0.10857,0.70208,0.74548,0.21862,0.74657,0.37385,26
0.26106,0.48119,0.42519,0.019822,0.97836,0.88193,0.11376,0.94531,22
0.1702,0.35814,0.85765,0.069628,0.55812,0.73988,0.91766,0.56597,24
0.50275,0.41632,0.45874,0.85933,0.78297,0.70097,0.69689,0.11441,16
0.70037,0.49418,0.74996,0.71505,0.54267,0.40411,0.48215,0.61047,3
0.91054,0.42188,0.58502,0.95569,0.95364,0.70339,0.081106,0.72775,7
0.29373,0.93349,0.53505,0.47714,0.95305,0.91282,0.33993,0.10417,14
0.13752,0.12897,0.24956,0.79771,0.11606,0.38134,0.92932,0.41458,10
0.08081,0.17977,0.6514,0.10845,0.71529,0.56308,0.70544,0.95564,18
0.53228,0.86552,0.90343,0.42471,0.090676,0.57971,0.22634,0.29354,19
