@relation close_data_10-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15}

@data
0.61498,0.67867,0.22506,0.77877,0.062251,0.89004,0.063577,0.68523,0.41597,0.63491,0.47535,5
0.22416,0.46971,0.82441,0.39618,0.87202,0.52791,0.7832,0.90341,0.63879,0.93131,0.47797,6
0.8504,0.58297,0.8778,0.83954,0.29297,0.57476,0.65745,0.15711,0.48039,0.16915,0.17458,9
0.21186,0.45665,0.74112,0.4016,0.84377,0.55323,0.73942,0.89154,0.65574,0.89691,0.40413,6
1.0812,0.91523,0.16848,0.78234,0.32094,0.90547,0.82668,0.27988,0.87469,0.88337,0.55514,11
0.61563,0.77856,0.40623,0.42201,-0.029952,0.84448,0.062695,0.78383,0.21275,0.45373,0.3322,4
0.58133,0.93649,0.17547,0.92896,0.81426,0.82397,0.93601,0.56588,0.14189,0.8782,0.24114,8
0.63837,0.88822,0.25523,0.87553,0.88927,0.83527,0.90616,0.51377,0.15606,0.84141,0.23858,8
0.089447,0.80898,0.35317,0.17651,0.21099,0.72762,0.96858,0.33321,0.93206,0.15535,0.69815,3
0.61252,0.90159,0.21069,0.92492,0.86932,0.83832,0.87261,0.55304,0.17786,0.88348,0.1784,8
0.82218,0.53511,0.7949,0.93584,0.27754,0.64068,0.69146,0.097729,0.47228,0.24996,0.15439,9
0.41713,0.79725,0.56596,0.62269,0.67133,0.49997,0.29376,0.15213,0.31019,1.0362,0.81589,14
0.8737,0.98475,0.1201,0.80055,0.26994,0.9368,0.71541,0.50345,0.93926,0.88105,0.60784,11
0.32781,0.73647,0.68865,0.61507,0.69263,0.46871,0.2347,0.19948,0.30625,0.81212,0.72756,14
0.94015,0.73948,0.80774,0.17994,0.74488,0.06547,0.82466,0.48008,0.48447,0.62423,0.37672,15
0.95119,0.50605,0.94761,0.96775,0.3443,0.445,0.70766,0.11878,0.35509,0.2583,0.21581,9
0.22108,0.41588,0.73895,0.38606,0.84437,0.5521,0.7832,0.92304,0.63717,0.91458,0.43341,6
0.016417,0.79068,0.3743,0.15993,0.25534,0.72954,0.90639,0.27341,0.91548,0.20106,0.68056,3
0.29766,0.75215,0.68655,0.59204,0.71528,0.46923,0.23619,0.21506,0.28886,0.83025,0.75168,14
0.30916,0.75746,0.68987,0.60394,0.69467,0.46446,0.24083,0.21901,0.31591,0.8375,0.74918,14
0.017952,0.64063,0.71298,0.88467,0.39871,-0.096962,0.50309,0.74838,0.31931,0.49114,0.50805,12
0.4839,0.11217,0.12227,0.58038,0.6186,0.26547,0.12158,0.57069,0.48238,0.85369,0.90833,7
0.95473,0.68387,0.76485,0.22497,0.70917,0.036736,0.70355,0.39003,0.34862,0.46084,0.30934,15
0.92376,0.91867,0.15931,0.84266,0.29582,0.92608,0.8415,0.45736,0.91914,0.91467,0.55572,11
0.54086,0.38278,0.88997,0.84965,0.67386,0.78065,0.75366,0.15042,0.44616,0.53799,0.53492,2
0.76928,0.49796,0.86422,0.90364,0.34792,0.66102,0.67129,0.11901,0.42522,0.23143,0.093801,9
0.74231,0.61999,0.78082,0.69736,0.4777,0.90711,0.066688,0.67965,0.5245,0.57105,0.41963,13
0.87389,0.51804,0.86281,0.87164,0.37191,0.63478,0.56612,0.24848,0.33253,0.12833,0.018117,9
0.46231,0.77156,0.32332,0.29944,0.16548,0.59811,0.30244,0.95871,0.17108,0.22531,0.28499,4
0.63547,0.91816,0.23932,0.88355,0.82545,0.84602,0.90609,0.48729,0.1433,0.85103,0.24956,8
0.58589,0.66898,0.23773,0.76912,0.10016,0.87471,0.1052,0.67747,0.38097,0.61759,0.45116,5
0.086985,0.793,0.35912,0.17868,0.19215,0.78784,0.96222,0.3026,0.87833,0.20894,0.72211,3
0.82612,0.50109,0.89445,0.88717,0.29533,0.63549,0.71119,0.1354,0.48575,0.28545,0.084036,9
0.44079,0.26619,0.2927,0.30766,0.46499,0.055284,0.54673,0.87533,0.16035,0.04965,0.57674,1
0.46091,0.2539,0.29887,0.31418,0.46948,0.088194,0.565,0.81236,0.13205,0.081052,0.5255,1
0.96372,0.65469,0.77141,0.22529,0.61789,0.17214,0.76818,0.42648,0.46856,0.62061,0.25476,15
0.56225,0.8729,0.19003,0.95493,0.82501,0.8587,0.90864,0.48002,0.099669,0.89926,0.28371,8
0.23118,0.44767,0.77894,0.37881,0.82958,0.56408,0.75162,0.9204,0.62982,0.87073,0.40581,6
0.56468,0.935,0.2321,0.92359,0.9075,0.81249,0.95194,0.54056,0.12729,0.8698,0.24022,8
0.63327,0.68975,0.26417,0.70618,0.091837,0.84481,0.05374,0.68672,0.39629,0.62157,0.45572,5
0.2552,0.41337,0.63429,0.147,0.8194,0.1646,0.77476,0.73883,0.73502,0.40072,0.835,10
0.31279,0.80301,0.74122,0.59116,0.7155,0.43849,0.22571,0.26988,0.32712,0.86091,0.77172,14
0.68646,0.71554,0.28354,0.78683,0.094128,0.91895,0.084842,0.7564,0.37356,0.65602,0.47125,5
0.89937,0.92361,0.15624,0.81961,0.3385,0.92765,0.90712,0.47963,0.961,0.95887,0.56601,11
0.62951,0.90608,0.25871,0.89536,0.82891,0.79696,0.89323,0.54828,0.18853,0.87884,0.25166,8
0.54547,0.99527,0.18856,0.33711,0.14244,0.5797,0.24793,0.98158,0.04365,0.21202,0.34289,4
0.79263,0.93053,0.11629,0.87668,0.43856,0.83385,0.87303,0.39821,0.73459,1.008,0.34747,11
0.14371,0.16706,0.21493,0.71156,0.65782,0.078237,0.67451,0.41813,0.69613,0.074381,0.81911,0
0.74668,0.31832,0.72022,0.69915,0.28606,0.70569,0.65522,0.19802,0.43773,0.093496,0.23933,9
0.57567,0.68568,0.26321,0.65087,0.03505,0.92873,0.041822,0.71993,0.3531,0.60299,0.49473,5
0.57913,0.8837,0.18823,0.91292,0.84874,0.82691,0.92736,0.49633,0.16805,0.87887,0.22512,8
0.57049,0.45466,0.83853,0.84454,0.60179,0.90188,0.82368,0.0079407,0.4415,0.44697,0.55459,2
0.60506,0.71076,0.2253,0.79629,0.070753,0.89879,0.11919,0.67979,0.33712,0.59099,0.41324,5
0.44574,0.14089,0.1731,0.67383,0.77522,0.31328,0.13334,0.56743,0.52263,0.81154,0.94051,7
0.968,0.65921,0.74254,0.21441,0.6555,0.13853,0.88597,0.35754,0.62975,0.46177,0.50077,15
0.83962,0.54371,0.84788,0.86337,0.31295,0.60372,0.69551,0.1622,0.45432,0.22862,0.15819,9
0.5706,0.32721,0.85708,0.83422,0.63009,0.73392,0.75735,0.12988,0.44813,0.42055,0.51081,2
0.11874,0.5779,1.0609,0.78057,0.48794,0.22197,0.28732,0.70419,0.63934,0.124,0.38305,12
0.91969,0.61556,0.8458,0.23205,0.68768,0.077885,0.76322,0.45926,0.45932,0.54113,0.38412,15
0.62241,0.68423,0.37555,0.30207,0.012497,0.69819,0.11064,1.0993,0.053168,0.22356,0.36612,4
0.86439,0.85687,0.055321,0.76258,0.3345,0.95482,0.76494,0.42221,1.1318,0.98175,0.40947,11
0.80865,0.73715,0.15146,0.72857,0.0034732,0.75451,-0.041447,0.858,0.46242,0.64826,0.51756,5
0.27223,0.47881,0.8163,0.40359,0.79661,0.56533,0.7797,0.94572,0.60099,0.90585,0.45174,6
0.26448,0.42948,0.74516,0.35385,0.84575,0.53391,0.71757,0.90331,0.62937,0.92462,0.4789,6
0.60704,0.66359,0.22538,0.77904,0.083388,0.91504,0.066648,0.69139,0.38531,0.6137,0.46022,5
0.63079,0.66458,0.36807,0.21561,0.11775,0.67925,0.16767,1.0567,0.049179,0.15316,0.27617,4
0.96177,0.82878,0.1435,0.90161,0.3504,0.96664,0.91132,0.42575,0.87709,1.0245,0.61995,11
0.5363,0.3732,0.87957,0.87087,0.67803,0.7803,0.76034,0.15271,0.4595,0.5142,0.54703,2
0.8429,0.48,0.80305,0.88371,0.3015,0.60759,0.66354,0.09188,0.49532,0.25125,0.12137,9
0.30741,0.77459,0.55332,0.61011,0.67358,0.4277,0.30188,0.16847,0.36786,0.81263,0.75712,14
0.65566,0.94556,0.17757,0.93113,0.87299,0.7869,0.88037,0.51278,0.20231,0.84703,0.24042,8
0.9467,0.5942,0.79795,0.17819,0.73431,0.11777,0.70423,0.49989,0.45616,0.49071,0.39586,15
0.59774,0.91207,0.1867,0.89224,0.85545,0.80149,0.89063,0.5367,0.089326,0.84323,0.23689,8
0.23035,0.49414,0.79989,0.33793,0.84673,0.54135,0.72776,0.90573,0.66307,0.95371,0.4508,6
0.040937,0.53557,1.0931,0.77175,0.49986,0.038586,0.47285,1.0861,0.78782,0.20172,0.45765,12
0.53655,0.4244,0.89623,0.76114,0.65348,0.80259,0.78999,0.13205,0.47342,0.50279,0.54195,2
0.44684,0.0092789,0.0067949,0.47301,0.81363,0.51657,0.18356,0.64754,0.44785,1.0034,1.1221,7
0.28111,0.43271,0.76975,0.35876,0.85583,0.5434,0.77774,0.88495,0.66955,0.90099,0.46072,6
0.63525,0.94589,0.23183,0.90729,0.87236,0.78842,0.91255,0.5605,0.11356,0.8348,0.26342,8
0.66821,0.6993,0.18528,0.75343,0.054644,0.97395,0.10847,0.70743,0.38337,0.6481,0.41854,5
0.30317,0.7755,0.31527,0.24237,0.13829,0.53726,0.37893,1.0494,0.14245,0.27001,0.30251,4
0.32775,0.76594,0.67675,0.59885,0.72359,0.49001,0.26692,0.25024,0.33075,0.82599,0.75552,14
0.16628,0.64888,0.88701,0.086502,1.0425,0.46922,0.70703,0.46194,0.8686,0.64278,0.087771,0
0.44247,0.66336,0.29804,0.31357,0.17354,0.55196,0.32235,1.0418,0.23957,0.27723,0.26555,4
0.18817,0.70668,0.76831,0.45026,0.62248,0.38405,0.30716,0.24838,0.45381,0.7839,0.69921,14
0.60926,0.71349,0.22479,0.76579,0.060627,0.91933,0.084058,0.70227,0.3925,0.63409,0.4674,5
0.59471,0.74762,0.27324,0.7911,0.049353,0.91337,0.039947,0.68283,0.32581,0.62035,0.48411,5
0.79159,0.57193,0.8624,0.83641,0.29752,0.55917,0.70446,0.15188,0.44082,0.30438,0.15915,9
0.41036,0.33621,0.67816,0.19216,0.79811,-0.050785,0.71964,0.6335,0.80807,0.38497,0.8665,10
0.61184,0.67762,0.20475,0.76372,0.070874,0.90883,0.052053,0.70012,0.35529,0.58481,0.4197,5
0.25391,0.43448,0.7735,0.36303,0.85251,0.58509,0.79846,0.95242,0.5889,0.94584,0.43415,6
0.90437,0.59514,0.8289,0.84849,0.29127,0.59006,0.52588,0.020338,0.56888,0.27489,0.17368,9
0.34588,0.76185,0.66637,0.59215,0.6527,0.49816,0.2497,0.19157,0.27062,0.87617,0.80792,14
0.91785,0.47162,0.79143,0.87806,0.31131,0.62164,0.69595,0.22373,0.49473,0.16827,0.11612,9
0.63652,0.88212,0.35059,0.2157,0.074028,0.36556,0.34088,0.958,0.23531,0.21085,0.43683,4
0.93337,0.95057,0.3461,0.95357,0.28398,0.85449,0.89332,0.41358,0.91743,0.73764,0.7085,11
0.38534,0.57975,0.69658,0.84664,0.30444,0.061153,0.39974,0.8737,0.60307,0.27239,0.31755,12
0.57269,0.90691,0.20402,0.92198,0.87302,0.83296,0.97593,0.55124,0.17003,0.91043,0.22948,8
0.57617,0.85615,0.29729,0.94067,0.83858,0.87616,0.93007,0.54325,0.12104,0.91959,0.22591,8
0.94863,0.92185,0.14821,0.81124,0.26781,0.94459,0.8505,0.43129,0.92197,0.91751,0.55972,11
0.82231,0.59665,0.9026,0.29427,0.78393,0.079714,0.93047,0.35293,0.41202,0.57763,0.47424,15
0.84974,0.53851,0.84654,0.85668,0.3096,0.61675,0.68066,0.15371,0.45885,0.23331,0.15171,9
0.69013,0.53426,0.77667,0.68974,0.46198,0.91387,0.076001,0.68832,0.53626,0.61444,0.3818,13
0.86108,0.55969,0.82627,0.83524,0.28965,0.59465,0.68709,0.18127,0.44798,0.19972,0.18963,9
0.93117,0.87085,0.1768,0.77519,0.32695,0.93255,0.92795,0.48334,0.80899,0.99828,0.41425,11
0.93299,0.91924,0.14055,0.86612,0.29165,0.9081,0.8566,0.46047,0.91284,0.91058,0.52038,11
0.4847,0.72792,0.16067,0.45309,0.23515,0.44342,0.40229,0.88211,0.1638,0.19558,0.33401,4
0.85093,0.54036,0.84925,0.85524,0.29785,0.61277,0.67562,0.14895,0.46226,0.23204,0.14814,9
0.27903,0.082265,0.049265,0.6286,0.7127,0.27516,0.15573,0.55217,0.48802,0.8929,0.95688,7
0.58862,0.86923,0.23677,0.9213,0.8429,0.83953,0.87681,0.54154,0.15285,0.86001,0.19884,8
1.0149,0.90559,0.14657,0.66118,0.44083,0.6534,0.84577,0.5858,0.91273,0.8283,0.45402,11
0.98806,0.79157,0.84632,0.18668,0.80494,0.12782,0.76174,0.3195,0.60009,0.45305,0.38273,15
0.91781,0.92102,0.14266,0.84389,0.32481,0.93783,0.84671,0.47017,0.90125,0.90462,0.50422,11
0.5587,0.89224,0.25806,0.94062,0.8368,0.83099,0.90842,0.51969,0.19547,0.87808,0.21194,8
1.0472,0.94096,0.12185,0.92669,0.31007,1.0394,0.8012,0.45076,1.0172,0.743,0.50711,11
0.58743,0.90719,0.22398,0.90411,0.86418,0.87646,0.90059,0.51992,0.1141,0.83168,0.1958,8
0.77306,0.60631,0.78742,0.80074,0.21722,0.65543,0.77791,0.051447,0.47763,0.14159,0.053944,9
0.27499,0.45322,0.74428,0.37034,0.81751,0.5148,0.72966,0.88433,0.63048,0.93663,0.45447,6
0.32359,0.56199,0.74615,0.35632,0.62926,0.54622,0.39212,0.23643,0.28023,0.74056,0.59307,14
0.47957,0.0052861,0.19996,0.70873,0.63696,0.2875,0.01541,0.64031,0.5319,0.83291,0.88092,7
0.38172,0.011873,0.10594,0.60932,0.59914,0.27546,-0.0037489,0.70954,0.47068,0.90015,0.91771,7
0.58561,0.87516,0.23747,0.92049,0.79329,0.81009,0.89783,0.50712,0.16021,0.87301,0.23147,8
0.30782,0.62259,0.83427,0.68677,0.55344,0.46348,0.17986,0.20376,0.29635,0.95747,0.85613,14
0.51782,0.64747,0.79906,0.50924,0.22905,0.23171,0.54704,1.146,0.40623,0.33271,0.54194,12
0.48927,0.60675,0.24063,0.69189,0.20604,0.7189,-0.052045,0.75715,0.38389,0.56961,0.43366,5
0.62779,0.84821,0.26914,0.94683,0.83764,0.83963,0.91669,0.53962,0.14495,0.83933,0.26634,8
0.91092,0.61905,0.8376,0.23539,0.68831,0.089253,0.77842,0.47204,0.45114,0.5423,0.35258,15
0.62264,0.93229,0.28708,0.98222,0.84564,0.83066,0.91347,0.54414,0.13581,0.90149,0.24078,8
0.86196,0.53058,0.84716,0.90413,0.31785,0.61744,0.70037,0.14822,0.46874,0.241,0.16379,9
0.91995,0.91402,0.15667,0.8802,0.2732,0.96166,0.79158,0.47076,0.87057,0.88786,0.52347,11
0.85401,0.53168,0.85498,0.85581,0.30814,0.61044,0.66904,0.15997,0.47603,0.22156,0.15495,9
0.27778,0.80139,0.72124,0.5235,0.69438,0.44563,0.31908,0.17142,0.35332,0.81656,0.80979,14
0.86222,0.45325,1.0173,0.92928,0.28624,0.79904,0.72634,0.14948,0.58764,0.26899,0.095564,9
0.49472,0.85003,0.30026,0.30369,0.17673,0.61815,0.25034,0.97116,0.11184,0.20648,0.34051,4
0.90291,0.95766,0.17563,0.83118,0.26309,0.92565,0.84841,0.46146,0.87639,0.90401,0.5737,11
0.24135,0.44859,0.74402,0.37561,0.83956,0.50914,0.73691,0.89084,0.61431,0.91532,0.42049,6
0.59703,0.66132,0.1916,0.81073,0.094262,0.87203,0.10048,0.65839,0.37959,0.5643,0.45259,5
0.86319,0.57488,0.79981,0.83407,0.27303,0.60518,0.64545,0.063954,0.43756,0.20964,0.17872,9
0.52067,0.80534,0.21385,0.26618,0.21704,0.58464,0.24924,1.0367,0.075392,0.36224,0.2389,4
0.91375,0.9187,0.15107,0.85585,0.27464,0.93229,0.85646,0.46107,0.88521,0.90153,0.55838,11
0.92105,0.63332,0.84652,0.24235,0.72473,0.051923,0.77812,0.46242,0.46358,0.54421,0.33945,15
0.32769,0.7569,0.71408,0.63961,0.67618,0.49361,0.24142,0.28011,0.39386,0.85087,0.80656,14
0.52318,0.64887,0.1987,0.82396,0.066771,0.95061,0.11072,0.74806,0.44398,0.74993,0.47905,5
0.65122,0.86716,0.28443,0.42973,0.080501,0.66785,0.43908,1.1842,0.25272,0.38394,0.29391,4
0.36589,0.93432,0.60319,0.83044,0.79364,0.4076,-0.060302,0.21487,0.25529,0.79248,1.0278,14
0.94652,0.87685,0.19625,0.89003,0.34058,0.93235,0.83042,0.44118,0.89476,0.95959,0.53735,11
0.24741,1.1131,0.62394,0.60356,0.66383,0.52749,0.13646,0.048297,0.19617,0.95226,0.56158,14
0.61644,0.69415,0.23017,0.77004,0.076867,0.9192,0.076986,0.69243,0.38123,0.62499,0.45449,5
0.41561,0.033598,0.2016,0.56651,0.74958,0.3317,0.088948,0.71369,0.55895,0.7667,0.93893,7
1.0989,1.0177,0.055166,0.80655,0.35919,0.94587,0.85585,0.33576,0.96785,1.0482,0.48078,11
0.26977,0.83231,0.66401,0.5502,0.81587,0.46726,0.15329,0.20912,0.3253,0.9451,0.82216,14
0.57269,0.89299,0.19331,0.87545,0.90842,0.81876,0.89768,0.53517,0.14704,0.81655,0.27813,8
0.19946,0.42096,0.77017,0.40065,0.83975,0.53519,0.76197,0.90478,0.62105,0.90515,0.47483,6
0.61963,0.68794,0.21448,0.78997,0.076931,0.90701,0.091791,0.74765,0.34214,0.64392,0.45264,5
0.96153,0.87518,0.084921,0.86158,0.2555,0.90277,0.86389,0.6256,0.82832,0.85159,0.50041,11
0.36046,0.41172,0.49011,0.27398,0.88687,0.12415,0.7978,0.76227,0.75196,0.51144,0.77527,10
0.5968,0.94182,0.21732,0.89298,0.84547,0.81985,0.92149,0.52035,0.13888,0.88397,0.26276,8
0.60113,0.8966,0.21803,0.96146,0.82489,0.85227,0.87688,0.51119,0.16828,0.84077,0.17303,8
0.15513,0.33604,0.91173,0.85463,0.51288,0.68445,1.083,0.46339,0.37629,0.51008,0.73166,0
0.49027,0.76184,0.31606,0.31734,0.15463,0.64096,0.32049,0.99304,0.14599,0.21668,0.28913,4
0.32769,0.79397,0.6405,0.6014,0.72606,0.47649,0.17698,0.26129,0.32484,0.85772,0.74194,14
0.29149,0.80836,0.68822,0.62243,0.68947,0.44468,0.27647,0.22868,0.28919,0.76085,0.76423,14
0.69261,0.71364,0.24884,0.80813,0.093311,0.90018,0.028263,0.63753,0.31353,0.58891,0.52098,5
0.16945,0.87588,0.78608,0.48058,0.66741,0.50874,0.23296,0.35837,0.37007,0.83964,0.79134,14
0.45102,0.22216,0.31183,0.3053,0.44192,0.091425,0.55645,0.86918,0.13094,0.12245,0.51032,1
0.96941,0.93586,0.16391,0.78222,0.21727,0.91974,0.8291,0.4317,0.89316,1.0592,0.52421,11
0.53323,0.66709,0.23148,0.78805,0.095405,0.96734,0.054462,0.6834,0.41931,0.64461,0.46234,5
0.093059,0.73763,0.41128,0.18469,0.20843,0.77312,0.92908,0.29996,0.89435,0.1971,0.69415,3
0.93596,0.99721,0.20304,0.89384,0.31952,0.89706,0.73676,0.37798,0.95945,0.79037,0.55486,11
0.99518,0.52326,0.94839,0.88089,0.24373,0.68419,0.62513,0.18596,0.43971,0.26701,0.24789,9
0.91659,0.61433,0.85151,0.22748,0.69418,0.079305,0.76318,0.45484,0.45868,0.53939,0.38891,15
0.60689,0.69082,0.22871,0.77836,0.064259,0.91487,0.063243,0.69597,0.37795,0.61781,0.48257,5
0.68875,0.5115,0.83733,0.69997,0.51378,1.0182,0.093785,0.68585,0.53138,0.67444,0.40098,13
0.60611,0.95612,0.24103,0.94718,0.88925,0.85412,0.87645,0.54659,0.17172,0.83261,0.22432,8
0.92131,0.91084,0.15506,0.85323,0.31932,0.88977,0.83205,0.45263,0.90912,0.89135,0.52704,11
0.68924,0.5225,0.73506,0.66206,0.43583,1.0249,0.088055,0.7551,0.45215,0.60912,0.3242,13
0.068106,0.7395,0.60979,0.6452,0.63341,0.33876,0.16605,0.12017,0.20483,1.3218,0.68898,14
0.42556,0.75018,0.20347,0.26702,0.76356,0.067365,0.58511,0.18403,0.57988,0.74762,0.2362,0
0.61388,0.68756,0.23068,0.77252,0.07439,0.91566,0.077146,0.69241,0.38094,0.62163,0.45679,5
0.19811,0.30891,0.84793,0.027685,0.9229,0.022972,0.84061,0.79937,0.99416,0.40467,0.84409,10
0.31074,0.76429,0.74354,0.64493,0.64648,0.43435,0.29756,0.23794,0.3309,0.92974,0.78261,14
0.83934,0.56826,0.84705,0.83683,0.30512,0.58538,0.70631,0.18089,0.46592,0.26619,0.13687,9
0.20451,0.44598,0.74747,0.35341,0.82593,0.49565,0.74149,0.91232,0.61787,0.90075,0.42013,6
0.8482,0.64322,0.91998,0.18445,0.66177,0.11058,0.70896,0.44733,0.41924,0.57938,0.38583,15
0.60802,0.68551,0.24412,0.80226,0.084604,0.93317,0.08977,0.69187,0.39491,0.61846,0.45568,5
0.85841,0.55391,0.84757,0.8607,0.31299,0.59822,0.69656,0.14504,0.46641,0.23643,0.17368,9
0.2233,0.48602,0.78055,0.38451,0.88989,0.54811,0.73881,0.88629,0.64267,0.91564,0.47376,6
0.92057,0.73209,0.84412,0.2764,0.69602,0.1939,0.82181,0.50005,0.42516,0.43057,0.48546,15
0.52813,0.6387,0.32085,0.78679,0.16442,0.99242,-0.0056883,0.69347,0.31036,0.58696,0.46929,5
0.98083,0.64086,0.81061,0.25749,0.68351,0.13288,0.77464,0.42598,0.52929,0.53576,0.36117,15
0.60745,0.90871,0.22684,0.88074,0.83989,0.83889,0.96711,0.5884,0.17826,0.90646,0.24725,8
0.93401,0.6181,0.84795,0.19116,0.69099,0.08699,0.76874,0.46768,0.4401,0.54011,0.38704,15
0.64293,0.97188,0.19427,0.93975,0.81045,0.8122,0.94486,0.49479,0.12473,0.79487,0.18568,8
1.0392,0.8592,0.24549,0.87792,0.30585,0.867,0.92422,0.45629,1.0896,0.97612,0.5394,11
0.41344,0.84024,0.47535,0.58247,0.60594,0.55687,0.16887,0.184,0.31116,0.96162,0.76947,14
0.78751,0.59428,0.78017,0.74397,0.49461,0.81884,0.15117,0.69446,0.60889,0.62152,0.44609,13
0.9044,0.9103,0.14925,0.8799,0.31569,0.94142,0.84856,0.47012,0.92158,0.93899,0.55637,11
0.90196,0.60097,0.77931,0.8722,0.33247,0.61051,0.686,0.11308,0.49791,0.2576,0.13421,9
0.92933,0.92348,0.15527,0.84764,0.30546,0.92122,0.84137,0.46298,0.9209,0.91866,0.53901,11
0.89832,0.5707,0.8648,0.29836,0.70139,0.077993,0.77385,0.46631,0.43042,0.54434,0.37118,15
0.77312,0.52814,0.82275,0.69835,0.47107,0.99304,-0.01868,0.73161,0.56413,0.62536,0.33132,13
0.11585,0.7753,0.38597,0.17945,0.24536,0.75115,0.87915,0.33659,0.92988,0.10627,0.73283,3
0.45325,0.83651,0.31305,0.3605,0.15706,0.61385,0.26474,0.96204,0.15367,0.25944,0.32224,4
0.7094,0.54859,0.77116,0.69413,0.46253,0.92284,0.072299,0.69676,0.5469,0.61229,0.37435,13
-0.049042,0.38696,0.81256,0.84489,0.45934,-0.10451,0.53588,0.57211,0.44878,0.094409,0.48492,12
0.57351,0.94118,0.2363,0.90537,0.90366,0.87534,0.899,0.50519,0.17271,0.8678,0.28088,8
0.91974,0.63561,0.91267,0.20731,0.71165,0.11034,0.79039,0.44368,0.44357,0.57258,0.38995,15
0.68589,0.79676,0.13913,0.78365,0.10592,0.86907,0.10954,0.65013,0.28823,0.6957,0.45622,5
0.92095,0.61407,0.85776,0.23357,0.68929,0.072245,0.76196,0.45627,0.45808,0.54416,0.3889,15
0.34471,0.66218,0.28165,0.13912,0.20608,0.52133,0.14201,0.92013,0.2616,0.24236,0.27809,4
