@relation h-out_data_16-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute class {0,1,2,3,4,5}

@data
0.20489,0.68815,0.35909,0.3288,0.021517,3
0.13719,0.10267,0.52167,0.84616,0.5897,5
0.43529,0.46172,0.76185,0.81286,0.42351,0
0.72252,0.68295,0.7174,0.91917,0.1324,1
0.13677,0.10245,0.52143,0.84619,0.5898,5
0.72177,0.68368,0.71804,0.91891,0.132,1
0.20493,0.68774,0.35882,0.3287,0.021136,3
0.13631,0.1021,0.52137,0.84664,0.59007,5
0.1466,0.45698,0.36921,0.057209,0.1179,4
0.13599,0.10049,0.52158,0.84673,0.58911,5
0.13679,0.10257,0.52142,0.84614,0.58971,5
0.20527,0.68778,0.35927,0.32875,0.021821,3
0.13688,0.103,0.52172,0.84629,0.58989,5
0.20491,0.68804,0.35893,0.32924,0.021516,3
0.13778,0.10337,0.52091,0.84572,0.58882,5
0.14297,0.45862,0.37202,0.059844,0.10564,4
0.20523,0.68814,0.35927,0.32903,0.021672,3
0.20544,0.68835,0.35912,0.32892,0.021483,3
0.13718,0.10309,0.52174,0.84663,0.58889,5
0.13682,0.10257,0.52135,0.84618,0.58967,5
0.72228,0.68356,0.71757,0.91856,0.13287,1
0.72261,0.68361,0.71838,0.91843,0.13165,1
0.13622,0.10255,0.52142,0.8461,0.58966,5
0.10089,0.84123,0.51563,0.42091,0.38245,0
0.20514,0.68819,0.35915,0.32928,0.021323,3
0.21259,0.16046,0.61054,0.18495,0.64743,0
0.20477,0.68794,0.35895,0.32887,0.021464,3
0.20538,0.68837,0.35922,0.32897,0.021442,3
0.4837,0.16594,0.63836,1.1118,0.57087,0
0.1368,0.10256,0.52143,0.84613,0.58974,5
0.72232,0.68316,0.71754,0.91861,0.13166,1
0.13701,0.10255,0.52097,0.84582,0.59018,5
0.20475,0.6882,0.35892,0.32938,0.021303,3
0.20499,0.68802,0.35887,0.32903,0.021224,3
0.20532,0.68774,0.35913,0.32912,0.021437,3
0.20521,0.68829,0.35874,0.32882,0.021062,3
0.72204,0.68336,0.71813,0.91878,0.13239,1
0.72251,0.6837,0.71778,0.9188,0.13233,1
0.72245,0.68417,0.71776,0.91819,0.13242,1
0.20506,0.68772,0.35887,0.32879,0.021467,3
0.13693,0.10251,0.52079,0.84631,0.58946,5
0.13673,0.10263,0.52128,0.84618,0.5898,5
0.20528,0.68828,0.35893,0.3289,0.021259,3
0.13583,0.10293,0.52072,0.84638,0.59056,5
0.2053,0.68783,0.35923,0.32907,0.021432,3
0.71314,0.52137,0.67505,0.74775,0.54932,0
0.14489,0.45887,0.36664,0.062135,0.12087,4
0.19105,0.46287,1.1395,0.42294,0.24931,0
0.47567,0.95456,0.41882,0.46409,0.47452,0
0.78044,0.40894,0.63874,0.060761,0.95239,0
0.20513,0.68815,0.35892,0.32882,0.021655,3
0.13687,0.10279,0.52113,0.84596,0.58954,5
0.78001,0.020239,0.73856,0.23517,0.38894,2
0.20477,0.68817,0.3593,0.32903,0.021226,3
0.20508,0.68819,0.35873,0.32919,0.021285,3
0.78074,0.016234,0.73929,0.23367,0.38972,2
0.3164,0.085355,0.64903,0.60144,0.98208,0
0.13695,0.10262,0.52146,0.84621,0.58955,5
0.1365,0.10245,0.52145,0.846,0.59004,5
0.2053,0.68791,0.35895,0.32877,0.021362,3
0.93784,0.25732,0.86469,0.2998,0.10967,0
0.14493,0.45801,0.36677,0.059206,0.11958,4
0.20529,0.68823,0.3589,0.32897,0.021012,3
0.20493,0.68807,0.35855,0.32907,0.021339,3
0.78181,0.019561,0.74173,0.23342,0.38678,2
0.2049,0.68804,0.35866,0.32887,0.021457,3
0.20537,0.68819,0.35903,0.32855,0.021516,3
0.72236,0.68346,0.71834,0.9188,0.13272,1
0.20522,0.68797,0.35914,0.32929,0.021659,3
0.14952,0.46224,0.36859,0.065402,0.1234,4
0.20513,0.68803,0.35887,0.32924,0.02107,3
0.64678,0.092028,0.86505,0.22681,0.23048,0
0.72233,0.68369,0.71794,0.91889,0.13233,1
0.1362,0.10421,0.52114,0.84631,0.59,5
1.0176,0.85925,0.51694,0.11865,0.58561,0
0.13703,0.10201,0.5211,0.84589,0.58995,5
1.1104,0.41295,0.49093,0.71243,0.74484,0
0.72193,0.68261,0.7178,0.91859,0.13236,1
0.32818,0.082578,0.61153,0.32729,0.18109,0
0.78542,0.025577,0.73082,0.23251,0.39135,2
0.7214,0.68356,0.71631,0.91903,0.13333,1
0.20494,0.68786,0.3588,0.32892,0.021096,3
0.20535,0.68809,0.35857,0.32896,0.021412,3
0.205,0.68808,0.35849,0.32889,0.021277,3
0.20491,0.68799,0.35896,0.32908,0.021343,3
0.20521,0.6879,0.35885,0.32905,0.021272,3
0.72266,0.68309,0.718,0.91782,0.13296,1
0.27284,0.53159,0.64007,0.56755,0.82678,0
0.20454,0.68786,0.35913,0.3289,0.021213,3
0.13656,0.10364,0.52187,0.84692,0.58949,5
0.14086,0.46059,0.36785,0.060129,0.12101,4
0.20493,0.68777,0.35888,0.32907,0.021448,3
0.20519,0.68807,0.35911,0.32891,0.021538,3
0.20517,0.688,0.35884,0.32914,0.021303,3
0.5416,0.22538,0.56155,1.0134,0.50351,0
0.20523,0.68792,0.35908,0.32905,0.021765,3
0.20484,0.68808,0.35895,0.32899,0.021511,3
0.20529,0.68859,0.35923,0.32889,0.021913,3
0.14609,0.45923,0.37137,0.064431,0.11272,4
0.20507,0.68823,0.3586,0.32896,0.021227,3
0.44223,1.021,0.26552,0.30341,0.028773,0
0.23574,0.16236,1.0606,0.40421,0.47843,0
0.72258,0.68394,0.71753,0.91873,0.13236,1
0.20036,0.42426,0.9405,1.0611,0.22094,0
0.20487,0.68832,0.35894,0.32867,0.021263,3
0.81506,0.48286,0.5978,0.35347,0.28079,0
0.78391,0.019361,0.7352,0.23442,0.3891,2
0.13628,0.10239,0.52123,0.84618,0.59003,5
0.72232,0.68365,0.71783,0.91873,0.13243,1
0.2049,0.68813,0.3591,0.32928,0.021526,3
0.3374,0.63671,0.81589,0.86203,0.86863,0
0.20483,0.68798,0.35875,0.32924,0.021564,3
0.20496,0.68804,0.35901,0.32923,0.021149,3
0.13733,0.10323,0.52086,0.84675,0.59029,5
0.72246,0.68397,0.71744,0.91837,0.13283,1
0.20526,0.68787,0.35867,0.32879,0.021403,3
0.20501,0.68775,0.35857,0.32918,0.021866,3
0.28759,0.42388,0.31887,0.72188,0.91265,0
0.205,0.68795,0.35868,0.32893,0.0213,3
0.20499,0.68781,0.35869,0.32894,0.021514,3
0.72378,0.68357,0.7191,0.91951,0.13156,1
0.13705,0.10333,0.52154,0.8471,0.58998,5
0.72201,0.68329,0.71661,0.91806,0.13313,1
0.0075741,0.71649,0.38563,0.42808,0.60859,0
0.72207,0.68339,0.71806,0.91862,0.13233,1
0.13682,0.10263,0.52131,0.84637,0.58989,5
0.20501,0.68806,0.35882,0.32917,0.021216,3
0.20473,0.6884,0.35879,0.329,0.02133,3
0.13861,0.10171,0.52154,0.84666,0.58877,5
0.13644,0.10314,0.52204,0.84618,0.59058,5
0.23942,0.25687,0.68448,0.88325,0.018874,0
0.13706,0.10258,0.52134,0.84555,0.58973,5
0.14374,0.45582,0.36916,0.059894,0.12013,4
0.1363,0.10244,0.52079,0.84844,0.58957,5
0.20488,0.68825,0.35893,0.32868,0.021577,3
0.20498,0.68819,0.35867,0.3291,0.021573,3
0.13677,0.10259,0.52139,0.84611,0.58971,5
0.13678,0.10253,0.52136,0.84613,0.58975,5
0.13679,0.10301,0.5213,0.84626,0.58961,5
0.2049,0.68818,0.35923,0.32919,0.02155,3
0.78064,0.021225,0.73875,0.23536,0.38858,2
0.7223,0.68363,0.71805,0.91878,0.1324,1
0.20505,0.68837,0.35904,0.329,0.020994,3
0.13679,0.10259,0.5214,0.84613,0.58973,5
0.58787,0.68699,0.74653,1.0358,0.089512,0
0.13711,0.10186,0.52191,0.84615,0.5902,5
0.205,0.68812,0.35899,0.329,0.021674,3
0.20507,0.68789,0.35935,0.32915,0.021002,3
0.13539,0.10188,0.5218,0.84635,0.58906,5
0.41905,0.088814,0.39109,0.23737,0.28184,0
0.2049,0.68797,0.35926,0.32898,0.020987,3
0.20496,0.68767,0.35907,0.32895,0.021314,3
0.20522,0.68795,0.35924,0.3288,0.021034,3
0.13672,0.10287,0.52114,0.84592,0.58946,5
0.7806,0.018383,0.73756,0.23305,0.39115,2
0.78385,0.022301,0.7395,0.23682,0.3895,2
0.20522,0.68801,0.35902,0.32896,0.021339,3
0.13603,0.10268,0.52119,0.84502,0.58935,5
0.13651,0.10289,0.521,0.84672,0.58977,5
0.29409,0.55745,0.30511,0.90009,0.32673,0
0.15153,0.70165,0.21351,0.67555,0.92806,0
0.26431,0.56223,0.62334,0.11603,0.83547,0
0.14463,0.45834,0.37069,0.057039,0.11761,4
0.72233,0.68352,0.71782,0.91859,0.13252,1
0.13734,0.10224,0.52001,0.84592,0.58988,5
0.20516,0.68813,0.3588,0.32885,0.021672,3
0.13688,0.10378,0.52173,0.84663,0.58907,5
0.72226,0.68363,0.71786,0.91875,0.13252,1
0.20502,0.68828,0.35862,0.32903,0.021344,3
0.2049,0.688,0.35919,0.32893,0.021367,3
0.72246,0.68355,0.71792,0.91883,0.13221,1
0.13681,0.10257,0.52142,0.8461,0.58975,5
0.13634,0.10281,0.52113,0.84594,0.58987,5
0.13678,0.10256,0.52139,0.84614,0.58975,5
0.20518,0.6882,0.35922,0.32857,0.020967,3
0.13678,0.10245,0.52143,0.84599,0.5896,5
0.13686,0.10226,0.52147,0.84618,0.58971,5
0.29432,0.22869,0.95238,0.11735,0.17447,0
0.72162,0.68385,0.71796,0.91861,0.13335,1
0.29914,0.088014,0.91872,0.68841,0.74103,0
0.72232,0.68317,0.71752,0.91878,0.13203,1
0.72229,0.68363,0.71785,0.91878,0.13254,1
0.72224,0.683,0.71725,0.91804,0.1333,1
0.13665,0.10267,0.52196,0.84595,0.59011,5
0.78152,0.021099,0.73826,0.23412,0.38811,2
0.44072,0.91447,0.86663,0.64971,0.21788,0
0.13687,0.10281,0.52203,0.84587,0.58949,5
0.20518,0.68797,0.35949,0.32905,0.021404,3
0.13709,0.10261,0.52132,0.84619,0.58967,5
0.20513,0.68812,0.35921,0.329,0.021766,3
0.13645,0.10326,0.52161,0.84551,0.59027,5
0.63503,0.27066,0.61884,0.78908,0.93032,0
0.72207,0.68389,0.71821,0.91906,0.13276,1
0.20505,0.68802,0.35897,0.32897,0.021343,3
0.0456,0.9397,0.20667,0.93937,0.95385,0
0.77716,0.02665,0.73973,0.22905,0.3915,2
0.49455,0.88799,0.13427,0.54374,0.65694,0
0.19045,0.71037,0.013442,0.29374,0.61292,0
0.13652,0.10214,0.52164,0.84633,0.58956,5
0.13674,0.10259,0.52137,0.84616,0.58967,5
0.13727,0.1028,0.52078,0.84582,0.58972,5
0.72249,0.68388,0.71719,0.91972,0.13276,1
0.2208,0.5507,0.71312,0.73744,0.36448,0
0.20516,0.68855,0.35888,0.32923,0.021555,3
0.14916,0.46369,0.36777,0.061165,0.11751,4
0.7224,0.68357,0.71823,0.91895,0.13235,1
0.13682,0.10256,0.52154,0.84609,0.58974,5
0.72261,0.68326,0.71796,0.91966,0.13232,1
0.13677,0.1027,0.5212,0.84619,0.58982,5
0.78306,0.020074,0.73467,0.23155,0.38955,2
0.91734,0.0049193,0.22152,0.91552,0.031726,0
0.20529,0.68838,0.35886,0.32903,0.021121,3
0.13663,0.10269,0.52148,0.84635,0.58966,5
0.20553,0.68792,0.35886,0.32937,0.021138,3
0.88,0.79368,0.1399,0.40908,0.84075,0
0.7348,0.9339,0.31215,0.30488,0.23483,0
0.20495,0.68822,0.3587,0.32885,0.021269,3
0.20542,0.68773,0.35876,0.32888,0.021247,3
0.20473,0.68816,0.35852,0.32916,0.021591,3
0.13677,0.10256,0.52143,0.84618,0.58968,5
0.78347,0.021932,0.74135,0.23551,0.38977,2
0.20505,0.68839,0.3591,0.32886,0.021459,3
0.13632,0.10277,0.52177,0.84566,0.59038,5
0.82056,0.40837,0.65033,0.19161,0.040036,0
0.20506,0.68837,0.35909,0.3292,0.021094,3
0.13597,0.10144,0.52235,0.8451,0.5903,5
0.13689,0.10252,0.52156,0.84599,0.58976,5
0.74941,0.59037,0.74022,0.30114,0.58244,0
0.13713,0.10264,0.52147,0.84621,0.58938,5
0.20513,0.68776,0.35918,0.3289,0.021204,3
0.72162,0.68399,0.71821,0.91881,0.1323,1
0.77931,0.020727,0.73843,0.23491,0.3902,2
0.78098,0.02143,0.73832,0.23484,0.38925,2
0.72229,0.68367,0.71804,0.91887,0.1324,1
0.14921,0.45653,0.36695,0.056384,0.12087,4
0.13725,0.10305,0.52146,0.84629,0.5894,5
0.20527,0.68825,0.35876,0.32887,0.021379,3
0.85958,0.029197,0.95263,0.66614,0.29245,0
0.14809,0.45806,0.37337,0.061206,0.11753,4
0.20526,0.68803,0.35892,0.32898,0.021432,3
0.20473,0.68791,0.35927,0.32901,0.021477,3
0.13704,0.10226,0.52135,0.84631,0.59088,5
0.13676,0.10269,0.5215,0.84606,0.5898,5
0.2054,0.68811,0.35915,0.32871,0.021386,3
0.5143,0.67589,0.38825,0.38415,0.34119,0
0.20465,0.68832,0.35888,0.32899,0.021476,3
0.20476,0.68794,0.35914,0.32918,0.021662,3
0.16408,0.90685,0.58484,0.65916,0.86428,0
0.13662,0.10223,0.52041,0.84557,0.59041,5
0.78037,0.022249,0.73793,0.23573,0.3881,2
0.18141,0.12342,0.60029,0.64291,0.31716,0
0.25593,0.91724,0.34905,0.33493,0.32893,0
0.20543,0.6882,0.35884,0.32878,0.021164,3
0.7223,0.68393,0.71792,0.91845,0.13233,1
0.1371,0.10256,0.52151,0.84663,0.58963,5
0.13728,0.10272,0.52117,0.84633,0.59079,5
0.13696,0.10265,0.52139,0.84597,0.58979,5
0.20517,0.68801,0.35894,0.32878,0.021419,3
0.13722,0.10245,0.52181,0.84694,0.58947,5
0.13665,0.10227,0.52174,0.84613,0.58962,5
0.20521,0.68773,0.35869,0.32882,0.021539,3
0.20486,0.68793,0.35921,0.32919,0.021423,3
0.78197,0.023144,0.73468,0.23088,0.39591,2
0.13645,0.10346,0.52142,0.84693,0.58954,5
0.78084,0.021371,0.73822,0.23531,0.38883,2
0.13671,0.10262,0.52136,0.84612,0.58946,5
0.60989,0.33506,0.20408,0.15022,0.73993,0
0.13677,0.10282,0.5214,0.84602,0.5898,5
0.13683,0.10275,0.52128,0.84633,0.5896,5
0.61939,0.25006,0.57695,0.5482,0.40832,0
0.4948,0.69153,0.83168,0.44755,0.083759,0
0.72178,0.68385,0.71795,0.91886,0.13211,1
0.20503,0.68842,0.35911,0.3291,0.02141,3
0.20513,0.68822,0.35915,0.32892,0.021385,3
0.13734,0.10251,0.52186,0.84609,0.5903,5
0.13713,0.10239,0.52137,0.84613,0.58995,5
0.13615,0.10261,0.52163,0.8471,0.5894,5
0.20492,0.68808,0.3585,0.32903,0.021423,3
0.72236,0.68356,0.71785,0.91893,0.13266,1
0.72176,0.68339,0.71892,0.91834,0.13195,1
0.13684,0.10205,0.521,0.84625,0.58998,5
0.20515,0.68812,0.35889,0.32888,0.021313,3
0.72208,0.6826,0.7186,0.91928,0.13202,1
0.13681,0.10261,0.52145,0.84612,0.5898,5
0.20493,0.68819,0.35886,0.32922,0.021435,3
0.14859,0.45834,0.36456,0.059188,0.11619,4
0.13679,0.10256,0.52144,0.84609,0.58976,5
0.13576,0.10311,0.52273,0.84727,0.58953,5
0.0095926,0.12848,0.53063,0.84801,0.94908,0
0.55167,0.94404,0.81574,1.2025,0.14377,0
0.2051,0.68778,0.35936,0.32885,0.021596,3
0.20477,0.68834,0.35922,0.3284,0.021481,3
0.20531,0.68805,0.35868,0.32873,0.021183,3
0.13707,0.10279,0.52171,0.84579,0.59,5
0.2051,0.68818,0.35889,0.32917,0.02144,3
0.20493,0.68804,0.35899,0.32891,0.021063,3
0.20496,0.6882,0.35908,0.32885,0.021642,3
0.20479,0.68811,0.3589,0.32886,0.021115,3
0.20464,0.68815,0.35897,0.32873,0.021506,3
0.13701,0.10227,0.52075,0.84598,0.58963,5
0.13701,0.10251,0.52143,0.84617,0.58913,5
0.20528,0.68764,0.35894,0.32898,0.021378,3
0.20503,0.6878,0.35885,0.32904,0.021586,3
0.1363,0.102,0.52171,0.84653,0.59017,5
0.20498,0.68819,0.35898,0.32913,0.0211,3
0.2051,0.68839,0.35905,0.32887,0.021614,3
0.22758,0.33513,0.13091,0.46604,0.95595,0
0.13657,0.10246,0.52233,0.84505,0.58881,5
0.72199,0.68354,0.71802,0.91886,0.13248,1
0.13679,0.10258,0.52141,0.84614,0.58974,5
0.13581,0.10213,0.52098,0.84645,0.59085,5
0.20509,0.68782,0.35898,0.32887,0.021512,3
0.2994,0.50125,0.30784,0.38059,0.28416,0
0.13634,0.10283,0.52117,0.84627,0.58986,5
0.13674,0.1026,0.52147,0.84622,0.58967,5
0.13671,0.10297,0.52235,0.84609,0.58996,5
0.72207,0.68362,0.71759,0.91901,0.13245,1
0.13707,0.10225,0.5214,0.84678,0.59032,5
0.72174,0.68285,0.71762,0.91814,0.13232,1
0.78132,0.021931,0.74194,0.23451,0.38862,2
0.13639,0.10312,0.52169,0.84588,0.58929,5
0.13687,0.10266,0.52154,0.84604,0.58992,5
0.13711,0.10261,0.52137,0.84625,0.5892,5
0.20517,0.68764,0.35917,0.32879,0.021356,3
0.90914,0.77145,0.59938,0.52213,0.78696,0
0.72232,0.6835,0.71788,0.91871,0.13248,1
0.20488,0.68777,0.35919,0.32902,0.02095,3
0.022965,0.29055,0.42583,0.60176,0.16011,0
0.30727,0.12331,0.43828,1.05,0.23633,0
0.20541,0.68818,0.35917,0.32916,0.021764,3
0.7229,0.48142,0.85221,0.7815,0.25468,0
0.14605,0.45973,0.36218,0.056073,0.11978,4
0.20514,0.68813,0.35897,0.32899,0.02096,3
0.13666,0.10251,0.52173,0.84608,0.58964,5
0.20518,0.68823,0.35932,0.32885,0.021162,3
0.13677,0.10223,0.5214,0.84634,0.58962,5
0.13722,0.1025,0.52128,0.84616,0.58872,5
0.13612,0.10237,0.52164,0.84631,0.58901,5
0.20486,0.68799,0.35868,0.32906,0.021674,3
0.5464,0.5274,1.0217,0.69826,0.81027,0
0.13685,0.10274,0.52106,0.84689,0.58977,5
0.13721,0.10183,0.52144,0.84611,0.58946,5
0.13645,0.10358,0.52189,0.84594,0.59013,5
0.1367,0.10267,0.52142,0.84606,0.58966,5
0.012982,0.7557,0.15247,0.32483,1.1242,0
0.13542,0.10344,0.52068,0.84502,0.58945,5
0.20486,0.68782,0.35896,0.32917,0.021267,3
0.78482,0.024815,0.7386,0.2357,0.38673,2
0.20512,0.68805,0.35904,0.32914,0.021372,3
0.77984,0.021177,0.7382,0.23314,0.38538,2
0.20503,0.68804,0.35893,0.32896,0.021619,3
0.1365,0.10253,0.52123,0.84618,0.58971,5
0.20501,0.68782,0.35892,0.32878,0.021336,3
0.1447,0.45664,0.36669,0.062708,0.12035,4
0.20534,0.68798,0.35889,0.32872,0.021425,3
0.1358,0.10342,0.52197,0.84702,0.58958,5
0.13666,0.10465,0.52093,0.8474,0.58973,5
0.13651,0.10226,0.52109,0.84535,0.58919,5
0.20464,0.68777,0.35891,0.32885,0.021332,3
0.13697,0.10258,0.52137,0.84621,0.58956,5
0.38078,0.36535,0.101,0.33088,0.78843,0
0.13694,0.10259,0.52148,0.84645,0.58966,5
0.20517,0.68816,0.35896,0.32884,0.021243,3
0.13666,0.10228,0.52151,0.84626,0.58971,5
0.20493,0.68796,0.35875,0.32875,0.021186,3
0.72241,0.68339,0.71788,0.91875,0.13242,1
0.20509,0.68814,0.35921,0.32918,0.021621,3
0.20507,0.68848,0.35931,0.32913,0.0212,3
0.20476,0.68809,0.35888,0.32905,0.021164,3
0.13667,0.10281,0.52163,0.84617,0.58971,5
0.72216,0.6836,0.71771,0.91878,0.13245,1
0.13678,0.10269,0.52139,0.84613,0.58982,5
0.13658,0.10283,0.52146,0.84634,0.58993,5
0.20507,0.68803,0.35904,0.32915,0.02143,3
0.1386,0.10358,0.52327,0.846,0.58945,5
0.20518,0.68808,0.359,0.32898,0.021004,3
0.77787,0.01973,0.7386,0.23453,0.39176,2
0.72203,0.68403,0.71794,0.91819,0.1327,1
0.1367,0.10241,0.52203,0.846,0.58928,5
0.13678,0.10255,0.52139,0.84613,0.58972,5
0.20494,0.68812,0.35904,0.32876,0.021296,3
0.13616,0.10346,0.52245,0.846,0.59142,5
0.13671,0.10225,0.5201,0.84625,0.59084,5
0.20498,0.6883,0.35854,0.32907,0.021573,3
0.78069,0.020735,0.73657,0.23512,0.38783,2
0.72264,0.68377,0.71756,0.91922,0.13244,1
0.20503,0.68795,0.35875,0.32893,0.021526,3
0.20514,0.68796,0.35909,0.32896,0.021556,3
0.20503,0.68807,0.35864,0.32905,0.021691,3
0.20495,0.68808,0.35916,0.32941,0.021474,3
0.20536,0.68759,0.35906,0.32881,0.021375,3
0.13681,0.10255,0.52136,0.84607,0.58976,5
0.20505,0.68783,0.35894,0.32941,0.021358,3
0.13656,0.10259,0.52131,0.84568,0.59012,5
0.14553,0.45708,0.36753,0.060125,0.11944,4
0.78368,0.016044,0.73913,0.24562,0.38931,2
0.20502,0.68816,0.35887,0.32897,0.021053,3
0.20523,0.68817,0.35891,0.32903,0.021181,3
0.13725,0.10218,0.52099,0.84633,0.58902,5
0.13681,0.10263,0.52137,0.84619,0.58972,5
0.14523,0.45654,0.36916,0.060202,0.1197,4
0.78131,0.022966,0.73154,0.23509,0.3876,2
0.13702,0.10309,0.52177,0.84673,0.59003,5
0.13675,0.10254,0.52139,0.84627,0.58969,5
0.14218,0.45528,0.36867,0.062674,0.12159,4
0.20537,0.68798,0.35902,0.32916,0.02103,3
0.13731,0.10248,0.52183,0.84625,0.58952,5
0.78094,0.026108,0.74127,0.23107,0.39427,2
0.20509,0.68813,0.35896,0.32883,0.02114,3
0.13678,0.10258,0.52119,0.84633,0.59026,5
0.20469,0.68776,0.35902,0.32908,0.021442,3
0.93641,0.78232,0.68293,0.17089,0.60042,0
0.13698,0.10252,0.52163,0.84626,0.58965,5
0.20519,0.68794,0.35924,0.32929,0.02126,3
0.20521,0.68759,0.35911,0.32898,0.021447,3
0.13678,0.10207,0.52149,0.84609,0.59035,5
0.78064,0.021553,0.73873,0.23565,0.38944,2
0.13273,0.24225,0.51855,0.31241,0.1286,0
0.13684,0.1026,0.52136,0.84616,0.5897,5
0.84592,0.093263,0.79031,0.89881,0.33455,0
0.14527,0.45764,0.36741,0.060024,0.11936,4
0.13688,0.10232,0.52045,0.8461,0.58973,5
0.1369,0.10247,0.52166,0.84625,0.58974,5
0.35194,0.054331,0.25114,0.093215,0.064409,0
0.13694,0.10191,0.5222,0.84613,0.58987,5
0.14591,0.45893,0.36851,0.056928,0.12293,4
0.72208,0.68401,0.71768,0.91858,0.13353,1
0.72316,0.68254,0.71767,0.91877,0.13243,1
0.13677,0.10224,0.52116,0.8464,0.58972,5
1.0745,0.16137,0.1317,0.38406,0.074417,0
0.78153,0.021792,0.73791,0.23495,0.38857,2
0.72231,0.68348,0.71788,0.91865,0.13271,1
0.13557,0.10386,0.52168,0.84721,0.58952,5
0.72232,0.68365,0.71787,0.91873,0.13248,1
0.60794,0.70118,0.10739,0.66765,0.016089,0
0.13679,0.1026,0.52136,0.84605,0.58964,5
