@relation h-out_data_3-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute class {0,1,2}

@data
0.029595,0.3876,0.88177,0.84796,0.83816,0.79576,0.97201,0.34808,0.78515,0.34551,0.57506,0.98232,0.26193,0.63845,0.78144,0.7026,0.75427,0.75072,2
0.037864,0.40095,0.92299,0.90513,0.79618,0.78179,0.98753,0.31614,0.85421,0.28291,0.62088,0.97593,0.21654,0.62208,0.77707,0.7153,0.76775,0.76559,2
0.61752,0.17687,0.62637,0.96277,0.74642,0.58131,0.3705,0.90905,0.53609,0.31646,0.417,0.0096485,0.40138,0.58275,0.84075,0.34006,0.91581,0.73203,0
0.017052,0.4015,0.87918,0.87341,0.8348,0.81569,0.96537,0.35059,0.80847,0.34461,0.58076,0.97297,0.25127,0.66184,0.79395,0.69382,0.78688,0.76354,2
0.015433,0.40205,0.88076,0.87381,0.83419,0.81205,0.9631,0.35489,0.80529,0.34301,0.58124,0.97284,0.25562,0.65379,0.7935,0.69713,0.78583,0.76238,2
0.0022124,0.37822,0.88935,0.84662,0.8174,0.80381,0.95622,0.34926,0.8076,0.37399,0.60659,0.96822,0.24012,0.64273,0.79692,0.69975,0.79167,0.76274,2
0.22613,0.46379,0.14556,0.69483,0.95268,0.93218,0.58905,0.20767,0.28416,0.28405,0.91429,0.49198,0.36351,0.84271,0.41928,0.44045,0.648,0.69645,1
0.21824,0.45641,0.14017,0.69205,0.9527,0.93847,0.58702,0.20816,0.28259,0.28811,0.90547,0.49165,0.36611,0.84083,0.42264,0.44217,0.64787,0.69752,1
0.34035,0.57014,0.0093264,0.8446,0.084022,0.72972,0.80261,0.82484,0.70377,0.3286,0.61527,0.56477,0.028715,0.079883,0.72379,0.78704,0.92616,0.80339,0
0.22523,0.45938,0.14476,0.69422,0.94504,0.92645,0.58445,0.20761,0.28552,0.28849,0.90634,0.48395,0.37015,0.84418,0.41802,0.44476,0.64923,0.69537,1
0.017861,0.40205,0.87726,0.86992,0.8319,0.81425,0.96208,0.35486,0.80524,0.34214,0.57951,0.97124,0.25341,0.65552,0.79576,0.69491,0.7824,0.76074,2
0.9075,0.52308,0.94004,1.0212,0.3059,0.61368,0.54395,0.1713,0.21265,0.16512,0.068188,0.31915,0.42044,0.55788,0.28447,0.5131,0.40254,0.36613,0
0.012484,0.40445,0.87106,0.86358,0.83366,0.82176,0.97125,0.34251,0.78923,0.35852,0.57647,0.98425,0.25028,0.65313,0.78301,0.6905,0.77991,0.7748,2
0.22006,0.46366,0.14093,0.69905,0.94983,0.93346,0.57936,0.20316,0.28008,0.27646,0.91775,0.49033,0.36373,0.84657,0.41748,0.43656,0.6453,0.68432,1
0.22003,0.45979,0.14969,0.69124,0.95524,0.92689,0.59293,0.205,0.28989,0.28194,0.90625,0.48678,0.36783,0.84007,0.42642,0.45057,0.65457,0.69404,1
0.22209,0.45778,0.14536,0.70719,0.9447,0.93432,0.58934,0.20771,0.28258,0.29028,0.91393,0.48811,0.36198,0.83758,0.42187,0.44926,0.65637,0.69553,1
0.011379,0.36886,0.90383,0.85282,0.85778,0.83159,0.9671,0.35565,0.81062,0.35393,0.57984,0.98995,0.27212,0.6484,0.75746,0.68955,0.78653,0.76042,2
0.22532,0.46384,0.14088,0.69098,0.94457,0.93627,0.58091,0.20822,0.28524,0.282,0.9183,0.49568,0.36226,0.84826,0.42044,0.43704,0.64177,0.68972,1
0.016995,0.40483,0.8823,0.87177,0.83338,0.81142,0.95911,0.35603,0.80101,0.34527,0.58326,0.9682,0.24682,0.65606,0.79302,0.69032,0.78588,0.76194,2
0.22226,0.46997,0.13599,0.69856,0.95538,0.93009,0.58619,0.20422,0.29295,0.28099,0.9182,0.48546,0.38608,0.85606,0.4156,0.43945,0.65764,0.69447,1
0.037926,0.4017,0.86508,0.86223,0.83876,0.82813,0.95671,0.36223,0.79168,0.3425,0.56633,0.95543,0.25509,0.66012,0.79775,0.68892,0.80302,0.7484,2
0.22081,0.46366,0.13902,0.69388,0.94389,0.92302,0.58603,0.21147,0.28747,0.28799,0.91491,0.48666,0.37478,0.84374,0.42563,0.44791,0.64833,0.69147,1
0.017606,0.40609,0.88982,0.88023,0.83084,0.81295,0.95348,0.34981,0.81046,0.3463,0.57886,0.96983,0.2579,0.65621,0.79597,0.69141,0.77746,0.76124,2
0.2401,0.78097,0.067918,0.17165,0.36267,0.031191,0.56678,0.25583,0.64544,0.12192,0.35784,0.23877,0.50858,0.72283,0.049943,0.022188,0.7883,0.73861,0
0.13994,0.24612,0.67339,0.41886,0.36847,0.70332,0.9994,1.0691,0.35257,0.21741,0.57349,0.93861,0.61165,0.44146,0.39269,0.027449,0.25532,0.42204,0
0.044989,0.37899,0.85505,0.88027,0.84769,0.81403,0.94164,0.34757,0.78935,0.36558,0.56554,0.95495,0.22243,0.6518,0.79093,0.713,0.74644,0.76764,2
0.24013,0.20184,0.50371,0.49679,0.11783,1.0882,0.13125,0.8928,0.80414,0.63787,0.022149,0.028735,0.74774,0.075641,0.11444,0.2995,0.08999,0.8447,0
0.29005,0.52115,0.51731,0.35106,0.28154,0.31567,1.0724,0.87003,0.13502,0.72986,0.30757,0.24913,0.24387,0.91322,0.46546,0.56788,0.94247,0.3099,0
0.043342,0.80387,0.14566,0.18676,0.90197,0.28036,0.58128,0.3708,0.11501,0.59837,0.56754,1.1219,0.017755,0.36768,0.40301,0.31479,0.61154,0.8774,0
0.22582,0.45998,0.15045,0.69494,0.94436,0.93422,0.58706,0.2139,0.28549,0.28435,0.91394,0.4958,0.35289,0.84875,0.43269,0.43983,0.64011,0.69298,1
0.86658,0.56584,0.14559,0.62539,0.047371,0.15453,0.34117,0.62429,1.0121,0.041922,0.92006,0.038564,0.94138,0.80647,0.56105,0.38408,0.31452,0.57845,0
0.020825,0.3947,0.88042,0.87423,0.84269,0.81501,0.95005,0.35808,0.80637,0.34066,0.58164,0.96266,0.25032,0.64754,0.78922,0.69712,0.78641,0.75956,2
0.80021,1.0512,0.65917,0.12973,0.79778,0.85089,0.8097,0.23631,0.8099,0.62776,0.21507,0.096789,0.49806,0.18807,0.11981,0.10841,0.55867,0.52003,0
0.22408,0.45967,0.14524,0.69426,0.95013,0.93314,0.5885,0.20397,0.28407,0.28192,0.91341,0.48927,0.3618,0.84362,0.42054,0.44012,0.64766,0.69589,1
0.24011,0.31119,0.65089,1.0961,0.88967,1.098,0.24186,0.20077,0.88209,0.31978,0.65286,0.22524,0.27865,0.17557,0.59622,0.58904,0.53665,0.1227,0
0.22459,0.45705,0.15394,0.69791,0.95167,0.93519,0.58812,0.20469,0.28101,0.28983,0.91066,0.49041,0.36261,0.84372,0.42055,0.43903,0.64586,0.69943,1
0.019676,0.40193,0.87851,0.87185,0.83292,0.81295,0.96306,0.35279,0.8046,0.34274,0.58079,0.97092,0.25449,0.65635,0.79573,0.69514,0.78417,0.76197,2
0.22038,0.46098,0.1404,0.69504,0.95193,0.93484,0.58487,0.2056,0.28292,0.28421,0.91621,0.49034,0.36177,0.84846,0.42427,0.44209,0.64352,0.6962,1
0.019313,0.40317,0.87906,0.87098,0.83306,0.81337,0.96159,0.35399,0.80701,0.34072,0.57919,0.96941,0.25352,0.6583,0.7948,0.69482,0.78364,0.76352,2
0.2316,0.45157,0.1516,0.69562,0.94665,0.93379,0.58904,0.20408,0.27689,0.27883,0.90647,0.48274,0.35529,0.84975,0.42346,0.44932,0.64145,0.69548,1
0.040186,0.38567,0.85374,0.88851,0.83957,0.81219,0.93165,0.37305,0.79129,0.31882,0.59321,0.97219,0.26288,0.64877,0.77185,0.69546,0.77274,0.78314,2
0.23559,0.46938,0.13929,0.6894,0.95592,0.93347,0.58356,0.19878,0.28484,0.28763,0.91518,0.49288,0.35942,0.83736,0.42268,0.44111,0.65228,0.6975,1
0.21257,0.44095,0.14427,0.69753,0.94881,0.93689,0.57959,0.20342,0.28331,0.28384,0.90568,0.50106,0.35816,0.84654,0.41897,0.42922,0.64267,0.69291,1
0.018971,0.40083,0.87892,0.87139,0.8329,0.81163,0.96696,0.35728,0.80182,0.34398,0.58071,0.97204,0.26091,0.65664,0.79703,0.69437,0.78311,0.75911,2
0.57718,0.41312,0.65285,0.78583,0.89808,0.052996,0.19103,0.11146,0.24736,0.049241,0.62674,0.68862,0.50843,0.53325,0.038353,0.52834,0.93672,0.33855,0
0.22319,0.45747,0.14759,0.69748,0.95251,0.93326,0.58667,0.20522,0.28314,0.2828,0.91258,0.48854,0.36413,0.8465,0.42205,0.44079,0.64753,0.69556,1
1.0407,0.62922,0.97406,0.35405,0.47872,0.64894,0.063714,0.085406,0.80254,0.088007,1.0887,0.9338,0.73371,0.92538,0.27728,0.50474,0.12028,0.075542,0
0.22118,0.46413,0.1446,0.69702,0.9494,0.93441,0.58254,0.20425,0.28302,0.28759,0.91312,0.48994,0.36216,0.8434,0.42396,0.44296,0.6475,0.69417,1
-0.0027999,0.39679,0.88704,0.85981,0.84369,0.80265,0.95861,0.36945,0.80816,0.34612,0.57599,0.96598,0.24401,0.65175,0.79394,0.69036,0.78134,0.75392,2
0.0081823,0.37847,0.88342,0.88123,0.84026,0.81718,0.96721,0.36649,0.81562,0.3251,0.55105,0.96405,0.22493,0.70238,0.79771,0.71337,0.81221,0.77932,2
0.22893,0.46501,0.14584,0.6941,0.96013,0.92582,0.59113,0.20928,0.28505,0.2838,0.91226,0.48929,0.36217,0.84584,0.42239,0.43443,0.64517,0.69826,1
0.018062,0.39297,0.86169,0.87277,0.84169,0.82968,0.9439,0.3815,0.81211,0.34492,0.56759,1.0049,0.27042,0.67024,0.78831,0.70174,0.76675,0.75185,2
0.51606,0.66389,0.3545,0.64011,0.18662,0.6327,0.75129,0.50396,0.37904,0.61385,0.93795,0.41492,0.56338,0.73642,0.49023,0.021001,0.26018,0.80864,0
0.83296,0.23072,0.54682,0.42105,0.16735,0.55403,0.20606,0.17029,0.34771,0.66385,0.82537,0.30355,0.34192,0.64624,0.22716,1.0292,0.69003,0.032524,0
0.018511,0.40626,0.88025,0.87269,0.83191,0.81511,0.96326,0.35409,0.80907,0.34314,0.58003,0.96808,0.25185,0.65772,0.79505,0.69182,0.78816,0.7621,2
0.22685,0.45669,0.14444,0.69573,0.945,0.92924,0.58808,0.20443,0.27845,0.28618,0.91159,0.48796,0.3595,0.8416,0.4227,0.44202,0.64875,0.69489,1
0.22153,0.46174,0.14667,0.69437,0.94695,0.93152,0.5881,0.20793,0.28689,0.28352,0.91472,0.48987,0.36549,0.84658,0.42061,0.4412,0.65009,0.69547,1
0.22521,0.462,0.15024,0.70681,0.94938,0.92973,0.58792,0.21013,0.28532,0.28767,0.90996,0.48516,0.35602,0.84543,0.42173,0.44062,0.64193,0.70623,1
0.019674,0.40186,0.8786,0.87141,0.83331,0.81288,0.96241,0.35263,0.80477,0.34263,0.57971,0.97077,0.2538,0.65598,0.79589,0.6946,0.78478,0.76171,2
0.22456,0.4601,0.14562,0.69635,0.95729,0.93325,0.59147,0.20657,0.28206,0.28575,0.91686,0.48857,0.36071,0.84021,0.42004,0.43572,0.64262,0.6918,1
0.22877,0.46154,0.14989,0.6941,0.95638,0.93207,0.58502,0.20894,0.27995,0.27674,0.91512,0.49735,0.35558,0.84688,0.42407,0.43993,0.6497,0.69711,1
0.42164,1.0749,0.8661,0.53471,0.65768,0.46043,0.74048,0.85203,1.0494,0.48732,0.72761,0.47428,0.36531,0.35399,0.88024,0.70647,0.50274,0.30174,0
0.22439,0.4624,0.14654,0.69559,0.94748,0.93739,0.589,0.20846,0.27796,0.28623,0.92064,0.48931,0.36156,0.84413,0.41943,0.44271,0.64448,0.69729,1
0.84264,0.45144,0.25382,0.078032,0.25409,0.31598,0.79703,0.019944,0.76113,0.38521,0.078447,0.69482,0.39617,0.56676,0.50584,0.65565,0.05768,0.78036,0
0.025474,0.3711,0.90055,0.82855,0.808,0.84132,0.96866,0.3805,0.77054,0.37218,0.57935,0.98706,0.2694,0.61606,0.74046,0.7592,0.78441,0.73368,2
0.22803,0.45446,0.14136,0.70032,0.94887,0.93442,0.5912,0.20736,0.27737,0.28788,0.90239,0.49198,0.35526,0.8486,0.42269,0.43546,0.64311,0.68955,1
0.014877,0.40114,0.878,0.87477,0.83447,0.81472,0.96341,0.35055,0.80025,0.34386,0.58014,0.97177,0.25548,0.65248,0.79212,0.68734,0.78143,0.7652,2
0.027543,0.37832,0.86817,0.84802,0.82079,0.79395,0.96424,0.36708,0.82713,0.33404,0.56074,0.96709,0.24825,0.66279,0.78766,0.71227,0.77386,0.77662,2
0.29637,0.17877,0.54829,0.48876,0.29037,0.65787,0.48326,0.11909,0.89511,0.70663,0.93665,0.57734,0.92096,1.0381,0.21626,0.80012,0.35261,0.61487,0
0.026991,0.44847,0.89802,0.87426,0.84692,0.80598,0.97694,0.3322,0.80915,0.31009,0.61419,0.96324,0.27231,0.66413,0.79167,0.67147,0.83063,0.77176,2
0.014902,0.37817,0.87126,0.90874,0.86128,0.79734,1.0009,0.33853,0.81281,0.35522,0.60321,0.96696,0.2404,0.6358,0.77091,0.68552,0.76374,0.7701,2
0.22454,0.45544,0.15873,0.69895,0.95153,0.92974,0.59016,0.20452,0.28093,0.28717,0.90589,0.49116,0.36175,0.83951,0.42462,0.43778,0.64384,0.68864,1
0.10908,1.1222,0.50769,0.23916,0.24982,0.56198,0.18584,0.35544,0.8352,0.30323,0.017191,0.10956,0.027341,0.64005,0.96998,0.82835,0.64809,0.26059,0
0.22458,0.46574,0.14933,0.69271,0.95231,0.93279,0.59206,0.20598,0.27738,0.28077,0.90755,0.48495,0.36294,0.8511,0.41945,0.43897,0.64862,0.69456,1
0.22292,0.46306,0.14302,0.69519,0.95451,0.9324,0.58931,0.20409,0.28824,0.28519,0.9122,0.48708,0.3641,0.84132,0.42171,0.43819,0.64399,0.69964,1
0.22622,0.4695,0.14807,0.68537,0.94932,0.92588,0.59829,0.20619,0.28933,0.28715,0.91404,0.48752,0.36592,0.84761,0.42328,0.44313,0.64732,0.69872,1
0.68684,0.028487,0.51968,0.22817,0.67947,0.56404,0.96273,0.32686,0.71544,0.24114,0.73161,0.62153,0.59914,0.93994,0.63326,0.48814,0.17681,0.63534,0
-0.018356,0.39923,0.90256,0.8781,0.8322,0.80345,0.95172,0.36189,0.79275,0.33594,0.58999,0.95788,0.23531,0.64332,0.78775,0.72795,0.77239,0.74783,2
0.7331,0.45293,0.085121,0.34695,0.55452,0.63307,0.72993,0.54451,0.42818,0.51044,0.98155,0.71457,0.79848,0.20555,0.35539,0.62411,0.10531,0.13878,0
0.82059,0.016479,0.90152,0.031688,0.76256,0.65269,0.28221,0.40108,0.40746,0.49907,0.21539,0.33823,0.50321,0.85032,1.005,0.69255,0.33689,0.65307,0
0.22392,0.46985,0.14041,0.68819,0.95638,0.92787,0.58729,0.21241,0.27617,0.2846,0.90837,0.49552,0.35628,0.84688,0.43133,0.44105,0.64592,0.69674,1
0.2295,0.46309,0.14486,0.69294,0.949,0.93295,0.58624,0.20946,0.28566,0.28513,0.91069,0.48685,0.35996,0.84593,0.42204,0.4397,0.64945,0.69686,1
0.2214,0.46084,0.14817,0.69449,0.95356,0.93707,0.58755,0.20097,0.28108,0.28366,0.91647,0.49309,0.36119,0.8412,0.42488,0.4394,0.65275,0.69292,1
0.41208,0.4861,0.52065,0.33903,0.75985,0.61009,0.53531,0.40465,0.74361,0.37478,0.10088,0.47241,0.5833,0.09391,0.025152,0.91919,0.34102,0.73722,0
0.22802,0.46514,0.14214,0.69789,0.95249,0.92925,0.58575,0.20748,0.29054,0.28346,0.91962,0.4866,0.36186,0.84431,0.4226,0.4437,0.65134,0.69677,1
0.22348,0.45339,0.14159,0.70337,0.95426,0.93665,0.59186,0.2013,0.27742,0.28178,0.91937,0.49196,0.36595,0.84477,0.41941,0.43973,0.65277,0.6845,1
-0.0078447,0.41673,0.89542,0.89124,0.8395,0.76877,0.96922,0.35873,0.84798,0.34257,0.60917,0.96351,0.27802,0.6397,0.80565,0.70223,0.77801,0.71075,2
0.026654,0.40624,0.8628,0.8812,0.81841,0.80066,0.93995,0.3535,0.79973,0.35421,0.58673,0.97924,0.25845,0.67881,0.78534,0.69859,0.80252,0.75312,2
0.22596,0.45899,0.14374,0.69368,0.9506,0.93522,0.58946,0.20518,0.28245,0.28455,0.91726,0.49157,0.36351,0.84318,0.42205,0.44373,0.64952,0.69788,1
0.22727,0.46269,0.1406,0.6964,0.95123,0.93477,0.58897,0.20015,0.28548,0.2896,0.91306,0.49339,0.36492,0.8394,0.41955,0.44021,0.64106,0.69577,1
0.01967,0.40264,0.87883,0.87182,0.83238,0.81312,0.96314,0.35319,0.80531,0.3427,0.58015,0.97064,0.25545,0.65722,0.79712,0.69439,0.78386,0.76137,2
0.063185,0.099483,0.89191,0.66848,0.30036,0.76887,0.29429,0.44955,1.0466,0.3782,0.75307,0.9535,0.029447,0.21935,0.92146,0.82722,0.46661,0.47801,0
0.03015,0.40301,0.87883,0.86803,0.83218,0.80815,0.96433,0.35584,0.8069,0.34176,0.57522,0.9682,0.24562,0.66039,0.79526,0.69228,0.78883,0.75748,2
0.017481,0.39735,0.87419,0.86496,0.84548,0.81667,0.96454,0.35525,0.79648,0.34385,0.58341,0.97189,0.25114,0.64832,0.80038,0.68643,0.7862,0.76363,2
0.22961,0.46296,0.14672,0.70145,0.94341,0.92986,0.58603,0.20829,0.28036,0.28345,0.91625,0.49328,0.36204,0.84235,0.4198,0.43886,0.65301,0.70172,1
0.014946,0.40432,0.88376,0.87632,0.83246,0.81973,0.95849,0.35218,0.80184,0.34282,0.57945,0.96736,0.25928,0.65128,0.79514,0.69204,0.78515,0.76293,2
0.28327,0.5056,0.86101,0.9186,0.77807,0.4483,0.48834,0.6653,1.1957,0.055084,0.5418,0.55487,0.72468,0.68978,0.73166,0.21617,0.72183,0.3294,0
0.03491,0.39499,0.86495,0.87302,0.83621,0.80297,0.96447,0.34443,0.80008,0.341,0.57798,0.9712,0.24553,0.6619,0.80584,0.68786,0.78569,0.76948,2
0.019518,0.40232,0.87942,0.87117,0.83268,0.81291,0.963,0.35268,0.80526,0.34246,0.58108,0.97198,0.25543,0.6567,0.79676,0.69556,0.7838,0.76303,2
0.016545,0.40283,0.8844,0.86973,0.82975,0.80782,0.95898,0.3559,0.79958,0.34787,0.57998,0.96923,0.25139,0.65261,0.80132,0.68633,0.78417,0.75156,2
0.22109,0.46184,0.14049,0.70155,0.96252,0.92668,0.58099,0.2087,0.29294,0.26547,0.90934,0.48937,0.3731,0.84716,0.41321,0.44026,0.64715,0.69866,1
0.018717,0.41824,0.86582,0.84771,0.84867,0.78042,0.93328,0.36404,0.82823,0.31283,0.57658,0.97333,0.27028,0.65403,0.79164,0.73704,0.79854,0.73833,2
0.016096,0.40644,0.87545,0.87792,0.83146,0.80833,0.95756,0.35953,0.80646,0.34292,0.57669,0.97118,0.25552,0.662,0.79424,0.69815,0.78288,0.76249,2
0.013411,0.4019,0.8875,0.85787,0.84221,0.79541,0.96888,0.35063,0.78313,0.34951,0.58352,0.95644,0.25627,0.66487,0.79263,0.70358,0.78421,0.77035,2
-0.006664,0.42231,0.83549,0.82623,0.77975,0.78019,0.97194,0.3573,0.79981,0.34717,0.59587,0.94905,0.24803,0.62541,0.79327,0.68929,0.79737,0.7864,2
0.22139,0.45511,0.14767,0.69084,0.95092,0.92961,0.58597,0.20533,0.28636,0.28533,0.9179,0.49175,0.36231,0.84037,0.42201,0.43971,0.64726,0.69517,1
0.22508,0.46035,0.14431,0.70257,0.95584,0.93957,0.58978,0.21021,0.28448,0.28579,0.91302,0.49368,0.36341,0.84253,0.42104,0.44181,0.64242,0.6943,1
0.22722,0.45719,0.15348,0.69231,0.95102,0.93506,0.59209,0.20632,0.28145,0.2858,0.91065,0.48919,0.35982,0.85081,0.41683,0.43576,0.64848,0.69069,1
0.22503,0.46019,0.1476,0.69733,0.95056,0.92863,0.58829,0.20654,0.28201,0.28377,0.91472,0.4896,0.36427,0.84436,0.42275,0.44132,0.6475,0.69318,1
0.018992,0.40272,0.87658,0.86819,0.83187,0.81251,0.96238,0.35402,0.8038,0.3404,0.58396,0.97464,0.2566,0.65262,0.79563,0.69396,0.78914,0.76416,2
0.22419,0.45853,0.14761,0.69661,0.95149,0.93037,0.59031,0.20691,0.28225,0.28256,0.9086,0.49009,0.36137,0.84946,0.42311,0.44524,0.65862,0.69518,1
0.0065325,0.39798,0.89521,0.8739,0.85054,0.82857,0.97521,0.32524,0.80982,0.33928,0.57567,0.95106,0.25479,0.66069,0.79981,0.67939,0.77747,0.75361,2
1.0254,0.14353,0.46662,0.82221,0.067825,0.088186,0.62194,0.55787,0.85092,0.055332,0.0924,0.70251,0.47765,0.63451,0.5979,0.77766,0.078226,0.45384,0
0.017239,0.40046,0.87954,0.86764,0.83903,0.81347,0.96079,0.35503,0.80336,0.34232,0.5806,0.97226,0.25828,0.65228,0.7952,0.69618,0.78694,0.76436,2
0.014833,0.39425,0.87135,0.86798,0.83577,0.81947,0.96914,0.36661,0.80157,0.34657,0.58582,0.95983,0.25566,0.65242,0.79285,0.706,0.77991,0.7435,2
0.014818,0.40017,0.87774,0.86984,0.83127,0.81227,0.96575,0.3522,0.80361,0.34163,0.58235,0.97033,0.25138,0.65251,0.79344,0.69556,0.78226,0.75803,2
0.026266,0.42637,0.87949,0.87359,0.82387,0.8231,0.9609,0.35921,0.80045,0.3411,0.59415,0.94362,0.24599,0.66227,0.78212,0.67831,0.77889,0.75447,2
0.69769,0.97963,0.39487,0.3111,0.90883,0.35083,0.89361,0.3187,0.029656,0.36615,0.97793,0.091759,0.1663,0.24251,0.59962,0.49705,0.36139,0.57451,0
0.022426,0.40541,0.87813,0.87835,0.83708,0.81409,0.9628,0.34534,0.80843,0.34263,0.58701,0.96991,0.25394,0.65377,0.79485,0.69472,0.78532,0.76044,2
0.0091422,0.40383,0.87151,0.87033,0.83483,0.80461,0.96,0.37314,0.81633,0.34501,0.59957,0.97106,0.27926,0.65228,0.81713,0.6936,0.78328,0.76955,2
0.22811,0.4605,0.14792,0.69185,0.94783,0.92915,0.58853,0.19935,0.28251,0.27474,0.91305,0.48437,0.36771,0.83511,0.42803,0.43025,0.6556,0.69922,1
0.22952,0.45927,0.14881,0.69145,0.95103,0.93623,0.58755,0.2012,0.28213,0.28158,0.9115,0.49461,0.36429,0.84521,0.42263,0.44532,0.64704,0.69611,1
0.22771,0.46015,0.14732,0.6929,0.95903,0.92828,0.58271,0.21278,0.28346,0.27886,0.91312,0.48505,0.35737,0.85348,0.42814,0.44313,0.65036,0.69655,1
