@relation h-out_data_13-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute class {0,1,2,3,4,5,6,7,8}

@data
0.89043,0.60262,0.083307,0.73173,0.94576,0.24424,0.65178,0.40587,0.059622,0.33341,0.81559,0.40844,0.49592,0.42443,0.39953,0.35855,0.22135,6
0.67768,0.41689,0.050153,0.69246,0.4889,0.91009,0.43271,0.75933,0.83258,0.32647,0.6674,0.94457,0.37438,0.96817,0.82956,0.78273,0.3516,8
0.67619,0.41598,0.04975,0.69293,0.48775,0.90948,0.43238,0.75908,0.8326,0.3257,0.66709,0.94385,0.37445,0.96817,0.82855,0.78229,0.35069,8
0.66686,0.64994,0.57749,0.025645,0.86135,0.63448,0.35629,0.34969,0.7811,0.35027,0.65888,0.033615,0.73946,0.80549,0.50426,0.26081,0.68443,7
0.66679,0.65003,0.57777,0.024409,0.86141,0.63521,0.35665,0.34886,0.77937,0.35019,0.6578,0.032173,0.73955,0.80426,0.50366,0.26031,0.68308,7
0.50396,0.22753,0.72337,0.94299,0.86182,0.41499,0.39818,0.60188,0.47116,0.34168,0.65054,0.83734,0.41469,0.45563,0.67464,0.82961,0.60926,3
0.66741,0.65115,0.57668,0.025074,0.86092,0.63768,0.36061,0.34973,0.78217,0.35152,0.65776,0.031861,0.7397,0.80607,0.50494,0.2644,0.68621,7
0.78757,0.83849,0.88529,0.41541,0.25272,0.85463,0.9435,0.36691,0.88719,0.17924,0.16281,0.18546,0.35817,0.34176,0.97739,0.90368,0.66818,1
0.18754,0.50545,0.11508,0.050853,0.4156,0.40002,0.31929,0.3692,0.075566,0.090633,0.26973,0.96794,0.98544,0.34368,0.7894,0.69991,0.39912,4
0.073502,0.80503,0.032305,0.64237,0.089672,0.11397,0.097374,0.78822,0.14619,0.74751,0.18715,0.44692,0.081454,0.70726,0.081164,0.8454,0.22783,5
0.56685,0.96098,0.47107,1.0502,0.39386,1.0329,0.50812,0.83606,0.61239,1.0712,0.047174,0.84951,0.75313,0.339,0.48367,0.77338,0.66146,0
0.22113,0.43004,0.81223,0.82495,0.72087,0.91281,0.69538,0.70474,0.42069,0.69415,0.53082,0.61042,0.85674,0.47726,0.0076441,0.28535,0.87939,0
0.67687,0.41629,0.050903,0.69235,0.48863,0.91093,0.43213,0.75805,0.8321,0.32639,0.66897,0.94401,0.37481,0.9679,0.82923,0.78195,0.3513,8
0.082411,0.83992,0.3308,0.32692,0.61964,0.85585,0.56528,0.79501,0.26649,0.31921,0.56343,0.40345,0.72275,0.053821,0.58344,0.32888,0.737,0
0.18761,0.50518,0.11449,0.050683,0.4161,0.4005,0.31849,0.36704,0.074281,0.091465,0.26952,0.96842,0.98705,0.34269,0.78976,0.6999,0.39941,4
0.36553,0.17479,0.14635,0.61834,0.46395,0.65044,0.62724,0.7458,0.48499,0.13845,0.12681,0.48187,0.37186,0.79825,0.43466,0.13852,0.95574,0
0.7884,0.83691,0.88626,0.41485,0.25157,0.85322,0.94423,0.36597,0.88507,0.17815,0.16237,0.18618,0.35757,0.34093,0.9752,0.90239,0.66676,1
0.073321,0.8056,0.032236,0.64197,0.089142,0.1136,0.09783,0.78893,0.14621,0.74782,0.18716,0.44688,0.08152,0.70773,0.081618,0.84527,0.2278,5
0.79,0.83719,0.88647,0.41409,0.25164,0.85467,0.94426,0.36685,0.88556,0.17907,0.16271,0.18763,0.35955,0.34206,0.97629,0.90296,0.66794,1
0.78805,0.83688,0.88605,0.41353,0.2509,0.85169,0.9422,0.36464,0.88634,0.17901,0.16179,0.18815,0.35768,0.34033,0.97513,0.90454,0.66648,1
0.26529,0.56098,0.22101,0.067614,0.46499,0.20179,0.37064,0.039614,0.1625,0.20943,0.20818,0.75241,0.82588,0.15629,0.1813,0.63088,0.88494,0
0.78822,0.83776,0.8847,0.41577,0.25259,0.85325,0.94196,0.36548,0.88556,0.1788,0.16334,0.1888,0.35741,0.34037,0.97588,0.90275,0.66516,1
0.66717,0.64889,0.57821,0.025986,0.86047,0.63413,0.35667,0.34767,0.77969,0.3481,0.6588,0.030884,0.74037,0.80366,0.50206,0.25861,0.68365,7
0.67625,0.41583,0.049381,0.69294,0.48851,0.90973,0.4324,0.75833,0.83157,0.32662,0.66838,0.94354,0.37476,0.96856,0.82866,0.78297,0.3512,8
0.50394,0.22756,0.72374,0.94302,0.86179,0.41478,0.39816,0.6014,0.4709,0.3417,0.65063,0.83731,0.41437,0.45524,0.67433,0.82905,0.60944,3
0.6763,0.41592,0.049277,0.69312,0.48889,0.91168,0.43221,0.75864,0.83158,0.32591,0.668,0.94376,0.37441,0.96884,0.82911,0.78237,0.35245,8
0.66765,0.64771,0.5769,0.022473,0.86222,0.63399,0.35691,0.34905,0.77915,0.34833,0.66146,0.03319,0.73938,0.80327,0.50277,0.26,0.68189,7
0.44439,0.034419,0.68941,0.67468,0.23546,0.5408,0.79106,0.85492,0.71528,0.14317,0.3589,0.086738,0.096473,0.77969,0.60778,0.051675,0.012753,0
0.81023,0.35875,0.34611,0.33106,1.0112,0.49946,0.99339,0.21074,0.61031,0.27948,0.62055,0.84518,0.13828,1.0312,0.14445,0.95049,0.24464,0
0.67619,0.41596,0.049794,0.69369,0.48933,0.90987,0.43187,0.7589,0.83291,0.32578,0.66726,0.94356,0.37532,0.96892,0.82977,0.78171,0.35294,8
0.33557,0.30001,0.58279,0.15743,0.091222,0.20061,0.49885,0.60683,0.86623,0.93898,0.48794,0.69661,0.18279,0.16104,0.16584,0.67938,0.6892,0
0.67672,0.41516,0.04948,0.69297,0.48855,0.91031,0.43363,0.75914,0.83123,0.32589,0.66803,0.94291,0.37415,0.96848,0.82957,0.78396,0.35199,8
0.50427,0.2279,0.72339,0.94301,0.86181,0.41485,0.39857,0.60194,0.47154,0.34201,0.65004,0.83773,0.41425,0.45498,0.67434,0.82922,0.60947,3
0.78696,0.83719,0.88439,0.41562,0.25117,0.85286,0.94227,0.36475,0.88778,0.178,0.16149,0.18605,0.35639,0.34078,0.97311,0.90117,0.66673,1
0.78739,0.83704,0.88547,0.4133,0.25012,0.85379,0.94264,0.36568,0.88388,0.17962,0.1626,0.18736,0.35636,0.33916,0.97445,0.90067,0.66501,1
0.66824,0.65285,0.57826,0.026668,0.86139,0.63491,0.3574,0.34913,0.78177,0.35164,0.65936,0.033269,0.73964,0.80446,0.50475,0.25979,0.68546,7
0.66702,0.6507,0.57743,0.023685,0.86144,0.63381,0.35732,0.35025,0.78045,0.35104,0.66007,0.032305,0.7388,0.80641,0.50397,0.26143,0.68305,7
0.50395,0.22756,0.7238,0.94344,0.8618,0.41449,0.39857,0.60187,0.4716,0.34182,0.65053,0.83721,0.41508,0.45525,0.67435,0.8298,0.60951,3
0.666,0.64966,0.57716,0.023668,0.86157,0.6345,0.35675,0.34982,0.78034,0.34858,0.65933,0.031759,0.73968,0.80416,0.50346,0.25924,0.68227,7
0.18716,0.50424,0.11489,0.05069,0.4147,0.40029,0.31881,0.3685,0.075574,0.089925,0.26978,0.96787,0.98599,0.34341,0.78896,0.69942,0.39928,4
0.70119,0.30345,0.54321,0.33949,0.17328,0.084999,0.17497,0.44061,0.097307,0.4409,0.052849,0.48949,0.06524,0.054956,0.58594,0.46556,0.26695,0
0.07301,0.80504,0.03269,0.64261,0.089235,0.11369,0.096969,0.78889,0.14616,0.74745,0.18676,0.44757,0.081151,0.70767,0.081529,0.84543,0.22782,5
0.89059,0.60258,0.083761,0.73186,0.94526,0.24487,0.65232,0.40625,0.058404,0.33324,0.81603,0.40773,0.49631,0.42409,0.39972,0.35823,0.22051,6
0.788,0.83738,0.88673,0.41444,0.25317,0.85285,0.94271,0.36639,0.88666,0.17976,0.16369,0.1871,0.35852,0.34193,0.97595,0.90244,0.66685,1
0.78747,0.83777,0.88478,0.41335,0.25085,0.85227,0.94328,0.36651,0.88619,0.17844,0.16121,0.18745,0.35792,0.34133,0.97591,0.90235,0.66661,1
0.52984,0.84766,0.27738,0.4282,0.49489,0.54697,0.28271,0.64885,0.51733,0.82285,0.085013,0.86247,0.3087,0.40204,0.21114,0.17635,0.49821,0
0.66701,0.64878,0.57973,0.024762,0.86412,0.63367,0.35845,0.34876,0.78121,0.35113,0.65941,0.034287,0.73799,0.80433,0.50439,0.25907,0.68253,7
0.52492,0.47549,0.90657,0.62271,0.20665,0.74091,0.62052,0.27661,1.0539,0.91655,0.07496,0.88749,0.85865,0.82291,0.025566,0.43326,0.12867,0
0.7882,0.8371,0.88614,0.415,0.25166,0.8525,0.94231,0.36496,0.88534,0.1785,0.16208,0.18628,0.35744,0.3414,0.97543,0.9013,0.66708,1
0.1258,0.40131,0.75478,0.35565,0.37169,0.13251,0.53142,1.0233,0.15462,1.0699,0.48862,0.11355,0.38378,0.35251,0.93848,0.72495,1.1112,0
0.66694,0.65049,0.5775,0.023959,0.86351,0.63336,0.35908,0.34904,0.78032,0.35002,0.65961,0.032741,0.74033,0.80506,0.50434,0.26176,0.68363,7
0.78854,0.83779,0.88594,0.41501,0.25166,0.85224,0.94261,0.36602,0.88535,0.1781,0.16238,0.1872,0.3575,0.34137,0.9747,0.90312,0.66681,1
0.073308,0.80483,0.032381,0.64257,0.089135,0.11397,0.097832,0.78885,0.14661,0.74792,0.1873,0.44752,0.081454,0.70734,0.081416,0.84538,0.22745,5
0.73495,0.65229,0.99619,0.75071,0.29693,0.4369,0.016141,0.87177,0.57772,0.80532,0.54861,0.63079,0.61446,0.97756,0.61371,0.84786,0.69987,0
0.89014,0.60227,0.083171,0.73193,0.94465,0.24473,0.6516,0.40613,0.059074,0.33337,0.81572,0.40856,0.49533,0.42495,0.39932,0.35827,0.21986,6
0.88962,0.60235,0.083067,0.73181,0.9445,0.24492,0.65131,0.40617,0.058537,0.33458,0.81628,0.40839,0.49554,0.42514,0.39964,0.35867,0.2205,6
0.78806,0.83999,0.88759,0.41625,0.25368,0.85611,0.94533,0.36736,0.88606,0.17893,0.16413,0.18848,0.35999,0.34156,0.9789,0.90191,0.668,1
0.66667,0.65208,0.57633,0.02338,0.86085,0.63528,0.35887,0.35099,0.78104,0.35011,0.65858,0.032942,0.74073,0.80787,0.50373,0.2617,0.68262,7
0.67846,0.41556,0.049507,0.69265,0.48749,0.9106,0.43248,0.75813,0.83281,0.32628,0.66756,0.9431,0.37463,0.96841,0.82934,0.78229,0.35092,8
0.50378,0.22752,0.72372,0.94337,0.86182,0.41482,0.39814,0.60181,0.47163,0.34104,0.65061,0.83774,0.41435,0.455,0.67434,0.82962,0.60977,3
0.78815,0.83908,0.88644,0.41399,0.25052,0.85445,0.94146,0.36839,0.88814,0.18028,0.16448,0.18782,0.35701,0.33929,0.97355,0.90082,0.66799,1
0.50447,0.22799,0.72326,0.94301,0.86145,0.41434,0.39862,0.60145,0.47154,0.34184,0.6505,0.83717,0.41435,0.45557,0.67409,0.8292,0.6098,3
