@relation h-out_data_20-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute class {0,1,2,3}

@data
0.69236,0.034904,0.80676,0.40592,0.87909,0.19537,0.95892,0.55081,0.73257,0.077746,0.60474,0.30474,0.067888,0.02092,0.59091,0.56557,0.10947,0.25808,2
0.19007,0.031225,0.18185,0.71038,0.96002,0.85034,0.42814,0.096202,0.58303,0.62467,0.012604,0.82743,0.45137,0.29075,0.77333,0.20726,0.27154,0.31221,3
0.029441,0.31737,0.15443,0.027546,0.73219,1.031,0.036608,0.41503,0.31637,0.5648,0.43624,0.26976,0.031209,0.91126,0.22371,0.74297,0.76161,0.24202,0
0.68888,0.026887,0.80971,0.40301,0.87993,0.19347,0.95931,0.54704,0.73328,0.077298,0.59922,0.31842,0.066252,0.0213,0.59785,0.56537,0.10368,0.26207,2
0.68658,0.033861,0.80837,0.4123,0.87784,0.19847,0.95854,0.55159,0.73869,0.078132,0.60402,0.31537,0.068403,0.022412,0.59425,0.57127,0.10814,0.25399,2
0.52743,0.23763,0.91187,0.79623,0.73182,0.46269,0.45168,0.47387,0.043995,0.20387,0.81766,0.81598,0.93326,0.64501,0.33254,0.71053,0.074205,0.36641,1
0.68539,0.034666,0.81037,0.41026,0.88509,0.19789,0.95963,0.54787,0.73225,0.074992,0.6029,0.31362,0.062944,0.020731,0.58898,0.56732,0.10527,0.25901,2
0.52671,0.23695,0.91246,0.79602,0.73128,0.46303,0.45171,0.47434,0.04204,0.20492,0.81619,0.81578,0.9351,0.6451,0.33221,0.71066,0.07488,0.36523,1
0.68971,0.040826,0.80804,0.40911,0.88016,0.19125,0.95724,0.55144,0.73459,0.078016,0.60511,0.3108,0.067031,0.025775,0.59474,0.56941,0.10864,0.25868,2
0.3881,0.31898,0.39913,0.027341,0.30946,0.90161,0.14017,0.60245,0.7945,0.35202,0.034925,0.67245,0.093004,0.96404,0.17183,0.9372,0.28303,0.56008,0
0.81942,0.46267,0.34185,0.59029,0.036323,0.11535,0.025355,0.40852,0.25291,0.38078,0.17511,0.021146,0.936,0.2468,0.59288,0.2165,0.59722,0.80814,0
0.52762,0.23633,0.9137,0.79462,0.73308,0.46201,0.45197,0.47435,0.043085,0.2033,0.81776,0.81712,0.93502,0.64545,0.33377,0.71042,0.076027,0.36661,1
0.78352,0.89439,0.50454,0.067522,0.35512,0.85503,0.28578,0.10856,0.029977,0.38725,0.10819,0.031776,0.65527,0.38664,0.052239,0.8837,0.054556,0.30736,0
0.49766,0.3559,0.64605,0.82697,0.83328,0.16347,0.38656,0.28207,0.54339,0.66139,0.031441,0.552,0.36754,0.87464,0.64261,0.736,0.47958,0.64648,0
0.68604,0.032211,0.80702,0.4075,0.88277,0.19226,0.95763,0.55085,0.73365,0.07442,0.60121,0.31136,0.064205,0.022261,0.5912,0.56779,0.11146,0.26099,2
0.69356,0.030358,0.80218,0.4041,0.87934,0.19383,0.95831,0.55146,0.73257,0.071676,0.60552,0.30952,0.064489,0.022394,0.58598,0.56647,0.10752,0.2595,2
0.19352,0.030842,0.18396,0.70893,0.95936,0.85054,0.42899,0.097567,0.58113,0.62434,0.010937,0.82758,0.45159,0.29133,0.7764,0.20481,0.26772,0.31154,3
0.52816,0.23602,0.91258,0.79628,0.73178,0.46265,0.45116,0.47393,0.043216,0.20359,0.81706,0.81708,0.93454,0.64503,0.33225,0.711,0.07607,0.36605,1
0.71847,0.10419,0.64181,0.87181,0.6384,0.38893,1.0852,0.37534,0.54823,0.23214,0.15131,0.45118,0.32089,0.92216,0.4311,0.39333,0.16646,0.3865,0
0.68981,0.038392,0.80616,0.41181,0.88191,0.19347,0.95734,0.54683,0.7327,0.074009,0.60243,0.30939,0.069809,0.0207,0.59202,0.57165,0.10623,0.26402,2
0.19183,0.032193,0.17925,0.70902,0.95918,0.85039,0.43267,0.097901,0.58275,0.62606,0.0092904,0.82423,0.45014,0.2906,0.77476,0.20316,0.26663,0.30909,3
0.68282,0.034521,0.7904,0.41177,0.88309,0.18971,0.95928,0.54702,0.73402,0.070688,0.60316,0.30719,0.064575,0.025246,0.59465,0.56745,0.11092,0.25702,2
0.52818,0.23603,0.91191,0.79477,0.73235,0.46297,0.45246,0.47251,0.04263,0.20454,0.81672,0.81739,0.93333,0.64667,0.333,0.71091,0.075728,0.36569,1
0.52712,0.23606,0.91185,0.79501,0.73228,0.46213,0.45273,0.47349,0.043341,0.20521,0.81608,0.8169,0.93339,0.64628,0.33201,0.71119,0.075491,0.36627,1
0.68968,0.029576,0.80822,0.40726,0.87875,0.19159,0.96237,0.55275,0.73281,0.075044,0.60292,0.31025,0.061564,0.020986,0.59211,0.56601,0.10349,0.2579,2
0.68249,0.034574,0.80817,0.4049,0.88486,0.18934,0.96003,0.55127,0.73278,0.076679,0.59851,0.31351,0.065615,0.028507,0.59566,0.56935,0.11346,0.26164,2
0.18748,0.035151,0.18899,0.71183,0.96238,0.84953,0.42689,0.091708,0.57939,0.63108,0.0091394,0.82279,0.44481,0.29329,0.77409,0.20262,0.27316,0.31227,3
0.68891,0.033392,0.8065,0.41177,0.88059,0.19181,0.95533,0.54768,0.74062,0.077886,0.59825,0.31472,0.063489,0.022796,0.5946,0.5672,0.1082,0.2555,2
0.64814,0.24679,0.74987,0.71617,0.92355,0.13036,0.32722,0.15772,0.30362,0.059869,0.4147,0.11151,0.69513,0.17367,0.1459,0.753,0.70924,0.30413,0
0.19354,0.031657,0.18231,0.70922,0.9573,0.85013,0.43099,0.096491,0.58176,0.62467,0.011022,0.82853,0.45134,0.29053,0.77631,0.20563,0.26886,0.31223,3
0.68939,0.035666,0.80649,0.40486,0.87971,0.19739,0.95819,0.55009,0.73446,0.078763,0.60021,0.31241,0.062802,0.027492,0.59098,0.56681,0.099234,0.24943,2
0.4432,0.018455,0.067065,0.28037,0.89916,0.029092,0.52207,0.11674,0.077438,0.79021,0.40565,0.66576,0.86287,0.031565,0.92151,0.055075,0.056552,0.216,0
0.52717,0.23713,0.9123,0.79482,0.73156,0.46187,0.45243,0.47398,0.04235,0.20411,0.81734,0.81587,0.93353,0.64524,0.33216,0.71039,0.075712,0.36502,1
0.68608,0.029058,0.80908,0.40712,0.88402,0.19571,0.95879,0.5477,0.73283,0.07259,0.60477,0.30968,0.064002,0.021031,0.59239,0.57192,0.1079,0.25701,2
0.69262,0.03106,0.8068,0.40802,0.88273,0.19488,0.95712,0.54526,0.72913,0.076502,0.6016,0.3132,0.065044,0.022812,0.59471,0.56677,0.10644,0.25871,2
0.52785,0.23602,0.91213,0.79567,0.73265,0.46364,0.45118,0.47392,0.042392,0.20491,0.81579,0.81664,0.93474,0.64583,0.33364,0.7099,0.074706,0.36663,1
0.19359,0.031344,0.18451,0.71246,0.95533,0.84768,0.43053,0.097088,0.57878,0.62501,0.0098587,0.82798,0.45541,0.29052,0.77369,0.20403,0.27025,0.31338,3
0.68765,0.033459,0.80946,0.41093,0.87901,0.19504,0.95976,0.55114,0.7336,0.076351,0.59803,0.31124,0.060229,0.01981,0.59352,0.57398,0.10729,0.25652,2
0.68918,0.032811,0.80658,0.40807,0.88044,0.19326,0.96069,0.55533,0.73046,0.07682,0.60175,0.31354,0.06443,0.023317,0.59197,0.56846,0.10926,0.25753,2
0.11257,0.53706,0.88274,0.53481,0.12434,0.21065,0.97007,0.95552,0.86737,0.07776,0.42366,0.92374,0.82895,0.21724,0.69523,0.45716,0.72508,0.55108,0
0.68876,0.030157,0.80885,0.41408,0.88309,0.19431,0.95294,0.55055,0.73467,0.076588,0.60684,0.31362,0.066206,0.020695,0.59164,0.56821,0.11028,0.25685,2
0.68904,0.031383,0.80653,0.41136,0.88373,0.19019,0.9583,0.55257,0.73342,0.067968,0.6023,0.31229,0.063282,0.023065,0.58753,0.57022,0.11182,0.25799,2
0.094574,0.65171,0.48619,0.2994,0.27527,0.63202,0.81517,0.41714,0.76073,0.051583,0.33415,0.75957,0.47784,0.033548,0.69359,0.4865,0.97447,0.24158,0
0.74671,0.056954,0.56192,0.6116,0.82122,0.066224,0.30805,0.13029,0.31853,0.85853,0.74081,0.07141,0.19855,0.27893,0.3912,0.047785,0.86046,0.73525,0
0.68495,0.039078,0.80641,0.4083,0.88127,0.1948,0.95771,0.54239,0.73197,0.074405,0.6035,0.30839,0.064168,0.020045,0.58859,0.56421,0.1094,0.25231,2
0.69299,0.03738,0.80609,0.41188,0.87878,0.19559,0.96439,0.54867,0.73295,0.075484,0.6043,0.30836,0.064327,0.019711,0.59135,0.56434,0.10384,0.25854,2
0.52804,0.23651,0.91324,0.79531,0.73287,0.46292,0.45245,0.47387,0.043136,0.20369,0.81671,0.81688,0.9336,0.64587,0.33303,0.70943,0.075163,0.36617,1
0.17805,0.11794,0.81928,0.33299,0.5127,0.11353,0.3434,0.011365,0.97547,0.044819,0.39213,0.66043,0.91151,0.46145,0.52135,0.17157,0.36104,0.77183,0
0.69077,0.03146,0.80346,0.40763,0.88065,0.19129,0.96299,0.54938,0.73281,0.07461,0.60508,0.31247,0.064044,0.020718,0.59529,0.5676,0.11241,0.26103,2
0.69535,0.033065,0.81016,0.40962,0.88088,0.18897,0.95065,0.55627,0.73644,0.076767,0.59819,0.30806,0.065276,0.022032,0.59209,0.56716,0.11153,0.25922,2
0.52662,0.23706,0.91253,0.79578,0.73212,0.46282,0.45263,0.47341,0.042632,0.20415,0.81645,0.81589,0.93398,0.64486,0.33258,0.71099,0.074564,0.36647,1
0.68599,0.031912,0.8046,0.40313,0.88376,0.1939,0.95459,0.54879,0.7289,0.072369,0.60041,0.30946,0.067729,0.019361,0.59146,0.5695,0.10788,0.25832,2
0.68963,0.035414,0.80662,0.40731,0.88014,0.19237,0.95911,0.55015,0.72942,0.077487,0.60055,0.30993,0.069828,0.022432,0.59174,0.5685,0.1076,0.2538,2
0.3514,0.84327,0.78031,0.69466,0.67349,0.5178,0.023553,0.75656,0.19504,0.0097503,0.90664,0.67579,0.89666,0.84687,0.39495,0.45688,0.53952,0.22803,0
0.52713,0.23712,0.91256,0.79508,0.73235,0.46186,0.45236,0.47258,0.043607,0.2051,0.81775,0.81643,0.93487,0.64657,0.334,0.71015,0.075969,0.36527,1
0.69056,0.036755,0.80717,0.40193,0.87919,0.19284,0.96471,0.55218,0.73434,0.079201,0.60659,0.31778,0.06073,0.020335,0.59969,0.57181,0.10945,0.25438,2
0.52769,0.23581,0.91269,0.79527,0.73211,0.46187,0.45129,0.47357,0.042885,0.20399,0.81574,0.81727,0.9335,0.64501,0.33225,0.71103,0.074918,0.36631,1
0.68727,0.032709,0.80453,0.40443,0.88417,0.19406,0.95911,0.54945,0.73025,0.076422,0.59869,0.30913,0.068028,0.017746,0.59097,0.57176,0.10944,0.2592,2
0.41421,0.75191,0.70608,0.47172,0.87061,0.71025,0.9224,0.56623,0.095743,0.16928,0.14196,0.23002,0.18914,0.088298,0.85297,0.33988,0.30655,0.4763,0
0.61409,0.74816,0.79914,0.48472,0.46254,0.36566,0.69902,0.14922,0.62559,0.90735,0.6496,0.30702,0.84665,0.019774,0.64181,0.85408,0.51533,0.69173,0
0.52845,0.23676,0.91233,0.7956,0.7318,0.46235,0.45141,0.47339,0.043878,0.20336,0.81609,0.81734,0.93393,0.64511,0.3321,0.71084,0.076035,0.36517,1
0.6927,0.031659,0.80602,0.4068,0.88018,0.19629,0.95832,0.55639,0.7366,0.075608,0.60218,0.31324,0.066179,0.022073,0.5931,0.56803,0.11023,0.25858,2
0.034371,0.092988,0.2842,0.50484,0.49867,0.4496,0.36896,0.64608,0.32244,0.35464,0.5377,0.47008,0.35702,0.7334,0.45018,0.11323,0.094481,0.8143,0
0.68778,0.030811,0.80579,0.40894,0.87925,0.19457,0.95414,0.54034,0.73399,0.075761,0.60237,0.30865,0.063433,0.021228,0.59407,0.56881,0.1158,0.26037,2
0.69,0.03052,0.80886,0.41048,0.8856,0.1882,0.96247,0.54786,0.73008,0.072984,0.60081,0.31378,0.064851,0.023339,0.59228,0.57119,0.10625,0.25959,2
0.52667,0.23764,0.91309,0.79527,0.7326,0.46235,0.45311,0.47274,0.041998,0.20355,0.8164,0.81639,0.93347,0.64485,0.3338,0.71034,0.074704,0.36533,1
0.52734,0.23663,0.91314,0.79645,0.73237,0.46256,0.45124,0.47372,0.04376,0.205,0.8175,0.81714,0.93328,0.6461,0.33386,0.70962,0.075401,0.3663,1
0.691,0.031665,0.80897,0.40851,0.87918,0.18974,0.96534,0.54853,0.73364,0.078068,0.60242,0.3143,0.067497,0.020612,0.59688,0.57157,0.11265,0.25652,2
0.93169,0.76392,0.62598,0.079338,0.83788,0.44664,1.0132,0.40864,0.086503,0.41187,0.89825,0.46463,0.087893,0.15343,0.59413,0.34871,0.21119,0.91855,0
0.69115,0.034214,0.80627,0.40572,0.8787,0.19005,0.95479,0.55167,0.7326,0.071997,0.60471,0.30921,0.063409,0.01552,0.59041,0.56887,0.10963,0.25747,2
0.46033,1.004,0.68923,0.45952,0.121,0.43606,0.44532,0.94083,0.61643,0.32151,0.30195,0.23331,0.47739,0.63215,0.36724,0.50946,0.39002,0.25147,0
0.69134,0.034742,0.81518,0.40955,0.8783,0.19014,0.96131,0.54453,0.73828,0.07421,0.60261,0.31284,0.063954,0.019469,0.59511,0.57026,0.10674,0.25824,2
0.52838,0.23638,0.91228,0.79581,0.73299,0.4622,0.45139,0.47295,0.042073,0.20441,0.81748,0.81729,0.93427,0.64615,0.33235,0.70988,0.074715,0.36612,1
0.52658,0.23597,0.91178,0.79562,0.73203,0.46245,0.45176,0.47299,0.043403,0.20408,0.81739,0.81618,0.93471,0.64509,0.33384,0.70943,0.074327,0.36654,1
0.5282,0.23585,0.91317,0.79588,0.73155,0.46327,0.45203,0.47359,0.042492,0.20454,0.81602,0.81692,0.93386,0.64651,0.33356,0.7095,0.075074,0.36625,1
0.52764,0.23577,0.91293,0.79455,0.73136,0.46163,0.45207,0.47411,0.042551,0.2046,0.81716,0.81631,0.93469,0.64543,0.33367,0.71109,0.074879,0.36543,1
0.69034,0.035314,0.8011,0.40627,0.88329,0.19452,0.95632,0.54884,0.73053,0.075786,0.60194,0.31084,0.064743,0.021086,0.59635,0.57158,0.10457,0.25776,2
0.63889,0.67309,0.54991,0.0094417,0.6372,0.96624,0.67534,0.84426,0.35155,0.27797,0.66201,0.48534,0.55172,0.23274,0.506,0.33288,0.77118,0.048984,0
0.68976,0.033342,0.8044,0.40864,0.88338,0.19368,0.9583,0.54773,0.73104,0.077035,0.60399,0.31298,0.065043,0.022344,0.58772,0.57457,0.10601,0.26141,2
0.69191,0.030431,0.80945,0.4084,0.88325,0.19131,0.95435,0.54655,0.73034,0.077419,0.60268,0.31494,0.064237,0.020014,0.59633,0.5656,0.10893,0.25885,2
0.52848,0.23732,0.91265,0.79526,0.73119,0.46231,0.45175,0.47282,0.042218,0.20389,0.81669,0.81642,0.93382,0.64657,0.33316,0.7105,0.074279,0.36584,1
0.19161,0.029982,0.18543,0.70658,0.95674,0.85356,0.43039,0.092177,0.58683,0.62003,0.0088315,0.82926,0.45014,0.29334,0.77447,0.20834,0.27041,0.31049,3
0.52731,0.23612,0.91292,0.79495,0.7331,0.46192,0.45237,0.47278,0.042635,0.20522,0.81721,0.81598,0.93468,0.64627,0.33359,0.7106,0.075166,0.36496,1
0.52726,0.23729,0.91256,0.79644,0.73146,0.46336,0.45174,0.4735,0.043657,0.20459,0.81603,0.81624,0.93408,0.64578,0.33221,0.7104,0.075853,0.36553,1
0.52844,0.23682,0.9128,0.7962,0.73291,0.46327,0.45154,0.47395,0.042616,0.20348,0.81771,0.81637,0.93505,0.64508,0.33273,0.70954,0.075507,0.36648,1
0.65325,0.62646,0.19392,0.90868,0.29851,0.98872,0.70463,0.63292,0.51805,0.79326,1.0439,0.15202,0.12191,0.24569,0.73416,0.84381,0.67347,0.21089,0
0.6919,0.032566,0.81099,0.41193,0.88181,0.19496,0.95629,0.54997,0.72887,0.076843,0.60035,0.3119,0.063305,0.024343,0.58731,0.56825,0.1068,0.26112,2
0.68906,0.026299,0.81101,0.40261,0.87868,0.19333,0.95901,0.55576,0.7323,0.072937,0.60005,0.31361,0.063203,0.019182,0.59001,0.56659,0.10508,0.25549,2
0.68683,0.032876,0.80952,0.40913,0.88528,0.19509,0.95776,0.55157,0.73744,0.080313,0.60307,0.31355,0.065022,0.020117,0.59547,0.56793,0.10221,0.26143,2
0.52759,0.23733,0.91364,0.79609,0.73318,0.46286,0.45206,0.47341,0.043353,0.2053,0.81766,0.81716,0.93481,0.64609,0.33225,0.71042,0.074308,0.36688,1
0.18785,0.028387,0.18452,0.70427,0.96272,0.85141,0.43021,0.096539,0.58611,0.62828,0.0094501,0.81948,0.44728,0.29211,0.78219,0.20262,0.26565,0.31234,3
0.52694,0.2366,0.91258,0.7962,0.73207,0.46221,0.45218,0.47406,0.042523,0.20501,0.8168,0.81557,0.93374,0.64644,0.33228,0.71038,0.075828,0.36633,1
0.6897,0.03269,0.81657,0.40233,0.87938,0.19478,0.96075,0.55049,0.73689,0.07487,0.5988,0.30744,0.063054,0.028122,0.59247,0.56691,0.10803,0.25986,2
0.69377,0.031666,0.80676,0.40917,0.88095,0.19036,0.95725,0.54732,0.735,0.075537,0.60647,0.31295,0.062885,0.015379,0.58708,0.56934,0.11057,0.25732,2
0.52678,0.23634,0.91327,0.7953,0.73143,0.46226,0.4527,0.47366,0.042856,0.20357,0.81644,0.81594,0.93396,0.64552,0.33298,0.71017,0.07449,0.36587,1
0.96815,0.82936,0.045177,0.31601,0.80254,0.61506,0.35678,0.87717,0.38582,0.6793,0.41739,0.11576,0.10553,0.65599,0.28705,0.99538,0.69193,0.54417,0
0.52807,0.23697,0.91317,0.79548,0.73227,0.4632,0.45162,0.47434,0.043287,0.20454,0.81774,0.81585,0.93379,0.64648,0.33279,0.70971,0.075339,0.36551,1
0.83315,0.47006,0.70852,0.047917,0.67406,0.81264,0.83556,0.68486,0.12777,0.33049,1.1304,0.053567,0.73577,0.38909,1.0622,0.22331,0.39707,0.54259,0
0.2305,0.81892,0.87461,0.74153,0.42108,0.58712,0.78391,0.04349,0.79275,0.063292,0.77198,0.71325,0.54139,0.34632,0.91433,0.71929,0.40582,0.6172,0
0.95521,0.23905,0.28675,0.46972,0.65606,0.49413,0.80839,0.97951,0.10903,0.8593,0.58385,0.53383,0.29513,0.4934,0.86235,0.010441,0.27743,0.49631,0
0.52689,0.23608,0.91299,0.79636,0.73166,0.46289,0.45299,0.47314,0.042893,0.20369,0.81592,0.81644,0.93405,0.64497,0.3321,0.7104,0.076042,0.36605,1
0.68883,0.034869,0.80848,0.40475,0.88309,0.195,0.96162,0.54793,0.73253,0.076487,0.60296,0.30773,0.061994,0.021544,0.58849,0.56717,0.10778,0.256,2
0.69455,0.029887,0.80826,0.40669,0.88339,0.19222,0.95747,0.54869,0.7317,0.073469,0.60534,0.31185,0.057097,0.022805,0.59207,0.56879,0.10719,0.25744,2
0.69444,1.1207,0.42003,0.94787,0.13334,0.64253,0.2347,0.5714,0.032861,0.32358,0.054336,0.40122,0.40643,0.87198,0.68194,0.31372,0.37714,0.66551,0
0.68858,0.033931,0.81057,0.41047,0.88137,0.19636,0.96005,0.54658,0.73356,0.07626,0.60172,0.30988,0.062245,0.029089,0.59939,0.5717,0.10543,0.25825,2
0.5277,0.23614,0.9124,0.79612,0.73284,0.46257,0.4512,0.47258,0.043973,0.20416,0.81669,0.81667,0.93456,0.64672,0.33388,0.70958,0.076115,0.36664,1
0.19241,0.032177,0.18394,0.70831,0.96001,0.85037,0.42924,0.096871,0.58251,0.62534,0.010177,0.82912,0.45215,0.29132,0.77664,0.20592,0.26922,0.31147,3
0.52651,0.23679,0.9123,0.7961,0.73198,0.46169,0.45109,0.47376,0.043222,0.20418,0.81642,0.81693,0.93438,0.64555,0.3339,0.71065,0.075637,0.36602,1
0.69235,0.034327,0.80687,0.4092,0.88721,0.19008,0.95963,0.54878,0.73348,0.073793,0.6024,0.31536,0.062402,0.020505,0.5888,0.56992,0.10672,0.25544,2
0.69097,0.033483,0.80706,0.40864,0.88227,0.19532,0.95972,0.55292,0.73677,0.072656,0.60263,0.31599,0.064121,0.018931,0.58734,0.56821,0.10485,0.25727,2
0.52843,0.2359,0.91342,0.79582,0.73147,0.46253,0.45194,0.47421,0.043327,0.20365,0.81747,0.81645,0.93317,0.64574,0.33343,0.70975,0.075577,0.36627,1
