@relation h-out_data_12-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute class {0,1,2}

@data
0.96988,0.10881,0.96306,0.35172,0.24295,0.083347,0.97899,1
0.96954,0.10856,0.96303,0.35161,0.24286,0.083269,0.97918,1
0.96987,0.10852,0.9629,0.3516,0.2429,0.083379,0.97909,1
0.96984,0.10827,0.963,0.35181,0.2427,0.083427,0.97909,1
0.96961,0.10902,0.96314,0.35151,0.24308,0.083244,0.97883,1
0.008698,0.72844,0.5314,0.6253,0.27688,0.97924,0.58906,0
0.9565,0.276,0.75999,0.60977,0.21762,0.22515,0.84178,0
0.67119,0.59751,0.50894,0.61984,0.55548,0.498,0.16837,2
0.66987,0.59787,0.50922,0.61959,0.55558,0.49783,0.16915,2
0.016335,0.34463,0.59521,0.3251,0.41525,0.020215,0.95334,0
0.97006,0.10909,0.96264,0.35181,0.2435,0.083717,0.97902,1
0.96955,0.1084,0.96322,0.35217,0.24246,0.083684,0.97907,1
0.97026,0.10822,0.96351,0.35172,0.24322,0.083339,0.97905,1
0.9699,0.1088,0.96304,0.3518,0.24308,0.083425,0.97897,1
0.18837,0.34202,1.0299,0.11377,0.12711,0.21585,0.76891,0
0.59937,0.26751,0.85014,0.23447,0.46038,0.67255,0.16407,0
0.60256,0.38729,0.2601,0.39094,1.0382,0.55009,0.26892,0
0.28071,0.30105,0.38509,0.85771,0.37585,0.90117,0.312,0
0.51111,0.33685,0.64306,0.23339,0.0019642,0.36714,0.63341,0
0.30343,0.35384,0.23791,0.95757,0.55385,0.35291,0.42103,0
0.85061,0.21619,0.54084,0.41471,0.66116,0.87575,0.33502,0
0.25905,0.18931,0.83814,0.27247,0.38287,0.96938,0.63803,0
0.96993,0.10886,0.9623,0.35202,0.24319,0.083496,0.97955,1
0.96969,0.10842,0.96252,0.35205,0.24354,0.083956,0.9789,1
0.10269,0.53298,0.77848,0.92728,0.4043,0.40037,0.36148,0
0.97015,0.10876,0.96269,0.35178,0.24309,0.083236,0.97906,1
0.15765,0.2866,0.2354,0.37074,0.12316,0.35213,0.28452,0
0.25105,0.85337,0.39191,0.47928,0.59359,0.29067,0.78928,0
0.63278,0.44932,0.85062,0.1498,0.14347,0.66355,0.65846,0
0.96942,0.10919,0.96344,0.35223,0.24328,0.08391,0.9789,1
0.96964,0.10916,0.96331,0.35214,0.24324,0.083039,0.97882,1
0.96985,0.10878,0.96297,0.3517,0.24301,0.083375,0.97887,1
0.96985,0.10879,0.96302,0.3518,0.24306,0.083347,0.97897,1
0.026585,0.7776,0.68772,0.098562,0.49987,0.19579,0.45725,0
0.30263,0.27047,0.57472,0.33877,0.53724,0.082823,0.83572,0
0.34174,0.3347,0.34545,0.48195,0.26127,0.6631,0.67124,0
0.088458,0.20265,0.77034,0.5021,0.32278,0.39589,0.040561,0
0.53397,0.74945,0.74803,0.83208,0.67255,0.97955,0.20593,0
0.8795,0.81047,0.20844,0.38979,0.60787,0.33511,0.57173,0
0.3997,0.89034,0.016877,0.11674,0.050403,0.16144,0.142,0
0.9698,0.1087,0.96282,0.35176,0.24341,0.083426,0.97929,1
0.9697,0.10883,0.96297,0.35166,0.24318,0.083414,0.97883,1
0.9698,0.10865,0.96333,0.35176,0.243,0.083066,0.97901,1
0.01919,0.037803,1.0203,0.1607,0.71095,0.54444,0.75575,0
0.67156,0.59644,0.51003,0.62108,0.55551,0.49801,0.16794,2
0.96951,0.10818,0.96319,0.35145,0.24325,0.082546,0.97906,1
0.912,0.019361,0.79826,0.69508,0.73348,0.80772,0.56513,0
0.61384,0.62497,0.1035,0.013001,0.89177,0.3532,0.91343,0
0.55289,0.40216,0.22605,0.53051,0.38092,0.28387,0.95166,0
0.96969,0.10878,0.96314,0.35181,0.24316,0.08322,0.97906,1
0.96994,0.10902,0.96324,0.3517,0.24303,0.083191,0.97899,1
0.62011,0.94226,0.3557,0.53309,0.66924,1.0117,0.66106,0
0.41194,0.75483,0.73127,0.28958,0.056682,0.90876,0.2793,0
0.96999,0.10911,0.96301,0.35202,0.2432,0.083482,0.97962,1
0.96951,0.10895,0.96274,0.35158,0.24299,0.083204,0.97898,1
0.96961,0.10874,0.96314,0.35211,0.24285,0.08325,0.9789,1
0.96991,0.1079,0.96297,0.35142,0.24292,0.083966,0.9791,1
0.67053,0.59628,0.50927,0.62059,0.55666,0.49783,0.16962,2
0.9699,0.10915,0.9631,0.35175,0.24315,0.083185,0.97888,1
0.96954,0.10847,0.96259,0.35238,0.24247,0.083518,0.97856,1
0.43493,0.63401,0.60584,0.094335,0.89937,0.79674,0.78085,0
0.96993,0.10855,0.96309,0.3516,0.24297,0.083622,0.97896,1
0.96976,0.10831,0.96327,0.35221,0.24284,0.082967,0.97827,1
0.67287,0.59826,0.50983,0.62081,0.55473,0.49746,0.16829,2
0.96976,0.10862,0.96282,0.35213,0.24293,0.083737,0.97861,1
0.96949,0.10903,0.96332,0.35198,0.24279,0.082896,0.97892,1
0.44668,0.13383,0.65236,0.032249,0.60953,0.055252,0.31941,0
0.34952,0.28009,0.64224,0.7712,0.82887,0.56282,0.25794,0
0.53598,0.38381,1.0037,0.54283,0.38122,0.41312,0.053889,0
0.97036,0.1096,0.96312,0.35156,0.24282,0.083622,0.97865,1
0.96982,0.10873,0.96306,0.35181,0.24306,0.083348,0.97902,1
0.65293,0.6497,0.73434,0.14187,0.28544,0.066514,0.12043,0
0.96993,0.10859,0.96312,0.35165,0.24314,0.08355,0.9784,1
0.97004,0.1085,0.96278,0.35185,0.24384,0.08366,0.97945,1
0.26198,0.31376,0.43449,0.84364,0.59341,0.26898,1.0799,0
0.43198,0.38781,0.74286,0.050492,0.90688,0.93492,0.33413,0
0.96978,0.10874,0.96369,0.35207,0.24311,0.083165,0.97894,1
0.86185,0.22117,0.13628,0.38513,0.13275,0.27372,0.16764,0
0.67158,0.59777,0.50996,0.62115,0.55575,0.4976,0.16891,2
0.96955,0.10858,0.96333,0.35194,0.2432,0.083351,0.97893,1
0.96999,0.10891,0.96348,0.35196,0.24325,0.083383,0.97896,1
0.96969,0.1087,0.96291,0.35153,0.2427,0.08416,0.97941,1
0.22945,0.34258,0.80226,0.039143,0.46376,0.20724,0.7096,0
0.96958,0.10875,0.96299,0.35176,0.24291,0.083381,0.97887,1
0.82014,0.69488,0.12779,0.48171,0.67228,0.198,0.56198,0
0.96974,0.10899,0.96302,0.35256,0.24326,0.083107,0.97841,1
