@relation h-out_data_19-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute class {0,1,2,3,4,5,6}

@data
0.12588,1.0392,0.83449,0.66864,0.88794,0.036883,0.70651,0.94094,0.67953,0
0.60028,0.073861,0.25501,0.30963,0.9528,0.76863,0.79994,0.58822,0.69827,5
0.08568,0.19561,0.38693,0.4344,0.9362,0.87741,0.21331,0.84654,0.55662,0
0.37658,0.19611,0.054761,0.87059,0.90223,0.10966,0.99161,0.34892,0.95293,1
0.72046,0.63656,0.54139,0.46614,0.94973,0.71246,0.84376,0.3619,0.36107,4
0.71866,0.6354,0.5416,0.46593,0.94909,0.71344,0.8438,0.36004,0.36106,4
0.44318,0.96006,0.6944,0.31771,0.059776,0.92574,0.67391,0.53886,0.2427,3
0.44341,0.9613,0.69429,0.31764,0.058667,0.92533,0.6745,0.53746,0.24293,3
0.54384,0.15225,0.86795,0.67578,0.091598,0.098808,0.79864,0.53308,0.26066,0
0.21915,0.1621,0.077647,0.46305,0.73964,0.5555,0.68361,0.2013,0.21171,0
0.30977,0.85171,0.18025,0.57311,0.88574,0.21154,0.11349,0.7728,0.961,6
0.44184,0.96077,0.6939,0.31803,0.059804,0.92531,0.67433,0.53712,0.24331,3
0.44388,0.96121,0.69422,0.31747,0.059003,0.92561,0.67442,0.53643,0.24401,3
0.37679,0.19542,0.055242,0.87061,0.90202,0.11015,0.99179,0.34894,0.95259,1
0.4421,0.96018,0.6932,0.31792,0.060546,0.92616,0.67335,0.5368,0.24348,3
0.99903,0.72739,0.34987,0.082051,0.80441,0.16106,0.20355,0.46052,0.69768,0
0.64066,0.48835,0.9138,0.32641,0.54081,0.49169,0.82178,0.85434,1.0572,0
0.30949,0.85144,0.18031,0.57311,0.88655,0.2115,0.11421,0.77254,0.9615,6
0.37642,0.19608,0.054724,0.86984,0.90193,0.10973,0.99176,0.34904,0.95332,1
0.71763,0.63497,0.53992,0.46739,0.94836,0.71285,0.84422,0.36082,0.36249,4
0.30935,0.85163,0.1805,0.57303,0.8862,0.21141,0.1136,0.77222,0.96133,6
0.44278,0.96047,0.69441,0.31794,0.058577,0.92553,0.67428,0.53752,0.24319,3
0.59988,0.074738,0.25496,0.3095,0.95269,0.7686,0.80015,0.58793,0.69756,5
0.4431,0.961,0.69428,0.31754,0.058763,0.92557,0.6746,0.53721,0.24315,3
0.44314,0.96112,0.69426,0.31758,0.058806,0.9255,0.67441,0.53732,0.24305,3
0.16849,0.82715,0.4746,0.019877,0.11726,0.76092,0.47778,0.38037,0.081916,2
0.30559,1.0481,0.51693,0.070084,0.7024,0.78866,0.14863,0.25815,0.54499,0
0.16835,0.82726,0.47446,0.019964,0.1172,0.7613,0.47775,0.38042,0.082062,2
0.59991,0.074333,0.25489,0.30989,0.95304,0.76874,0.7997,0.58826,0.69786,5
0.37649,0.19607,0.05514,0.87076,0.90161,0.10966,0.99233,0.34888,0.95332,1
0.73753,0.38343,0.51769,0.12707,0.56396,0.07425,0.44692,0.13828,0.098861,0
0.1997,0.6811,0.91772,0.45559,0.96312,0.83063,0.12796,0.87274,0.82628,0
0.37663,0.19629,0.055078,0.87051,0.90188,0.10971,0.99214,0.34912,0.95294,1
0.37622,0.19601,0.054898,0.87083,0.90152,0.10981,0.99196,0.34954,0.95334,1
0.37655,0.19615,0.054865,0.87069,0.90129,0.10966,0.99219,0.34904,0.95333,1
0.58833,0.71868,0.61137,0.23207,0.93491,0.38351,0.085277,0.024596,0.61172,0
0.30888,0.85181,0.17997,0.57257,0.88565,0.2111,0.11356,0.77246,0.9612,6
0.37685,0.19651,0.055334,0.87039,0.90231,0.10971,0.99187,0.34907,0.95302,1
0.37635,0.19633,0.054731,0.87055,0.90159,0.10961,0.99191,0.34842,0.95286,1
0.16842,0.82741,0.47505,0.019573,0.11784,0.76124,0.47816,0.37997,0.082607,2
0.20347,0.56737,0.57785,0.96799,0.23561,1.0399,0.66813,0.75015,0.11015,0
0.44315,0.96099,0.69351,0.31674,0.058404,0.92558,0.6737,0.53744,0.24278,3
0.90226,0.74267,0.79764,0.78804,0.39202,0.77493,0.60451,0.49095,0.6758,0
0.3924,0.89843,0.079377,0.40644,0.4529,0.68776,0.88703,0.85597,0.11102,0
0.71917,0.63605,0.54058,0.46673,0.94897,0.71323,0.84394,0.36045,0.36179,4
0.37651,0.19583,0.055044,0.87055,0.90193,0.10981,0.99205,0.34901,0.95261,1
0.71888,0.63588,0.54202,0.46663,0.94805,0.71284,0.84463,0.36221,0.36098,4
0.30913,0.852,0.18061,0.57289,0.88636,0.21184,0.11373,0.77305,0.96104,6
0.30928,0.8512,0.17997,0.5731,0.88607,0.21177,0.11363,0.77299,0.96069,6
0.71863,0.63554,0.54124,0.46619,0.94837,0.71312,0.84381,0.36044,0.36058,4
0.71866,0.63391,0.54043,0.46688,0.94755,0.71353,0.84422,0.35978,0.36177,4
0.094103,0.23546,0.43407,0.19549,0.68808,0.42109,0.78057,0.33282,0.1529,0
0.83485,0.95962,0.2499,0.38798,0.067828,0.41396,0.17496,0.37837,0.70643,0
0.61013,0.3057,0.37678,0.022428,0.49128,0.84529,0.8052,0.84377,0.87376,0
0.30914,0.85136,0.1804,0.57277,0.88611,0.21181,0.11377,0.77246,0.96116,6
0.37667,0.19604,0.05425,0.87059,0.90204,0.10925,0.99232,0.34862,0.95361,1
0.37654,0.19606,0.055387,0.87086,0.90198,0.10985,0.99195,0.34908,0.95301,1
0.57822,0.17004,0.28838,0.8432,0.083093,0.67248,0.96601,0.91482,0.73459,0
0.71855,0.63539,0.54122,0.46618,0.94858,0.71346,0.84389,0.36047,0.36085,4
0.71713,0.6364,0.54018,0.46653,0.94851,0.71413,0.84298,0.36001,0.36072,4
0.16858,0.82716,0.47484,0.019537,0.1178,0.76069,0.47851,0.37987,0.082414,2
0.22035,0.20067,0.43754,0.6547,0.72881,0.64534,0.52911,0.27662,0.94327,0
0.59993,0.074771,0.2547,0.30978,0.95322,0.76917,0.7999,0.58835,0.69761,5
0.43385,0.71975,0.79471,0.69397,0.8481,0.29473,0.59993,0.16904,0.15946,0
0.30954,0.85161,0.17989,0.57263,0.88612,0.21182,0.11359,0.7723,0.96092,6
0.37669,0.19587,0.054925,0.87051,0.9019,0.1099,0.99193,0.34886,0.95314,1
0.44337,0.96232,0.69309,0.31745,0.059935,0.92472,0.67349,0.53697,0.24367,3
0.44521,0.96135,0.69356,0.31722,0.060265,0.92543,0.67593,0.5381,0.24219,3
0.30904,0.85147,0.18008,0.57261,0.88622,0.21142,0.11351,0.77263,0.96075,6
0.71867,0.63566,0.54125,0.46652,0.94862,0.71332,0.84405,0.36059,0.36088,4
0.71847,0.63508,0.54146,0.46679,0.94851,0.71322,0.84413,0.36058,0.36094,4
0.3094,0.85147,0.1806,0.57281,0.88629,0.21147,0.11383,0.77262,0.96118,6
0.77893,0.36335,0.50541,0.4528,0.54259,0.016863,0.080073,0.30382,0.69952,0
0.71761,0.63661,0.54112,0.46563,0.94892,0.71278,0.84429,0.36192,0.35915,4
0.44341,0.96068,0.69431,0.31731,0.058798,0.92623,0.6743,0.53737,0.24376,3
0.60002,0.074579,0.25535,0.30991,0.95305,0.76894,0.80014,0.5883,0.69811,5
0.30943,0.85114,0.17994,0.57287,0.88577,0.21136,0.11398,0.77241,0.96119,6
0.55347,0.11736,0.68363,1.1884,0.70172,0.40435,0.75662,0.89559,0.96349,0
0.44304,0.9609,0.69412,0.31759,0.058714,0.92592,0.67434,0.53729,0.24285,3
0.60013,0.074479,0.25507,0.30974,0.9528,0.76873,0.80012,0.58885,0.69823,5
0.44315,0.96102,0.69426,0.3176,0.058841,0.92555,0.67451,0.53734,0.24312,3
0.37672,0.19619,0.054846,0.8708,0.90154,0.10995,0.99229,0.34918,0.95311,1
0.90998,0.55911,0.79169,0.53391,0.63454,0.55128,0.37795,0.024622,1.0204,0
0.71922,0.63566,0.54136,0.46676,0.9491,0.71408,0.84382,0.36007,0.36101,4
0.71844,0.63514,0.54092,0.46513,0.94716,0.71314,0.84251,0.35884,0.36241,4
0.71899,0.63505,0.5422,0.46586,0.94884,0.71338,0.84469,0.36132,0.36037,4
0.71911,0.6349,0.54117,0.46419,0.94812,0.71302,0.84574,0.36031,0.36003,4
0.30958,0.85176,0.18054,0.57328,0.88592,0.21152,0.11359,0.77285,0.96133,6
0.86469,0.79314,1.0031,0.32514,0.63444,0.57631,0.95288,0.25054,0.86098,0
0.30921,0.85137,0.18047,0.57272,0.88641,0.21123,0.11375,0.77244,0.96065,6
0.47314,0.11678,0.097567,0.44705,1.0562,1.0762,0.73576,0.009007,0.47764,0
0.71861,0.63553,0.5413,0.46658,0.94858,0.71334,0.84396,0.36049,0.36084,4
0.3769,0.19608,0.054739,0.87054,0.90179,0.10978,0.99185,0.3492,0.95293,1
0.451,0.10663,0.082197,0.029749,0.86356,0.8341,0.32629,0.085755,0.25824,0
0.16858,0.82759,0.4746,0.019399,0.11763,0.76055,0.47798,0.3802,0.08236,2
0.4422,0.95929,0.69501,0.31667,0.058605,0.92402,0.67415,0.53675,0.24383,3
0.71954,0.63615,0.54337,0.46868,0.94951,0.71311,0.84561,0.35948,0.36114,4
0.62793,0.74927,0.28714,0.17408,0.90669,0.41531,0.45413,0.036154,0.36565,0
0.36654,0.52789,0.39954,0.65301,0.24732,0.038081,0.078698,0.52563,0.8546,0
0.59989,0.074448,0.25469,0.30975,0.95277,0.7684,0.80002,0.5887,0.69775,5
0.44309,0.96125,0.69427,0.31753,0.05901,0.92581,0.67451,0.53711,0.24296,3
0.17928,0.5555,0.8732,0.9932,0.63718,0.46827,0.73429,0.5441,0.82825,0
0.53458,0.84122,0.57251,0.41458,0.75221,0.69634,0.27986,0.63881,0.60117,0
0.3766,0.19605,0.054959,0.87054,0.90187,0.10944,0.99173,0.34949,0.95326,1
0.71729,0.63614,0.54062,0.46715,0.94881,0.71086,0.84449,0.3624,0.36213,4
0.71868,0.6356,0.54128,0.46652,0.94861,0.71346,0.84401,0.36051,0.36076,4
0.83487,0.75617,0.98249,0.38343,0.65836,0.59233,0.67604,0.26573,0.50213,0
0.3094,0.85116,0.18021,0.57302,0.88597,0.21161,0.11359,0.7724,0.96138,6
0.44293,0.96029,0.69592,0.3183,0.058167,0.92433,0.67333,0.53654,0.24196,3
0.63612,0.03791,0.26616,0.49666,0.7564,0.78694,0.33476,1.0851,0.66374,0
0.71921,0.63597,0.54258,0.46623,0.94818,0.71379,0.84386,0.36321,0.36203,4
0.30946,0.85112,0.18026,0.57302,0.88634,0.21168,0.11324,0.77256,0.96109,6
0.71865,0.63568,0.54123,0.46638,0.94838,0.71337,0.844,0.36069,0.36078,4
0.71857,0.63546,0.54126,0.46622,0.94867,0.71311,0.8441,0.36044,0.36103,4
0.4438,0.96071,0.69732,0.31805,0.058563,0.92546,0.67533,0.53637,0.24272,3
0.63705,0.97942,0.4247,0.81156,0.9362,0.80128,0.3562,0.10158,0.66679,0
0.30937,0.85116,0.18024,0.5726,0.88591,0.21128,0.11364,0.77252,0.96118,6
0.4448,0.96137,0.69652,0.31789,0.059621,0.92467,0.6746,0.53812,0.24411,3
0.070748,0.62302,0.9267,0.70509,0.54103,0.57889,0.30503,0.74797,0.16377,0
0.37649,0.19624,0.054857,0.8707,0.90184,0.10979,0.99209,0.34909,0.95259,1
0.72151,0.070683,0.31244,0.74304,0.54451,0.088833,0.92092,0.37222,0.23804,0
0.37628,0.1959,0.054398,0.87033,0.90196,0.10986,0.99199,0.34907,0.95291,1
0.37696,0.19586,0.055329,0.87029,0.90207,0.10991,0.99242,0.34902,0.95306,1
0.44115,0.074626,0.87246,0.09667,0.13872,0.59848,0.56913,0.22476,0.77501,0
0.44228,0.9614,0.69448,0.31778,0.058137,0.92488,0.67445,0.53766,0.24175,3
0.30928,0.85178,0.18034,0.57296,0.88593,0.21178,0.11386,0.7728,0.96107,6
0.55302,0.28496,0.086773,0.42763,0.65997,0.5061,0.54204,0.012436,1.0299,0
0.02367,0.071692,0.41319,0.59913,0.021699,0.32993,0.24842,0.557,0.93437,0
0.37596,0.19605,0.055089,0.87061,0.90201,0.10983,0.99259,0.34901,0.95288,1
0.71789,0.63539,0.54035,0.46848,0.94987,0.71125,0.84381,0.35833,0.3612,4
0.71871,0.63582,0.5405,0.46688,0.9487,0.71345,0.84433,0.36102,0.3614,4
0.44247,0.96071,0.69413,0.31753,0.058867,0.9252,0.67439,0.53752,0.24306,3
0.30936,0.85174,0.18013,0.57289,0.88613,0.21162,0.11379,0.77282,0.96094,6
0.68027,0.51921,0.4403,0.50496,0.53216,0.7143,0.91506,0.074635,0.79811,0
0.30959,0.85142,0.18031,0.573,0.88625,0.21143,0.11378,0.7729,0.96105,6
0.30914,0.85093,0.18047,0.57289,0.88595,0.21162,0.11339,0.77303,0.96138,6
0.3765,0.19628,0.054735,0.87002,0.90182,0.1099,0.9919,0.34914,0.95287,1
0.16851,0.82686,0.47516,0.020037,0.11719,0.76097,0.47779,0.38059,0.082164,2
0.71942,0.63535,0.54091,0.46645,0.94897,0.71289,0.84334,0.36134,0.36164,4
0.30919,0.85188,0.18042,0.57266,0.8865,0.21145,0.11368,0.77226,0.96132,6
0.14447,0.2006,0.49499,0.76417,0.56479,0.061456,0.70976,0.32003,0.07012,0
0.37651,0.19646,0.054988,0.87089,0.90198,0.10985,0.99198,0.34931,0.95336,1
0.16833,0.82719,0.47526,0.019705,0.11746,0.761,0.47843,0.38013,0.081863,2
0.71864,0.63554,0.54123,0.46658,0.9486,0.71336,0.84412,0.36059,0.36086,4
0.4431,0.96103,0.69426,0.31762,0.058829,0.92548,0.67445,0.53733,0.24314,3
0.37692,0.19622,0.055019,0.87046,0.90192,0.10945,0.99205,0.34932,0.95289,1
0.11039,0.64382,0.87422,0.71187,0.66157,0.97335,0.49804,0.47625,0.66065,0
0.37666,0.19613,0.055184,0.87024,0.90205,0.10973,0.99212,0.34827,0.95293,1
0.37587,0.1964,0.054734,0.87083,0.90186,0.10988,0.99228,0.34897,0.95316,1
0.37629,0.19634,0.054791,0.87073,0.90188,0.11009,0.99212,0.34887,0.95303,1
0.7193,0.63569,0.54063,0.46681,0.94897,0.71298,0.84345,0.35981,0.36148,4
0.3096,0.85133,0.17995,0.57263,0.88573,0.21145,0.11334,0.77249,0.96128,6
0.3768,0.19601,0.055651,0.87042,0.902,0.10961,0.99228,0.3491,0.95302,1
0.37638,0.19605,0.055034,0.87065,0.90191,0.1101,0.99209,0.34911,0.95248,1
0.71892,0.63424,0.54165,0.46569,0.94962,0.71269,0.84411,0.36016,0.36048,4
0.44307,0.96103,0.69426,0.31768,0.058874,0.92544,0.67452,0.53737,0.24311,3
0.30919,0.85126,0.18008,0.57309,0.88615,0.21146,0.11407,0.77228,0.96102,6
0.44299,0.96096,0.69425,0.31739,0.05896,0.92572,0.67455,0.53786,0.24319,3
0.3761,0.19578,0.054831,0.87052,0.90188,0.10964,0.99202,0.34921,0.95271,1
0.52014,0.42473,0.61704,0.22503,0.70178,0.30106,0.21632,0.69308,0.14346,0
0.71851,0.63553,0.54221,0.46519,0.94901,0.7137,0.84294,0.36042,0.36112,4
0.44365,0.96129,0.69374,0.31793,0.059036,0.92577,0.67448,0.53719,0.2436,3
0.73279,0.47509,0.42233,0.59544,0.2731,0.75765,0.024598,0.5943,0.31446,0
0.3092,0.85166,0.18029,0.5724,0.88621,0.21173,0.11368,0.77274,0.961,6
0.44967,0.19665,0.62323,0.050355,0.0041756,0.24801,1.1238,0.041147,1.1163,0
0.71825,0.6345,0.54142,0.46671,0.94724,0.71323,0.84276,0.36112,0.36087,4
0.30898,0.85163,0.18008,0.57305,0.88588,0.21171,0.11338,0.77253,0.96133,6
0.53273,0.51188,0.86945,0.85262,0.33946,1.0665,0.43618,1.1099,0.05586,0
0.19653,0.60951,0.20662,0.78357,1.0901,0.41042,0.28375,1.0133,0.85285,0
0.37643,0.19625,0.054958,0.87046,0.90185,0.10974,0.99221,0.349,0.95307,1
0.73908,0.46632,0.52674,0.89742,0.65521,0.57027,0.64824,0.070206,1.1185,0
0.30918,0.85181,0.18035,0.57264,0.88607,0.21164,0.11413,0.77275,0.96119,6
0.35761,0.75141,0.76273,0.1981,0.72216,0.014638,0.13497,0.57582,0.90798,0
0.53705,0.25769,0.7225,0.88087,0.33524,0.13972,0.82256,0.80653,0.082835,0
0.069509,0.60372,0.80008,0.62456,0.40805,0.30329,0.85565,0.4841,0.35128,0
0.30936,0.85178,0.18053,0.57236,0.88587,0.21112,0.11413,0.77271,0.96139,6
0.3766,0.19632,0.054752,0.87028,0.90161,0.10998,0.99192,0.34891,0.95321,1
0.71888,0.63608,0.54218,0.46628,0.94907,0.7142,0.84412,0.3603,0.36108,4
0.35807,0.4396,0.041527,0.0070893,0.72392,0.37551,0.044681,0.24736,0.62836,0
0.54686,0.19632,0.40325,0.20365,0.053601,0.34895,0.23308,0.85691,0.62608,0
0.37694,0.19623,0.055239,0.8704,0.90222,0.11005,0.99202,0.34893,0.95291,1
0.30929,0.85196,0.18028,0.57281,0.88594,0.21157,0.11345,0.77261,0.9615,6
0.71868,0.63622,0.54186,0.46583,0.94813,0.71403,0.84408,0.36107,0.36107,4
0.37687,0.19628,0.054988,0.87069,0.90178,0.10991,0.99203,0.34943,0.95316,1
0.37606,0.196,0.054453,0.8704,0.90171,0.11004,0.99222,0.34918,0.95312,1
0.44278,0.96097,0.69407,0.31737,0.059046,0.92544,0.67441,0.53726,0.24322,3
0.28651,0.26896,0.76277,0.43095,0.68995,0.65075,0.65721,0.16434,0.085077,0
0.37617,0.19596,0.054812,0.87063,0.90231,0.10979,0.9922,0.34918,0.95287,1
0.72086,0.63685,0.54074,0.4655,0.9489,0.71338,0.84491,0.36087,0.36085,4
0.70068,0.089014,0.86024,0.5622,0.32233,0.33508,0.36117,0.25374,0.13658,0
0.59976,0.074879,0.25506,0.3098,0.9532,0.7688,0.80005,0.58847,0.69786,5
0.46854,0.47402,0.43093,0.33687,0.56264,0.79986,0.39364,0.043633,0.12002,0
