@relation m-out_data_15-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute class {0,1,2,3,4,5}

@data
0.70789,0.80627,0.28478,0.90371,0.84345,0.31461,0.56653,0.42472,0.69343,0.80468,0.46165,0.16737,0.33603,0.51205,0.8323,0.66446,0.17349,0
0.080301,0.50789,0.27723,0.86462,0.080053,0.78154,0.060525,0.56466,0.91982,0.15619,0.60998,0.03738,0.5069,0.39576,0.057928,0.27627,0.86064,2
0.39118,0.073621,0.76778,0.64285,0.16461,0.488,0.23405,0.20542,0.015346,0.78677,0.56412,0.8609,0.75471,0.70778,0.56996,0.8228,1.0675,0
0.01954,0.18724,0.65164,0.68257,0.57306,0.79968,1.0923,0.79757,0.48332,0.42728,0.66319,0.45724,0.068908,0.36343,0.64452,0.44618,0.61425,0
0.79876,0.02343,0.13262,0.27388,0.7889,0.13622,0.51383,0.40625,0.40675,0.28954,0.073992,0.65658,0.45963,0.096073,0.74911,0.69077,0.68856,0
0.7616,0.20303,0.56492,0.98399,0.42377,0.17397,0.48344,0.020578,0.95862,0.32314,0.99376,0.62086,0.49458,0.858,0.37776,0.88935,0.060788,4
0.25447,0.82288,0.80282,0.49089,0.097794,0.84284,0.078071,0.45142,0.96005,0.41274,0.98015,0.74486,0.23533,0.43097,0.58845,0.15732,0.66649,3
0.25499,0.82275,0.8031,0.48981,0.098495,0.84263,0.078051,0.45123,0.95993,0.41212,0.97944,0.74484,0.23476,0.43195,0.58837,0.15675,0.66658,3
0.74776,0.22768,0.58402,0.9862,0.41945,0.17102,0.48804,0.017443,0.97396,0.31818,0.97476,0.60419,0.50147,0.85657,0.38822,0.88972,0.055961,4
0.75082,0.2199,0.56758,0.97638,0.43166,0.17246,0.46924,0.019035,0.96166,0.31401,0.97372,0.60835,0.51621,0.86759,0.37187,0.88375,0.054678,4
0.080463,0.50882,0.27565,0.86725,0.078052,0.78298,0.061469,0.56934,0.92359,0.15816,0.60788,0.038673,0.50949,0.39161,0.060369,0.27339,0.86298,2
0.76459,0.84313,0.29385,0.80459,0.15677,0.078866,0.58939,0.23532,0.80326,0.70502,0.51032,0.76424,0.64648,0.76488,0.60726,0.2939,0.62738,1
0.66604,0.58858,0.66637,0.68636,0.72551,0.097674,0.23569,0.039074,0.90215,0.058965,0.47139,0.64781,0.17564,0.27444,0.47093,0.0593,0.23496,5
0.46789,0.090552,0.5475,0.21213,0.43209,0.97425,0.82153,0.97327,0.43172,0.68047,0.1571,0.11675,0.90119,0.78967,0.81123,0.60353,0.44823,0
0.7649,0.8433,0.29372,0.8046,0.15697,0.078146,0.5885,0.23567,0.80296,0.70551,0.50975,0.76465,0.6471,0.76429,0.6078,0.29456,0.62806,1
0.25448,0.82265,0.80281,0.49027,0.098551,0.84231,0.078144,0.45105,0.96002,0.41254,0.97986,0.7453,0.23464,0.43172,0.58865,0.1568,0.66641,3
0.25477,0.82256,0.80357,0.49061,0.098076,0.84297,0.077968,0.4516,0.96035,0.41237,0.97941,0.74519,0.23569,0.43137,0.58872,0.15631,0.66666,3
0.076482,0.50944,0.27727,0.86534,0.076076,0.78355,0.059806,0.56717,0.91967,0.15565,0.60575,0.042104,0.5115,0.39021,0.057761,0.27089,0.86383,2
0.080165,0.51159,0.27447,0.86459,0.079002,0.78315,0.059085,0.5656,0.92295,0.15679,0.6055,0.038154,0.51013,0.39144,0.055673,0.27456,0.86009,2
0.73359,0.20696,0.5734,1.0033,0.42311,0.17397,0.47718,0.019412,0.95818,0.30999,0.98634,0.60071,0.49799,0.85959,0.36504,0.8764,0.05508,4
0.079618,0.50873,0.27425,0.86489,0.079537,0.78646,0.059339,0.56424,0.92102,0.15956,0.60974,0.036983,0.51203,0.39369,0.059469,0.27548,0.86575,2
0.66547,0.58806,0.66709,0.68679,0.72537,0.097955,0.23593,0.039238,0.90197,0.058647,0.47122,0.64754,0.17625,0.27421,0.47039,0.058931,0.23561,5
0.25508,0.82254,0.80325,0.48993,0.097923,0.84236,0.078138,0.45131,0.96048,0.41202,0.9798,0.74507,0.23539,0.43155,0.58844,0.15706,0.66688,3
0.042429,0.75596,0.16437,0.96329,0.040694,0.45811,0.03886,0.3434,0.93329,0.10838,0.75455,0.021613,0.086177,0.19502,0.26097,0.71756,0.25854,0
0.75351,0.21465,0.56996,0.97851,0.43378,0.18096,0.47337,0.019857,0.9596,0.31124,0.97685,0.60992,0.513,0.86888,0.37419,0.88412,0.057987,4
0.6653,0.58808,0.66655,0.68644,0.72597,0.097773,0.23618,0.039034,0.9016,0.058967,0.47102,0.64809,0.1763,0.2742,0.47104,0.058679,0.23516,5
0.077784,0.51388,0.27725,0.86976,0.080504,0.78345,0.057964,0.56719,0.9198,0.156,0.60842,0.038391,0.5086,0.39612,0.059647,0.27645,0.86029,2
0.075415,0.50894,0.275,0.86816,0.079415,0.78369,0.059666,0.57003,0.92505,0.156,0.60679,0.037948,0.50702,0.3938,0.058092,0.27195,0.86037,2
0.076526,0.51021,0.27925,0.86811,0.079256,0.78414,0.059578,0.56609,0.92178,0.15995,0.60705,0.038091,0.5103,0.39213,0.057929,0.27364,0.8621,2
0.078332,0.50775,0.274,0.86699,0.079208,0.78252,0.059799,0.56832,0.922,0.15806,0.60795,0.038034,0.51055,0.39372,0.057463,0.27154,0.86249,2
0.66545,0.58752,0.66665,0.68618,0.72616,0.098716,0.23499,0.039411,0.90192,0.058921,0.47071,0.64809,0.17657,0.27468,0.47152,0.059059,0.2358,5
0.65791,0.27868,0.57575,0.79275,0.37075,0.83113,0.21805,0.93586,0.29205,0.6638,1.0587,0.14433,0.52261,0.61056,0.70775,0.64751,0.54649,0
0.080188,0.51387,0.27377,0.86424,0.081598,0.78568,0.058265,0.5683,0.92122,0.1581,0.61001,0.037307,0.50727,0.39064,0.056779,0.27303,0.86507,2
0.72612,0.22362,0.56984,0.96997,0.42024,0.18184,0.4631,0.042626,0.97338,0.32896,0.98676,0.61383,0.53104,0.87682,0.38034,0.87442,0.069651,4
0.25434,0.82298,0.80307,0.49012,0.098616,0.8427,0.078892,0.45106,0.96046,0.41233,0.97901,0.74536,0.23518,0.43119,0.58848,0.15722,0.66677,3
0.081017,0.51374,0.2777,0.86463,0.078579,0.78616,0.056311,0.56746,0.92579,0.15488,0.60458,0.037203,0.51024,0.39041,0.05894,0.27472,0.8613,2
0.7476,0.21565,0.57083,0.97876,0.43242,0.17752,0.47679,0.020614,0.96022,0.31217,0.98006,0.61193,0.51016,0.8639,0.37267,0.88581,0.055392,4
0.7546,0.22506,0.56441,0.98329,0.43618,0.18363,0.47621,0.022067,0.95508,0.30298,0.97383,0.62694,0.51317,0.88109,0.37432,0.88858,0.066337,4
0.078797,0.50807,0.27998,0.86688,0.079766,0.78482,0.055658,0.56857,0.92123,0.15954,0.60769,0.039317,0.51189,0.39495,0.058205,0.27041,0.85978,2
0.25509,0.82327,0.80372,0.49012,0.098541,0.84292,0.078015,0.45125,0.96024,0.41258,0.97967,0.74499,0.23531,0.43147,0.58825,0.15717,0.66669,3
0.75071,0.21768,0.57035,0.97238,0.43417,0.18583,0.4721,0.018365,0.95779,0.31545,0.98017,0.61205,0.51002,0.86588,0.37096,0.88495,0.051821,4
0.25485,0.82282,0.80319,0.49008,0.09804,0.84326,0.078356,0.4511,0.95992,0.41258,0.98018,0.74442,0.23463,0.43146,0.58849,0.15709,0.66748,3
0.25423,0.82285,0.80315,0.49089,0.09877,0.84272,0.077975,0.45183,0.96035,0.41226,0.97924,0.74473,0.23554,0.43118,0.58901,0.15693,0.66664,3
0.08077,0.51376,0.27542,0.86884,0.081317,0.78227,0.06107,0.56503,0.92027,0.15925,0.60613,0.04135,0.51204,0.39599,0.061192,0.27406,0.86417,2
0.075989,0.50923,0.2793,0.86902,0.077014,0.78399,0.061069,0.56536,0.92532,0.15541,0.60723,0.041395,0.51284,0.39272,0.059977,0.27621,0.86062,2
0.47019,0.86945,0.34824,0.36914,0.56965,0.89255,0.74916,0.42537,0.486,0.49773,0.941,0.18822,0.30903,0.16415,1.0972,0.31042,0.19462,0
0.6656,0.58768,0.66709,0.68716,0.72596,0.098665,0.23591,0.039452,0.90154,0.058538,0.47057,0.6476,0.17645,0.27465,0.47122,0.058619,0.23522,5
0.76501,0.84316,0.29398,0.80492,0.15643,0.078353,0.58951,0.23507,0.80276,0.70578,0.50995,0.76467,0.64608,0.76521,0.60723,0.29377,0.62753,1
0.077977,0.50804,0.27841,0.86498,0.079483,0.78131,0.060084,0.56453,0.92555,0.15836,0.608,0.040424,0.50853,0.39296,0.059228,0.27311,0.86048,2
0.66608,0.5886,0.66681,0.68641,0.72569,0.09818,0.23509,0.039311,0.90169,0.058469,0.47158,0.64753,0.17613,0.274,0.47066,0.058482,0.23498,5
0.66563,0.58755,0.66632,0.68657,0.72601,0.097979,0.23547,0.039035,0.90162,0.059503,0.47077,0.64792,0.17592,0.27447,0.47094,0.059309,0.23532,5
0.2547,0.82274,0.80328,0.49023,0.098254,0.84248,0.078235,0.45161,0.95935,0.41269,0.97977,0.74475,0.23492,0.43168,0.5885,0.15721,0.66695,3
0.6654,0.58835,0.66664,0.68629,0.72614,0.097889,0.23542,0.039405,0.90226,0.058841,0.47063,0.64759,0.17586,0.2744,0.47117,0.059102,0.23464,5
0.6654,0.58762,0.66697,0.68669,0.725,0.097569,0.2351,0.039068,0.90171,0.059303,0.47101,0.64769,0.17577,0.27448,0.47117,0.05921,0.23517,5
0.25492,0.82323,0.80305,0.48996,0.097955,0.84272,0.078706,0.45141,0.96045,0.41289,0.97901,0.7449,0.2356,0.43128,0.58859,0.15677,0.66752,3
0.66592,0.58862,0.66676,0.68663,0.72511,0.09809,0.23527,0.039645,0.90209,0.058492,0.47125,0.64736,0.17596,0.27462,0.47147,0.059282,0.23522,5
0.076281,0.51162,0.27815,0.86549,0.076613,0.78266,0.055671,0.56992,0.92181,0.15978,0.61034,0.038721,0.50785,0.3924,0.059122,0.27541,0.86463,2
0.66534,0.58815,0.66644,0.68625,0.72581,0.098242,0.23565,0.039511,0.90159,0.058857,0.47086,0.64779,0.17614,0.27452,0.47131,0.059031,0.23551,5
0.13891,0.46262,0.4898,0.22853,0.44367,0.079026,0.87058,0.33269,0.7071,0.35976,0.1907,0.051374,0.24014,0.22693,0.10685,0.6731,0.72016,0
0.77919,0.39548,0.086851,0.34492,0.037401,0.25456,0.40292,0.10795,0.047199,0.984,0.90181,0.81419,0.65972,0.78856,1.0269,0.34861,0.41442,0
0.76497,0.84335,0.2939,0.80476,0.1568,0.078806,0.5893,0.23521,0.80351,0.70537,0.51007,0.76425,0.64619,0.76452,0.60761,0.29355,0.628,1
0.7651,0.84341,0.29403,0.80435,0.15693,0.077835,0.58905,0.2354,0.80338,0.7051,0.5099,0.76496,0.64661,0.76513,0.60811,0.29379,0.6278,1
0.076541,0.51068,0.27709,0.86592,0.077239,0.78166,0.056923,0.56874,0.91997,0.15428,0.60783,0.037867,0.51126,0.39637,0.060295,0.27373,0.86474,2
0.66527,0.58831,0.66648,0.68674,0.72574,0.097965,0.23584,0.039478,0.90182,0.059174,0.47033,0.64765,0.17602,0.27469,0.47084,0.058281,0.23583,5
0.66573,0.58831,0.66694,0.68665,0.72578,0.09798,0.23524,0.039983,0.90195,0.059052,0.47051,0.64791,0.17674,0.27435,0.4711,0.058894,0.23529,5
0.66541,0.58804,0.66701,0.68689,0.72552,0.098435,0.23549,0.038942,0.90159,0.058375,0.47074,0.64778,0.17658,0.27392,0.47081,0.05869,0.23526,5
0.078004,0.51344,0.27383,0.86975,0.07828,0.7872,0.056699,0.56519,0.92033,0.15657,0.6074,0.037834,0.51159,0.39145,0.060051,0.27071,0.8623,2
0.19986,0.69213,0.28255,0.43068,0.51408,0.10995,0.47965,0.53196,0.31766,0.71833,0.73699,0.57806,0.73231,0.76843,0.40118,0.68004,0.29079,0
0.25436,0.82309,0.80281,0.49043,0.098725,0.84337,0.078201,0.45168,0.96046,0.41234,0.98013,0.74502,0.235,0.4317,0.58797,0.15756,0.66681,3
0.075895,0.51077,0.27495,0.86637,0.079923,0.78402,0.05952,0.57032,0.92193,0.15996,0.60632,0.038473,0.51121,0.39098,0.059232,0.27205,0.85961,2
1.1258,0.9259,0.23356,0.40515,0.078428,0.94179,0.50997,0.55523,0.67674,0.076542,0.13941,0.089681,0.97466,0.69417,0.019324,0.37383,0.38581,0
0.74257,0.19375,0.57473,0.98053,0.43111,0.16908,0.4817,0.011096,0.95866,0.30932,0.98376,0.61608,0.50501,0.85118,0.37076,0.90765,0.069698,4
0.25439,0.82274,0.80297,0.49059,0.097868,0.84308,0.078463,0.45107,0.96013,0.41275,0.97982,0.74447,0.23496,0.4314,0.58826,0.15641,0.66758,3
0.079561,0.51279,0.27679,0.86948,0.078387,0.78567,0.057815,0.57034,0.92143,0.15443,0.60946,0.039355,0.51236,0.39117,0.060748,0.27308,0.86565,2
0.25431,0.82337,0.80255,0.49091,0.097692,0.8426,0.078378,0.45179,0.95984,0.41295,0.97961,0.74481,0.23532,0.43122,0.58838,0.15668,0.6669,3
0.077246,0.51093,0.27553,0.86513,0.076065,0.78642,0.058632,0.56874,0.91959,0.15715,0.60418,0.036416,0.51251,0.3942,0.057985,0.27657,0.86398,2
0.76474,0.8439,0.29368,0.80437,0.15691,0.078412,0.58952,0.2353,0.80328,0.70634,0.50983,0.76405,0.64623,0.76529,0.60775,0.29396,0.62708,1
0.74976,0.21837,0.57075,0.98469,0.43246,0.18142,0.475,0.019004,0.96186,0.31303,0.98089,0.61006,0.5093,0.86163,0.3729,0.8882,0.064366,4
0.7425,0.22725,0.56028,0.99045,0.42249,0.18875,0.48667,0.020729,0.95539,0.30838,0.98934,0.60035,0.51379,0.86866,0.36171,0.88933,0.047819,4
0.25486,0.8229,0.80328,0.49062,0.098221,0.84219,0.078443,0.45133,0.96056,0.41236,0.98027,0.74518,0.23543,0.4316,0.58768,0.15732,0.66685,3
0.7336,0.21473,0.56789,0.98518,0.43402,0.1597,0.47725,-0.00887,0.94942,0.30811,0.98468,0.60822,0.50268,0.85796,0.37194,0.8853,0.042651,4
0.34457,0.27759,0.099396,0.80401,0.14025,0.88017,0.32897,0.77896,0.88577,0.51975,0.45226,0.68114,0.93983,0.76876,0.34058,0.38037,0.045067,0
0.25452,0.82273,0.80317,0.49017,0.098051,0.84235,0.07848,0.45157,0.95962,0.41247,0.97955,0.74474,0.23556,0.43169,0.58809,0.15729,0.66665,3
0.25476,0.82346,0.80294,0.48984,0.098058,0.84311,0.078188,0.45124,0.96065,0.41187,0.97977,0.74477,0.23581,0.43157,0.58875,0.15719,0.6673,3
0.077724,0.50838,0.27764,0.8678,0.075312,0.7851,0.057244,0.56885,0.9218,0.15928,0.60501,0.041267,0.5092,0.39031,0.055569,0.27248,0.86473,2
0.077266,0.50781,0.27379,0.8696,0.076732,0.78659,0.059477,0.56633,0.92495,0.15737,0.60805,0.039332,0.51173,0.39629,0.058821,0.27364,0.86395,2
0.66559,0.58787,0.66656,0.68659,0.72511,0.098278,0.23515,0.03914,0.90196,0.058796,0.47081,0.64785,0.17656,0.27439,0.47082,0.05901,0.2352,5
0.079167,0.50936,0.28007,0.86926,0.076364,0.78342,0.060579,0.56695,0.92256,0.15714,0.60677,0.038793,0.51264,0.39392,0.057393,0.27213,0.86556,2
0.2548,0.82269,0.8034,0.49095,0.098479,0.84292,0.078267,0.45184,0.95992,0.41263,0.97932,0.74471,0.23463,0.43187,0.58778,0.15684,0.66745,3
0.075546,0.51109,0.27692,0.8681,0.079161,0.78463,0.060635,0.56728,0.92128,0.15548,0.60571,0.039674,0.5108,0.39609,0.059766,0.27644,0.86167,2
0.25424,0.82293,0.80325,0.49082,0.098366,0.84267,0.078535,0.45168,0.95997,0.41305,0.97971,0.74519,0.23549,0.43154,0.58905,0.15721,0.66648,3
0.2542,0.82289,0.80251,0.49052,0.097839,0.84243,0.078626,0.45145,0.96069,0.4123,0.97937,0.74462,0.23502,0.43154,0.588,0.15736,0.66669,3
0.075381,0.50752,0.27615,0.86361,0.075594,0.78454,0.060841,0.56869,0.92531,0.15755,0.60617,0.038335,0.50996,0.39284,0.059355,0.27205,0.86217,2
0.080817,0.50798,0.27432,0.86676,0.078359,0.78287,0.059435,0.56958,0.92171,0.16068,0.60779,0.036804,0.50925,0.39443,0.058285,0.2715,0.8628,2
0.6654,0.58799,0.66654,0.68692,0.72487,0.097823,0.23531,0.039366,0.9023,0.05887,0.47133,0.64753,0.17672,0.27393,0.4712,0.05881,0.23536,5
0.078767,0.51139,0.27729,0.86621,0.081244,0.78612,0.058948,0.56615,0.92438,0.15536,0.60503,0.037857,0.50783,0.39325,0.057347,0.27429,0.86021,2
0.080339,0.50805,0.27727,0.86933,0.07852,0.78584,0.058855,0.56597,0.92368,0.15945,0.60673,0.036256,0.5125,0.39469,0.061382,0.27428,0.86118,2
0.078198,0.51168,0.2798,0.8643,0.081557,0.78461,0.05681,0.56667,0.9254,0.15939,0.60949,0.038729,0.5119,0.39169,0.061472,0.27551,0.86233,2
0.7395,0.21514,0.58659,0.99789,0.42613,0.16829,0.47341,0.015872,0.96112,0.29912,0.97976,0.59632,0.49283,0.86617,0.37741,0.88477,0.070546,4
0.61336,0.92161,1.021,0.79962,0.81963,0.67504,0.15716,0.19479,0.58199,0.32994,0.43222,1.069,0.74749,0.61237,0.37286,0.76369,0.42919,0
0.6661,0.58767,0.66617,0.68657,0.72596,0.09776,0.23566,0.039153,0.90179,0.058589,0.47105,0.64814,0.1769,0.2745,0.47105,0.059059,0.23575,5
0.07495,0.51318,0.27932,0.86395,0.075355,0.7848,0.060766,0.56709,0.92356,0.15574,0.60885,0.041312,0.51147,0.3954,0.055629,0.27071,0.86004,2
0.666,0.58796,0.66658,0.68671,0.72552,0.098696,0.23586,0.038921,0.90235,0.059052,0.47118,0.64807,0.17598,0.27425,0.47067,0.058714,0.2354,5
0.66568,0.58779,0.66641,0.68713,0.72531,0.097638,0.23591,0.039473,0.90226,0.058471,0.47066,0.64737,0.17601,0.27507,0.47122,0.058676,0.23569,5
0.078652,0.51116,0.27632,0.86554,0.080661,0.78566,0.061281,0.56486,0.92426,0.15709,0.60653,0.040845,0.51036,0.396,0.055693,0.27088,0.85967,2
0.73875,0.21343,0.576,0.97379,0.41614,0.17014,0.45766,0.0076424,0.96982,0.32841,0.9835,0.61604,0.50541,0.86233,0.37667,0.89617,0.067109,4
0.080321,0.51371,0.27497,0.86627,0.080809,0.78756,0.05908,0.56791,0.91956,0.15517,0.60424,0.036897,0.50735,0.39406,0.055285,0.27534,0.8652,2
0.12095,0.55106,0.52154,0.52525,0.8121,0.46143,0.68194,0.17155,0.92423,0.65036,0.3317,0.018253,0.52138,0.02081,0.62932,0.02172,0.079352,0
0.077657,0.50762,0.27811,0.86695,0.081141,0.78583,0.055767,0.5649,0.92059,0.15944,0.61026,0.040339,0.50706,0.39448,0.057443,0.27109,0.85955,2
0.077174,0.51386,0.27392,0.86889,0.076877,0.78639,0.057267,0.56472,0.92114,0.15824,0.60752,0.039304,0.51298,0.39366,0.059055,0.2766,0.86074,2
0.76522,0.84403,0.29358,0.80488,0.15628,0.078574,0.58911,0.23478,0.80331,0.70574,0.51047,0.76457,0.64671,0.7653,0.60751,0.29405,0.62759,1
0.078124,0.51386,0.27477,0.86648,0.078827,0.78229,0.057205,0.56875,0.92511,0.15429,0.60441,0.040559,0.507,0.39076,0.058713,0.27372,0.85956,2
0.034914,0.86506,0.15722,0.52503,0.60326,0.50122,0.58609,0.3611,0.061329,0.49705,0.77489,0.27667,0.88808,0.62327,0.48554,0.98501,0.41632,0
0.74912,0.21554,0.5688,0.97319,0.41695,0.17052,0.47528,0.02339,0.95151,0.30554,0.97487,0.59809,0.51303,0.88352,0.36077,0.90267,0.060344,4
0.077085,0.51353,0.27919,0.86395,0.077902,0.78332,0.056693,0.56778,0.92183,0.15955,0.60912,0.038977,0.50717,0.39379,0.058569,0.27508,0.86426,2
0.25482,0.82307,0.80369,0.49021,0.098031,0.84286,0.078629,0.45125,0.95993,0.41221,0.97947,0.74462,0.23588,0.43103,0.58859,0.157,0.66682,3
0.25479,0.82274,0.8028,0.49073,0.097714,0.84292,0.078379,0.45087,0.9598,0.41227,0.97974,0.74494,0.23597,0.43138,0.58879,0.15718,0.66695,3
0.76456,0.84317,0.29427,0.80501,0.1568,0.078417,0.58918,0.23604,0.80351,0.70618,0.5103,0.76464,0.64671,0.76492,0.60791,0.2941,0.62703,1
0.75852,0.21927,0.58257,0.97813,0.44754,0.17384,0.47738,0.048158,0.95037,0.31368,0.97561,0.64015,0.5118,0.85958,0.39172,0.87628,0.056158,4
0.25503,0.82274,0.80291,0.49094,0.09774,0.8425,0.07858,0.45113,0.96015,0.412,0.97994,0.74496,0.23531,0.43138,0.5884,0.15685,0.66702,3
0.081186,0.51089,0.27853,0.86371,0.080477,0.78294,0.060181,0.56487,0.92064,0.15647,0.60546,0.038762,0.51072,0.39169,0.056505,0.27603,0.86134,2
0.45339,0.098288,0.48658,1.1236,1.005,0.21056,0.90351,0.66038,0.97107,0.29447,0.17145,0.23089,0.91454,0.58201,0.28855,0.76078,0.20576,0
0.75441,0.22311,0.57264,0.9873,0.41973,0.1736,0.45906,0.028906,0.96237,0.30323,0.97601,0.63198,0.50865,0.86511,0.3749,0.90427,0.070556,4
0.2544,0.82354,0.80276,0.49075,0.098069,0.84234,0.078185,0.45143,0.96042,0.41267,0.98001,0.74463,0.23506,0.43177,0.58838,0.15708,0.66652,3
0.25489,0.82305,0.8034,0.48999,0.098184,0.84278,0.078439,0.45149,0.96035,0.41279,0.97993,0.74441,0.2351,0.4318,0.58892,0.15764,0.66743,3
0.7478,0.21971,0.56922,0.98759,0.43291,0.17625,0.47007,0.020514,0.95696,0.32152,0.98008,0.62782,0.52483,0.87681,0.37774,0.88376,0.050405,4
0.25476,0.82332,0.80357,0.49055,0.09858,0.84299,0.078637,0.4512,0.95969,0.41193,0.97915,0.74455,0.23535,0.43172,0.58846,0.15736,0.66619,3
0.32327,1.045,0.62724,0.97201,0.7446,0.29938,0.71006,0.73645,0.70766,0.69613,0.57706,0.43057,0.60225,0.087606,0.34259,0.35269,0.67958,0
