@relation m-out_data_17-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute class {0,1,2,3,4,5}

@data
0.30547,0.03324,0.63728,0.85139,0.363,0.034323,0.97143,0.73137,0.45502,0.27196,0.086994,0.76143,0.27067,0.27593,0.42125,0.51851,0.77912,0.45282,0.76294,0.63685,2
0.23557,0.96258,0.92315,0.86805,0.17175,0.46499,0.13039,0.36366,0.34167,0.96581,0.8955,0.64315,0.98104,0.03476,0.7231,0.34583,0.64825,0.055702,0.25292,0.27517,5
0.70056,0.66329,0.30639,0.30097,0.96682,0.78324,0.88133,0.69691,0.3931,0.21636,0.52062,0.72528,0.18485,0.18266,0.90359,0.23637,0.17808,0.20741,0.87689,0.24029,3
0.29797,0.02968,0.63248,0.84389,0.36183,0.028476,0.97171,0.72756,0.45453,0.2749,0.08869,0.76264,0.27011,0.27404,0.41971,0.51672,0.78436,0.45781,0.75657,0.63793,2
0.30504,0.030171,0.63477,0.8454,0.36188,0.032968,0.97373,0.72818,0.45075,0.27563,0.087746,0.76162,0.27134,0.27311,0.42461,0.51488,0.7814,0.4514,0.75784,0.6344,2
0.75706,0.88056,0.96895,0.87989,0.66789,0.8475,0.54441,0.82466,0.66395,0.30126,0.06353,0.064184,0.66472,0.73033,0.51192,0.12399,0.058212,0.57341,0.54853,0.15014,1
0.7558,0.87718,0.97571,0.87454,0.667,0.85125,0.54399,0.81754,0.66932,0.30668,0.057788,0.063749,0.67093,0.72554,0.51756,0.12438,0.062573,0.57375,0.54908,0.15586,1
0.30053,0.034379,0.63608,0.84793,0.36117,0.031268,0.97241,0.72524,0.45581,0.27359,0.089744,0.76202,0.27716,0.27465,0.41873,0.51396,0.77923,0.45288,0.75668,0.63821,2
0.24587,0.95236,0.89372,0.86566,0.15498,0.44811,0.13168,0.36072,0.29813,0.92149,0.88269,0.62429,0.96124,0.035437,0.70902,0.32979,0.63449,0.043357,0.24325,0.26686,5
0.69571,0.66376,0.30037,0.30688,0.97263,0.78924,0.88163,0.69244,0.3969,0.21542,0.52153,0.73105,0.17785,0.18334,0.9094,0.23894,0.17749,0.2135,0.87636,0.24364,3
0.75739,0.87633,0.97476,0.88141,0.66733,0.84739,0.5437,0.82114,0.66524,0.30502,0.063735,0.057795,0.66929,0.72968,0.51661,0.12348,0.062418,0.57409,0.54939,0.14986,1
0.30441,0.027964,0.63928,0.85017,0.36196,0.030052,0.97003,0.72862,0.45412,0.27781,0.093422,0.76304,0.27617,0.27126,0.42227,0.51952,0.78354,0.45313,0.76067,0.63943,2
0.30536,0.034355,0.63355,0.84315,0.36687,0.027345,0.9726,0.72495,0.45154,0.2755,0.093851,0.75896,0.27113,0.26793,0.42123,0.52053,0.78082,0.45443,0.75837,0.63501,2
0.30121,0.028377,0.63298,0.84722,0.36356,0.031755,0.97095,0.72797,0.45816,0.2703,0.089957,0.75896,0.27544,0.26969,0.42133,0.51703,0.78033,0.45075,0.76072,0.63403,2
0.30403,0.030159,0.6316,0.84373,0.35939,0.033409,0.97708,0.72384,0.45811,0.27193,0.088128,0.76089,0.27273,0.27261,0.42263,0.51798,0.78127,0.45595,0.75689,0.63711,2
0.93319,0.40374,0.35319,0.092027,0.74294,0.49173,0.49222,0.024141,0.91805,0.96166,0.51485,0.84583,0.57364,0.60181,0.33418,0.86117,0.26563,0.99954,0.33343,0.68317,4
0.70065,0.67169,0.30712,0.30565,0.97226,0.79072,0.87452,0.69835,0.39696,0.21519,0.51482,0.72555,0.18399,0.1792,0.90504,0.24569,0.18417,0.20967,0.8761,0.23807,3
0.76263,0.87687,0.97337,0.87418,0.66359,0.85084,0.54293,0.81639,0.66432,0.30553,0.058725,0.058497,0.66505,0.726,0.52064,0.11694,0.055667,0.57338,0.54495,0.14983,1
0.30289,0.028629,0.63386,0.84611,0.36403,0.026425,0.97591,0.72899,0.45392,0.27245,0.094842,0.76458,0.27302,0.26963,0.42394,0.51988,0.78027,0.45086,0.76274,0.63284,2
0.76215,0.87682,0.97395,0.87911,0.66658,0.84643,0.54427,0.81763,0.66919,0.30632,0.063283,0.062307,0.66922,0.7261,0.51813,0.12329,0.062231,0.58071,0.54931,0.15505,1
0.93854,0.39811,0.36626,0.093077,0.73074,0.4954,0.49323,0.038442,0.9375,0.97671,0.52615,0.85834,0.61646,0.60749,0.32427,0.85293,0.28692,0.97574,0.34216,0.71092,4
0.30555,0.031852,0.6351,0.8486,0.36216,0.031988,0.97308,0.72911,0.45387,0.27351,0.09173,0.75886,0.27663,0.27323,0.42087,0.5177,0.78242,0.45609,0.76194,0.63413,2
0.30251,0.029046,0.63674,0.84489,0.36602,0.032095,0.97027,0.732,0.45636,0.27819,0.09412,0.75851,0.27069,0.27219,0.42251,0.51887,0.77848,0.45808,0.7614,0.63241,2
0.92275,0.37848,0.34322,0.067125,0.69773,0.44404,0.49602,0.038975,0.92899,0.95962,0.52507,0.87489,0.5862,0.59946,0.33911,0.85378,0.26809,0.98723,0.31071,0.7072,4
0.93339,0.39132,0.36428,0.091429,0.72608,0.48702,0.48504,0.029142,0.93918,0.96962,0.51382,0.8454,0.60463,0.60109,0.3299,0.85128,0.27341,0.98096,0.33051,0.70135,4
0.75571,0.88111,0.97548,0.87543,0.66169,0.84665,0.54735,0.82284,0.67086,0.30044,0.05889,0.062647,0.66337,0.72943,0.51596,0.11878,0.062822,0.57883,0.54162,0.14734,1
0.76095,0.8761,0.96729,0.87467,0.66666,0.84677,0.54383,0.81717,0.66546,0.30154,0.068014,0.058168,0.66438,0.72486,0.51614,0.11883,0.055563,0.57296,0.54949,0.1477,1
0.30524,0.030527,0.63209,0.84559,0.36323,0.028307,0.9753,0.72624,0.45256,0.27319,0.08917,0.76234,0.27427,0.27558,0.42017,0.52024,0.78507,0.45686,0.75699,0.63478,2
0.94332,0.38585,0.34206,0.090535,0.72682,0.48799,0.44918,0.040045,0.96144,0.94313,0.53328,0.85605,0.59658,0.59857,0.34307,0.85253,0.26884,0.97964,0.35216,0.68484,4
0.7004,0.66125,0.30443,0.30563,0.9741,0.78414,0.87814,0.69205,0.39668,0.21022,0.5191,0.72487,0.17989,0.17866,0.91055,0.23773,0.1836,0.21656,0.87444,0.23893,3
0.30273,0.030572,0.63529,0.84842,0.3628,0.031091,0.97075,0.72435,0.45568,0.27545,0.092766,0.75764,0.27592,0.27203,0.41875,0.51862,0.78001,0.45681,0.76186,0.63407,2
0.19976,0.3821,0.30972,0.86589,0.23098,0.82131,0.51759,0.25193,0.40697,0.3947,0.17426,0.75849,0.62905,0.43482,0.72416,0.5535,0.48541,0.83947,1.0104,0.69386,0
0.76109,0.88051,0.96844,0.87405,0.66348,0.85129,0.55044,0.82164,0.66384,0.3072,0.057154,0.058261,0.66978,0.73214,0.51166,0.12631,0.062178,0.5808,0.54829,0.15332,1
0.3906,0.030628,0.25351,0.53085,0.46426,0.94491,0.95768,0.8605,0.16642,0.52316,0.46582,0.75584,0.96836,0.27134,0.53822,1.1524,0.66108,0.70642,0.44485,0.12747,0
0.76245,0.88046,0.96911,0.87851,0.66086,0.84521,0.54243,0.82144,0.66511,0.30578,0.058882,0.063625,0.6699,0.72639,0.51606,0.11898,0.062508,0.57884,0.54951,0.15022,1
0.75653,0.8815,0.96864,0.87845,0.65956,0.85101,0.54737,0.82231,0.66966,0.30502,0.058508,0.062799,0.66394,0.73063,0.51154,0.12621,0.063987,0.57832,0.54404,0.14981,1
0.76164,0.87582,0.96965,0.87965,0.6613,0.84531,0.54902,0.82126,0.66244,0.30562,0.064549,0.056765,0.66476,0.7241,0.5122,0.12409,0.063015,0.57843,0.54964,0.15417,1
0.2529,0.92431,0.91276,0.86758,0.14952,0.43874,0.12684,0.33979,0.33057,0.92096,0.86683,0.63494,0.94788,0.023198,0.72204,0.31739,0.6125,0.055761,0.2292,0.26805,5
0.94655,0.37746,0.36605,0.083113,0.74416,0.49552,0.48283,0.02323,0.93612,0.95602,0.50746,0.85027,0.60459,0.61763,0.32978,0.84679,0.27365,1.0087,0.34418,0.69025,4
0.30317,0.029045,0.6369,0.84571,0.36703,0.033244,0.97073,0.7312,0.45211,0.27321,0.093806,0.76186,0.27439,0.27328,0.42441,0.51435,0.78178,0.45608,0.75681,0.63583,2
0.30523,0.02981,0.63453,0.84428,0.36168,0.029901,0.97618,0.72812,0.45814,0.27046,0.092376,0.7597,0.2698,0.27272,0.4218,0.5155,0.78048,0.45305,0.76184,0.63859,2
0.23267,0.93298,0.90342,0.8798,0.14678,0.47244,0.12999,0.37744,0.32386,0.92965,0.87668,0.63751,0.96935,0.022439,0.71177,0.34614,0.63273,0.050224,0.24149,0.2639,5
0.9332,0.39161,0.36355,0.090456,0.72796,0.48159,0.48752,0.03144,0.93757,0.97073,0.51519,0.84591,0.60307,0.59678,0.33807,0.85212,0.27072,0.97913,0.33475,0.70003,4
0.29818,0.028494,0.63597,0.84482,0.36069,0.033096,0.9716,0.72558,0.45656,0.27424,0.086952,0.76332,0.27276,0.27019,0.42288,0.52194,0.78052,0.45271,0.76362,0.63869,2
0.23694,0.93443,0.89741,0.86805,0.14989,0.44644,0.1049,0.36174,0.34216,0.92917,0.88318,0.61906,0.94707,0.01868,0.72392,0.31525,0.61448,0.064183,0.24303,0.26931,5
0.93785,0.39435,0.35355,0.088023,0.70481,0.46186,0.44828,0.03127,0.92403,0.93671,0.54342,0.83372,0.6162,0.63414,0.32505,0.83737,0.29423,0.97121,0.3219,0.70181,4
0.23141,0.94008,0.89652,0.87545,0.13985,0.44949,0.1115,0.35298,0.33152,0.93934,0.87416,0.62971,0.96978,0.030544,0.73272,0.32426,0.62925,0.037503,0.24712,0.24713,5
0.24572,0.94236,0.90675,0.87894,0.15054,0.43998,0.12658,0.36394,0.33758,0.9387,0.86674,0.64669,0.98529,0.023584,0.73656,0.32806,0.6341,0.040185,0.22885,0.26836,5
0.22535,0.92117,0.89447,0.87168,0.16131,0.42759,0.11689,0.36077,0.32354,0.93606,0.86563,0.62717,0.96082,0.021168,0.70397,0.34193,0.63595,0.049023,0.22649,0.25891,5
0.69477,0.66389,0.30761,0.3055,0.96808,0.78447,0.88134,0.69616,0.39301,0.21775,0.52019,0.7258,0.18573,0.18366,0.90603,0.24467,0.17726,0.21558,0.8816,0.24597,3
0.23967,0.9314,0.92331,0.87198,0.15377,0.45608,0.12045,0.37125,0.32669,0.9409,0.87981,0.65177,0.97998,0.040425,0.71619,0.3378,0.64147,0.076598,0.24873,0.27439,5
0.24884,0.94241,0.92814,0.87365,0.14277,0.45196,0.12106,0.34451,0.33182,0.9244,0.86431,0.63215,0.95319,0.033037,0.71262,0.33321,0.63599,0.044653,0.2402,0.27337,5
0.26285,0.93558,0.93406,0.89003,0.15901,0.46779,0.12501,0.38661,0.34096,0.93418,0.88643,0.63194,0.97527,0.033087,0.74011,0.34592,0.66095,0.056777,0.24139,0.28713,5
0.93204,0.39057,0.36222,0.087645,0.73024,0.4939,0.48763,0.033691,0.94447,0.96411,0.51377,0.8402,0.6104,0.59801,0.33528,0.85304,0.27014,0.97323,0.33625,0.69673,4
0.76167,0.87489,0.97488,0.87395,0.66365,0.8535,0.54756,0.81564,0.67039,0.30589,0.062241,0.056121,0.67126,0.72443,0.51264,0.12452,0.062539,0.57775,0.54864,0.15385,1
0.30449,0.031913,0.63276,0.84354,0.36618,0.032645,0.97554,0.7281,0.45099,0.27337,0.092574,0.76186,0.27308,0.27436,0.42137,0.52079,0.78113,0.45237,0.76126,0.63266,2
0.69397,0.66282,0.30443,0.30022,0.97208,0.7878,0.88148,0.69277,0.39158,0.20897,0.51511,0.7256,0.18348,0.17881,0.91071,0.23869,0.17596,0.21767,0.8805,0.23891,3
0.6913,0.23523,0.93151,0.41588,0.49698,0.9163,0.2226,0.28983,0.3567,0.26777,0.14107,0.87002,0.90333,0.31426,0.65095,0.12194,0.37008,0.55363,0.37546,0.11138,0
0.69985,0.66299,0.2981,0.30144,0.97262,0.78782,0.87819,0.69213,0.39754,0.21034,0.51206,0.72951,0.18531,0.17909,0.90504,0.24022,0.17931,0.20832,0.87424,0.24358,3
0.76051,0.8722,0.9687,0.87346,0.66294,0.85089,0.54335,0.82105,0.66333,0.30142,0.062102,0.058725,0.66972,0.73104,0.51185,0.11822,0.06564,0.578,0.54887,0.14748,1
0.76092,0.88097,0.97375,0.87871,0.66699,0.85118,0.54853,0.81753,0.66882,0.29834,0.056061,0.066088,0.66535,0.72943,0.51724,0.11993,0.057287,0.57747,0.54904,0.15491,1
0.7561,0.87716,0.96796,0.87866,0.66703,0.8457,0.54792,0.82207,0.66305,0.30133,0.062476,0.06243,0.66553,0.72489,0.52007,0.12364,0.054056,0.57858,0.54792,0.15457,1
0.92676,0.48794,0.71437,0.084419,0.72704,1.1706,0.58359,0.11703,0.93857,0.1391,0.21975,0.68271,0.49651,0.26518,0.24369,0.89042,0.72263,0.66235,0.96871,0.53226,0
0.69904,0.66291,0.29631,0.30232,0.96818,0.78856,0.87817,0.69222,0.39301,0.21465,0.51966,0.72586,0.17885,0.1846,0.91295,0.23684,0.18385,0.20995,0.88155,0.2388,3
0.76054,0.87666,0.96901,0.87208,0.66667,0.84635,0.54411,0.82127,0.66446,0.30537,0.056849,0.058687,0.66455,0.73358,0.51912,0.12703,0.058294,0.57809,0.54484,0.15395,1
0.25616,0.93712,0.91693,0.89285,0.16428,0.47218,0.14233,0.38058,0.35797,0.96482,0.88796,0.6369,0.97291,0.035735,0.73804,0.33884,0.62685,0.069346,0.25444,0.25952,5
0.75628,0.88014,0.96694,0.8733,0.66732,0.84706,0.54946,0.81697,0.66453,0.30091,0.05847,0.065556,0.66197,0.72548,0.51221,0.11962,0.059207,0.57399,0.54488,0.14855,1
0.75836,0.62002,0.18318,0.42112,0.285,0.5046,0.036118,0.61021,0.28819,0.54775,0.6251,0.87837,0.33258,0.33506,0.3267,0.38872,0.49708,0.56826,0.49445,0.35656,0
0.30235,0.030383,0.63733,0.84695,0.36209,0.0272,0.97208,0.72696,0.45642,0.27744,0.089147,0.76524,0.27013,0.27419,0.41783,0.51948,0.77883,0.45286,0.75843,0.63995,2
0.29878,0.033199,0.63843,0.84922,0.35936,0.032705,0.97593,0.72578,0.45818,0.27161,0.087794,0.75884,0.27149,0.2703,0.42115,0.51789,0.78079,0.45468,0.75903,0.63927,2
0.76171,0.88335,0.96877,0.87459,0.66047,0.84616,0.54262,0.81646,0.66977,0.30452,0.057503,0.063182,0.66528,0.72553,0.51252,0.11971,0.062759,0.57831,0.54826,0.15426,1
0.24076,0.92923,0.91618,0.88193,0.13768,0.47988,0.12567,0.38559,0.34023,0.93709,0.89906,0.64062,0.96968,0.057515,0.72598,0.33183,0.64659,0.061964,0.26456,0.27434,5
0.75625,0.8823,0.97295,0.87449,0.6636,0.85268,0.54311,0.82371,0.66874,0.30511,0.054749,0.058223,0.66911,0.73008,0.51801,0.12319,0.058789,0.57779,0.54879,0.15361,1
0.7611,0.88108,0.97464,0.87976,0.66182,0.84565,0.54893,0.81643,0.67085,0.29932,0.057439,0.057975,0.6694,0.72938,0.51705,0.12003,0.063943,0.57829,0.54415,0.14999,1
0.54011,0.21077,0.34624,1.0196,0.13077,0.31729,0.21626,0.47194,0.41931,0.13812,0.2646,0.768,0.29952,0.42672,0.13619,0.60804,0.7748,0.89224,0.11628,0.93026,0
0.75728,0.88169,0.96934,0.87419,0.66192,0.84538,0.54738,0.82084,0.66964,0.30158,0.062547,0.058629,0.66198,0.72382,0.51743,0.11963,0.063253,0.57326,0.553,0.15,1
0.93999,0.3891,0.36896,0.095835,0.73127,0.49974,0.45435,-0.013493,0.93214,0.96398,0.53858,0.82304,0.62423,0.59807,0.33042,0.85234,0.27409,1.0135,0.31935,0.66894,4
0.93576,0.39915,0.36717,0.082199,0.71712,0.48551,0.47955,0.043028,0.94434,0.96938,0.52414,0.84266,0.60228,0.60258,0.33472,0.85197,0.27088,0.97547,0.34161,0.70343,4
0.70286,0.66884,0.30437,0.30669,0.96772,0.78088,0.88113,0.69259,0.39704,0.21414,0.52018,0.72899,0.18016,0.18294,0.90454,0.24755,0.1776,0.20865,0.87606,0.24002,3
0.70247,0.66388,0.30588,0.30178,0.97158,0.78393,0.87777,0.69273,0.39719,0.21444,0.51898,0.7293,0.18586,0.18601,0.90542,0.23835,0.17648,0.20978,0.87573,0.23726,3
0.89898,0.40706,0.37673,0.1076,0.748,0.48995,0.47356,0.038957,0.94856,0.96457,0.49592,0.83482,0.58216,0.59583,0.30922,0.85288,0.29241,0.96791,0.32239,0.70608,4
0.29885,0.027992,0.63508,0.84896,0.367,0.03331,0.97172,0.72432,0.45374,0.27362,0.093647,0.75825,0.27386,0.27534,0.42339,0.5154,0.78067,0.45594,0.76183,0.63692,2
0.69518,0.66814,0.30566,0.30631,0.97167,0.78226,0.87629,0.69645,0.39304,0.21386,0.51856,0.72913,0.18022,0.18355,0.90355,0.24583,0.17696,0.20954,0.88057,0.23895,3
0.75442,0.87576,0.96951,0.87993,0.66259,0.85096,0.549,0.8232,0.66498,0.30578,0.064578,0.06732,0.67092,0.72478,0.5159,0.12706,0.063505,0.57781,0.54799,0.15374,1
0.30022,0.031695,0.63223,0.85009,0.36474,0.031389,0.97068,0.72886,0.45646,0.27115,0.08689,0.75771,0.27413,0.27096,0.4175,0.52177,0.77932,0.4578,0.76074,0.63952,2
0.76157,0.881,0.9758,0.87481,0.66266,0.85173,0.54772,0.81665,0.66392,0.30626,0.065065,0.058427,0.67096,0.72411,0.51262,0.12365,0.057561,0.57397,0.5484,0.14903,1
0.22185,0.91208,0.91607,0.88587,0.13314,0.45082,0.10343,0.3598,0.35552,0.94978,0.88172,0.61065,0.94654,0.030317,0.73146,0.32143,0.63436,0.059217,0.23489,0.29103,5
0.3057,0.031346,0.63602,0.84605,0.36643,0.028888,0.97335,0.7292,0.45182,0.27495,0.086719,0.76213,0.27642,0.27382,0.42011,0.51513,0.78264,0.45654,0.75728,0.6387,2
0.6943,0.66729,0.30728,0.30589,0.96791,0.78436,0.87614,0.69749,0.38936,0.20808,0.51419,0.73053,0.18038,0.17841,0.91104,0.2394,0.18469,0.20949,0.87496,0.23726,3
0.75268,0.88019,0.97309,0.87892,0.66345,0.85344,0.54875,0.82242,0.6654,0.30004,0.058205,0.058754,0.66454,0.72623,0.51581,0.11853,0.063758,0.5725,0.5446,0.15442,1
0.25444,0.97819,0.92152,0.88124,0.18058,0.48495,0.14111,0.36618,0.34167,0.94567,0.89082,0.64662,0.98709,0.040574,0.74521,0.34744,0.64705,0.10057,0.27024,0.26779,5
0.69392,0.66412,0.30631,0.3023,0.96824,0.78254,0.87671,0.69598,0.39314,0.21376,0.51858,0.72289,0.18788,0.17899,0.90378,0.24702,0.17966,0.21404,0.88209,0.24336,3
0.76064,0.87605,0.9681,0.87536,0.66753,0.84492,0.54421,0.82133,0.66451,0.30122,0.059011,0.062018,0.67137,0.72568,0.51261,0.12336,0.057427,0.57426,0.55012,0.15463,1
0.28737,0.2039,0.48184,0.5074,0.52986,0.11086,0.27683,0.5075,0.20327,0.18865,0.84532,0.40422,0.25685,0.20556,0.10398,0.85967,0.82654,0.9715,0.35068,0.12361,0
0.75685,0.87673,0.96569,0.8749,0.66799,0.85125,0.54765,0.81756,0.6614,0.30122,0.0632,0.0584,0.66508,0.73055,0.51064,0.11978,0.062883,0.57391,0.55007,0.15401,1
0.69515,0.66916,0.30091,0.30185,0.97123,0.78091,0.8763,0.69738,0.39735,0.20803,0.51877,0.72883,0.18351,0.18257,0.91034,0.23882,0.17841,0.21482,0.8768,0.2398,3
0.75652,0.88095,0.96641,0.87516,0.65909,0.84722,0.54874,0.82194,0.6639,0.3047,0.062854,0.064998,0.66419,0.72542,0.51605,0.12744,0.057762,0.57737,0.54466,0.1465,1
0.20925,0.93596,0.90956,0.8765,0.13934,0.4335,0.12066,0.35328,0.32786,0.9516,0.8681,0.62103,0.96948,0.015023,0.73542,0.33033,0.61598,0.046343,0.23871,0.2596,5
0.69482,0.66965,0.30091,0.30621,0.9683,0.78302,0.88346,0.68987,0.39709,0.21409,0.51909,0.72915,0.18692,0.179,0.90915,0.24457,0.18418,0.2062,0.88253,0.24395,3
0.29917,0.033314,0.63801,0.85088,0.36624,0.034452,0.97382,0.72616,0.45113,0.27056,0.092782,0.76082,0.27252,0.27162,0.42289,0.51426,0.78392,0.4504,0.75888,0.6373,2
0.26835,0.95243,0.91885,0.88783,0.16549,0.47732,0.11332,0.36024,0.3447,0.9405,0.89488,0.63131,0.96404,0.031279,0.71445,0.35405,0.62862,0.076944,0.25266,0.27792,5
0.75745,0.88042,0.96913,0.88023,0.66713,0.85099,0.54771,0.82111,0.66939,0.30604,0.057788,0.057857,0.67015,0.7252,0.51181,0.1242,0.062508,0.57763,0.54842,0.15333,1
0.24556,0.95771,0.9284,0.89544,0.17352,0.47878,0.12801,0.37823,0.3319,0.95388,0.87029,0.64544,0.98506,0.042028,0.7277,0.32617,0.62568,0.066292,0.24434,0.27114,5
0.93707,0.39068,0.36032,0.092082,0.72751,0.4867,0.48098,0.02729,0.94049,0.96862,0.52038,0.84032,0.6059,0.60062,0.33565,0.85002,0.27512,0.97974,0.32905,0.69915,4
0.029783,0.5028,1.0189,0.24688,0.51495,0.36577,0.17195,0.49233,0.26608,0.45145,0.47125,0.37971,0.68858,0.05476,0.64806,0.16007,0.66683,0.19262,0.92885,0.38944,0
0.75744,0.87679,0.97267,0.86915,0.66231,0.84599,0.54925,0.82194,0.66902,0.3071,0.06235,0.064377,0.66284,0.72501,0.51755,0.11999,0.058349,0.57785,0.54426,0.15388,1
0.70047,0.66331,0.30514,0.30005,0.96797,0.78406,0.88302,0.69759,0.39738,0.21395,0.51469,0.72885,0.17938,0.18259,0.90475,0.23925,0.18316,0.21332,0.87667,0.23936,3
0.69556,0.6621,0.30098,0.30063,0.97169,0.78361,0.87494,0.69258,0.39262,0.2146,0.51386,0.7294,0.18629,0.17825,0.90567,0.24105,0.18339,0.21033,0.88307,0.23904,3
0.70006,0.66875,0.29902,0.30925,0.97295,0.78388,0.88332,0.69839,0.39112,0.21538,0.5152,0.72571,0.18365,0.18433,0.90532,0.24096,0.17921,0.214,0.88027,0.24013,3
0.30312,0.030462,0.63478,0.85116,0.36572,0.032645,0.97304,0.72743,0.45587,0.27467,0.086707,0.75963,0.27339,0.2733,0.41837,0.51786,0.78238,0.45095,0.75653,0.63913,2
0.70184,0.67112,0.30477,0.30555,0.96754,0.79033,0.88266,0.69248,0.39796,0.20997,0.51916,0.72516,0.18372,0.1829,0.90587,0.24031,0.18277,0.2138,0.88024,0.23989,3
0.22225,0.94478,0.89472,0.85307,0.13903,0.46015,0.11755,0.35732,0.31377,0.93879,0.86705,0.61503,0.94749,0.02488,0.72062,0.34104,0.62813,0.058856,0.22668,0.279,5
