@relation m-out_data_5-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute class {0,1,2}

@data
0.068059,0.77486,0.82506,0.37752,0.30948,0.28745,0.70905,0.98021,0.55556,0.84611,0.15617,0.97651,0.37891,0.88944,0.1774,0.62583,0.26791,0.33238,0.067453,0.087233,0.66561,0.31183,0.75463,1
0.10488,0.25071,0.042103,0.33092,0.20285,0.84316,0.64814,0.34623,0.24985,0.60255,0.078346,0.43257,0.78569,0.41128,0.56408,0.3636,0.4198,0.7513,0.32044,0.24103,0.58701,0.33474,0.44202,2
0.082769,0.23671,0.059421,0.29744,0.17945,0.8567,0.61679,0.3435,0.21519,0.59943,0.032666,0.41594,0.73713,0.38142,0.46503,0.32829,0.40413,0.73789,0.30732,0.17972,0.56937,0.32867,0.37481,2
0.066961,0.77749,0.82494,0.37909,0.31141,0.28707,0.70955,0.98109,0.55783,0.84575,0.1574,0.97895,0.37916,0.89003,0.17824,0.6232,0.26532,0.33281,0.068061,0.087278,0.66801,0.31222,0.75645,1
0.090271,0.2174,0.075465,0.32851,0.207,0.83272,0.62748,0.34362,0.2276,0.60311,0.047899,0.41953,0.76276,0.40205,0.50765,0.33402,0.41847,0.73302,0.29123,0.1925,0.5855,0.34582,0.39923,2
0.066743,0.77553,0.82254,0.37647,0.30992,0.28945,0.71075,0.98073,0.55672,0.8451,0.15608,0.97895,0.37678,0.88958,0.17592,0.62467,0.26636,0.33315,0.067234,0.090428,0.66775,0.30924,0.75638,1
0.7965,0.30042,0.32315,0.88976,0.17137,0.32058,0.58484,0.74858,0.47284,0.77637,0.055766,0.72885,1.0226,0.18647,0.3696,0.96917,0.47413,0.33257,1.0128,0.48458,0.99046,0.51431,0.96049,0
0.064939,0.77485,0.82178,0.37742,0.30923,0.28778,0.70919,0.97959,0.55518,0.84629,0.15558,0.97835,0.37616,0.88768,0.17787,0.62458,0.26559,0.33394,0.067651,0.087888,0.66653,0.31258,0.75364,1
0.065357,0.77573,0.82503,0.37706,0.3121,0.29018,0.70944,0.98113,0.55537,0.8459,0.15689,0.97996,0.37887,0.88739,0.17714,0.62506,0.26807,0.33514,0.068522,0.090468,0.66682,0.31241,0.7572,1
0.077061,0.22239,0.068204,0.30214,0.21043,0.84036,0.6156,0.3238,0.20276,0.61962,0.03037,0.40479,0.75098,0.37605,0.49625,0.33483,0.3859,0.72887,0.27922,0.18583,0.58042,0.32718,0.37093,2
0.09743,0.22984,0.078582,0.31066,0.20821,0.84061,0.62654,0.32473,0.23283,0.60523,0.045983,0.43411,0.78043,0.4167,0.5157,0.35013,0.40344,0.7275,0.30858,0.19962,0.57779,0.34221,0.39695,2
0.04382,0.18173,0.05532,0.32103,0.16219,0.82558,0.59994,0.30054,0.20425,0.55359,0.036166,0.45026,0.78155,0.36526,0.48491,0.32529,0.36946,0.7426,0.23693,0.21177,0.53806,0.32343,0.38571,2
0.092084,0.2341,0.072006,0.31927,0.19743,0.84799,0.63623,0.33346,0.21729,0.62531,0.054753,0.43711,0.77378,0.4044,0.5044,0.3262,0.41823,0.73973,0.30131,0.17382,0.58477,0.33298,0.40768,2
0.065525,0.77514,0.82429,0.37601,0.31236,0.29043,0.70952,0.98018,0.55609,0.84598,0.15488,0.97913,0.37835,0.89031,0.17664,0.6235,0.26632,0.33385,0.066563,0.088404,0.66701,0.3108,0.75614,1
0.065972,0.77728,0.82349,0.37721,0.31037,0.29009,0.71025,0.98073,0.55506,0.84711,0.15638,0.97928,0.37963,0.88793,0.17888,0.6256,0.26471,0.3356,0.065686,0.089291,0.66799,0.31242,0.75536,1
0.7973,0.82877,0.7949,0.7947,0.61366,0.38963,0.91255,0.89009,0.8052,0.49118,0.15562,0.34599,0.48825,0.16587,0.038246,0.021841,0.73109,0.16762,0.63878,0.11015,0.50117,0.87522,0.80809,0
0.094399,0.21332,0.071389,0.27695,0.18346,0.82752,0.62362,0.32017,0.22653,0.59662,0.015607,0.41878,0.76706,0.38091,0.48753,0.37457,0.39813,0.72078,0.2748,0.13623,0.54585,0.3197,0.40482,2
0.066586,0.77748,0.8236,0.37614,0.31275,0.28836,0.71168,0.98225,0.55709,0.84485,0.15695,0.97954,0.37889,0.8899,0.1788,0.62596,0.26459,0.33364,0.065736,0.087758,0.66662,0.31175,0.75586,1
0.089329,0.23513,0.064743,0.30692,0.19017,0.83296,0.61232,0.3238,0.21501,0.59318,0.04163,0.40773,0.76864,0.41268,0.50323,0.3221,0.39549,0.71879,0.28529,0.17143,0.56885,0.32622,0.39315,2
0.066654,0.77507,0.82239,0.37802,0.31095,0.29004,0.70954,0.98203,0.55792,0.84545,0.15585,0.9776,0.37807,0.88731,0.1776,0.6254,0.26462,0.33466,0.065955,0.087435,0.66573,0.30969,0.75412,1
0.067532,0.77775,0.82217,0.37925,0.3124,0.28961,0.71222,0.97958,0.55508,0.84656,0.15458,0.97882,0.37758,0.89021,0.17607,0.62544,0.26575,0.33282,0.06595,0.088164,0.6658,0.31092,0.75496,1
0.0675,0.77664,0.82464,0.37914,0.31172,0.28963,0.71042,0.97945,0.55642,0.84666,0.15525,0.9783,0.37843,0.88781,0.17897,0.62495,0.26549,0.33279,0.067248,0.089228,0.6658,0.31197,0.75378,1
0.093584,0.23853,0.053552,0.33296,0.20101,0.85684,0.61708,0.33586,0.21363,0.61013,0.055099,0.43616,0.76869,0.40109,0.51061,0.34757,0.38997,0.7215,0.29679,0.19099,0.60167,0.33823,0.39977,2
0.076624,0.22538,0.071707,0.32902,0.18788,0.84167,0.62427,0.32413,0.20717,0.59143,0.042848,0.41942,0.76231,0.38519,0.49187,0.32147,0.3916,0.7222,0.26698,0.17603,0.57138,0.33084,0.37621,2
0.065974,0.77786,0.82452,0.37634,0.31238,0.28734,0.71144,0.98064,0.55467,0.8444,0.15649,0.97724,0.37663,0.88815,0.17887,0.62614,0.26501,0.3357,0.065603,0.088491,0.66649,0.30963,0.75644,1
0.065005,0.77688,0.82396,0.37827,0.31203,0.28743,0.70897,0.97934,0.55776,0.84359,0.1547,0.97703,0.37682,0.88713,0.17736,0.62566,0.26651,0.33425,0.06784,0.087297,0.6651,0.31274,0.75464,1
0.38484,0.42502,0.1377,0.7153,0.72966,0.23469,0.85031,0.64386,0.023598,0.64226,0.96247,0.47847,0.32252,0.81933,0.91958,0.47111,0.38644,0.16032,0.32335,0.48292,0.80908,0.36374,0.90882,0
0.10544,0.22363,0.070072,0.32331,0.19853,0.84926,0.62505,0.33966,0.22888,0.59864,0.047271,0.42506,0.77442,0.4016,0.52575,0.34909,0.4143,0.74841,0.28405,0.18401,0.57696,0.33696,0.39797,2
0.10045,0.2031,0.082782,0.3157,0.19246,0.83784,0.62309,0.32072,0.22483,0.59288,0.050183,0.43169,0.73797,0.39882,0.46174,0.32562,0.39587,0.74282,0.28649,0.17928,0.57565,0.35037,0.39334,2
0.066023,0.77746,0.82514,0.37814,0.31093,0.28918,0.70912,0.97921,0.55729,0.84401,0.15724,0.977,0.37648,0.88839,0.17755,0.62541,0.26625,0.33305,0.064975,0.087361,0.66787,0.31212,0.75592,1
0.10588,0.23911,0.062982,0.32298,0.20546,0.86141,0.63182,0.32728,0.21558,0.59432,0.060052,0.435,0.75383,0.40696,0.49911,0.33577,0.4036,0.742,0.27323,0.19597,0.57367,0.35343,0.38207,2
0.080399,0.23304,0.072812,0.28648,0.21522,0.85335,0.61971,0.35258,0.21446,0.61422,0.024464,0.41253,0.74883,0.40484,0.48955,0.32218,0.36889,0.72117,0.29121,0.1533,0.56903,0.32845,0.37611,2
0.079301,0.21222,0.066166,0.31164,0.20802,0.83406,0.62016,0.34119,0.20581,0.5927,0.027038,0.4241,0.76173,0.41011,0.48728,0.32448,0.39708,0.71973,0.27345,0.17395,0.56919,0.33089,0.37402,2
0.088089,0.21104,0.10557,0.2959,0.22725,0.82944,0.63115,0.33536,0.25316,0.6005,0.020867,0.41042,0.77326,0.40665,0.49925,0.34835,0.41389,0.75794,0.2945,0.19064,0.56069,0.37371,0.38879,2
0.065626,0.77603,0.82168,0.37793,0.31255,0.28726,0.71107,0.98083,0.55785,0.84515,0.15436,0.97932,0.37906,0.88851,0.17898,0.62684,0.26617,0.33216,0.066779,0.08723,0.66634,0.31013,0.75358,1
0.76294,0.51618,0.22026,0.86076,0.28682,0.72988,0.64987,1.0059,0.85135,1.0045,0.74988,0.84001,0.79976,0.45854,0.65792,0.47356,0.77673,0.77466,0.64253,0.71581,0.68353,1.0229,0.52714,0
0.08633,0.2385,0.051849,0.31873,0.2034,0.85329,0.61871,0.3064,0.23182,0.60213,0.04256,0.41086,0.77609,0.3882,0.48518,0.32292,0.40293,0.72943,0.28154,0.17242,0.58029,0.34144,0.3712,2
0.065369,0.7749,0.82245,0.37703,0.31048,0.28775,0.71257,0.97924,0.55756,0.84358,0.15745,0.97662,0.37822,0.89018,0.17643,0.62415,0.26472,0.33259,0.06682,0.090024,0.66649,0.31043,0.75412,1
0.066648,0.77742,0.82228,0.37593,0.30958,0.28979,0.71181,0.98138,0.55535,0.84359,0.15702,0.97953,0.3794,0.88735,0.1793,0.62472,0.26695,0.33401,0.066664,0.089034,0.66494,0.31171,0.75723,1
0.13595,0.23319,0.043743,0.32197,0.19536,0.85856,0.61684,0.38003,0.22513,0.60215,0.052681,0.41975,0.75547,0.4292,0.45261,0.32926,0.39937,0.79214,0.26026,0.2205,0.59208,0.35812,0.39526,2
0.06553,0.77447,0.82249,0.37833,0.31098,0.28901,0.71145,0.98179,0.55432,0.84497,0.15519,0.97855,0.37948,0.8902,0.17814,0.62456,0.26609,0.33299,0.067938,0.090241,0.66607,0.30981,0.75498,1
0.091698,0.23904,0.090675,0.32679,0.22865,0.84948,0.64167,0.3483,0.22257,0.59732,0.050402,0.43201,0.75406,0.37406,0.50078,0.34678,0.40406,0.73859,0.29215,0.17662,0.56062,0.33858,0.42696,2
0.086653,0.22222,0.048161,0.30938,0.22171,0.85795,0.61513,0.3273,0.23733,0.61061,0.078473,0.44108,0.7331,0.41448,0.51757,0.33712,0.43309,0.75305,0.30612,0.18828,0.59342,0.36037,0.41397,2
0.065081,0.77749,0.82193,0.37713,0.31079,0.28869,0.71042,0.98083,0.55537,0.84451,0.15446,0.97959,0.37669,0.88935,0.178,0.62643,0.26673,0.33244,0.067722,0.090015,0.66772,0.30915,0.75607,1
0.50773,0.077632,0.58314,0.97981,0.42086,0.23066,0.17435,0.46646,0.071682,0.61579,0.83818,0.73748,0.92097,0.97164,0.41973,0.14275,0.26254,0.93147,0.52112,0.25488,0.79635,0.90577,0.82055,0
0.090762,0.17581,0.021395,0.33864,0.19216,0.89478,0.60471,0.3379,0.19741,0.57858,0.011029,0.42437,0.75683,0.38824,0.48365,0.31153,0.37213,0.72121,0.29222,0.17901,0.51575,0.30388,0.39072,2
0.066639,0.77716,0.82431,0.37885,0.31049,0.28774,0.71091,0.97929,0.55616,0.84424,0.15662,0.97857,0.37853,0.88805,0.17744,0.62445,0.26638,0.33249,0.067438,0.087662,0.66556,0.31026,0.75557,1
0.084181,0.20042,0.063196,0.31539,0.19202,0.82392,0.6212,0.32514,0.19673,0.61769,0.047531,0.44494,0.74823,0.38516,0.50154,0.33747,0.38486,0.76095,0.2873,0.18008,0.55432,0.31862,0.41277,2
0.1136,0.2435,0.090578,0.33821,0.21381,0.82047,0.61948,0.32722,0.21585,0.62239,0.016589,0.42133,0.75332,0.38174,0.51339,0.35294,0.44353,0.73565,0.29048,0.21599,0.61353,0.33669,0.38559,2
0.066641,0.77704,0.82482,0.37816,0.31176,0.28753,0.71049,0.97909,0.55608,0.84497,0.15425,0.97735,0.37613,0.89026,0.17699,0.62404,0.26724,0.3347,0.067174,0.090054,0.66629,0.30957,0.75678,1
0.10074,0.2251,0.055739,0.30809,0.20318,0.8502,0.61969,0.32973,0.22668,0.59467,0.042833,0.42354,0.76791,0.39094,0.47752,0.31349,0.38112,0.72363,0.27369,0.16911,0.56382,0.34807,0.38948,2
0.06651,0.77515,0.82363,0.37619,0.31151,0.28989,0.70986,0.98132,0.55633,0.84576,0.15596,0.9764,0.37784,0.88985,0.17608,0.62628,0.26489,0.33454,0.065373,0.087585,0.66525,0.30963,0.75608,1
0.064928,0.77625,0.82511,0.37752,0.30988,0.28726,0.71189,0.97897,0.55652,0.84411,0.15465,0.97698,0.37925,0.88696,0.17858,0.62471,0.26678,0.3334,0.068357,0.087307,0.66645,0.311,0.75401,1
0.086549,0.23104,0.065397,0.31575,0.20482,0.81939,0.6196,0.32896,0.21325,0.59469,0.029874,0.41497,0.77269,0.38725,0.47364,0.32486,0.37635,0.71652,0.29901,0.16657,0.5763,0.32364,0.40633,2
0.081645,0.22199,0.065084,0.31859,0.2159,0.85031,0.62509,0.32377,0.17555,0.61118,0.045873,0.42775,0.77152,0.38267,0.49194,0.34165,0.39936,0.70161,0.28835,0.1863,0.57402,0.3219,0.39768,2
0.090876,0.2193,0.088403,0.28677,0.19053,0.84779,0.62458,0.28726,0.22886,0.60085,0.029815,0.41269,0.7297,0.43574,0.43712,0.37307,0.38344,0.66314,0.27168,0.14515,0.55191,0.32472,0.41771,2
0.066111,0.77648,0.82317,0.37868,0.31128,0.2881,0.71033,0.97895,0.5547,0.84557,0.15612,0.9781,0.37791,0.88877,0.17811,0.62456,0.26728,0.33565,0.066406,0.087213,0.66657,0.31076,0.75381,1
0.078613,0.23634,0.0809,0.33091,0.20506,0.883,0.6281,0.34019,0.24803,0.62953,0.057237,0.43154,0.76294,0.41192,0.51262,0.36562,0.43372,0.7532,0.30098,0.20076,0.58567,0.31462,0.39339,2
0.065992,0.77503,0.82447,0.37882,0.31108,0.28952,0.7118,0.981,0.55461,0.84646,0.1572,0.97853,0.37675,0.88704,0.17905,0.62601,0.26764,0.33323,0.066916,0.08782,0.66616,0.31245,0.75584,1
0.075712,0.2192,0.084411,0.30861,0.19834,0.84054,0.63177,0.3532,0.21966,0.59843,0.048473,0.46713,0.76874,0.41965,0.48674,0.34325,0.41545,0.73877,0.28487,0.16324,0.56943,0.35902,0.41103,2
0.10027,0.21844,0.069251,0.32886,0.21069,0.84084,0.63258,0.34584,0.23934,0.64013,0.044748,0.42143,0.77021,0.39344,0.4982,0.32698,0.41373,0.73473,0.31088,0.18283,0.55857,0.32897,0.39352,2
0.068156,0.77662,0.82313,0.37703,0.312,0.28917,0.71223,0.98041,0.55783,0.84484,0.15581,0.97948,0.37616,0.88991,0.17576,0.62479,0.26672,0.33441,0.068269,0.089106,0.66756,0.31188,0.75716,1
0.099701,0.22067,0.064079,0.32799,0.19779,0.83036,0.63748,0.33765,0.23958,0.60718,0.064293,0.43306,0.77354,0.37263,0.49836,0.33641,0.39886,0.73283,0.26672,0.18701,0.61568,0.31827,0.40132,2
0.71699,0.51918,0.84917,0.10516,0.5995,0.25619,0.33961,0.71413,0.51839,0.4287,1.1632,0.20061,0.12318,0.21885,0.67727,0.65061,0.44955,0.91651,0.66323,0.34651,0.16226,0.75685,0.74908,0
0.096516,0.24266,0.071921,0.30601,0.19059,0.84362,0.61686,0.33237,0.22921,0.58873,0.060148,0.43468,0.77205,0.39052,0.50956,0.3379,0.39841,0.75097,0.29592,0.18633,0.58599,0.33096,0.40724,2
0.36984,0.11913,0.43075,0.29364,0.56885,0.18772,0.17292,0.76766,0.48045,0.97655,0.70983,0.37795,0.99296,0.4218,0.85244,0.47299,0.58685,0.66675,0.38561,0.82086,0.94159,0.066769,0.79116,0
0.072556,0.25446,0.071478,0.30149,0.18302,0.83025,0.6112,0.31805,0.21585,0.59993,0.032752,0.41146,0.76425,0.39403,0.46238,0.32932,0.40003,0.72289,0.27596,0.1635,0.56177,0.31437,0.39815,2
0.069462,0.21492,0.04938,0.29639,0.17862,0.84129,0.63026,0.29335,0.20014,0.58919,0.047307,0.43816,0.74786,0.38908,0.46327,0.33468,0.39901,0.75544,0.29721,0.16427,0.53929,0.35229,0.38052,2
0.10062,0.19683,0.088396,0.32075,0.20861,0.86236,0.68224,0.33439,0.21874,0.58026,0.062612,0.36923,0.76279,0.42504,0.49688,0.33856,0.44301,0.70762,0.29259,0.20241,0.58449,0.3285,0.39409,2
0.095153,0.22473,0.065443,0.30775,0.22028,0.84772,0.61565,0.3263,0.21817,0.59683,0.058615,0.43625,0.76076,0.40855,0.48856,0.3423,0.40781,0.7412,0.28446,0.15719,0.5597,0.35296,0.40498,2
0.10233,0.22397,0.10192,0.31247,0.22882,0.86969,0.60867,0.32162,0.23877,0.65942,0.044829,0.42994,0.76522,0.39422,0.51761,0.35673,0.38529,0.77584,0.30886,0.15356,0.57849,0.34176,0.44147,2
0.10938,0.82707,0.044019,0.32054,0.32403,0.33784,0.80517,0.33749,0.1334,0.30322,0.14184,0.90377,0.23046,0.11151,0.23002,0.039603,0.027282,0.2244,0.10434,0.94704,0.41241,0.2926,0.43732,0
0.098699,0.21177,0.057943,0.30354,0.21256,0.83854,0.59352,0.316,0.20718,0.59435,0.033837,0.43369,0.74071,0.39663,0.4731,0.30815,0.4021,0.74305,0.28557,0.17078,0.55869,0.34114,0.38507,2
0.065696,0.77472,0.82337,0.3771,0.31124,0.29006,0.71195,0.98017,0.55456,0.8462,0.15466,0.97725,0.37653,0.88958,0.17752,0.62431,0.26553,0.3329,0.066314,0.087153,0.66493,0.30957,0.75391,1
0.081917,0.18279,0.07634,0.32144,0.21866,0.81484,0.59601,0.33282,0.2241,0.59693,0.021565,0.42264,0.75544,0.43246,0.46067,0.32685,0.37322,0.7519,0.29256,0.1828,0.61066,0.32939,0.37549,2
0.18564,0.21962,0.10859,0.29527,0.23153,0.85178,0.65149,0.35496,0.23,0.65624,0.075537,0.44683,0.76736,0.41812,0.47448,0.37384,0.42454,0.72797,0.32361,0.23193,0.60249,0.34633,0.39911,2
0.066465,0.77627,0.82428,0.37782,0.3122,0.28809,0.71236,0.98147,0.55616,0.84617,0.15629,0.97993,0.37739,0.88829,0.17823,0.62523,0.26756,0.33461,0.065687,0.089831,0.66727,0.31169,0.7559,1
0.1044,0.24572,0.077983,0.29857,0.19331,0.84549,0.61097,0.32269,0.2162,0.58947,0.03185,0.40983,0.75507,0.40195,0.49066,0.32851,0.37716,0.73953,0.28788,0.17653,0.55844,0.33607,0.39741,2
0.065921,0.77659,0.82329,0.37809,0.31011,0.28934,0.70936,0.98162,0.5563,0.84632,0.15657,0.97701,0.37776,0.88924,0.17638,0.62603,0.26456,0.33417,0.067092,0.088986,0.66671,0.31041,0.75472,1
0.45616,1.0116,0.2381,0.39495,0.81243,0.098469,0.69677,0.17553,0.088026,0.84362,0.99159,0.65309,0.18945,0.89888,0.79305,0.5715,0.51632,0.65303,0.65672,0.76139,0.94467,0.17608,0.9442,0
0.10421,0.44576,0.79903,0.13637,0.68378,0.15875,0.89557,0.048041,0.55666,0.25328,0.75714,0.94645,0.82724,0.75313,0.92513,0.59228,0.69895,0.56189,0.77842,0.25881,0.28243,0.13036,0.067037,0
0.065879,0.77523,0.8223,0.37767,0.31091,0.28952,0.71116,0.97907,0.55703,0.84372,0.15426,0.97739,0.37685,0.88762,0.17724,0.62426,0.2681,0.33276,0.06497,0.089657,0.66747,0.31185,0.75449,1
0.099977,0.25614,0.045758,0.32337,0.20872,0.87717,0.66287,0.3322,0.23311,0.60576,0.057493,0.46732,0.77102,0.41981,0.51047,0.38776,0.38454,0.74611,0.31269,0.20712,0.58131,0.33942,0.4167,2
0.067048,0.77702,0.82288,0.37875,0.31277,0.28782,0.71036,0.98153,0.55654,0.84425,0.15538,0.97941,0.37915,0.88767,0.1757,0.62667,0.26565,0.33301,0.068371,0.088968,0.66794,0.31023,0.75657,1
0.097552,0.24467,0.095122,0.33845,0.23966,0.85233,0.631,0.34618,0.25623,0.61412,0.048518,0.41552,0.76879,0.40666,0.4996,0.3601,0.39656,0.70541,0.29154,0.21203,0.55825,0.34529,0.34736,2
0.081843,0.25327,0.096553,0.36978,0.20623,0.8458,0.61981,0.34741,0.22102,0.61277,0.010831,0.41368,0.7814,0.37999,0.48495,0.35129,0.42468,0.70757,0.32923,0.16475,0.59844,0.3184,0.41984,2
0.058838,0.19859,0.04916,0.35855,0.23961,0.91451,0.64806,0.32939,0.21999,0.6099,0.045518,0.42526,0.8178,0.40753,0.4827,0.35179,0.41865,0.77125,0.27736,0.20561,0.59363,0.37039,0.41226,2
0.065957,0.77774,0.82299,0.37654,0.31273,0.28972,0.71018,0.98218,0.5579,0.84642,0.15611,0.97791,0.37917,0.88705,0.17722,0.62622,0.26496,0.33262,0.067278,0.089178,0.66833,0.31165,0.75389,1
0.78352,0.37912,1.0251,0.42526,0.14486,0.083308,0.022918,0.90524,0.62056,0.58226,0.67593,0.14022,0.17115,0.57992,0.16443,0.69913,0.40909,0.45638,0.97384,1.1007,0.2085,0.67526,0.18344,0
0.067944,0.21937,0.080582,0.31256,0.18557,0.82537,0.62502,0.31341,0.21279,0.58881,0.040467,0.42259,0.77206,0.40801,0.47418,0.31145,0.40278,0.71408,0.27932,0.17533,0.57743,0.31533,0.40801,2
0.089984,0.24364,0.06902,0.31619,0.19087,0.84188,0.6481,0.35139,0.21244,0.6081,0.069842,0.42625,0.75516,0.40407,0.49412,0.33856,0.41804,0.71969,0.30042,0.17181,0.59286,0.35217,0.39751,2
0.065876,0.77512,0.82236,0.37932,0.3114,0.28766,0.711,0.97974,0.55692,0.84646,0.15422,0.97723,0.37732,0.8872,0.17571,0.62629,0.26733,0.33418,0.065132,0.089657,0.66695,0.31192,0.75602,1
0.078938,0.18619,0.065544,0.29579,0.19629,0.82748,0.60777,0.32502,0.20291,0.62771,0.01712,0.42868,0.72953,0.38586,0.46285,0.32011,0.39278,0.74892,0.25344,0.15383,0.54081,0.32192,0.39678,2
0.065974,0.7767,0.82228,0.37838,0.30927,0.28832,0.7124,0.98023,0.55488,0.84459,0.15525,0.97761,0.37826,0.88894,0.17692,0.62615,0.26531,0.33244,0.067087,0.089408,0.66736,0.31046,0.75573,1
0.065409,0.77688,0.82326,0.378,0.31059,0.28768,0.7114,0.98207,0.55797,0.84518,0.15664,0.97889,0.3787,0.88982,0.17637,0.62359,0.26794,0.33451,0.067692,0.089664,0.66783,0.30939,0.7554,1
0.089224,0.2272,0.085838,0.35033,0.19019,0.85365,0.61279,0.34201,0.24506,0.62508,0.056459,0.42833,0.75633,0.41084,0.50283,0.34522,0.44803,0.75645,0.29276,0.1459,0.60472,0.34118,0.39581,2
0.08611,0.21278,0.076749,0.33618,0.18308,0.8466,0.59743,0.35365,0.23414,0.61932,0.062991,0.42789,0.75264,0.42151,0.49289,0.29866,0.4204,0.74002,0.30933,0.17195,0.60028,0.35023,0.40389,2
0.079001,0.24239,0.049341,0.29005,0.18546,0.84589,0.62974,0.31121,0.23027,0.59294,0.036643,0.42598,0.73958,0.39024,0.47983,0.3344,0.37764,0.72395,0.27809,0.1652,0.57292,0.31615,0.38719,2
0.080749,0.20322,0.074455,0.31346,0.18527,0.82106,0.60447,0.3165,0.20941,0.58953,0.031823,0.41176,0.7487,0.39679,0.46403,0.32506,0.39517,0.72572,0.28636,0.18635,0.56865,0.32422,0.39586,2
0.075353,0.20872,0.079076,0.27769,0.18385,0.86987,0.59051,0.31267,0.22919,0.60333,0.050777,0.43556,0.73653,0.36765,0.50245,0.31573,0.38859,0.72878,0.27874,0.14921,0.59207,0.29964,0.40035,2
0.089784,0.21226,0.042564,0.3018,0.17283,0.85366,0.6262,0.32138,0.20265,0.58338,0.032965,0.41769,0.74811,0.39329,0.45396,0.33185,0.40959,0.73336,0.28551,0.15428,0.56516,0.32687,0.38143,2
0.098899,0.21,0.069518,0.29491,0.20733,0.82942,0.63468,0.33763,0.20239,0.59195,0.049179,0.42637,0.76312,0.39315,0.48214,0.32869,0.38202,0.73056,0.27803,0.18367,0.57235,0.32208,0.38157,2
0.11075,0.21875,0.067163,0.31808,0.22305,0.87005,0.64754,0.32167,0.25039,0.59096,0.044912,0.41918,0.8103,0.41039,0.51249,0.34898,0.37956,0.74727,0.31782,0.19657,0.57966,0.33102,0.37808,2
0.10508,0.21911,0.066763,0.31622,0.16846,0.8676,0.61668,0.3315,0.2123,0.59615,0.055152,0.39955,0.75874,0.39083,0.47769,0.32342,0.39573,0.73663,0.28123,0.1741,0.56499,0.31629,0.38329,2
