@relation m-out_data_10-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
0.4985,0.63647,0.84786,0.41025,0.014098,0.90556,0.72767,0.91183,0.15449,0.25667,0.68195,0.84702,0.72603,0.18042,0.24126,0.56267,7
0.45308,0.57663,0.36183,0.54742,0.57561,0.89607,0.56124,0.65038,0.27333,0.72768,0.34849,0.53341,0.87744,0.55883,0.30214,0.30446,6
0.083929,0.71611,0.97176,0.099836,0.69406,0.72312,0.79119,0.18438,0.57533,0.66373,0.93988,0.073247,0.93783,0.33251,0.988,0.10639,3
0.069825,0.70296,0.96335,0.084789,0.6985,0.70924,0.80344,0.16658,0.57183,0.67031,0.93396,0.059406,0.93564,0.31851,0.97982,0.10647,3
0.073564,0.16484,0.63597,0.55694,0.88979,0.074178,0.54373,0.66796,0.26045,0.40742,0.37691,0.8202,0.046484,0.10446,0.061967,0.46702,5
0.75798,0.65313,0.72679,0.40229,0.63138,0.7408,0.63597,0.65215,0.37025,0.18392,0.63678,0.86303,0.16829,0.98065,0.83903,0.52976,2
0.97525,0.19826,0.48213,0.86406,0.076078,0.48438,0.6612,0.30734,0.69978,0.66751,0.02595,0.072057,0.51057,0.60465,0.71377,0.017008,4
1.0636,0.46557,0.97181,0.54229,0.2257,0.78201,0.20184,0.51483,0.34948,0.6539,0.21009,0.93096,0.26357,0.31206,0.10938,0.18184,0
0.45377,0.57961,0.36355,0.54902,0.57373,0.89532,0.56327,0.65049,0.27187,0.728,0.34827,0.53087,0.88006,0.55847,0.30338,0.30337,6
0.50272,0.63724,0.84894,0.40978,0.017589,0.90378,0.72517,0.90665,0.15395,0.25661,0.6818,0.85054,0.72971,0.18278,0.24147,0.56008,7
0.52761,0.32064,0.026732,0.22528,0.58521,0.56976,0.044206,0.72978,0.98322,0.26442,0.050579,0.41474,0.051854,0.5946,0.76555,0.23458,9
0.98125,0.1945,0.48383,0.86425,0.075684,0.49963,0.65999,0.29505,0.6957,0.66494,0.046468,0.077165,0.50918,0.61497,0.71691,0.0065067,4
0.07343,0.70623,0.9713,0.082973,0.69332,0.7077,0.79791,0.16723,0.56801,0.67027,0.93588,0.058541,0.94367,0.31657,0.97818,0.10356,3
0.077713,0.71276,0.9672,0.091185,0.69315,0.70554,0.80355,0.16369,0.57664,0.66903,0.93203,0.061513,0.93189,0.31332,0.97739,0.092053,3
0.078914,0.71676,0.96773,0.09046,0.69562,0.71334,0.80711,0.17019,0.5743,0.66162,0.9386,0.05152,0.93608,0.31947,0.97925,0.10199,3
0.077114,0.16428,0.63588,0.55743,0.89354,0.073892,0.54288,0.66336,0.25366,0.41203,0.37663,0.8141,0.044425,0.10488,0.058477,0.47132,5
0.72644,0.27121,0.31968,0.48272,0.057188,0.31908,0.41039,0.15317,0.39787,0.69691,0.47287,0.4377,0.80324,0.82292,0.2561,0.96457,1
0.50491,0.63194,0.84974,0.41074,0.012179,0.90703,0.72744,0.9086,0.14977,0.25472,0.68198,0.84715,0.72642,0.17997,0.23906,0.56316,7
0.97178,0.19755,0.48558,0.85928,0.075707,0.4906,0.66733,0.30722,0.69931,0.66346,0.035197,0.073712,0.51635,0.60625,0.71221,0.015966,4
0.50205,0.63401,0.84507,0.40596,0.013507,0.90555,0.7284,0.90771,0.1489,0.2566,0.6846,0.85025,0.7265,0.18257,0.24164,0.56381,7
0.97234,0.19474,0.48737,0.85946,0.075763,0.48807,0.66328,0.30332,0.69779,0.66812,0.028835,0.07618,0.51492,0.60544,0.7116,0.014981,4
0.72573,0.52912,0.43998,0.62132,0.27254,0.18356,0.31659,0.46959,0.16645,0.97031,0.95249,0.045837,0.046216,0.84866,0.90902,0.24417,8
0.9543,0.57113,0.46669,0.57577,0.41583,0.91554,0.865,0.19553,1.0039,0.76407,0.39249,0.054652,0.39802,0.7368,0.27209,0.39155,0
0.50277,0.63379,0.84419,0.41048,0.012137,0.90943,0.72367,0.91159,0.14921,0.25644,0.68504,0.84724,0.73043,0.18294,0.24034,0.55886,7
0.073708,0.16377,0.63531,0.56166,0.89365,0.073767,0.5433,0.66957,0.25946,0.41189,0.37694,0.81869,0.043175,0.10385,0.063744,0.46772,5
0.065031,0.71348,0.96951,0.092631,0.69625,0.70779,0.79228,0.16328,0.57249,0.66548,0.93925,0.0595,0.93862,0.32836,0.98632,0.09659,3
0.9724,0.19652,0.4856,0.85875,0.075796,0.4898,0.6662,0.3042,0.69836,0.66883,0.030517,0.076941,0.51369,0.60702,0.71198,0.015949,4
0.97374,0.20822,0.49069,0.86631,0.070547,0.489,0.65902,0.3101,0.69862,0.67284,0.023481,0.066575,0.52554,0.61093,0.70648,0.012247,4
0.077824,0.16382,0.63872,0.55797,0.89364,0.077944,0.54298,0.66544,0.25954,0.41135,0.37611,0.81527,0.046839,0.10772,0.06167,0.46786,5
0.96552,0.20239,0.48988,0.85186,0.062307,0.48418,0.66007,0.30326,0.70523,0.67857,0.025641,0.075323,0.5275,0.58851,0.71305,0.016076,4
0.97072,0.19985,0.48855,0.85527,0.075663,0.48756,0.66872,0.30377,0.69684,0.66896,0.030941,0.074277,0.51276,0.60627,0.71538,0.016472,4
0.75671,0.64901,0.72875,0.41208,0.63793,0.73985,0.63593,0.64929,0.36381,0.18103,0.63708,0.85943,0.16581,0.98209,0.83819,0.53032,2
0.32681,0.60778,0.66311,0.84874,0.4446,0.31668,0.13259,0.23813,0.13347,0.7751,0.71101,0.74031,0.015301,0.75217,0.89022,0.20644,0
0.97207,0.19773,0.48537,0.86145,0.077374,0.49259,0.66743,0.30317,0.69797,0.67059,0.031791,0.078477,0.51404,0.60799,0.71169,0.019889,4
0.86645,0.25298,0.42418,0.30686,0.73864,1.0418,0.77168,0.2644,0.82458,0.6021,0.61586,0.32459,0.88805,0.88544,0.56002,0.81421,0
0.49956,0.63355,0.84438,0.4107,0.016298,0.91148,0.72395,0.91234,0.14942,0.25887,0.68159,0.85105,0.72614,0.18414,0.24019,0.55848,7
0.45217,0.57868,0.36175,0.54613,0.57638,0.89417,0.56094,0.65003,0.27364,0.72753,0.34806,0.53261,0.87742,0.5606,0.30296,0.30109,6
0.073452,0.16767,0.63801,0.56163,0.89803,0.076948,0.54597,0.66446,0.25493,0.41141,0.37996,0.81438,0.043801,0.10465,0.061651,0.47165,5
0.074678,0.16534,0.63518,0.56111,0.89362,0.074518,0.54233,0.66472,0.25873,0.40865,0.37528,0.81542,0.043704,0.10441,0.05725,0.46788,5
0.079511,0.71091,0.97636,0.083771,0.7045,0.71083,0.7955,0.1642,0.57569,0.66341,0.94171,0.057184,0.95159,0.32663,0.98743,0.11536,3
0.45388,0.57826,0.36247,0.54629,0.57566,0.89436,0.56145,0.65121,0.27153,0.72885,0.349,0.53348,0.87671,0.5599,0.3019,0.30178,6
0.72823,0.52824,0.44113,0.61959,0.27376,0.18393,0.3179,0.46829,0.16628,0.96986,0.95108,0.046059,0.047006,0.84864,0.90809,0.24048,8
0.72956,0.27209,0.31513,0.48279,0.059463,0.32187,0.40698,0.15378,0.39263,0.69368,0.46802,0.44247,0.80789,0.8215,0.25707,0.97055,1
0.72642,0.27545,0.31998,0.48503,0.062239,0.31602,0.40995,0.15035,0.39283,0.69892,0.46837,0.44039,0.80734,0.81945,0.26056,0.9717,1
0.50435,0.31476,-0.0083377,0.21535,0.57697,0.5691,0.034901,0.73386,0.98778,0.24754,0.046767,0.40432,-0.0085988,0.61364,0.78773,0.21473,9
0.7529,0.64974,0.72647,0.4093,0.63385,0.74013,0.63688,0.65017,0.36193,0.17969,0.63734,0.86234,0.16508,0.98567,0.83843,0.53339,2
0.75554,0.64959,0.72733,0.40896,0.63472,0.74141,0.63564,0.65264,0.36407,0.18218,0.636,0.86344,0.16531,0.98374,0.83791,0.53267,2
0.96732,0.20105,0.4851,0.86701,0.079448,0.49368,0.66041,0.31364,0.70172,0.66044,0.028361,0.079234,0.51485,0.60791,0.71277,0.020641,4
0.07734,0.16329,0.6356,0.56162,0.89105,0.077495,0.54231,0.66506,0.25503,0.41096,0.37652,0.81489,0.048383,0.10504,0.059394,0.47157,5
0.45113,0.5782,0.36437,0.54686,0.57638,0.89419,0.56375,0.65262,0.27294,0.72799,0.34787,0.53232,0.87715,0.56074,0.30458,0.30211,6
0.50232,0.63206,0.84919,0.40972,0.017744,0.90698,0.72842,0.91162,0.1521,0.25994,0.68401,0.85,0.7265,0.18282,0.23942,0.55851,7
0.50271,0.6361,0.84418,0.4099,0.013359,0.90708,0.72892,0.90744,0.14949,0.25617,0.6806,0.84671,0.72927,0.18294,0.24472,0.56379,7
0.72564,0.52822,0.44019,0.62056,0.27289,0.18166,0.31972,0.47038,0.16731,0.9706,0.95304,0.044696,0.044995,0.84927,0.90773,0.2426,8
0.072881,0.16372,0.63864,0.55781,0.89417,0.077487,0.5439,0.66531,0.25936,0.40851,0.37995,0.81976,0.042779,0.1075,0.062206,0.47128,5
0.73025,0.27161,0.32002,0.48094,0.062547,0.31882,0.412,0.1544,0.39616,0.69776,0.4688,0.44046,0.80638,0.81936,0.26094,0.96777,1
0.97243,0.20035,0.4851,0.85465,0.069481,0.50061,0.66876,0.29846,0.70293,0.66961,0.033754,0.084496,0.5094,0.59822,0.71888,0.022153,4
0.49737,0.63292,0.84548,0.41009,0.013905,0.90937,0.72828,0.90845,0.14995,0.25919,0.68056,0.84701,0.72657,0.18042,0.24154,0.56419,7
0.62507,0.76871,0.014901,0.81117,0.087205,0.46586,0.60615,0.20617,0.60036,0.39919,0.8817,0.26479,0.21761,0.36933,0.13639,0.59738,0
1.1013,0.71492,0.51829,0.47982,0.83198,0.98187,0.26488,0.58179,0.71051,0.53395,0.71364,0.58057,0.83375,0.96051,0.3002,0.88443,0
0.49936,0.63398,0.84555,0.40726,0.016194,0.90958,0.72408,0.9126,0.14802,0.25506,0.68536,0.84982,0.72535,0.17978,0.24649,0.55727,7
0.75575,0.64998,0.7274,0.40898,0.63569,0.74158,0.63725,0.65228,0.36375,0.18126,0.63685,0.86148,0.16526,0.98386,0.83877,0.53178,2
0.72641,0.53048,0.43962,0.62052,0.27453,0.18314,0.319,0.46882,0.16739,0.96885,0.9504,0.04556,0.045959,0.84784,0.90943,0.24436,8
0.59579,0.50999,0.84678,0.35542,0.27644,0.14361,0.064217,0.53563,0.60528,0.05364,0.76574,0.23537,0.41462,0.24347,1.007,0.36908,0
0.72709,0.53003,0.43841,0.62007,0.27447,0.18254,0.32064,0.46822,0.16774,0.96716,0.9495,0.045285,0.046463,0.8478,0.91086,0.2421,8
0.081135,0.71639,0.95627,0.090727,0.69504,0.70866,0.80181,0.15756,0.58131,0.67117,0.92901,0.05653,0.93034,0.30746,0.97629,0.105,3
0.50835,0.46583,0.15249,0.60441,0.10557,0.83442,0.68637,0.94811,0.43603,0.4665,0.84732,0.29508,0.01605,0.78229,0.87395,0.60227,0
0.3203,0.92148,0.61488,0.46836,0.21119,0.85969,0.065761,0.26035,0.22564,0.67076,0.62768,0.16552,0.93037,0.53581,0.88998,0.60932,0
0.72549,0.27149,0.31986,0.4864,0.058728,0.31659,0.40634,0.15337,0.39602,0.69403,0.4731,0.44047,0.80929,0.81926,0.25615,0.97116,1
0.07449,0.16851,0.63885,0.56299,0.89107,0.074574,0.54722,0.66794,0.25926,0.41246,0.37943,0.81994,0.044178,0.10742,0.059351,0.47019,5
0.72632,0.53074,0.44179,0.62103,0.27286,0.17986,0.32001,0.46818,0.16842,0.96765,0.95069,0.04403,0.046298,0.84725,0.91,0.24236,8
0.067854,0.71736,0.97489,0.09546,0.70214,0.71686,0.79988,0.16705,0.57455,0.66975,0.94278,0.065033,0.94315,0.31761,0.98315,0.11555,3
0.92172,0.045058,0.97244,0.82589,0.58172,0.21479,0.57655,0.65476,0.4191,0.93787,0.57004,0.81949,0.081342,0.043285,0.68907,0.82824,0
0.074934,0.71908,0.97155,0.09741,0.69748,0.70914,0.80222,0.17263,0.58222,0.6646,0.94016,0.063527,0.93553,0.31601,0.99278,0.10663,3
0.49759,0.63356,0.84448,0.41037,0.012949,0.90964,0.72752,0.90855,0.15283,0.25987,0.68394,0.84778,0.72959,0.18049,0.24154,0.55867,7
0.97211,0.19047,0.48518,0.85437,0.07627,0.49019,0.66758,0.30808,0.68858,0.66984,0.023945,0.084735,0.52326,0.59793,0.709,0.0093814,4
0.97254,0.19729,0.48601,0.85946,0.076078,0.48863,0.66586,0.30458,0.69917,0.66903,0.030546,0.074996,0.51397,0.60561,0.71293,0.014328,4
0.074333,0.17004,0.63907,0.56225,0.89093,0.074755,0.54687,0.66538,0.26006,0.40789,0.376,0.81936,0.047178,0.10316,0.062385,0.46572,5
0.75305,0.65181,0.72692,0.41774,0.64082,0.74212,0.63059,0.65027,0.36456,0.18734,0.64203,0.86395,0.17344,0.98155,0.83937,0.53035,2
0.97445,0.19444,0.48222,0.86168,0.072788,0.48768,0.66589,0.29918,0.70026,0.66873,0.026382,0.073888,0.51203,0.60261,0.7106,0.013423,4
0.72486,0.5303,0.43967,0.62009,0.27336,0.18031,0.31959,0.46812,0.16603,0.96868,0.95127,0.047061,0.046332,0.84798,0.91044,0.24081,8
0.083348,0.70972,0.98658,0.098418,0.69389,0.73607,0.81748,0.17284,0.58319,0.67781,0.94641,0.066882,0.94703,0.32417,0.99186,0.10891,3
0.22208,0.12583,0.58591,0.86586,0.66539,0.93447,0.2543,0.031653,0.62196,0.74468,0.28183,0.96747,0.92559,0.62132,0.94516,0.52982,0
0.97118,0.19627,0.4869,0.85912,0.076244,0.48963,0.66689,0.30509,0.69703,0.66923,0.031075,0.075452,0.51347,0.6059,0.71316,0.014782,4
0.96426,0.19984,0.48347,0.86385,0.085108,0.49522,0.66786,0.29548,0.69886,0.66502,0.028842,0.081019,0.51074,0.61461,0.70325,0.01908,4
0.97305,0.1873,0.48373,0.85951,0.083676,0.48816,0.66251,0.30975,0.7054,0.67804,0.031637,0.080335,0.5154,0.59645,0.70598,0.020827,4
0.49882,0.63625,0.84773,0.40987,0.017244,0.91058,0.7281,0.91205,0.14622,0.25955,0.68413,0.84698,0.72299,0.18059,0.24082,0.56347,7
0.077267,0.71024,0.96409,0.089951,0.69312,0.72115,0.79942,0.17408,0.56865,0.65949,0.93501,0.062622,0.94316,0.31942,0.97551,0.10841,3
0.45203,0.57762,0.36287,0.54657,0.57573,0.89401,0.56368,0.65139,0.27273,0.72858,0.34818,0.53285,0.87922,0.55909,0.30352,0.30074,6
0.75959,0.6468,0.74643,0.40014,0.64099,0.73632,0.62457,0.66906,0.35984,0.18437,0.63235,0.85383,0.16248,0.97965,0.84681,0.52943,2
0.97134,0.198,0.48527,0.8595,0.076071,0.48842,0.6662,0.30385,0.69801,0.66955,0.029475,0.076418,0.51349,0.60576,0.71288,0.015391,4
0.50333,0.63629,0.84497,0.40699,0.017288,0.90997,0.72421,0.90747,0.14729,0.25656,0.68181,0.85194,0.72637,0.18364,0.24135,0.55945,7
0.72571,0.53001,0.44114,0.62114,0.27165,0.18106,0.31671,0.46908,0.16628,0.96769,0.9516,0.044365,0.043893,0.84786,0.9087,0.24264,8
0.074091,0.16846,0.63797,0.56186,0.89018,0.074577,0.54391,0.66448,0.25942,0.40842,0.37973,0.81918,0.04753,0.10984,0.057936,0.47107,5
0.45332,0.57779,0.36137,0.54783,0.57516,0.89564,0.56412,0.65197,0.27321,0.7286,0.34907,0.53414,0.87979,0.55965,0.30497,0.30142,6
0.72496,0.52835,0.43868,0.6206,0.2721,0.18294,0.31979,0.46671,0.16685,0.96824,0.95104,0.045531,0.04593,0.84807,0.90936,0.24209,8
0.51139,0.32475,0.003538,0.20487,0.57521,0.55412,0.044214,0.71559,0.98038,0.26438,0.03765,0.41267,0.041142,0.60819,0.77483,0.22992,9
0.15939,0.3451,0.29117,0.40938,0.12583,0.44448,0.58731,0.93859,0.092438,0.57986,0.20747,0.67086,1.0512,0.74641,0.87949,0.067044,0
0.07317,0.70499,0.97981,0.083143,0.70481,0.72178,0.81278,0.17261,0.58406,0.66553,0.95023,0.060877,0.94314,0.32617,0.98407,0.10272,3
0.017384,0.3329,0.092294,0.84004,0.27631,0.85238,0.68154,0.4866,0.25074,0.15954,0.41549,0.50607,0.29857,0.30957,0.37824,0.04875,0
0.50211,0.63317,0.84545,0.4101,0.012042,0.90468,0.72845,0.91163,0.14975,0.25614,0.68467,0.84712,0.73079,0.18385,0.244,0.558,7
0.74836,0.65251,0.72156,0.41329,0.64656,0.74032,0.63242,0.66005,0.36222,0.181,0.63071,0.85082,0.15831,0.9839,0.84219,0.53667,2
0.084744,0.71671,0.96224,0.085268,0.70274,0.71789,0.81095,0.16554,0.59044,0.6705,0.93585,0.061115,0.94407,0.32436,0.99135,0.10448,3
0.75665,0.65174,0.72643,0.40967,0.63329,0.74075,0.63706,0.65175,0.36554,0.18255,0.63439,0.86198,0.1668,0.98358,0.84087,0.53154,2
0.081288,0.71886,0.968,0.089685,0.70263,0.72066,0.81138,0.17472,0.58648,0.67219,0.95598,0.063329,0.94174,0.31688,0.98413,0.10818,3
0.49588,0.63371,0.84855,0.40701,0.012717,0.90637,0.72304,0.90886,0.15213,0.25913,0.68434,0.85115,0.72607,0.18347,0.24162,0.55855,7
0.72528,0.53011,0.43806,0.6223,0.2732,0.18008,0.31984,0.46948,0.16647,0.96825,0.94964,0.044033,0.044203,0.84973,0.9072,0.24103,8
0.74503,0.65925,0.7196,0.40804,0.62435,0.73642,0.63807,0.64726,0.34323,0.19474,0.63168,0.87371,0.15526,0.9744,0.84255,0.53804,2
0.45201,0.57543,0.36375,0.54775,0.57431,0.89463,0.56381,0.65352,0.27352,0.72872,0.34911,0.53322,0.87838,0.55885,0.30318,0.30437,6
0.49869,0.63713,0.84977,0.40721,0.011413,0.90943,0.72789,0.90865,0.14941,0.25661,0.6849,0.84742,0.72619,0.17905,0.23835,0.56268,7
0.083867,0.7231,0.98119,0.087089,0.70011,0.70657,0.80523,0.16717,0.58056,0.67251,0.92844,0.06017,0.9433,0.31687,0.99028,0.10569,3
0.61788,0.44371,0.046571,0.71166,0.269,0.24775,0.81528,0.13358,0.29109,0.22546,0.64001,0.74936,0.68966,0.70316,0.7909,0.17729,0
0.074307,0.165,0.63488,0.56528,0.88964,0.074287,0.54368,0.6635,0.25613,0.41072,0.38134,0.81648,0.046938,0.10466,0.058381,0.47076,5
0.49671,0.63359,0.84812,0.40951,0.016512,0.91117,0.72824,0.91172,0.14731,0.25994,0.68099,0.85066,0.7301,0.18437,0.24142,0.56335,7
0.091155,0.7123,0.98386,0.093911,0.71278,0.73226,0.81557,0.17875,0.57414,0.66541,0.94089,0.057923,0.92789,0.31173,0.9917,0.12328,3
0.45049,0.57767,0.36203,0.54756,0.57641,0.89549,0.56471,0.65228,0.27329,0.7299,0.34943,0.53137,0.87683,0.56138,0.30095,0.30318,6
0.72636,0.53,0.43906,0.61914,0.27426,0.18,0.31685,0.46982,0.16718,0.96917,0.94923,0.04476,0.045885,0.85002,0.91095,0.24296,8
0.75593,0.65023,0.72682,0.40852,0.6355,0.74056,0.6358,0.65156,0.3632,0.18159,0.63718,0.86226,0.16587,0.98437,0.83986,0.53234,2
0.075845,0.33575,0.31494,0.16474,0.047686,0.85564,0.57855,0.39781,0.5361,0.86441,0.78661,0.65432,0.84138,0.41496,0.337,0.75906,0
0.97278,0.19643,0.48522,0.85897,0.075281,0.48878,0.66713,0.30285,0.69891,0.66742,0.030196,0.076743,0.51493,0.60565,0.71208,0.015227,4
0.72722,0.53124,0.43821,0.62205,0.27159,0.18309,0.32115,0.46666,0.16783,0.9691,0.95243,0.04477,0.04501,0.84834,0.90945,0.24324,8
0.97281,0.19867,0.48491,0.85905,0.078451,0.48962,0.66642,0.30632,0.6966,0.66763,0.029109,0.077554,0.51498,0.60343,0.71484,0.013577,4
0.45461,0.57794,0.36517,0.54789,0.57633,0.8943,0.56508,0.65195,0.27203,0.72881,0.34796,0.53217,0.87755,0.56086,0.304,0.30262,6
0.72666,0.52931,0.43962,0.62114,0.27491,0.18117,0.31806,0.46655,0.16458,0.9696,0.95293,0.045109,0.045322,0.849,0.90962,0.24161,8
0.51823,0.32262,0.032586,0.21029,0.5718,0.56595,0.051122,0.72497,0.98642,0.27655,0.043282,0.40825,0.01707,0.61738,0.77598,0.23054,9
0.72626,0.27503,0.31667,0.48597,0.062561,0.31643,0.41104,0.14972,0.39561,0.69805,0.47187,0.4371,0.80619,0.82261,0.25993,0.97285,1
0.50925,0.3369,0.021154,0.21748,0.58489,0.56913,0.044509,0.72492,0.99122,0.28077,0.04855,0.41566,0.030042,0.60831,0.77657,0.23755,9
0.086445,0.72372,0.9619,0.096757,0.71877,0.70523,0.81111,0.17472,0.57801,0.65772,0.95553,0.090659,0.94208,0.32725,0.96373,0.1152,3
0.50423,0.77699,0.28736,0.22536,0.74116,0.95629,0.94434,1.0376,0.60246,0.25231,0.58598,0.76823,0.043684,0.4409,1.024,0.097215,0
1.0126,0.56215,0.24818,0.1645,0.65336,0.80333,0.85922,0.89804,0.90575,0.94496,0.75784,0.27833,0.23881,0.62887,0.80681,0.10535,0
0.52646,0.33616,0.017007,0.22165,0.5824,0.56385,0.047665,0.73556,0.98446,0.27728,0.054144,0.4163,0.023298,0.60099,0.76929,0.23638,9
0.074074,0.16818,0.6355,0.55744,0.89437,0.074716,0.54624,0.66459,0.25848,0.40856,0.37694,0.81937,0.043833,0.10499,0.058233,0.46789,5
0.75412,0.64805,0.72644,0.409,0.63319,0.73661,0.63635,0.65461,0.36192,0.18512,0.64,0.86466,0.1638,0.9875,0.83991,0.53245,2
0.45401,0.57977,0.36269,0.54679,0.57677,0.89453,0.56397,0.65289,0.27242,0.72928,0.34725,0.53364,0.87774,0.55998,0.30172,0.30296,6
0.63531,0.34156,0.76171,0.66904,0.9063,0.046125,0.17018,0.37285,0.66656,0.7627,0.75174,0.26592,0.5531,0.79477,0.43269,0.70752,0
0.97347,0.20005,0.48575,0.86113,0.073239,0.48724,0.66612,0.30753,0.69702,0.67005,0.030284,0.075257,0.51332,0.60879,0.7108,0.016725,4
0.073489,0.16435,0.63517,0.56128,0.8909,0.077602,0.54757,0.66872,0.25495,0.41136,0.37919,0.81577,0.046458,0.10428,0.058901,0.46708,5
0.96991,0.19488,0.48797,0.85867,0.075801,0.48954,0.66467,0.30678,0.69759,0.66803,0.029571,0.076568,0.51301,0.60627,0.71271,0.015011,4
0.095487,0.70582,0.96507,0.085323,0.70383,0.70933,0.81691,0.17808,0.58713,0.68031,0.92661,0.038537,0.94559,0.31847,0.98393,0.11072,3
0.9723,0.19533,0.48565,0.85934,0.076102,0.48867,0.66192,0.30326,0.698,0.67054,0.030996,0.077298,0.51415,0.6085,0.71219,0.014653,4
0.97197,0.19663,0.48614,0.85922,0.076262,0.48843,0.66635,0.30438,0.69818,0.66885,0.030249,0.075855,0.51382,0.60527,0.71235,0.015112,4
0.9713,0.1964,0.48712,0.85799,0.075125,0.48819,0.66726,0.30586,0.69917,0.66761,0.031295,0.076607,0.513,0.60456,0.7112,0.01477,4
