@relation m-out_data_3-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute class {0,1,2,3,4,5}

@data
0.4528,0.071853,0.21445,0.83382,0.6913,0.38156,0.52494,0.19014,0.95435,0.30952,0.54874,0.095571,0.64235,0.95289,0.85561,0.45151,0.23835,0.73801,0.11929,0.04746,5
0.45325,0.071301,0.21394,0.83267,0.69095,0.38194,0.52503,0.1901,0.95422,0.30888,0.54788,0.095345,0.64202,0.9527,0.85547,0.4515,0.2382,0.73744,0.11876,0.04759,5
0.50076,0.43098,0.95626,0.59377,0.38074,0.54424,0.47658,0.16618,0.35851,0.50285,0.8816,0.85497,0.97353,0.66664,0.11891,0.40436,0.16852,0.14238,0.69013,0.50107,4
0.88074,0.71657,0.30774,0.23807,0.26254,0.454,0.54587,0.8814,0.78781,0.97835,0.73689,0.87951,0.16819,0.90485,0.42732,0.35551,0.66144,0.88122,0.26237,0.094519,2
0.50076,0.43103,0.95406,0.59387,0.37902,0.5468,0.4769,0.16693,0.35809,0.50139,0.87941,0.85556,0.9728,0.66694,0.11875,0.40205,0.16479,0.14135,0.68947,0.50217,4
0.88085,0.71397,0.30847,0.24004,0.26382,0.45335,0.54588,0.88098,0.78649,0.9798,0.73571,0.87775,0.16729,0.90505,0.42839,0.3559,0.66361,0.88358,0.26141,0.096715,2
0.87985,0.71422,0.30947,0.23825,0.26198,0.45191,0.54466,0.88167,0.78577,0.97788,0.73629,0.87952,0.16892,0.90466,0.42628,0.35768,0.66519,0.88028,0.26061,0.097381,2
0.87983,0.71359,0.31079,0.23937,0.26058,0.45153,0.54551,0.88317,0.78596,0.97828,0.73548,0.87764,0.16649,0.9028,0.42876,0.3546,0.66375,0.88032,0.26243,0.095253,2
0.87999,0.71429,0.30921,0.23799,0.26287,0.45198,0.5436,0.88126,0.78743,0.97781,0.73444,0.87984,0.16652,0.90413,0.4282,0.35546,0.66486,0.88078,0.26248,0.094443,2
0.88044,0.71459,0.30873,0.23899,0.26355,0.45371,0.54398,0.88307,0.78751,0.97769,0.73567,0.88044,0.16812,0.90395,0.42736,0.35558,0.6644,0.88127,0.26082,0.09452,2
0.45332,0.070873,0.21543,0.83311,0.69136,0.38222,0.5238,0.19038,0.95393,0.30903,0.54978,0.095937,0.64319,0.95276,0.85561,0.45199,0.23889,0.73763,0.11868,0.046865,5
0.50083,0.43119,0.9566,0.59545,0.38086,0.54544,0.4766,0.16508,0.35631,0.50212,0.87964,0.85689,0.97409,0.66916,0.11871,0.40252,0.16594,0.14082,0.68944,0.50172,4
0.88027,0.56945,0.16525,0.64173,0.66948,0.30831,0.096223,0.4203,0.66603,0.090443,0.89748,0.42919,0.80287,0.24669,0.80783,0.81811,0.38472,0.068681,0.19388,0.92272,1
0.88148,0.71439,0.31065,0.23931,0.26206,0.45353,0.54624,0.88351,0.78497,0.9771,0.73687,0.87986,0.16813,0.90543,0.42822,0.35757,0.66385,0.88146,0.26135,0.095528,2
0.95006,0.30861,0.94939,0.42917,0.97806,0.83616,0.022326,0.28643,0.9759,0.28683,0.85504,0.97507,0.71257,0.26057,0.26075,0.85611,0.42754,0.14358,0.16852,0.19022,3
0.88084,0.71314,0.30993,0.23955,0.26204,0.45428,0.5473,0.88363,0.78687,0.97783,0.73607,0.8791,0.16836,0.90466,0.42881,0.35647,0.6622,0.88311,0.26343,0.094841,2
0.18954,0.66664,0.23127,0.23055,0.30119,0.20941,0.27651,0.89096,0.10773,0.31061,0.79841,0.49124,0.72899,0.44191,0.49475,0.555,0.33965,0.55489,0.08723,0.77412,0
0.46342,0.077851,0.21797,0.83297,0.69371,0.37483,0.52294,0.19386,0.96351,0.30036,0.54485,0.095943,0.64193,0.94703,0.85395,0.45143,0.2475,0.73764,0.11352,0.04913,5
0.88012,0.71637,0.30964,0.23849,0.26185,0.45263,0.5456,0.88256,0.78694,0.98024,0.7372,0.87853,0.16784,0.90495,0.42968,0.35786,0.66433,0.88064,0.26123,0.093987,2
0.50134,0.43191,0.95345,0.59468,0.3806,0.54589,0.4774,0.16603,0.35779,0.50273,0.88201,0.85507,0.9754,0.66681,0.11754,0.40306,0.16657,0.1435,0.69068,0.50116,4
0.45988,0.076848,0.21088,0.84138,0.69973,0.37959,0.52894,0.18888,0.96694,0.3155,0.55651,0.099514,0.63301,0.94062,0.8593,0.45539,0.23882,0.73878,0.11431,0.0625,5
0.87873,0.56993,0.16562,0.64534,0.66824,0.30744,0.095236,0.42782,0.66549,0.096151,0.90155,0.42751,0.81207,0.23731,0.80957,0.83331,0.37953,0.069333,0.18938,0.9285,1
0.49943,0.42926,0.95452,0.59469,0.38007,0.54626,0.47662,0.16616,0.359,0.50156,0.88212,0.85718,0.97472,0.66744,0.11894,0.40342,0.16638,0.14345,0.68958,0.50126,4
0.88112,0.71611,0.30855,0.23833,0.26109,0.45347,0.54611,0.88223,0.7871,0.98053,0.73622,0.87939,0.16686,0.90526,0.42959,0.35703,0.66408,0.88114,0.26143,0.095506,2
0.87385,0.56784,0.16486,0.64286,0.67049,0.30925,0.099457,0.42393,0.67134,0.088672,0.89875,0.42932,0.81033,0.23621,0.81029,0.82721,0.37852,0.067225,0.19334,0.93198,1
0.45487,0.070016,0.19976,0.83146,0.69531,0.38808,0.51976,0.19011,0.95235,0.30348,0.54743,0.089226,0.63611,0.9567,0.85123,0.45196,0.23434,0.72698,0.12249,0.052479,5
0.45246,0.071411,0.21276,0.83351,0.69176,0.38266,0.52348,0.19103,0.95522,0.30885,0.55012,0.095716,0.64078,0.9524,0.85457,0.45153,0.23786,0.7377,0.11803,0.048384,5
0.45919,0.070473,0.21641,0.83402,0.69374,0.38507,0.52888,0.19387,0.95531,0.30837,0.54633,0.089395,0.64398,0.95345,0.86419,0.45854,0.23782,0.73692,0.11633,0.055763,5
0.45149,0.067663,0.20736,0.82636,0.69656,0.3915,0.52664,0.19744,0.94992,0.31622,0.54776,0.089814,0.63677,0.94713,0.8529,0.45842,0.23615,0.7265,0.11064,0.046879,5
0.50177,0.43213,0.95292,0.59586,0.38162,0.54641,0.47701,0.16608,0.35819,0.49995,0.88076,0.85632,0.9769,0.66693,0.1165,0.40305,0.16695,0.14222,0.69095,0.50059,4
0.56292,1.089,0.35679,0.4013,0.46185,0.4211,0.10203,0.23372,0.90853,0.74577,0.80474,0.022556,0.026734,0.18114,0.41617,0.71292,0.64212,0.20809,0.49103,0.85252,0
0.45272,0.069721,0.21588,0.83557,0.69019,0.38236,0.52676,0.18978,0.95564,0.31107,0.55024,0.094313,0.6418,0.95345,0.85904,0.44974,0.24142,0.74113,0.11974,0.044977,5
0.50237,0.43039,0.95647,0.59586,0.38057,0.54452,0.47537,0.16538,0.35787,0.50219,0.88135,0.85427,0.97472,0.66639,0.11819,0.40165,0.16635,0.14228,0.69232,0.50147,4
0.88194,0.71436,0.30893,0.23817,0.26399,0.45256,0.54424,0.88237,0.78608,0.97941,0.7371,0.88106,0.16749,0.90393,0.42662,0.35583,0.66396,0.8807,0.26235,0.09688,2
0.94977,0.30832,0.95017,0.42937,0.97821,0.83435,0.023938,0.28616,0.97649,0.28612,0.85406,0.97498,0.71251,0.26324,0.26083,0.85596,0.42782,0.14218,0.16684,0.19144,3
0.45355,0.071729,0.21422,0.83317,0.69151,0.3818,0.52451,0.18971,0.9546,0.30904,0.54836,0.095625,0.64202,0.95318,0.85562,0.45194,0.23808,0.73757,0.11917,0.047014,5
0.95262,0.31035,0.95047,0.43057,0.97885,0.83447,0.024454,0.28674,0.97444,0.28648,0.85445,0.97605,0.71416,0.263,0.26336,0.85636,0.42817,0.14325,0.1677,0.19159,3
0.95082,0.3097,0.95088,0.43112,0.97812,0.83337,0.024512,0.28401,0.9759,0.2881,0.85538,0.97702,0.71258,0.26252,0.26286,0.85819,0.42892,0.14218,0.16676,0.19228,3
0.45757,0.086726,0.22019,0.82432,0.70727,0.37794,0.52456,0.20338,0.96034,0.31634,0.5508,0.096825,0.64205,0.94709,0.84938,0.44909,0.23394,0.73803,0.11851,0.05144,5
0.88086,0.71519,0.31068,0.23766,0.2634,0.45158,0.54418,0.88253,0.78719,0.97846,0.73665,0.88016,0.16613,0.90522,0.43071,0.35633,0.6638,0.88279,0.26174,0.094387,2
0.45351,0.0724,0.21561,0.83803,0.68877,0.37966,0.52405,0.19582,0.95756,0.30526,0.55151,0.096245,0.64574,0.94869,0.85465,0.44903,0.2379,0.73928,0.1192,0.044195,5
0.45273,0.071221,0.21369,0.8332,0.69085,0.38247,0.52453,0.18968,0.95426,0.30964,0.54827,0.095957,0.64228,0.95273,0.8551,0.45176,0.23839,0.7375,0.11945,0.047525,5
0.45516,0.067739,0.21442,0.8352,0.69156,0.38286,0.52863,0.19235,0.95219,0.31084,0.54777,0.094783,0.64157,0.95144,0.85526,0.45014,0.23745,0.73669,0.12387,0.042592,5
0.50014,0.42907,0.95453,0.59606,0.38035,0.54385,0.47503,0.16711,0.35855,0.5006,0.87903,0.8561,0.97322,0.66681,0.12086,0.40158,0.16723,0.14082,0.69221,0.5008,4
0.95206,0.31034,0.95217,0.43103,0.9789,0.83364,0.024207,0.2852,0.97727,0.286,0.85593,0.97624,0.71315,0.26248,0.26112,0.85688,0.4281,0.14134,0.16755,0.19189,3
0.88208,0.71423,0.31114,0.23835,0.26355,0.45088,0.54333,0.88132,0.78533,0.97975,0.73488,0.88087,0.16797,0.90561,0.42878,0.35579,0.6646,0.88053,0.26142,0.095463,2
0.95248,0.30984,0.95066,0.43086,0.97826,0.83474,0.023969,0.2855,0.97467,0.2872,0.85444,0.97473,0.71293,0.26309,0.26275,0.85723,0.4298,0.14221,0.1662,0.191,3
0.87999,0.71466,0.30832,0.23958,0.26171,0.45103,0.54383,0.88239,0.78688,0.97823,0.73651,0.88031,0.16661,0.90483,0.42764,0.35734,0.66216,0.88119,0.26094,0.095542,2
0.50134,0.43082,0.95477,0.59615,0.37933,0.54533,0.47781,0.16664,0.35917,0.50152,0.88196,0.85763,0.97419,0.66746,0.11843,0.4035,0.16733,0.14288,0.6919,0.50012,4
0.88101,0.71648,0.30729,0.23992,0.26156,0.45166,0.54541,0.88303,0.78702,0.97926,0.73588,0.88077,0.16742,0.90259,0.42944,0.35689,0.66444,0.88264,0.26122,0.095736,2
0.8802,0.71593,0.30833,0.23825,0.26281,0.45269,0.54338,0.88252,0.78833,0.98017,0.73825,0.87949,0.16718,0.90345,0.42812,0.35706,0.66326,0.8819,0.26173,0.094808,2
0.50173,0.43008,0.95438,0.59433,0.38216,0.54352,0.47454,0.16601,0.35763,0.50143,0.88026,0.85609,0.97423,0.66776,0.11784,0.40343,0.1644,0.14314,0.69201,0.50173,4
0.88222,0.71435,0.30945,0.23647,0.26303,0.45364,0.54633,0.88393,0.78567,0.97887,0.73649,0.87873,0.16777,0.90414,0.42921,0.35577,0.66277,0.88109,0.2623,0.09525,2
0.87995,0.71683,0.30878,0.23767,0.26382,0.45169,0.54466,0.88207,0.78855,0.97916,0.73745,0.87944,0.1689,0.90367,0.42662,0.35683,0.66147,0.88193,0.26182,0.096702,2
0.88026,0.71451,0.30954,0.23767,0.26193,0.45366,0.54574,0.88449,0.78761,0.97848,0.73716,0.88089,0.16636,0.90203,0.42731,0.35642,0.66466,0.87939,0.26184,0.093499,2
0.87933,0.71466,0.30802,0.23848,0.26241,0.45305,0.54693,0.88243,0.78688,0.97882,0.737,0.88126,0.16728,0.903,0.42794,0.35757,0.66312,0.88107,0.26166,0.096814,2
0.88265,0.71652,0.30965,0.23825,0.26334,0.45359,0.54629,0.88182,0.78676,0.98056,0.73668,0.87878,0.16702,0.90496,0.42839,0.35625,0.6635,0.88132,0.26098,0.095651,2
0.50142,0.42897,0.954,0.59445,0.3785,0.54655,0.47622,0.16481,0.35778,0.5024,0.88088,0.8543,0.97632,0.66644,0.11733,0.40281,0.16655,0.14141,0.69093,0.50329,4
0.46022,0.06911,0.21972,0.82905,0.68762,0.38462,0.51951,0.1975,0.94879,0.30978,0.54733,0.091228,0.64318,0.95916,0.85689,0.44484,0.24318,0.73271,0.12626,0.050313,5
0.45261,0.069385,0.21744,0.8308,0.69276,0.38011,0.52745,0.19014,0.95497,0.30726,0.54349,0.097144,0.64551,0.95157,0.85482,0.44738,0.23715,0.7371,0.11954,0.04282,5
0.88005,0.56315,0.15242,0.64039,0.66455,0.30336,0.082053,0.42959,0.67203,0.087858,0.8971,0.43268,0.80106,0.24083,0.81749,0.83036,0.38242,0.075794,0.19968,0.92214,1
0.45128,0.066983,0.21166,0.83811,0.68599,0.3856,0.53695,0.17758,0.95111,0.31454,0.54645,0.092966,0.64309,0.95094,0.85657,0.45418,0.23666,0.74001,0.11991,0.048173,5
0.45789,0.0641,0.21877,0.83319,0.69753,0.37598,0.52387,0.20298,0.94754,0.30136,0.54861,0.10176,0.64061,0.9541,0.8528,0.45164,0.24019,0.73752,0.11604,0.059144,5
0.94947,0.31002,0.95199,0.43,0.97672,0.83421,0.022153,0.28618,0.97675,0.28671,0.8562,0.97456,0.71457,0.26016,0.26273,0.8555,0.42868,0.14341,0.1671,0.19236,3
0.45694,0.067683,0.21606,0.83424,0.68786,0.38049,0.51844,0.19026,0.95605,0.30749,0.55468,0.093554,0.64487,0.94932,0.85143,0.44661,0.23892,0.74237,0.11518,0.051221,5
0.45952,0.077767,0.21256,0.83369,0.68298,0.38775,0.52738,0.18822,0.95302,0.30505,0.55469,0.092021,0.6434,0.94838,0.85041,0.45519,0.23722,0.74288,0.11997,0.040916,5
0.44606,0.08078,0.20787,0.8483,0.69751,0.37889,0.51541,0.18906,0.95408,0.31257,0.54268,0.09578,0.63681,0.94887,0.84578,0.45097,0.23921,0.74553,0.12653,0.035403,5
0.73255,1.0029,0.42225,0.30825,0.12644,0.047726,0.44722,0.50585,0.093582,0.094751,0.27695,0.46728,0.43245,0.79503,0.29475,0.17943,0.075713,0.72078,0.054281,0.16383,0
0.45352,0.06636,0.19753,0.83001,0.68817,0.37252,0.5275,0.18238,0.9525,0.31135,0.5558,0.097177,0.63796,0.95948,0.85022,0.45345,0.23925,0.7345,0.12059,0.0443,5
0.88097,0.71477,0.31015,0.23908,0.26055,0.45232,0.54327,0.88025,0.78652,0.97701,0.73454,0.88136,0.16572,0.9059,0.4267,0.35541,0.66378,0.88145,0.26233,0.0955,2
0.50203,0.43045,0.95367,0.59412,0.37901,0.5455,0.47692,0.16534,0.35983,0.50086,0.87979,0.85777,0.97596,0.66652,0.11598,0.4037,0.16712,0.13997,0.69071,0.50082,4
0.87923,0.716,0.31026,0.23988,0.26341,0.45235,0.5466,0.88305,0.78705,0.97835,0.73571,0.88052,0.1681,0.9026,0.42791,0.35526,0.66585,0.88111,0.26163,0.097135,2
0.95233,0.31037,0.95266,0.42823,0.97747,0.83632,0.023126,0.28632,0.97531,0.28729,0.85659,0.97709,0.71233,0.26072,0.26328,0.85721,0.42863,0.14427,0.16563,0.19032,3
0.45083,0.070477,0.21198,0.82812,0.69324,0.386,0.52307,0.19086,0.95111,0.30801,0.54435,0.094234,0.64635,0.95666,0.85837,0.45254,0.23709,0.73575,0.11949,0.047649,5
0.44977,0.072474,0.22014,0.83491,0.68798,0.37299,0.52198,0.19648,0.96565,0.31003,0.53791,0.10442,0.64966,0.95391,0.86443,0.44386,0.2351,0.73606,0.1156,0.041074,5
0.44149,0.065986,0.22521,0.83877,0.6874,0.38021,0.52227,0.19807,0.96341,0.30188,0.55144,0.097134,0.63603,0.94286,0.84942,0.45309,0.23132,0.73934,0.11853,0.057809,5
0.88471,0.57176,0.16477,0.65072,0.66236,0.31089,0.093977,0.42802,0.66611,0.092483,0.90607,0.42399,0.80907,0.23684,0.81058,0.83124,0.3761,0.071236,0.18902,0.92464,1
0.95023,0.30878,0.95147,0.43098,0.97651,0.83603,0.022812,0.28372,0.9751,0.28549,0.85496,0.97579,0.71262,0.26118,0.26096,0.85762,0.42994,0.14311,0.16573,0.19129,3
0.12652,0.56045,0.75559,0.41852,0.67483,0.56011,0.48849,0.91214,0.45148,0.70246,0.60557,0.63132,0.62754,0.052857,0.44043,0.766,0.55043,1.0044,0.72497,0.15255,0
0.45462,0.072891,0.21703,0.83222,0.69177,0.38261,0.52134,0.1873,0.95221,0.30633,0.54597,0.095024,0.64125,0.9533,0.85793,0.45879,0.23862,0.73815,0.1179,0.047559,5
0.50265,0.43016,0.95625,0.59414,0.37863,0.54448,0.47875,0.1654,0.35819,0.50177,0.88073,0.85445,0.9729,0.66773,0.11861,0.40311,0.1657,0.14232,0.6908,0.50007,4
0.45281,0.072086,0.21409,0.8339,0.6906,0.38189,0.52488,0.19048,0.95479,0.30979,0.54707,0.095627,0.64168,0.95149,0.85549,0.45205,0.23808,0.73655,0.11886,0.047444,5
0.45281,0.074715,0.20825,0.8323,0.69119,0.38439,0.52604,0.19167,0.95734,0.30682,0.54758,0.093881,0.64346,0.95311,0.85285,0.45541,0.24413,0.73291,0.1185,0.049022,5
0.45001,0.07522,0.20899,0.83665,0.68463,0.38277,0.52007,0.18905,0.95361,0.3152,0.54922,0.09872,0.64792,0.95684,0.84366,0.45396,0.23792,0.73882,0.112,0.04879,5
0.50104,0.43171,0.95304,0.59536,0.38189,0.5444,0.47499,0.16672,0.35675,0.50265,0.88001,0.85817,0.97419,0.66549,0.12033,0.40329,0.16628,0.14185,0.6894,0.50048,4
0.44804,0.07012,0.21774,0.83409,0.69609,0.37848,0.51932,0.18805,0.94915,0.31258,0.54286,0.084988,0.63578,0.95067,0.85412,0.4492,0.23721,0.73356,0.11206,0.053697,5
0.5028,0.43183,0.95723,0.59474,0.37994,0.54307,0.47815,0.16501,0.36016,0.50309,0.88008,0.85629,0.97384,0.66865,0.11899,0.40234,0.16702,0.14209,0.68997,0.50053,4
0.95612,0.21875,0.50751,0.44125,0.61575,0.31182,0.15015,0.11253,0.23981,0.89889,0.90999,0.59241,0.78728,1.1332,0.87163,0.58772,0.92149,0.36238,0.55719,0.40044,0
0.87433,0.57336,0.15162,0.64756,0.6628,0.30961,0.097708,0.43017,0.6618,0.091153,0.90632,0.40743,0.80048,0.24127,0.81021,0.8255,0.38293,0.079823,0.18981,0.91489,1
0.94946,0.30901,0.94962,0.42849,0.97673,0.83439,0.023162,0.28515,0.97484,0.2859,0.85617,0.97746,0.71547,0.26188,0.261,0.85572,0.42771,0.14339,0.1657,0.19013,3
0.50135,0.42941,0.95555,0.59473,0.37849,0.54614,0.47738,0.16739,0.35906,0.49997,0.87905,0.85484,0.97238,0.66681,0.11809,0.40207,0.16712,0.14119,0.69111,0.50167,4
0.87436,0.57214,0.16686,0.6412,0.6572,0.31314,0.098185,0.43548,0.65906,0.099763,0.91156,0.42658,0.8153,0.23141,0.81186,0.83549,0.37519,0.078866,0.19864,0.93587,1
0.95076,0.30975,0.95084,0.42889,0.97703,0.83433,0.023738,0.28446,0.97509,0.28748,0.85502,0.97445,0.71516,0.2629,0.26305,0.85562,0.42841,0.14154,0.16647,0.18901,3
0.88154,0.71323,0.30809,0.24061,0.26428,0.45225,0.54606,0.88272,0.78659,0.97822,0.73693,0.87792,0.16756,0.90493,0.42994,0.35682,0.66383,0.88007,0.26213,0.095239,2
0.45045,0.072144,0.21305,0.82826,0.69115,0.38555,0.52577,0.18388,0.96002,0.30118,0.54577,0.095398,0.63826,0.94766,0.84027,0.46157,0.23906,0.73768,0.10736,0.046239,5
0.95071,0.3087,0.95088,0.42984,0.97611,0.83549,0.025357,0.28421,0.97568,0.28569,0.85485,0.97753,0.71532,0.26278,0.26317,0.85826,0.43038,0.14358,0.16542,0.18927,3
0.9496,0.30857,0.95254,0.43012,0.97878,0.83432,0.023042,0.28535,0.97742,0.28623,0.85583,0.97458,0.71305,0.26284,0.26327,0.85516,0.42991,0.14289,0.16538,0.18973,3
0.88027,0.71293,0.30974,0.23856,0.26273,0.45026,0.54591,0.88297,0.78942,0.97843,0.73401,0.87821,0.16869,0.90351,0.42942,0.3562,0.66325,0.88085,0.2636,0.094633,2
0.50046,0.43215,0.95436,0.59336,0.37891,0.54435,0.47757,0.16578,0.35762,0.50048,0.8805,0.85703,0.97416,0.66681,0.11767,0.40093,0.16578,0.14009,0.68965,0.50275,4
0.88028,0.71647,0.30753,0.23908,0.26091,0.4521,0.54519,0.88275,0.78716,0.97795,0.73688,0.87749,0.1664,0.90405,0.43023,0.35694,0.66362,0.88092,0.26165,0.095041,2
0.88937,0.56876,0.16215,0.6418,0.67442,0.30951,0.10018,0.43961,0.66747,0.090431,0.90939,0.42463,0.8104,0.23801,0.81192,0.8283,0.37237,0.063296,0.19652,0.92185,1
0.87943,0.71383,0.30879,0.24067,0.26033,0.453,0.54771,0.88443,0.78734,0.97781,0.73589,0.88037,0.16705,0.90353,0.4283,0.3548,0.66555,0.88041,0.2621,0.096545,2
