@relation m-out_data_8-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute class {0,1,2,3,4,5}

@data
0.83575,0.034078,0.9637,0.46848,0.36577,0.40106,0.93248,0.2671,0.33354,0.90169,0.46824,0.66653,0.66657,0.33357,0.60117,0.19891,0.26649,0.26618,0.266,1
0.37046,0.76819,0.73012,0.76253,0.4683,0.56572,0.23238,0.1667,0.56662,0.96416,0.43872,0.36309,0.16441,0.73211,0.70119,0.16413,0.50085,0.66585,0.73415,3
0.37134,0.75809,0.73114,0.76704,0.4682,0.56528,0.2341,0.16725,0.5642,0.96648,0.42997,0.36627,0.16346,0.72492,0.69822,0.1717,0.50078,0.66722,0.73276,3
0.83124,-0.023358,1.0122,0.40045,0.35194,0.37906,0.94097,0.32108,0.29139,0.89437,0.4528,0.62695,0.65728,0.29808,0.65141,0.25275,0.31871,0.25079,0.30009,1
0.16665,0.89666,0.50012,0.13482,0.36709,0.56567,0.43313,0.8995,0.76447,0.63349,0.72812,0.9344,0.30186,0.50374,0.36789,0.89713,0.66942,0.89562,0.76516,5
0.36289,0.76707,0.7339,0.76612,0.46659,0.56611,0.23183,0.16908,0.56101,0.96358,0.43202,0.36549,0.17082,0.73021,0.70251,0.16288,0.4964,0.66695,0.73172,3
0.83273,0.029638,0.97102,0.465,0.36726,0.4043,0.93186,0.26977,0.33217,0.90097,0.46659,0.66868,0.66904,0.33419,0.60379,0.2024,0.26627,0.26538,0.26256,1
0.83454,0.033116,0.965,0.46794,0.36788,0.40037,0.93228,0.26664,0.33414,0.90173,0.46624,0.66456,0.66748,0.33327,0.59992,0.20008,0.26757,0.26673,0.26646,1
0.83428,0.070891,0.97885,0.47059,0.33957,0.38867,0.91151,0.27975,0.3398,0.93293,0.49357,0.66727,0.68729,0.32875,0.5784,0.18313,0.29429,0.30453,0.2765,1
0.29216,0.9104,0.29124,0.93679,0.33806,0.42807,0.83247,0.26062,0.64031,0.93637,0.67089,0.13108,0.062088,0.93051,0.97282,0.72241,0.43754,0.52714,0.93232,2
0.36882,0.76909,0.73392,0.77297,0.46542,0.56797,0.23502,0.16684,0.56811,0.96097,0.4318,0.36552,0.16323,0.72818,0.69778,0.16916,0.50077,0.66583,0.73259,3
0.1593,0.89513,0.49814,0.13362,0.36379,0.56545,0.42955,0.90176,0.76852,0.63616,0.73591,0.93442,0.3001,0.50258,0.36963,0.90329,0.6682,0.89995,0.76816,5
0.16546,0.89888,0.50251,0.13021,0.36815,0.56832,0.42911,0.90734,0.76343,0.63487,0.73322,0.93307,0.30111,0.49527,0.36655,0.8974,0.66912,0.89801,0.76945,5
0.81163,0.049486,0.94078,0.46457,0.36535,0.37174,0.92357,0.28475,0.31481,0.89021,0.4571,0.714,0.65895,0.33718,0.60262,0.15564,0.32252,0.24758,0.31142,1
0.36873,0.76566,0.73748,0.77122,0.46942,0.56634,0.23325,0.16606,0.56912,0.96635,0.43457,0.3661,0.16587,0.73174,0.69813,0.16632,0.50263,0.66606,0.7341,3
0.3683,0.76932,0.73067,0.76812,0.46618,0.56747,0.23424,0.16782,0.56817,0.96556,0.43888,0.36691,0.16235,0.72874,0.70308,0.1657,0.49917,0.66947,0.73519,3
0.28934,0.89616,0.29546,0.92668,0.33881,0.4282,0.83298,0.26362,0.63907,0.93306,0.66258,0.12759,0.062442,0.94104,0.96355,0.72633,0.43772,0.53615,0.92783,2
0.95615,0.92764,0.79326,0.57146,0.48456,0.1788,0.18381,1.0056,0.32104,1.0589,0.75344,0.20578,0.147,0.5213,0.23681,0.66085,0.74793,0.70578,0.12951,0
0.29237,0.90964,0.29663,0.93428,0.32912,0.4266,0.83474,0.26267,0.63779,0.94615,0.66271,0.14011,0.073224,0.93771,0.9748,0.73358,0.44378,0.53598,0.93244,2
0.49604,0.50068,0.49601,0.86371,0.83208,0.39305,0.50886,0.78909,0.33638,0.64047,0.37047,0.52321,0.62924,0.16252,0.36193,0.67053,0.46913,0.79491,0.45786,4
0.29017,0.9116,0.29657,0.92628,0.33879,0.43458,0.84496,0.26172,0.62869,0.9357,0.66924,0.14054,0.071824,0.93134,0.97222,0.72612,0.42954,0.53945,0.93378,2
0.16523,0.89268,0.50387,0.13331,0.36434,0.56233,0.43498,0.90907,0.77027,0.63343,0.7377,0.93817,0.30195,0.50266,0.35852,0.89871,0.66441,0.89829,0.76449,5
0.29188,0.91004,0.29688,0.92683,0.32732,0.43799,0.83432,0.26002,0.62799,0.94347,0.66966,0.13108,0.061392,0.92802,0.97563,0.7207,0.43652,0.53588,0.94132,2
0.31087,0.91052,0.29409,0.92709,0.32865,0.43454,0.84379,0.27804,0.63837,0.94293,0.66293,0.13071,0.075613,0.93026,0.97239,0.73486,0.42837,0.53645,0.93004,2
0.83599,0.054868,0.96551,0.4671,0.35826,0.39435,0.93561,0.26145,0.34139,0.90534,0.46327,0.66871,0.67092,0.32857,0.60118,0.19068,0.26616,0.26875,0.26543,1
0.83963,0.035111,0.94556,0.45888,0.36701,0.40204,0.94416,0.27751,0.34717,0.91616,0.46224,0.66811,0.66984,0.3357,0.59477,0.19843,0.27796,0.26611,0.26241,1
0.82656,0.030861,0.95736,0.46952,0.375,0.4058,0.93959,0.27055,0.3406,0.89828,0.46576,0.66489,0.67768,0.33325,0.60646,0.2088,0.26046,0.27904,0.26298,1
0.29355,0.89774,0.2873,0.9236,0.33752,0.43921,0.84352,0.25148,0.63106,0.94296,0.66994,0.12896,0.070532,0.93851,0.97612,0.73494,0.42916,0.53792,0.93156,2
0.16763,0.9005,0.50161,0.13154,0.36671,0.56432,0.43512,0.90213,0.76771,0.62822,0.72908,0.93191,0.30004,0.50376,0.36847,0.89946,0.66662,0.9011,0.77207,5
0.49794,0.50376,0.50696,0.86045,0.82722,0.39253,0.49422,0.80453,0.32935,0.63062,0.37198,0.53555,0.62923,0.17164,0.36021,0.6699,0.46162,0.80248,0.46334,4
0.36948,0.77117,0.73221,0.76534,0.46901,0.55976,0.23159,0.16056,0.56845,0.9667,0.43168,0.37205,0.16106,0.72858,0.70047,0.16662,0.50071,0.67007,0.7297,3
0.83708,0.031154,1.0094,0.44255,0.36044,0.37209,0.92646,0.31721,0.32875,0.90865,0.44078,0.6427,0.62982,0.36187,0.61205,0.14496,0.25375,0.24808,0.29941,1
0.16674,0.9001,0.50146,0.13574,0.36868,0.56465,0.43275,0.90422,0.76918,0.63449,0.73319,0.93587,0.30156,0.50165,0.36502,0.89736,0.66942,0.89808,0.77042,5
0.36838,0.76792,0.7335,0.76347,0.46513,0.56779,0.23516,0.16546,0.56636,0.96843,0.43266,0.36531,0.16852,0.7382,0.69762,0.16552,0.49827,0.66544,0.73509,3
0.16504,0.89901,0.49844,0.13582,0.3712,0.55867,0.43321,0.90005,0.77086,0.63401,0.73427,0.93324,0.29771,0.50155,0.36785,0.89711,0.6658,0.89595,0.76877,5
0.37048,0.76619,0.7384,0.7656,0.47263,0.56735,0.23472,0.16891,0.56654,0.96632,0.43523,0.3629,0.17098,0.73296,0.70176,0.1656,0.49914,0.67088,0.73602,3
0.30127,0.90758,0.3084,0.92156,0.33758,0.43731,0.84578,0.26156,0.6318,0.93262,0.66148,0.14362,0.060885,0.93776,0.97364,0.72611,0.4227,0.5358,0.9439,2
0.83143,0.028979,0.96968,0.46944,0.37035,0.39949,0.93277,0.26983,0.33867,0.90464,0.45797,0.66598,0.67095,0.32886,0.59939,0.1962,0.26261,0.26938,0.26389,1
0.36617,0.77326,0.73673,0.76395,0.46642,0.56573,0.233,0.16603,0.56811,0.96932,0.43126,0.36276,0.17674,0.73013,0.70511,0.16861,0.49331,0.66832,0.73207,3
0.81449,0.057579,1.0251,0.45188,0.36685,0.37767,0.94838,0.24897,0.35445,0.9176,0.48315,0.65782,0.68781,0.35308,0.57055,0.19189,0.29216,0.27087,0.2741,1
0.84853,0.038429,0.97762,0.48533,0.35914,0.39066,0.92116,0.28434,0.3362,0.91691,0.49148,0.64624,0.67767,0.32581,0.58521,0.2123,0.25738,0.30081,0.27093,1
0.30186,0.9067,0.29103,0.92669,0.32979,0.43639,0.83284,0.26219,0.62997,0.93317,0.66253,0.1429,0.064043,0.93737,0.97215,0.73638,0.42868,0.53572,0.93045,2
0.36982,0.76771,0.73611,0.76548,0.46403,0.56814,0.22782,0.16568,0.56904,0.96917,0.42935,0.3702,0.16988,0.7313,0.69842,0.16759,0.50018,0.66931,0.73048,3
0.83436,0.033448,0.96545,0.46724,0.36718,0.40036,0.93216,0.26702,0.33355,0.90125,0.46637,0.66483,0.66727,0.33295,0.6007,0.19968,0.26727,0.26642,0.26643,1
0.16603,0.8989,0.50161,0.13253,0.3642,0.5646,0.43313,0.90082,0.771,0.63036,0.73016,0.93594,0.2977,0.50219,0.36803,0.90449,0.66776,0.89896,0.76071,5
0.83886,0.029137,0.93677,0.47282,0.35981,0.40899,0.91561,0.2779,0.34425,0.90715,0.49003,0.65545,0.679,0.3179,0.59514,0.21077,0.2549,0.25904,0.25599,1
0.82882,0.047478,0.96647,0.45174,0.38283,0.4126,0.93113,0.26132,0.33666,0.90261,0.47683,0.65402,0.66306,0.32695,0.59964,0.20198,0.27525,0.26967,0.27592,1
0.16532,0.90029,0.50303,0.13659,0.36582,0.56668,0.4329,0.90551,0.76229,0.63116,0.73379,0.93605,0.29617,0.48979,0.36609,0.89994,0.66582,0.89746,0.76429,5
0.83473,0.033278,0.96445,0.46617,0.36608,0.39897,0.93133,0.26677,0.33259,0.90102,0.46613,0.66512,0.66671,0.33236,0.6004,0.19999,0.26645,0.26683,0.2647,1
0.843,0.034803,0.97639,0.5011,0.38048,0.38571,0.94029,0.26236,0.33546,0.90225,0.44772,0.67623,0.67859,0.32354,0.59254,0.20893,0.24002,0.25593,0.26751,1
0.82842,0.033434,0.95816,0.48762,0.36472,0.36474,0.93069,0.27496,0.30714,0.89527,0.46951,0.66601,0.68771,0.35155,0.5627,0.20778,0.25661,0.24102,0.28482,1
0.36484,0.76671,0.7357,0.76739,0.46579,0.56238,0.23152,0.16438,0.57124,0.96798,0.4301,0.36318,0.16575,0.72832,0.69628,0.16954,0.49762,0.66446,0.73162,3
0.83814,0.029588,0.97161,0.47366,0.3717,0.38992,0.92644,0.26131,0.32606,0.89588,0.46874,0.66539,0.67633,0.3337,0.5893,0.1974,0.25746,0.2649,0.25994,1
0.36588,0.77055,0.73686,0.76637,0.46674,0.56291,0.23504,0.16599,0.57092,0.97005,0.42897,0.36904,0.16555,0.73145,0.69985,0.16416,0.50059,0.66756,0.73358,3
0.36878,0.76704,0.72994,0.76342,0.46663,0.57343,0.23166,0.16404,0.57073,0.96609,0.43281,0.3642,0.16532,0.73431,0.69781,0.16913,0.49368,0.66214,0.72958,3
0.36339,0.76618,0.73531,0.76271,0.46396,0.56704,0.23504,0.17149,0.56793,0.96688,0.43342,0.36278,0.1682,0.72595,0.69913,0.16393,0.50291,0.66546,0.73258,3
0.81817,0.038644,0.97555,0.49019,0.36618,0.40584,0.92744,0.2799,0.32782,0.91119,0.46211,0.67445,0.6748,0.3389,0.5775,0.21185,0.26133,0.256,0.28437,1
0.30376,0.90892,0.3035,0.92828,0.33647,0.43525,0.84203,0.2709,0.63173,0.94259,0.67236,0.12575,0.062307,0.9379,0.95734,0.72608,0.42917,0.54014,0.93051,2
0.49754,0.50199,0.50666,0.85868,0.84706,0.39175,0.49238,0.78852,0.33737,0.62805,0.36227,0.53727,0.62497,0.17299,0.36039,0.66971,0.47184,0.79456,0.45936,4
0.71898,0.32926,0.23716,0.98468,1.1358,0.23127,0.9282,0.093485,0.53811,0.83638,0.41901,0.1506,0.093137,0.13322,0.57233,0.38064,0.6321,0.28733,0.41086,0
0.8366,0.01982,0.95673,0.46934,0.36581,0.399,0.94023,0.25952,0.33259,0.89856,0.47276,0.662,0.67011,0.32332,0.59764,0.19463,0.27021,0.26601,0.26888,1
0.83145,0.027567,0.96903,0.46714,0.35988,0.39537,0.93728,0.2642,0.33452,0.89658,0.45623,0.66426,0.66571,0.33253,0.6065,0.19995,0.25714,0.27556,0.26093,1
0.36728,0.76891,0.73341,0.76871,0.46914,0.56312,0.23465,0.17011,0.56269,0.96563,0.43183,0.36065,0.16025,0.73216,0.6984,0.16385,0.49732,0.66798,0.73448,3
0.16456,0.89995,0.49985,0.13378,0.36247,0.56565,0.4319,0.8998,0.76554,0.63602,0.73368,0.93069,0.30009,0.50347,0.36362,0.89959,0.66595,0.90193,0.76949,5
0.36497,0.76946,0.73331,0.76226,0.46103,0.56941,0.23562,0.16717,0.56826,0.96243,0.43494,0.36964,0.16759,0.72632,0.69955,0.16706,0.50168,0.66399,0.72759,3
0.30187,0.89895,0.29424,0.92449,0.32824,0.42803,0.83492,0.26992,0.62467,0.94262,0.66283,0.13958,0.073782,0.94247,0.97633,0.72596,0.43627,0.52849,0.93362,2
0.28888,0.89988,0.2961,0.93861,0.32757,0.42808,0.84316,0.2719,0.63167,0.94279,0.67221,0.13035,0.060514,0.93762,0.9775,0.72084,0.43711,0.53811,0.92901,2
0.28948,0.89791,0.30962,0.94067,0.33789,0.42504,0.8414,0.26275,0.62729,0.9465,0.65975,0.12539,0.070798,0.9244,0.96564,0.73467,0.42561,0.53584,0.94155,2
0.81858,0.054601,0.95816,0.46272,0.34881,0.39153,0.92874,0.25125,0.31856,0.91185,0.47041,0.63587,0.65041,0.31854,0.59456,0.21425,0.29604,0.26924,0.27873,1
0.79027,0.035382,0.96591,0.46105,0.43481,0.38753,0.92032,0.24511,0.33323,0.92769,0.44819,0.67974,0.63875,0.32943,0.58666,0.19266,0.25662,0.27769,0.23498,1
0.29341,0.89813,0.30452,0.93724,0.32825,0.43731,0.8352,0.26144,0.63984,0.94233,0.66295,0.12928,0.056506,0.92987,0.97369,0.73343,0.43001,0.53733,0.92807,2
0.1637,0.89629,0.5012,0.13271,0.36228,0.56607,0.43528,0.90208,0.76375,0.63569,0.73286,0.92863,0.30117,0.50151,0.36592,0.90052,0.67057,0.89955,0.76827,5
0.16663,0.89739,0.50052,0.13586,0.36368,0.56285,0.43852,0.90156,0.77243,0.63637,0.73088,0.93267,0.29954,0.50322,0.36443,0.89616,0.66699,0.89985,0.7666,5
0.28891,0.91238,0.29309,0.92481,0.33644,0.43883,0.84657,0.25608,0.63914,0.93578,0.659,0.13839,0.063778,0.9277,0.96375,0.72553,0.42501,0.53866,0.94412,2
0.81701,0.040009,0.95209,0.47794,0.36574,0.39601,0.93031,0.25621,0.33146,0.90043,0.46354,0.66453,0.677,0.33673,0.60179,0.20561,0.27288,0.26794,0.26822,1
0.36908,0.76391,0.73252,0.76468,0.47311,0.56421,0.23147,0.16814,0.56837,0.96855,0.43542,0.36943,0.16509,0.72966,0.69617,0.1698,0.49912,0.66506,0.73579,3
0.29122,0.91041,0.30496,0.92641,0.3229,0.42161,0.8492,0.2702,0.62775,0.93547,0.65928,0.12909,0.070792,0.92829,0.96237,0.73545,0.42945,0.5253,0.94023,2
0.84176,0.028175,0.96223,0.4669,0.36813,0.39741,0.93423,0.26676,0.33726,0.90315,0.47051,0.66377,0.66472,0.33854,0.60469,0.19777,0.26652,0.27175,0.2697,1
0.81841,0.048442,0.97956,0.45513,0.3689,0.39943,0.9177,0.2583,0.32692,0.88074,0.4597,0.65769,0.68028,0.32423,0.59347,0.17479,0.27018,0.26843,0.27498,1
0.49821,0.48849,0.50586,0.87255,0.83155,0.40286,0.50637,0.79193,0.32846,0.61858,0.37465,0.538,0.62705,0.16387,0.35878,0.66979,0.46978,0.79508,0.47013,4
0.16759,0.89895,0.50008,0.13361,0.36474,0.5658,0.43205,0.89708,0.7668,0.63308,0.7365,0.93334,0.30067,0.49944,0.36843,0.89722,0.6678,0.90146,0.76554,5
0.83702,0.042737,0.96713,0.45691,0.36562,0.39903,0.93126,0.27052,0.32956,0.89942,0.45939,0.65167,0.67107,0.33065,0.60409,0.19454,0.26866,0.27232,0.26456,1
0.30053,0.89765,0.29604,0.92695,0.33717,0.43631,0.82644,0.261,0.64603,0.93599,0.65723,0.14243,0.071741,0.92875,0.97338,0.73643,0.43641,0.52649,0.94253,2
0.29317,0.90938,0.30516,0.9275,0.33891,0.4343,0.83408,0.25994,0.63138,0.94302,0.66981,0.14012,0.07068,0.93731,0.97365,0.73537,0.42878,0.52888,0.9411,2
0.73415,0.61521,0.3488,0.57533,0.6509,0.42449,0.031176,0.23771,1.0801,0.072368,0.63902,0.68626,0.11052,0.9084,0.063828,0.22443,0.94123,0.29973,0.30822,0
0.36729,0.76626,0.73009,0.75542,0.46829,0.57024,0.23343,0.16367,0.56861,0.96624,0.43424,0.36471,0.16557,0.73088,0.69785,0.16607,0.49615,0.66192,0.72754,3
0.8488,0.02024,0.98023,0.46247,0.37657,0.3947,0.92118,0.26113,0.34423,0.90832,0.45899,0.67927,0.65712,0.33712,0.59241,0.20358,0.26501,0.26305,0.26247,1
0.82873,0.034353,0.95138,0.46404,0.37607,0.39787,0.93541,0.24948,0.33146,0.90222,0.47277,0.69186,0.66925,0.32873,0.62725,0.21707,0.25804,0.26833,0.28001,1
0.2913,0.91358,0.29595,0.9263,0.33653,0.43851,0.84122,0.25664,0.63849,0.93384,0.67129,0.13152,0.071806,0.93909,0.96346,0.73325,0.43624,0.52768,0.94294,2
0.30408,0.90912,0.29514,0.92668,0.33749,0.42737,0.83447,0.26197,0.63134,0.94337,0.66106,0.12885,0.070001,0.92473,0.96577,0.73321,0.43979,0.53764,0.94049,2
0.37197,0.77528,0.72913,0.76484,0.46528,0.56809,0.23524,0.16755,0.56655,0.96784,0.43439,0.36559,0.16833,0.73042,0.69914,0.16812,0.50156,0.66561,0.73304,3
0.93698,0.10516,0.57587,0.41346,0.52782,0.41525,0.030902,0.033287,0.091618,0.90831,0.097149,0.098527,0.85763,0.033792,0.034323,0.43131,0.87759,0.25816,0.91353,0
0.10741,0.76138,0.70543,0.87108,0.10411,0.86382,0.6922,0.68944,0.11905,0.88424,0.075121,0.21097,0.53535,0.35263,0.27675,0.86333,0.93604,0.35614,0.07749,0
0.36812,0.76407,0.72563,0.76678,0.46888,0.56565,0.2343,0.16998,0.56776,0.96945,0.43114,0.36632,0.16391,0.73174,0.68609,0.16842,0.49354,0.66444,0.72974,3
0.29209,0.89731,0.30373,0.92621,0.32855,0.4251,0.82985,0.2699,0.63009,0.94283,0.66097,0.1385,0.070698,0.93093,0.96076,0.71728,0.42784,0.53917,0.93352,2
0.30106,0.89859,0.29381,0.93642,0.3393,0.43704,0.8429,0.26988,0.63929,0.9437,0.66297,0.13076,0.058942,0.92902,0.96111,0.7347,0.43735,0.52736,0.92641,2
0.83408,0.033629,0.96567,0.46698,0.36717,0.40021,0.93142,0.26728,0.33402,0.90191,0.46548,0.66472,0.66742,0.33278,0.60093,0.19856,0.26674,0.26601,0.2658,1
0.50853,0.50525,0.5095,0.86113,0.84328,0.39454,0.50606,0.80337,0.32729,0.6297,0.37518,0.5376,0.63079,0.17035,0.3715,0.66197,0.47213,0.80857,0.46924,4
0.16794,0.89728,0.50111,0.1356,0.37018,0.56539,0.43923,0.90294,0.77068,0.63313,0.73607,0.93205,0.29938,0.4997,0.36626,0.89476,0.66946,0.89996,0.76577,5
0.28717,0.89419,0.30598,0.93531,0.33994,0.44142,0.82543,0.26051,0.63146,0.95236,0.67338,0.14166,0.076592,0.94307,0.97269,0.72643,0.42809,0.52562,0.93298,2
0.82767,0.026743,0.96435,0.4719,0.367,0.39496,0.93533,0.27006,0.34418,0.90478,0.46386,0.66451,0.66688,0.33176,0.60098,0.19703,0.26599,0.2685,0.25925,1
0.83451,0.033187,0.96494,0.4675,0.36721,0.40101,0.93181,0.26715,0.33345,0.90134,0.46588,0.66496,0.66727,0.33263,0.60046,0.19975,0.26679,0.26632,0.26702,1
0.17215,0.90291,0.50107,0.13696,0.36436,0.56673,0.43094,0.89833,0.77084,0.62945,0.73504,0.93756,0.30233,0.50122,0.36031,0.89873,0.67139,0.89774,0.7682,5
0.81811,0.043668,0.97706,0.46147,0.37339,0.40942,0.947,0.25913,0.34913,0.90395,0.46183,0.67224,0.66524,0.3135,0.60303,0.20766,0.26796,0.27839,0.26586,1
0.2363,0.60044,0.44988,0.61328,0.51161,0.89926,0.41214,0.48372,0.24052,0.58373,0.41496,0.74427,0.62935,0.82372,0.39219,0.31981,0.72446,0.58174,0.61871,0
0.83948,0.024641,0.96406,0.49617,0.35844,0.39136,0.95157,0.2664,0.32201,0.90913,0.46022,0.66392,0.66668,0.3346,0.58487,0.19002,0.26429,0.26769,0.27075,1
1.0191,0.12745,0.51664,0.94234,0.069488,0.17715,0.30199,0.69292,0.44215,0.49808,0.37269,0.84791,0.1863,0.84833,0.31252,0.47252,0.033904,0.45312,0.18319,0
0.14194,0.12516,0.62991,0.2906,0.67714,0.80178,0.88404,0.415,0.50733,0.82876,0.18471,0.67894,0.33376,1.1074,0.93759,0.49434,0.50575,0.18073,0.039638,0
0.82518,0.025299,0.96903,0.47956,0.3468,0.39118,0.93324,0.26459,0.34225,0.89625,0.48885,0.67375,0.6924,0.35093,0.57964,0.2016,0.28306,0.25063,0.24094,1
0.36826,0.76805,0.73206,0.76678,0.46804,0.56732,0.23074,0.16315,0.56332,0.96581,0.43241,0.37148,0.16576,0.72166,0.70113,0.16862,0.499,0.66451,0.73464,3
0.16498,0.89828,0.49779,0.13692,0.36591,0.56662,0.43202,0.90298,0.76511,0.63149,0.73248,0.93739,0.30427,0.49561,0.36598,0.90064,0.67103,0.89719,0.76807,5
0.16561,0.89872,0.50218,0.13422,0.36764,0.56221,0.43498,0.89403,0.7677,0.63354,0.73305,0.93159,0.29831,0.50049,0.3671,0.9009,0.66929,0.90468,0.76846,5
0.28924,0.90016,0.30607,0.92361,0.33805,0.43546,0.82304,0.27103,0.63842,0.93276,0.66915,0.13948,0.06166,0.92487,0.97275,0.72312,0.42903,0.52944,0.9331,2
0.30017,0.90995,0.29618,0.92506,0.33953,0.42767,0.83501,0.27534,0.639,0.95322,0.66013,0.14229,0.072967,0.94086,0.96608,0.73317,0.42866,0.52721,0.93018,2
0.51038,0.49264,0.49436,0.86325,0.82576,0.39399,0.50327,0.80641,0.32877,0.62833,0.36222,0.52948,0.63089,0.17073,0.3758,0.66278,0.45865,0.80727,0.47639,4
0.30018,0.89809,0.30824,0.92472,0.32704,0.43686,0.84147,0.2702,0.63005,0.94279,0.67042,0.14241,0.062373,0.93118,0.96005,0.72547,0.44281,0.52888,0.9453,2
0.16856,0.90018,0.50428,0.13629,0.36731,0.5687,0.42922,0.90218,0.76795,0.63686,0.72724,0.93209,0.30176,0.50296,0.36645,0.89501,0.66844,0.89969,0.76877,5
0.83526,0.032898,0.96557,0.46748,0.36807,0.39955,0.93201,0.26722,0.33406,0.90195,0.46633,0.66508,0.66686,0.33236,0.60068,0.19983,0.26755,0.26627,0.26636,1
0.16346,0.90176,0.50232,0.13511,0.36874,0.56631,0.43762,0.89965,0.77087,0.63193,0.73168,0.93689,0.29819,0.49937,0.36338,0.89429,0.66033,0.89948,0.76988,5
0.83065,0.044656,0.96764,0.462,0.37665,0.40285,0.93615,0.27022,0.32686,0.89179,0.46369,0.65703,0.67853,0.33017,0.60317,0.1924,0.27025,0.26041,0.26476,1
0.50418,0.49245,0.49221,0.86395,0.83288,0.40648,0.49736,0.80105,0.32478,0.63751,0.36144,0.53921,0.64008,0.15946,0.37277,0.66025,0.46851,0.80318,0.46289,4
0.16587,0.73554,0.82954,0.53435,0.19597,0.69827,0.8557,0.95343,0.69131,0.1889,0.98752,0.72391,0.57274,0.26527,0.21761,0.4946,0.61916,0.87153,0.73825,0
0.69052,0.6006,0.58672,0.89599,0.69057,0.42112,0.97712,0.024269,0.93269,0.032197,0.33561,0.8009,0.19738,0.32615,0.7925,0.15198,0.76974,0.63817,0.69738,0
0.83313,0.036399,0.97499,0.46987,0.38127,0.40138,0.93974,0.26276,0.33807,0.90157,0.46172,0.657,0.65791,0.33332,0.59915,0.19821,0.27086,0.27087,0.26692,1
0.83987,0.015216,0.97461,0.46923,0.34074,0.4067,0.93256,0.24023,0.35055,0.89569,0.46124,0.68281,0.64993,0.32559,0.603,0.19634,0.28041,0.27753,0.25541,1
0.49679,0.48813,0.50936,0.87361,0.84682,0.40121,0.51493,0.79316,0.33651,0.62895,0.36403,0.52837,0.63749,0.16412,0.35653,0.66334,0.4619,0.80435,0.45923,4
0.36446,0.77224,0.73347,0.76785,0.46601,0.56869,0.2316,0.16487,0.55963,0.96691,0.43475,0.36757,0.16602,0.72777,0.69647,0.16884,0.49835,0.66852,0.73279,3
0.28831,0.89865,0.30416,0.93848,0.33901,0.42124,0.84235,0.27073,0.639,0.9497,0.66283,0.13091,0.07193,0.94231,0.96048,0.72148,0.43686,0.5365,0.93137,2
0.30013,0.42683,0.68851,0.31561,0.39274,0.26324,0.52589,0.71237,0.91013,0.81414,0.031942,0.45231,0.84354,0.32944,0.70093,0.23893,0.56152,0.23945,0.37991,0
