@relation m-out_data_12-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute class {0,1,2,3,4,5}

@data
0.37309,0.098325,0.70416,0.60827,0.35195,0.95898,0.88332,0.33342,0.33318,0.84386,0.41153,0.82318,1
0.29165,0.67027,0.60685,0.41314,0.58562,0.70632,0.56524,0.97958,0.65012,0.8628,0.057522,0.31194,2
0.43093,0.68731,0.94035,0.57024,0.78492,0.76523,0.78263,0.37306,0.43209,0.13697,0.01975,0.39263,5
0.37451,0.098933,0.70524,0.60753,0.35206,0.95793,0.88238,0.33406,0.33357,0.84473,0.41234,0.82342,1
0.4572,0.07202,0.26938,0.20481,0.5195,0.46755,0.65889,0.086246,0.63275,0.29504,0.62008,0.1216,4
0.43107,0.68788,0.9394,0.56858,0.78541,0.76571,0.78427,0.3735,0.4316,0.13822,0.020001,0.39385,5
0.37312,0.098274,0.70438,0.60747,0.35219,0.95832,0.88332,0.33499,0.33345,0.84451,0.41294,0.82368,1
0.37477,0.096869,0.70449,0.60818,0.35269,0.95919,0.88246,0.3339,0.33244,0.84484,0.4117,0.82373,1
0.37273,0.09775,0.70405,0.60814,0.35259,0.96,0.88378,0.33471,0.33335,0.8446,0.41228,0.824,1
0.29137,0.67344,0.60835,0.41342,0.58719,0.709,0.56672,0.97717,0.64895,0.86293,0.060986,0.31644,2
0.37336,0.097747,0.70441,0.60816,0.35271,0.95939,0.88253,0.33312,0.33311,0.84367,0.41162,0.82459,1
0.85991,0.27964,0.2352,0.65319,0.077933,0.97764,0.89382,0.4068,0.67206,0.14512,0.16447,0.20584,0
0.37378,0.098515,0.70459,0.60881,0.352,0.95809,0.8838,0.33384,0.33149,0.84482,0.41192,0.82364,1
0.37425,0.097463,0.70419,0.60806,0.3524,0.95986,0.88408,0.33424,0.33332,0.84493,0.41193,0.82302,1
0.077215,0.94007,0.86157,0.57087,0.64744,0.44957,0.35227,0.038605,0.37088,0.099022,0.6482,0.84147,3
0.43129,0.68587,0.93954,0.56863,0.78497,0.76532,0.784,0.37336,0.43193,0.13746,0.018223,0.39233,5
0.37317,0.097371,0.70441,0.6079,0.35231,0.95894,0.88382,0.33503,0.33209,0.84429,0.41127,0.82316,1
0.37284,0.098075,0.7042,0.60776,0.35096,0.95932,0.88284,0.33283,0.332,0.84365,0.41136,0.82244,1
0.37398,0.098141,0.70502,0.60779,0.35283,0.95897,0.88333,0.33407,0.33193,0.84347,0.41162,0.82249,1
0.077385,0.9406,0.85913,0.56998,0.64835,0.44977,0.35115,0.039359,0.37252,0.09847,0.65008,0.84223,3
0.073042,0.94237,0.86287,0.57266,0.64581,0.45063,0.34869,0.037544,0.37368,0.10522,0.64581,0.8414,3
0.29566,0.67295,0.61,0.4136,0.58779,0.70667,0.56663,0.97691,0.65072,0.8647,0.058618,0.31516,2
0.37383,0.098584,0.70415,0.60829,0.35163,0.95867,0.88186,0.33422,0.33193,0.84397,0.41295,0.82343,1
0.43061,0.68787,0.93957,0.5696,0.78463,0.76576,0.78437,0.37256,0.43223,0.13685,0.019227,0.39321,5
0.07768,0.94086,0.86058,0.57041,0.64878,0.45012,0.35323,0.040002,0.37229,0.09785,0.651,0.84099,3
0.44813,0.078791,0.27404,0.1952,0.52789,0.47033,0.64924,0.098049,0.62785,0.29305,0.62536,0.11939,4
0.37404,0.096959,0.70389,0.60784,0.35076,0.95912,0.88252,0.33274,0.33302,0.8451,0.41119,0.82401,1
0.37465,0.098754,0.70563,0.60802,0.35167,0.95871,0.88265,0.33409,0.3323,0.84348,0.41144,0.82366,1
0.30941,0.66918,0.15162,0.56881,0.63581,0.29049,0.44673,0.86112,0.35073,0.47203,0.90154,0.067276,0
0.44257,0.0813,0.26794,0.18724,0.53221,0.47084,0.64754,0.10795,0.62955,0.30717,0.64407,0.11598,4
0.37374,0.097221,0.70453,0.60827,0.35234,0.95872,0.88303,0.33323,0.33199,0.84397,0.41344,0.82265,1
0.43096,0.68771,0.94076,0.56999,0.78577,0.76544,0.78343,0.37323,0.43229,0.13661,0.0194,0.39319,5
0.2951,0.67352,0.60761,0.41269,0.5875,0.70944,0.56539,0.98158,0.64545,0.86439,0.056004,0.31413,2
0.29185,0.67213,0.60757,0.41423,0.58726,0.71007,0.56387,0.98103,0.64614,0.86233,0.057003,0.31407,2
0.43111,0.68715,0.94079,0.56871,0.78578,0.76544,0.7835,0.37365,0.43148,0.13824,0.019388,0.3928,5
0.37344,0.097376,0.7041,0.60744,0.35223,0.95959,0.88306,0.33442,0.33288,0.84482,0.41195,0.82268,1
0.43243,0.68613,0.93992,0.568,0.78583,0.76517,0.78266,0.37254,0.43253,0.1378,0.020098,0.39221,5
0.37336,0.098656,0.70479,0.60784,0.35317,0.95857,0.88313,0.33295,0.33335,0.84402,0.41238,0.82285,1
0.076523,0.93935,0.85607,0.56721,0.6513,0.45951,0.34536,0.041633,0.36715,0.094266,0.64271,0.83754,3
0.42985,0.68749,0.94139,0.57008,0.78493,0.76525,0.78358,0.37359,0.43108,0.13745,0.018467,0.39207,5
0.43059,0.68794,0.94011,0.56909,0.78477,0.76527,0.78487,0.37314,0.4325,0.13695,0.018932,0.39367,5
0.078634,0.94093,0.86126,0.57011,0.64885,0.44928,0.35281,0.03966,0.37307,0.097971,0.64971,0.84071,3
0.43119,0.68826,0.94164,0.57009,0.78644,0.76633,0.78348,0.37248,0.43198,0.13614,0.019721,0.39342,5
0.4476,0.069198,0.27519,0.19326,0.53228,0.46577,0.64717,0.099559,0.62495,0.30128,0.6168,0.10524,4
0.2939,0.66934,0.60897,0.41244,0.59018,0.71065,0.56679,0.9819,0.65011,0.8635,0.059396,0.31606,2
0.29496,0.66799,0.61048,0.41309,0.5872,0.7076,0.56733,0.9774,0.64941,0.86556,0.061105,0.31598,2
0.37248,0.099417,0.70382,0.60871,0.35211,0.95818,0.88351,0.33334,0.33248,0.8442,0.4131,0.82329,1
0.43054,0.68648,0.9402,0.56908,0.78545,0.76572,0.78428,0.37365,0.43195,0.13663,0.019241,0.39295,5
0.37439,0.098048,0.70482,0.60782,0.3524,0.9579,0.8836,0.33348,0.3333,0.84471,0.4116,0.82312,1
0.88969,0.66733,0.27493,0.52486,0.091549,0.87058,0.65745,0.03928,0.45225,0.96544,0.22334,0.1979,0
0.11277,0.48332,0.31901,0.49525,0.8556,0.87847,0.51107,0.58839,0.98898,0.90098,0.964,0.52132,0
0.29605,0.67113,0.60936,0.41037,0.58712,0.70936,0.56416,0.97891,0.64915,0.86191,0.059204,0.3126,2
0.43143,0.68674,0.93983,0.56902,0.78633,0.76534,0.78506,0.37269,0.43148,0.13706,0.020525,0.39307,5
0.4497,0.55647,0.32734,0.77986,0.71011,0.098189,0.73526,0.10452,0.37702,0.14496,0.29133,0.46462,0
0.43101,0.68731,0.94018,0.56816,0.78478,0.76535,0.78316,0.37279,0.4319,0.13766,0.020514,0.39218,5
0.37373,0.098062,0.70391,0.6073,0.35104,0.95791,0.88422,0.33441,0.3322,0.8451,0.41224,0.82397,1
0.46364,0.8211,0.52757,0.64239,0.69596,0.2355,0.25884,0.47081,0.77608,0.16507,0.73701,0.68182,0
0.37417,0.097818,0.70578,0.60734,0.35117,0.95912,0.88213,0.33398,0.33147,0.84353,0.41232,0.82381,1
0.37436,0.098262,0.70456,0.60785,0.35275,0.9593,0.88307,0.33446,0.33197,0.84552,0.41225,0.82388,1
0.3749,0.098223,0.7049,0.60794,0.35296,0.95885,0.88382,0.33327,0.33397,0.84413,0.41202,0.82314,1
0.37327,0.098782,0.70575,0.60846,0.35183,0.95892,0.88296,0.33464,0.33242,0.84411,0.41112,0.82437,1
0.84632,1.0203,0.42978,0.87122,0.92218,0.53412,0.85784,0.15887,0.13782,0.56004,0.61608,0.10209,0
0.2961,0.66849,0.60847,0.40954,0.59,0.70813,0.56536,0.98196,0.64864,0.86339,0.057371,0.31603,2
0.37261,0.098511,0.70517,0.60782,0.35137,0.95877,0.88389,0.33349,0.33124,0.84446,0.41158,0.82272,1
0.37351,0.097805,0.70488,0.60788,0.35235,0.95968,0.88196,0.33481,0.33237,0.84519,0.41244,0.82402,1
0.42984,0.68815,0.94019,0.56917,0.7858,0.76519,0.78374,0.37291,0.43147,0.13772,0.0201,0.3917,5
0.43053,0.68708,0.93942,0.56854,0.78442,0.7652,0.78392,0.37262,0.43081,0.13729,0.019177,0.39218,5
0.37371,0.098358,0.7049,0.60706,0.35219,0.9594,0.88328,0.33384,0.33382,0.84345,0.41104,0.824,1
0.45807,0.072628,0.27463,0.20495,0.52849,0.47471,0.64719,0.10316,0.62788,0.29943,0.61827,0.12201,4
0.46224,0.065719,0.2831,0.19381,0.52781,0.46874,0.64144,0.097167,0.62525,0.29768,0.62796,0.11287,4
0.43116,0.68781,0.94017,0.56855,0.78505,0.76534,0.78445,0.37426,0.43236,0.13764,0.019618,0.39283,5
0.43175,0.68744,0.93962,0.56921,0.78465,0.76479,0.78396,0.37316,0.43077,0.13813,0.018801,0.39275,5
0.37375,0.097952,0.70409,0.60778,0.35257,0.95873,0.88389,0.33356,0.33289,0.84504,0.4121,0.82358,1
0.43073,0.68759,0.94063,0.56945,0.78512,0.76475,0.78368,0.37358,0.43265,0.13728,0.01833,0.39143,5
0.37409,0.097246,0.70459,0.60758,0.35319,0.95934,0.88296,0.33251,0.33184,0.84464,0.41099,0.82393,1
0.43159,0.68678,0.93984,0.56914,0.78526,0.76542,0.78338,0.37457,0.43156,0.13725,0.02046,0.39299,5
0.37387,0.097932,0.70435,0.60753,0.35158,0.9591,0.8826,0.33317,0.33197,0.84458,0.41112,0.82419,1
0.29555,0.66927,0.61156,0.40947,0.58688,0.70757,0.5639,0.97849,0.6468,0.86104,0.058855,0.31495,2
0.080676,0.94007,0.86162,0.56907,0.64757,0.45134,0.3515,0.038505,0.37372,0.099389,0.65035,0.84087,3
0.43191,0.68602,0.9405,0.56973,0.78616,0.76511,0.78465,0.37282,0.43198,0.13624,0.018798,0.39203,5
0.3747,0.098056,0.70401,0.60851,0.35197,0.95805,0.88455,0.33444,0.33252,0.84359,0.41258,0.82483,1
0.29609,0.67287,0.60929,0.41412,0.58917,0.70673,0.56567,0.97674,0.64742,0.86346,0.05862,0.31522,2
0.37495,0.097291,0.70479,0.60761,0.35194,0.95898,0.88178,0.33487,0.33266,0.84388,0.41233,0.82313,1
0.37309,0.097531,0.70431,0.60716,0.35176,0.95932,0.88233,0.33342,0.33178,0.84308,0.41238,0.82345,1
0.43083,0.68652,0.9395,0.56903,0.78457,0.76504,0.78432,0.37177,0.43149,0.13866,0.018651,0.39265,5
0.37359,0.097775,0.70505,0.60779,0.35242,0.95956,0.8825,0.33343,0.33298,0.84392,0.41292,0.82326,1
0.43113,0.68726,0.94074,0.56896,0.78611,0.76624,0.78318,0.37285,0.43068,0.13765,0.019298,0.39326,5
0.69892,0.60565,1.0423,0.77617,0.85948,0.82934,0.36991,0.53344,0.55912,0.57485,0.6898,0.66674,0
0.29342,0.6696,0.61036,0.41321,0.58719,0.70903,0.56551,0.97739,0.6475,0.86634,0.056131,0.31681,2
0.074373,0.93848,0.86395,0.57182,0.64453,0.45,0.34916,0.034547,0.37306,0.09711,0.65108,0.84465,3
0.3747,0.098916,0.70343,0.60734,0.3519,0.95892,0.88303,0.33434,0.33252,0.84453,0.41192,0.82429,1
0.076399,0.94166,0.86273,0.57087,0.64649,0.45049,0.35367,0.035959,0.37573,0.095068,0.65208,0.84134,3
0.4471,0.082421,0.28106,0.18278,0.53253,0.46029,0.63743,0.10836,0.62314,0.29085,0.6319,0.1159,4
0.3748,0.097949,0.70426,0.60747,0.35184,0.95888,0.88343,0.33366,0.3322,0.84373,0.41232,0.82425,1
0.021184,0.69107,0.6406,0.063923,0.49189,0.57703,0.8716,0.13518,0.8406,0.37137,0.85391,0.6932,0
0.43079,0.68746,0.94015,0.56946,0.78465,0.76631,0.78366,0.37305,0.43219,0.13747,0.019661,0.39313,5
0.29154,0.67182,0.60951,0.41303,0.58662,0.70893,0.56467,0.97854,0.64967,0.86085,0.061177,0.31582,2
0.37462,0.097654,0.7045,0.60682,0.35082,0.9591,0.88348,0.33357,0.33169,0.8441,0.41082,0.82301,1
0.37372,0.098486,0.70565,0.60806,0.35247,0.95894,0.88197,0.33498,0.33305,0.84351,0.41181,0.82349,1
0.37346,0.098163,0.70384,0.60818,0.35224,0.9592,0.88251,0.33446,0.33341,0.84407,0.41235,0.82371,1
0.43149,0.68769,0.94063,0.56887,0.78633,0.76573,0.78472,0.37376,0.43258,0.13644,0.01952,0.39205,5
0.43159,0.68641,0.9396,0.56956,0.78436,0.76579,0.78388,0.3732,0.43229,0.13718,0.018296,0.39332,5
0.43029,0.6875,0.94117,0.56893,0.78533,0.76619,0.78435,0.37288,0.43267,0.13753,0.019299,0.39162,5
0.37438,0.098787,0.7056,0.60875,0.35205,0.95914,0.88212,0.33311,0.33225,0.8432,0.41157,0.82321,1
0.37415,0.097757,0.70509,0.60735,0.35126,0.9582,0.88301,0.33432,0.33177,0.84551,0.41193,0.8238,1
0.43079,0.68662,0.93988,0.56896,0.78415,0.76516,0.78261,0.37324,0.43178,0.13791,0.018408,0.39221,5
0.29349,0.67034,0.6099,0.41213,0.58845,0.7091,0.56391,0.98149,0.64641,0.86151,0.058938,0.31202,2
0.37358,0.098661,0.70372,0.60783,0.35222,0.95937,0.88308,0.33375,0.33269,0.84433,0.41112,0.82258,1
0.43119,0.68796,0.94012,0.56928,0.78505,0.76442,0.78462,0.37344,0.43242,0.137,0.020329,0.39262,5
0.37314,0.09843,0.70542,0.60938,0.3529,0.95903,0.88365,0.3345,0.33292,0.84387,0.41089,0.82351,1
0.37329,0.098845,0.70514,0.60762,0.35189,0.95942,0.88364,0.3336,0.33203,0.84454,0.4115,0.82473,1
0.3733,0.098001,0.70438,0.60806,0.35267,0.95995,0.88312,0.33466,0.33176,0.84403,0.41113,0.82382,1
0.079411,0.94221,0.86175,0.57112,0.64698,0.44682,0.35049,0.037833,0.37229,0.097822,0.64992,0.84243,3
0.37344,0.099156,0.70323,0.60759,0.35239,0.95833,0.88211,0.33282,0.33175,0.84432,0.41161,0.82422,1
0.073088,0.94043,0.86407,0.56914,0.65022,0.44807,0.35232,0.040289,0.37337,0.097555,0.64968,0.83964,3
0.37363,0.099024,0.70382,0.60782,0.35164,0.95906,0.88364,0.3346,0.33309,0.84423,0.41259,0.82261,1
0.080433,0.94648,0.85961,0.56632,0.63952,0.44759,0.34942,0.043395,0.36958,0.095379,0.64257,0.84686,3
0.4626,0.073187,0.27996,0.20832,0.5272,0.45575,0.63543,0.1021,0.64461,0.29566,0.63379,0.11283,4
0.29378,0.67049,0.60933,0.41029,0.58819,0.70871,0.56682,0.98167,0.64795,0.86635,0.057096,0.31214,2
0.29404,0.66945,0.60762,0.41165,0.58583,0.70804,0.56442,0.97844,0.64755,0.86574,0.060195,0.31652,2
0.14824,0.3275,0.18192,0.26366,0.6656,0.76744,0.16384,0.43876,0.78431,0.14748,0.75039,0.1176,0
0.43168,0.68683,0.94133,0.56818,0.78568,0.76538,0.78399,0.37282,0.43224,0.13786,0.020503,0.39369,5
0.29416,0.67324,0.61027,0.40933,0.58558,0.7085,0.56731,0.97993,0.6472,0.8627,0.056998,0.3154,2
0.37377,0.097601,0.70445,0.60743,0.35197,0.95812,0.88344,0.33445,0.33262,0.84554,0.41173,0.82329,1
0.37449,0.098866,0.70538,0.60813,0.35081,0.95992,0.88334,0.3332,0.33356,0.8439,0.41166,0.8236,1
0.37313,0.097771,0.70393,0.60811,0.3527,0.95872,0.88185,0.33376,0.33319,0.84482,0.41158,0.82394,1
0.45787,0.07914,0.27531,0.19432,0.52457,0.46588,0.64506,0.097103,0.62357,0.29464,0.62658,0.11831,4
0.37389,0.097171,0.70454,0.60824,0.35309,0.95944,0.88452,0.33353,0.33289,0.84413,0.41274,0.82413,1
0.29149,0.67232,0.60731,0.41064,0.58925,0.70842,0.56599,0.97948,0.64843,0.86085,0.057224,0.31167,2
0.37294,0.098079,0.70424,0.60787,0.35195,0.95921,0.88275,0.33396,0.33194,0.84398,0.41247,0.82397,1
0.078051,0.94073,0.86025,0.5702,0.64844,0.4497,0.35262,0.039078,0.37288,0.098119,0.64975,0.84155,3
0.4532,0.080218,0.26885,0.19664,0.52998,0.47158,0.65014,0.09992,0.6272,0.29781,0.62745,0.11624,4
0.43121,0.68668,0.94045,0.56863,0.78465,0.76562,0.78355,0.37369,0.43174,0.13625,0.018569,0.39367,5
0.3734,0.09775,0.70377,0.60692,0.35344,0.95846,0.88229,0.33359,0.3326,0.84399,0.41302,0.82459,1
0.43098,0.68671,0.93982,0.56817,0.78538,0.76543,0.78414,0.37333,0.43281,0.13754,0.020089,0.39333,5
0.43033,0.68822,0.93952,0.56944,0.78372,0.7651,0.78479,0.37348,0.43259,0.13825,0.02014,0.39199,5
0.57097,0.043382,0.89605,0.49931,0.27105,0.58345,0.74641,0.27497,0.2995,0.66434,0.94894,0.49744,0
0.29175,0.67197,0.61073,0.41075,0.59026,0.70526,0.56722,0.97833,0.64793,0.8635,0.058914,0.31198,2
0.42971,0.68698,0.9405,0.56902,0.78572,0.76439,0.78364,0.37409,0.43217,0.13816,0.018653,0.39298,5
0.43091,0.68586,0.93952,0.56791,0.78506,0.76669,0.78395,0.37267,0.43084,0.13813,0.019385,0.39332,5
0.37277,0.098416,0.70424,0.60752,0.35139,0.95935,0.88266,0.33355,0.33311,0.84558,0.41231,0.82345,1
0.4316,0.68742,0.93962,0.56852,0.78643,0.76481,0.78339,0.37334,0.43039,0.13788,0.019033,0.39279,5
0.078652,0.94167,0.85763,0.57235,0.64637,0.45078,0.35177,0.038755,0.37032,0.097677,0.65453,0.8424,3
0.079383,0.94173,0.86215,0.56661,0.64402,0.45525,0.35116,0.039223,0.37203,0.10392,0.64992,0.84055,3
0.37441,0.098571,0.70445,0.60749,0.35254,0.95946,0.88234,0.33399,0.33247,0.84444,0.41142,0.82385,1
0.098566,0.69305,0.038391,0.55714,0.50099,0.66601,0.077219,0.27335,0.9209,0.53812,0.60242,0.13551,0
0.43058,0.6878,0.93935,0.56863,0.7855,0.76628,0.78366,0.37368,0.43135,0.1384,0.020658,0.39313,5
0.43108,0.6876,0.93985,0.56858,0.78563,0.76509,0.78446,0.37329,0.43257,0.13804,0.019645,0.39353,5
0.43107,0.68812,0.94017,0.5696,0.78662,0.76624,0.78296,0.37296,0.43121,0.13746,0.020493,0.39267,5
0.43207,0.68597,0.93991,0.56856,0.78515,0.76511,0.78306,0.37297,0.43076,0.13848,0.018363,0.3931,5
0.11201,0.88289,0.2386,0.067887,0.32757,0.62831,0.72536,0.31314,0.11736,0.42636,0.23058,0.81868,0
0.16593,0.31546,0.1452,0.38537,0.62847,0.78249,0.22321,0.62045,0.48239,0.43737,0.065522,0.8926,0
0.37341,0.098597,0.70434,0.60817,0.35161,0.95857,0.88301,0.33349,0.33255,0.84426,0.41236,0.82446,1
0.43149,0.68639,0.94087,0.56845,0.78487,0.7663,0.78457,0.37373,0.43141,0.13721,0.019752,0.394,5
0.37406,0.098348,0.70561,0.60729,0.35203,0.95839,0.88294,0.33466,0.33207,0.84304,0.41153,0.82377,1
0.079415,0.93727,0.86154,0.57173,0.6494,0.45051,0.34998,0.037955,0.36996,0.097092,0.65119,0.84144,3
0.05018,0.46625,0.76084,0.41231,0.22964,0.81961,0.017789,0.55856,0.60847,0.73621,0.47883,0.29143,0
0.07801,0.93921,0.85973,0.56702,0.64676,0.44896,0.35022,0.037467,0.3726,0.098097,0.64946,0.84047,3
0.078828,0.94054,0.86017,0.56921,0.64815,0.44931,0.35265,0.03967,0.37272,0.098519,0.64956,0.84144,3
0.79756,0.56233,0.021094,0.58971,0.95983,0.25852,0.48204,0.80403,0.1984,0.021243,0.30925,0.37423,0
0.44625,0.076376,0.28471,0.19095,0.53134,0.46355,0.65367,0.10149,0.62371,0.28826,0.62005,0.12129,4
0.43135,0.68773,0.94026,0.56931,0.78416,0.76514,0.78378,0.37265,0.432,0.13752,0.020012,0.3919,5
0.37371,0.098627,0.70396,0.60793,0.35262,0.95828,0.88276,0.33414,0.33154,0.84473,0.41158,0.82294,1
0.29399,0.67072,0.6105,0.41261,0.58971,0.70971,0.56765,0.9804,0.64925,0.86371,0.060354,0.31512,2
0.37324,0.098285,0.70355,0.60765,0.3509,0.95945,0.88195,0.33449,0.33262,0.84477,0.41193,0.8238,1
0.4323,0.68618,0.94111,0.56777,0.78409,0.76639,0.78434,0.37323,0.43278,0.13746,0.02103,0.39295,5
0.44799,0.070428,0.27046,0.19903,0.53223,0.46897,0.65489,0.093895,0.62772,0.29123,0.62865,0.12187,4
0.29192,0.6733,0.61164,0.414,0.58724,0.70853,0.56798,0.98037,0.64786,0.86319,0.059466,0.31486,2
0.29337,0.67073,0.61029,0.4144,0.58701,0.70551,0.56617,0.97872,0.64863,0.86268,0.059213,0.31464,2
0.43232,0.68794,0.94055,0.56959,0.78509,0.7658,0.78351,0.37274,0.43272,0.13727,0.020312,0.39216,5
0.37376,0.098263,0.70383,0.60771,0.35155,0.95988,0.88343,0.3336,0.33313,0.84406,0.41114,0.82247,1
0.29336,0.67333,0.61136,0.41231,0.58638,0.70744,0.56666,0.97685,0.64695,0.86394,0.059481,0.31374,2
0.37353,0.097965,0.7048,0.60873,0.35195,0.9603,0.88375,0.33502,0.33194,0.84342,0.41138,0.82418,1
0.43066,0.68685,0.94038,0.56915,0.78388,0.76471,0.78503,0.37359,0.43239,0.13713,0.018705,0.39142,5
0.43136,0.6871,0.9403,0.56902,0.78582,0.76469,0.78363,0.37449,0.43176,0.13836,0.01847,0.39337,5
0.37311,0.097474,0.70481,0.60835,0.35282,0.95912,0.88224,0.33355,0.33164,0.8435,0.41276,0.82257,1
