@relation m-out_data_14-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute class {0,1,2,3}

@data
0.11211,0.50696,0.25947,0.74333,0.54527,0.7912,0.75438,0.53056,0.27229,0.48229,3
0.87136,0.12061,0.25005,0.82788,0.71119,0.60808,0.011922,0.73279,0.093639,0.22267,0
0.01372,0.33538,0.39062,0.73311,0.32947,0.88008,0.59454,0.82481,0.78983,0.85745,0
0.15912,0.35713,0.82848,0.66346,0.01219,0.95311,0.45664,0.49296,0.56618,0.059958,2
0.16082,0.35956,0.82918,0.66536,0.012025,0.95244,0.45905,0.49249,0.5688,0.062822,2
0.112,0.50777,0.25952,0.74334,0.54463,0.79113,0.75463,0.53046,0.27279,0.48271,3
0.16115,0.35892,0.8288,0.66543,0.012868,0.9531,0.4571,0.49335,0.56756,0.062905,2
0.11163,0.50896,0.25942,0.74324,0.54377,0.79086,0.75485,0.53082,0.27223,0.48284,3
0.11156,0.50746,0.25986,0.74345,0.54377,0.79184,0.75479,0.5305,0.27329,0.48278,3
0.11188,0.50859,0.25974,0.74299,0.54375,0.79171,0.75491,0.53085,0.27323,0.48239,3
0.15947,0.36007,0.82883,0.66526,0.013163,0.952,0.45848,0.4945,0.56754,0.062501,2
0.15939,0.35889,0.82911,0.66493,0.012709,0.95248,0.45672,0.49237,0.56705,0.062381,2
0.57437,0.86566,0.080996,0.79528,0.20707,0.78334,0.83112,0.028658,0.80572,0.3289,1
0.11179,0.5087,0.25925,0.74343,0.54381,0.79143,0.75467,0.5306,0.27305,0.48196,3
0.16031,0.35765,0.82897,0.66464,0.011961,0.95234,0.4572,0.49289,0.5657,0.062067,2
0.11194,0.50718,0.2594,0.74369,0.54413,0.79187,0.75463,0.53078,0.2723,0.48186,3
0.16173,0.35772,0.82801,0.66605,0.010571,0.95377,0.45709,0.49306,0.56874,0.061652,2
0.049404,0.22034,0.54201,0.96373,0.51847,0.53767,0.74571,0.19763,0.94067,0.21041,0
0.16114,0.35742,0.82777,0.66506,0.01341,0.95322,0.45834,0.49202,0.56929,0.063338,2
0.15945,0.35635,0.82896,0.66316,0.011902,0.95172,0.45629,0.49361,0.56769,0.062127,2
0.15983,0.35986,0.82886,0.66573,0.01239,0.95259,0.45701,0.49291,0.56661,0.062136,2
0.16053,0.36112,0.82867,0.6629,0.012603,0.95126,0.45803,0.49435,0.56676,0.060739,2
0.15986,0.35847,0.82842,0.66396,0.012669,0.95316,0.45789,0.49335,0.56625,0.062164,2
0.11159,0.50756,0.25951,0.74342,0.54408,0.79136,0.75525,0.53029,0.27293,0.48216,3
0.16158,0.35867,0.82863,0.66443,0.013004,0.95367,0.45556,0.49098,0.56718,0.06272,2
0.16164,0.35978,0.82739,0.66512,0.01277,0.95281,0.45725,0.49199,0.567,0.063202,2
0.16056,0.35751,0.83007,0.66421,0.01309,0.9522,0.45701,0.49317,0.56697,0.059871,2
0.11208,0.50784,0.25968,0.74281,0.54395,0.79244,0.75491,0.53077,0.27224,0.48215,3
0.1589,0.35777,0.83009,0.666,0.01296,0.95076,0.45639,0.49252,0.56783,0.061994,2
0.16005,0.35704,0.82716,0.6623,0.013919,0.95013,0.45727,0.49327,0.56737,0.060569,2
0.16124,0.35877,0.82721,0.66377,0.01368,0.95034,0.45725,0.49295,0.56904,0.06256,2
0.15975,0.35924,0.8289,0.66597,0.013236,0.95205,0.45623,0.49254,0.56629,0.062412,2
0.56664,0.86362,0.07413,0.78992,0.20844,0.77863,0.82632,0.024589,0.80254,0.32156,1
0.5668,0.8631,0.072269,0.78984,0.20882,0.77902,0.82582,0.023857,0.80164,0.32061,1
0.11155,0.5076,0.2594,0.74382,0.54427,0.79132,0.75438,0.53058,0.27197,0.48184,3
0.16101,0.35831,0.83076,0.6635,0.012929,0.9524,0.45582,0.49373,0.56733,0.061398,2
0.11146,0.5079,0.25931,0.74377,0.54403,0.79146,0.75426,0.53064,0.27276,0.48307,3
0.11192,0.50769,0.25933,0.74277,0.54411,0.7909,0.75548,0.5303,0.27307,0.48256,3
0.11182,0.50874,0.25936,0.74351,0.54443,0.79119,0.75442,0.53032,0.27309,0.48209,3
0.11142,0.50715,0.25948,0.74223,0.54375,0.79148,0.75487,0.53044,0.27312,0.48197,3
0.11149,0.5069,0.25927,0.74291,0.54449,0.79136,0.75448,0.53049,0.27274,0.48314,3
0.16056,0.35916,0.82958,0.66475,0.012921,0.95108,0.45895,0.49321,0.56725,0.063069,2
0.76225,0.54048,0.50453,0.63228,0.1888,0.52255,0.13879,0.78936,0.21333,0.70354,0
0.16015,0.35851,0.83015,0.66417,0.011013,0.95212,0.45668,0.4945,0.56875,0.060794,2
0.112,0.5075,0.25927,0.74352,0.54481,0.79069,0.75579,0.53037,0.27284,0.48241,3
0.037921,0.34207,0.22884,0.50869,0.074129,0.38275,0.45065,0.42493,0.31374,0.51165,0
0.16097,0.35818,0.82904,0.66571,0.011516,0.95199,0.45879,0.49424,0.56786,0.059943,2
0.56755,0.86443,0.072753,0.78954,0.21103,0.77755,0.82679,0.025685,0.80305,0.32085,1
0.73257,0.85607,0.38883,1.0423,0.15965,0.78552,0.22959,0.66577,0.52782,0.57123,0
0.15948,0.35903,0.82853,0.66438,0.014304,0.95267,0.45647,0.49492,0.56821,0.062934,2
0.48908,0.11891,0.87783,1.003,0.6547,0.56043,0.37763,0.38434,0.43349,0.10406,0
0.15891,0.35929,0.82794,0.66341,0.010961,0.95088,0.45777,0.49197,0.56807,0.061583,2
0.11186,0.50806,0.25926,0.74357,0.54409,0.79134,0.75513,0.53021,0.27323,0.48183,3
0.11159,0.50772,0.25955,0.7431,0.54432,0.79087,0.75405,0.53046,0.27276,0.48267,3
0.11252,0.50722,0.2595,0.74282,0.5439,0.79108,0.75479,0.5304,0.27255,0.48222,3
0.11132,0.50729,0.25924,0.74255,0.54439,0.79243,0.75438,0.53035,0.2724,0.4824,3
0.16064,0.35988,0.82671,0.66437,0.011566,0.95084,0.45713,0.49397,0.56649,0.061238,2
0.56824,0.85905,0.077563,0.79448,0.20844,0.77698,0.82691,0.024316,0.80216,0.32707,1
0.11173,0.50774,0.25968,0.74344,0.54413,0.79108,0.7542,0.53043,0.27242,0.48178,3
0.16079,0.35785,0.82723,0.66368,0.011919,0.95212,0.456,0.49394,0.56813,0.062777,2
0.71429,0.54621,0.43248,0.67608,0.98532,0.44933,0.89957,0.36416,0.32847,0.80204,0
0.7173,0.30933,0.45901,0.2639,0.77816,0.87729,0.63856,0.10857,0.73306,0.94796,0
0.5695,0.86493,0.072803,0.78961,0.20461,0.77721,0.83023,0.027173,0.80161,0.32156,1
0.5694,0.86349,0.075383,0.78549,0.21107,0.78155,0.82956,0.025968,0.80338,0.32206,1
0.16166,0.35972,0.8286,0.6633,0.01414,0.95174,0.45626,0.49301,0.56715,0.062279,2
0.56728,0.86323,0.073792,0.79048,0.20992,0.77714,0.82754,0.02437,0.80191,0.32067,1
0.11179,0.50754,0.25939,0.74339,0.54421,0.7908,0.75495,0.53125,0.27254,0.48274,3
0.27003,0.93278,0.83692,0.11888,0.19263,0.61103,0.095136,0.40537,0.34654,0.26807,0
0.11152,0.50759,0.25953,0.74455,0.5439,0.79115,0.75505,0.53105,0.2723,0.48203,3
0.16057,0.35897,0.83041,0.66352,0.013718,0.95414,0.45581,0.49223,0.56778,0.06172,2
0.16195,0.35859,0.82967,0.66287,0.011146,0.95238,0.45784,0.49043,0.56668,0.061206,2
0.11157,0.50801,0.25929,0.74332,0.54409,0.79094,0.75547,0.53047,0.27221,0.48261,3
0.15992,0.35862,0.82682,0.66336,0.011566,0.95164,0.45734,0.49283,0.56902,0.060002,2
0.16009,0.35822,0.82719,0.66473,0.010707,0.95371,0.45774,0.49451,0.56804,0.061589,2
0.15928,0.35988,0.82885,0.66488,0.011785,0.95073,0.45735,0.49328,0.56699,0.061447,2
0.16005,0.35776,0.82853,0.66542,0.013231,0.95175,0.45613,0.493,0.56766,0.062249,2
0.56633,0.8625,0.079052,0.78693,0.20733,0.78178,0.83125,0.023227,0.80358,0.32166,1
0.56812,0.86009,0.077538,0.78993,0.20945,0.773,0.83,0.023633,0.79984,0.31937,1
0.15888,0.35695,0.828,0.66645,0.011794,0.95153,0.45692,0.494,0.56851,0.063733,2
0.11253,0.5076,0.25934,0.74298,0.54381,0.7908,0.7548,0.5307,0.27214,0.4822,3
0.83761,0.34101,0.7812,0.56741,0.1832,0.63651,0.15526,0.79304,0.93803,0.19965,0
0.1618,0.35852,0.82928,0.66217,0.012812,0.9527,0.4567,0.49393,0.56626,0.060864,2
0.11128,0.50705,0.25957,0.74318,0.54387,0.79083,0.75499,0.53067,0.27286,0.482,3
0.15942,0.3589,0.82912,0.66505,0.011938,0.95252,0.45558,0.49473,0.56842,0.062713,2
0.15978,0.3587,0.82917,0.66518,0.010349,0.95196,0.45771,0.49422,0.56676,0.062532,2
0.11227,0.50747,0.25944,0.74359,0.54395,0.79121,0.75443,0.53032,0.27256,0.48199,3
0.56725,0.86334,0.073606,0.78839,0.21576,0.77751,0.83076,0.022625,0.80309,0.32007,1
0.11239,0.50756,0.25933,0.74336,0.54401,0.7913,0.75459,0.53052,0.27259,0.48157,3
0.16096,0.35849,0.82792,0.66496,0.012981,0.95209,0.45577,0.49189,0.56695,0.061043,2
0.15924,0.358,0.82746,0.66448,0.013564,0.95266,0.456,0.49336,0.56593,0.06323,2
0.11146,0.50751,0.25954,0.74284,0.54402,0.79109,0.75499,0.53034,0.27231,0.4822,3
0.16051,0.35956,0.82817,0.66643,0.013384,0.95228,0.45609,0.49249,0.56752,0.061515,2
0.15975,0.35801,0.82995,0.66428,0.012493,0.95241,0.4587,0.49405,0.5675,0.061021,2
0.11175,0.50759,0.25934,0.74286,0.54436,0.79085,0.75471,0.53048,0.27275,0.48276,3
0.16053,0.3602,0.82845,0.66307,0.010167,0.95383,0.45661,0.49248,0.56708,0.061566,2
0.16027,0.35742,0.82977,0.66411,0.010994,0.95182,0.45759,0.49206,0.56769,0.061721,2
0.16081,0.36058,0.82737,0.66246,0.011509,0.95191,0.45824,0.49301,0.56654,0.060395,2
0.16125,0.361,0.82972,0.66552,0.013463,0.95336,0.45619,0.49319,0.56649,0.060061,2
0.11162,0.50737,0.25981,0.74335,0.54423,0.79088,0.75399,0.53047,0.27217,0.48317,3
0.16186,0.35967,0.82853,0.66401,0.010538,0.95008,0.45704,0.49133,0.5679,0.060304,2
0.56769,0.86352,0.070634,0.78961,0.20852,0.77833,0.8291,0.022553,0.80174,0.31777,1
0.16088,0.35897,0.8304,0.66249,0.010031,0.95236,0.45756,0.49232,0.56541,0.060031,2
0.11173,0.50707,0.25929,0.74302,0.54395,0.79113,0.75441,0.53056,0.27299,0.48262,3
0.11158,0.50794,0.25955,0.74396,0.54418,0.79094,0.75495,0.53056,0.27231,0.4829,3
0.14418,0.81203,0.53451,0.37261,0.82332,0.77345,0.11152,0.90681,0.29012,0.54594,0
0.11137,0.50729,0.25976,0.74378,0.54407,0.79089,0.75419,0.53072,0.27321,0.48198,3
0.16173,0.35858,0.82847,0.66277,0.011485,0.95155,0.45638,0.49498,0.56893,0.061184,2
0.1121,0.50749,0.25974,0.74272,0.54435,0.79086,0.75475,0.5304,0.27287,0.48213,3
0.1118,0.50746,0.25927,0.74298,0.54411,0.79115,0.75416,0.53034,0.27279,0.48208,3
0.16145,0.35987,0.82814,0.66534,0.01211,0.95251,0.45785,0.49307,0.56693,0.06087,2
0.15999,0.35812,0.82713,0.66486,0.013636,0.95418,0.45561,0.49187,0.56777,0.063209,2
0.15978,0.35845,0.82919,0.66412,0.012317,0.95193,0.45632,0.49135,0.56884,0.062919,2
0.56643,0.86459,0.071932,0.79258,0.20926,0.7774,0.82756,0.027024,0.80249,0.32149,1
0.15834,0.35843,0.8288,0.66324,0.012413,0.95065,0.45731,0.49189,0.56787,0.063012,2
0.1592,0.35875,0.82932,0.66543,0.011868,0.95234,0.45836,0.49326,0.56679,0.061326,2
0.1118,0.50717,0.25927,0.74338,0.54389,0.79211,0.7546,0.53063,0.27229,0.48214,3
0.1115,0.5084,0.25938,0.74306,0.54384,0.79119,0.75473,0.53034,0.27254,0.48249,3
0.16124,0.35685,0.82953,0.66419,0.011936,0.95376,0.45729,0.49384,0.56639,0.061626,2
0.15908,0.35867,0.82673,0.6636,0.011634,0.9535,0.45557,0.49223,0.56567,0.062108,2
0.1119,0.50748,0.25975,0.74275,0.54408,0.79138,0.75503,0.53058,0.27286,0.48251,3
0.1585,0.35897,0.83038,0.66486,0.010718,0.95206,0.4573,0.49289,0.567,0.062991,2
0.11176,0.50733,0.25977,0.74337,0.54408,0.7917,0.75566,0.53039,0.2724,0.48212,3
0.11145,0.50749,0.25947,0.74332,0.54442,0.79097,0.7558,0.53058,0.27247,0.48257,3
0.16088,0.35861,0.82966,0.66396,0.01153,0.95124,0.45832,0.49206,0.56604,0.06103,2
0.11174,0.50727,0.25934,0.74431,0.54407,0.79115,0.75426,0.53099,0.27305,0.48251,3
0.16033,0.35862,0.82757,0.66431,0.011576,0.95152,0.45784,0.49135,0.56724,0.061484,2
0.20617,0.071675,0.47809,0.40916,0.36681,0.37918,0.013015,0.18334,0.54266,1.0306,0
0.15943,0.36078,0.82832,0.66599,0.012646,0.95449,0.45891,0.494,0.56608,0.063558,2
0.15952,0.35775,0.83062,0.66271,0.012534,0.95322,0.45688,0.49173,0.56844,0.061261,2
0.56943,0.86185,0.07647,0.78928,0.21049,0.77822,0.82718,0.023522,0.80506,0.32099,1
0.5655,0.86468,0.074651,0.79151,0.20957,0.77861,0.82721,0.024851,0.80195,0.31886,1
0.16214,0.36024,0.82754,0.66294,0.012687,0.95127,0.45821,0.49305,0.56863,0.061713,2
0.11249,0.5081,0.25959,0.7436,0.54431,0.79118,0.75501,0.53022,0.27276,0.48237,3
0.16193,0.35739,0.82749,0.66598,0.013134,0.95221,0.45742,0.49311,0.56777,0.06114,2
0.15979,0.35819,0.83024,0.66613,0.012638,0.95404,0.45884,0.49372,0.56665,0.06125,2
0.1596,0.35868,0.82809,0.66642,0.011282,0.95228,0.45689,0.49489,0.56742,0.060072,2
0.16191,0.35771,0.82759,0.66587,0.013597,0.95272,0.45695,0.4946,0.56884,0.061695,2
0.11244,0.50736,0.25933,0.74358,0.54446,0.79094,0.75404,0.53031,0.27273,0.48163,3
0.11165,0.50754,0.25926,0.74282,0.54398,0.79068,0.75466,0.53079,0.27312,0.48308,3
0.56851,0.86401,0.074883,0.78984,0.20994,0.77812,0.82723,0.024333,0.80152,0.32032,1
0.56829,0.86274,0.076057,0.79339,0.20983,0.78026,0.82377,0.027779,0.80399,0.31649,1
0.16117,0.35897,0.82802,0.66472,0.010452,0.95178,0.45503,0.49381,0.56593,0.062584,2
0.16032,0.35795,0.82707,0.66496,0.013113,0.95373,0.45612,0.49307,0.56847,0.060986,2
0.16117,0.35904,0.82762,0.66435,0.014439,0.95146,0.45777,0.49365,0.5659,0.060474,2
0.11195,0.50716,0.25927,0.74271,0.54379,0.79091,0.7555,0.53022,0.27225,0.48233,3
0.16046,0.35847,0.83021,0.66606,0.014536,0.95246,0.45712,0.49408,0.56792,0.062544,2
0.11157,0.50842,0.25969,0.74326,0.54387,0.7907,0.75426,0.531,0.27246,0.48224,3
0.11145,0.5076,0.25973,0.74338,0.54435,0.79122,0.75457,0.53028,0.27227,0.48183,3
0.16048,0.35864,0.82892,0.66257,0.011975,0.95171,0.45767,0.49151,0.5677,0.061585,2
0.56791,0.86366,0.071554,0.79126,0.21038,0.77708,0.82876,0.025293,0.80123,0.32373,1
0.16145,0.35815,0.83044,0.66364,0.014582,0.95302,0.45691,0.49201,0.56667,0.06168,2
0.16028,0.35783,0.82931,0.66455,0.010368,0.95214,0.45799,0.49294,0.56921,0.061538,2
0.11146,0.50701,0.25947,0.74327,0.54477,0.79142,0.75411,0.53041,0.27246,0.48219,3
0.37217,0.021896,0.086912,0.82799,0.20179,0.77937,0.61612,0.43964,0.12419,0.024263,0
0.57426,0.86179,0.079472,0.79047,0.2033,0.7774,0.82996,0.025668,0.80008,0.32027,1
0.16112,0.35816,0.82954,0.66298,0.013787,0.95404,0.45856,0.49437,0.56563,0.06264,2
0.11185,0.50695,0.25965,0.74292,0.54441,0.7915,0.75579,0.53036,0.27241,0.48225,3
0.11195,0.50798,0.25935,0.74362,0.54448,0.79079,0.75495,0.53064,0.2726,0.48195,3
0.11169,0.50872,0.25924,0.74276,0.54398,0.79193,0.75462,0.53049,0.27221,0.4817,3
0.15982,0.35886,0.82962,0.665,0.013477,0.95388,0.45711,0.49432,0.56677,0.060227,2
0.11239,0.5068,0.25938,0.74256,0.54403,0.79201,0.75444,0.5307,0.27224,0.48262,3
0.11256,0.50789,0.25946,0.74294,0.54386,0.79167,0.7542,0.5302,0.27265,0.48173,3
0.11169,0.50703,0.25953,0.74287,0.54375,0.79143,0.75539,0.53057,0.27244,0.48218,3
0.15997,0.3581,0.82942,0.66512,0.010617,0.9503,0.4556,0.49247,0.56657,0.061539,2
0.15918,0.35874,0.82802,0.66456,0.012632,0.95145,0.45709,0.49206,0.56684,0.061581,2
0.56694,0.86306,0.078082,0.78971,0.21235,0.7705,0.83148,0.025304,0.79538,0.31889,1
0.16209,0.36111,0.82894,0.66338,0.011672,0.95111,0.45666,0.49299,0.56645,0.062327,2
0.16005,0.35868,0.83064,0.66448,0.01142,0.9515,0.45783,0.4918,0.5657,0.061376,2
0.15988,0.35819,0.82789,0.66494,0.012372,0.95175,0.45616,0.49251,0.56749,0.06129,2
0.11217,0.50722,0.25935,0.74297,0.5443,0.791,0.75453,0.53097,0.2727,0.48284,3
0.11135,0.50719,0.25959,0.74346,0.54422,0.79132,0.75477,0.53038,0.27269,0.4822,3
0.16135,0.35997,0.828,0.66306,0.013846,0.95285,0.4579,0.49464,0.56815,0.06291,2
0.16102,0.35906,0.82942,0.66545,0.013019,0.95196,0.45771,0.49262,0.56715,0.06277,2
0.15984,0.3587,0.82882,0.66418,0.013982,0.95163,0.45694,0.4921,0.56732,0.061376,2
0.16067,0.35975,0.82662,0.66374,0.011909,0.95221,0.45646,0.49172,0.56782,0.061412,2
0.1612,0.35929,0.82809,0.66467,0.013529,0.95318,0.45782,0.49484,0.56827,0.06219,2
0.16076,0.36013,0.82627,0.66427,0.012359,0.95223,0.4565,0.49255,0.56698,0.06247,2
0.11162,0.50758,0.25988,0.74333,0.54383,0.79093,0.75527,0.53081,0.27373,0.48175,3
0.15939,0.35827,0.8272,0.66295,0.011815,0.95216,0.45697,0.49107,0.56787,0.062083,2
0.13789,0.77605,0.34345,0.74775,0.9238,0.42692,0.93352,0.72768,0.08015,0.44915,0
0.57881,0.33404,0.72387,0.7386,0.18094,0.63632,0.023813,0.3765,0.48899,0.55581,0
0.16021,0.35825,0.82833,0.66465,0.01298,0.95367,0.45721,0.49453,0.56563,0.061236,2
0.16114,0.3586,0.82828,0.66431,0.012877,0.95277,0.45727,0.49281,0.56843,0.063231,2
0.89656,0.027757,0.69082,0.66308,0.79007,0.5345,0.35603,0.62182,0.13448,0.55007,0
0.1121,0.50713,0.25951,0.74313,0.54404,0.79266,0.75475,0.53048,0.27318,0.4823,3
0.51002,0.77918,0.13624,0.29223,0.043897,0.63506,0.3386,0.75463,0.12562,0.51946,0
0.1621,0.36048,0.82905,0.66427,0.011171,0.95302,0.45765,0.49314,0.56706,0.061334,2
0.11183,0.50733,0.2595,0.74307,0.54449,0.79097,0.75436,0.53045,0.27237,0.48221,3
0.11191,0.50749,0.25927,0.74371,0.54395,0.79109,0.75451,0.53037,0.2722,0.4824,3
0.11249,0.50696,0.25945,0.74253,0.54415,0.79075,0.75473,0.53102,0.2722,0.48193,3
0.15996,0.3602,0.8265,0.66475,0.012143,0.95166,0.45557,0.4929,0.56798,0.060166,2
0.16128,0.35945,0.82849,0.66348,0.012637,0.95061,0.45635,0.49205,0.56625,0.063674,2
0.15917,0.35951,0.83021,0.66458,0.012723,0.95373,0.45699,0.49229,0.56692,0.062388,2
0.16019,0.35893,0.82855,0.6636,0.013539,0.95199,0.45769,0.49222,0.56704,0.06046,2
0.11206,0.50755,0.25941,0.74349,0.54478,0.79087,0.75509,0.53035,0.27201,0.482,3
0.1117,0.50776,0.25947,0.74375,0.54464,0.79165,0.75477,0.53032,0.27288,0.48219,3
0.15984,0.35639,0.82825,0.66263,0.012604,0.9542,0.45523,0.49147,0.56733,0.062721,2
0.11195,0.50736,0.25941,0.74251,0.5442,0.79084,0.75604,0.53043,0.27235,0.48193,3
0.15982,0.35833,0.82668,0.66515,0.011541,0.9534,0.4576,0.49219,0.56722,0.061794,2
0.94917,0.7556,0.8553,0.97663,0.77254,0.54934,0.20693,0.76386,0.39663,0.026764,0
0.16118,0.35728,0.82787,0.66379,0.012208,0.95331,0.45594,0.49292,0.56576,0.061733,2
0.16018,0.36085,0.82951,0.66468,0.011043,0.95137,0.45724,0.49087,0.56741,0.061803,2
0.15913,0.35775,0.8284,0.66211,0.014362,0.95216,0.45856,0.49314,0.56604,0.062201,2
0.56892,0.85983,0.073045,0.78839,0.20746,0.77954,0.83217,0.031167,0.80413,0.31802,1
0.16095,0.35949,0.83019,0.66564,0.012717,0.95193,0.45612,0.49277,0.56671,0.061123,2
0.16046,0.3577,0.8273,0.6644,0.01144,0.95235,0.45533,0.49387,0.56718,0.063323,2
0.56674,0.86201,0.072118,0.79181,0.20905,0.77684,0.829,0.025049,0.8048,0.31768,1
0.16122,0.35916,0.82738,0.66458,0.012996,0.95257,0.45777,0.49308,0.56718,0.06236,2
0.1116,0.50696,0.25941,0.74335,0.54367,0.79108,0.75397,0.53054,0.27275,0.48258,3
0.11175,0.50762,0.25948,0.74328,0.54391,0.79228,0.75484,0.53037,0.2733,0.48187,3
0.11183,0.50729,0.25932,0.74316,0.54436,0.79064,0.75448,0.53035,0.27221,0.48314,3
0.15947,0.35948,0.82775,0.66506,0.012232,0.95213,0.45874,0.49344,0.56921,0.061907,2
0.11196,0.50742,0.25937,0.7431,0.54369,0.79107,0.75482,0.53108,0.27264,0.48229,3
0.16056,0.36077,0.82764,0.6646,0.013139,0.95212,0.45674,0.49263,0.56647,0.060734,2
0.11152,0.50774,0.25933,0.74381,0.54414,0.79072,0.7554,0.53042,0.27216,0.48244,3
0.16113,0.35784,0.82727,0.66542,0.010192,0.95059,0.45646,0.49065,0.56886,0.063028,2
0.56786,0.86461,0.073883,0.78803,0.21204,0.77778,0.82606,0.0235,0.80113,0.32003,1
0.15996,0.36013,0.82773,0.66454,0.012592,0.95314,0.45567,0.49409,0.56873,0.061732,2
0.16046,0.35658,0.82864,0.66264,0.012838,0.95268,0.45702,0.49342,0.56717,0.063444,2
0.11233,0.50784,0.25959,0.74265,0.544,0.79111,0.75483,0.53057,0.27269,0.482,3
0.15897,0.36078,0.82975,0.66479,0.01182,0.95053,0.4556,0.49372,0.56544,0.062288,2
0.16077,0.36033,0.82874,0.66416,0.012891,0.95337,0.45877,0.49194,0.56605,0.059495,2
0.15983,0.35751,0.82977,0.66532,0.013831,0.95222,0.45678,0.49365,0.56708,0.060606,2
