@relation m-out_data_11-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute class {0,1,2}

@data
0.40069,0.044805,0.95205,0.8638,0.83366,0.87258,0.91208,0.78336,0.33965,0.97673,0.22328,0.60338,0.0064107,0.29788,0.95397,0.87807,0.51679,0.8307,0.61096,0.55452,2
0.076756,0.61612,0.28343,0.87183,0.58984,0.026721,0.94932,0.51337,0.66456,0.22887,0.89806,0.30564,0.71555,0.58965,0.38652,0.51423,0.02381,0.050977,0.56654,0.46033,1
0.076762,0.61542,0.28069,0.86853,0.58893,0.022436,0.94852,0.51371,0.66522,0.23011,0.89892,0.30941,0.71524,0.58902,0.38551,0.51597,0.025507,0.051152,0.56563,0.46222,1
0.074439,0.61558,0.28043,0.87238,0.58863,0.02788,0.94914,0.51176,0.66455,0.23141,0.89795,0.30985,0.71422,0.58772,0.38209,0.5123,0.025904,0.051428,0.56445,0.46095,1
0.40881,0.042798,1.008,0.84823,0.87457,0.87087,0.90163,0.84171,0.39441,1.0213,0.23892,0.60231,0.067919,0.26871,0.98265,0.94081,0.51281,0.86935,0.54742,0.54498,2
0.077685,0.61368,0.28129,0.87018,0.59184,0.024474,0.94985,0.51419,0.6669,0.23084,0.89738,0.30801,0.71832,0.58819,0.38118,0.51203,0.026258,0.050444,0.56413,0.46036,1
0.41492,0.062203,0.97212,0.8506,0.85381,0.9224,0.92558,0.79398,0.35234,0.97977,0.22295,0.58369,0.039619,0.32411,0.98492,0.89326,0.51952,0.86351,0.60149,0.57635,2
0.078251,0.61502,0.28138,0.87196,0.58754,0.023581,0.94813,0.51177,0.6652,0.22845,0.89502,0.3068,0.71697,0.59002,0.38351,0.51194,0.025022,0.051071,0.56257,0.46022,1
0.32257,0.040179,0.97518,0.83498,0.81354,0.86152,0.87381,0.75516,0.29225,0.9493,0.22043,0.52766,-0.0027971,0.29543,0.94579,0.86892,0.50046,0.80581,0.59557,0.58684,2
0.40693,0.027669,0.96428,0.83004,0.85839,0.89106,0.92953,0.75761,0.33229,1.0265,0.22617,0.54041,-0.023988,0.27798,0.94864,0.87017,0.47707,0.81474,0.59784,0.53395,2
0.079401,0.61518,0.28412,0.87182,0.58794,0.023033,0.94913,0.51377,0.66637,0.23177,0.89794,0.3081,0.71738,0.58831,0.38547,0.51338,0.025335,0.049725,0.56244,0.46081,1
0.075415,0.61604,0.28225,0.87136,0.59007,0.026038,0.95339,0.51342,0.66542,0.23067,0.89622,0.31002,0.71844,0.58791,0.38415,0.51602,0.026222,0.050569,0.56497,0.46239,1
0.078331,0.61606,0.28211,0.87163,0.58886,0.026376,0.9461,0.51444,0.66512,0.2343,0.89871,0.30625,0.71736,0.58719,0.38502,0.51547,0.02725,0.049762,0.56257,0.46019,1
0.076984,0.61494,0.28367,0.87061,0.58787,0.023721,0.94735,0.51688,0.66595,0.23066,0.89647,0.3086,0.71757,0.5883,0.38407,0.51437,0.025878,0.050732,0.56194,0.46189,1
0.074564,0.61571,0.28307,0.87465,0.5891,0.026483,0.94708,0.51414,0.66659,0.22865,0.89578,0.30824,0.71772,0.58809,0.38324,0.51183,0.02439,0.051213,0.56295,0.46117,1
0.077123,0.61631,0.2827,0.87282,0.58808,0.025422,0.95063,0.51325,0.66468,0.23087,0.89617,0.30715,0.71773,0.58843,0.38253,0.51145,0.026592,0.051944,0.56372,0.46412,1
0.076288,0.61636,0.27992,0.87205,0.58793,0.025305,0.95109,0.51219,0.66737,0.23371,0.8969,0.30755,0.71981,0.58841,0.3837,0.51367,0.024903,0.050411,0.56324,0.46005,1
0.40372,0.064397,0.95745,0.83767,0.85245,0.90679,0.90922,0.79913,0.34103,0.95832,0.22972,0.56852,0.017654,0.28534,0.95631,0.87352,0.49919,0.8239,0.59533,0.56829,2
0.075789,0.61587,0.28161,0.87233,0.58741,0.024863,0.95001,0.5172,0.6669,0.22936,0.89537,0.30733,0.71902,0.59026,0.38357,0.51246,0.026707,0.051647,0.5653,0.46141,1
0.41709,0.050442,0.95522,0.83258,0.84134,0.90015,0.89481,0.78641,0.31485,0.9547,0.2189,0.59837,0.03424,0.3061,0.96693,0.87938,0.49101,0.83658,0.61131,0.5588,2
0.076,0.61577,0.28344,0.8711,0.59117,0.024955,0.94744,0.51306,0.66482,0.23315,0.89833,0.3077,0.71712,0.58721,0.38409,0.51349,0.028304,0.049767,0.56411,0.46063,1
0.076025,0.617,0.28096,0.87127,0.58816,0.025382,0.9472,0.51521,0.66545,0.23001,0.89551,0.30648,0.71877,0.58893,0.38453,0.51269,0.026305,0.049996,0.5645,0.46376,1
0.077225,0.6145,0.28392,0.87248,0.59002,0.023724,0.94969,0.51332,0.66709,0.2318,0.89825,0.30727,0.7169,0.5906,0.38237,0.51242,0.026304,0.053027,0.56541,0.46269,1
0.43727,0.036598,0.98513,0.81541,0.84454,0.90836,0.90525,0.79436,0.32508,0.983,0.2675,0.58072,0.033951,0.29149,0.97377,0.91348,0.52852,0.84776,0.65134,0.58572,2
1.0788,1.0657,0.62048,0.9157,0.771,0.24746,0.75709,0.12844,0.020938,0.92185,0.51023,0.20627,0.67371,0.66763,0.50836,0.22543,0.95801,0.48803,0.7673,0.0232,0
0.077456,0.61643,0.28212,0.87231,0.58853,0.025038,0.9496,0.51194,0.6669,0.22884,0.89531,0.3091,0.71664,0.58684,0.38413,0.51346,0.02853,0.053496,0.5638,0.46245,1
0.078524,0.61587,0.28162,0.87208,0.58866,0.025967,0.95079,0.51293,0.66553,0.23113,0.89855,0.30585,0.7166,0.58881,0.38413,0.51425,0.027235,0.050154,0.5654,0.46535,1
0.076998,0.61567,0.28121,0.87391,0.58672,0.024497,0.94673,0.51325,0.6665,0.23047,0.89719,0.30777,0.71656,0.58777,0.38401,0.51379,0.024803,0.051943,0.56428,0.46337,1
0.41635,0.053654,0.99365,0.8418,0.8418,0.90724,0.91571,0.78715,0.34982,1.0129,0.2219,0.6006,0.030762,0.31295,0.96432,0.90426,0.52978,0.86304,0.60043,0.56275,2
0.07455,0.61908,0.2834,0.87366,0.58849,0.025061,0.94941,0.51353,0.66609,0.23232,0.89728,0.30736,0.71751,0.58585,0.38422,0.5126,0.025683,0.052221,0.56343,0.46212,1
0.46835,0.93998,0.08306,0.35418,0.54565,0.66137,0.24927,0.70734,0.6507,0.89097,0.33281,0.74558,0.5196,0.15362,0.099425,0.78376,0.22771,0.16776,0.5832,0.11363,0
0.075186,0.61624,0.2821,0.87156,0.58963,0.024713,0.95086,0.51284,0.66586,0.23099,0.89799,0.30913,0.71648,0.58862,0.3836,0.51446,0.026103,0.050987,0.56355,0.46077,1
0.42117,0.051298,0.97163,0.8181,0.85125,0.91038,0.94759,0.79252,0.33955,0.99399,0.22178,0.60213,0.016844,0.31031,0.9738,0.90528,0.51595,0.86403,0.64266,0.55169,2
0.077115,0.6158,0.28207,0.87306,0.58859,0.026289,0.9491,0.51151,0.66618,0.23245,0.89869,0.30662,0.71566,0.58752,0.38724,0.51155,0.025068,0.052948,0.56236,0.4608,1
0.077267,0.61739,0.28208,0.87304,0.5886,0.025931,0.94609,0.51325,0.6655,0.22792,0.89716,0.30793,0.72013,0.58854,0.38467,0.51431,0.026898,0.051065,0.56398,0.46242,1
0.07756,0.61466,0.2849,0.87028,0.59094,0.026757,0.94606,0.51506,0.66484,0.22997,0.89759,0.30819,0.71627,0.59172,0.38246,0.51421,0.027147,0.050858,0.56277,0.46118,1
0.076551,0.61681,0.28293,0.87443,0.58973,0.026855,0.94965,0.51443,0.66618,0.22874,0.8965,0.30626,0.71864,0.58847,0.38643,0.51256,0.02503,0.054018,0.56196,0.46131,1
0.075876,0.61593,0.27908,0.8724,0.58787,0.023545,0.94919,0.51426,0.66681,0.23283,0.89804,0.30831,0.71494,0.58764,0.38417,0.51326,0.024788,0.050491,0.56498,0.46108,1
0.076231,0.6131,0.27971,0.87269,0.5889,0.02565,0.94627,0.51578,0.66557,0.23017,0.89912,0.30894,0.71813,0.58924,0.3848,0.50992,0.027288,0.049449,0.56316,0.46192,1
0.075076,0.61364,0.28143,0.8712,0.58583,0.02637,0.95085,0.51413,0.66639,0.23032,0.89858,0.30821,0.71583,0.58934,0.38456,0.51202,0.026286,0.053915,0.56494,0.46289,1
0.078693,0.61339,0.28066,0.87233,0.58853,0.025582,0.94715,0.51357,0.66745,0.23147,0.89697,0.30719,0.71604,0.58695,0.38461,0.51476,0.027612,0.051824,0.56284,0.4592,1
0.40583,0.039346,0.97917,0.84732,0.8577,0.89255,0.91924,0.82201,0.34113,0.97507,0.22511,0.61947,0.068155,0.33247,0.99806,0.90668,0.52891,0.86538,0.64225,0.56735,2
0.42036,0.045581,0.95366,0.82538,0.85639,0.89414,0.90053,0.79861,0.3166,0.98407,0.23154,0.58378,0.037175,0.31655,0.95608,0.88828,0.49234,0.85896,0.60429,0.55879,2
0.078599,0.61559,0.28339,0.8728,0.5899,0.024394,0.94941,0.51251,0.666,0.23062,0.89833,0.30795,0.7161,0.58837,0.38458,0.51121,0.023248,0.053102,0.5661,0.46216,1
0.075515,0.61588,0.28061,0.87405,0.59171,0.027955,0.94778,0.51597,0.66369,0.23045,0.89922,0.30844,0.71929,0.58942,0.38244,0.51445,0.027015,0.051468,0.55985,0.45856,1
0.43194,0.043458,0.96435,0.92052,0.84958,0.93462,0.93379,0.7977,0.34779,0.96999,0.27919,0.57972,0.027307,0.29743,0.95469,0.85931,0.52036,0.85726,0.66706,0.56485,2
0.41782,0.040273,0.97764,0.80985,0.78935,0.8973,0.92896,0.79318,0.33675,0.96519,0.22972,0.55482,0.028351,0.31392,0.97596,0.88804,0.50048,0.83639,0.61295,0.56809,2
0.4276,0.059072,0.97681,0.83493,0.82298,0.89549,0.93605,0.792,0.32734,0.97973,0.25715,0.59258,0.034408,0.30352,0.97257,0.91113,0.52199,0.83928,0.65411,0.58228,2
0.079626,0.61342,0.28137,0.87124,0.58933,0.026413,0.94807,0.51269,0.66843,0.23045,0.89676,0.3087,0.71661,0.58747,0.38632,0.51281,0.026214,0.052669,0.56313,0.46264,1
0.6584,0.79629,0.90413,0.42211,0.39774,0.33223,0.58333,0.44929,0.44036,0.76321,0.58401,0.1858,0.52796,0.57594,0.30409,0.78422,0.55571,0.28511,0.31519,0.21637,0
0.07857,0.61831,0.28236,0.87145,0.58702,0.026149,0.94727,0.51567,0.66514,0.23214,0.89579,0.30899,0.7169,0.58878,0.38595,0.51438,0.026082,0.050917,0.56175,0.46177,1
0.403,0.040429,0.96941,0.81799,0.83613,0.8738,0.89918,0.81797,0.32849,0.97519,0.22028,0.59033,-0.01543,0.29072,0.9709,0.87531,0.54071,0.83648,0.58717,0.56435,2
0.077795,0.61602,0.28103,0.87184,0.58816,0.024886,0.94905,0.51149,0.66427,0.23315,0.89868,0.30702,0.71578,0.58821,0.38209,0.51477,0.02365,0.051094,0.56128,0.46172,1
0.4843,0.028906,0.43513,0.19775,0.29528,0.6772,0.75527,0.52029,0.82654,0.61058,0.21559,0.57355,0.51579,0.72391,0.18125,0.95806,0.22487,1.026,0.29582,0.52319,0
0.075919,0.61633,0.2791,0.87159,0.58892,0.026614,0.94847,0.51534,0.66719,0.23037,0.89593,0.30799,0.71625,0.58802,0.38367,0.51238,0.024589,0.052078,0.56254,0.46271,1
0.077329,0.61587,0.28204,0.87396,0.58729,0.02616,0.95098,0.5117,0.66703,0.23103,0.90067,0.30561,0.7188,0.58922,0.38428,0.51302,0.025824,0.051183,0.56179,0.46184,1
0.33118,0.13482,0.79941,0.88383,0.39473,0.598,0.32469,0.5922,0.28428,0.88424,0.80412,0.80146,0.024702,1.1209,0.46415,0.24307,0.77164,0.58726,0.19608,0.7926,0
0.67018,0.57452,0.048631,1.0301,0.37411,0.75378,0.37649,0.58708,0.10597,0.21524,1.0095,0.24744,0.56635,0.27363,0.76834,0.36446,0.3168,0.17194,0.3034,0.31985,0
0.078586,0.61855,0.28357,0.87098,0.58888,0.02409,0.94736,0.5127,0.66613,0.23167,0.89675,0.30575,0.71475,0.58782,0.38268,0.51524,0.02667,0.052052,0.56445,0.46186,1
1.0718,0.064586,0.67052,0.57364,0.60476,0.80837,0.31665,0.89815,0.88731,0.17167,0.82358,0.41765,0.2506,0.45224,0.76525,0.14808,0.7584,0.34257,0.95562,0.22977,0
0.41458,0.039425,0.96948,0.85799,0.84572,0.89874,0.93889,0.82328,0.3718,0.98276,0.22962,0.59014,0.024632,0.27635,0.97477,0.91783,0.53264,0.85563,0.59703,0.5733,2
0.07564,0.61527,0.28365,0.87157,0.58895,0.025941,0.9495,0.51301,0.66443,0.22911,0.89518,0.30905,0.71686,0.58947,0.38456,0.51488,0.027391,0.052023,0.56287,0.46491,1
0.30909,0.77344,0.3574,0.62134,0.58479,0.97243,0.1142,0.91391,0.59271,0.52893,0.25085,0.89492,0.2865,0.41961,0.92256,0.8737,0.92168,0.41044,0.87524,0.96987,0
0.075313,0.61616,0.28384,0.87076,0.59201,0.024912,0.94946,0.51433,0.66277,0.23293,0.89377,0.30818,0.71804,0.58545,0.3828,0.5121,0.02689,0.049699,0.56417,0.46327,1
0.078027,0.61701,0.28342,0.87091,0.5903,0.026011,0.94781,0.51379,0.66309,0.22901,0.90031,0.30478,0.71792,0.58927,0.3825,0.515,0.027257,0.051954,0.56293,0.46409,1
0.077531,0.61611,0.28265,0.87357,0.59008,0.027455,0.94795,0.51397,0.66651,0.23079,0.89523,0.3066,0.71709,0.58848,0.38428,0.5138,0.02768,0.049786,0.56335,0.46148,1
0.40858,0.071029,0.97098,0.83326,0.8188,0.88095,0.91091,0.74964,0.34775,0.98501,0.20999,0.56677,0.029185,0.29341,0.96952,0.89108,0.45441,0.85681,0.57402,0.55777,2
0.41567,0.05148,0.94843,0.84836,0.8484,0.8834,0.9086,0.78591,0.31896,0.96092,0.23611,0.58038,0.037286,0.30314,0.95532,0.89051,0.48998,0.84181,0.61886,0.55806,2
0.077235,0.61542,0.28147,0.8705,0.59033,0.023723,0.94907,0.51305,0.66633,0.23235,0.89688,0.30549,0.71672,0.58718,0.38444,0.50943,0.025623,0.051507,0.56153,0.46102,1
0.40484,0.028964,0.97822,0.85255,0.85059,0.89489,0.9208,0.79668,0.31661,0.97551,0.23963,0.58068,0.037998,0.30828,0.96472,0.92199,0.49845,0.81869,0.57737,0.55647,2
0.073736,0.61431,0.28262,0.87354,0.58707,0.026253,0.95169,0.514,0.66508,0.23005,0.89815,0.30668,0.71805,0.58921,0.38346,0.51278,0.027588,0.04964,0.56444,0.46219,1
0.076917,0.61661,0.28034,0.87068,0.59024,0.027567,0.9487,0.51469,0.66548,0.22741,0.89866,0.30737,0.72018,0.59005,0.38349,0.51322,0.027237,0.052604,0.56262,0.46356,1
0.075436,0.61383,0.28372,0.87199,0.58878,0.024411,0.94768,0.51346,0.66475,0.22966,0.89837,0.30955,0.71729,0.58838,0.38802,0.51421,0.027641,0.053047,0.56462,0.46097,1
0.074872,0.61488,0.2811,0.87229,0.59056,0.023992,0.94959,0.51264,0.66669,0.23118,0.89955,0.30578,0.71552,0.58965,0.38532,0.51576,0.02548,0.051319,0.56486,0.46132,1
0.07802,0.61546,0.28131,0.87197,0.59284,0.024434,0.94939,0.5151,0.66611,0.23148,0.89874,0.30745,0.71727,0.58864,0.38398,0.51336,0.025602,0.049743,0.5624,0.46448,1
0.38161,0.030122,0.9924,0.83995,0.84615,0.91029,0.90852,0.80573,0.33711,0.96725,0.21997,0.58764,0.016592,0.29324,0.97798,0.87302,0.51423,0.85099,0.60453,0.55602,2
0.36375,0.052506,0.95895,0.77858,0.80485,0.92623,0.90644,0.81153,0.35905,0.9351,0.22985,0.55919,0.037689,0.29273,0.92778,0.89754,0.45251,0.87142,0.54439,0.56274,2
0.40703,0.056259,1.0001,0.8464,0.84911,0.90261,0.9171,0.80578,0.32933,0.96775,0.22717,0.58302,0.031609,0.3268,0.97752,0.9191,0.52585,0.86827,0.63758,0.5917,2
0.41027,0.021591,0.99598,0.84274,0.85839,0.90838,0.93336,0.79456,0.33721,0.98484,0.24478,0.60208,0.037531,0.32356,0.98458,0.90899,0.53442,0.85336,0.64479,0.56592,2
0.027043,0.73012,0.21146,0.7104,0.90036,0.40615,0.45261,1.016,0.39585,0.27775,0.59488,0.31632,0.6088,0.67417,0.29659,0.055249,0.31468,0.20176,0.96018,0.26549,0
0.076255,0.61605,0.28429,0.87126,0.58943,0.025709,0.94916,0.51531,0.66573,0.23096,0.89804,0.30774,0.71967,0.58739,0.38436,0.51321,0.025394,0.049353,0.56474,0.46152,1
0.39203,0.070449,0.9761,0.82915,0.85519,0.91892,0.91906,0.80829,0.3499,0.97269,0.25106,0.60755,0.036148,0.30152,0.98576,0.90096,0.52533,0.86553,0.62328,0.57367,2
0.38924,0.052608,0.99365,0.83664,0.8388,0.88357,0.93024,0.79418,0.34035,0.98412,0.25219,0.58277,0.027256,0.27196,0.98671,0.89075,0.5218,0.8089,0.60914,0.56051,2
0.07563,0.6152,0.27906,0.87311,0.58822,0.025078,0.9488,0.51377,0.66626,0.22883,0.89618,0.30963,0.7179,0.58733,0.38413,0.51173,0.024521,0.048583,0.56532,0.46027,1
0.67991,0.51355,0.63494,0.22199,0.79654,0.02325,0.92727,0.64156,0.21634,0.22152,0.6246,0.42838,0.59563,0.084621,0.62933,0.84075,0.2552,0.18564,0.21894,0.97784,0
0.07896,0.6169,0.28193,0.87126,0.5899,0.028684,0.94885,0.51582,0.66632,0.2294,0.89471,0.30539,0.72057,0.58858,0.38354,0.51308,0.025864,0.050898,0.56312,0.46175,1
0.4322,-0.0082976,0.94021,0.85054,0.83378,0.90804,0.90765,0.78515,0.3471,0.92912,0.19643,0.56213,0.005246,0.31866,0.96653,0.85536,0.48626,0.84428,0.62893,0.57699,2
0.077404,0.61676,0.28283,0.87032,0.58616,0.025642,0.94892,0.51263,0.66699,0.23254,0.89715,0.30492,0.72106,0.58753,0.38473,0.51492,0.028546,0.050607,0.5659,0.46215,1
0.42872,0.053564,0.98596,0.84517,0.82789,0.91498,0.92947,0.8045,0.35071,0.96903,0.24005,0.56219,0.015405,0.30802,0.99541,0.91818,0.52183,0.85602,0.62275,0.57561,2
0.40188,0.053267,0.96125,0.84169,0.82658,0.88175,0.91212,0.76139,0.32648,0.97892,0.25244,0.58473,0.0061095,0.30154,0.9728,0.91212,0.49911,0.8346,0.60088,0.5342,2
0.41262,0.062227,0.97734,0.83048,0.85019,0.89761,0.92405,0.75876,0.32611,0.95615,0.17763,0.59448,0.012347,0.35067,0.97457,0.86533,0.48251,0.8239,0.58829,0.58021,2
0.077128,0.61574,0.28104,0.87185,0.59,0.024345,0.94847,0.51559,0.66651,0.23215,0.89939,0.30634,0.71771,0.58956,0.3821,0.5133,0.025268,0.048433,0.56406,0.46092,1
0.4392,0.057932,0.97878,0.83676,0.86003,0.89051,0.93013,0.78831,0.35029,0.97211,0.23897,0.57917,0.023463,0.28809,0.96765,0.92841,0.53074,0.85799,0.63948,0.58895,2
0.076545,0.61684,0.28037,0.87164,0.58922,0.025661,0.94712,0.51181,0.6659,0.23061,0.89883,0.30918,0.71668,0.58772,0.38555,0.51296,0.025959,0.051848,0.56255,0.46188,1
0.44236,0.042672,0.97923,0.85064,0.8461,0.93685,0.92464,0.812,0.32793,0.9537,0.24187,0.59701,0.026861,0.29536,0.99363,0.9113,0.5272,0.8838,0.60968,0.56477,2
0.078208,0.61538,0.2832,0.87327,0.58777,0.024708,0.94958,0.51026,0.6675,0.23085,0.89494,0.30902,0.7159,0.58758,0.38385,0.51165,0.027203,0.049324,0.56314,0.4608,1
0.077282,0.61519,0.28202,0.87067,0.58986,0.024683,0.95042,0.51646,0.66748,0.23045,0.89622,0.30694,0.71698,0.58957,0.3815,0.51211,0.025878,0.050303,0.56279,0.46032,1
0.078989,0.61785,0.28112,0.87201,0.58824,0.026299,0.94761,0.51617,0.66544,0.23096,0.89689,0.30656,0.71655,0.58807,0.38573,0.51522,0.023866,0.050426,0.56095,0.461,1
0.39547,0.11074,0.92338,0.81173,0.87882,0.9251,0.88178,0.87466,0.33836,0.94658,0.21711,0.60162,-0.0089454,0.32535,0.96358,0.92847,0.50845,0.89247,0.67779,0.55313,2
0.078641,0.61691,0.27915,0.87123,0.58877,0.025786,0.94792,0.51371,0.66324,0.231,0.89778,0.30725,0.71665,0.59009,0.38363,0.51207,0.026427,0.048571,0.56493,0.46252,1
0.40392,0.059482,0.97835,0.85393,0.84684,0.90606,0.90596,0.80458,0.35454,0.99198,0.22603,0.59414,0.018849,0.30755,0.96539,0.92172,0.50573,0.83903,0.62796,0.55765,2
0.078492,0.61587,0.28287,0.87247,0.58891,0.025431,0.94692,0.51568,0.66716,0.22938,0.89796,0.30774,0.7161,0.58783,0.38306,0.51293,0.025729,0.051937,0.56471,0.46142,1
0.3958,0.089168,0.96316,0.80953,0.85827,0.88638,0.92965,0.80674,0.32586,0.99378,0.2511,0.57807,0.016257,0.33417,0.98752,0.85039,0.50225,0.82072,0.61835,0.54201,2
0.63992,0.20726,0.62737,0.44454,0.44983,0.22753,0.58628,0.5674,0.75901,0.84498,0.61013,0.63891,0.10487,0.22811,0.59021,0.94062,0.78597,0.5012,0.46695,0.4689,0
0.078634,0.61404,0.28325,0.87344,0.59138,0.024663,0.94816,0.51188,0.66695,0.22994,0.89769,0.30654,0.71813,0.58682,0.38596,0.51396,0.023934,0.050429,0.56284,0.46143,1
0.45813,0.70575,1.06,0.42166,0.87705,0.58888,0.21581,0.4431,0.030169,0.98097,0.44755,0.5939,0.94319,0.74345,0.76965,0.12342,0.74681,0.78732,0.96457,0.49456,0
0.39557,0.059499,0.97691,0.84566,0.83424,0.89278,0.91302,0.78566,0.32131,0.97023,0.23541,0.59947,0.019331,0.31823,0.975,0.89926,0.49134,0.84006,0.58605,0.56669,2
0.37305,0.12999,0.56496,0.91911,0.60808,0.82526,0.68126,0.47344,0.18367,0.78621,0.86817,0.79644,0.66598,0.13234,0.079417,0.73548,0.4235,0.6482,0.083483,0.45831,0
0.40342,0.04737,0.98019,0.8527,0.84609,0.89978,0.94282,0.79911,0.35017,0.99066,0.23292,0.59218,0.028297,0.3104,0.9793,0.91177,0.52659,0.84884,0.59522,0.58191,2
0.427,0.10468,0.97911,0.85752,0.86768,0.89367,0.91036,0.81378,0.37174,1.014,0.26265,0.58983,0.025706,0.3234,0.9639,0.89552,0.52549,0.83774,0.63124,0.58684,2
0.44141,0.0283,1.0075,0.8559,0.8362,0.8909,0.93241,0.79198,0.33908,0.99904,0.21101,0.63947,0.068599,0.32755,1.01,0.89071,0.51388,0.85931,0.66362,0.57903,2
0.40058,0.063709,0.95772,0.81865,0.83999,0.89516,0.91652,0.77855,0.3223,0.9766,0.21499,0.57555,0.017349,0.29625,0.99528,0.91822,0.49765,0.84269,0.62078,0.57468,2
0.48123,0.15239,0.96169,0.82286,0.83196,0.90121,0.98329,0.8098,0.35101,1.0004,0.2432,0.59311,0.10087,0.33875,0.98817,0.85968,0.54131,0.85479,0.63846,0.61748,2
1.0468,0.63416,0.8374,0.042677,0.70967,1.0665,0.31094,0.21277,0.76522,0.84867,0.79562,0.65849,0.27041,0.27392,0.3022,0.86829,0.15572,0.68697,0.61688,0.19346,0
0.13455,0.2913,0.75435,0.5638,0.19617,0.80547,0.79757,0.087284,0.55422,0.43021,0.95114,0.69066,0.68272,0.70335,0.24663,0.29336,1.1752,0.5413,0.87723,0.5458,0
0.46437,0.050451,0.92453,0.81796,0.81773,0.92644,0.99585,0.78354,0.32467,0.97587,0.24684,0.65492,0.095983,0.331,0.96333,0.90243,0.48853,0.81861,0.61692,0.6272,2
0.077281,0.61372,0.28251,0.87353,0.58829,0.025024,0.94758,0.51419,0.665,0.23229,0.89741,0.30837,0.71494,0.58894,0.38188,0.51338,0.028108,0.049992,0.56592,0.46044,1
0.079628,0.61408,0.28341,0.87086,0.58757,0.026741,0.9489,0.51583,0.66568,0.22929,0.8984,0.30607,0.71983,0.58609,0.38314,0.51172,0.025119,0.051386,0.56336,0.46433,1
0.076889,0.61512,0.28342,0.87268,0.58922,0.025319,0.94922,0.51332,0.66687,0.23108,0.89827,0.30847,0.7161,0.5877,0.3855,0.51374,0.025884,0.051233,0.5639,0.46158,1
