@relation nonstat_data_10-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute class {0,1,2,3,4,5,6,7,8}

@data
0.47872,0.68682,0.27004,0.62433,7
0.58588,0.6184,0.30617,0.10513,4
0.12512,0.72888,0.66558,0.10442,1
0.47986,0.68779,0.26961,0.62431,7
0.58966,0.62452,0.31036,0.11118,4
0.1232,0.72945,0.66708,0.10229,1
0.57893,0.6245,0.30141,0.10267,4
0.4782,0.68686,0.27009,0.6254,7
0.12495,0.73126,0.6661,0.10624,1
0.5881,0.63255,0.31275,0.10237,4
0.47882,0.68782,0.27021,0.62403,7
0.12311,0.72683,0.66375,0.10402,1
0.5886,0.62584,0.32607,0.11761,4
0.12722,0.72573,0.66692,0.10293,1
0.47985,0.68658,0.27127,0.62508,7
0.42855,0.6113,0.24905,0.79461,0
0.58759,0.63025,0.31496,0.1031,4
0.12544,0.73002,0.66606,0.10396,1
0.47955,0.68818,0.27203,0.62429,7
0.6107,0.64676,0.33647,0.11053,4
0.12377,0.72836,0.66784,0.10376,1
0.5928,0.6114,0.31194,0.11863,4
0.47839,0.68785,0.2695,0.62431,7
0.12594,0.72556,0.66858,0.10201,1
0.5848,0.61688,0.31171,0.09592,4
0.4785,0.6869,0.27025,0.62425,7
0.12427,0.72807,0.6661,0.10437,1
0.58465,0.62838,0.30905,0.10038,4
0.47981,0.6887,0.27117,0.62624,7
0.12613,0.73033,0.66817,0.10502,1
0.59307,0.62322,0.32369,0.093778,4
0.4797,0.6884,0.27141,0.62432,7
0.12522,0.72924,0.66579,0.1036,1
0.58023,0.62237,0.32239,0.098464,4
0.47971,0.68679,0.27111,0.62413,7
0.12523,0.72833,0.67029,0.10377,1
0.56654,0.62403,0.31299,0.12269,4
0.47884,0.68651,0.26957,0.62419,7
0.12613,0.73096,0.66769,0.10532,1
0.57739,0.6283,0.31075,0.098164,4
0.12542,0.72887,0.66686,0.10244,1
0.47812,0.68656,0.26988,0.62436,7
0.58333,0.63191,0.30832,0.092875,4
0.12496,0.72954,0.66699,0.10557,1
0.58769,0.62511,0.31499,0.097425,4
0.47835,0.68665,0.27124,0.62433,7
0.12593,0.73102,0.67115,0.10564,1
0.59979,0.62513,0.30794,0.096831,4
0.47994,0.68771,0.27111,0.62549,7
0.58758,0.6279,0.31891,0.10006,4
0.12479,0.72739,0.66641,0.10352,1
0.79203,0.73549,0.55735,0.10519,0
0.47846,0.68654,0.27184,0.62426,7
0.58397,0.63655,0.30905,0.098116,4
0.1234,0.72984,0.66698,0.10431,1
0.47954,0.68802,0.27147,0.62436,7
0.58135,0.62006,0.306,0.10622,4
0.1243,0.72847,0.666,0.10288,1
0.59249,0.62394,0.30367,0.092803,4
0.47966,0.68788,0.27117,0.62555,7
0.12371,0.72881,0.66744,0.10317,1
0.59661,0.62875,0.3026,0.096813,4
0.12583,0.72883,0.66945,0.10488,1
0.47884,0.68813,0.27109,0.62565,7
0.58371,0.63301,0.31097,0.10546,4
0.12622,0.7289,0.66697,0.10512,1
0.48003,0.68784,0.27029,0.62423,7
0.57776,0.62326,0.31809,0.10325,4
0.12461,0.7309,0.66847,0.10537,1
0.58196,0.63653,0.31523,0.10246,4
0.47888,0.68811,0.27137,0.62517,7
0.124,0.72991,0.66754,0.10424,1
0.5805,0.62518,0.30238,0.097964,4
0.47955,0.68698,0.27024,0.62418,7
0.12356,0.73094,0.66651,0.10473,1
0.58194,0.62059,0.30184,0.11177,4
0.47964,0.68779,0.27179,0.62529,7
0.12475,0.72843,0.6654,0.10346,1
0.58545,0.62433,0.32323,0.097877,4
0.47847,0.68771,0.26989,0.62536,7
0.12412,0.72879,0.66574,0.10377,1
0.5822,0.62323,0.31772,0.095719,4
0.12298,0.72813,0.66752,0.10405,1
0.47837,0.68646,0.27138,0.6242,7
0.60241,0.62984,0.31032,0.10087,4
0.12172,0.72993,0.66564,0.10289,1
0.41136,0.68079,0.92672,0.36316,0
0.58747,0.63081,0.31227,0.098974,4
0.47874,0.68703,0.27018,0.62561,7
0.12353,0.73004,0.66678,0.10385,1
0.59044,0.64146,0.30513,0.089472,4
0.47874,0.68699,0.26958,0.62544,7
0.12579,0.73075,0.66663,0.10436,1
0.58145,0.62732,0.32212,0.12108,4
0.47806,0.68648,0.27111,0.62407,7
0.12581,0.72699,0.66631,0.10317,1
0.58152,0.64428,0.30617,0.10539,4
0.47963,0.68783,0.2715,0.62567,7
0.12627,0.73017,0.66772,0.10428,1
0.58729,0.63367,0.31714,0.10671,4
0.47859,0.68813,0.2698,0.62563,7
0.12508,0.72802,0.66768,0.10542,1
0.59271,0.64271,0.31741,0.10367,4
0.12613,0.73012,0.66778,0.10236,1
0.4783,0.68802,0.27015,0.62404,7
0.58959,0.62559,0.31064,0.11711,4
0.12657,0.72937,0.66797,0.10477,1
0.57949,0.63394,0.30471,0.10046,4
0.47971,0.68658,0.27104,0.62545,7
0.12478,0.73032,0.66845,0.10297,1
0.57314,0.6282,0.29285,0.095851,4
0.47887,0.68633,0.27137,0.62378,7
0.12527,0.73018,0.6678,0.10382,1
0.58008,0.62136,0.31899,0.11473,4
0.47877,0.68693,0.26999,0.62572,7
0.59415,0.62508,0.32419,0.10655,4
0.12357,0.73179,0.6664,0.1037,1
0.85252,0.25834,0.84462,0.45679,0
0.47876,0.68692,0.27141,0.62435,7
0.60646,0.6164,0.31627,0.10933,4
0.12529,0.73018,0.66615,0.10496,1
0.47767,0.68684,0.26967,0.62521,7
0.58644,0.63252,0.31928,0.10102,4
0.12428,0.7302,0.66728,0.1043,1
0.47993,0.68822,0.26987,0.62538,7
0.56987,0.62571,0.29988,0.10069,4
0.12479,0.72812,0.66612,0.10324,1
0.59106,0.62828,0.30001,0.10493,4
0.12844,0.72926,0.66628,0.10376,1
0.47885,0.68787,0.27031,0.62437,7
0.57006,0.64082,0.29247,0.1026,4
0.12543,0.72976,0.66841,0.10413,1
0.47779,0.68654,0.27015,0.62526,7
0.58875,0.63235,0.32305,0.10102,4
0.12522,0.73038,0.66564,0.10439,1
0.47959,0.68801,0.27007,0.62519,7
0.57296,0.63842,0.31267,0.10512,4
0.12776,0.73055,0.66815,0.10387,1
0.47853,0.68845,0.27165,0.62421,7
0.58302,0.62165,0.32137,0.094432,4
0.12395,0.7315,0.66684,0.10568,1
0.47964,0.68688,0.27139,0.62514,7
0.58163,0.63245,0.31171,0.1116,4
0.1254,0.72993,0.66755,0.10289,1
0.47862,0.68792,0.26985,0.62557,7
0.57919,0.62239,0.31412,0.10384,4
0.12616,0.7293,0.6657,0.10456,1
0.58951,0.62319,0.30748,0.10692,4
0.47883,0.68647,0.2715,0.62536,7
0.12493,0.72631,0.66698,0.10033,1
0.40414,1.0564,0.78945,1.0029,0
0.56998,0.6358,0.30679,0.1062,4
0.47972,0.6877,0.27017,0.62508,7
0.12714,0.72953,0.66453,0.10661,1
0.571,0.62519,0.31611,0.10753,4
0.12593,0.73058,0.66735,0.10418,1
0.47999,0.68772,0.27026,0.62423,7
0.5927,0.61562,0.32603,0.10376,4
0.12501,0.72785,0.66656,0.10352,1
0.47954,0.68634,0.27134,0.6241,7
0.58627,0.62625,0.31829,0.10438,4
0.12509,0.72894,0.66841,0.10428,1
0.58353,0.6256,0.30849,0.1063,4
0.47879,0.68685,0.2718,0.62422,7
0.12401,0.7286,0.66521,0.10363,1
0.59335,0.62932,0.31804,0.090406,4
0.47982,0.68675,0.27113,0.62408,7
0.12401,0.72768,0.66733,0.10191,1
0.57671,0.64121,0.32309,0.098291,4
0.4797,0.68687,0.27026,0.62526,7
0.12405,0.73008,0.66521,0.10475,1
0.57692,0.62473,0.31782,0.10211,4
0.47984,0.6867,0.26994,0.62438,7
0.12241,0.72866,0.66592,0.10252,1
0.58773,0.62564,0.30986,0.10282,4
0.47969,0.68703,0.27112,0.62554,7
0.12514,0.73135,0.66952,0.10711,1
0.58409,0.63548,0.31853,0.10891,4
0.57473,0.63024,0.31684,0.09346,4
0.47959,0.68787,0.27164,0.62406,7
0.12427,0.72421,0.6678,0.10287,1
0.58454,0.602,0.32849,0.10916,4
0.1261,0.72841,0.6677,0.10456,1
0.47984,0.68768,0.27011,0.62415,7
0.42899,0.083419,0.43441,0.27141,0
0.58811,0.63233,0.31493,0.094231,4
0.12603,0.73072,0.66845,0.10499,1
0.47874,0.68702,0.27154,0.62404,7
0.5771,0.62985,0.32494,0.11763,4
0.1242,0.73076,0.66688,0.1054,1
0.48012,0.68795,0.27129,0.62524,7
0.57411,0.62172,0.31371,0.1165,4
0.12318,0.7288,0.6688,0.10348,1
0.47977,0.68773,0.27099,0.62395,7
0.59114,0.63406,0.31051,0.10006,4
0.1231,0.72837,0.66621,0.10432,1
0.60037,0.62959,0.31764,0.10485,4
0.47966,0.68688,0.27102,0.62436,7
0.12623,0.72971,0.66837,0.10504,1
0.58954,0.6416,0.31059,0.11068,4
0.47957,0.6877,0.26995,0.62438,7
0.12497,0.73019,0.66772,0.10491,1
0.58179,0.63644,0.31251,0.098582,4
0.47843,0.68779,0.27017,0.62543,7
0.12682,0.72748,0.66466,0.10418,1
0.58938,0.62134,0.3022,0.10899,4
0.47983,0.68776,0.27126,0.62424,7
0.12625,0.72871,0.6653,0.10317,1
0.58376,0.62574,0.31195,0.11146,4
0.12512,0.72717,0.66726,0.10451,1
0.4796,0.6877,0.26997,0.62531,7
0.58645,0.62645,0.30866,0.09339,4
0.12602,0.72897,0.66946,0.10439,1
0.58077,0.63801,0.31317,0.097719,4
0.47829,0.68681,0.27131,0.62523,7
0.67291,0.87743,0.22611,0.092898,0
0.12626,0.73021,0.66684,0.1046,1
0.57979,0.62993,0.31035,0.096828,4
0.47966,0.68672,0.27024,0.62517,7
0.59053,0.62808,0.31554,0.10285,4
0.1258,0.72885,0.66558,0.10481,1
0.47967,0.68704,0.271,0.62437,7
0.12626,0.72971,0.66788,0.10354,1
0.58755,0.6321,0.31767,0.10409,4
0.47847,0.68791,0.27137,0.62513,7
0.12355,0.72853,0.66706,0.10582,1
0.58782,0.62154,0.31673,0.10903,4
0.47873,0.68666,0.27116,0.6254,7
0.12743,0.7295,0.66841,0.10433,1
0.58291,0.63453,0.30894,0.098907,4
0.47885,0.68793,0.2711,0.62437,7
0.12412,0.72892,0.66518,0.1057,1
0.60048,0.63404,0.30929,0.099788,4
0.12499,0.73049,0.66915,0.10415,1
0.47834,0.68799,0.27008,0.62436,7
0.59442,0.62361,0.31774,0.096905,4
0.12477,0.73025,0.66596,0.10456,1
0.4799,0.68704,0.27107,0.62538,7
0.58258,0.62012,0.31133,0.10007,4
0.12402,0.72902,0.66409,0.1029,1
0.47817,0.68689,0.2716,0.6243,7
0.56178,0.62745,0.30814,0.10042,4
0.12563,0.72807,0.66778,0.10642,1
0.47866,0.68845,0.27028,0.6242,7
0.59412,0.62381,0.33826,0.10736,4
0.12511,0.7293,0.66918,0.10478,1
0.58435,0.62363,0.31059,0.12077,4
0.4785,0.68673,0.27003,0.62516,7
0.12399,0.72715,0.6689,0.10595,1
0.58627,0.63692,0.31208,0.10465,4
0.9106,0.85533,0.43774,0.016389,0
0.47991,0.68776,0.26936,0.62426,7
0.12551,0.72909,0.66664,0.10558,1
0.58268,0.6244,0.29452,0.10196,4
0.47962,0.68816,0.27029,0.62509,7
0.12694,0.7296,0.66552,0.10165,1
0.58252,0.62037,0.31669,0.097461,4
0.12479,0.73005,0.6654,0.10296,1
0.58542,0.62277,0.31755,0.10953,4
0.47822,0.68797,0.26999,0.62513,7
0.58153,0.6381,0.3053,0.094967,4
0.12463,0.72996,0.66631,0.10493,1
0.47973,0.68628,0.27156,0.62517,7
0.12561,0.73098,0.6682,0.10445,1
0.5719,0.62051,0.32892,0.099483,4
0.47868,0.68793,0.27102,0.62527,7
0.1266,0.73005,0.66685,0.10452,1
0.57713,0.6201,0.31784,0.10246,4
0.47858,0.68804,0.26961,0.62515,7
0.12295,0.73059,0.66584,0.10479,1
0.58264,0.63076,0.28289,0.097456,4
0.47888,0.68772,0.26985,0.62536,7
0.12504,0.73047,0.66826,0.10466,1
0.58973,0.63595,0.30021,0.093263,4
0.47874,0.68679,0.27002,0.6243,7
0.1237,0.72715,0.66614,0.1045,1
0.58611,0.64101,0.30687,0.095803,4
0.47961,0.687,0.27021,0.62527,7
0.12665,0.73035,0.66513,0.10268,1
0.57485,0.62489,0.29906,0.10467,4
0.12623,0.72903,0.66834,0.10308,1
0.4781,0.6882,0.27139,0.62438,7
0.58944,0.62497,0.30433,0.098512,4
0.1251,0.73131,0.6654,0.10499,1
0.47961,0.68704,0.26986,0.6242,7
0.5792,0.61961,0.32208,0.10808,4
0.12266,0.72891,0.66473,0.10415,1
0.58369,0.62676,0.31484,0.10755,4
0.47966,0.68784,0.27142,0.6258,7
0.67732,0.24688,0.26495,0.13742,0
0.58336,0.62532,0.31442,0.094484,4
0.12474,0.72705,0.66399,0.10404,1
0.47886,0.6867,0.27105,0.62417,7
0.58636,0.62935,0.3187,0.10568,4
0.12721,0.73185,0.66784,0.10598,1
0.47844,0.68676,0.27007,0.62522,7
0.58038,0.6332,0.30884,0.092916,4
0.12595,0.73245,0.66852,0.10381,1
0.47967,0.6866,0.27114,0.62537,7
0.58023,0.6356,0.32583,0.10997,4
0.12528,0.73006,0.66778,0.10327,1
0.58793,0.63199,0.32176,0.091658,4
0.47886,0.68835,0.27025,0.62433,7
0.126,0.72977,0.6651,0.10279,1
0.57961,0.63351,0.30907,0.10588,4
0.47962,0.687,0.2716,0.62511,7
0.12828,0.72835,0.66903,0.10012,1
0.57172,0.62485,0.31248,0.10493,4
0.12572,0.73004,0.66907,0.10436,1
0.47805,0.68668,0.27132,0.62593,7
0.58574,0.62713,0.30055,0.099391,4
0.12434,0.72934,0.6658,0.10485,1
0.58941,0.62998,0.31838,0.1061,4
0.48023,0.68678,0.27031,0.62419,7
0.58704,0.61786,0.32165,0.10012,4
0.12378,0.72984,0.66862,0.1047,1
0.47999,0.68614,0.271,0.6242,7
0.58819,0.64051,0.30695,0.10087,4
0.12403,0.72739,0.66796,0.10312,1
0.47872,0.68686,0.2714,0.62511,7
0.58608,0.62926,0.3215,0.11905,4
0.12505,0.72769,0.66642,0.10288,1
0.3567,0.59804,0.52727,0.68962,0
0.47974,0.68688,0.27031,0.62426,7
0.6133,0.62129,0.3048,0.11079,4
0.12268,0.73101,0.66663,0.10031,1
0.57358,0.63182,0.31284,0.11995,4
0.47976,0.68692,0.27006,0.62423,7
0.12431,0.72909,0.66896,0.1043,1
0.58963,0.62523,0.3091,0.10446,4
0.48033,0.68703,0.27012,0.6239,7
0.12454,0.72831,0.66922,0.10621,1
0.59358,0.63144,0.32296,0.097095,4
0.47822,0.68704,0.27111,0.62413,7
0.125,0.7308,0.66837,0.1047,1
0.59098,0.63863,0.3252,0.098176,4
0.12553,0.72786,0.66598,0.10252,1
0.47842,0.68663,0.2714,0.62511,7
0.58267,0.62605,0.31027,0.095229,4
0.1232,0.72891,0.66739,0.10198,1
0.47972,0.68829,0.26978,0.62549,7
0.58585,0.63413,0.31614,0.1141,4
0.12669,0.72906,0.66965,0.1034,1
0.58115,0.6231,0.31801,0.11092,4
0.48005,0.68828,0.27113,0.62349,7
0.12519,0.72956,0.66581,0.10335,1
0.59453,0.63133,0.31254,0.10032,4
0.47883,0.68799,0.27013,0.62399,7
0.12717,0.72873,0.6667,0.10345,1
0.58129,0.63088,0.31261,0.10074,4
0.47968,0.6879,0.27016,0.62514,7
0.12458,0.73079,0.66656,0.10302,1
0.58688,0.6251,0.30777,0.10632,4
0.47977,0.68797,0.27024,0.62434,7
0.12536,0.73,0.66756,0.10492,1
0.58492,0.63247,0.30821,0.11217,4
0.48505,0.41238,0.23886,0.69719,0
0.47879,0.68678,0.27029,0.62384,7
0.12774,0.73163,0.66789,0.10441,1
0.58652,0.61761,0.31442,0.10577,4
0.12635,0.72941,0.66704,0.1043,1
0.58496,0.62119,0.31891,0.1087,4
0.47978,0.6867,0.27104,0.62402,7
0.58931,0.61389,0.29846,0.11145,4
0.12546,0.72881,0.669,0.10577,1
0.47977,0.6879,0.27028,0.62565,7
0.58924,0.61343,0.32369,0.10499,4
0.12537,0.72813,0.66894,0.10436,1
0.47782,0.68661,0.27162,0.62528,7
0.56779,0.63478,0.32449,0.10823,4
0.12247,0.73127,0.66849,0.10504,1
0.47881,0.68618,0.27137,0.6243,7
0.58775,0.6345,0.32331,0.10623,4
0.12411,0.73078,0.67023,0.10574,1
0.47972,0.68679,0.27125,0.62432,7
0.59637,0.62743,0.31016,0.1068,4
0.12568,0.72725,0.66826,0.10469,1
0.59702,0.62693,0.31759,0.1061,4
0.47971,0.6879,0.2712,0.62401,7
0.12497,0.72817,0.66535,0.10439,1
0.58967,0.63397,0.30105,0.10542,4
0.12563,0.72835,0.66788,0.10402,1
0.4782,0.68696,0.27025,0.62554,7
0.59052,0.64019,0.30816,0.10396,4
0.12594,0.72998,0.66776,0.10418,1
0.47857,0.688,0.27008,0.62597,7
0.59585,0.6284,0.31395,0.092459,4
0.12725,0.72881,0.66589,0.10451,1
0.47984,0.68693,0.2702,0.62527,7
0.59772,0.63845,0.31679,0.10021,4
0.12731,0.72804,0.66582,0.10396,1
0.84377,0.42327,0.50866,0.022673,0
0.58284,0.63401,0.31235,0.095502,4
0.47827,0.68804,0.27158,0.62522,7
0.12609,0.73201,0.66676,0.10491,1
0.58049,0.62318,0.30159,0.10988,4
0.47848,0.68838,0.27145,0.62577,7
0.12471,0.72731,0.66668,0.10286,1
0.59041,0.61833,0.30952,0.10952,4
0.47868,0.68681,0.26989,0.62538,7
0.12509,0.73136,0.66594,0.10657,1
0.59198,0.63339,0.30643,0.11105,4
0.12379,0.7282,0.66713,0.1029,1
0.4798,0.6869,0.27136,0.62518,7
0.58991,0.62501,0.31353,0.10268,4
0.57983,0.64084,0.30953,0.097572,4
0.12589,0.72979,0.66773,0.10442,1
0.47955,0.68791,0.26978,0.62529,7
0.58373,0.62593,0.32272,0.099472,4
0.126,0.72855,0.6651,0.10646,1
0.47865,0.68835,0.27002,0.62524,7
0.59469,0.63363,0.31926,0.11554,4
0.12382,0.72762,0.66754,0.10231,1
0.4796,0.68786,0.26983,0.62377,7
0.57549,0.62043,0.31497,0.095692,4
0.12584,0.73002,0.66768,0.10426,1
0.5898,0.62977,0.31556,0.10805,4
0.47865,0.68841,0.27113,0.62514,7
0.12405,0.72654,0.6663,0.10349,1
0.58823,0.631,0.31651,0.10417,4
0.88618,0.31327,0.10015,0.79193,0
0.48013,0.68658,0.27003,0.62537,7
0.12349,0.72886,0.66721,0.10402,1
0.58866,0.62162,0.31481,0.099264,4
0.12477,0.72912,0.66785,0.10512,1
0.47971,0.68692,0.26984,0.6254,7
0.59193,0.62151,0.31448,0.10443,4
0.12398,0.72678,0.66649,0.10219,1
0.47867,0.68682,0.27003,0.62441,7
0.59394,0.62761,0.32073,0.10211,4
0.12338,0.73016,0.66832,0.10249,1
0.48057,0.68703,0.27115,0.62556,7
0.59043,0.63615,0.32198,0.1109,4
0.12609,0.72968,0.67071,0.10375,1
0.59229,0.61653,0.323,0.11806,4
0.47838,0.68696,0.26974,0.62559,7
0.12581,0.72939,0.66815,0.10329,1
0.57416,0.62093,0.31247,0.10318,4
0.47959,0.68773,0.2697,0.62513,7
0.12445,0.7284,0.66791,0.10433,1
0.58915,0.60914,0.31775,0.10208,4
0.47961,0.68649,0.2712,0.62524,7
0.12579,0.73114,0.66677,0.10442,1
0.58393,0.62766,0.31399,0.099952,4
0.47966,0.68685,0.27126,0.62527,7
0.12485,0.73014,0.66884,0.10445,1
0.59106,0.62294,0.31737,0.10381,4
0.58645,0.62118,0.31974,0.10901,4
0.47976,0.68788,0.27028,0.62531,7
0.12536,0.73013,0.66865,0.10568,1
