@relation nonstat_data_6-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute class {0,1,2,3,4,5}

@data
0.21435,0.76152,0.87537,0.71463,0.66975,1
0.54434,0.29865,0.19605,0.82531,0.24865,3
0.51733,0.28356,0.21064,0.82962,0.23768,3
0.91479,0.8855,0.88363,0.19101,0.15878,4
0.5539,0.29324,0.20056,0.80369,0.27861,3
0.54126,0.28113,0.20929,0.84207,0.24271,3
0.53523,0.2877,0.20292,0.81384,0.26952,3
0.214,0.76499,0.87424,0.71639,0.66849,1
0.5403,0.30097,0.2156,0.80933,0.23765,3
0.91633,0.8724,0.8757,0.19826,0.14803,4
0.54914,0.25502,0.20096,0.86724,0.26591,3
0.54404,0.26749,0.21099,0.82693,0.23895,3
0.21539,0.7571,0.87346,0.71159,0.66919,1
0.5439,0.30518,0.20969,0.81727,0.2427,3
0.53963,0.28188,0.23092,0.81948,0.25974,3
0.91588,0.87061,0.88072,0.21587,0.15894,4
0.54676,0.27999,0.19166,0.7934,0.25208,3
0.52564,0.29974,0.21674,0.81149,0.21916,3
0.54744,0.28172,0.18423,0.82794,0.24192,3
0.21527,0.75675,0.87602,0.71324,0.67041,1
0.53175,0.29346,0.22177,0.82794,0.24129,3
0.91701,0.86483,0.87567,0.21583,0.15997,4
0.53267,0.29186,0.20098,0.82046,0.24839,3
0.54866,0.30651,0.20737,0.84472,0.23885,3
0.55562,0.27466,0.22148,0.83745,0.27333,3
0.21239,0.75899,0.87358,0.71472,0.66859,1
0.54489,0.2972,0.20592,0.82107,0.24238,3
0.53797,0.27946,0.19491,0.82876,0.24648,3
0.56491,0.28727,0.19762,0.82391,0.2467,3
0.90877,0.87614,0.86926,0.20664,0.16554,4
0.5378,0.30604,0.21463,0.84305,0.23209,3
0.53643,0.28279,0.21535,0.81966,0.25721,3
0.21279,0.76185,0.8733,0.7152,0.66894,1
0.55513,0.28786,0.21928,0.82502,0.2467,3
0.54404,0.293,0.21167,0.84004,0.24037,3
0.91592,0.88474,0.88195,0.22658,0.16262,4
0.54178,0.29777,0.21281,0.82054,0.24566,3
0.5692,0.30016,0.19033,0.81841,0.24336,3
0.2155,0.75833,0.8741,0.7133,0.67049,1
0.51322,0.26867,0.20291,0.8368,0.27397,3
0.9169,0.87002,0.86623,0.2032,0.15713,4
0.53981,0.28182,0.20082,0.81295,0.24854,3
0.54479,0.27758,0.20562,0.83225,0.25163,3
0.21741,0.75535,0.87441,0.71409,0.66969,1
0.53453,0.26298,0.2231,0.82619,0.23688,3
0.51425,0.29453,0.20567,0.80394,0.26605,3
0.90968,0.86018,0.8776,0.20078,0.16392,4
0.52236,0.28479,0.18812,0.82123,0.26905,3
0.55028,0.28681,0.22978,0.86533,0.24361,3
0.21441,0.75738,0.87251,0.71475,0.66844,1
0.54133,0.28356,0.19556,0.80998,0.24504,3
0.55451,0.29118,0.20495,0.81387,0.2475,3
0.91719,0.87204,0.87637,0.21048,0.17311,4
0.55722,0.283,0.20644,0.83068,0.26211,3
0.54596,0.3038,0.21365,0.81968,0.24336,3
0.21696,0.75634,0.87358,0.71269,0.66901,1
0.55716,0.28339,0.19535,0.84169,0.25736,3
0.55248,0.28922,0.21297,0.81092,0.2641,3
0.55169,0.29234,0.21376,0.83943,0.24524,3
0.9176,0.87384,0.86753,0.21403,0.18506,4
0.5533,0.28651,0.20339,0.82291,0.25362,3
0.54778,0.29158,0.20702,0.81665,0.2487,3
0.21549,0.75886,0.87355,0.71504,0.66802,1
0.54435,0.28781,0.23184,0.84102,0.26342,3
0.54955,0.30269,0.19998,0.83099,0.26526,3
0.55289,0.27873,0.19429,0.82862,0.25061,3
0.92131,0.87487,0.89187,0.20589,0.15005,4
0.55286,0.27747,0.21415,0.81935,0.23198,3
0.5402,0.29074,0.18983,0.83983,0.24954,3
0.55326,0.2805,0.20149,0.84577,0.27032,3
0.21611,0.76038,0.87602,0.71642,0.66897,1
0.54285,0.27804,0.2271,0.82209,0.28501,3
0.53519,0.29013,0.20994,0.81763,0.23977,3
0.91369,0.87219,0.85498,0.21842,0.17551,4
0.57139,0.31325,0.20073,0.85452,0.23497,3
0.52735,0.2984,0.19879,0.8061,0.23744,3
0.21268,0.75939,0.87837,0.71333,0.66978,1
0.55123,0.31224,0.2337,0.83079,0.24981,3
0.54312,0.28753,0.20325,0.83702,0.24329,3
0.91533,0.87085,0.87012,0.19084,0.15964,4
0.55397,0.29257,0.19452,0.80653,0.25194,3
0.21657,0.7549,0.87571,0.71169,0.66731,1
0.56035,0.28937,0.19871,0.8223,0.2441,3
0.53942,0.2749,0.17397,0.8342,0.26963,3
0.54681,0.29728,0.18426,0.8235,0.24017,3
0.52811,0.30559,0.21038,0.82778,0.22747,3
0.9151,0.87905,0.87392,0.21555,0.16253,4
0.5459,0.30199,0.19982,0.82979,0.23875,3
0.21206,0.75592,0.87725,0.71692,0.67181,1
0.55012,0.29902,0.20673,0.81562,0.25522,3
0.56569,0.2878,0.20387,0.8152,0.25132,3
0.54748,0.28739,0.21662,0.85025,0.2556,3
0.90893,0.87772,0.87797,0.21331,0.16351,4
0.54206,0.30115,0.20978,0.8161,0.25603,3
0.21135,0.76531,0.87243,0.71403,0.66945,1
0.52742,0.29211,0.21827,0.82812,0.23671,3
0.53072,0.28065,0.20877,0.82612,0.24699,3
0.54024,0.29888,0.19623,0.82049,0.24497,3
0.55663,0.30936,0.19185,0.83695,0.22915,3
0.48754,0.33906,0.22168,0.82431,0.26839,3
0.91028,0.86549,0.86882,0.20932,0.15308,4
0.21614,0.75677,0.87313,0.71357,0.67033,1
0.54841,0.29496,0.19547,0.81595,0.26548,3
0.54019,0.30115,0.20337,0.83187,0.24575,3
0.54005,0.30759,0.20773,0.83517,0.25129,3
0.54853,0.2855,0.20826,0.83789,0.24527,3
0.53271,0.2957,0.20224,0.82604,0.22608,3
0.91479,0.8913,0.86022,0.21537,0.17623,4
0.53701,0.29551,0.17673,0.85442,0.22984,3
0.21619,0.75503,0.88191,0.71786,0.67109,1
0.53949,0.28879,0.20098,0.82345,0.24997,3
0.52056,0.30097,0.20075,0.83391,0.24493,3
0.56601,0.26699,0.21064,0.83722,0.23265,3
0.56493,0.29096,0.2091,0.85441,0.24447,3
0.52871,0.29122,0.20146,0.84771,0.2531,3
0.53337,0.29553,0.20054,0.82458,0.2646,3
0.92796,0.87352,0.87393,0.19119,0.15595,4
0.21245,0.76567,0.8755,0.71389,0.67145,1
0.54546,0.28586,0.21683,0.81837,0.25454,3
0.53841,0.29579,0.19759,0.82602,0.26687,3
0.53694,0.28951,0.20213,0.81969,0.23808,3
0.52495,0.29303,0.21478,0.82599,0.24166,3
0.89327,0.86118,0.87442,0.21954,0.1686,4
0.21552,0.75692,0.87671,0.71422,0.66932,1
0.54598,0.29376,0.22018,0.82599,0.2499,3
0.54679,0.31233,0.20931,0.83637,0.24192,3
0.53163,0.28536,0.20176,0.82841,0.2542,3
0.55015,0.29331,0.21686,0.81705,0.26464,3
0.9332,0.88414,0.87123,0.21328,0.17913,4
0.21112,0.76122,0.87875,0.71223,0.67087,1
0.5228,0.26652,0.20755,0.83656,0.23531,3
0.54051,0.29119,0.21346,0.82428,0.24767,3
0.53747,0.30894,0.21755,0.80428,0.24897,3
0.53903,0.29206,0.2211,0.82754,0.23068,3
0.55696,0.28819,0.22924,0.81608,0.24921,3
0.53915,0.30573,0.20276,0.82912,0.2404,3
0.54789,0.30385,0.20439,0.83456,0.23604,3
0.2138,0.75737,0.87428,0.71318,0.66848,1
0.92034,0.88132,0.89843,0.20553,0.16157,4
0.51696,0.29628,0.23498,0.80838,0.25963,3
0.53964,0.28577,0.2068,0.81458,0.25297,3
0.52681,0.29957,0.2124,0.82338,0.2622,3
0.55768,0.28271,0.20677,0.8291,0.25753,3
0.54584,0.26767,0.22261,0.8038,0.23913,3
0.54156,0.28838,0.20169,0.83318,0.26815,3
0.21549,0.76008,0.87492,0.71379,0.66994,1
0.53193,0.29597,0.20967,0.84027,0.2639,3
0.91585,0.87554,0.89055,0.21265,0.15873,4
0.54945,0.29201,0.20737,0.82447,0.25937,3
0.53892,0.29729,0.19433,0.8282,0.25364,3
0.53473,0.28642,0.19835,0.83138,0.24427,3
0.5526,0.29611,0.20073,0.81226,0.23758,3
0.54971,0.29756,0.20762,0.83525,0.25213,3
0.21155,0.7553,0.87487,0.71192,0.66976,1
0.55386,0.29093,0.2024,0.82927,0.26222,3
0.92342,0.88423,0.88001,0.19952,0.16877,4
0.54928,0.2938,0.2009,0.81012,0.24749,3
0.5464,0.30536,0.21167,0.83241,0.24813,3
0.5242,0.27507,0.20661,0.80036,0.24099,3
0.5518,0.27172,0.23273,0.81036,0.24102,3
0.21493,0.75733,0.87311,0.7137,0.66797,1
0.54933,0.28928,0.1801,0.81383,0.21868,3
0.90451,0.87699,0.87169,0.19668,0.1706,4
0.5329,0.29788,0.21202,0.81683,0.24702,3
0.54518,0.27921,0.21118,0.82494,0.24417,3
0.21851,0.76077,0.8776,0.71026,0.66881,1
0.55299,0.29294,0.20613,0.82941,0.24406,3
0.93222,0.87186,0.8884,0.20195,0.16387,4
0.53796,0.28816,0.20419,0.82153,0.25776,3
0.5386,0.28698,0.20834,0.81916,0.23553,3
0.53738,0.29479,0.20774,0.83472,0.23729,3
0.52887,0.28088,0.20479,0.84833,0.24518,3
0.21382,0.75836,0.87395,0.71755,0.66959,1
0.91587,0.8751,0.86765,0.21881,0.18228,4
0.52681,0.28119,0.1858,0.82837,0.23792,3
0.55226,0.2962,0.21526,0.82444,0.24606,3
0.53735,0.30731,0.20872,0.83535,0.25015,3
0.56024,0.28435,0.19319,0.82702,0.26194,3
0.21565,0.75743,0.87548,0.71226,0.66763,1
0.049562,0.73159,0.40869,0.84332,0.68561,0
0.92567,0.87119,0.87741,0.20902,0.16084,4
0.55562,0.30522,0.20382,0.83491,0.23182,3
0.56033,0.27817,0.20018,0.81723,0.2403,3
0.53996,0.29199,0.20595,0.82451,0.24768,3
0.21184,0.75809,0.87311,0.71159,0.66799,1
0.54231,0.28146,0.22005,0.83508,0.23165,3
0.9015,0.8778,0.86939,0.19991,0.18346,4
0.53756,0.27437,0.20723,0.82801,0.26953,3
0.555,0.28313,0.2175,0.81441,0.24751,3
0.21807,0.76254,0.87475,0.71276,0.66993,1
0.54477,0.30302,0.21354,0.82605,0.25352,3
0.55789,0.29456,0.2044,0.8323,0.25287,3
0.90592,0.87688,0.85657,0.2016,0.16789,4
0.53554,0.30824,0.23563,0.8093,0.24293,3
0.54587,0.28293,0.20894,0.81127,0.25849,3
0.21387,0.75656,0.87321,0.71219,0.67055,1
0.5546,0.29529,0.21605,0.82381,0.25222,3
0.53629,0.27573,0.19651,0.81716,0.27983,3
0.9176,0.88409,0.86394,0.22157,0.16565,4
0.53189,0.29916,0.21584,0.83426,0.24681,3
0.53951,0.30393,0.22387,0.82508,0.2461,3
0.51622,0.30537,0.23166,0.81206,0.27144,3
0.21433,0.75821,0.87497,0.71635,0.66814,1
0.5396,0.27883,0.20557,0.8168,0.26514,3
0.51762,0.27348,0.23055,0.83298,0.23199,3
0.92241,0.8778,0.86644,0.22214,0.17618,4
0.52053,0.28665,0.21751,0.80695,0.24636,3
0.51787,0.30923,0.19204,0.82496,0.30163,3
0.52221,0.29038,0.22777,0.82489,0.24317,3
0.21515,0.75729,0.87545,0.71804,0.66887,1
0.5147,0.28717,0.2149,0.83259,0.2635,3
0.54289,0.28626,0.21277,0.84142,0.24293,3
0.53546,0.2796,0.20085,0.82008,0.24884,3
0.91634,0.86303,0.87663,0.20818,0.15823,4
0.49736,0.29951,0.18724,0.82435,0.27384,3
0.52427,0.28173,0.23075,0.80481,0.26342,3
0.21145,0.75604,0.87431,0.71415,0.67028,1
0.53496,0.29047,0.22608,0.82775,0.25885,3
0.55091,0.30384,0.19054,0.83985,0.25856,3
0.89908,0.87622,0.86908,0.21168,0.15889,4
0.54033,0.28893,0.22587,0.84216,0.26521,3
0.5638,0.28743,0.20092,0.82466,0.23131,3
0.5464,0.29697,0.20063,0.80692,0.26683,3
0.21622,0.75751,0.87386,0.71575,0.66761,1
0.55524,0.29415,0.20516,0.81803,0.27059,3
0.5185,0.28361,0.20479,0.84686,0.23628,3
0.90809,0.88204,0.88342,0.19242,0.14305,4
0.54611,0.30627,0.21643,0.82314,0.27887,3
0.54997,0.30754,0.20327,0.82539,0.23964,3
0.21643,0.76223,0.87596,0.71988,0.66915,1
0.56191,0.28715,0.20304,0.82108,0.21944,3
0.53278,0.2968,0.19271,0.81926,0.2514,3
0.92682,0.88758,0.86114,0.19452,0.1627,4
0.5558,0.27846,0.2125,0.82242,0.2648,3
0.55143,0.30163,0.20394,0.8336,0.25347,3
0.21259,0.7551,0.87457,0.71444,0.67161,1
0.54059,0.30339,0.20662,0.83001,0.24495,3
0.52486,0.27373,0.22319,0.84042,0.24137,3
0.53538,0.29936,0.21469,0.83108,0.25234,3
0.90892,0.886,0.87264,0.20802,0.17912,4
0.54876,0.2977,0.22213,0.83568,0.24493,3
0.21163,0.7567,0.87343,0.7123,0.66912,1
0.55179,0.26432,0.20131,0.82914,0.26543,3
0.53408,0.29697,0.18416,0.83373,0.24549,3
0.91104,0.87116,0.87114,0.21341,0.17177,4
0.53964,0.31243,0.22482,0.82049,0.22988,3
0.54094,0.29144,0.21365,0.80293,0.25908,3
0.21779,0.7599,0.8772,0.7168,0.67268,1
0.54547,0.28905,0.20574,0.85703,0.23175,3
0.5323,0.31415,0.23197,0.83134,0.25976,3
0.52022,0.29504,0.19544,0.85301,0.25701,3
0.90968,0.89383,0.86521,0.204,0.17014,4
0.55128,0.2879,0.20386,0.808,0.26043,3
0.5428,0.29798,0.20219,0.83543,0.24393,3
0.21356,0.7598,0.87412,0.71222,0.66741,1
0.54344,0.28533,0.20691,0.81619,0.25481,3
0.54667,0.29302,0.19051,0.851,0.26372,3
0.51934,0.28433,0.22179,0.80677,0.249,3
0.55544,0.30549,0.22753,0.82514,0.22385,3
0.53562,0.28684,0.20719,0.81971,0.25476,3
0.91319,0.88058,0.8903,0.21204,0.16324,4
0.55104,0.2811,0.2199,0.83762,0.24559,3
0.2202,0.76004,0.87525,0.71339,0.66934,1
0.53562,0.29502,0.23644,0.81575,0.25734,3
0.55008,0.27967,0.20684,0.823,0.2471,3
0.91715,0.86597,0.86551,0.20918,0.16353,4
0.51839,0.27262,0.21068,0.81605,0.23797,3
0.53228,0.29682,0.21671,0.82741,0.25045,3
0.2168,0.76444,0.87412,0.71515,0.66909,1
0.55787,0.28542,0.22023,0.82097,0.24653,3
0.54367,0.28551,0.20757,0.829,0.26462,3
0.53998,0.29201,0.21898,0.82578,0.26679,3
0.49832,0.29241,0.19625,0.8411,0.20622,3
0.91885,0.88008,0.8759,0.20301,0.17075,4
0.52484,0.25984,0.2103,0.84117,0.26251,3
0.21704,0.75642,0.87406,0.71717,0.66737,1
0.51788,0.29734,0.21746,0.80829,0.25573,3
0.53287,0.27395,0.19405,0.83337,0.23597,3
0.54146,0.27722,0.20863,0.84024,0.23266,3
0.54217,0.29328,0.21313,0.81564,0.24995,3
0.54111,0.27446,0.20147,0.8127,0.25571,3
0.92443,0.86675,0.87295,0.21803,0.1666,4
0.21665,0.76001,0.87694,0.71257,0.66759,1
0.52483,0.30064,0.21736,0.82553,0.24433,3
0.53916,0.29528,0.20295,0.85186,0.23718,3
0.53015,0.28601,0.19746,0.82449,0.25523,3
0.54652,0.2914,0.20735,0.7998,0.23429,3
0.21654,0.75999,0.87306,0.71805,0.66765,1
0.92047,0.87347,0.86058,0.20952,0.1362,4
0.53856,0.29789,0.21078,0.82544,0.2476,3
0.54149,0.28844,0.19511,0.83732,0.25922,3
0.53416,0.28705,0.21583,0.8242,0.23906,3
0.55221,0.29613,0.21297,0.82228,0.27796,3
0.55817,0.30933,0.2028,0.79558,0.25689,3
0.21113,0.75569,0.87392,0.712,0.66963,1
0.89817,0.86397,0.89323,0.17979,0.16512,4
0.55827,0.28598,0.20515,0.84842,0.25125,3
0.54541,0.28796,0.20549,0.82696,0.24849,3
0.53066,0.30626,0.20872,0.81651,0.22749,3
0.5594,0.29394,0.20808,0.8285,0.26187,3
0.56371,0.29251,0.20176,0.83604,0.25728,3
0.55778,0.29286,0.22712,0.8134,0.23581,3
0.21134,0.76197,0.87375,0.7184,0.66898,1
0.92415,0.87493,0.87631,0.20592,0.16238,4
0.5285,0.28337,0.21514,0.82994,0.22756,3
0.53629,0.29175,0.21913,0.82496,0.24521,3
0.53317,0.30291,0.20736,0.83534,0.24477,3
0.21988,0.76333,0.87614,0.71295,0.66886,1
0.56405,0.26431,0.22058,0.8319,0.26316,3
0.92983,0.85879,0.88717,0.2148,0.15472,4
0.538,0.28186,0.20311,0.82711,0.25355,3
0.54782,0.29933,0.19872,0.80259,0.25026,3
0.53543,0.28702,0.20617,0.82485,0.24297,3
0.21267,0.76076,0.87432,0.71428,0.66782,1
0.55111,0.31872,0.22445,0.81853,0.26771,3
0.92501,0.87206,0.88094,0.21669,0.16106,4
0.54481,0.29744,0.20774,0.83683,0.26917,3
0.53441,0.28673,0.23405,0.83182,0.26453,3
0.53948,0.28499,0.18883,0.81852,0.26295,3
0.55636,0.26721,0.19735,0.82166,0.26454,3
0.21302,0.76037,0.87548,0.71263,0.6685,1
0.54499,0.27785,0.20407,0.81934,0.27427,3
0.915,0.87326,0.88803,0.20228,0.17697,4
0.54643,0.27607,0.21678,0.8315,0.28217,3
0.55057,0.24937,0.19734,0.83826,0.26464,3
0.53959,0.28416,0.23361,0.85906,0.23432,3
0.21422,0.75748,0.87212,0.71386,0.66843,1
0.53873,0.30786,0.22588,0.83175,0.25596,3
0.93089,0.89516,0.90123,0.21371,0.15914,4
0.53245,0.28171,0.22933,0.82735,0.24149,3
0.57982,0.28636,0.19908,0.80913,0.2382,3
0.54166,0.29465,0.20265,0.80664,0.24553,3
0.52956,0.28871,0.20569,0.81934,0.23985,3
0.54838,0.29176,0.21092,0.8458,0.23573,3
0.21368,0.76123,0.8795,0.71357,0.67144,1
0.55441,0.29623,0.22906,0.83181,0.25962,3
0.9219,0.86996,0.87588,0.19211,0.16345,4
0.54846,0.29671,0.19538,0.82832,0.2571,3
0.53748,0.28648,0.21484,0.82381,0.24742,3
0.56004,0.27094,0.21167,0.8349,0.24457,3
0.21589,0.75883,0.87499,0.71703,0.66849,1
0.53753,0.30679,0.21406,0.82258,0.25192,3
0.91137,0.86942,0.88134,0.21143,0.1679,4
0.53856,0.32837,0.21944,0.82729,0.24147,3
0.53903,0.30725,0.21664,0.82271,0.27275,3
0.56998,0.29899,0.24255,0.83106,0.26298,3
0.21438,0.75883,0.87356,0.71545,0.66736,1
0.53733,0.28472,0.20321,0.82638,0.25236,3
0.91716,0.8856,0.87834,0.22215,0.17907,4
0.54691,0.30108,0.20511,0.83406,0.24176,3
0.53091,0.3192,0.19525,0.83687,0.29036,3
0.54122,0.29084,0.21002,0.83538,0.2561,3
0.5585,0.29951,0.19276,0.82863,0.2648,3
0.21369,0.76018,0.87332,0.71673,0.66839,1
0.53205,0.29931,0.2013,0.8062,0.23784,3
0.54736,0.30946,0.21276,0.81637,0.24343,3
0.91136,0.88845,0.88565,0.21312,0.16168,4
0.52351,0.29678,0.19239,0.81426,0.2653,3
0.54217,0.29057,0.2022,0.81047,0.25802,3
0.53559,0.29543,0.21052,0.82272,0.26894,3
0.21626,0.75566,0.87626,0.71535,0.66859,1
0.51354,0.28905,0.19019,0.85504,0.25069,3
0.54457,0.29162,0.19019,0.82319,0.23871,3
0.91078,0.88473,0.87243,0.2095,0.17421,4
0.54175,0.27509,0.20083,0.81714,0.25649,3
0.54789,0.27731,0.19788,0.82182,0.2549,3
0.21616,0.75927,0.8771,0.71163,0.66821,1
0.54229,0.2884,0.21194,0.82875,0.26568,3
0.53772,0.27844,0.18782,0.8136,0.23425,3
0.90256,0.87754,0.89369,0.22919,0.14423,4
0.53507,0.25904,0.21964,0.84531,0.23581,3
0.53743,0.29092,0.2359,0.83266,0.2636,3
0.21719,0.76057,0.87728,0.71685,0.66928,1
0.53909,0.29192,0.19973,0.82219,0.25438,3
0.55036,0.3024,0.20158,0.83133,0.24832,3
0.92687,0.88752,0.87238,0.20948,0.18721,4
0.53174,0.3109,0.22094,0.8432,0.24659,3
0.54188,0.30679,0.21059,0.82069,0.237,3
0.55028,0.2793,0.21828,0.81445,0.2722,3
0.21449,0.75784,0.87561,0.71239,0.67021,1
0.53105,0.28583,0.21154,0.82715,0.25379,3
0.53753,0.25635,0.20013,0.83851,0.23585,3
0.91824,0.87265,0.84403,0.21436,0.16611,4
0.53466,0.28564,0.20173,0.81656,0.23423,3
0.53409,0.2926,0.20253,0.82983,0.22066,3
0.21272,0.75499,0.87183,0.71183,0.66757,1
0.54461,0.2933,0.20321,0.8149,0.22617,3
0.55117,0.31244,0.20255,0.82715,0.26844,3
0.55389,0.28007,0.18705,0.81776,0.2271,3
0.55908,0.27798,0.22269,0.81736,0.23564,3
0.92632,0.87678,0.87376,0.19557,0.15872,4
0.53106,0.27907,0.20042,0.81472,0.25522,3
0.54466,0.28113,0.20029,0.81984,0.23361,3
0.21648,0.75641,0.87514,0.71799,0.66765,1
0.54004,0.30362,0.20613,0.81006,0.24433,3
0.53819,0.29949,0.21349,0.8152,0.25871,3
0.91371,0.8738,0.86754,0.20399,0.1597,4
0.54461,0.28717,0.21725,0.81527,0.24022,3
0.21636,0.75701,0.87224,0.71491,0.66724,1
0.55259,0.29239,0.19584,0.81591,0.23606,3
0.53774,0.30978,0.22036,0.80805,0.24933,3
0.2183,0.44393,0.2035,0.65311,0.34439,0
0.90396,0.87685,0.86476,0.22365,0.16178,4
0.53241,0.29079,0.20506,0.81818,0.25235,3
0.54748,0.2954,0.2151,0.83439,0.24415,3
0.55755,0.2889,0.20865,0.83411,0.25556,3
0.21416,0.75918,0.87273,0.71379,0.66825,1
0.53921,0.30642,0.21575,0.82748,0.23433,3
0.53448,0.29791,0.22854,0.83501,0.24094,3
0.5666,0.27749,0.22251,0.82461,0.25717,3
0.9004,0.87878,0.87366,0.21509,0.17157,4
0.53202,0.28442,0.20677,0.82285,0.26197,3
0.21455,0.75987,0.8731,0.71481,0.66773,1
0.54624,0.27761,0.21121,0.83759,0.23562,3
0.55471,0.27678,0.19109,0.81518,0.26665,3
0.52941,0.28863,0.18282,0.82905,0.2574,3
0.90772,0.86135,0.86012,0.18768,0.16898,4
0.54206,0.28779,0.20894,0.82557,0.25683,3
0.21282,0.75952,0.87764,0.71327,0.66984,1
0.52724,0.28304,0.21253,0.81073,0.24802,3
0.55329,0.29523,0.19988,0.83493,0.23575,3
0.55526,0.2681,0.21235,0.83207,0.2553,3
0.53836,0.306,0.20301,0.81313,0.23853,3
0.9034,0.87257,0.86708,0.206,0.1912,4
0.21407,0.75496,0.87459,0.7158,0.67141,1
0.53987,0.29093,0.21225,0.83078,0.26068,3
0.52982,0.30293,0.22061,0.82463,0.24934,3
0.54625,0.29715,0.21099,0.83035,0.25557,3
0.53848,0.30218,0.20173,0.84131,0.24566,3
0.55337,0.28052,0.22527,0.84446,0.24872,3
0.90598,0.89837,0.86112,0.22629,0.16169,4
0.54636,0.30193,0.23267,0.82453,0.23918,3
0.21356,0.75741,0.87396,0.71145,0.67241,1
0.54284,0.30629,0.21347,0.82165,0.2569,3
0.52953,0.30933,0.21225,0.82264,0.24855,3
0.54149,0.28168,0.19736,0.83555,0.24625,3
0.92502,0.88657,0.88512,0.20205,0.18185,4
0.21545,0.75805,0.87192,0.7151,0.66861,1
0.53886,0.28828,0.21096,0.82457,0.25662,3
0.51245,0.29529,0.2359,0.80532,0.2429,3
0.55223,0.27941,0.17019,0.81477,0.277,3
0.557,0.29892,0.20976,0.83016,0.24487,3
0.54274,0.27684,0.20192,0.81541,0.23684,3
0.92231,0.87675,0.87242,0.18478,0.17387,4
0.21262,0.76553,0.87551,0.71576,0.67024,1
0.53646,0.29002,0.20929,0.83293,0.26377,3
0.56806,0.28194,0.2081,0.8212,0.23079,3
0.54334,0.30569,0.20471,0.8127,0.23921,3
0.53918,0.27561,0.22226,0.81573,0.24898,3
0.55593,0.28498,0.23748,0.816,0.2334,3
0.91081,0.88544,0.88589,0.19971,0.14473,4
0.21571,0.76076,0.87511,0.71672,0.66893,1
0.52252,0.29938,0.22722,0.82926,0.23398,3
0.53568,0.28584,0.20511,0.82754,0.23514,3
0.54093,0.303,0.22076,0.84384,0.24112,3
0.54467,0.28049,0.1931,0.82267,0.26179,3
0.52368,0.28319,0.18616,0.82521,0.26494,3
0.21333,0.75935,0.87389,0.71541,0.67069,1
0.91347,0.90681,0.86264,0.20818,0.16924,4
0.54953,0.30261,0.21585,0.81244,0.22976,3
0.54768,0.29028,0.20235,0.83329,0.2599,3
0.5482,0.30122,0.21392,0.78988,0.25087,3
