@relation nonstat_data_7-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute class {0,1,2,3,4,5,6,7}

@data
0.53832,0.38484,0.74287,0.3839,0.1539,0.97459,0.82064,1
0.19608,0.47713,0.88155,0.86613,0.77046,0.24185,0.1064,4
0.4535,0.89138,0.43124,0.10681,0.43778,0.4278,0.59268,6
0.46294,0.89726,0.43404,0.10354,0.43647,0.43884,0.59373,6
0.46016,0.88448,0.44008,0.11238,0.43941,0.43573,0.59172,6
0.19565,0.49204,0.8565,0.84973,0.75557,0.22961,0.13476,4
0.53768,0.38528,0.74325,0.38432,0.15447,0.97399,0.81954,1
0.45477,0.88914,0.44033,0.097408,0.43359,0.43283,0.59204,6
0.87073,0.25577,0.17877,0.43492,0.099126,0.79363,0.89545,7
0.13873,0.23589,0.44051,0.69655,0.89805,0.4324,0.15196,0
0.46752,0.89176,0.43094,0.10838,0.4315,0.43993,0.58927,6
0.45365,0.89432,0.43287,0.10923,0.43556,0.43004,0.58604,6
0.2197,0.4619,0.91206,0.85522,0.80902,0.27964,0.10454,4
0.45586,0.88918,0.43506,0.10006,0.44022,0.43832,0.58952,6
0.53722,0.38455,0.74392,0.38472,0.15375,0.97444,0.82024,1
0.87245,0.25644,0.17849,0.43606,0.10208,0.79426,0.89605,7
0.4604,0.89551,0.44108,0.10461,0.43465,0.4356,0.58344,6
0.45839,0.8894,0.43484,0.09206,0.44651,0.43204,0.59229,6
0.19278,0.48645,0.88163,0.84005,0.76298,0.24969,0.1089,4
0.45642,0.88423,0.43222,0.10662,0.44307,0.44051,0.59835,6
0.53867,0.38538,0.74266,0.38505,0.15438,0.97527,0.81951,1
0.45706,0.89254,0.43305,0.10414,0.43294,0.44171,0.58848,6
0.8724,0.25602,0.18063,0.43336,0.10323,0.79412,0.8975,7
0.45571,0.89018,0.43233,0.09972,0.43701,0.43093,0.58882,6
0.45721,0.89235,0.43555,0.10015,0.44448,0.44063,0.58481,6
0.17457,0.49058,0.86655,0.86073,0.76594,0.25944,0.11582,4
0.53845,0.38589,0.74396,0.38482,0.15346,0.97422,0.82099,1
0.46558,0.89476,0.43251,0.10229,0.45,0.44274,0.59191,6
0.45611,0.89479,0.43744,0.10052,0.43709,0.44534,0.587,6
0.8722,0.25865,0.17828,0.43514,0.1031,0.79619,0.89674,7
0.18449,0.51582,0.92367,0.8709,0.77287,0.26809,0.082159,4
0.45262,0.89216,0.43738,0.10613,0.43998,0.43846,0.5887,6
0.45988,0.89112,0.43522,0.10274,0.43708,0.43512,0.59083,6
0.46165,0.88867,0.44302,0.10737,0.44274,0.42949,0.58403,6
0.53794,0.38553,0.74387,0.38426,0.15329,0.97471,0.82097,1
0.4551,0.89219,0.43844,0.10665,0.43783,0.42853,0.57646,6
0.45776,0.89048,0.4434,0.10676,0.42968,0.43855,0.58443,6
0.20657,0.47302,0.90934,0.83723,0.75927,0.25643,0.10269,4
0.45781,0.89134,0.44435,0.10031,0.44642,0.43256,0.58459,6
0.87246,0.25645,0.18093,0.43493,0.10263,0.79287,0.89739,7
0.45285,0.89429,0.43711,0.10122,0.43687,0.42929,0.58562,6
0.53872,0.38573,0.74365,0.38465,0.15401,0.97534,0.81989,1
0.45308,0.89369,0.42737,0.10139,0.43858,0.44153,0.58097,6
0.20993,0.48259,0.87049,0.83941,0.75185,0.25565,0.10855,4
0.45314,0.89759,0.44169,0.10096,0.43688,0.44209,0.58038,6
0.87276,0.25754,0.17815,0.43494,0.10439,0.79578,0.89392,7
0.4618,0.89572,0.43382,0.10937,0.4384,0.43486,0.58888,6
0.53854,0.38539,0.74382,0.38508,0.15472,0.97513,0.82048,1
0.21201,0.48704,0.89824,0.8474,0.77926,0.24709,0.10435,4
0.45652,0.89322,0.43956,0.09979,0.44016,0.43217,0.58595,6
0.45786,0.89935,0.43736,0.1011,0.44032,0.43389,0.58882,6
0.46305,0.88989,0.43507,0.102,0.44326,0.42715,0.57723,6
0.87271,0.25502,0.18062,0.43322,0.10364,0.79564,0.89712,7
0.5386,0.3856,0.7427,0.38429,0.15407,0.97507,0.81975,1
0.20915,0.4832,0.89185,0.84842,0.76756,0.25576,0.10546,4
0.45752,0.89055,0.43252,0.10416,0.44444,0.43636,0.58206,6
0.45577,0.90086,0.43626,0.10379,0.44518,0.43891,0.58268,6
0.45015,0.89669,0.4322,0.11429,0.44775,0.43315,0.59039,6
0.44952,0.89959,0.43173,0.10856,0.43727,0.43358,0.5869,6
0.19862,0.48137,0.89661,0.84789,0.75175,0.25766,0.088933,4
0.45777,0.89292,0.44337,0.10137,0.44101,0.44312,0.58872,6
0.53814,0.38593,0.74272,0.38476,0.15378,0.97463,0.82052,1
0.87112,0.25521,0.17786,0.43465,0.10068,0.79246,0.89935,7
0.45707,0.89609,0.43313,0.09884,0.44086,0.43862,0.59343,6
0.45284,0.8881,0.43584,0.096445,0.43864,0.43875,0.59148,6
0.20167,0.4883,0.88459,0.8523,0.76613,0.24532,0.093654,4
0.45618,0.9027,0.43946,0.098589,0.43984,0.42878,0.58747,6
0.53812,0.38552,0.74393,0.38439,0.15442,0.97519,0.81988,1
0.87162,0.25658,0.17945,0.43494,0.10254,0.79488,0.89707,7
0.45067,0.8954,0.43573,0.10747,0.43906,0.43656,0.58637,6
0.20525,0.48756,0.89031,0.84759,0.77009,0.25628,0.10234,4
0.45349,0.89439,0.43814,0.10579,0.43114,0.42569,0.58759,6
0.538,0.38552,0.74368,0.38429,0.15432,0.97458,0.82051,1
0.45862,0.88712,0.42841,0.10581,0.44625,0.43142,0.58823,6
0.86935,0.25849,0.17979,0.43473,0.1027,0.79482,0.89734,7
0.98627,0.87213,1.0341,0.48577,0.26844,0.55278,0.61192,0
0.46025,0.88236,0.43213,0.10619,0.44178,0.43369,0.5983,6
0.20595,0.48442,0.89136,0.84911,0.76958,0.25713,0.1024,4
0.45416,0.89182,0.42411,0.10078,0.44188,0.43773,0.58802,6
0.46035,0.8938,0.43087,0.096248,0.44617,0.4276,0.58892,6
0.53865,0.38479,0.74283,0.38479,0.15427,0.97497,0.82015,1
0.45357,0.89614,0.43918,0.10168,0.43412,0.43973,0.5905,6
0.87134,0.25598,0.17922,0.43541,0.10228,0.79488,0.89733,7
0.20668,0.48493,0.89401,0.85351,0.77173,0.25717,0.10187,4
0.45732,0.89151,0.43411,0.10906,0.44274,0.43054,0.59431,6
0.45706,0.89514,0.43827,0.10568,0.43399,0.44209,0.58102,6
0.53802,0.38577,0.74337,0.3839,0.1548,0.97459,0.82002,1
0.19984,0.49031,0.87005,0.83091,0.77549,0.23934,0.1148,4
0.45323,0.89331,0.44565,0.098355,0.43956,0.42654,0.58748,6
0.87027,0.25955,0.17921,0.43425,0.10477,0.79429,0.89615,7
0.45807,0.89423,0.44597,0.10225,0.44006,0.43059,0.58255,6
0.46042,0.90324,0.44464,0.11282,0.43638,0.43725,0.58892,6
0.19376,0.4951,0.89177,0.8599,0.73082,0.24401,0.12565,4
0.53779,0.38471,0.74389,0.3844,0.15379,0.97455,0.82066,1
0.46002,0.89357,0.43939,0.096977,0.43393,0.43604,0.58888,6
0.87214,0.25934,0.17971,0.43545,0.10158,0.79628,0.89803,7
0.45982,0.90023,0.43469,0.098551,0.44147,0.43654,0.58346,6
0.20804,0.47312,0.87379,0.84416,0.76762,0.24744,0.09696,4
0.53806,0.38518,0.74323,0.38415,0.15445,0.9748,0.81961,1
0.45489,0.88864,0.44055,0.093897,0.44211,0.43595,0.58389,6
0.46472,0.88634,0.43848,0.097355,0.4341,0.43087,0.58745,6
0.45697,0.89592,0.43693,0.1011,0.43788,0.43443,0.59871,6
0.2077,0.49357,0.88841,0.85156,0.77437,0.22969,0.14733,4
0.86954,0.25593,0.1791,0.43383,0.10422,0.79221,0.89867,7
0.46039,0.88688,0.44313,0.10997,0.4358,0.43595,0.59392,6
0.46219,0.88678,0.43742,0.10287,0.44087,0.43439,0.58473,6
0.53788,0.38582,0.74265,0.38434,0.15339,0.97514,0.81962,1
0.45018,0.90038,0.43655,0.10306,0.434,0.43591,0.589,6
0.45653,0.89276,0.43793,0.10023,0.43405,0.43297,0.59058,6
0.45679,0.89277,0.43706,0.10689,0.43612,0.43618,0.59378,6
0.238,0.48996,0.88403,0.88953,0.78524,0.29301,0.077858,4
0.45715,0.88825,0.4277,0.10085,0.44809,0.43289,0.58524,6
0.87273,0.25684,0.17654,0.43638,0.10311,0.79703,0.89817,7
0.53721,0.3858,0.74318,0.38497,0.15403,0.97511,0.81955,1
0.4554,0.8927,0.43372,0.10123,0.43683,0.4411,0.58194,6
0.20248,0.46422,0.89024,0.84602,0.74034,0.25432,0.098323,4
0.45789,0.89231,0.43314,0.10626,0.44203,0.4347,0.58834,6
0.46049,0.89091,0.42954,0.10429,0.43003,0.43576,0.59072,6
0.45668,0.89068,0.44022,0.10327,0.43307,0.43854,0.58691,6
0.8709,0.2579,0.18183,0.4354,0.10394,0.79443,0.89618,7
0.53863,0.38529,0.74358,0.38431,0.15434,0.97501,0.82072,1
0.45277,0.88785,0.42959,0.10253,0.43078,0.4301,0.58895,6
0.20713,0.4802,0.88955,0.85171,0.75635,0.25843,0.093139,4
0.45672,0.88641,0.43652,0.10201,0.44108,0.43335,0.59045,6
0.53789,0.38572,0.74289,0.38483,0.15341,0.9753,0.81951,1
0.45736,0.88922,0.43407,0.097032,0.44977,0.43225,0.58796,6
0.8755,0.25785,0.17856,0.43319,0.10153,0.79519,0.89816,7
0.20801,0.48399,0.89146,0.84955,0.76956,0.25716,0.10155,4
0.45978,0.89793,0.43504,0.0968,0.43678,0.44414,0.58293,6
0.45265,0.89013,0.43498,0.10724,0.43979,0.43659,0.58576,6
0.45892,0.88962,0.42713,0.10285,0.43821,0.42671,0.58193,6
0.45864,0.88971,0.43326,0.098377,0.44076,0.43948,0.58909,6
0.45846,0.88464,0.42642,0.1049,0.43772,0.44109,0.58708,6
0.46073,0.89385,0.43296,0.10576,0.43783,0.43772,0.58066,6
0.53756,0.38584,0.74334,0.38515,0.15333,0.97383,0.82003,1
0.45924,0.8993,0.43559,0.10421,0.43951,0.42539,0.5873,6
0.18561,0.48079,0.87979,0.855,0.77714,0.24757,0.12281,4
0.87132,0.25619,0.17962,0.43515,0.10261,0.79503,0.89816,7
0.44504,0.89661,0.43627,0.10522,0.43845,0.43372,0.58665,6
0.46209,0.891,0.44328,0.10608,0.44189,0.43745,0.58592,6
0.45364,0.88821,0.43396,0.10017,0.44668,0.44097,0.58761,6
0.53745,0.38568,0.74361,0.3843,0.15478,0.97522,0.82081,1
0.20234,0.49021,0.89202,0.86632,0.77504,0.25092,0.093909,4
0.45186,0.89056,0.43975,0.10045,0.4372,0.4385,0.58151,6
0.86891,0.25472,0.17931,0.4344,0.099276,0.79686,0.89777,7
0.4611,0.90053,0.42769,0.10637,0.44108,0.43623,0.58763,6
0.46475,0.89446,0.44023,0.10637,0.44044,0.43536,0.58992,6
0.18844,0.46941,0.88586,0.85501,0.75738,0.26548,0.081355,4
0.53815,0.38452,0.74339,0.38452,0.1539,0.97479,0.81977,1
0.21077,0.73108,0.75674,0.71282,0.82597,0.7556,0.5132,0
0.45216,0.89431,0.44358,0.097117,0.43325,0.44422,0.58475,6
0.45202,0.89141,0.43053,0.1041,0.43359,0.4317,0.58747,6
0.8729,0.25667,0.18015,0.43703,0.10379,0.79511,0.89819,7
0.4563,0.88472,0.43385,0.10764,0.43634,0.4356,0.58663,6
0.19345,0.48728,0.92271,0.8404,0.77637,0.28882,0.092804,4
0.53828,0.38591,0.74255,0.38432,0.15382,0.97472,0.81994,1
0.45561,0.89212,0.43952,0.10884,0.43618,0.42914,0.58378,6
0.45271,0.89475,0.43508,0.10072,0.43644,0.44229,0.59531,6
0.45264,0.89736,0.44485,0.10543,0.4357,0.43138,0.5856,6
0.87241,0.25759,0.17957,0.43681,0.10368,0.79492,0.89301,7
0.19235,0.48886,0.87968,0.84596,0.75952,0.25309,0.11074,4
0.53787,0.38463,0.74261,0.38508,0.15422,0.97502,0.81958,1
0.46188,0.89232,0.43481,0.10713,0.44894,0.43637,0.59049,6
0.46418,0.88268,0.43184,0.10371,0.43969,0.44283,0.59021,6
0.46302,0.89549,0.42993,0.10116,0.4412,0.43687,0.58388,6
0.20636,0.47693,0.87806,0.84106,0.77398,0.27342,0.096844,4
0.87092,0.25883,0.1809,0.43455,0.10201,0.79317,0.89586,7
0.44991,0.89973,0.43572,0.10673,0.4383,0.43758,0.59003,6
0.53726,0.38439,0.74398,0.38477,0.15406,0.97436,0.82014,1
0.45769,0.89042,0.42553,0.099879,0.44367,0.43766,0.58217,6
0.21885,0.47498,0.89543,0.84926,0.76211,0.26989,0.098062,4
0.4553,0.89576,0.43715,0.1029,0.43741,0.44013,0.58337,6
0.87169,0.258,0.17742,0.43828,0.10147,0.79574,0.89684,7
0.53739,0.38493,0.74316,0.38479,0.15355,0.97487,0.82034,1
0.45562,0.88984,0.43819,0.10612,0.43827,0.43346,0.5854,6
0.45713,0.88895,0.43994,0.098644,0.43042,0.43593,0.58385,6
0.20634,0.47036,0.89054,0.84762,0.77231,0.25648,0.092922,4
0.45517,0.89647,0.42439,0.10279,0.44053,0.44034,0.58853,6
0.45967,0.88983,0.42494,0.099873,0.44409,0.43594,0.58509,6
0.46391,0.88794,0.43214,0.11046,0.44136,0.43362,0.58358,6
0.87031,0.25537,0.1779,0.43515,0.10199,0.79453,0.8948,7
0.53753,0.38472,0.74274,0.38429,0.15345,0.97496,0.82025,1
0.19598,0.50128,0.87222,0.88461,0.80666,0.25575,0.094861,4
0.45489,0.88515,0.43992,0.09797,0.44545,0.44042,0.58503,6
0.45696,0.89826,0.43919,0.09674,0.43856,0.44142,0.5835,6
0.5386,0.38487,0.74325,0.38535,0.15435,0.97527,0.82032,1
0.21356,0.46388,0.89859,0.86177,0.77462,0.2536,0.11481,4
0.86899,0.25551,0.17747,0.4356,0.10395,0.7967,0.89603,7
0.45644,0.88922,0.43236,0.10067,0.43547,0.44168,0.59406,6
0.4548,0.89035,0.43234,0.1131,0.43396,0.42785,0.58374,6
0.45241,0.89565,0.43825,0.10917,0.4417,0.42835,0.58969,6
0.45425,0.89795,0.44066,0.10393,0.43761,0.43537,0.58887,6
0.19694,0.45184,0.91256,0.83194,0.76295,0.25412,0.082239,4
0.53868,0.38596,0.74303,0.38527,0.15341,0.97473,0.8202,1
0.46262,0.89968,0.43771,0.10646,0.43795,0.43619,0.59025,6
0.87141,0.25709,0.17946,0.43572,0.10215,0.79452,0.89721,7
0.452,0.88772,0.43908,0.10652,0.44212,0.43459,0.58658,6
0.45872,0.89805,0.44702,0.093074,0.44031,0.43667,0.58601,6
0.22669,0.48286,0.88999,0.86214,0.75606,0.25332,0.10982,4
0.53802,0.38535,0.74306,0.38504,0.15377,0.97464,0.82101,1
0.46192,0.88714,0.43368,0.11061,0.44589,0.43599,0.58282,6
0.45492,0.90234,0.43261,0.10047,0.43574,0.43408,0.59239,6
0.87207,0.257,0.17988,0.43565,0.10264,0.79488,0.89786,7
0.45538,0.89079,0.43541,0.10745,0.43646,0.42885,0.58896,6
0.2101,0.48425,0.88203,0.85295,0.75843,0.27215,0.10555,4
0.5381,0.3848,0.74389,0.38505,0.15402,0.97512,0.82072,1
0.45977,0.88532,0.43958,0.10442,0.44095,0.43675,0.59141,6
0.45656,0.89594,0.44119,0.10084,0.43537,0.42995,0.58627,6
0.45574,0.89059,0.43601,0.10814,0.44144,0.42734,0.57864,6
0.45738,0.88821,0.43309,0.10705,0.43534,0.4392,0.57558,6
0.87187,0.25598,0.17822,0.43446,0.10389,0.79436,0.89698,7
0.45317,0.89527,0.4432,0.10111,0.43856,0.43549,0.59263,6
0.2018,0.5005,0.87426,0.88605,0.77978,0.2644,0.091137,4
0.45771,0.88791,0.434,0.090319,0.44205,0.43995,0.58697,6
0.026503,0.58589,0.7465,0.80703,0.72833,0.53023,0.67989,0
0.45728,0.89363,0.43202,0.1027,0.43445,0.43712,0.58406,6
0.53769,0.38515,0.74354,0.38509,0.15349,0.97401,0.8196,1
0.45483,0.88923,0.4338,0.10097,0.43623,0.41935,0.59105,6
0.4645,0.8956,0.43876,0.10212,0.43063,0.43631,0.58933,6
0.20604,0.4845,0.89124,0.84931,0.76967,0.25695,0.10257,4
0.87148,0.25666,0.17963,0.43524,0.10235,0.79451,0.89716,7
0.45076,0.88935,0.44309,0.10728,0.44683,0.43947,0.58707,6
0.53849,0.3856,0.74366,0.38385,0.15453,0.97409,0.82059,1
0.45653,0.88382,0.44722,0.10573,0.43989,0.43556,0.57636,6
0.2105,0.48197,0.8944,0.84639,0.76339,0.25255,0.097793,4
0.45713,0.89568,0.43575,0.10818,0.43852,0.43634,0.59916,6
0.87178,0.25656,0.17937,0.43496,0.10191,0.79561,0.89757,7
0.44764,0.89195,0.43616,0.10506,0.44448,0.4344,0.58947,6
0.45516,0.88789,0.4355,0.093833,0.43626,0.43048,0.58942,6
0.53866,0.38468,0.74376,0.38526,0.15387,0.97491,0.82059,1
0.20602,0.48444,0.89134,0.84907,0.76953,0.25715,0.10241,4
0.44836,0.89095,0.43511,0.10575,0.43013,0.4332,0.58651,6
0.45182,0.8941,0.43549,0.10371,0.43086,0.43404,0.59573,6
0.46415,0.89462,0.42938,0.11234,0.4389,0.4386,0.5897,6
0.45615,0.88727,0.4317,0.10605,0.43525,0.43762,0.59244,6
0.87262,0.25736,0.17887,0.43413,0.10266,0.79499,0.89712,7
0.53844,0.38551,0.74276,0.38461,0.15338,0.97445,0.81956,1
0.18542,0.47197,0.91123,0.86221,0.77586,0.26712,0.10202,4
0.45838,0.88389,0.44233,0.10274,0.44622,0.43357,0.58864,6
0.4663,0.89981,0.43605,0.093289,0.43875,0.43684,0.58974,6
0.45185,0.88915,0.43281,0.10708,0.44236,0.43925,0.59458,6
0.21578,0.47649,0.87905,0.85224,0.74605,0.26912,0.13134,4
0.45448,0.88325,0.44237,0.10301,0.44303,0.43743,0.58435,6
0.87116,0.25713,0.17888,0.43577,0.10256,0.79428,0.89971,7
0.53767,0.3858,0.74378,0.38492,0.15408,0.97531,0.81996,1
0.45792,0.90123,0.42882,0.11037,0.44302,0.44216,0.58996,6
0.45233,0.90073,0.43903,0.10721,0.44556,0.43898,0.58941,6
0.45749,0.89831,0.43536,0.098567,0.43902,0.44307,0.5955,6
0.19651,0.51665,0.91345,0.81376,0.75531,0.26644,0.09756,4
0.45256,0.8994,0.43957,0.10413,0.43883,0.43765,0.58993,6
0.4636,0.90189,0.43714,0.10154,0.43278,0.43878,0.58775,6
0.53723,0.38535,0.74347,0.38489,0.15411,0.97512,0.82009,1
0.87064,0.25739,0.18028,0.43476,0.10329,0.79415,0.89736,7
0.45318,0.88829,0.42601,0.097051,0.42123,0.43388,0.58826,6
0.20439,0.49193,0.89007,0.83838,0.78068,0.24439,0.11347,4
0.44817,0.89214,0.4397,0.10281,0.44533,0.43691,0.58492,6
0.53752,0.38566,0.74295,0.38412,0.15358,0.97446,0.81986,1
0.87192,0.25668,0.17981,0.43522,0.10269,0.79475,0.89765,7
0.45521,0.89279,0.43289,0.095415,0.44845,0.44261,0.5803,6
0.19046,0.47572,0.89438,0.85358,0.76826,0.24234,0.10524,4
0.45432,0.90602,0.42704,0.099687,0.43389,0.4346,0.5978,6
0.45591,0.88761,0.43475,0.095561,0.43394,0.43495,0.57929,6
0.45447,0.88569,0.43604,0.10518,0.44267,0.43696,0.58326,6
0.45484,0.88889,0.43189,0.10319,0.43443,0.43349,0.5871,6
0.53763,0.38481,0.74377,0.38457,0.15343,0.97524,0.82103,1
0.19956,0.49175,0.94215,0.82914,0.77616,0.26069,0.1109,4
0.87207,0.25652,0.17975,0.43573,0.10282,0.79457,0.89718,7
0.45065,0.90123,0.43537,0.10489,0.43806,0.43397,0.58229,6
0.46261,0.89324,0.43185,0.095292,0.43568,0.43968,0.58842,6
0.45234,0.88797,0.43353,0.10272,0.43831,0.43397,0.59039,6
0.5382,0.38566,0.74377,0.3853,0.15459,0.9743,0.8202,1
0.20185,0.48211,0.88613,0.84656,0.77151,0.27441,0.092932,4
0.4548,0.89045,0.43336,0.11169,0.43773,0.43516,0.58868,6
0.87011,0.25754,0.17749,0.43513,0.10373,0.79663,0.8981,7
0.46317,0.8926,0.43384,0.098371,0.43271,0.4294,0.59199,6
0.46147,0.89965,0.44059,0.11022,0.44275,0.4304,0.58489,6
0.45586,0.89692,0.43996,0.10557,0.43929,0.43691,0.58618,6
0.53749,0.38506,0.74283,0.38387,0.15435,0.97413,0.81995,1
0.20622,0.47819,0.89484,0.85994,0.77328,0.28648,0.11962,4
0.87311,0.25621,0.1789,0.43433,0.10282,0.79753,0.89558,7
0.44896,0.89368,0.44287,0.097322,0.43808,0.44087,0.59231,6
0.2009,0.46869,0.88349,0.85579,0.76268,0.26928,0.11146,4
0.53858,0.38454,0.74285,0.38497,0.15479,0.97425,0.82079,1
0.455,0.89264,0.43134,0.10646,0.43391,0.43303,0.58177,6
0.25874,0.52364,0.27548,0.084228,0.42104,0.64267,0.58282,0
0.45915,0.89,0.43439,0.10337,0.44816,0.43011,0.59084,6
0.45359,0.89777,0.42756,0.10612,0.43292,0.42889,0.58078,6
0.87065,0.25814,0.17902,0.43574,0.10155,0.79562,0.89606,7
0.2111,0.46877,0.90551,0.84515,0.75553,0.25693,0.091982,4
0.45446,0.89097,0.43671,0.10124,0.43445,0.43628,0.58323,6
0.5373,0.38457,0.74251,0.38416,0.15444,0.97407,0.81961,1
0.45593,0.88557,0.44182,0.1053,0.43576,0.44456,0.58484,6
0.46434,0.89088,0.43403,0.094534,0.43719,0.43803,0.58725,6
0.21258,0.48302,0.89183,0.85162,0.7747,0.26669,0.097993,4
0.87102,0.25671,0.1791,0.43266,0.10513,0.79372,0.89965,7
0.53792,0.3849,0.74321,0.38504,0.15437,0.97429,0.8207,1
0.45263,0.90229,0.44062,0.10449,0.43612,0.428,0.58646,6
0.45181,0.89758,0.43643,0.10095,0.43902,0.43092,0.58671,6
0.20571,0.48023,0.88556,0.85058,0.77113,0.26123,0.098492,4
0.87216,0.25612,0.18095,0.43575,0.1022,0.79447,0.89733,7
0.53851,0.38452,0.74311,0.38427,0.15435,0.97478,0.82007,1
0.45997,0.89333,0.43954,0.10623,0.44088,0.43298,0.59412,6
0.21101,0.48379,0.89341,0.85741,0.76149,0.25686,0.1047,4
0.46189,0.89052,0.43592,0.10511,0.43994,0.43323,0.57996,6
0.45193,0.88463,0.44243,0.10033,0.44531,0.43661,0.58812,6
0.5377,0.38512,0.74406,0.3849,0.15372,0.97476,0.82088,1
0.871,0.25368,0.17889,0.43323,0.10442,0.79603,0.89741,7
0.45563,0.89769,0.43351,0.095301,0.44399,0.44958,0.58795,6
0.46023,0.89063,0.43698,0.10444,0.43685,0.43407,0.59467,6
0.44115,0.88668,0.43672,0.094414,0.4432,0.44383,0.59615,6
0.20229,0.50872,0.90206,0.86506,0.76692,0.24803,0.12349,4
0.45492,0.89563,0.44508,0.10426,0.43912,0.43568,0.5864,6
0.4594,0.89762,0.44114,0.10022,0.44304,0.43724,0.59102,6
0.53818,0.38469,0.74377,0.38535,0.15397,0.97473,0.82079,1
0.45698,0.88905,0.43833,0.1064,0.44325,0.43303,0.5872,6
0.87476,0.25806,0.18002,0.43294,0.10381,0.79208,0.89885,7
0.20527,0.48044,0.88741,0.85234,0.77069,0.25637,0.10208,4
0.44878,0.89292,0.43887,0.099789,0.43711,0.42793,0.58574,6
0.46281,0.89307,0.43873,0.097269,0.44736,0.42737,0.57944,6
0.45616,0.88453,0.43323,0.09564,0.43582,0.43796,0.59261,6
0.46084,0.89778,0.43481,0.10249,0.4443,0.43643,0.5801,6
0.53753,0.38571,0.74274,0.38444,0.15439,0.97523,0.821,1
0.45683,0.89226,0.44234,0.1116,0.43742,0.43576,0.59826,6
