@relation nonstat_data_1-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute class {0,1,2,3,4,5}

@data
0.25655,0.89031,0.51233,0.86569,0.63195,0.5311,0.18578,0.64595,0.61784,0.057944,0.11461,0.3738,0.070215,0.93755,0.95462,0.66726,0.43979,0.25034,0.24183,4
0.047372,0.16101,0.28059,0.66153,0.38446,0.10685,0.78557,0.94044,0.33682,0.11817,0.22773,0.44922,0.45267,0.71787,0.56604,0.2152,0.3382,0.34105,0.56208,1
0.26278,0.88284,0.4894,0.91521,0.60763,0.52986,0.16968,0.65874,0.62538,0.11289,0.063504,0.40906,0.081532,0.90554,0.96001,0.61825,0.36293,0.1671,0.25661,4
0.062548,0.15924,0.28343,0.67114,0.39548,0.12027,0.77784,0.93813,0.33817,0.11725,0.21603,0.43749,0.45145,0.71735,0.573,0.21687,0.32872,0.33173,0.55318,1
0.2674,0.87704,0.49695,0.88981,0.59825,0.51651,0.20438,0.7006,0.61861,0.030363,0.14095,0.38503,0.046186,0.93808,0.96677,0.67662,0.43148,0.21167,0.24897,4
0.16799,0.49829,0.48599,0.51043,0.28347,0.19922,0.50593,0.4885,0.35323,0.43282,0.61957,0.30037,0.78353,0.56179,0.67555,1.0015,0.64867,0.5613,0.37616,0
0.05928,0.17192,0.26461,0.66144,0.39713,0.10521,0.77727,0.93765,0.34101,0.1183,0.2187,0.44876,0.45004,0.72944,0.5648,0.23258,0.33789,0.34044,0.56698,1
0.33168,0.84186,0.50611,0.89025,0.58961,0.47853,0.17036,0.64229,0.59816,0.071602,0.10895,0.4106,0.0030175,0.92377,0.96845,0.65662,0.36458,0.2159,0.20714,4
0.28281,0.88486,0.51405,0.84831,0.63008,0.49707,0.16218,0.74911,0.62469,0.073773,0.10618,0.45877,0.1142,0.97763,0.98348,0.65404,0.43159,0.22493,0.19673,4
0.061793,0.17175,0.27307,0.66329,0.38796,0.12239,0.78665,0.95079,0.33717,0.10813,0.22965,0.43819,0.4488,0.73602,0.56301,0.22731,0.33844,0.33065,0.56259,1
0.27384,0.87917,0.50632,0.87296,0.61647,0.51419,0.16611,0.65468,0.63533,0.061884,0.12882,0.39187,0.047515,0.90956,0.98514,0.66489,0.38842,0.21321,0.24371,4
0.059747,0.16032,0.27169,0.66387,0.39589,0.10616,0.7762,0.9368,0.32807,0.10356,0.21237,0.44812,0.43924,0.71779,0.55043,0.2116,0.3384,0.32956,0.5497,1
0.25115,0.85571,0.5116,0.86701,0.621,0.48685,0.15553,0.68538,0.59706,0.06598,0.14456,0.41759,0.05473,0.93169,0.95649,0.66741,0.40491,0.26157,0.21972,4
0.04616,0.1757,0.27009,0.67104,0.40266,0.11576,0.78601,0.94806,0.3355,0.10723,0.2259,0.44947,0.43282,0.73078,0.56856,0.21316,0.32496,0.34449,0.55289,1
0.28836,0.87699,0.49357,0.88011,0.61794,0.51054,0.16939,0.68193,0.61629,0.061978,0.11068,0.39042,0.061809,0.95342,0.94051,0.67009,0.38425,0.22364,0.22785,4
0.060514,0.17314,0.27152,0.67193,0.40191,0.11919,0.78871,0.94775,0.32683,0.10758,0.22921,0.45152,0.44036,0.72961,0.56733,0.21647,0.32422,0.32707,0.55404,1
0.27232,0.90195,0.49929,0.8578,0.62569,0.52635,0.18866,0.68904,0.59568,0.039467,0.11542,0.41275,0.068128,0.92608,0.92911,0.67256,0.35117,0.20376,0.23501,4
0.049942,0.15785,0.27005,0.66343,0.39813,0.10768,0.78523,0.95229,0.3257,0.10702,0.23039,0.44097,0.44087,0.73047,0.55261,0.23503,0.32781,0.34368,0.56109,1
0.28563,0.88362,0.4955,0.87287,0.6105,0.4988,0.16914,0.67147,0.61513,0.059463,0.11136,0.38978,0.055481,0.95024,0.94395,0.66813,0.39042,0.22143,0.22155,4
0.061036,0.16166,0.27237,0.67427,0.38635,0.10284,0.77599,0.9402,0.32626,0.10142,0.23204,0.45031,0.44896,0.73012,0.56948,0.22807,0.33907,0.33924,0.55247,1
0.24901,0.90417,0.45363,0.87721,0.57604,0.50866,0.15305,0.70843,0.60338,0.029362,0.088938,0.39852,0.04678,0.94561,0.99572,0.66928,0.3827,0.17064,0.21135,4
0.30921,0.8854,0.49238,0.91916,0.61746,0.53328,0.16645,0.6548,0.5921,0.042786,0.11194,0.41272,0.057546,0.93334,0.94103,0.65509,0.38704,0.21963,0.20763,4
0.062389,0.16041,0.27107,0.6632,0.38524,0.10407,0.77653,0.93526,0.32709,0.10539,0.23189,0.44843,0.43961,0.73611,0.56318,0.22992,0.32667,0.33915,0.55364,1
0.28225,0.88364,0.49866,0.87955,0.61006,0.50361,0.16327,0.66526,0.61721,0.052757,0.11467,0.39568,0.052245,0.94689,0.94632,0.66611,0.38981,0.22544,0.22092,4
0.051879,0.15854,0.28053,0.67674,0.39827,0.11535,0.77856,0.93944,0.32417,0.10748,0.21563,0.43588,0.44847,0.72994,0.55511,0.21691,0.33948,0.33178,0.54681,1
0.29339,0.88415,0.49307,0.865,0.60858,0.49331,0.15799,0.67187,0.60884,0.045149,0.10351,0.3994,0.07028,0.95552,0.94679,0.6706,0.37759,0.22033,0.2302,4
0.060244,0.15232,0.28152,0.67376,0.39926,0.10328,0.79038,0.94826,0.34018,0.12497,0.23234,0.4328,0.44958,0.71934,0.55579,0.21082,0.34447,0.33946,0.56387,1
0.27313,0.86138,0.49537,0.85451,0.58135,0.50704,0.17079,0.61117,0.59463,0.043619,0.1245,0.39662,0.14469,0.97648,0.95043,0.70535,0.40867,0.20243,0.2748,4
0.060302,0.17095,0.28451,0.66154,0.38499,0.12164,0.78959,0.93784,0.31979,0.11964,0.22687,0.45272,0.45678,0.71694,0.56554,0.23024,0.32541,0.33126,0.56171,1
0.26735,0.85322,0.52357,0.86511,0.61008,0.48372,0.15331,0.64421,0.61928,0.079473,0.094563,0.39829,0.078118,0.93289,0.97259,0.65296,0.37493,0.25688,0.23988,4
0.21579,0.29564,1.099,0.80831,0.39044,0.48484,0.7363,0.85915,0.15603,0.41121,0.44754,0.66595,0.057634,0.22244,0.39485,0.24134,0.4182,0.38388,0.72957,0
0.051539,0.16929,0.27285,0.66205,0.39508,0.10593,0.77821,0.95278,0.34904,0.11634,0.22964,0.44919,0.44841,0.72051,0.56444,0.21915,0.34473,0.3393,0.55448,1
0.28206,0.91692,0.48962,0.85941,0.63716,0.50012,0.11285,0.68188,0.63836,0.048346,0.12763,0.38652,0.070805,1.0376,0.93076,0.67822,0.38586,0.22579,0.2314,4
0.28981,0.86447,0.47735,0.849,0.62959,0.49521,0.19752,0.65568,0.65348,0.086196,0.13775,0.45441,0.018635,0.95073,0.97601,0.67737,0.42137,0.20168,0.20214,4
0.04494,0.17243,0.27161,0.67368,0.3998,0.11497,0.78545,0.94765,0.34071,0.10752,0.23003,0.44906,0.44851,0.731,0.5632,0.22772,0.33833,0.34276,0.55275,1
0.28287,0.88154,0.49425,0.8745,0.60971,0.4947,0.17094,0.67237,0.61687,0.058715,0.11015,0.39032,0.058293,0.94935,0.94826,0.66835,0.38675,0.21988,0.22698,4
0.045164,0.17046,0.27238,0.67082,0.38462,0.11479,0.77683,0.93693,0.32654,0.11555,0.21354,0.43995,0.4486,0.71525,0.5627,0.22964,0.32844,0.3303,0.54966,1
0.2824,0.88926,0.49945,0.87635,0.6231,0.49676,0.16756,0.66913,0.63002,0.046702,0.1122,0.3868,0.066419,0.95511,0.94655,0.65372,0.38973,0.21352,0.23389,4
0.060284,0.16908,0.28087,0.67283,0.38681,0.11585,0.77499,0.93643,0.33748,0.10708,0.22872,0.44887,0.45125,0.71816,0.56539,0.2183,0.32693,0.32874,0.56292,1
0.32671,0.90386,0.50731,0.91545,0.56452,0.52441,0.1967,0.69294,0.5872,0.072192,0.13686,0.39627,0.03877,0.93712,0.93772,0.65885,0.41911,0.20883,0.24181,4
0.062871,0.15711,0.28019,0.66364,0.38821,0.12023,0.78805,0.9485,0.32784,0.11668,0.22906,0.43653,0.44127,0.71945,0.5703,0.23742,0.33005,0.3451,0.56195,1
0.25541,0.808,0.49033,0.91635,0.58743,0.46631,0.16343,0.67424,0.54396,0.023626,0.12026,0.36697,0.079463,0.92832,0.93209,0.62182,0.38874,0.21565,0.2328,4
0.060172,0.17283,0.28162,0.67427,0.39878,0.10673,0.76794,0.94971,0.3284,0.11623,0.2186,0.45112,0.4529,0.72091,0.55557,0.21771,0.33981,0.33085,0.56316,1
0.2959,0.88301,0.489,0.86635,0.61709,0.50542,0.17073,0.66804,0.61763,0.061416,0.11096,0.39068,0.066472,0.95533,0.95293,0.67093,0.38814,0.22133,0.22129,4
0.048997,0.15793,0.28201,0.65663,0.38166,0.11723,0.7763,0.94828,0.32521,0.10155,0.2277,0.43342,0.45187,0.71943,0.56734,0.22614,0.34148,0.33185,0.54867,1
0.29025,0.86561,0.51788,0.89652,0.61338,0.49513,0.1387,0.68593,0.6245,0.042789,0.10762,0.41467,0.046883,0.91345,0.94269,0.67703,0.4117,0.22966,0.23007,4
0.27728,0.87736,0.49644,0.88198,0.5976,0.48921,0.1576,0.66962,0.61417,0.053133,0.11591,0.39656,0.066127,0.95426,0.93829,0.66369,0.3937,0.22788,0.2256,4
0.060459,0.15826,0.28408,0.66282,0.39752,0.10815,0.77597,0.94987,0.32724,0.10774,0.21912,0.43705,0.44912,0.73399,0.56346,0.2181,0.33747,0.34084,0.55048,1
0.3019,0.87152,0.45125,0.89896,0.6141,0.48614,0.17142,0.64899,0.60626,0.017732,0.1122,0.3904,0.049875,0.9556,0.90092,0.65359,0.35459,0.23332,0.22588,4
0.051028,0.17276,0.27211,0.672,0.38214,0.12113,0.77765,0.94018,0.33864,0.10742,0.21555,0.45472,0.43925,0.71889,0.55205,0.21049,0.3282,0.33106,0.5631,1
0.27928,0.89113,0.49922,0.88461,0.60814,0.49697,0.16429,0.67245,0.62274,0.058051,0.10722,0.39284,0.05308,0.94464,0.94774,0.66603,0.39306,0.22312,0.22181,4
0.046784,0.15612,0.28379,0.66225,0.38144,0.10668,0.78714,0.93893,0.33724,0.11703,0.21713,0.43219,0.43708,0.71653,0.56246,0.22908,0.33925,0.33034,0.55334,1
0.28409,0.88856,0.49764,0.8739,0.60778,0.48967,0.15856,0.67101,0.62692,0.061867,0.11599,0.38957,0.048531,0.95182,0.95282,0.65586,0.39235,0.21929,0.23553,4
0.15458,0.86053,0.17353,0.16893,0.055411,0.22406,0.057108,0.74694,0.063175,0.24445,0.23832,0.11609,0.51827,0.8032,0.42536,0.81311,0.39358,0.56867,1.0983,0
0.047954,0.16139,0.28527,0.67174,0.38286,0.105,0.76838,0.93967,0.34491,0.1076,0.21163,0.44023,0.44104,0.72763,0.56485,0.22796,0.33873,0.34479,0.5631,1
0.30587,0.88897,0.49251,0.88047,0.58471,0.53388,0.14854,0.69351,0.61016,0.075677,0.10961,0.40449,0.06873,0.9458,0.99217,0.66843,0.36291,0.23814,0.21744,4
0.060608,0.1703,0.28017,0.6622,0.3879,0.11538,0.78685,0.93706,0.32549,0.11987,0.22784,0.44037,0.44815,0.71997,0.56301,0.21395,0.33724,0.33167,0.56891,1
0.20406,0.87144,0.462,0.88093,0.61788,0.50995,0.14264,0.65395,0.63336,0.033967,0.12017,0.40546,0.023473,0.92539,0.97495,0.61863,0.40078,0.23873,0.2312,4
0.051897,0.16118,0.26932,0.66363,0.3817,0.10549,0.77854,0.93801,0.33861,0.10774,0.21833,0.43566,0.45027,0.73605,0.56277,0.2282,0.32409,0.32996,0.56394,1
0.28131,0.8849,0.50601,0.87793,0.61431,0.4898,0.16526,0.67072,0.61372,0.058097,0.10253,0.39865,0.063517,0.94468,0.94731,0.66819,0.38933,0.22645,0.21979,4
0.2831,0.88739,0.50306,0.8712,0.61895,0.49127,0.16609,0.67109,0.60656,0.054133,0.10918,0.39496,0.056381,0.94897,0.93845,0.67845,0.39532,0.22822,0.21684,4
0.050292,0.16972,0.27337,0.6772,0.39602,0.11615,0.77715,0.95081,0.33754,0.10711,0.21804,0.45168,0.44953,0.73059,0.56615,0.23343,0.32861,0.34174,0.55031,1
0.28845,0.88343,0.49341,0.89226,0.60671,0.51147,0.13717,0.65718,0.63775,0.034415,0.10372,0.38501,0.036887,0.92978,0.89481,0.69284,0.39612,0.18331,0.28383,4
0.059436,0.17237,0.27321,0.66217,0.38534,0.10495,0.78826,0.93989,0.32398,0.12062,0.21667,0.44802,0.44814,0.71872,0.57136,0.21744,0.3256,0.33176,0.55268,1
0.26986,0.88951,0.48836,0.87481,0.59806,0.50318,0.18068,0.66935,0.63407,0.044467,0.10136,0.39241,0.052294,0.96471,0.91523,0.64724,0.40114,0.22455,0.20686,4
0.044723,0.16108,0.283,0.6602,0.38716,0.12176,0.77685,0.95201,0.33675,0.1075,0.23423,0.45088,0.43896,0.72816,0.56528,0.20898,0.34648,0.33916,0.55451,1
0.28405,0.88406,0.48465,0.90057,0.59829,0.50897,0.13883,0.69131,0.61127,0.061232,0.10205,0.39447,0.069392,0.9574,0.95406,0.68844,0.40597,0.21852,0.23826,4
0.049317,0.17031,0.28592,0.67247,0.39649,0.11489,0.77857,0.93728,0.32158,0.10527,0.21439,0.4405,0.44873,0.71632,0.55524,0.21566,0.32838,0.32965,0.56212,1
0.28261,0.88348,0.49369,0.88199,0.61283,0.49738,0.16822,0.66991,0.616,0.055827,0.10873,0.39167,0.053235,0.94979,0.95015,0.66982,0.39006,0.22183,0.22185,4
0.046424,0.17404,0.28725,0.66355,0.38668,0.10571,0.77486,0.93867,0.33574,0.10648,0.21664,0.46048,0.43668,0.73404,0.56254,0.22919,0.33928,0.33899,0.55193,1
0.28513,0.86858,0.48316,0.87131,0.61153,0.50189,0.1702,0.66767,0.60747,0.059381,0.1177,0.37956,0.063885,0.98607,0.93283,0.65947,0.38806,0.21039,0.22579,4
0.27135,0.86875,0.49901,0.87422,0.61841,0.49234,0.17082,0.6614,0.61401,0.039716,0.10149,0.40578,0.038379,0.95029,0.95837,0.65962,0.39814,0.20944,0.22465,4
0.045005,0.16158,0.28602,0.66144,0.38785,0.11827,0.77306,0.94851,0.32836,0.11462,0.21845,0.4507,0.44036,0.72806,0.5449,0.21895,0.33051,0.33186,0.55048,1
0.27374,0.87517,0.49393,0.88673,0.61278,0.49084,0.16346,0.66124,0.60654,0.061319,0.10824,0.40053,0.050611,0.93421,0.94911,0.65673,0.39362,0.20364,0.23659,4
0.062587,0.17021,0.28443,0.67061,0.39733,0.10092,0.77436,0.94006,0.33674,0.10282,0.22955,0.43914,0.44839,0.71264,0.56419,0.2291,0.32819,0.34209,0.57133,1
0.22575,0.84605,0.5112,0.87277,0.61645,0.49438,0.16931,0.71395,0.58311,0.034594,0.12704,0.38475,0.10226,0.94594,0.96715,0.67466,0.37263,0.25285,0.21443,4
0.56063,0.8037,0.10906,0.52579,0.22974,0.15844,0.45098,0.18051,0.9006,0.53842,0.6077,0.83117,1.1289,0.17129,0.8636,0.37993,0.051306,0.7087,0.83841,0
0.064748,0.17404,0.26961,0.67167,0.38823,0.098205,0.78548,0.94736,0.32399,0.11636,0.23269,0.43643,0.44068,0.71845,0.55134,0.21946,0.33875,0.33074,0.56119,1
0.23955,0.89418,0.48269,0.92767,0.60858,0.44748,0.20596,0.6879,0.65464,0.015371,0.12601,0.39797,0.039873,0.94886,0.90746,0.66477,0.40622,0.20847,0.20305,4
0.061413,0.15937,0.27254,0.66181,0.38349,0.11634,0.77292,0.94921,0.32689,0.1153,0.2176,0.45758,0.43984,0.7304,0.56753,0.21808,0.33893,0.3278,0.55365,1
0.29527,0.91241,0.45993,0.87362,0.63522,0.50189,0.18861,0.68111,0.64279,0.043001,0.097005,0.45739,0.056787,0.92473,0.97116,0.6683,0.42673,0.23463,0.19975,4
0.051591,0.16049,0.27016,0.6601,0.40216,0.10547,0.788,0.95094,0.33566,0.11593,0.21704,0.43204,0.44899,0.72858,0.56708,0.21606,0.33874,0.34228,0.56737,1
0.28627,0.921,0.50258,0.87336,0.68592,0.54209,0.17337,0.63646,0.57841,0.020649,0.12251,0.43841,0.086647,0.96617,0.96287,0.6458,0.3568,0.2134,0.22675,4
0.058798,0.16043,0.28292,0.67456,0.38811,0.11553,0.77523,0.95015,0.3261,0.11768,0.2268,0.4344,0.43344,0.72043,0.54993,0.22629,0.32963,0.34066,0.56352,1
0.28479,0.88389,0.50024,0.87916,0.61423,0.4929,0.16559,0.66794,0.62341,0.064624,0.10473,0.39998,0.048933,0.94756,0.9498,0.66895,0.38623,0.21592,0.22571,4
0.27919,0.8713,0.52309,0.84299,0.65065,0.50277,0.16622,0.64765,0.59234,0.063309,0.10704,0.38551,0.042444,0.95611,0.97367,0.6728,0.39252,0.21158,0.22077,4
0.050695,0.15873,0.28016,0.67686,0.40344,0.11928,0.78522,0.93326,0.3353,0.10772,0.22765,0.43703,0.45207,0.72957,0.55099,0.21327,0.33875,0.33016,0.55189,1
0.28062,0.88536,0.49799,0.87935,0.61293,0.49807,0.16757,0.67157,0.61808,0.055712,0.11163,0.39285,0.055348,0.94751,0.94714,0.66702,0.3892,0.22181,0.22327,4
0.062086,0.17022,0.27035,0.6614,0.39688,0.10495,0.77692,0.93797,0.32551,0.10428,0.22732,0.43967,0.43733,0.72892,0.55041,0.21876,0.33056,0.3282,0.5537,1
0.2675,0.8964,0.47043,0.83631,0.59135,0.49979,0.17621,0.7527,0.61494,0.015753,0.079203,0.34885,0.031206,0.95975,0.92389,0.67101,0.37139,0.24237,0.22688,4
0.052075,0.17433,0.27197,0.66202,0.39675,0.12273,0.77661,0.94885,0.338,0.10804,0.23581,0.45099,0.44983,0.73091,0.55507,0.23352,0.34115,0.34241,0.56175,1
0.27815,0.91778,0.4768,0.89858,0.60229,0.49561,0.17587,0.63243,0.62867,0.057521,0.12404,0.35032,0.043565,0.93072,0.95574,0.65819,0.40195,0.27651,0.23125,4
0.039748,0.16888,0.27018,0.66249,0.38779,0.10353,0.7922,0.9493,0.33852,0.10568,0.22633,0.44836,0.4483,0.71581,0.56449,0.22606,0.3392,0.33086,0.56416,1
0.29801,0.90784,0.49468,0.87134,0.61353,0.48751,0.13978,0.66871,0.59596,0.089232,0.11213,0.3993,0.046546,0.93457,0.94558,0.67762,0.40928,0.2211,0.23897,4
0.051779,0.17202,0.27113,0.67719,0.38629,0.11682,0.77621,0.95211,0.32258,0.11502,0.23001,0.44854,0.45068,0.71796,0.56283,0.21728,0.34091,0.33886,0.55276,1
0.27708,0.88702,0.50771,0.86115,0.61891,0.51328,0.17782,0.66185,0.61518,0.064492,0.1183,0.40142,0.060218,0.94762,0.94926,0.65911,0.39389,0.2235,0.23234,4
0.27624,0.9022,0.49916,0.89142,0.61814,0.51257,0.18035,0.68147,0.61969,0.06222,0.11357,0.39206,0.065637,0.93811,0.95429,0.67236,0.42249,0.20413,0.23003,4
0.051632,0.15918,0.28366,0.66012,0.38575,0.10643,0.78836,0.93978,0.33583,0.10718,0.22648,0.44994,0.44946,0.71902,0.55495,0.23279,0.34019,0.33064,0.56454,1
0.25457,0.92042,0.43308,0.90221,0.57791,0.4432,0.15863,0.65207,0.62369,0.094667,0.11621,0.34196,0.09546,0.94561,0.9462,0.65068,0.42137,0.23019,0.20234,4
0.046482,0.1592,0.27124,0.65861,0.39718,0.11532,0.77794,0.94776,0.32783,0.10684,0.2284,0.4511,0.43714,0.71481,0.55388,0.22989,0.33711,0.34618,0.56367,1
0.2237,0.62947,0.17866,0.79363,0.59032,0.098326,0.73494,0.49358,0.81628,0.34484,0.051858,0.23383,0.099061,0.11897,0.21415,0.918,0.16546,0.48985,0.41121,0
0.27652,0.88989,0.50489,0.89072,0.58583,0.50949,0.15979,0.69712,0.61873,0.052925,0.10311,0.37683,0.061722,0.92226,0.94752,0.67972,0.38924,0.21299,0.23835,4
0.058793,0.16921,0.28509,0.681,0.39982,0.11908,0.78777,0.95359,0.3277,0.10388,0.21834,0.4508,0.44847,0.72025,0.56791,0.21725,0.33904,0.32691,0.56391,1
0.27424,0.88122,0.52847,0.86477,0.58837,0.43121,0.19924,0.67909,0.62197,0.096815,0.108,0.31761,0.042257,0.9369,1.0018,0.65129,0.4104,0.19567,0.20311,4
0.048714,0.17206,0.28663,0.67259,0.40189,0.10775,0.78545,0.93511,0.32782,0.11625,0.23293,0.44001,0.43917,0.72062,0.56292,0.21666,0.33003,0.34048,0.55248,1
0.2964,0.88243,0.48976,0.87261,0.63094,0.49904,0.16949,0.66994,0.62409,0.046447,0.11025,0.38003,0.05173,0.96144,0.94006,0.66211,0.39815,0.23004,0.22649,4
0.040325,0.16152,0.26775,0.67911,0.39672,0.11606,0.78688,0.93329,0.32639,0.10726,0.23011,0.44027,0.44097,0.72083,0.55591,0.2282,0.32374,0.34228,0.56106,1
0.28167,0.88683,0.49842,0.88087,0.61338,0.5016,0.164,0.67054,0.61888,0.055177,0.10964,0.39386,0.056391,0.94833,0.95178,0.66988,0.39119,0.22138,0.22292,4
0.049377,0.16161,0.2822,0.66311,0.40022,0.12033,0.78563,0.94034,0.33879,0.11654,0.21893,0.45578,0.43885,0.71749,0.57112,0.21516,0.32823,0.33178,0.54906,1
