@relation nonstat_data_2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute class {0,1,2}

@data
0.10387,0.55177,0.69963,1
0.10565,0.55129,0.69664,1
0.1039,0.55355,0.69717,1
0.107,0.5533,0.69773,1
0.10398,0.55297,0.69646,1
0.10562,0.55394,0.69848,1
0.10587,0.55229,0.69776,1
0.10312,0.55316,0.69749,1
0.10384,0.55343,0.69877,1
0.61282,0.091059,0.4122,0
0.10486,0.55439,0.69591,1
0.10363,0.55235,0.69569,1
0.10398,0.55268,0.69888,1
0.10373,0.553,0.69844,1
0.1057,0.55214,0.69448,1
0.10517,0.55233,0.69817,1
0.10388,0.55396,0.69523,1
0.10585,0.55351,0.69809,1
0.10503,0.55125,0.69832,1
0.10305,0.55396,0.69818,1
0.1051,0.55126,0.69737,1
0.10384,0.55186,0.69799,1
0.10378,0.55209,0.69839,1
0.10431,0.55256,0.69758,1
0.10357,0.55226,0.69779,1
0.10181,0.55126,0.69763,1
0.10391,0.55404,0.69993,1
0.10377,0.55071,0.69815,1
0.10382,0.54989,0.69698,1
0.1058,0.55353,0.69825,1
0.10559,0.55359,0.69971,1
0.10498,0.55187,0.6978,1
0.10707,0.55133,0.69762,1
0.086151,0.37024,0.25166,0
0.10483,0.55492,0.69746,1
0.10295,0.55274,0.69898,1
0.1037,0.55349,0.69485,1
0.10429,0.55177,0.69842,1
0.10461,0.55284,0.70037,1
0.10423,0.55407,0.69765,1
0.10427,0.55247,0.69727,1
0.10548,0.5529,0.69884,1
0.1039,0.55282,0.69838,1
0.10514,0.5529,0.6979,1
0.10263,0.55431,0.6972,1
0.10367,0.55218,0.6994,1
0.10421,0.55127,0.6976,1
0.10316,0.55086,0.69754,1
0.10342,0.55191,0.69839,1
0.10464,0.55328,0.69948,1
0.10562,0.55332,0.69732,1
0.10416,0.55349,0.6985,1
0.1039,0.55274,0.69716,1
0.10372,0.55339,0.69823,1
0.10529,0.55372,0.69569,1
0.10547,0.5539,0.69592,1
0.10237,0.55427,0.69852,1
0.10441,0.55207,0.69944,1
0.7084,0.67547,0.51807,0
0.10362,0.55293,0.69788,1
0.10432,0.55193,0.69784,1
0.10355,0.55387,0.69897,1
0.10527,0.55217,0.70107,1
0.10373,0.55279,0.69828,1
0.10481,0.55394,0.69907,1
0.1044,0.55266,0.69858,1
0.10427,0.5515,0.69843,1
0.1035,0.55077,0.69777,1
0.10405,0.55116,0.70094,1
0.10576,0.55382,0.69735,1
0.10386,0.55248,0.69896,1
0.10356,0.55256,0.69851,1
0.10331,0.55237,0.69828,1
0.10386,0.55319,0.69906,1
0.10604,0.55192,0.69877,1
0.10441,0.55139,0.69372,1
0.10395,0.55443,0.69836,1
0.10431,0.55335,0.69829,1
0.10556,0.55508,0.70011,1
0.10172,0.55086,0.69698,1
0.41257,0.5147,0.11265,0
0.10657,0.54979,0.70065,1
0.10494,0.55317,0.69976,1
0.10268,0.55246,0.70017,1
0.10652,0.5537,0.69922,1
0.10351,0.55238,0.69666,1
0.10502,0.55392,0.69987,1
0.10488,0.55281,0.69844,1
0.10317,0.55217,0.69841,1
0.10539,0.55164,0.69832,1
0.10478,0.553,0.69913,1
0.10375,0.55279,0.69688,1
0.10268,0.55222,0.69807,1
0.10368,0.55363,0.70036,1
0.10325,0.55263,0.69763,1
0.10235,0.55429,0.69859,1
0.1033,0.5522,0.69643,1
0.10478,0.55246,0.69768,1
0.10402,0.55263,0.69713,1
0.104,0.55355,0.69905,1
0.10502,0.55346,0.6974,1
0.10227,0.55421,0.69756,1
0.10413,0.55347,0.69766,1
0.10474,0.55236,0.70013,1
0.10341,0.55136,0.69808,1
0.28753,0.36566,0.60245,0
0.10387,0.55482,0.69723,1
0.10473,0.55392,0.69619,1
0.10444,0.5522,0.69781,1
0.10551,0.5539,0.69643,1
0.10294,0.55151,0.69692,1
0.10355,0.55327,0.69857,1
0.10504,0.55204,0.69779,1
0.10532,0.55248,0.69763,1
0.1045,0.551,0.69807,1
0.10094,0.54988,0.69857,1
0.103,0.55036,0.69973,1
0.10257,0.55428,0.69795,1
0.10281,0.5533,0.69995,1
0.10319,0.55197,0.69698,1
0.10653,0.55319,0.69732,1
0.10415,0.55038,0.70036,1
0.10412,0.55194,0.69984,1
0.10259,0.55253,0.69877,1
0.10715,0.55239,0.69752,1
0.10508,0.55322,0.69851,1
0.10429,0.55196,0.69956,1
0.10453,0.55251,0.69656,1
0.10333,0.55217,0.6978,1
0.10427,0.55297,0.69779,1
0.10491,0.55034,0.69867,1
0.45389,0.94283,0.97764,0
0.10237,0.55168,0.69712,1
0.10586,0.55373,0.70207,1
0.10644,0.5543,0.69815,1
0.10244,0.54995,0.6984,1
0.1024,0.55502,0.69886,1
0.10601,0.55332,0.70058,1
0.1031,0.55356,0.69865,1
0.10568,0.55081,0.69823,1
0.10754,0.55127,0.70002,1
0.10326,0.55039,0.69733,1
0.10489,0.5529,0.69763,1
0.10413,0.55099,0.69616,1
0.10424,0.55417,0.69829,1
0.10402,0.55503,0.69851,1
0.10503,0.55237,0.69743,1
0.10159,0.55387,0.70254,1
0.10342,0.55187,0.69701,1
0.103,0.55312,0.69953,1
0.10543,0.55488,0.69952,1
0.10351,0.55569,0.69938,1
0.10489,0.55126,0.70041,1
0.10768,0.55249,0.69955,1
0.10489,0.55071,0.69765,1
0.59668,0.010522,0.65779,0
0.10376,0.55039,0.69942,1
0.10475,0.55188,0.69778,1
0.10261,0.55301,0.69678,1
0.10616,0.55188,0.69905,1
0.10437,0.55273,0.69628,1
0.10262,0.55164,0.69811,1
0.1095,0.55103,0.69688,1
0.10487,0.55163,0.69877,1
0.10496,0.55377,0.69803,1
0.10474,0.55061,0.69708,1
0.10489,0.55047,0.69668,1
0.10369,0.55269,0.69824,1
0.10343,0.55121,0.69779,1
0.10471,0.55108,0.69648,1
0.10388,0.55241,0.69694,1
0.10426,0.55341,0.6978,1
0.10578,0.5528,0.69662,1
0.10334,0.55084,0.69725,1
0.10305,0.55236,0.70024,1
0.10395,0.55169,0.69974,1
0.10267,0.55335,0.69745,1
0.10365,0.55243,0.69801,1
0.94081,0.40771,0.47277,0
0.10536,0.55215,0.6972,1
0.10407,0.55136,0.69865,1
0.10386,0.55043,0.69714,1
0.10383,0.55306,0.69841,1
0.10363,0.55504,0.699,1
0.10324,0.55135,0.69912,1
0.10452,0.55345,0.69829,1
0.10477,0.55258,0.69751,1
0.10391,0.55365,0.69808,1
0.1051,0.55103,0.69682,1
0.10383,0.55287,0.69969,1
0.10251,0.55218,0.6982,1
0.10521,0.55229,0.69682,1
0.10568,0.55268,0.69769,1
0.1048,0.55268,0.69807,1
0.10401,0.55149,0.69881,1
0.10399,0.54998,0.69722,1
0.10539,0.55324,0.69872,1
0.10335,0.55059,0.6987,1
0.10262,0.55323,0.69762,1
0.10498,0.55159,0.69815,1
0.10461,0.55216,0.69776,1
0.10379,0.55293,0.69649,1
0.10526,0.55439,0.69991,1
0.10448,0.55107,0.69821,1
0.63178,0.69761,0.30062,0
0.10528,0.551,0.69851,1
0.10387,0.55378,0.69807,1
0.10583,0.55422,0.69977,1
0.1032,0.55215,0.69805,1
0.10453,0.55082,0.69638,1
0.10522,0.55288,0.69715,1
0.10398,0.55327,0.69809,1
0.10717,0.55054,0.69823,1
0.10333,0.55136,0.69816,1
0.10218,0.55312,0.69753,1
0.10049,0.55404,0.69952,1
0.10368,0.552,0.69839,1
0.10498,0.55154,0.69767,1
0.10455,0.55191,0.69705,1
0.1051,0.5532,0.69917,1
0.10422,0.55045,0.6974,1
0.1057,0.55067,0.69503,1
0.10412,0.55288,0.69744,1
0.10313,0.55131,0.69943,1
0.10379,0.55254,0.69664,1
0.10352,0.55353,0.6988,1
0.10292,0.55428,0.69598,1
0.10676,0.55291,0.6998,1
0.10434,0.55348,0.7001,1
0.10408,0.55302,0.69949,1
0.098655,0.31008,0.73858,0
0.10497,0.55321,0.69667,1
0.10364,0.55359,0.69794,1
0.10562,0.55024,0.69879,1
0.10399,0.55337,0.69899,1
0.10184,0.55398,0.69768,1
0.1054,0.55244,0.69802,1
0.10325,0.55385,0.6981,1
0.10457,0.552,0.69836,1
0.10241,0.54996,0.70009,1
0.10397,0.5523,0.69828,1
0.10195,0.55214,0.69774,1
0.10531,0.55259,0.69773,1
0.10436,0.55195,0.69813,1
0.10343,0.55526,0.69691,1
0.1026,0.55245,0.69857,1
0.10474,0.55218,0.69898,1
0.1024,0.55345,0.70068,1
0.10447,0.55278,0.69984,1
0.10336,0.55078,0.69957,1
0.10209,0.55193,0.69721,1
0.1026,0.55392,0.69873,1
0.42572,0.43373,0.7675,0
0.10535,0.55271,0.69812,1
0.10587,0.55215,0.69881,1
0.10403,0.5528,0.6964,1
0.1039,0.55234,0.69933,1
0.10542,0.553,0.69984,1
0.10408,0.55438,0.69752,1
0.10295,0.55221,0.69862,1
0.10639,0.5517,0.69576,1
0.10447,0.55252,0.69834,1
0.106,0.5538,0.69749,1
0.10613,0.55127,0.69839,1
0.10301,0.55261,0.69839,1
0.10236,0.55259,0.69765,1
0.10415,0.55488,0.69945,1
0.10375,0.54977,0.69822,1
0.10384,0.5525,0.69825,1
0.10438,0.55166,0.69712,1
0.10444,0.55334,0.70045,1
0.1055,0.55221,0.69728,1
0.10493,0.55186,0.69714,1
0.10397,0.55146,0.69897,1
0.10399,0.55117,0.69764,1
0.98122,0.90597,0.33509,0
0.10438,0.55436,0.6989,1
0.10452,0.55339,0.697,1
0.10303,0.55044,0.69783,1
0.10351,0.55216,0.69824,1
0.10468,0.55201,0.69969,1
0.10277,0.5522,0.69859,1
0.10349,0.55207,0.69878,1
0.10452,0.55225,0.69851,1
0.10439,0.55383,0.69838,1
0.10555,0.55193,0.69683,1
0.10367,0.55247,0.69775,1
0.10208,0.55333,0.70012,1
0.10473,0.55375,0.70152,1
0.10248,0.55353,0.69739,1
0.10506,0.5533,0.699,1
0.10308,0.55059,0.69853,1
0.10498,0.55294,0.69959,1
0.10354,0.55184,0.69891,1
0.10005,0.55415,0.6996,1
0.10361,0.55048,0.69634,1
0.10171,0.55356,0.6986,1
0.87959,0.28171,0.89085,0
0.10551,0.55263,0.70059,1
0.1062,0.55263,0.70176,1
0.10615,0.55071,0.69691,1
0.10451,0.55207,0.69864,1
0.10255,0.55354,0.69852,1
0.1037,0.5516,0.70083,1
0.10696,0.55069,0.70001,1
0.10368,0.55148,0.69769,1
0.10391,0.55235,0.69822,1
0.10404,0.55178,0.69638,1
0.10583,0.55171,0.69736,1
0.10692,0.55191,0.69899,1
0.10552,0.5545,0.69969,1
0.10311,0.55249,0.69777,1
0.10545,0.55183,0.69973,1
0.1045,0.55291,0.70068,1
0.1029,0.55146,0.69847,1
0.10333,0.55283,0.69902,1
0.10423,0.55201,0.69875,1
0.10406,0.55359,0.69895,1
0.1028,0.55275,0.69732,1
0.87333,0.7256,0.6146,0
0.10617,0.55188,0.69508,1
0.10432,0.55287,0.70106,1
0.10338,0.55413,0.69713,1
0.10445,0.5537,0.69806,1
0.10351,0.55299,0.69927,1
0.10279,0.55134,0.69734,1
0.10274,0.55359,0.69741,1
0.10335,0.55308,0.69834,1
0.10351,0.55294,0.69854,1
0.10538,0.55301,0.69853,1
0.10536,0.55214,0.70006,1
0.10324,0.55358,0.69945,1
0.10511,0.55386,0.69978,1
0.10415,0.55323,0.69693,1
0.10251,0.55148,0.69794,1
0.10249,0.55341,0.69955,1
0.1047,0.55233,0.69992,1
0.10507,0.55266,0.69825,1
0.10199,0.55392,0.69899,1
0.1049,0.55101,0.6985,1
0.10456,0.55054,0.69794,1
0.31961,0.31905,0.36787,0
0.10535,0.55274,0.69754,1
0.10361,0.55104,0.69849,1
0.10403,0.55293,0.69852,1
0.10386,0.55325,0.69719,1
0.10255,0.55171,0.69728,1
0.10535,0.55149,0.69879,1
0.1032,0.55324,0.69907,1
0.10528,0.55312,0.69877,1
0.10771,0.55062,0.69705,1
0.10441,0.55281,0.69885,1
0.10563,0.55099,0.69866,1
0.10468,0.55285,0.6984,1
0.10491,0.55186,0.69854,1
0.10336,0.55318,0.69744,1
0.10422,0.55262,0.6984,1
0.10403,0.55386,0.69984,1
0.10461,0.55411,0.69895,1
0.10465,0.55209,0.69751,1
0.10562,0.5529,0.69823,1
0.10446,0.55408,0.697,1
0.10416,0.5529,0.69529,1
0.10454,0.55232,0.69899,1
0.10522,0.55351,0.6995,1
0.10481,0.5522,0.69884,1
0.66583,0.36547,0.9285,0
0.10509,0.55155,0.69699,1
0.10717,0.55424,0.69991,1
0.10443,0.55337,0.69953,1
0.10622,0.55344,0.69874,1
0.10364,0.55326,0.69748,1
0.10329,0.55154,0.69822,1
0.10631,0.54957,0.6987,1
0.10321,0.55344,0.69854,1
0.10572,0.55193,0.6955,1
0.10298,0.55281,0.69742,1
0.10213,0.55387,0.6986,1
0.10411,0.55237,0.69719,1
0.10445,0.5503,0.70098,1
0.10453,0.55354,0.69948,1
0.1052,0.55114,0.69824,1
0.10486,0.55474,0.69806,1
0.10376,0.55385,0.69849,1
0.10362,0.55242,0.69738,1
0.10351,0.55304,0.69842,1
0.10288,0.55312,0.69421,1
0.10256,0.55282,0.70013,1
0.10467,0.55402,0.69963,1
0.10556,0.55465,0.6962,1
0.10401,0.55165,0.69922,1
0.021989,0.43886,0.3363,0
0.10348,0.55287,0.69736,1
0.10309,0.55286,0.69782,1
0.10439,0.55273,0.69944,1
0.10504,0.55288,0.69908,1
0.10571,0.55289,0.70193,1
0.10191,0.55221,0.69744,1
0.10288,0.55229,0.69772,1
0.1058,0.55226,0.69778,1
0.10506,0.55415,0.69878,1
0.10442,0.551,0.69922,1
0.10397,0.55212,0.69838,1
0.10448,0.55169,0.69806,1
0.10369,0.55074,0.69982,1
0.10407,0.55259,0.69774,1
0.10165,0.54964,0.69994,1
0.10345,0.55431,0.69934,1
0.10369,0.5511,0.69575,1
0.10447,0.55535,0.69791,1
0.10418,0.55244,0.69925,1
0.10457,0.5524,0.69742,1
0.10382,0.55256,0.7003,1
0.10356,0.552,0.69916,1
0.35357,0.96401,0.22483,0
0.10551,0.55364,0.69719,1
0.10453,0.55302,0.69726,1
0.10255,0.55117,0.69659,1
0.10327,0.55256,0.69641,1
0.10479,0.55283,0.69823,1
0.1053,0.55064,0.69715,1
0.10421,0.55231,0.69874,1
0.1032,0.55111,0.69812,1
0.10298,0.55142,0.69667,1
0.10036,0.55646,0.6977,1
0.10481,0.55162,0.69927,1
0.10523,0.55273,0.69826,1
0.10216,0.55163,0.70035,1
0.10343,0.55323,0.69694,1
0.1053,0.55254,0.69772,1
0.10369,0.55458,0.69731,1
0.1042,0.552,0.69991,1
0.10514,0.5532,0.69804,1
0.10468,0.55106,0.69836,1
0.10386,0.55435,0.69749,1
0.10338,0.55343,0.69872,1
0.10331,0.55093,0.69869,1
0.63246,0.13897,0.77859,0
0.10561,0.55223,0.69802,1
0.10457,0.55217,0.69791,1
0.10357,0.55489,0.69835,1
0.10357,0.55151,0.69805,1
0.10389,0.55186,0.69667,1
0.10842,0.55135,0.70035,1
0.10278,0.55315,0.6972,1
0.104,0.55182,0.70152,1
0.10341,0.55295,0.69744,1
0.10515,0.55376,0.6955,1
0.10311,0.55232,0.69791,1
0.10217,0.55427,0.69731,1
0.10268,0.55146,0.69697,1
0.10687,0.55169,0.69555,1
0.10255,0.55658,0.69678,1
0.10405,0.5515,0.6978,1
0.10296,0.55369,0.69501,1
0.10432,0.55213,0.69911,1
0.10436,0.55268,0.69642,1
0.10631,0.5497,0.69672,1
0.10311,0.5517,0.69871,1
0.10501,0.5545,0.69893,1
0.10504,0.55246,0.69869,1
0.10412,0.55289,0.69935,1
0.40989,0.9576,0.72054,0
0.10449,0.55238,0.69739,1
0.10454,0.55329,0.69855,1
0.10236,0.55166,0.69905,1
0.1045,0.55318,0.69715,1
0.10473,0.55283,0.69717,1
0.10494,0.55271,0.69935,1
0.10273,0.55336,0.69893,1
0.10358,0.55091,0.69507,1
0.10228,0.55332,0.69889,1
0.10339,0.55126,0.69692,1
0.10491,0.55265,0.69914,1
0.10545,0.55434,0.69757,1
0.10414,0.55391,0.69686,1
0.10412,0.55311,0.69979,1
0.10298,0.55194,0.69923,1
0.104,0.55014,0.69628,1
0.10332,0.5557,0.69892,1
0.10446,0.55245,0.69858,1
0.10383,0.55336,0.69916,1
0.10316,0.55079,0.69682,1
0.10336,0.55284,0.69844,1
0.33569,0.85025,0.37659,0
0.10589,0.55375,0.69888,1
0.1053,0.55166,0.69835,1
0.10456,0.554,0.69901,1
0.10567,0.5532,0.69909,1
0.10578,0.55253,0.69579,1
0.10396,0.5525,0.69774,1
0.10529,0.5536,0.69769,1
0.10407,0.55544,0.69863,1
0.10314,0.55175,0.69932,1
0.10295,0.55187,0.69477,1
0.10419,0.55163,0.69771,1
0.10593,0.5538,0.69831,1
0.10375,0.55228,0.69768,1
0.10292,0.55555,0.69799,1
0.10495,0.55392,0.69849,1
0.10368,0.55032,0.69708,1
0.10375,0.5522,0.69631,1
0.10595,0.55153,0.69729,1
0.1038,0.55241,0.69733,1
0.10628,0.55311,0.69875,1
0.1043,0.5519,0.69816,1
0.10345,0.55437,0.69862,1
0.10369,0.55029,0.6975,1
0.74402,0.29034,0.30928,0
0.10344,0.55205,0.69925,1
0.10315,0.55148,0.69892,1
0.1048,0.55185,0.69664,1
0.10309,0.55337,0.69701,1
0.10437,0.55379,0.69665,1
0.10512,0.55264,0.69833,1
0.10697,0.55534,0.69734,1
0.10502,0.55224,0.69869,1
0.10581,0.55092,0.69791,1
0.10547,0.55172,0.69641,1
0.10529,0.55346,0.69859,1
0.10359,0.5528,0.69836,1
0.10344,0.55425,0.69704,1
0.10129,0.55094,0.69897,1
0.10431,0.55151,0.70132,1
0.10293,0.55225,0.69793,1
0.10434,0.55071,0.70074,1
0.10369,0.55312,0.69957,1
0.1026,0.55393,0.69732,1
0.10482,0.55442,0.69727,1
0.10377,0.54935,0.69674,1
0.1037,0.5532,0.69811,1
0.10201,0.5509,0.69582,1
0.10247,0.55261,0.69947,1
0.85355,0.75534,0.16222,0
0.10262,0.54964,0.69855,1
0.10392,0.55375,0.69803,1
0.10502,0.55075,0.69864,1
0.10308,0.55307,0.69875,1
0.10391,0.55222,0.69829,1
0.10341,0.55293,0.69858,1
0.10388,0.55374,0.69748,1
0.10457,0.55284,0.69775,1
0.10158,0.55263,0.69794,1
0.104,0.55101,0.69977,1
0.10347,0.55261,0.69678,1
0.1058,0.55041,0.69859,1
0.10387,0.55425,0.69744,1
0.10345,0.55035,0.69807,1
0.10239,0.55329,0.69848,1
0.10326,0.55192,0.69871,1
0.10421,0.55095,0.69736,1
0.1056,0.55343,0.6972,1
0.10643,0.55155,0.69868,1
0.10442,0.55083,0.70008,1
0.87861,0.24774,0.50917,0
0.10332,0.55371,0.69749,1
0.10447,0.55428,0.69902,1
0.1029,0.55325,0.69551,1
0.10566,0.55115,0.69881,1
0.10413,0.55223,0.69754,1
0.10436,0.55317,0.69873,1
0.10485,0.55293,0.69797,1
0.10258,0.55382,0.69974,1
0.10483,0.55189,0.69943,1
0.10366,0.55305,0.69974,1
0.10252,0.55211,0.69904,1
0.10337,0.55561,0.69864,1
0.10452,0.55095,0.6985,1
0.10369,0.55204,0.69661,1
0.10478,0.55248,0.69872,1
0.10505,0.55134,0.69708,1
0.10475,0.552,0.69772,1
0.10493,0.55306,0.69743,1
0.10272,0.55252,0.69677,1
0.10399,0.55413,0.69788,1
0.10323,0.5519,0.69939,1
0.10457,0.55466,0.69806,1
0.92595,0.17009,0.62073,0
0.10308,0.55259,0.69821,1
0.10485,0.55329,0.69823,1
0.10227,0.55254,0.70158,1
0.10438,0.55383,0.69786,1
0.10624,0.55116,0.6991,1
0.10399,0.55401,0.6983,1
0.1025,0.55478,0.69847,1
0.10728,0.55225,0.69788,1
0.10454,0.55289,0.69826,1
0.10526,0.55315,0.69863,1
0.10413,0.55345,0.69658,1
0.10555,0.5522,0.69766,1
0.10578,0.5521,0.69646,1
0.10516,0.55361,0.6975,1
0.104,0.5511,0.69803,1
0.10385,0.55391,0.69734,1
0.10591,0.55296,0.69839,1
0.10593,0.55259,0.70015,1
0.10584,0.55283,0.69953,1
0.10559,0.55162,0.69755,1
0.10394,0.55298,0.69705,1
0.10407,0.55342,0.69814,1
0.5728,0.89162,0.29562,0
0.10374,0.55409,0.69539,1
0.10447,0.55349,0.69804,1
0.10409,0.55214,0.69766,1
0.10496,0.55166,0.6971,1
0.10297,0.55429,0.69737,1
0.10457,0.55307,0.69767,1
0.10471,0.55162,0.69835,1
0.10181,0.55188,0.69687,1
0.10466,0.5503,0.69764,1
0.10481,0.55281,0.69802,1
0.10272,0.55369,0.69755,1
0.10434,0.55274,0.69963,1
0.10067,0.55083,0.69874,1
0.10374,0.55263,0.69811,1
0.10156,0.55204,0.69739,1
0.10387,0.55268,0.70189,1
0.10418,0.55528,0.69473,1
0.10284,0.55287,0.69672,1
0.10435,0.55194,0.69811,1
0.10442,0.55218,0.69678,1
0.10475,0.5525,0.69791,1
0.1045,0.55175,0.69624,1
0.10188,0.55214,0.69636,1
0.10488,0.55317,0.69908,1
0.1834,0.28655,0.64779,0
0.10443,0.55067,0.69618,1
0.1039,0.55229,0.6989,1
0.10196,0.55145,0.6985,1
0.10499,0.5539,0.69817,1
0.10259,0.55305,0.69807,1
0.10628,0.55206,0.69925,1
0.1048,0.55302,0.69939,1
0.10408,0.55389,0.69973,1
0.10496,0.55346,0.69912,1
0.10648,0.55269,0.69713,1
0.10304,0.55348,0.69708,1
0.10477,0.55447,0.70109,1
0.10611,0.55273,0.69865,1
0.10253,0.55409,0.69678,1
0.10575,0.55204,0.69945,1
0.10461,0.55293,0.69806,1
0.10315,0.55198,0.69902,1
0.30785,0.65751,0.88439,2
0.10351,0.55316,0.69647,1
0.311,0.6537,0.88725,2
0.30874,0.65388,0.88685,2
0.31064,0.65396,0.88446,2
0.30886,0.65642,0.88529,2
0.31133,0.65537,0.88501,2
0.3097,0.65503,0.88617,2
0.31211,0.6569,0.88421,2
0.10527,0.55554,0.69883,1
0.31192,0.65944,0.88267,2
0.31131,0.65893,0.88366,2
0.30864,0.65606,0.87981,2
0.31082,0.65703,0.88308,2
0.31164,0.65327,0.88564,2
0.31313,0.65512,0.88156,2
0.31288,0.65686,0.8844,2
0.10391,0.55284,0.69704,1
0.31049,0.65614,0.88651,2
0.31114,0.65419,0.8857,2
0.31034,0.65378,0.88276,2
0.31172,0.6524,0.88441,2
0.31336,0.65846,0.8851,2
0.31542,0.65505,0.88428,2
0.10574,0.5524,0.69842,1
0.31199,0.65334,0.88156,2
0.31309,0.65486,0.88415,2
0.3109,0.65737,0.88382,2
0.3113,0.65759,0.88359,2
0.31211,0.65788,0.88529,2
0.31115,0.65829,0.8832,2
0.10424,0.55059,0.69827,1
0.31315,0.65573,0.88617,2
0.31222,0.65529,0.8834,2
0.31107,0.65546,0.88066,2
0.31106,0.65994,0.8798,2
0.31036,0.65677,0.88375,2
0.31287,0.65576,0.88781,2
0.25738,0.60238,0.63503,0
0.31164,0.65482,0.88288,2
0.10478,0.55153,0.69705,1
0.31146,0.65596,0.88486,2
0.31342,0.65512,0.88877,2
0.311,0.65635,0.88311,2
0.31008,0.65916,0.88396,2
0.30998,0.6537,0.88705,2
0.30819,0.65837,0.88588,2
0.31124,0.6571,0.88282,2
0.10383,0.55173,0.69808,1
0.31299,0.65463,0.88433,2
0.31437,0.65769,0.88321,2
0.30806,0.65413,0.88033,2
0.30794,0.66079,0.88188,2
0.31387,0.65648,0.88784,2
0.31319,0.65599,0.88429,2
0.30941,0.65497,0.88458,2
0.10655,0.55283,0.6992,1
0.31099,0.65479,0.88585,2
0.31304,0.65815,0.8848,2
0.31307,0.6578,0.88785,2
