@relation nonstat_data_4-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute class {0,1,2,3,4}

@data
0.49744,0.74743,0.78919,0.50038,0.042013,0.83623,0.20523,0.16852,0.50177,0.20584,0.95769,3
0.20355,0.12433,0.91472,0.62109,0.3789,0.74964,0.58182,0.37354,0.58317,0.46615,0.33056,1
0.33517,0.96954,0.86746,0.80601,0.46153,0.089869,0.46645,0.21905,0.27937,0.58705,0.68236,4
0.50297,0.76503,0.79133,0.47471,0.026868,0.82894,0.19158,0.17389,0.48888,0.2055,0.96904,3
0.50744,0.74555,0.79899,0.4957,0.045627,0.83794,0.2018,0.16715,0.50724,0.20028,0.95855,3
0.48962,0.70029,0.77815,0.49913,0.056057,0.81094,0.20745,0.16747,0.49379,0.15388,0.95651,3
0.49234,0.73616,0.80152,0.50969,0.02282,0.8448,0.21591,0.13967,0.50175,0.2216,0.9769,3
0.20666,0.12504,0.91545,0.62411,0.37475,0.7504,0.58149,0.37517,0.58246,0.45541,0.3341,1
0.33525,0.96797,0.87276,0.7961,0.46,0.083298,0.45797,0.2118,0.29532,0.58259,0.67534,4
0.50202,0.75036,0.79326,0.49418,0.049805,0.83908,0.2098,0.16518,0.48695,0.20595,0.95617,3
0.50038,0.76654,0.80264,0.5038,0.031922,0.83358,0.2091,0.15788,0.49274,0.21057,0.94117,3
0.49904,0.7477,0.79049,0.49846,0.040835,0.83624,0.20689,0.16584,0.49807,0.20687,0.95727,3
0.48547,0.74786,0.79718,0.49344,0.044541,0.82389,0.19543,0.15422,0.50769,0.21021,0.94969,3
0.50152,0.74925,0.78476,0.50242,0.039496,0.83375,0.20203,0.16797,0.49939,0.20663,0.95608,3
0.20901,0.1219,0.91462,0.62469,0.37778,0.74752,0.58193,0.37262,0.57899,0.45309,0.33547,1
0.35125,0.95756,0.86131,0.77906,0.44334,0.10688,0.44683,0.17356,0.30698,0.56643,0.65051,4
0.50055,0.74355,0.79799,0.52002,0.03132,0.83894,0.21363,0.15941,0.48618,0.21086,0.94526,3
0.49124,0.74754,0.79164,0.502,0.042396,0.84063,0.20732,0.17077,0.49685,0.20715,0.95683,3
0.49486,0.7498,0.79353,0.49687,0.047714,0.8333,0.20928,0.16342,0.49979,0.20771,0.95512,3
0.49699,0.76267,0.79298,0.52405,0.027099,0.82236,0.20115,0.17938,0.49938,0.18916,0.94048,3
0.20799,0.12595,0.91331,0.62322,0.37725,0.7488,0.58049,0.37442,0.58494,0.45903,0.3312,1
0.34061,0.95649,0.87351,0.79248,0.44346,0.061627,0.45464,0.22048,0.27516,0.59008,0.69056,4
0.49938,0.76093,0.78432,0.49992,0.046275,0.82602,0.20316,0.17618,0.4963,0.21702,0.95947,3
0.5,0.7494,0.78985,0.50024,0.042074,0.83449,0.20738,0.16627,0.50104,0.20634,0.95708,3
0.49888,0.75192,0.79184,0.49644,0.04423,0.834,0.20808,0.16818,0.50172,0.20792,0.95684,3
0.49889,0.75039,0.79742,0.50297,0.04167,0.82728,0.21504,0.16148,0.50112,0.2058,0.95246,3
0.50195,0.74328,0.77828,0.49714,0.041905,0.83278,0.2105,0.17133,0.50993,0.20671,0.96131,3
0.20717,0.12571,0.91624,0.62113,0.37886,0.74967,0.58254,0.37242,0.5844,0.45456,0.33385,1
0.28077,0.98509,0.88303,0.79974,0.44201,0.097819,0.4867,0.21375,0.31867,0.61084,0.6649,4
0.49928,0.74831,0.79036,0.49914,0.040783,0.83427,0.20724,0.16653,0.49963,0.20795,0.9573,3
0.49648,0.74891,0.79133,0.5002,0.043044,0.82899,0.20738,0.16999,0.49987,0.20286,0.95541,3
0.50046,0.74858,0.79013,0.49993,0.040702,0.83825,0.21186,0.16691,0.49484,0.21058,0.9566,3
0.49337,0.74612,0.79365,0.49892,0.036504,0.83816,0.2036,0.16204,0.49744,0.21477,0.95488,3
0.20929,0.12454,0.91777,0.62389,0.37226,0.75122,0.5845,0.37203,0.58327,0.45933,0.33663,1
0.50257,0.74933,0.79004,0.494,0.037859,0.83614,0.20458,0.1682,0.50041,0.20673,0.96126,3
0.32398,0.9366,0.88556,0.78684,0.48476,0.12985,0.44622,0.22152,0.28103,0.54583,0.66776,4
0.50042,0.74875,0.79056,0.50004,0.043161,0.8335,0.20776,0.16465,0.50101,0.20711,0.95554,3
0.49753,0.74246,0.81937,0.5004,0.048649,0.85256,0.22714,0.16874,0.48454,0.20779,0.94962,3
0.5009,0.74802,0.78992,0.50115,0.040119,0.83371,0.20843,0.16671,0.49985,0.20904,0.95699,3
0.50132,0.74724,0.78789,0.49878,0.041743,0.83454,0.20762,0.16679,0.49969,0.2111,0.95225,3
0.20813,0.12435,0.91756,0.62863,0.37478,0.74802,0.58298,0.37669,0.58205,0.45613,0.33195,1
0.51484,0.74603,0.79136,0.49604,0.05322,0.83618,0.22,0.15477,0.49769,0.21394,0.96922,3
0.33927,0.96275,0.85583,0.79589,0.4513,0.10336,0.46521,0.20438,0.28723,0.57433,0.6834,4
0.49781,0.74122,0.79402,0.49896,0.044972,0.82797,0.20844,0.16992,0.49747,0.20305,0.95719,3
0.50069,0.73235,0.78148,0.47735,0.047635,0.83926,0.22375,0.18122,0.49082,0.2162,0.95049,3
0.50178,0.75632,0.78016,0.49391,0.041623,0.82615,0.20847,0.18395,0.50938,0.20101,0.95021,3
0.49168,0.77173,0.8125,0.50827,0.045514,0.84298,0.21432,0.17645,0.48874,0.22107,0.96783,3
0.20478,0.12622,0.91343,0.62468,0.37465,0.75094,0.5816,0.37183,0.586,0.45989,0.33465,1
0.33525,0.96742,0.87387,0.80437,0.46035,0.085391,0.45483,0.20607,0.28944,0.58692,0.67445,4
0.50344,0.75123,0.78544,0.48363,0.038991,0.831,0.20063,0.17121,0.50311,0.21441,0.96913,3
0.50137,0.74377,0.78037,0.49193,0.035249,0.84231,0.20038,0.16309,0.48956,0.21028,0.95939,3
0.49976,0.75066,0.79173,0.49855,0.043875,0.83462,0.2091,0.1675,0.4995,0.20899,0.95551,3
0.50477,0.76137,0.77349,0.5125,0.037274,0.84014,0.2197,0.14329,0.50115,0.19157,0.94226,3
0.32287,0.9507,0.85927,0.80491,0.4707,0.084363,0.45507,0.21708,0.29667,0.58604,0.67537,4
0.20732,0.12461,0.91922,0.62536,0.37611,0.74493,0.57999,0.3771,0.57888,0.46227,0.33258,1
0.49969,0.75058,0.79422,0.50225,0.045387,0.83386,0.21023,0.16469,0.5046,0.20863,0.95658,3
0.4928,0.74063,0.78725,0.51193,0.040234,0.84327,0.21113,0.16832,0.50593,0.20526,0.96344,3
0.50003,0.77013,0.79139,0.48308,0.05334,0.85928,0.21527,0.15563,0.50508,0.22021,0.96118,3
0.49595,0.76332,0.77636,0.51082,0.021841,0.82884,0.18855,0.15242,0.49618,0.19632,0.94914,3
0.49658,0.74253,0.79584,0.50228,0.042421,0.8298,0.2099,0.15871,0.51212,0.20936,0.96383,3
0.21027,0.12265,0.91739,0.62508,0.3755,0.74406,0.58096,0.37293,0.58043,0.45599,0.33387,1
0.33755,0.96524,0.8767,0.79836,0.45988,0.083206,0.45528,0.21342,0.29404,0.58517,0.67612,4
0.50062,0.74534,0.78933,0.49799,0.042865,0.83206,0.20775,0.16967,0.4983,0.20769,0.95663,3
0.50023,0.74853,0.79328,0.49322,0.036266,0.84291,0.20051,0.16323,0.50862,0.2124,0.95468,3
0.50177,0.7904,0.81299,0.50228,0.044838,0.83405,0.24706,0.20835,0.5216,0.19385,0.9724,3
0.50066,0.75023,0.79102,0.49766,0.040778,0.8315,0.21039,0.16738,0.49754,0.20569,0.9585,3
0.20845,0.12507,0.91567,0.62429,0.37501,0.74903,0.58377,0.37393,0.58835,0.45586,0.331,1
0.49719,0.7499,0.79329,0.49731,0.043768,0.83209,0.20839,0.16753,0.50239,0.20634,0.95628,3
0.33722,0.96962,0.87464,0.79638,0.46075,0.081578,0.45765,0.20982,0.29134,0.58289,0.67743,4
0.51035,0.74543,0.79014,0.50118,0.038132,0.83846,0.20631,0.16149,0.49826,0.20881,0.95927,3
0.49979,0.74967,0.7913,0.49922,0.040864,0.83372,0.20597,0.16783,0.50023,0.20755,0.95817,3
0.50198,0.74468,0.78717,0.49879,0.045291,0.83276,0.2023,0.16962,0.49913,0.2062,0.9599,3
0.49993,0.74884,0.78957,0.49706,0.041807,0.83545,0.20806,0.16766,0.5001,0.20872,0.95746,3
0.20884,0.1264,0.91583,0.62778,0.37691,0.7472,0.58219,0.37594,0.58722,0.45543,0.33336,1
0.49798,0.74901,0.79228,0.49426,0.039533,0.84113,0.20409,0.168,0.50391,0.21013,0.95973,3
0.33537,0.96802,0.87255,0.79793,0.45842,0.081308,0.45471,0.21276,0.29034,0.58695,0.67809,4
0.50036,0.74871,0.78936,0.49989,0.041087,0.83574,0.20441,0.16499,0.50045,0.20998,0.95954,3
0.50413,0.7446,0.78873,0.50453,0.041289,0.83319,0.20969,0.17195,0.49539,0.20874,0.94997,3
0.49959,0.75002,0.79029,0.4983,0.041447,0.83458,0.20838,0.1676,0.5001,0.20783,0.95716,3
0.20882,0.12645,0.91877,0.62264,0.36784,0.7461,0.58105,0.37358,0.58375,0.454,0.33114,1
0.50759,0.7483,0.78511,0.4994,0.039785,0.84048,0.20793,0.17404,0.50276,0.20113,0.96043,3
0.35455,0.94264,0.8567,0.82422,0.46239,0.065053,0.48043,0.18391,0.30437,0.57507,0.70542,4
0.49762,0.74803,0.79973,0.49218,0.040493,0.83308,0.21128,0.17233,0.50108,0.2068,0.94973,3
0.50114,0.74941,0.78961,0.50064,0.040547,0.83341,0.20688,0.16574,0.50107,0.20829,0.95799,3
0.51144,0.7475,0.78716,0.51435,0.026505,0.82926,0.18934,0.1586,0.49064,0.19093,0.96294,3
0.50033,0.74896,0.78767,0.50107,0.038662,0.83415,0.20223,0.16729,0.49277,0.21024,0.95097,3
0.21146,0.12791,0.91599,0.62432,0.37389,0.74767,0.58387,0.37472,0.58407,0.45558,0.33603,1
0.33506,0.9619,0.87555,0.79786,0.45948,0.079593,0.45622,0.21241,0.28117,0.5829,0.68359,4
0.91046,0.38273,0.55512,0.1715,0.30415,0.79533,0.57241,0.16288,0.63383,1.0027,0.78716,0
0.50114,0.74399,0.78925,0.49739,0.041369,0.83492,0.1991,0.17317,0.5047,0.20398,0.95979,3
0.49895,0.75072,0.77756,0.49915,0.055455,0.82562,0.20731,0.17402,0.50058,0.19729,0.95232,3
0.50311,0.75569,0.78074,0.47649,0.034612,0.82797,0.20157,0.18405,0.50622,0.2281,0.9599,3
0.50659,0.74316,0.78726,0.50373,0.041336,0.83693,0.19838,0.15441,0.49816,0.22738,0.94009,3
0.20383,0.12504,0.91706,0.62478,0.37799,0.7439,0.58425,0.37938,0.58261,0.45697,0.33688,1
0.34482,0.97892,0.88691,0.79388,0.46529,0.086441,0.46849,0.19944,0.27565,0.59456,0.67972,4
0.47931,0.7524,0.78709,0.49879,0.058381,0.80222,0.22628,0.19027,0.52276,0.2211,0.95829,3
0.5007,0.74871,0.79094,0.49849,0.041446,0.8344,0.20802,0.16669,0.50037,0.20844,0.95762,3
0.49141,0.74605,0.78984,0.503,0.043249,0.8223,0.20451,0.16201,0.5102,0.20461,0.95642,3
0.50128,0.73221,0.81042,0.48225,0.029358,0.83323,0.22752,0.15183,0.50064,0.19541,0.95486,3
0.47633,0.72666,0.82084,0.49466,0.045407,0.79128,0.22705,0.19515,0.48755,0.19701,0.97697,3
0.32597,0.96431,0.87411,0.78765,0.45891,0.078507,0.45241,0.20775,0.29595,0.58732,0.67932,4
0.2042,0.12799,0.91654,0.62481,0.37474,0.74969,0.58158,0.37516,0.58295,0.45781,0.33523,1
0.50025,0.75301,0.79217,0.49913,0.051186,0.83746,0.1939,0.16544,0.5025,0.20243,0.94457,3
0.49978,0.74543,0.78962,0.49997,0.044694,0.82989,0.20781,0.17148,0.5007,0.20593,0.95844,3
0.49019,0.75416,0.78342,0.50538,0.027737,0.83117,0.21604,0.1914,0.50768,0.2141,0.94573,3
0.49499,0.746,0.79348,0.49708,0.037862,0.83785,0.21362,0.16158,0.50386,0.20051,0.9555,3
0.33568,0.94857,0.86539,0.80038,0.47524,0.083877,0.46647,0.20695,0.29241,0.58466,0.67101,4
0.20863,0.12414,0.91718,0.62585,0.37861,0.75041,0.58454,0.37223,0.58176,0.45977,0.33385,1
0.49868,0.74982,0.79099,0.49868,0.042543,0.83394,0.20757,0.16743,0.50001,0.20905,0.95823,3
0.51336,0.75712,0.79351,0.5021,0.030354,0.84269,0.20441,0.15674,0.50833,0.19896,0.93872,3
0.49437,0.74843,0.79334,0.49064,0.046657,0.83846,0.2031,0.1651,0.50189,0.20204,0.96268,3
0.50012,0.74997,0.79376,0.50496,0.028732,0.8339,0.2046,0.16763,0.49778,0.21357,0.95508,3
0.3405,0.96533,0.86663,0.7909,0.46045,0.07861,0.46042,0.21306,0.29036,0.57502,0.6687,4
0.20928,0.1254,0.91816,0.62036,0.37234,0.74836,0.58549,0.37623,0.58201,0.4586,0.32951,1
0.50496,0.74856,0.79067,0.49547,0.041951,0.83134,0.20732,0.16715,0.49929,0.21136,0.95838,3
0.49287,0.74444,0.80067,0.50535,0.032588,0.84381,0.19603,0.15548,0.48498,0.21446,0.95071,3
0.49961,0.74789,0.79407,0.49561,0.043324,0.83275,0.21294,0.16519,0.49854,0.21109,0.96272,3
0.5098,0.75795,0.77355,0.50617,0.020592,0.83876,0.19464,0.17398,0.49743,0.22577,0.94679,3
0.34561,0.99636,0.88328,0.77869,0.46874,0.079399,0.47104,0.19258,0.25988,0.55045,0.67365,4
0.5073,0.74655,0.79196,0.50725,0.030922,0.84238,0.20128,0.16597,0.49669,0.20919,0.94992,3
0.21115,0.12558,0.91568,0.62615,0.37713,0.74839,0.58319,0.37698,0.58672,0.46027,0.33342,1
0.49378,0.75667,0.79285,0.494,0.044415,0.83177,0.20693,0.16272,0.50044,0.21397,0.96197,3
0.49622,0.75598,0.79811,0.50387,0.046715,0.84012,0.20295,0.15653,0.49858,0.21078,0.9528,3
0.49872,0.75022,0.79075,0.49908,0.039382,0.83674,0.20806,0.16942,0.50116,0.20495,0.95604,3
0.33947,0.9496,0.88455,0.79043,0.46438,0.084191,0.46428,0.20929,0.29254,0.58751,0.67475,4
0.50069,0.74867,0.78603,0.48829,0.04254,0.82715,0.2155,0.16625,0.50877,0.21456,0.96783,3
0.20695,0.12575,0.91838,0.61754,0.37293,0.75119,0.58424,0.37438,0.58944,0.46065,0.32992,1
0.4994,0.73921,0.80209,0.5053,0.030149,0.82638,0.19483,0.18052,0.51793,0.2291,0.96138,3
0.49686,0.7448,0.79083,0.50056,0.03834,0.8353,0.19837,0.17165,0.50133,0.20399,0.96078,3
0.50075,0.74808,0.79258,0.49668,0.043144,0.8311,0.21026,0.16685,0.49839,0.20614,0.95743,3
0.33609,0.96677,0.873,0.79656,0.45916,0.083245,0.45672,0.21098,0.29199,0.58425,0.67486,4
0.50644,0.74338,0.78305,0.51094,0.03407,0.83345,0.20731,0.15605,0.503,0.20657,0.96505,3
0.20713,0.12654,0.9123,0.61996,0.3786,0.74548,0.58247,0.37638,0.58983,0.45758,0.33262,1
