@relation nonstat_data_14-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute class {0,1,2,3,4,5,6,7,8}

@data
0.86031,0.26309,0.66897,0.71299,0.40372,3
0.85579,0.26013,0.66518,0.71575,0.4042,3
0.69211,0.66492,0.23683,0.3121,0.8563,1
0.29241,0.43241,0.87965,0.55362,0.19396,5
0.05023,0.31746,0.4556,0.074554,0.076527,6
0.85984,0.26351,0.66875,0.71584,0.40368,3
0.52063,0.50799,0.41261,0.36842,0.61019,4
0.86158,0.2651,0.66382,0.71335,0.40727,3
0.61542,0.61955,0.19527,0.66317,0.88234,7
0.85607,0.26047,0.66547,0.71339,0.40727,3
0.28383,0.42961,0.88077,0.54736,0.18405,5
0.8564,0.26444,0.66878,0.71599,0.40821,3
0.68761,0.66925,0.23601,0.31151,0.85917,1
0.054341,0.31369,0.45628,0.073235,0.072678,6
0.85635,0.2599,0.66495,0.71683,0.40716,3
0.61402,0.6071,0.18842,0.67079,0.88923,7
0.85521,0.26027,0.6657,0.71144,0.40714,3
0.5124,0.49198,0.43453,0.38838,0.62762,4
0.5298,0.58196,0.33733,0.127,0.28898,0
0.85597,0.26311,0.66819,0.71148,0.40318,3
0.2859,0.42235,0.88105,0.54596,0.19254,5
0.85377,0.26354,0.66838,0.71314,0.40736,3
0.68913,0.66789,0.23482,0.30875,0.85918,1
0.63498,0.6139,0.19056,0.66887,0.87171,7
0.85621,0.25897,0.66822,0.71129,0.40661,3
0.050815,0.31793,0.45675,0.076354,0.073951,6
0.85589,0.26051,0.66504,0.71891,0.40716,3
0.51306,0.50059,0.41891,0.3783,0.61715,4
0.85956,0.26074,0.6681,0.71156,0.40319,3
0.28669,0.42698,0.88338,0.54469,0.18567,5
0.8565,0.26043,0.66807,0.71708,0.40366,3
0.61788,0.62107,0.19305,0.6679,0.88652,7
0.85628,0.26326,0.66496,0.71663,0.40285,3
0.69206,0.66901,0.2401,0.30842,0.8608,1
0.052489,0.31838,0.4594,0.073293,0.073974,6
0.85995,0.26372,0.66816,0.71177,0.40368,3
0.51969,0.49163,0.44517,0.36895,0.62145,4
0.28564,0.42259,0.87826,0.5515,0.18697,5
0.85505,0.25861,0.66572,0.71263,0.40344,3
0.85607,0.26023,0.66579,0.71595,0.40333,3
0.61884,0.61744,0.19245,0.67107,0.88444,7
0.85649,0.26079,0.66901,0.71322,0.404,3
0.6918,0.66996,0.23979,0.30624,0.86114,1
0.85994,0.26401,0.6643,0.71266,0.40628,3
0.049702,0.31454,0.45603,0.072432,0.075035,6
0.5132,0.5064,0.42295,0.40205,0.62083,4
0.27251,0.42523,0.89307,0.55915,0.19264,5
0.85894,0.26387,0.66901,0.71569,0.40625,3
0.60483,0.61709,0.19794,0.67092,0.87967,7
0.85553,0.26081,0.66802,0.71281,0.40776,3
0.8564,0.26067,0.66893,0.71744,0.4064,3
0.69203,0.66373,0.24053,0.31196,0.8591,1
0.049494,0.31579,0.46039,0.072604,0.073985,6
0.85939,0.26082,0.66574,0.71705,0.40628,3
0.28979,0.42819,0.88396,0.54422,0.19663,5
0.61394,0.62178,0.18944,0.65841,0.88,7
0.53279,0.5085,0.42048,0.38794,0.63518,4
0.85586,0.25996,0.6647,0.71334,0.40632,3
0.85966,0.26042,0.66836,0.71358,0.40666,3
0.8564,0.26083,0.66819,0.71708,0.40749,3
0.28711,0.42787,0.88385,0.55075,0.19261,5
0.8595,0.26316,0.66838,0.71597,0.40237,3
0.68756,0.67004,0.23697,0.30895,0.85926,1
0.61239,0.61922,0.19678,0.66675,0.88603,7
0.050352,0.31414,0.45511,0.074939,0.078749,6
0.52252,0.50449,0.42957,0.3816,0.62719,4
0.85547,0.26382,0.66899,0.71585,0.40793,3
0.85926,0.26318,0.66446,0.71295,0.4076,3
0.85623,0.26306,0.6686,0.71341,0.40402,3
0.62072,0.61992,0.1936,0.66335,0.88377,7
0.28358,0.4199,0.88635,0.55165,0.18154,5
0.85921,0.26346,0.66558,0.71314,0.40792,3
0.68739,0.66786,0.23546,0.30822,0.85672,1
0.054879,0.31511,0.45922,0.072848,0.073441,6
0.85902,0.26054,0.6693,0.71609,0.40278,3
0.52322,0.50204,0.41359,0.40676,0.61856,4
0.85983,0.26401,0.66499,0.71653,0.40053,3
0.85922,0.26353,0.66868,0.71591,0.40356,3
0.62139,0.6153,0.1914,0.66567,0.87648,7
0.28779,0.42959,0.88439,0.53978,0.19157,5
0.85908,0.26318,0.66591,0.71252,0.40385,3
0.69205,0.66841,0.24009,0.31164,0.86102,1
0.049416,0.31739,0.45606,0.073963,0.073908,6
0.52587,0.49423,0.42879,0.40802,0.61645,4
0.86014,0.26345,0.66548,0.71331,0.40723,3
0.85892,0.26015,0.66851,0.71234,0.40634,3
0.61668,0.62132,0.19825,0.67311,0.88592,7
0.85946,0.26386,0.66815,0.7111,0.40695,3
0.28411,0.42795,0.88201,0.54828,0.18236,5
0.86,0.2633,0.6632,0.71305,0.40651,3
0.33743,0.44821,0.59987,0.23699,0.73688,0
0.68911,0.66467,0.24092,0.3073,0.85629,1
0.85572,0.26371,0.66576,0.71611,0.40675,3
0.051436,0.3157,0.46131,0.075301,0.074598,6
0.51956,0.50396,0.43104,0.40038,0.62142,4
0.62185,0.61432,0.18731,0.66741,0.89294,7
0.85931,0.2599,0.66858,0.7165,0.40771,3
0.2825,0.42636,0.87704,0.54618,0.1909,5
0.86104,0.26086,0.66866,0.71147,0.4037,3
0.85507,0.25888,0.66589,0.71148,0.40269,3
0.51895,0.48298,0.39826,0.39075,0.65235,4
0.61563,0.61761,0.19555,0.65822,0.8814,7
0.6917,0.66505,0.23977,0.30789,0.85957,1
0.85517,0.26462,0.66541,0.71643,0.40719,3
0.051316,0.31286,0.45715,0.075584,0.074085,6
0.28788,0.42893,0.87851,0.54099,0.19181,5
0.85928,0.26009,0.66976,0.71676,0.40394,3
0.85578,0.25883,0.67023,0.71666,0.40625,3
0.86029,0.26003,0.66848,0.71265,0.40627,3
0.61361,0.61439,0.18555,0.66728,0.88475,7
0.8619,0.26463,0.6684,0.71626,0.40714,3
0.52272,0.47222,0.42882,0.38388,0.62316,4
0.69141,0.66374,0.23957,0.31152,0.8595,1
0.048931,0.31441,0.45898,0.073053,0.071974,6
0.27379,0.42324,0.89128,0.54622,0.18464,5
0.86065,0.2592,0.665,0.71575,0.40701,3
0.85649,0.25879,0.66517,0.71209,0.40379,3
0.85889,0.26034,0.66867,0.71334,0.4021,3
0.62901,0.62358,0.18599,0.66782,0.88431,7
0.86003,0.25924,0.66574,0.71689,0.40749,3
0.51137,0.50361,0.41008,0.39503,0.61551,4
0.28544,0.42439,0.87925,0.53885,0.18515,5
0.69283,0.66515,0.23693,0.31253,0.85942,1
0.85988,0.26031,0.66848,0.71213,0.40374,3
0.050307,0.31512,0.45716,0.074282,0.073143,6
0.85618,0.2608,0.66543,0.71669,0.40662,3
0.61785,0.62155,0.19474,0.66098,0.86735,7
0.85928,0.26378,0.66852,0.71795,0.40331,3
0.85431,0.26083,0.66997,0.71606,0.40635,3
0.51205,0.5153,0.41487,0.38729,0.62283,4
0.28335,0.4335,0.87718,0.55319,0.18822,5
0.85647,0.26308,0.66919,0.71713,0.40342,3
0.6888,0.6688,0.23655,0.30764,0.85618,1
0.049213,0.31248,0.45941,0.075423,0.079172,6
0.61538,0.61811,0.18564,0.66486,0.87902,7
0.85466,0.2646,0.66966,0.71174,0.40391,3
0.86039,0.26089,0.66533,0.71695,0.40295,3
0.85541,0.26529,0.66579,0.71081,0.40386,3
0.29052,0.42933,0.89076,0.55048,0.19128,5
0.54531,0.51758,0.42979,0.38539,0.63161,4
0.85965,0.26347,0.66845,0.71344,0.40673,3
0.6228,0.61645,0.19309,0.67032,0.88725,7
0.69304,0.66954,0.23955,0.31188,0.85656,1
0.048727,0.31659,0.45891,0.073355,0.074683,6
0.85372,0.25994,0.66863,0.71662,0.40321,3
0.85964,0.26356,0.66909,0.71633,0.4075,3
0.28596,0.43185,0.88874,0.54003,0.18905,5
0.85458,0.25774,0.66972,0.713,0.40674,3
0.53205,0.49424,0.43686,0.36238,0.59578,4
0.61555,0.61709,0.19879,0.67195,0.88205,7
0.85575,0.25936,0.6684,0.71361,0.40661,3
0.69214,0.66794,0.23499,0.30665,0.85486,1
0.05377,0.31216,0.46058,0.075105,0.076131,6
0.85602,0.2602,0.66483,0.71284,0.40683,3
0.85888,0.26085,0.66852,0.71601,0.40364,3
0.29076,0.42965,0.87579,0.54337,0.19134,5
0.6314,0.63103,0.19287,0.67242,0.8798,7
0.85891,0.26362,0.66849,0.71722,0.40737,3
0.50161,0.50528,0.45653,0.38821,0.62297,4
0.86021,0.26334,0.66522,0.71271,0.40144,3
0.69183,0.66503,0.23961,0.30789,0.85647,1
0.05061,0.31908,0.45682,0.07314,0.074459,6
0.85921,0.26404,0.66533,0.71601,0.40662,3
0.22168,0.48618,0.6451,0.13278,0.9802,0
0.28971,0.42859,0.87687,0.55072,0.18935,5
0.85884,0.26401,0.66564,0.71102,0.4028,3
0.62734,0.61559,0.19071,0.655,0.89885,7
0.85926,0.26347,0.6686,0.71335,0.40647,3
0.54408,0.51252,0.42814,0.39093,0.63565,4
0.85579,0.26,0.6657,0.71592,0.40362,3
0.68841,0.665,0.23662,0.308,0.85499,1
0.051708,0.31621,0.45609,0.074477,0.073519,6
0.85588,0.25936,0.6685,0.71357,0.40685,3
0.28528,0.42279,0.87996,0.54583,0.19036,5
0.62382,0.61289,0.18701,0.66965,0.8888,7
0.85631,0.26384,0.66584,0.71229,0.40372,3
0.86094,0.26402,0.66893,0.71577,0.40721,3
0.51396,0.47187,0.43047,0.38032,0.62902,4
0.85505,0.26403,0.66421,0.712,0.40415,3
0.62316,0.62333,0.19391,0.67294,0.88272,7
0.2945,0.43305,0.88784,0.55085,0.19126,5
0.69219,0.66877,0.23584,0.30859,0.86096,1
0.85883,0.25822,0.66328,0.71273,0.40732,3
0.050494,0.31816,0.45665,0.075192,0.072742,6
0.85581,0.26001,0.66421,0.71336,0.40231,3
0.85903,0.26336,0.66502,0.71331,0.4063,3
0.85886,0.26016,0.66851,0.71605,0.4031,3
0.60794,0.61135,0.189,0.67373,0.87615,7
0.28475,0.42362,0.87819,0.54419,0.18827,5
0.53007,0.50991,0.43,0.37405,0.62133,4
0.85888,0.26321,0.66826,0.71184,0.40757,3
0.69191,0.6677,0.23991,0.30839,0.85687,1
0.052793,0.31427,0.45908,0.073342,0.072207,6
0.85974,0.26317,0.6654,0.71642,0.40763,3
0.85893,0.26652,0.66549,0.71577,0.40752,3
0.61618,0.61917,0.19141,0.66875,0.87755,7
0.85605,0.26314,0.66527,0.71763,0.40628,3
0.28826,0.42986,0.88657,0.55021,0.19465,5
0.85593,0.26336,0.6657,0.71169,0.40663,3
0.53412,0.51259,0.43532,0.37158,0.60101,4
0.68782,0.66962,0.24033,0.31113,0.85911,1
0.05136,0.31489,0.46069,0.073677,0.072994,6
0.85882,0.26084,0.66368,0.71282,0.40376,3
0.61715,0.62255,0.18636,0.65942,0.88887,7
0.86052,0.26038,0.66849,0.71588,0.4069,3
0.27925,0.42436,0.88189,0.54981,0.18514,5
0.85549,0.26461,0.66527,0.71692,0.40727,3
0.859,0.26033,0.66542,0.716,0.40631,3
0.52086,0.51406,0.42067,0.40887,0.6153,4
0.68903,0.66835,0.24358,0.30824,0.85923,1
0.85923,0.2607,0.66918,0.7133,0.40354,3
0.614,0.61525,0.19237,0.66718,0.88804,7
0.051778,0.31453,0.45866,0.074633,0.072568,6
0.85481,0.26342,0.66862,0.71788,0.40711,3
0.2801,0.42862,0.88317,0.55526,0.19221,5
0.85598,0.25992,0.66503,0.71322,0.40326,3
0.85905,0.26064,0.664,0.71056,0.40303,3
0.61489,0.61042,0.18624,0.65695,0.87427,7
0.52483,0.51109,0.42255,0.37579,0.61799,4
0.85899,0.2638,0.66917,0.71587,0.40218,3
0.68915,0.66475,0.2397,0.30692,0.85623,1
0.049937,0.31527,0.45623,0.072537,0.073373,6
0.85559,0.25997,0.6706,0.71587,0.40721,3
0.28406,0.42632,0.87635,0.54742,0.18575,5
0.85932,0.26433,0.66917,0.71338,0.40673,3
0.85885,0.26396,0.66539,0.71667,0.40637,3
0.62116,0.61688,0.19113,0.66367,0.88538,7
0.85528,0.26318,0.66421,0.71289,0.40395,3
0.51986,0.47361,0.42857,0.38213,0.6433,4
0.68858,0.67068,0.2356,0.31277,0.85639,1
0.049703,0.31562,0.45734,0.0729,0.073202,6
0.28333,0.43509,0.87796,0.54713,0.18773,5
0.85925,0.26362,0.66851,0.71725,0.40687,3
0.85633,0.26486,0.66889,0.71715,0.40631,3
0.61806,0.61431,0.19114,0.65746,0.87944,7
0.85606,0.26331,0.66523,0.71263,0.40391,3
0.85627,0.25896,0.66526,0.71323,0.40267,3
0.28653,0.42369,0.87864,0.54487,0.19216,5
0.68913,0.66489,0.23588,0.31167,0.85695,1
0.5225,0.513,0.4252,0.3815,0.62272,4
0.051993,0.31788,0.45921,0.073308,0.073745,6
0.85881,0.26312,0.66887,0.71359,0.4037,3
0.61353,0.60467,0.18743,0.66488,0.87656,7
0.85929,0.26361,0.66877,0.71352,0.40775,3
0.85945,0.25951,0.66975,0.71845,0.40654,3
0.85633,0.26381,0.66808,0.71642,0.40367,3
0.29054,0.42689,0.87733,0.54537,0.19069,5
0.68833,0.66883,0.23671,0.31111,0.85645,1
0.53063,0.48841,0.4313,0.38323,0.61861,4
0.61825,0.61507,0.18938,0.66234,0.87949,7
0.05092,0.31419,0.45957,0.074596,0.075295,6
0.85651,0.26333,0.66589,0.71816,0.40762,3
0.85574,0.25993,0.66542,0.71293,0.40657,3
0.58626,0.073178,0.06732,0.042249,0.41054,0
0.86018,0.2609,0.66871,0.71628,0.4037,3
0.28733,0.42688,0.87665,0.54338,0.18913,5
0.85885,0.26467,0.66885,0.7164,0.40318,3
0.62094,0.61547,0.18728,0.66384,0.87245,7
0.51902,0.49955,0.42012,0.37719,0.61779,4
0.6867,0.66396,0.23656,0.3121,0.85597,1
0.85658,0.26029,0.66572,0.71624,0.40407,3
0.049164,0.31455,0.46049,0.075414,0.072796,6
0.85498,0.2605,0.66326,0.7123,0.40274,3
0.85653,0.25998,0.66507,0.71348,0.40325,3
0.28393,0.42895,0.87222,0.53953,0.19322,5
0.61647,0.62739,0.19781,0.67011,0.88032,7
0.85527,0.26409,0.66562,0.71656,0.40293,3
0.85524,0.25913,0.66822,0.71247,0.409,3
0.5257,0.50307,0.41547,0.39555,0.63442,4
0.69216,0.66252,0.23927,0.31258,0.85942,1
0.056696,0.31407,0.45872,0.076021,0.073853,6
0.86088,0.26042,0.66437,0.71353,0.40389,3
0.85934,0.26086,0.66905,0.71182,0.40262,3
0.61619,0.61532,0.19129,0.66561,0.87475,7
0.29893,0.43307,0.88739,0.55071,0.18765,5
0.85885,0.26312,0.66999,0.7135,0.40376,3
0.85526,0.26033,0.66826,0.71249,0.40706,3
0.55292,0.50157,0.43915,0.37597,0.62653,4
0.69246,0.66764,0.23956,0.31198,0.8567,1
0.86016,0.2608,0.66849,0.71109,0.4087,3
0.052623,0.3159,0.45523,0.071979,0.074333,6
0.61998,0.61449,0.1919,0.66457,0.8875,7
0.85994,0.2639,0.66449,0.71269,0.40625,3
0.28498,0.43478,0.88562,0.55145,0.19185,5
0.85444,0.26039,0.66463,0.71307,0.40347,3
0.51722,0.51252,0.42558,0.37472,0.61684,4
0.85548,0.25886,0.66547,0.71089,0.40368,3
0.68923,0.66391,0.23926,0.30795,0.86021,1
0.61851,0.62008,0.19033,0.66049,0.88045,7
0.86067,0.26086,0.66585,0.71702,0.40214,3
0.049867,0.31816,0.45924,0.073531,0.072885,6
0.85652,0.26315,0.66554,0.71352,0.40158,3
0.28264,0.42491,0.8788,0.53989,0.192,5
0.85606,0.26331,0.66897,0.71572,0.40268,3
0.54307,0.494,0.4346,0.37945,0.60796,4
0.85629,0.26015,0.66504,0.71252,0.404,3
0.62059,0.623,0.1949,0.66788,0.88869,7
0.68924,0.66942,0.24083,0.30883,0.85909,1
0.85594,0.26348,0.66981,0.71573,0.40404,3
0.052173,0.31498,0.45734,0.075248,0.073685,6
0.2771,0.42995,0.88222,0.54002,0.17828,5
0.85567,0.25965,0.66368,0.71225,0.40668,3
0.85489,0.2604,0.66259,0.71679,0.40652,3
0.52315,0.50909,0.42946,0.39376,0.60655,4
0.62118,0.62314,0.19041,0.67252,0.88655,7
0.85491,0.26074,0.66438,0.7133,0.40662,3
0.86068,0.2638,0.66836,0.71292,0.40722,3
0.68846,0.66754,0.24123,0.3078,0.85908,1
0.28291,0.4266,0.87317,0.54266,0.19238,5
0.051209,0.31712,0.45731,0.080302,0.074155,6
0.85461,0.26534,0.66907,0.71754,0.40947,3
0.61966,0.62169,0.18833,0.66693,0.88414,7
0.85934,0.25961,0.66346,0.71766,0.40657,3
0.86077,0.26347,0.6649,0.71584,0.4069,3
0.52694,0.50274,0.44148,0.39913,0.6267,4
0.8562,0.26015,0.66585,0.71577,0.40381,3
0.29207,0.43186,0.8851,0.54916,0.19479,5
0.69221,0.66924,0.23577,0.31139,0.85999,1
0.051953,0.3161,0.45582,0.074586,0.073449,6
0.85539,0.26313,0.66824,0.71577,0.40359,3
0.62525,0.61968,0.18773,0.66559,0.87389,7
0.85904,0.25912,0.66518,0.71361,0.40631,3
0.85647,0.25902,0.6657,0.7136,0.4042,3
0.51454,0.4847,0.42398,0.38808,0.6239,4
0.85516,0.25973,0.66455,0.71128,0.40761,3
0.28272,0.42108,0.88849,0.54437,0.18534,5
0.63301,0.61692,0.1819,0.67149,0.88096,7
0.68867,0.66755,0.23663,0.31117,0.85663,1
0.85992,0.25741,0.66855,0.71878,0.40622,3
0.05626,0.31293,0.45804,0.072195,0.073278,6
0.85891,0.26377,0.66574,0.71767,0.40632,3
0.85573,0.26044,0.66582,0.71353,0.40627,3
0.85404,0.2605,0.66486,0.71598,0.40733,3
0.28901,0.42968,0.87582,0.54689,0.18827,5
0.61679,0.61902,0.19268,0.66407,0.87637,7
0.52519,0.47997,0.46161,0.38601,0.5999,4
0.8597,0.25981,0.6707,0.71618,0.4077,3
0.69229,0.66858,0.23954,0.31279,0.85462,1
0.049387,0.31395,0.45757,0.073652,0.073945,6
0.86108,0.26396,0.66586,0.71341,0.40846,3
0.85629,0.25786,0.66265,0.71716,0.40685,3
0.61625,0.61817,0.18864,0.6651,0.87448,7
0.28558,0.43973,0.88421,0.55458,0.18769,5
0.85926,0.26448,0.66941,0.71284,0.4065,3
0.51233,0.50129,0.42685,0.36975,0.61502,4
0.73132,1.0858,0.086392,0.59564,0.052179,0
0.85631,0.26013,0.66591,0.71235,0.4069,3
0.68821,0.66461,0.23613,0.30794,0.85981,1
0.053528,0.31717,0.4618,0.079628,0.072136,6
0.86013,0.26395,0.67001,0.71212,0.40405,3
0.61952,0.62009,0.19064,0.66731,0.8858,7
0.28265,0.42419,0.87662,0.53978,0.18474,5
0.85579,0.25982,0.66372,0.71584,0.40288,3
0.85626,0.26345,0.66454,0.71338,0.40638,3
0.85896,0.26064,0.66544,0.71218,0.40375,3
0.55257,0.4548,0.39972,0.41397,0.61666,4
0.68841,0.66502,0.23986,0.31267,0.86177,1
0.050431,0.32022,0.45861,0.0746,0.074925,6
0.61851,0.61762,0.18847,0.66129,0.87964,7
0.85534,0.26041,0.66869,0.71351,0.40337,3
0.28299,0.42776,0.87463,0.54764,0.19582,5
0.85562,0.26007,0.66461,0.71853,0.40708,3
0.85592,0.26012,0.66828,0.71882,0.4071,3
0.85624,0.26054,0.66421,0.71161,0.40383,3
0.61715,0.61467,0.18463,0.67014,0.87833,7
0.52712,0.49706,0.45726,0.38472,0.62606,4
0.6919,0.66875,0.23938,0.31166,0.86072,1
0.049866,0.31771,0.4578,0.075949,0.072967,6
0.85959,0.26088,0.66886,0.71062,0.40379,3
0.28825,0.43034,0.88407,0.55032,0.19065,5
0.85908,0.2582,0.66441,0.71252,0.40384,3
0.85647,0.26039,0.66921,0.71266,0.40368,3
0.61321,0.60502,0.19006,0.65887,0.88011,7
0.85961,0.26326,0.66999,0.71656,0.40738,3
0.51706,0.50862,0.43162,0.37593,0.62223,4
0.69218,0.66957,0.24033,0.3078,0.85658,1
0.85477,0.26088,0.66894,0.71676,0.40371,3
0.055857,0.31598,0.46198,0.073527,0.074339,6
0.29123,0.43022,0.87867,0.55336,0.19308,5
0.85566,0.26091,0.66583,0.71677,0.40729,3
0.8589,0.26357,0.66823,0.71588,0.40359,3
0.61354,0.62104,0.1882,0.67019,0.8794,7
0.85591,0.26004,0.66917,0.71357,0.40628,3
0.53172,0.50132,0.41385,0.40296,0.62066,4
0.28287,0.43051,0.87591,0.55011,0.19564,5
0.85975,0.26015,0.66473,0.71581,0.40347,3
0.69221,0.67016,0.23928,0.31206,0.86004,1
0.051922,0.31749,0.45971,0.072912,0.074193,6
0.8553,0.26344,0.66448,0.71164,0.4039,3
0.61792,0.61848,0.18432,0.66505,0.87982,7
0.86232,0.26453,0.66916,0.71589,0.40417,3
0.8566,0.26074,0.66329,0.71661,0.40644,3
0.28234,0.42588,0.88188,0.54228,0.18852,5
0.52873,0.50461,0.42756,0.38261,0.62736,4
0.85933,0.26348,0.66499,0.7131,0.40762,3
0.68766,0.6646,0.24047,0.30782,0.85665,1
0.049378,0.31492,0.45974,0.07332,0.073697,6
0.85441,0.26312,0.66864,0.7167,0.40664,3
0.61481,0.61498,0.19453,0.66864,0.88044,7
0.85441,0.26015,0.66566,0.71581,0.40733,3
0.85938,0.26537,0.66852,0.71357,0.40691,3
0.27954,0.42104,0.87659,0.53931,0.18112,5
0.85975,0.26015,0.6659,0.71254,0.40386,3
0.62076,0.62002,0.19757,0.6608,0.88588,7
0.51711,0.46583,0.41481,0.37133,0.61906,4
0.68929,0.66773,0.23592,0.30872,0.85974,1
0.054946,0.31482,0.45796,0.072071,0.073882,6
0.86069,0.26376,0.66487,0.71643,0.4077,3
0.8602,0.26301,0.66897,0.7132,0.40782,3
0.28487,0.42774,0.88318,0.551,0.19156,5
0.85511,0.26319,0.66995,0.71688,0.4036,3
0.61235,0.61299,0.18483,0.66192,0.88375,7
0.85656,0.2601,0.66816,0.71315,0.40405,3
0.53147,0.51049,0.4122,0.39735,0.64711,4
0.053067,0.31841,0.4581,0.074253,0.073352,6
0.68922,0.66506,0.24129,0.31309,0.85915,1
0.856,0.25901,0.66843,0.71334,0.40312,3
0.28302,0.42533,0.87764,0.54454,0.18834,5
0.85345,0.25861,0.66532,0.716,0.40263,3
0.61995,0.6209,0.18447,0.66553,0.87947,7
0.85979,0.26391,0.66838,0.71164,0.40364,3
0.54468,0.49008,0.41205,0.38275,0.62504,4
0.85937,0.25873,0.66848,0.71302,0.40714,3
0.6926,0.66813,0.23438,0.30815,0.86011,1
0.049491,0.31765,0.45737,0.072809,0.073094,6
0.85619,0.26508,0.66529,0.71581,0.40359,3
0.28729,0.43274,0.8816,0.54335,0.19093,5
0.61781,0.61118,0.19667,0.65922,0.88028,7
0.85991,0.26366,0.66954,0.7187,0.40408,3
0.86042,0.26496,0.66913,0.71134,0.40417,3
0.52946,0.48978,0.42174,0.37401,0.61921,4
0.85896,0.26381,0.66804,0.71784,0.40808,3
0.6892,0.66778,0.23953,0.30697,0.85563,1
0.048706,0.31716,0.46093,0.074572,0.077342,6
0.2903,0.43171,0.87809,0.55105,0.18884,5
0.49291,0.15638,0.15317,0.42941,0.51299,0
0.85911,0.26326,0.66984,0.71353,0.40681,3
0.62488,0.61921,0.19211,0.66708,0.88091,7
0.85919,0.26303,0.66507,0.71175,0.40148,3
0.85625,0.26313,0.66538,0.71709,0.40763,3
0.85628,0.26478,0.66297,0.71695,0.40373,3
0.5245,0.49508,0.43161,0.37713,0.60764,4
0.28174,0.42492,0.88076,0.54673,0.19287,5
0.61061,0.61942,0.18656,0.66778,0.87991,7
0.68913,0.66496,0.23423,0.30773,0.85588,1
0.050236,0.31391,0.45862,0.074144,0.072346,6
0.85541,0.25931,0.66898,0.71764,0.40384,3
0.86115,0.26313,0.66868,0.71323,0.40803,3
0.85565,0.25986,0.66536,0.71588,0.40716,3
0.61378,0.61955,0.1912,0.66807,0.88605,7
0.28694,0.42602,0.88461,0.54901,0.19119,5
0.8596,0.2607,0.66905,0.71642,0.40375,3
0.51151,0.51224,0.43915,0.39533,0.61254,4
0.69173,0.66874,0.23629,0.31152,0.86031,1
0.051838,0.31638,0.45649,0.073303,0.076323,6
0.85972,0.26374,0.67176,0.71668,0.40629,3
0.85642,0.25967,0.66962,0.7122,0.40399,3
0.86044,0.25921,0.66955,0.71577,0.40404,3
0.61436,0.62027,0.18339,0.67291,0.87347,7
